MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
003 001449,NEOS-1  1754  1X CDM-T 70W,NEOS-1  1754  1X CDM-T 70W,20060615000000,20180718000000,200070 CDM-T 70W/930 Mast.elit
003 001449,NEOS-1  1754  1X CDM-T 70W,NEOS-1  1754  1X CDM-T 70W,20190402000000,20190402000000,200070 CDM-T 70W/930 Mast.elit
003 001465,LIBRA 1xPLL24 E RAL9007,,20120509000000,20170318000000,310024 PL-L 24W/830 4P MASTER
003 001481,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201208000000,310024 PL-L 24W/830 4P MASTER
003 001503,2500 1xPLL24 E,,19990201000000,20201210000000,310024 PL-L 24W/830 4P MASTER
003 001511,2550 1xPLL18/24 Iris,,20160826000000,20160816000000,310024 PL-L 24W/830 4P MASTER
003 001538,2550 1xPLL18/24 Iris,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
003 001546,KFK 1xPLL18/24 E,,20100301000000,20170406000000,310024 PL-L 24W/830 4P MASTER
003 001554,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
003 001562,KFK 1xPLL18/24 E,,20160913000000,20160913000000,310024 PL-L 24W/830 4P MASTER
003 001570,KFK LED2WELL 1500lm,,20171109000000,20171109000000,LED 13W 3000K 1500lm
003 001589,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
003 001600,2700 2xTLS20,,19870601000000,20180501000000,TLS 20W kl33
003 001619,KFK LED2WELL 1800lm overeenkomst,,20190808000000,20190808000000,LED 16W 3000K 1800lm
003 001627,2550 1xPLL18/24 Iris,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
003 001635,KFK 1xPLL18/24 E,,20090615000000,20170406000000,310024 PL-L 24W/830 4P MASTER
003 001643,KFK LED2WELL 1600lm overeenkomst,,20200903000000,20200903000000,LED 13W 3000K 1600lm
003 001651,Furyo 1 CPO-TW 60W Dimbaar,,20140314000000,20180412000000,260060 CPO-TW 060W/728 MASTER
003 001678,KFK 1xPLL18/24 E,,20090615000000,20170406000000,310024 PL-L 24W/830 4P MASTER
003 001686,LIBRA 1xPLL24 E RAL9007,,20120509000000,20170318000000,310024 PL-L 24W/830 4P MASTER
003 001694,KFK 1xPLL18/24 E,,20160721000000,20160721000000,310024 PL-L 24W/830 4P MASTER
003 001708,Ampera Midi 32LED WW 500mA 005A1,,20190430000000,20190430000000,LED 51W 3000K 6000lm - 5100lm
003 001716,2500 1xPLL24 E,,20090815000000,20151214000000,320024 PL-L 24W/840 4P MASTER
003 001724,KFK 1xPLL18/24 E,,20140401000000,20201204000000,310024 PL-L 24W/830 4P MASTER
003 001732,KFK 1xPLL18/24 E,,20090615000000,20170401000000,310024 PL-L 24W/830 4P MASTER
003 001740,LIBRA 2565 FORTIMO LED 24W LS6,,20120620000000,20120620000000,LED 28w Fortimo 1800 Lm 3000K
003 001759,2550 1xPLL18/24 Iris,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
003 001767,2500 1xPLL24 E,,20020601000000,20170325000000,310024 PL-L 24W/830 4P MASTER
003 001783,2500 1xPLL24 E,,19990401000000,20200708000000,310024 PL-L 24W/830 4P MASTER
003 001791,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
003 001805,KFK LED2WELL 1050lm overeenkomst,,20190615000000,20190615000000,LED 09W 3000K 1050lm
003 001813,KFK 1xPLL18/24 E,,20150924000000,20170329000000,310024 PL-L 24W/830 4P MASTER
003 001821,KFK 1xPLL18/24 E,,20150415000000,20201109000000,310024 PL-L 24W/830 4P MASTER
003 001848,KFK 1xPLL18/24 E,,20160829000000,20160829000000,310024 PL-L 24W/830 4P MASTER
003 001856,2550 1xPLL18/24 Iris,,20160711000000,20160711000000,310024 PL-L 24W/830 4P MASTER
003 001864,KFK 1xPLL18/24 E,,20160701000000,20201207000000,310024 PL-L 24W/830 4P MASTER
003 001872,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200608000000,20200608000000,LED 13W 3000K 1400lm
003 001880,KFK LED2WELL 1200lm overeenkomst,,20190808000000,20190808000000,LED 10W 3000K 1200lm
003 001899,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201208000000,310024 PL-L 24W/830 4P MASTER
003 001902,2550 1xPLL18/24 Iris,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
003 001929,KFK 1xPLL18/24 E,,20160808000000,20160808000000,310024 PL-L 24W/830 4P MASTER
003 001953,2500 1xPLL36 E,,20090928000000,20201105000000,310036 PL-L 36W/830 4P MASTER
003 001996,2550 1xPLL18/24 Iris,,20160905000000,20160905000000,310024 PL-L 24W/830 4P MASTER
003 002003,RMB 1xPLL 24W E,,19970601000000,20160118000000,310024 PL-L 24W/830 4P MASTER
003 002011,2550 1xPLL18/24 Iris,,20140401000000,20160118000000,310024 PL-L 24W/830 4P MASTER
003 002038,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
003 002046,KFK 1xPLL18/24 E,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
003 002054,KFK 1xPLL18/24 E,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
003 002089,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
003 002097,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
003 002100,LIBRA 20LED WW RAL9007,,20180601000000,20180601000000,LED 19W 3000K 2200m
003 002119,LIBRA 16LED WW RAL9007,,20170222000000,20170222000000,LED 15W 3000K 1750lm
003 002127,KFK 1xPLL18/24 E,,20170930000000,20170930000000,310024 PL-L 24W/830 4P MASTER
003 002135,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
003 002143,KFK 1xPLL18/24 E,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
003 002151,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201116000000,310024 PL-L 24W/830 4P MASTER
003 002178,KFK 1xPLL18/24 E,,20160905000000,20160905000000,310024 PL-L 24W/830 4P MASTER
003 002186,Furyo 1 1xCPO-TW45W,,20140301000000,20180412000000,260045 CPO-TW 045W/628 MASTER
003 002194,KFK 1xPLL18/24 E,,20101212000000,20180801000000,310024 PL-L 24W/830 4P MASTER
003 002208,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
003 002216,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20190215000000,20190215000000,LED 18W 3000K 2000lm
003 002224,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
003 002232,2500 1xPLL24 E,,20060815000000,20201116000000,310024 PL-L 24W/830 4P MASTER
003 002240,RMB 1xPLL 24W E,,19900501000000,20151214000000,320024 PL-L 24W/840 4P MASTER
003 002259,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
003 002275,2500 1xPLL55 E,,20040901000000,20201112000000,310055 PL-L 55W/830 4P MASTER
003 002283,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
003 002291,2500 1xPLL24 E,,20020101000000,20170404000000,310024 PL-L 24W/830 4P MASTER
003 002305,Furyo 2 CPO-TW 60W,,20140331000000,20180412000000,260060 CPO-TW 060W/728 MASTER
003 002313,LIBRA 1xPLL24 E RAL9007,,20131201000000,20201112000000,310024 PL-L 24W/830 4P MASTER
003 002321,LIBRA 1xPLL24 E RAL9007,,20171102000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 002356,2500 1xPLL24 E,,20110125000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002364,KFK LED2WELL 1600lm,,20161206000000,20161206000000,LED 15W 3000K 1600lm
003 002372,RMB 1xPLL 18W C,,19931001000000,20190613000000,310018 PL-L 18W/830 4P MASTER
003 002380,ALTRA-3 1xPLL 55 E,,20041101000000,20210225000000,310055 PL-L 55W/830 4P MASTER
003 002399,2500 1xPLL24 E,,20071121000000,20170321000000,310024 PL-L 24W/830 4P MASTER
003 002410,2500 1xPLL24 E,,20020101000000,20200717000000,310024 PL-L 24W/830 4P MASTER
003 002429,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
003 002445,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
003 002453,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002488,2500 1xPLL24 E,,20041201000000,20160115000000,310024 PL-L 24W/830 4P MASTER
003 002496,KFK LED2WELL 1200lm overeenkomst,,20190808000000,20190808000000,LED 10W 3000K 1200lm
003 002518,2500 1xPLL24 E,,20030201000000,20170325000000,310024 PL-L 24W/830 4P MASTER
003 002526,2500 1xPLL24 E,,20020201000000,20151207000000,320024 PL-L 24W/840 4P MASTER
003 002534,2500 1xPLL24 E,,20020601000000,20181001000000,310024 PL-L 24W/830 4P MASTER
003 002550,2500 1xPLL24 E,,20010301000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002569,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 002577,2500 1xPLL24 E,,20020601000000,20170403000000,310024 PL-L 24W/830 4P MASTER
003 002585,2500 1xPLL24 E,,20020101000000,20170329000000,310024 PL-L 24W/830 4P MASTER
003 002593,2500 1xPLL24 E,,20100517000000,20201106000000,310024 PL-L 24W/830 4P MASTER
003 002607,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210318000000,20210318000000,LED 13W 3000K 1400lm
003 002615,2500 1xPLL24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
003 002623,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20191220000000,20191220000000,LED 13W 3000K 1400lm
003 002631,LIBRA 1xPLL36 E RAL9007,,20120620000000,20201106000000,310036 PL-L 36W/830 4P MASTER
003 002658,2500 1xPLL24 E,,20021201000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 002666,2500 1xPLL24 E,,20040401000000,20201210000000,310024 PL-L 24W/830 4P MASTER
003 002674,LIBRA 1xPLL24 E RAL9007,,20170705000000,20201104000000,310024 PL-L 24W/830 4P MASTER
003 002682,VALENCY 1xPLT 32,,20051001000000,20201214000000,360032 PL-T TOP 32W/830 4P
003 002690,2500 1xPLL24 E,,20041201000000,20170328000000,310024 PL-L 24W/830 4P MASTER
003 002704,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002720,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002739,KFK 1xPLL18/24 E,,20170302000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002747,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002755,KFK LED2WELL 1200lm overeenkomst,,20190808000000,20190808000000,LED 10W 3000K 1200lm
003 002763,BGP630 GRN 2800/NW PSD IP65 .... D9 SRG10 350mA,,20120509000000,20120509000000,LED 27W 4000K 2800lm
003 002771,TUSCAN D853 SOX 35,,19970301000000,20180726000000,SOX 035W
003 002828,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
003 002844,KFK 1xPLL18/24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
003 002852,Furyo 1 CPO-TW 60W Dimbaar,,20091115000000,20180412000000,260060 CPO-TW 060W/728 MASTER
003 002879,KFK 1xPLL18/24 E,,20120509000000,20170318000000,310024 PL-L 24W/830 4P MASTER
003 002887,2500 1xPLL24 E,,20040901000000,20160215000000,310024 PL-L 24W/830 4P MASTER
003 002895,2500 1xPLL55 E,,20020101000000,20170331000000,310055 PL-L 55W/830 4P MASTER
003 002909,KFK 1xPLL18/24 E,,20160901000000,20160901000000,310024 PL-L 24W/830 4P MASTER
003 002917,2500 1xPLL24 E,,20020101000000,20170821000000,310024 PL-L 24W/830 4P MASTER
003 002933,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 002941,BGP630 GRN 2800/NW PSD IP65 .... D9 SRG10 350mA,,20120509000000,20120509000000,LED 27W 4000K 2800lm
003 002976,2500 1xPLL55 E,,19990701000000,20151204000000,310055 PL-L 55W/830 4P MASTER
003 002984,BGP630 GRN 2800/NW PSD IP65 .... D9 SRG10 350mA,,20120509000000,20120509000000,LED 27W 4000K 2800lm
003 002992,2500 1xPLL24 E,,20041201000000,20170404000000,310024 PL-L 24W/830 4P MASTER
003 003018,Furyo 1 CPO-TW 60W Dimbaar,Furyo 1 CPO-TW 60W Dimbaar,20101012000000,20180412000000,260060 CPO-TW 060W/728 MASTER
003 003026,2500 1xPLL24 E,,20010301000000,20170403000000,310024 PL-L 24W/830 4P MASTER
003 003034,KFK LED2WELL 1800lm overeenkomst,,20190717000000,20190717000000,LED 16W 3000K 1800lm
003 003042,2500 1xPLL24 E,,20030701000000,20201105000000,310024 PL-L 24W/830 4P MASTER
003 003050,2500 1xPLL55 E,,20021101000000,20180627000000,310055 PL-L 55W/830 4P MASTER
003 003093,Furyo 1 CPO-TW 60W Dimbaar,,20141222000000,20180413000000,260060 CPO-TW 060W/728 MASTER
003 003107,Ampera Mini 24LED 5068 WW 350mA 003A7,,20170930000000,20170930000000,LED 27W 3000K 3600lm - 3000lm
003 003115,2550 1xPLL18/24 Iris,,20140401000000,20201202000000,310024 PL-L 24W/830 4P MASTER
003 003123,2000 12LED WW CLO 1800lm,,20200518000000,20200520000000,LED 13W 3000K 1600lm
003 003131,LIBRA 1xPLL24 E RAL9007,,20150901000000,20201109000000,310024 PL-L 24W/830 4P MASTER
003 003158,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
003 003174,2500 1xPLL24 E,,20131119000000,20201112000000,310024 PL-L 24W/830 4P MASTER
003 003182,KFK 1xPLL18/24 E,,20130801000000,20201211000000,310024 PL-L 24W/830 4P MASTER
003 003190,KFK 1xPLL18/24 E,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
003 003204,2500 1xPLL24 E,,20020101000000,20180202000000,310024 PL-L 24W/830 4P MASTER
003 003212,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
003 003239,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201117000000,310024 PL-L 24W/830 4P MASTER
003 003255,ALBANY Midi 5068 sym 16led 350mA WW RAL5004,,20170801000000,20170801000000,LED 19W 3000K 2200m
003 003263,LIBRA 1xPLL24 E RAL9007,,20150901000000,20170331000000,310024 PL-L 24W/830 4P MASTER
003 003271,FGS 103 1xPLL 24 E,,20041101000000,20170320000000,310024 PL-L 24W/830 4P MASTER
003 003298,KFK 1xPLL18/24 E,,20110420000000,20201209000000,310024 PL-L 24W/830 4P MASTER
003 003301,KFK 1xPLL18/24 E,,20170802000000,20170802000000,310024 PL-L 24W/830 4P MASTER
003 003328,2500 1xPLL24 E,,20110218000000,20170403000000,310024 PL-L 24W/830 4P MASTER
003 003336,2500 1xPLL24 E,,20020101000000,20170828000000,310024 PL-L 24W/830 4P MASTER
003 003344,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 003352,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
003 003360,KFK 1xPLL18/24 E,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
003 003379,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
003 003387,KFK LED2WELL 1050lm,,20181018000000,20181018000000,LED 09W 3000K 1050lm
003 003395,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
003 003409,2500 1xPLL24 E,,20110615000000,20201104000000,310024 PL-L 24W/830 4P MASTER
003 003417,LWB 145 1xPLL18/24W E,,20011001000000,20201208000000,310018 PL-L 18W/830 4P MASTER
003 003425,Pro-Vision mini 12 led 3000k,,20171102000000,20171102000000,LED 12W 3000K 1250lm
003 003433,KFK LED2WELL 1200lm overeenkomst,,20190808000000,20190808000000,LED 10W 3000K 1200lm
003 003441,2500 1xPLL24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
003 003476,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
003 003484,RMB 1xPLL 24W E,,19991101000000,20201204000000,310024 PL-L 24W/830 4P MASTER
003 003492,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
003 003506,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
003 003514,2500 1xPLL24 E,,20041201000000,20170404000000,310024 PL-L 24W/830 4P MASTER
003 003530,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
003 003549,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
003 003557,KFK 1xPLL18/24 E,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
003 003565,2550 1xPLL18/24 Iris,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
003 003603,ALURA 1696 1xPLL 24 E,,20070316000000,20170317000000,310024 PL-L 24W/830 4P MASTER
003 003611,2500 1xPLL24 E,,20120623000000,20201104000000,310024 PL-L 24W/830 4P MASTER
003 003638,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
003 003646,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
003 003654,KFK 1xPLL18/24 E,,20100811000000,20170318000000,310024 PL-L 24W/830 4P MASTER
003 003662,ALTRA-3 1xPLL 55 E,,20041101000000,20190522000000,310055 PL-L 55W/830 4P MASTER
003 003670,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
003 003689,ALURA 1696 1xPLL 24 E,,20070204000000,20201110000000,310024 PL-L 24W/830 4P MASTER
003 003697,2500 1xPLL24 E,,20041101000000,20181113000000,310024 PL-L 24W/830 4P MASTER
003 003700,Furyo 1 1xCPO-TW45W,,20101101000000,20180412000000,260045 CPO-TW 045W/628 MASTER
003 003719,KFK 1xPLL18/24 E,,20160713000000,20160713000000,310024 PL-L 24W/830 4P MASTER
003 003735,KFK 1xPLL18/24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
003 003743,2500 1xPLL55 E,,20120718000000,20160205000000,310055 PL-L 55W/830 4P MASTER
003 003778,2500 1xPLL24 E,,20120703000000,20160209000000,310024 PL-L 24W/830 4P MASTER
003 003786,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
003 003808,2550 1xPLL18/24 Iris,,20160728000000,20160728000000,310024 PL-L 24W/830 4P MASTER
003 003816,KFK 1xPLL18/24 E,,20100301000000,20170327000000,310024 PL-L 24W/830 4P MASTER
003 003824,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
003 003840,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20190215000000,20190215000000,LED 18W 3000K 2000lm
003 003859,KFK 1xPLL18/24 E,,20160721000000,20160811000000,310024 PL-L 24W/830 4P MASTER
003 003875,KFK 1xPLL18/24 E,,20160830000000,20191018000000,310024 PL-L 24W/830 4P MASTER
003 003883,KFK 1xPLL18/24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
003 003891,RMB 1xPLL 24W E,,20070612000000,20201207000000,310024 PL-L 24W/830 4P MASTER
003 003913,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
003 003921,LIBRA 1xPLL36 E RAL9007,LIBRA 1xPLL36 E RAL9007,20151201000000,20201207000000,310036 PL-L 36W/830 4P MASTER
003 003948,2500 1xPLL55 E,,20020101000000,20170713000000,310055 PL-L 55W/830 4P MASTER
003 003956,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201208000000,310024 PL-L 24W/830 4P MASTER
003 003972,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
003 003980,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
003 003999,LIBRA 1xPLL24 E RAL9007,,20150415000000,20201109000000,310024 PL-L 24W/830 4P MASTER
003 004006,FGS 103 1xPLL 24 E,,20041101000000,20201123000000,310024 PL-L 24W/830 4P MASTER
003 004014,LIBRA 24LED WW RAL9007,,20191220000000,20191220000000,LED 24W 3000K 2650lm
003 004022,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
003 004030,KFK 1xPLL18/24 E,,20160701000000,20201208000000,310024 PL-L 24W/830 4P MASTER
003 004057,KFK 1xPLL18/24 E,,20080422000000,20201211000000,310024 PL-L 24W/830 4P MASTER
003 004065,2500 1xPLL24 E,,20020201000000,20181113000000,310024 PL-L 24W/830 4P MASTER
003 004073,2500 1xPLL24 E,,20120623000000,20201105000000,310024 PL-L 24W/830 4P MASTER
003 004103,ALTRA-2 1xPLL 36 E,,20041101000000,20170401000000,310036 PL-L 36W/830 4P MASTER
003 004138,Ampera Midi 48LED WW 350mA 005A2,Ampera Midi 48LED WW 350mA 005A2,20161201000000,20161201000000,LED 51W 3000K 6000lm - 5100lm
003 004146,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
003 004154,LIBRA 1xPLL24 E RAL9007,LIBRA 1xPLL24 E RAL9007,20140402000000,20201202000000,310024 PL-L 24W/830 4P MASTER
003 004197,KFK 1xPLL18/24 E,,20140401000000,20201123000000,310024 PL-L 24W/830 4P MASTER
003 004200,LIBRA 2565 FORTIMO LED 24W LS6,,20170428000000,20170428000000,LED 28w Fortimo 1800 Lm 3000K
003 004219,GEMA 1170 1X70 EVSA D60   ,,19930501000000,20191114000000,220070 CDO-TT 070W/828 MASTER
003 004227,KFK 1xPLL18/24 E,,20100811000000,20170321000000,310024 PL-L 24W/830 4P MASTER
003 004243,2700 2xTLS20,,19751201000000,19820118000000,TLS 20W kl33
003 004243,2700 2xTLS20,,19751201000000,20151207000000,TLS 20W kl33
003 004251,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20200424000000,20200424000000,LED 13W 3000K 1400lm
003 004278,LIBRA 1xPLL36 E RAL9007,,20120815000000,20201118000000,310036 PL-L 36W/830 4P MASTER
003 004294,KFK 1xPLL18/24 E,,20101212000000,20190311000000,310024 PL-L 24W/830 4P MASTER
003 004308,KFK 1xPLL18/24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
003 004316,2000 1x PLL24 E,,20001201000000,20170327000000,310024 PL-L 24W/830 4P MASTER
003 004332,KFK LED2WELL 1600lm overeenkomst,,20190801000000,20190801000000,LED 13W 3000K 1600lm
003 004367,LIBRA 1xPLL24 E RAL9007,,20160617000000,20171002000000,310024 PL-L 24W/830 4P MASTER
003 004391,2500 1xPLL24 E,,20110615000000,20201104000000,310024 PL-L 24W/830 4P MASTER
003 004405,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201117000000,310024 PL-L 24W/830 4P MASTER
003 004421,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
003 004448,2500 1xPLL24 E,,20090409000000,20170327000000,310024 PL-L 24W/830 4P MASTER
003 004456,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 004472,2500 1xPLL24 E,,20040901000000,20201210000000,310024 PL-L 24W/830 4P MASTER
003 004480,LIBRA 1xPLL24 E RAL9007,,20101129000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 004499,LIBRA 1xPLL24 E RAL9007,,20110715000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 004502,LIBRA 1xPLL24 E RAL9007,,20101126000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 004510,LIBRA 1xPLL24 E RAL9007,,20110715000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 004529,2550 1xPLL18/24 Iris,,20180112000000,20201113000000,310024 PL-L 24W/830 4P MASTER
003 004537,KFK 1xPLL18/24 E,,20020601000000,20170403000000,310024 PL-L 24W/830 4P MASTER
003 004545,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
003 004561,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
003 004588,CDS530 1xPLT 32 TORINO,CDS530 1xPLT 32 TORINO,20100818000000,20180723000000,370032 PL-T TOP 32W/840 4P
003 004596,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
003 004618,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
003 004634,2500 1xPLL24 E,,20041101000000,20170327000000,310024 PL-L 24W/830 4P MASTER
003 004642,Pro-Vision mini 12 led 3000k,,20160824000000,20160824000000,LED 12W 3000K 1250lm
003 004650,KFK 1xPLL18/24 E,,20100811000000,20170318000000,310024 PL-L 24W/830 4P MASTER
003 004669,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
003 004677,KFK 1xPLL18/24 E,,20160906000000,20160906000000,310024 PL-L 24W/830 4P MASTER
003 004685,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,,20170930000000,20170930000000,LED 55W 3000K 6300lm - 5300lm
003 004707,KFK 1xPLL18/24 E,,20100811000000,20170320000000,310024 PL-L 24W/830 4P MASTER
003 004715,2500 1xPLL24 E,2500 1xPLL24 E,19990601000000,20170324000000,310024 PL-L 24W/830 4P MASTER
003 004715,2500 1xPLL24 E,2500 1xPLL24 E,20080317000000,20170324000000,310024 PL-L 24W/830 4P MASTER
003 004723,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,,20201005000000,20201005000000,LED 55W 3000K 6300lm - 5300lm
003 004731,2550 1xPLL18/24 Iris,,20160808000000,20200826000000,310024 PL-L 24W/830 4P MASTER
003 004758,RMB 1xPLL 24W E,,19991001000000,20201207000000,310024 PL-L 24W/830 4P MASTER
003 004774,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
003 004782,RMB 1xPLL 24W E,,20040301000000,20201209000000,310024 PL-L 24W/830 4P MASTER
003 004790,KFK 1xPLL18/24 E,,20070705000000,20201109000000,310024 PL-L 24W/830 4P MASTER
003 004804,KFK 1xPLL18/24 E,,20101212000000,20160209000000,310024 PL-L 24W/830 4P MASTER
003 004812,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
003 004820,KFK 1xPLL18/24 E,,20040301000000,20201118000000,310024 PL-L 24W/830 4P MASTER
003 004839,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
003 004847,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
003 004855,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210415000000,20210415000000,LED 13W 3000K 1400lm
