FID,soort_gebied,gebied_oms,uitleg_apv,geometrie
O10002_Hondenuitlaatkaart.90,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((174945.66 505694.446, 174953.766 505655.162, 174951.48 505630.012, 174973.928 505631.259, 174966.861 505672.206, 174968.94 505683.222, 174945.66 505694.446)))"
O10002_Hondenuitlaatkaart.91,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177425.152 504776.658, 177428.467 504791.878, 177428.761 504793.994, 177429.472 504796.181, 177430.73 504798.041, 177432.316 504799.517, 177434.121 504800.83, 177435.707 504801.486, 177437.566 504801.978, 177440.29 504802.06, 177496.502 504790.579, 177496.655 504790.704, 177497.681 504790.641, 177499.518 504790.69, 177501.879 504791.25, 177503.418 504791.809, 177504.726 504792.276, 177506.291 504793.193, 177507.901 504794.464, 177508.706 504795.333, 177509.808 504796.752, 177510.438 504797.909, 177511.312 504800.079, 177512.059 504802.22, 177514.098 504817.589, 177519.879 504861.59, 177522.499 504881.78, 177527.549 504921.28, 177530.189 504941.5, 177531.639 504952.13, 177531.814 504956.04, 177530.889 504959.779, 177529.89 504961.838, 177529.339 504962.78, 177527.449 504954.03, 177527.218 504953.561, 177525.139 504943.78, 177520.908 504923.748, 177518.06 504907.69, 177514.658 504883.159, 177497.139 504797.59, 177429.549 504811.69, 177428.996 504812.554, 177421.105 504775.947, 177420.285 504770.697, 177422.254 504771.791, 177423.894 504773.65, 177424.605 504774.963, 177425.152 504776.658)))"
O10002_Hondenuitlaatkaart.92,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177277.48 504528.079, 177262.106 504535.995, 177249.543 504542.454, 177248.517 504542.983, 177239.166 504550.388, 177228.405 504558.554, 177207.437 504532.272, 177213.537 504526.622, 177261.908 504485.653, 177273.249 504503.94, 177279.688 504515.38, 177284.166 504524.585, 177277.48 504528.079)))"
O10002_Hondenuitlaatkaart.93,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176587.72 505395.965, 176590.229 505398.776, 176593.359 505398.924, 176898.503 505335.178, 176908.417 505333.102, 176908.589 505337.412, 176908.522 505339.24, 176905.476 505341.681, 176901.004 505344.065, 176895.238 505345.863, 176591.729 505409.432, 176589.518 505409.292, 176586.829 505408.43, 176583.096 505400.399, 176582.269 505398.964, 176581.653 505397.075, 176575.741 505383.388, 176580.736 505381.515, 176615.841 505374.275, 176617.214 505375.531, 176617.988 505375.655, 176693.589 505359.935, 176694.225 505359.503, 176695.938 505357.59, 176732.54 505349.994, 176735.534 505351.234, 176808.349 505336.111, 176810.337 505335.387, 176811.162 505333.965, 176813.279 505333.212, 176883.774 505318.452, 176885.769 505318.031, 176885.85 505318.416, 176898.429 505315.763, 176901.646 505315.726, 176905.394 505318.294, 176907.069 505321.774, 176908.26 505329.173, 176908.417 505333.1, 176898.503 505335.176, 176896.717 505326.634, 176593.575 505389.802, 176590.785 505390.383, 176587.989 505392.706, 176587.72 505395.965)))"
O10002_Hondenuitlaatkaart.94,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176931.155 505367.426, 176847.283 505386.196, 176762.036 505407.719, 176641.004 505441.294, 176598.354 505452.457, 176592.228 505453.204, 176582.488 505456.166, 176580.43 505448.396, 176583.252 505441.895, 176587.375 505433.921, 176592.299 505430.766, 176598.378 505428.817, 176613.522 505422.587, 176627.796 505417.413, 176742.174 505393.266, 176878.893 505364.978, 176908.813 505364.758, 176958.357 505359.686, 176987.158 505352.929, 177084.802 505343.868, 177086.779 505345.954, 176976.372 505361.403, 176931.155 505367.426)))"
O10002_Hondenuitlaatkaart.95,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178123.299 505425.75, 178149.594 505416.076, 178155.48 505413.966, 178176.37 505406.824, 178182.404 505404.859, 178200.898 505399.11, 178206.729 505397.38, 178217.529 505394.47, 178219.479 505393.97, 178219.877 505393.974, 178220.087 505394.309, 178220.408 505395.728, 178220.444 505397.181, 178220.379 505397.69, 178220.267 505398.686, 178219.806 505400.263, 178218.948 505401.969, 178217.485 505403.469, 178216.033 505404.568, 178214.191 505405.648, 178212.703 505406.233, 178211.321 505406.658, 178209.659 505406.97, 178203.737 505408.715, 178195.317 505411.269, 178187.337 505413.761, 178175.278 505417.675, 178162.95 505421.847, 178149.745 505426.562, 178125.659 505435.53, 178114.609 505440, 178102.013 505445.195, 178096.143 505447.673, 178084.807 505452.566, 178068.769 505459.72, 178059.569 505463.958, 178050.872 505468.111, 178039.862 505473.581, 178028.501 505479.453, 178018.95 505484.631, 178001.834 505494.154, 177991.2 505500.059, 177989.438 505501.089, 177988.574 505501.248, 177986.941 505501.301, 177985.045 505501.011, 177983.676 505500.537, 177982.527 505499.999, 177981.384 505499.3, 177980.173 505498.194, 177979.225 505497.035, 177978.59 505495.999, 177976.197 505491.794, 177976.549 505491.34, 177977.129 505490.91, 177978.198 505490.135, 177979.778 505489.398, 177981.2 505489.029, 177982.159 505488.91, 177984.492 505488.713, 177986.629 505488.719, 177988.258 505488.608, 177989.443 505488.503, 177992.338 505487.81, 177996.688 505485.443, 178015.019 505475.47, 178024.431 505470.501, 178038.393 505463.361, 178044.058 505460.542, 178057.457 505454.05, 178063.589 505451.16, 178078.153 505444.494, 178093.419 505437.937, 178096.521 505436.631, 178123.299 505425.75)))"
O10002_Hondenuitlaatkaart.96,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175380.395 496127.252, 175397.171 496108.582, 175406.361 496116.967, 175386.7 496139.144, 175380.395 496127.252)))"
O10002_Hondenuitlaatkaart.97,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175283.428 496357.76, 175304.284 496334.25, 175328.631 496355.934, 175329.639 496357.16, 175342.579 496368.511, 175318.184 496395.897, 175279.857 496361.644, 175283.428 496357.76)))"
O10002_Hondenuitlaatkaart.98,Staatsbosbeheer,Eigendom Staatsbosbeheer. Regels van Staatsbosbeheer zijn van toepassing.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((174497.891 495888.993, 174443.455 495840.486, 174235.94 495656.23, 174234.589 495655.003, 174239.01 495650.41, 174241.74 495652.75, 174378.275 495500, 174819.71 495006.14, 174827.525 495013.249, 174859.032 495041.076, 174894.47 495072.608, 174906.636 495083.391, 174944.836 495117.442, 174964.05 495134.47, 174981.804 495150.098, 175000 495165.432, 175024.393 495186.18, 175049.05 495206.03, 175060.349 495215.221, 175071.73 495224.31, 175072.393 495223.487, 175081.497 495231.373, 175083.816 495232.945, 174497.891 495888.993)))"
O10002_Hondenuitlaatkaart.99,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178025.544 503302.516, 178025.439 503305.545, 178007.215 503305.144, 178007.025 503300.849, 178011.195 503301.016, 178012.855 503301.354, 178013.015 503294.3, 178014.012 503294.312, 178014.093 503292.314, 178025.75 503292.575, 178025.544 503302.516)))"
O10002_Hondenuitlaatkaart.100,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178277.61 503376.298, 178274.115 503378.674, 178269.64 503379.792, 178263.349 503379.303, 178258.245 503376.578, 178254.75 503372.245, 178253.072 503367.075, 178252.163 503356.035, 178250.345 503347.021, 178248.318 503340.173, 178246.151 503333.536, 178246.011 503329.133, 178247.129 503325.57, 178249.157 503322.356, 178252.512 503319.491, 178256.917 503318.093, 178261.741 503318.443, 178265.656 503320.329, 178269.221 503323.893, 178270.861 503328.317, 178282.886 503358.678, 178282.574 503361.345, 178282.854 503363.302, 178282.854 503365.957, 178282.154 503369.87, 178280.267 503373.503, 178277.61 503376.298)))"
O10002_Hondenuitlaatkaart.101,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((178300.608 503709.172, 178294.425 503706.918, 178290.425 503702.556, 178288.606 503698.267, 178288.344 503694.478, 178283.564 503664.601, 178283.114 503661.287, 178283.696 503656.957, 178286.283 503652.336, 178290.354 503649.023, 178294.832 503647.483, 178299.484 503647.57, 178303.497 503648.994, 178306.637 503651.29, 178308.847 503653.993, 178310.01 503656.463, 178310.469 503657.988, 178319.109 503682.627, 178316.964 503695.359, 178315.882 503700.812, 178312.1 503705.9, 178306.572 503708.808, 178300.608 503709.172)))"
O10002_Hondenuitlaatkaart.102,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177846.948 504729.515, 177837.25 504726.452, 177835.519 504718.166, 177863.328 504711.758, 177901.106 504703.043, 177903.111 504712.223, 177906.07 504727.969, 177879.806 504733.755, 177874.337 504733.768, 177873.195 504728.423, 177872.566 504727.287, 177871.752 504727.202, 177866.84 504725.086, 177846.948 504729.515)))"
O10002_Hondenuitlaatkaart.103,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176618.022 504769.511, 176614.05 504772.934, 176609.308 504775.865, 176603.694 504776.426, 176598.828 504775.179, 176594.398 504772.497, 176590.905 504767.322, 176589.679 504761.089, 176590.8 504755.986, 176594.275 504750.994, 176616.423 504729.751, 176618.262 504728.228, 176626.108 504722.502, 176631.338 504721.195, 176636.32 504721.631, 176641.675 504724.431, 176645.723 504729.286, 176646.906 504735.012, 176645.92 504740.772, 176642.242 504746.037, 176637.133 504751.436, 176621.923 504765.895, 176618.022 504769.511)))"
O10002_Hondenuitlaatkaart.104,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((176162.917 505221.323, 176167.422 505223.079, 176168.17 505223.598, 176170.077 505225.372, 176171.729 505227.815, 176173.02 505232.128, 176173.073 505232.924, 176173.616 505236.148, 176174.718 505239.34, 176176.49 505242.529, 176179.264 505245.79, 176181.191 505247.57, 176182.654 505248.921, 176182.575 505250.678, 176130.313 505299.007, 176128.19 505298.923, 176096.963 505265.287, 176096.972 505263.514, 176099.639 505261.085, 176149.999 505214.169, 176151.89 505214.368, 176154.658 505217.322, 176158.118 505219.583, 176162.917 505221.323)))"
O10002_Hondenuitlaatkaart.105,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175582.797 505193.644, 175545.496 505189.912, 175545.804 505186.838, 175545.962 505184.399, 175555.86 505183.662, 175581.474 505179.985, 175582.119 505184.51, 175582.419 505188.034, 175582.797 505193.644)))"
O10002_Hondenuitlaatkaart.106,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175543.52 505261.643, 175517.843 505267.445, 175518.767 505256.238, 175522.15 505256.651, 175542.329 505258.677, 175543.52 505261.643)))"
O10002_Hondenuitlaatkaart.107,Kinderspeelplaats,"Honden, m.u.v. geleidehonden, zijn verboden op kinderspeelplaats / schoolplein / speelveld en in aangewezen gebied.",Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175362.332 505569.611, 175360.751 505574.793, 175357.293 505578.747, 175343.061 505588.771, 175325.042 505598.192, 175324.565 505598.467, 175321.243 505599.686, 175317.251 505600.112, 175313.777 505599.747, 175311.254 505598.928, 175304.178 505595.866, 175298.639 505592.988, 175290.16 505586.057, 175283.518 505579.399, 175275.59 505568.206, 175275.558 505565.22, 175276.261 505561.707, 175278.105 505557.667, 175281.53 505553.714, 175285.922 505550.992, 175289.956 505549.735, 175297.691 505547.918, 175306.652 505547.023, 175313.675 505546.776, 175324.066 505547.508, 175349.307 505553.628, 175354.516 505555.915, 175357.502 505557.667, 175360.224 505560.916, 175362.069 505565.308, 175362.332 505569.611)))"
O10002_Hondenuitlaatkaart.108,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177609.462 504686.457, 177612.277 504702.26, 177612.322 504703.323, 177612.264 504704.483, 177612.05 504705.558, 177611.749 504706.504, 177611.399 504707.32, 177610.688 504708.696, 177610.287 504709.355, 177609.47 504710.372, 177608.41 504711.347, 177607.235 504712.12, 177606.218 504712.607, 177605.559 504712.88, 177604.828 504713.109, 177603.819 504713.3, 177599.369 504713.92, 177598.108 504714.026, 177597.162 504713.883, 177596.288 504713.682, 177595.515 504713.338, 177595.088 504713.099, 177594.439 504707.5, 177597.169 504707.13, 177595.663 504695.619, 177596.426 504695.234, 177606.866 504693.747, 177603.899 504672.964, 177597.971 504673.504, 177597.601 504672.002, 177595.749 504657.48, 177588.089 504658.51, 177587.899 504656.84, 177593.545 504650.465, 177595.094 504649.973, 177597.016 504651.55, 177598.007 504652.32, 177599.1 504652.878, 177599.919 504653.14, 177600.728 504653.271, 177601.624 504653.347, 177602.618 504653.249, 177603.356 504653.087, 177605.777 504666.297, 177609.462 504686.457)))"
O10002_Hondenuitlaatkaart.109,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((177484.145 504656.572, 177487.949 504659.34, 177491.056 504662.628, 177492.28 504664.383, 177494.228 504668.417, 177495.219 504672.41, 177496.589 504682.97, 177502.719 504730.06, 177502.468 504734.595, 177501.048 504738.719, 177496.48 504743.68, 177493.277 504745.349, 177488.818 504746.336, 177470.169 504657.94, 177473.249 504653.529, 177478.477 504654.22, 177481.382 504655.203, 177484.145 504656.572)))"
O10002_Hondenuitlaatkaart.110,Losloopgebied,Honden mogen loslopen. Uitwerpselen mogen blijven liggen m.u.v. op verhardingen.,Uitwerking van artikel 2:57 APV Loslopende honden en verboden plaatsen en artikel 2:58 APV Verontreiniging door honden.,"MULTIPOLYGON (((175301.772 505710.185, 175302.531 505712.103, 175301.955 505714.918, 175301.379 505715.324, 175297.936 505717.009, 175267.444 505655.55, 175270.924 505653.821, 175274.712 505651.884, 175302.916 505708.803, 175301.478 505709.545, 175301.772 505710.185)))"
