FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,aantal,datumaanleg,faunavoorziening,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,doelsoort,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,lengte,st_length_shape_,gdb_geomattr_data,shape
groen_lijnen.1590,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,46235831,,,ov,,,,,,,"MULTILINESTRING ((239273.73000000045 487196.22100000083, 239276.73490000144 487200.1779999994, 239278.8396999985 487202.9497000016, 239281.00180000067 487205.3572999984), (239294.39139999822 487223.06069999933, 239295.88830000162 487225.48889999837, 239299.30519999936 487231.19420000166, 239300.25679999962 487232.4294999987, 239303.8964000009 487237.8728, 239309.0047999993 487244.8154999986, 239312.46990000084 487249.4932000004, 239313.5196999982 487250.77650000155, 239314.61569999903 487252.0219999999, 239315.75569999963 487253.22729999945, 239316.93769999966 487254.3898999989, 239324.22399999946 487261.13060000166, 239328.0989000015 487264.19319999963))"
groen_lijnen.1591,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50727024,,,ov,,,,,,,"LINESTRING (239214.44090000167 487299.9787000008, 239214.93100000173 487299.4622000009, 239214.98840000108 487298.8467999995, 239214.70850000158 487298.1270999983, 239213.73490000144 487296.72250000015, 239208.70820000023 487290.10649999976, 239207.7089000009 487288.99060000107)"
groen_lijnen.1592,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50282001,,,ov,,,,,,,"LINESTRING (231499.6790000014 467941.1860000007, 231499.0639999993 467944.86199999973, 231497.68299999833 467952.46499999985, 231496.16200000048 467961.0450000018, 231494.83999999985 467968.1810000017, 231493.29399999976 467975.11499999836, 231491.83900000155 467982.2529999986, 231490.2039999999 467988.063000001, 231488.64799999818 467992.6090000011, 231487.46290000156 467995.4310999997, 231485.36879999936 468000.3291000016, 231483.21319999918 468004.3354000002, 231481.20199999958 468007.32770000026, 231478.27299999818 468010.8220000006, 231476.76159999892 468012.08579999954, 231475.12779999897 468013.1185000017, 231471.06980000064 468015.2675999999, 231467.79410000145 468016.8803000003)"
groen_lijnen.1593,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50280860,,,ov,,,,,,,"LINESTRING (230887.13699999824 467836.0489999987, 230897.2173999995 467843.6453999989, 230903.58940000087 467848.72890000045, 230915.44629999995 467858.3352999985, 230923.86149999872 467865.7489, 230932.15040000156 467872.75499999896, 230941.1409999989 467879.8267999999, 230949.3220999986 467886.6774000004, 230955.9061000012 467892.38650000095, 230963.19539999962 467899.1603000015, 230971.16200000048 467906.7734999992, 230980.189100001 467915.0406999998, 230987.86510000005 467921.6284000017, 231000.182599999 467932.46930000186, 231012.55519999936 467943.0251000002, 231018.86320000142 467948.5852999985)"
groen_lijnen.1594,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50280986,,,ov,,,,,,,"LINESTRING (231466.75569999963 467938.7873999998, 231467.86349999905 467934.84980000183, 231468.4400999993 467932.60770000145)"
groen_lijnen.1595,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50280977,,,ov,,,,,,,"LINESTRING (231462.4197999984 467937.1678000018, 231464.29199999943 467932.76000000164, 231464.5447999984 467931.72250000015)"
groen_lijnen.1596,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497667,,,ov,,,,,,,"LINESTRING (231635.97480000183 468144.938099999, 231635.5614 468143.8401999995, 231635.5001000017 468143.2386999987, 231635.51669999957 468142.6660999991, 231635.62029999867 468141.90150000155, 231635.7771999985 468141.1004999988, 231635.95899999887 468140.38859999925, 231637.64429999888 468136.4556000009, 231638.36840000004 468134.9059000015)"
groen_lijnen.1597,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497713,,,ov,,,,,,,"LINESTRING (231947.43070000038 468540.1596000008, 231946.86609999835 468538.0733000003, 231946.3284999989 468536.0870999992, 231945.52870000154 468533.2496000007, 231945.31579999998 468532.74280000106, 231944.96759999916 468531.9976999983, 231944.23750000075 468531.09870000184, 231942.90100000054 468529.70699999854, 231938.46139999852 468525.53920000046, 231936.41479999945 468523.56170000136, 231933.1526999995 468520.8685999997, 231929.92449999973 468518.02910000086, 231926.82970000058 468515.3112999983, 231924.63789999858 468513.3728, 231923.13659999892 468511.7285999991, 231920.37700000033 468509.42069999874, 231917.67639999837 468507.57840000093, 231915.77430000156 468505.94849999994, 231913.25510000065 468503.6290999986, 231909.66519999877 468500.5333000012, 231901.52699999884 468494.1539000012, 231894.9472000003 468488.92909999937, 231885.00499999896 468480.69209999964, 231878.17440000176 468474.87359999865, 231872.84090000018 468470.45870000124, 231868.87170000002 468467.3548000008, 231867.68609999865 468466.2595000006, 231866.48259999976 468464.96759999916, 231865.08549999818 468463.4455999993, 231864.03590000048 468462.2021000013, 231863.19929999858 468461.4653999992, 231862.06700000167 468460.5003999993, 231859.06489999965 468458.08729999885, 231854.85209999979 468454.3896000013, 231850.6638999991 468450.42170000076, 231846.02430000156 468445.65210000053, 231842.3401999995 468442.1640999988, 231839.15630000085 468439.3530000001, 231838.2776999995 468438.41420000046, 231837.01099999994 468437.0716000013, 231836.45820000023 468436.22989999875, 231836.16230000183 468435.5196999982, 231835.78029999882 468434.9693999998, 231835.33850000054 468434.4539999999, 231834.40340000018 468433.7712999992, 231833.05150000006 468432.9512999989, 231831.22690000013 468431.54410000145)"
groen_lijnen.1598,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497420,,,ov,,,,,,,"LINESTRING (232018.40549999848 468452.6171000004, 232018.30629999936 468452.8542000018, 232017.80959999934 468453.5152999982, 232016.9785999991 468454.2569999993, 232016.70450000092 468454.41640000045, 232016.30490000173 468454.51300000027, 232015.7949000001 468454.5753999986, 232015.06390000135 468454.5549999997, 232014.02199999988 468454.3515999988, 232012.88019999862 468453.9239999987, 232010.64779999852 468452.7388000004, 232007.88870000094 468450.72580000013, 232005.6981999986 468448.9180999994, 232004.95910000056 468448.2186000012, 232002.94949999824 468446.21020000055, 232000.8524999991 468444.2184999995, 231998.41200000048 468441.55490000173, 231997.16230000183 468439.8803999983, 231996.96319999918 468439.4684000015, 231996.80440000072 468438.8947999999, 231996.63540000096 468438.19000000134, 231996.57889999822 468437.62139999866, 231996.5876000002 468436.6933999993, 231996.58619999886 468436.2989999987, 231996.6677000001 468435.6908, 231996.8513999991 468435.08040000126, 231997.0683999993 468434.65190000087, 231997.13540000096 468434.54239999875)"
groen_lijnen.1611,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,46233889,,,ov,,,,,,,"MULTILINESTRING ((239966.25510000065 487781.12359999865, 239969.58199999854 487777.9930000007, 239970.73220000044 487776.79239999875), (239979.4475999996 487767.0033, 239979.68100000173 487766.7259999998, 239982.14869999886 487763.6843999997, 239984.49379999936 487760.9145999998, 239987.40560000017 487757.0956999995, 239990.9301000014 487751.1871000007, 239992.79349999875 487747.4376000017, 239994.0364000015 487744.48519999906, 239995.07669999823 487741.65769999847, 239996.3812999986 487737.3242999986, 239998.08430000022 487730.2760999985, 239998.63929999992 487726.9844999984, 239999.41539999843 487717.9180999994, 239999.47569999844 487714.05579999834, 239999.58700000122 487711.83210000023, 239999.57030000165 487710.4167999998, 239999.000500001 487702.76689999923, 239998.51529999822 487699.5025999993, 239997.90579999983 487698.14119999856, 239997.69170000032 487697.47129999846, 239997.84970000014 487695.9239999987, 239997.7067000009 487694.32079999894, 239996.6523000002 487690.4816999994, 239995.95289999992 487688.7408999987, 239994.2824999988 487685.77809999883, 239993.55420000106 487684.33370000124, 239992.87750000134 487681.5839000009, 239992.3676000014 487679.5753000006, 239991.1964999996 487677.2653999999, 239989.0813000016 487673.6094000004, 239983.44139999896 487664.9395000003, 239977.40100000054 487658.0095000006, 239976.02980000153 487656.9178000018, 239974.43349999934 487656.00019999966, 239969.93459999934 487652.3568999991, 239969.1649999991 487651.57939999923, 239968.45789999887 487651.01260000095, 239960.3242000006 487645.49069999903, 239954.29349999875 487641.65670000017, 239949.7938000001 487639.2793000005, 239947.25699999928 487637.881000001))"
groen_lijnen.1599,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497666,,,ov,,,,,,,"LINESTRING (231640.73550000042 468136.42229999974, 231638.65549999848 468140.49760000035, 231638.45369999856 468141.0427000001, 231638.22470000014 468141.79100000113, 231638.17309999838 468142.4237000011, 231638.2276000008 468142.95969999954, 231638.3541000001 468143.5304999985, 231638.67130000144 468144.0989000015, 231639.00499999896 468144.55380000174, 231640.5639999993 468145.7087999992, 231645.9919999987 468149.14620000124, 231648.6988000013 468151.0020999983, 231650.02210000157 468151.9096000008, 231650.70690000057 468152.30640000105, 231651.41440000013 468152.61349999905, 231652.07140000165 468152.694600001, 231652.80590000004 468152.78069999814, 231653.4037999995 468152.9103000015, 231654.01060000062 468153.26630000025, 231654.52340000123 468153.74280000106, 231656.18879999965 468155.2958999984, 231657.46819999814 468156.5020999983, 231658.18050000072 468157.184799999, 231659.6510999985 468158.4184000008, 231660.48149999976 468159.0161000006, 231661.73070000112 468159.7217000015, 231663.22439999878 468160.4243000001, 231664.87779999897 468161.0295000002, 231665.75400000066 468161.4774999991, 231666.67269999906 468161.9787000008, 231667.70389999822 468162.8898999989, 231667.92880000174 468163.2329000011, 231668.7873999998 468164.64119999856, 231669.29149999842 468165.3621999994, 231669.85060000047 468166.19590000063, 231671.5293999985 468168.3332000002, 231672.23110000044 468169.123300001, 231673.0406000018 468169.9538999982, 231674.29659999907 468171.1961000003, 231674.9464999996 468171.66490000114, 231675.67980000004 468172.126699999, 231676.5789999999 468172.4968999997, 231678.23259999976 468173.12000000104, 231679.247299999 468173.6735999994, 231679.91000000015 468174.2078000009, 231682.1563999988 468176.9103000015, 231683.29690000042 468178.44619999826, 231685.71009999886 468180.9653000012, 231688.99929999933 468183.8256999999, 231695.16099999845 468188.44310000166, 231702.93129999936 468194.0854000002, 231710.70569999889 468199.9677999988, 231716.9312000014 468204.4433000013, 231718.88980000094 468206.06700000167, 231720.77380000055 468207.68360000104, 231726.86419999972 468212.492899999, 231734.25809999928 468218.4149999991, 231735.90569999814 468219.7789000012, 231737.65529999882 468221.23739999905, 231740.18169999868 468223.5971000008)"
groen_lijnen.1600,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50281004,,,ov,,,,,,,"LINESTRING (231376.99859999865 467955.8214999996, 231365.79039999843 467964.14189999923, 231363.24830000103 467963.932599999, 231362.51579999924 467963.875500001, 231351.8999999985 467958.24489999935, 231331.56909999996 467946.99159999937, 231316.74500000104 467938.64389999956, 231298.91270000115 467928.4946000017, 231291.1948999986 467923.6154000014)"
groen_lijnen.1601,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497337,,,ov,,,,,,,"LINESTRING (231998.27120000124 468435.50759999827, 231998.41169999912 468436.83029999956, 231998.8147 468438.2347000018, 231999.19810000062 468439.1746000014, 231999.79919999838 468440.2862999998, 232000.51139999926 468441.37689999864, 232004.65309999883 468445.3482999988, 232008.39350000024 468447.9897999987, 232009.2842000015 468448.32339999825, 232009.95450000092 468448.60339999944, 232010.77100000158 468448.8271000013, 232012.53950000182 468449.0947000012, 232013.7947999984 468449.3392000012, 232014.69189999998 468449.48409999907, 232014.72019999847 468449.4855000004)"
groen_lijnen.1602,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50281086,,,ov,,,,,,,"LINESTRING (230963.38489999995 467892.3165999986, 230973.95639999956 467904.1596999988, 230984.9219999984 467914.1405000016, 230991.52039999887 467919.08839999884, 231000.7580000013 467927.35709999874, 231007.55249999836 467933.0362999998, 231015.21319999918 467939.12959999964, 231022.63589999825 467945.1004000008, 231030.07580000162 467951.58680000156, 231031.28500000015 467952.6330000013, 231031.6651000008 467953.0929999985, 231031.82070000097 467953.4754000008, 231032.06960000098 467954.84789999947, 231032.24340000004 467957.38980000094, 231032.39499999955 467961.685899999)"
groen_lijnen.1603,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,41167841,,,ov,,,,,,,"LINESTRING (241348.11989999935 473421.12519999966, 241348.75620000064 473417.5551000014, 241350.1449000016 473394.74760000035, 241350.93389999866 473386.00730000064, 241351.44079999998 473378.7544, 241352.80530000106 473365.2014000006, 241352.92300000042 473361.1469999999, 241353.76520000026 473354.5654999986, 241356.5773999989 473353.86989999935, 241358.08419999853 473348.9679999985, 241359.85399999842 473343.69000000134, 241361.8814000003 473337.6735999994, 241363.46730000153 473332.5813000016, 241364.94590000063 473326.18279999867, 241365.66919999942 473316.37040000036, 241365.06489999965 473301.72140000015, 241364.8139999993 473282.55900000036, 241364.561999999 473272.9780000001, 241363.83460000157 473258.0700000003, 241363.49659999833 473243.7217999995, 241363.1083999984 473230.0298999995, 241362.82770000026 473217.92009999976, 241362.81639999896 473215.05260000005, 241363.09650000185 473212.6970999986, 241363.8051000014 473209.122299999, 241364.69189999998 473206.28119999915, 241366.03799999878 473202.5729999989, 241367.90520000085 473198.34640000015, 241369.40689999983 473195.45980000123, 241371.70050000027 473191.7639000006, 241375.9070999995 473186.55000000075, 241381.21990000084 473181.3625999987)"
groen_lijnen.1604,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,41167298,,,ov,,,,,,,"LINESTRING (241068.8524999991 473047.1174999997, 241066.1640000008 473045.8110000007, 241057.5 473042.08399999887)"
groen_lijnen.1605,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167345,,,ov,,,,,,,"LINESTRING (241058.36499999836 473038.6889999993, 241068.625 473042.7049999982, 241074.47260000184 473045.22679999843)"
groen_lijnen.1606,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50728579,,,ov,,,,,,,"LINESTRING (239632.38830000162 487583.15879999846, 239623.3324000016 487580.0874999985, 239616.9107999988 487578.21279999986, 239606.92110000178 487576.05629999936, 239605.1090000011 487575.6884999983, 239602.53130000085 487574.87579999864, 239601.34710000083 487574.41800000146)"
groen_lijnen.1607,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50728579,,,ov,,,,,,,"LINESTRING (239232.96070000157 487322.9197999984, 239230.49579999968 487319.6596999988, 239226.75649999827 487314.88899999857, 239220.86439999938 487306.58889999986, 239218.2199999988 487301.8542999998, 239215.81109999865 487298.14649999887, 239212.54930000007 487292.34270000085)"
groen_lijnen.1608,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50726976,,,ov,,,,,,,"LINESTRING (239207.7089000009 487288.99060000107, 239205.8289999999 487287.21990000084, 239200.13899999857 487280.64189999923, 239195.5538999997 487275.36520000175)"
groen_lijnen.1609,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,46235505,,,ov,,,,,,,"MULTILINESTRING ((239548.52849999815 487437.73699999973, 239548.39909999818 487437.91039999947), (239548.39909999818 487437.91039999947, 239541.9963000007 487434.92990000173, 239538.25 487432.6710000001, 239532.31949999928 487429.1695000008, 239526.15729999915 487425.40370000154, 239520.2087999992 487421.9807000011, 239513.83179999888 487418.2542000003, 239507.21020000055 487414.09420000017, 239502.25670000166 487411.31749999896, 239501.74799999967 487410.68400000036, 239501.29630000144 487409.8390999995, 239500.83179999888 487409.35240000114, 239499.1581000015 487408.31159999967, 239498.30299999937 487408.1077999994, 239497.04820000008 487408.2604999989, 239496.59939999878 487408.1741000004, 239491.8867000006 487405.2261000015, 239487.22430000082 487402.81069999933, 239480.30710000172 487398.7663999982, 239477.1048000008 487396.92599999905, 239476.78799999878 487396.4871999994, 239476.13769999892 487395.10390000045, 239475.124499999 487393.7098999992, 239474.76819999889 487393.5496000014, 239474.55200000107 487393.5432999991, 239473.50809999928 487393.7452000007, 239472.6592000015 487393.78929999843, 239465.5436999984 487389.5265999995, 239457.63190000132 487384.83100000024, 239456.42440000176 487383.94469999894, 239456.0335999988 487383.3291000016, 239455.84970000014 487382.30249999836, 239456.02100000158 487378.1400000006), (239548.39909999818 487437.91039999947, 239557.64020000026 487442.0346000008, 239566.94359999895 487445.8652999997, 239586.624499999 487453.2291000001, 239586.69530000165 487453.256000001, 239605.9149999991 487460.5505999997, 239621.1270999983 487466.1627999991, 239639.1176000014 487472.9582000002, 239642.95969999954 487474.2382000014, 239647.2285999991 487475.66050000116, 239649.81859999895 487476.3739))"
groen_lijnen.1610,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50726932,,,ov,,,,,,,"MULTILINESTRING ((239961.3590000011 487760.5769999996, 239965.4481999986 487762.689100001), (239973.13439999893 487761.5923999995, 239976.32200000063 487758.0850000009, 239980.0639999993 487752.3049999997, 239983.75200000033 487744.89499999955, 239986.561999999 487737.1629999988, 239987.6799999997 487732.9349000007, 239988.96119999886 487727.17909999937, 239989.67810000107 487723.1356999986, 239989.9979000017 487720.16220000014, 239990.10550000146 487716.62310000136, 239990.03090000153 487709.4615999982, 239989.6228 487705.6372000016, 239989.08040000126 487702.4957999997, 239988.12530000135 487697.71240000054, 239987.17029999942 487693.80249999836, 239984.56109999865 487686.1886, 239983.29320000112 487683.0265999995, 239980.2349999994 487676.94959999993, 239979.8376000002 487675.3964000009, 239979.61089999974 487674.97879999876, 239978.78539999947 487674.0769999996, 239976.0753000006 487670.8240999989, 239971.7547999993 487666.27109999955, 239958.8887999989 487654.90670000017, 239955.58480000123 487652.3590000011, 239954.45329999924 487651.807599999, 239953.76359999925 487651.6403999999, 239952.77519999817 487651.5885999985, 239952.22679999843 487651.74709999934, 239951.11580000073 487652.2622000016, 239949.52950000018 487653.3627999984, 239947.53720000014 487655.1438000016, 239945.6264999993 487657.6180000007, 239943.00499999896 487662.6563999988, 239940.71499999985 487668.5080000013))"
