objectid;id;stadsdeel;buurt_code;straat;eigenaar;beheerder;onderhouder;soort;voet;zitobject;afwerking;kleur;aanleg_jaar;standplaats;locatie;leverancier;geo_shape;geo_point_2d
4702;11785;Strijp 2;1634;Zandstrand;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.40345969219815, 51.4448399099794], ""type"": ""Point""}";51.4448399099794, 5.40345969219815
4703;13548;Strijp 2;1634;Zandstrand;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;2006;;;;"{""coordinates"": [5.404447084151869, 51.444773519347386], ""type"": ""Point""}";51.444773519347386, 5.404447084151869
4706;11790;Strijp 2;1634;Zandstrand;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.40434398025228, 51.444778352715765], ""type"": ""Point""}";51.444778352715765, 5.40434398025228
4708;13563;Gestel;1621;Ruwenberg;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2008;;;;"{""coordinates"": [5.440186829562624, 51.426228406955], ""type"": ""Point""}";51.426228406955, 5.440186829562624
4709;11797;Stratum;1232;Pieter Neefspad;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Licht bruin;2008;Gazon;Plein;;"{""coordinates"": [5.506379047582195, 51.428297991694905], ""type"": ""Point""}";51.428297991694905, 5.506379047582195
4712;13277;Centrum;1111;Begijnenhof;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.479605014812912, 51.436743747776994], ""type"": ""Point""}";51.436743747776994, 5.479605014812912
4724;11822;Tongelre;1335;Loostraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.527674526202755, 51.450564760996734], ""type"": ""Point""}";51.450564760996734, 5.527674526202755
4725;9837;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2010;Beplanting;Park;;"{""coordinates"": [5.442673360473246, 51.45965058932329], ""type"": ""Point""}";51.45965058932329, 5.442673360473246
4726;9842;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2010;Gazon;Park;;"{""coordinates"": [5.44346778721257, 51.45602199810909], ""type"": ""Point""}";51.45602199810909, 5.44346778721257
4731;11575;Woensel noord 2;1534;Emile Zolaplein;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Beits;Licht bruin;2006;Verharding;Plein;;"{""coordinates"": [5.469612438305557, 51.49028891529852], ""type"": ""Point""}";51.49028891529852, 5.469612438305557
4732;12877;Woensel noord 2;1541;Planetenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Anders;Licht bruin;2012;Gazon;Park;;"{""coordinates"": [5.496554513937949, 51.47165752020374], ""type"": ""Point""}";51.47165752020374, 5.496554513937949
4733;13810;Woensel noord 2;1541;Planetenlaan;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;2012;;;;"{""coordinates"": [5.4965334335247, 51.47165958041323], ""type"": ""Point""}";51.47165958041323, 5.4965334335247
4734;9162;Woensel noord 2;1544;Buitengebied 487;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2012;Gazon;Park;;"{""coordinates"": [5.507583414465092, 51.484871383284144], ""type"": ""Point""}";51.484871383284144, 5.507583414465092
4735;9164;Woensel noord 2;1544;Buitengebied 487;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2012;Gazon;Park;;"{""coordinates"": [5.506824199981851, 51.48525190843663], ""type"": ""Point""}";51.48525190843663, 5.506824199981851
4736;9167;Stratum;1211;Adolf van Cortenbachstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2012;Verharding;Plein;;"{""coordinates"": [5.49100460455956, 51.43430883586617], ""type"": ""Point""}";51.43430883586617, 5.49100460455956
4737;9169;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Beplanting;Park;;"{""coordinates"": [5.480949789963275, 51.42594195743107], ""type"": ""Point""}";51.42594195743107, 5.480949789963275
4743;9217;Stratum;1224;Buitengebied in brt: 243;BOR;BOR buitengebied;BOR Natuur;Zitbank;Beton;Hout;Lak;Groen;2009;Gazon;Park;;"{""coordinates"": [5.498729622151744, 51.406624552424276], ""type"": ""Point""}";51.406624552424276, 5.498729622151744
4753;13664;Strijp 1;1624;Halvemaanstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2011;;;;"{""coordinates"": [5.4497666046567375, 51.44961907615237], ""type"": ""Point""}";51.44961907615237, 5.4497666046567375
4754;13255;Gestel;1732;Meerveldhovenseweg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Overig;;"{""coordinates"": [5.444738345891044, 51.41885782164417], ""type"": ""Point""}";51.41885782164417, 5.444738345891044
4757;10979;Woensel noord 1;1522;Champagnehof;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.453186164153259, 51.48270249851076], ""type"": ""Point""}";51.48270249851076, 5.453186164153259
4765;11000;Woensel noord 1;1523;Annecyhof;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.4406894282915585, 51.48558450468013], ""type"": ""Point""}";51.48558450468013, 5.4406894282915585
4772;11016;Woensel zuid;1431;Generaal van Teynstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2008;Beplanting;Park;;"{""coordinates"": [5.485646795512313, 51.4628728199196], ""type"": ""Point""}";51.4628728199196, 5.485646795512313
4773;11022;Woensel zuid;1422;van Vorststraat;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Kunststof;Beits;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.466213409843989, 51.45652724521582], ""type"": ""Point""}";51.45652724521582, 5.466213409843989
4782;9483;Woensel zuid;1423;Hendrik de Keyzerplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.456965389716251, 51.46295103232729], ""type"": ""Point""}";51.46295103232729, 5.456965389716251
4784;9485;Woensel zuid;1423;Hendrik de Keyzerplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4576547174730425, 51.46256340363172], ""type"": ""Point""}";51.46256340363172, 5.4576547174730425
4792;10688;Stratum;1236;Korianderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Toledo;Staal;Hout;Lak;Donker bruin;2019;Verharding;Winkel;Samson;"{""coordinates"": [5.500007149858325, 51.42266586274445], ""type"": ""Point""}";51.42266586274445, 5.500007149858325
4796;8626;Stratum;1224;Buitengebied in brt: 243;BOR;BOR buitengebied;BOR Natuur;Zitbank;Hout;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.496269993228459, 51.41197817274499], ""type"": ""Point""}";51.41197817274499, 5.496269993228459
4797;8630;Stratum;1224;Roostenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.491495408355992, 51.415016693361736], ""type"": ""Point""}";51.415016693361736, 5.491495408355992
4798;8632;Stratum;1237;Floralaan Oost;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Anders;Park;;"{""coordinates"": [5.500577990609135, 51.41683145011812], ""type"": ""Point""}";51.41683145011812, 5.500577990609135
4802;8647;Stratum;1222;St Gerardusplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.488559284313474, 51.42009609062379], ""type"": ""Point""}";51.42009609062379, 5.488559284313474
4803;8648;Stratum;1222;St Gerardusplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.488057151714293, 51.42065849949492], ""type"": ""Point""}";51.42065849949492, 5.488057151714293
4804;8180;Stratum;1232;St Bonifaciuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Staal;Hout;Beits;Donker bruin;2006;Verharding;Overig;Ergon;"{""coordinates"": [5.502794776849216, 51.42566255447178], ""type"": ""Point""}";51.42566255447178, 5.502794776849216
4805;8193;Stratum;1232;St Petrus Canisiuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;School;;"{""coordinates"": [5.5089851437532005, 51.42711846951771], ""type"": ""Point""}";51.42711846951771, 5.5089851437532005
4806;13905;Begraafplaatsen;1432;Algemene Begraafplaats Woensel;Begraafplaats;BOR Stedelijk;Begraafplaats;Model Eindhoven;Beton;Hout;Beits;Donker bruin;;Beplanting;Park;Ergon;"{""coordinates"": [5.479537260158723, 51.45656095428322], ""type"": ""Point""}";51.45656095428322, 5.479537260158723
4811;13910;Begraafplaatsen;1512;Wijkbegraafplaats Woensel;Begraafplaats;BOR Stedelijk;Begraafplaats;Model Eindhoven;Beton;Hout;Beits;Donker bruin;;Beplanting;Park;Ergon;"{""coordinates"": [5.451820593595484, 51.467563350064104], ""type"": ""Point""}";51.467563350064104, 5.451820593595484
4815;8196;Stratum;1232;St Petrus Canisiuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Winkel;;"{""coordinates"": [5.5090186716756975, 51.427902948827736], ""type"": ""Point""}";51.427902948827736, 5.5090186716756975
4817;9668;Gestel;1724;;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.466489183259598, 51.42066143672352], ""type"": ""Point""}";51.42066143672352, 5.466489183259598
4818;9669;Gestel;1724;;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.465962940582179, 51.419528913815405], ""type"": ""Point""}";51.419528913815405, 5.465962940582179
4819;9671;Gestel;1733;Ulenpas;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.4315616497206, 51.411796508968955], ""type"": ""Point""}";51.411796508968955, 5.4315616497206
4821;9673;Gestel;1733;Twickel;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.430630037165252, 51.414008287015264], ""type"": ""Point""}";51.414008287015264, 5.430630037165252
4822;9674;Gestel;1733;Wasvenpad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Beplanting;Plein;;"{""coordinates"": [5.432380546144896, 51.41519357854637], ""type"": ""Point""}";51.41519357854637, 5.432380546144896
4824;9676;Gestel;1724;Cavallilaan;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.466403592488897, 51.42175831256936], ""type"": ""Point""}";51.42175831256936, 5.466403592488897
4827;9680;Woensel noord 2;1534;George Orwelllaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Hout;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.469787944955757, 51.48535097747309], ""type"": ""Point""}";51.48535097747309, 5.469787944955757
4835;9077;Tongelre;1333;B.P. Geestenberg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2012;Gazon;Park;;"{""coordinates"": [5.5237960442910925, 51.44449879160459], ""type"": ""Point""}";51.44449879160459, 5.5237960442910925
4840;9434;Gestel;1724;;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.466320094385604, 51.42030200430483], ""type"": ""Point""}";51.42030200430483, 5.466320094385604
4842;9440;Gestel;1724;;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.465967827561317, 51.420144222140536], ""type"": ""Point""}";51.420144222140536, 5.465967827561317
4847;9452;Gestel;1724;Cavallilaan;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.4668451648339875, 51.42172443846178], ""type"": ""Point""}";51.42172443846178, 5.4668451648339875
4849;9455;Gestel;1724;;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.466430219750034, 51.42053444875114], ""type"": ""Point""}";51.42053444875114, 5.466430219750034
4850;9457;Gestel;1724;Cavallilaan;Particulier;Particulier;Contract;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.466610829041718, 51.421481679339266], ""type"": ""Point""}";51.421481679339266, 5.466610829041718
4853;8664;Stratum;1236;Korianderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Toledo;Staal;Hout;Beits;Licht bruin;2006;Verharding;Winkel;;"{""coordinates"": [5.498977852990545, 51.42204422700877], ""type"": ""Point""}";51.42204422700877, 5.498977852990545
4854;8665;Stratum;1236;Heezerweg;BOR;BOR Stedelijk;BOR Stedelijk;Toledo;Staal;Hout;Lak;Donker bruin;2019;Verharding;Winkel;Samson;"{""coordinates"": [5.499000506930911, 51.42333186191543], ""type"": ""Point""}";51.42333186191543, 5.499000506930911
4857;8669;Stratum;1236;Korianderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Toledo;Staal;Hout;Lak;Donker bruin;2019;Verharding;Winkel;Samson;"{""coordinates"": [5.500031714060509, 51.422680652300144], ""type"": ""Point""}";51.422680652300144, 5.500031714060509
4859;8676;Stratum;1215;Rozemarijnstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2006;Verharding;Overig;;"{""coordinates"": [5.489553193171892, 51.42795220357448], ""type"": ""Point""}";51.42795220357448, 5.489553193171892
4861;11074;Woensel zuid;1431;;Particulier;Particulier;Particulier;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2008;Verharding;Overig;;"{""coordinates"": [5.484796928503938, 51.464137969733926], ""type"": ""Point""}";51.464137969733926, 5.484796928503938
4865;11082;Gestel;1711;Guido Gezellestraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Lak;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.475457755793367, 51.431698773081855], ""type"": ""Point""}";51.431698773081855, 5.475457755793367
4877;11099;Gestel;1732;Kastelenplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.4382990535526154, 51.41890079485183], ""type"": ""Point""}";51.41890079485183, 5.4382990535526154
4878;12373;Woensel zuid;1435;Remuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.494246190954679, 51.46523198338688], ""type"": ""Point""}";51.46523198338688, 5.494246190954679
4880;12377;Woensel noord 2;1541;B.P. Eckart;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.49502635283322, 51.468922312317574], ""type"": ""Point""}";51.468922312317574, 5.49502635283322
4887;9748;Strijp 1;1622;Bredalaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Plein;;"{""coordinates"": [5.440431133700061, 51.43901707011472], ""type"": ""Point""}";51.43901707011472, 5.440431133700061
4892;9757;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Groen;2006;Beplanting;Park;;"{""coordinates"": [5.428866677011201, 51.44357479180397], ""type"": ""Point""}";51.44357479180397, 5.428866677011201
4901;10794;Woensel zuid;1413;Looierstraat;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Anders;Licht bruin;2010;Gazon;Park;;"{""coordinates"": [5.475698731704339, 51.45078759590119], ""type"": ""Point""}";51.45078759590119, 5.475698731704339
4903;13152;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Beton;Anders;Grijs;2010;Verharding;Plein;;"{""coordinates"": [5.4773171570050385, 51.44124836311964], ""type"": ""Point""}";51.44124836311964, 5.4773171570050385
4904;13153;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Beton;Anders;Grijs;2010;Verharding;Plein;;"{""coordinates"": [5.477184965375925, 51.44126477082585], ""type"": ""Point""}";51.44126477082585, 5.477184965375925
4914;13164;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Beton;Anders;Grijs;2010;Verharding;Plein;;"{""coordinates"": [5.477194361223389, 51.441244754783945], ""type"": ""Point""}";51.441244754783945, 5.477194361223389
4915;13165;Centrum;1111;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Beton;Anders;Grijs;2010;Verharding;Plein;;"{""coordinates"": [5.477232044040946, 51.44124427621236], ""type"": ""Point""}";51.44124427621236, 5.477232044040946
4919;10826;Gestel;1721;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.45005677206493, 51.42777688629065], ""type"": ""Point""}";51.42777688629065, 5.45005677206493
4922;10833;Gestel;1712;Snoekstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Plein;;"{""coordinates"": [5.467931196343782, 51.43285213666817], ""type"": ""Point""}";51.43285213666817, 5.467931196343782
4923;10839;Gestel;1724;Test;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4683174223417925, 51.423106429821466], ""type"": ""Point""}";51.423106429821466, 5.4683174223417925
4924;13129;Park Centrum;1112;Lex en Edo Hornemannplantsoen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.478756336550811, 51.42999470409357], ""type"": ""Point""}";51.42999470409357, 5.478756336550811
4926;9579;Stratum;1222;Kortonjolaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2009;Verharding;School;;"{""coordinates"": [5.490653706100309, 51.41694918667235], ""type"": ""Point""}";51.41694918667235, 5.490653706100309
4927;9583;Stratum;1224;Buitengebied in brt: 243;BOR;BOR buitengebied;BOR Natuur;Zitbank;Beton;Hout;Lak;Groen;2009;Gazon;Park;;"{""coordinates"": [5.498563779107171, 51.406570698064364], ""type"": ""Point""}";51.406570698064364, 5.498563779107171
4933;9602;Stratum;1221;Kerstroosplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Lak;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.49394193447445, 51.41932053553563], ""type"": ""Point""}";51.41932053553563, 5.49394193447445
4934;9604;Stratum;1221;Kerstroosplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Lak;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.493297245998941, 51.419529536676635], ""type"": ""Point""}";51.419529536676635, 5.493297245998941
4936;9607;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.480580554559867, 51.42590632646189], ""type"": ""Point""}";51.42590632646189, 5.480580554559867
4938;9609;Stratum;1222;Gaspeldoornlaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.486815852971187, 51.41770092332001], ""type"": ""Point""}";51.41770092332001, 5.486815852971187
4940;9621;Stratum;1238;Rendierveld;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.503781680956526, 51.415708258505646], ""type"": ""Point""}";51.415708258505646, 5.503781680956526
4941;9622;Stratum;1238;Buntveld;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Overig;;"{""coordinates"": [5.500284330677047, 51.41523871433782], ""type"": ""Point""}";51.41523871433782, 5.500284330677047
4943;9625;Stratum;1238;Bochtige Smeleveld;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Groen;2006;Beplanting;Plein;;"{""coordinates"": [5.501374232463608, 51.414554976631585], ""type"": ""Point""}";51.414554976631585, 5.501374232463608
4944;9626;Stratum;1237;Floralaan Oost;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.500685117427163, 51.416849296145834], ""type"": ""Point""}";51.416849296145834, 5.500685117427163
4947;13721;Woensel zuid;1423;Salomon de Braystraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Beton;;;2012;;;;"{""coordinates"": [5.460716635726582, 51.46260188618557], ""type"": ""Point""}";51.46260188618557, 5.460716635726582
4953;8941;Strijp 2;1638;Scherpenering;BOR;BOR Natuur;BOR Natuur;Picknickset;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.357837937912635, 51.453180682878], ""type"": ""Point""}";51.453180682878, 5.357837937912635
