BEGINDATUM;EINDDATUM;ID;NWB_ID;CAPACITEIT;ORIENTATIE;TYPE_PARKEERPLEK;MAANDAG;DINSDAG;WOENSDAG;DONDERDAG;VRIJDAG;ZATERDAG;ZONDAG;VAN;TOT;GEBRUIKSDOEL;WEGDEEL_ID;GUID;DOSSIERNUMMER;COUNTER;TYPE_GERESERVEERD_AS400;STRAATCODE_AS400;STRAATNAAM_AS400;PLAATSAANDUIDING_AS400;DOSSIERNNUMMER_AS400
20130412;;1130158;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;241593;{F63A7E91-33EC-4BDF-A850-DC253;71251;3567;Arts;19400;WASSENAARSEWEG;NABIJ PERC;71251
20130412;;1130159;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2390887;{E39CC148-CC26-49C3-B8CE-9946C;81836;3568;Gehandicaptenparkeerpl.;19400;WASSENAARSEWEG;NABIJ PERC;81836
20130412;;1129945;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2544893;{016DEC6A-483F-428D-91A0-07ABC;80521;3466;Gehandicaptenparkeerpl.;2200;BOSSCHESTR;NABIJ PERC;80521
20130412;;1129946;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2544893;{51B1F93B-B04C-4CE6-8DF1-A038F;;3467;;;;;
20130412;20170822;1129947;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682830;{EAA10E82-CCD2-4267-89A2-8877E;85677;3468;;;;;
20130412;;1129948;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682830;{31910A51-45E6-454C-A283-C1CEB;80356;3469;Gehandicaptenparkeerpl.;2200;BOSSCHESTR;THV;80356
20130412;;1129949;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687538;{A3989DB5-116E-4732-A79D-ED5A7;81983;3470;;;;;
20130412;;1129951;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;676392;{683B980B-FAB0-4264-8BE5-86EE8;Autodate M;3471;;;;;
20130412;;1129952;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;696784;{B616DABB-C936-49BD-BF29-38B1F;83492;3472;Gehandicaptenparkeerpl.;2200;BOSSCHESTR;T/O;83492
20130412;;1129953;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2544875;{4AFC9C70-A15F-4928-BCAF-02629;85152;3473;;;;;
20130412;;1129956;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689352;{E1394569-6A0D-40D7-A1D3-48195;81824;3474;;;;;
20130412;;1129957;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;696646;{8C51AA5A-6539-4941-BF6B-BFC91;;3475;;;;;
20130412;;1129958;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;683763;{6543ADAC-B47E-4AA4-B4D9-87047;;3476;;;;;
20130412;;1129959;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;675734;{D1B19CBD-3642-4204-B013-41B7B;79932;3477;Gehandicaptenparkeerpl.;12460;NEPTUNUSSTR;THV;79932
20200807;;1129960;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;676190;{C5B0A9B7-7B32-463E-981F-452A3;522725;3478;Gehandicaptenparkeerpl.;16380;SEINPOSTSTR;T/O PERC;522725
20210824;;1129961;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;676191;{9FA14693-2F4F-471D-89EC-9BB44;579088;3479;Gehandicaptenparkeerpl.;16380;SEINPOSTSTR;NABIJ PERC;579088
20130412;;1129964;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;2967141;{AC22BB9D-041B-4665-B939-20029;70984;3480;Arts;17260;STEVINSTR;NABIJ PERC;70984
20130412;20171218;1129966;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;675963;{505D682C-F0FD-4388-A973-31514;88344;3481;;;;;
20130412;;1129967;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;10:00;14:00;Gehandicapte algemeen, Parkeergelegenheid;685746;{DCCC541C-EE05-4BCE-9957-B53AF;83432;3482;;;;;
20130412;;1129967;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;10:00;Gehandicapte algemeen, Parkeergelegenheid;685746;{DCCC541C-EE05-4BCE-9957-B53AF;;3483;;;;;
20130412;;1129967;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;14:00;24:00;Gehandicapte algemeen, Parkeergelegenheid;685746;{DCCC541C-EE05-4BCE-9957-B53AF;;3484;;;;;
20130412;;1129968;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687863;{9495578B-B081-4D75-946A-8F6A7;80375;3485;;;;;
20130412;;1129969;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{B3A13832-54F4-4724-B614-9AF5D;81628;3486;;;;;
20130412;;1129970;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703775;{9D29F009-D515-4848-8AD1-39477;81323;3487;Gehandicaptenparkeerpl.;12460;NEPTUNUSSTR;NABIJ PERC;81323
20170928;;1129973;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680647;{F4389389-7194-4406-A462-70739;86045;3488;Gehandicaptenparkeerpl.;20420;ZEEKANT;NABIJ PERC;86045
20130412;;1129974;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680649;{ACA14822-231B-4803-A849-091C2;81325;3489;;;;;
20130412;20171219;1129976;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687858;{3A385B08-DED2-4B7C-B208-7BCD1;85348;3490;Gehandicaptenparkeerpl.;18240;V TUYLLSTR;NABIJ PERC;85348
20130412;;1129977;;2;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;687858;{722ADB44-B032-4A8B-B563-8A028;;3491;;;;;
20130412;;1129978;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687865;{698F2183-6DF3-4CC7-986D-DED96;81233;3492;Gehandicaptenparkeerpl.;15440;ROTTERDAMSESTR;T/O;81233
20130412;;1129979;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687864;{89D28485-7EA0-49D1-8E04-1E109;80169;3493;;;;;
20130412;20180308;1129980;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687859;{0453BF46-AB7F-498F-A8FF-54A63;88254;3494;;;;;
20130412;20171003;1129981;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703771;{B4A6889E-DC26-4490-901E-35056;90032;3495;;;;;
20130412;;1129982;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;676250;{E515FBBD-54BA-4ADF-A50E-7E43F;Autodate R;3496;;;;;
20130412;20171219;1129983;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;676250;{3B62A32F-75C2-43B2-8A40-F6EE1;88801;3497;;;;;
20130412;;1129984;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3608431;{B43434A1-C4FE-46B8-B315-CA340;92810;3498;;;;;
20130412;20170721;1129986;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;692772;{A3FC7DF7-FFE3-48AF-B1B6-2DCD3;89343;3499;;;;;
20130412;;1129885;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;693781;{B403E34E-31A1-4F31-A26F-856B1;71000;3432;Arts;6510;HARINGKADE;NABIJ PERC;71000
20130412;;1129886;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;693782;{112F5438-7E15-41A3-B9F0-10473;84756;3433;Gehandicaptenparkeerpl.;6510;HARINGKADE;NABIJ PERC;84756
20130412;;1129887;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2569975;{C12C0E8E-AA2D-4BCF-B077-C7341;81795;3434;;;;;
20130412;;1129909;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686917;{84F11233-B273-495D-86DE-CAD9C;81684;3435;;;;;
20130412;;1129910;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686917;{3962D53A-4E78-44EA-AA95-998B4;89891;3436;Gehandicaptenparkeerpl.;16555;SLEEPNETSTR;T/O;89891
20130412;;1129911;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;677309;{89D9BA89-7F90-443D-8793-AC52D;86600;3437;;;;;
20130412;;1129913;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;693789;{46917C3E-D9DF-4DEF-944C-CAAEE;83772;3438;Gehandicaptenparkeerpl.;16555;SLEEPNETSTR;NABIJ PERC;83772
20130412;20180920;1129915;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688420;{CABA65B0-DFD8-4D3F-B762-6B9A3;86087;3439;;;;;
20130412;;1129916;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703578;{984178BE-DE0F-4991-BCF3-32549;79881;3440;Gehandicaptenparkeerpl.;8150;J VERMIJSTR;THV;79881
20130412;20181009;1129917;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688421;{620D512A-59B7-4B69-AE96-2C2EE;86786;3441;;;;;
20130412;;1129918;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688318;{9858B596-DFAC-4B89-9150-BAF09;90146;3442;Gehandicaptenparkeerpl.;19860;W KUIJPERSTR;NABIJ PERC;90146
20130412;;1129920;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;255489;{98837496-2831-401D-9661-1CB97;80853;3443;;;;;
20130412;;1129921;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;255489;{CB2BB5A8-EA27-48BB-9FC2-61DD3;82804;3444;Gehandicaptenparkeerpl.;11810;MERWEDESTR;NABIJ PERC;82804
20130412;;1129922;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3284669;{3C11E91A-E25C-4900-8936-3BD21;92894;3445;Gehandicaptenparkeerpl.;11180;MAASSTR;NABIJ PERC;92894
20130412;;1129923;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;262550;{06E11B1F-A8CE-49BC-95EB-3BFD1;82348;3446;;;;;
20130412;;1129924;;2;File;Elektrische auto;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Elektrische auto;254820;{68AAD2BC-FA32-44D3-8A74-3715E;730;3447;;;;;
20130412;;1129925;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240425;{D1DF4268-011A-4420-8F90-05142;80535;3448;Gehandicaptenparkeerpl.;550;AMSTELSTR;NABIJ PERC;80535
20130412;;1130023;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{9A95A54F-46F3-4E48-A5EC-779C9;107004;3623;Gehandicaptenparkeerpl.;19090;VOORTHUIZENSTR;NABIJ PERC;107004
20130412;;1130024;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{62E1F26F-93C0-4546-B2C6-5D6ED;85432;3624;Gehandicaptenparkeerpl.;19090;VOORTHUIZENSTR;NABIJ PERC;85432
20130412;;1130025;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{3493AFC3-8109-4D6E-ACF5-6880F;83948;3625;Gehandicaptenparkeerpl.;7260;HOENDERLOOSTR;NABIJ PERC;83948
20130412;;1130026;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;675478;{5B505BAC-50B5-431C-8D4A-A5EF9;82137;3626;Gehandicaptenparkeerpl.;7260;HOENDERLOOSTR;NABIJ PERC;82137
20130412;20170814;1130027;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;691646;{D210D622-5749-4D48-AC37-25206;88808;3627;;;;;
20130412;20180207;1130028;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700147;{4F6915EB-CB6D-4671-B852-69E00;87979;3628;;;;;
20130412;20170412;1130030;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700152;{700F72E7-B007-4EB9-990B-BD766;85047;3629;;;;;
20130412;;1130031;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{656EE9A2-9E71-4FAC-8458-620B9;81746;3630;Gehandicaptenparkeerpl.;13380;OTTERLOSTR;NABIJ PERC;81746
20130412;;1130033;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{5F7719A3-4FD5-4E89-9D70-41A57;89745;3631;Gehandicaptenparkeerpl.;13380;OTTERLOSTR;VAK T/O;89745
20130412;;1130035;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;692583;{D4C27E33-6449-440F-B3F2-EBB22;83685;3632;Gehandicaptenparkeerpl.;20680;ZUIDERPARKLAAN;NABIJ PERC;83685
20130412;20181005;1130036;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700205;{5C4D2B11-5C26-4605-BBCC-C25FB;90696;3633;;;;;
20130412;;1130037;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684281;{F40C904A-60E5-499A-828D-43119;80979;3634;Gehandicaptenparkeerpl.;10350;LARENSESTR;T/O;80979
20130412;;1130038;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699748;{D4F9FDB2-1661-4DA6-897A-0C2D4;83564;3635;Gehandicaptenparkeerpl.;10350;LARENSESTR;T/O;83564
20130412;;1130039;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699429;{F433F988-95DE-4781-B64A-C7A6A;85843;3636;Gehandicaptenparkeerpl.;10810;LOOSDUINSEKADE;NABIJ PERC;85843
20130412;;1130040;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684758;{4264D63D-F267-45CA-AB02-395FF;88431;3637;Gehandicaptenparkeerpl.;10810;LOOSDUINSEKADE;NABIJ PERC;88431
20130412;;1130041;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684759;{E109213C-6291-48CA-B4EA-DFC2C;81891;3638;Gehandicaptenparkeerpl.;10810;LOOSDUINSEKADE;NABIJ PERC;81891
20130412;;1130042;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;704729;{8B7984F0-0CCA-4CAC-ABB0-66C76;83006;3639;Gehandicaptenparkeerpl.;10810;LOOSDUINSEKADE;NABIJ PERC;83006
20130412;20171128;1130043;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684268;{8021D374-381E-4BAB-8966-D871B;84386;3640;;;;;
20130412;;1130044;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686028;{6A2CB366-8A71-44CE-9671-34F0F;84608;3641;;;;;
20130412;;1130047;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682522;{3FEDA627-20E6-4DEA-A586-90862;82943;3642;Gehandicaptenparkeerpl.;13050;NIJKERKLAAN;NABIJ PERC;82943
20130412;;1130048;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682449;{CFC996CE-90FA-4785-A927-B6633;87042;3643;Gehandicaptenparkeerpl.;18530;VELPSESTR;NABIJ PERC;87042
20130412;20180808;1130049;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;698263;{E6F3CFC5-F1D7-485E-AB10-0B3E1;82509;3644;;;;;
20130412;;1130051;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;698263;{EEB1D456-18CA-4049-9C45-80837;84121;3645;Gehandicaptenparkeerpl.;18530;VELPSESTR;NABIJ PERC;84121
20130412;;1130052;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4804766;{F8247B2E-E23E-4DE5-9BF8-FB8D9;92073;3646;Gehandicaptenparkeerpl.;13010;NUNSPEETLAAN;NABIJ PERC;92073
20130412;20171122;1130053;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680581;{710D760E-276A-4240-A4C9-84FB8;89218;3647;;;;;
20130412;;1130054;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;676427;{3C550F60-C77B-45C0-80BD-41391;90711;3648;Gehandicaptenparkeerpl.;6500;HARDERWIJKSTR;NABIJ PERC;90711
20130412;;1130057;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;679920;{2E3754F0-5CB2-469C-81A9-26F1C;;3649;;;;;
20130412;;1130058;;3;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;4804758;{A538AB79-972A-41CF-9178-C8273;81912;3650;;;;;
20130412;;1130060;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688752;{D9607F00-E36F-4C87-91F1-9A3C5;80360;3651;Gehandicaptenparkeerpl.;18370;VAASSENSTR;NABIJ PERC;80360
20130412;;1130061;;1;Haaks;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;703141;{91C16E45-C767-49E9-9DAC-3B3A1;;3652;;;;;
20130412;;1130062;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686858;{67F7124A-3BBC-4F94-A23B-BBAD2;84565;3653;Gehandicaptenparkeerpl.;16710;SOESTDIJKSEKADE;T/O;84565
20130412;;1130064;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;673019;{0BF66DF4-95A5-4072-A862-C45F7;85045;3654;Gehandicaptenparkeerpl.;15820;SCHAARSBERGENSTR;NABIJ PERC;85045
20130412;20181009;1130065;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;692697;{00B17857-1058-4DC5-9934-E4BC6;81289;3655;Gehandicaptenparkeerpl.;17720;TERLETSTR;NABIJ PERC;81289
20130412;20180417;1130067;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686049;{394B9E4B-8306-4A05-91B6-DF122;82482;3656;;;;;
20130412;;1130068;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;686047;{5BEB9C32-4FA5-4EF9-A29B-CEBE4;81387;3657;Gehandicaptenparkeerpl.;7810;HULSHORSTSTR;NABIJ PERC;81387
20130412;;1130071;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4806348;{CDD245B8-BF23-454F-BDBF-34CB4;84978;3658;Gehandicaptenparkeerpl.;7810;HULSHORSTSTR;NABIJ PERC;84978
20130412;;1130072;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{86806712-8D0F-4B1B-9869-1380E;86282;3659;Gehandicaptenparkeerpl.;13010;NUNSPEETLAAN;NABIJ PERC;86282
20130412;;1130073;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{9DDDD7DC-6CBB-47C0-8C6E-2CBB5;80911 + 28;3660;;;;;
20130412;20170228;1130074;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{F3C6CAF7-814A-4690-8A9C-7B4D0;82097;3661;;;;;
20130412;20170418;1130075;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;676914;{C595D9C1-2AE8-4968-A4AD-25A72;88487;3662;Gehandicaptenparkeerpl.;18170;TROOSTSTR;NABIJ PERC;88487
20130412;20180320;1130076;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;679301;{A1FE26B6-B640-4B97-A7EE-502A2;92585;3663;;;;;
20130412;;1130077;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;679301;{99D981F6-B1A1-4957-9597-523F2;91497;3664;Gehandicaptenparkeerpl.;6500;HARDERWIJKSTR;NABIJ PERC;91497
20130412;;1130080;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{ECFB3A23-0478-4041-BFCF-B40A2;85328;3665;Gehandicaptenparkeerpl.;6500;HARDERWIJKSTR;NABIJ PERC;85328
20130412;20180612;1130082;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{080DBF29-9CFE-4B4F-AE5D-43400;90270;3666;;;;;
20130412;;1130086;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3679480;{32E05D04-C74B-4D33-B3BC-BC9D8;83473;3667;Gehandicaptenparkeerpl.;20680;ZUIDERPARKLAAN;NABIJ PERC;83473
20130412;;1130088;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3679482;{7885E873-91CC-496C-98C6-3C00A;87106;3668;Gehandicaptenparkeerpl.;20680;ZUIDERPARKLAAN;NABIJ PERC;87106
20130412;;1130089;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4782053;{ABA89B5C-EAB7-4DEB-A7ED-1EE5A;84196;3669;Gehandicaptenparkeerpl.;5920;GOOILAAN;NABIJ PERC;84196
20130412;20160428;1130090;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;692579;{870F6E70-AC1D-4963-8D0A-33E15;89817;3670;;;;;
20130412;20180925;1130091;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;690842;{6767C5EF-82D5-41CA-A255-D0EC7;85096;3671;;;;;
20130412;;1130092;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;704075;{7EA62B6F-DA7E-410E-A68F-AC8BC;93497;3672;;;;;
20130412;;1130093;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689995;{BB6D2C30-65BB-4384-9F25-A67AD;84060;3673;Gehandicaptenparkeerpl.;16830;SPAKENBURGSESTR;NABIJ PERC;84060
