Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140039524,06/09/2014 12:00:00 AM,0:08,06/09/2014 12:00:00 AM,0:08,,,702,240,Auto Theft,312,6200  ST JOHN AV,KANSAS CITY,64125,PJ0252,EPD,U,1,VIC,,,,"6200 ST JOHN AV
KANSAS CITY 64125
(39.112152171, -94.509259542)",53,4,7,76
140002905,01/13/2014 12:00:00 AM,17:12,01/13/2014 12:00:00 AM,13:00,01/13/2014 12:00:00 AM,15:30,702,240,Auto Theft,341,23 ST TO I 435 N RA/I 435 HW,KANSAS CITY,64127,PJ1910,EPD,U,1,VIC,U,M,26,"23 ST
HW KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140042152,06/19/2014 12:00:00 AM,2:00,06/18/2014 12:00:00 AM,22:00,06/19/2014 12:00:00 AM,1:20,702,240,Auto Theft,131,W 39 TE/SOUTHWEST TF,KANSAS CITY,64111,PJ3128,CPD,U,1,VIC,W,M,22,"39 TE SOUTHWEST
TF KANSAS CITY 64111
(39.05549663, -94.59306945)",42,4,7,50
140045555,07/01/2014 12:00:00 AM,3:42,07/01/2014 12:00:00 AM,3:32,,,702,240,Auto Theft,322,1800  KENSINGTON AV,KANSAS CITY,64127,PJ1639,EPD,U,1,SUS,U,U,,"1800 KENSINGTON AV
KANSAS CITY 64127
(39.089992793, -94.53129558)",17,3,7,95
140037343,05/31/2014 12:00:00 AM,12:35,05/29/2014 12:00:00 AM,17:00,05/31/2014 12:00:00 AM,9:00,702,240,Auto Theft,345,BLUE RIDGE CUTOFF/I 70 HWY FRONTAGE RD,KANSAS CITY,64133,PJ3492,EPD,U,1,SUS,U,U,,"70 HWY FRONTAGE RD
KANSAS CITY 64133
(39.015518235, -94.459477911)",,,7,37
140017871,03/17/2014 12:00:00 AM,19:15,03/17/2014 12:00:00 AM,8:30,03/17/2014 12:00:00 AM,19:00,702,240,Auto Theft,111,W 9 ST/PENNSYLVANIA AV,KANSAS CITY,64105,PJ0767,CPD,U,1,VIC,B,M,35,"9 ST PENNSYLVANIA AV
KANSAS CITY 64105
(39.103617566, -94.586339037)",5,4,7,72
140030091,05/04/2014 12:00:00 AM,17:00,05/03/2014 12:00:00 AM,1:00,05/03/2014 12:00:00 AM,13:30,702,240,Auto Theft,641,8800  N COLORADO AV,KANSAS CITY,64119,PC0590,SCP,N,1,SUS,W,M,40,"8800 N COLORADO AV
KANSAS CITY 64119
(39.208065213, -94.516919763)",187,6,4,135
140037584,06/01/2014 12:00:00 AM,12:55,06/01/2014 12:00:00 AM,12:30,,,702,240,Auto Theft,353,300  E 135 ST,KANSAS CITY,64134,PJ7411,SPD,U,1,VIC,W,F,18,"300 E 135 ST
KANSAS CITY 64134
(38.882729025, -94.592407534)",159,1,7,129
140051011,07/21/2014 12:00:00 AM,17:06,07/20/2014 12:00:00 AM,13:00,07/20/2014 12:00:00 AM,15:00,702,240,Auto Theft,231,8000  WORNALL RD,KANSAS CITY,64114,PJ5867,MPD,U,1,VIC,W,M,27,"8000 WORNALL RD
KANSAS CITY 64114
(38.983092152, -94.594695278)",141,1,7,162
140016395,03/12/2014 12:00:00 AM,7:42,03/11/2014 12:00:00 AM,19:00,03/12/2014 12:00:00 AM,7:00,702,240,Auto Theft,134,4500  WORNALL RD,KANSAS CITY,64111,PJ3630,CPD,U,1,VIC,W,M,53,"4500 WORNALL RD
KANSAS CITY 64111
(39.045484756, -94.590204835)",44,4,7,50
140059945,08/22/2014 12:00:00 AM,13:06,08/22/2014 12:00:00 AM,13:06,,,799,,Auto Theft Outside S,312,5600  E 11 ST,KANSAS CITY,64125,PJ1078,EPD,U,1,VIC,U,U,,"5600 E 11 ST
KANSAS CITY 64125
(39.098925902, -94.516682048)",218,4,7,95
140031182,05/08/2014 12:00:00 AM,14:01,05/05/2014 12:00:00 AM,15:00,05/07/2014 12:00:00 AM,21:00,702,240,Auto Theft,531,9600  LYDIA AV,KANSAS CITY,64131,PJ6542,SPD,U,1,VIC,B,F,45,"9600 LYDIA AV
KANSAS CITY 64131
(38.953376044, -94.571790434)",212,2,7,163
140044994,06/28/2014 12:00:00 AM,22:50,06/28/2014 12:00:00 AM,18:00,06/28/2014 12:00:00 AM,21:00,702,240,Auto Theft,331,3200  VICTOR ST,KANSAS CITY,64127,PJ2392,EPD,U,1,VIC,B,F,63,"3200 VICTOR ST
KANSAS CITY 64127
(39.073545402, -94.546011108)",77,3,7,36
140023246,04/08/2014 12:00:00 AM,5:43,04/08/2014 12:00:00 AM,5:43,,,702,240,Auto Theft,144,4300  PASEO,KANSAS CITY,64109,PJ3486,CPD,U,2,SUS,B,M,,"4300 PASEO
KANSAS CITY 64109
(39.066698054, -94.568728729)",123,3,7,19
140037882,06/02/2014 12:00:00 AM,16:45,05/29/2014 12:00:00 AM,7:00,,,702,240,Auto Theft,112,1100  WYANDOTTE ST,KANSAS CITY,64105,PJ1014,CPD,N,3,SUS,W,M,,"1100 WYANDOTTE ST
KANSAS CITY 64105
(39.100824591, -94.585546836)",5,4,7,72
140000450,01/02/2014 12:00:00 AM,21:23,01/01/2014 12:00:00 AM,2:00,01/01/2014 12:00:00 AM,16:00,702,240,Auto Theft,144,1600  E 42 ST,KANSAS CITY,64110,PJ3326,CPD,U,1,SUS,U,U,,"1600 E 42 ST
KANSAS CITY 64110
(39.050447634, -94.565329376)",25,3,7,165
140088470,12/10/2014 12:00:00 AM,7:16,12/10/2014 12:00:00 AM,6:59,12/10/2014 12:00:00 AM,7:04,702,240,Auto Theft,231,00  W 73 TE,KANSAS CITY,64114,PJ5525,MPD,U,1,VIC,U,M,41,"00 W 73
TE KANSAS CITY 64114
(38.994944422, -94.591782344)",146,1,7,162
140042838,06/20/2014 12:00:00 AM,22:33,06/20/2014 12:00:00 AM,9:45,06/20/2014 12:00:00 AM,22:00,702,240,Auto Theft,133,800  WESTPORT RD,KANSAS CITY,64111,PJ3365,CPD,U,1,SUS,U,U,,"800 WESTPORT RD
KANSAS CITY 64111
(39.051247317, -94.595709286)",42,4,7,50
140012736,02/25/2014 12:00:00 AM,9:41,02/24/2014 12:00:00 AM,20:00,02/25/2014 12:00:00 AM,7:45,702,240,Auto Theft,134,4400  HOLLY ST,KANSAS CITY,64111,PJ3516,CPD,U,1,SUS,U,U,,"4400 HOLLY ST
KANSAS CITY 64111
(39.048081999, -94.600585742)",148,4,7,50
140058738,08/18/2014 12:00:00 AM,13:57,08/18/2014 12:00:00 AM,7:10,08/18/2014 12:00:00 AM,13:00,702,240,Auto Theft,134,4400  JARBOE ST,KANSAS CITY,64111,PJ3516,CPD,U,1,VIC,U,F,134,"4400 JARBOE ST
KANSAS CITY 64111
(39.047982903, -94.599446136)",148,4,7,50
140036862,05/29/2014 12:00:00 AM,13:09,05/29/2014 12:00:00 AM,13:09,,,702,240,Auto Theft,324,E 25 ST/NORTON AV,KANSAS CITY,64127,PJ2050,EPD,U,1,VIC,B,M,67,"25 ST NORTON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140059766,08/21/2014 12:00:00 AM,20:49,08/21/2014 12:00:00 AM,17:30,08/21/2014 12:00:00 AM,19:00,702,240,Auto Theft,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",244,6,4,122
140005825,01/25/2014 12:00:00 AM,19:42,01/25/2014 12:00:00 AM,17:00,01/25/2014 12:00:00 AM,19:20,702,240,Auto Theft,635,5200  NE 36 ST,KANSAS CITY,64117,PC1360,SCP,N,1,SUS,W,M,24,"5200 NE 36 ST
KANSAS CITY 64117
(39.159930617, -94.520146764)",84,6,4,166
140009628,02/11/2014 12:00:00 AM,14:48,02/11/2014 12:00:00 AM,6:30,,,702,240,Auto Theft,321,4100  E TRUMAN RD,KANSAS CITY,64127,PJ1377,EPD,N,1,VIC,B,M,53,"4100 E TRUMAN RD
KANSAS CITY 64127
(39.094054232, -94.533779925)",17,3,7,95
140018067,03/18/2014 12:00:00 AM,14:21,03/18/2014 12:00:00 AM,12:00,,,702,240,Auto Theft,133,W 42 ST/WORNALL RD,KANSAS CITY,64111,PJ3359,CPD,U,1,SUS,U,U,,"42 ST WORNALL RD
KANSAS CITY 64111
(39.05549663, -94.59306945)",42,4,7,50
140011822,02/21/2014 12:00:00 AM,10:38,02/20/2014 12:00:00 AM,24:00:00,02/21/2014 12:00:00 AM,10:00,702,240,Auto Theft,224,6000  BLUE HILLS RD,KANSAS CITY,64110,PJ4734,MPD,U,1,VIC,B,F,29,"6000 BLUE HILLS RD
KANSAS CITY 64110
(39.018107333, -94.568500541)",64,2,7,165
140000233,01/02/2014 12:00:00 AM,6:23,12/30/2013 12:00:00 AM,13:00,12/30/2013 12:00:00 AM,14:00,702,240,Auto Theft,315,300  N WHEELING AV,KANSAS CITY,64123,PJ0250,EPD,U,1,SUS,U,U,,"300 N WHEELING AV
KANSAS CITY 64123
(39.114101986, -94.510506111)",174,4,7,76
140018495,03/20/2014 12:00:00 AM,2:04,03/20/2014 12:00:00 AM,2:00,,,702,240,Auto Theft,311,400  N QUINCY AV,KANSAS CITY,64123,PJ0191,EPD,U,1,SUS,U,U,,"400 N QUINCY AV
KANSAS CITY 64123
(39.116264158, -94.521997886)",174,4,7,76
140003079,01/14/2014 12:00:00 AM,10:30,01/12/2014 12:00:00 AM,23:00,01/13/2014 12:00:00 AM,,702,240,Auto Theft,224,E 60 ST/ROCKHILL RD,KANSAS CITY,64110,PJ4687,MPD,U,1,SUS,U,U,,"60 ST ROCKHILL RD
KANSAS CITY 64110
(39.035987555, -94.57321712)",1,2,7,165
140014848,03/06/2014 12:00:00 AM,7:46,03/06/2014 12:00:00 AM,7:45,,,702,240,Auto Theft,635,4000  N BELMONT AV,KANSAS CITY,64119,PC1230,SCP,N,2,SUS,W,M,30,"4000 N BELMONT AV
KANSAS CITY 64119
(39.166424122, -94.508060638)",9,6,4,166
140022586,04/05/2014 12:00:00 AM,14:47,03/07/2014 12:00:00 AM,11:00,03/17/2014 12:00:00 AM,11:00,702,240,Auto Theft,133,500  WESTPORT RD,KANSAS CITY,64111,PJ3226,CPD,U,1,SUS,B,F,20,"500 WESTPORT RD
KANSAS CITY 64111
(39.052828008, -94.59155288)",42,4,7,50
140086528,12/02/2014 12:00:00 AM,14:18,12/02/2014 12:00:00 AM,3:00,12/02/2014 12:00:00 AM,9:00,702,240,Auto Theft,121,2600  AMIE CT,KANSAS CITY,64124,PJ0552,CPD,U,1,SUS,U,U,,"2600 AMIE CT
KANSAS CITY 64124
(39.108567576, -94.550469549)",135,3,7,70
140060157,08/23/2014 12:00:00 AM,7:36,08/22/2014 12:00:00 AM,18:00,08/23/2014 12:00:00 AM,7:00,702,240,Auto Theft,323,2600  E TRUMAN RD,KANSAS CITY,64127,PJ1390,EPD,U,1,SUS,U,U,,"2600 E TRUMAN RD
KANSAS CITY 64127
(39.094757479, -94.551289974)",54,3,7,95
140093248,12/30/2014 12:00:00 AM,9:21,12/29/2014 12:00:00 AM,22:30,12/30/2014 12:00:00 AM,7:00,702,240,Auto Theft,634,2600  NE 47 ST,KANSAS CITY,64119,PC1004,SCP,N,1,VIC,W,M,30,"2600 NE 47 ST
KANSAS CITY 64119
(39.179408656, -94.548820841)",56,6,4,166
140009584,02/11/2014 12:00:00 AM,11:27,02/11/2014 12:00:00 AM,11:15,,,702,240,Auto Theft,631,1600  NE PARVIN RD,KANSAS CITY,64116,PC1199,SCP,N,3,SUS,U,U,,"1600 NE PARVIN RD
KANSAS CITY 64116
(39.166767026, -94.560543949)",92,4,4,167
140030008,05/04/2014 12:00:00 AM,11:06,05/02/2014 12:00:00 AM,23:00,05/03/2014 12:00:00 AM,13:00,702,240,Auto Theft,133,300  WESTPORT RD,KANSAS CITY,64111,PJ3246,CPD,U,1,VIC,W,F,25,"300 WESTPORT RD
KANSAS CITY 64111
(39.053836494, -94.589453548)",42,4,7,50
140062691,09/01/2014 12:00:00 AM,15:38,09/01/2014 12:00:00 AM,15:30,,,702,240,Auto Theft,331,3200  E 30 TE,KANSAS CITY,64128,PJ2480,EPD,U,4,SUS,B,M,,"3200 E 30
TE KANSAS CITY 64128
(39.071467558, -94.546039026)",77,3,7,36
140070099,09/29/2014 12:00:00 AM,8:58,09/28/2014 12:00:00 AM,24:00:00,09/29/2014 12:00:00 AM,8:30,702,240,Auto Theft,222,5600  MICHIGAN AV,KANSAS CITY,64130,PJ4504,MPD,U,1,VIC,B,F,45,"5600 MICHIGAN AV
KANSAS CITY 64130
(39.024862368, -94.563475354)",58,2,7,157
140086177,12/01/2014 12:00:00 AM,6:20,12/01/2014 12:00:00 AM,6:15,,,702,240,Auto Theft,642,7900  N OAK TF,KANSAS CITY,64118,PC0439,SCP,N,1,VIC,W,M,33,"7900 N OAK
TF KANSAS CITY 64118
(39.237390378, -94.576066338)",243,5,4,154
140035051,05/22/2014 12:00:00 AM,18:34,05/21/2014 12:00:00 AM,20:00,05/22/2014 12:00:00 AM,8:00,702,240,Auto Theft,221,5100  WALNUT ST,KANSAS CITY,64131,PJ4083,MPD,U,1,SUS,U,U,,"5100 WALNUT ST
KANSAS CITY 64131
(39.034743806, -94.586180327)",36,4,7,44
140005573,01/24/2014 12:00:00 AM,18:05,01/23/2014 12:00:00 AM,21:15,01/23/2014 12:00:00 AM,22:38,702,240,Auto Theft,141,3100  GILLHAM RD,KANSAS CITY,64109,PJ2531,CPD,U,1,VIC,W,M,52,"3100 GILLHAM RD
KANSAS CITY 64109
(39.070272642, -94.578935519)",2,4,7,19
140019954,03/26/2014 12:00:00 AM,10:17,03/25/2014 12:00:00 AM,22:15,03/26/2014 12:00:00 AM,10:00,702,240,Auto Theft,534,3600  E 112 ST,KANSAS CITY,,PJ7017,SPD,U,1,VIC,W,F,50,"3600 E 112 ST
(38.923169631, -94.548335183)",4,1,7,149
140027410,04/24/2014 12:00:00 AM,10:25,04/23/2014 12:00:00 AM,23:00,04/24/2014 12:00:00 AM,9:30,702,240,Auto Theft,233,8100  HIGHLAND AV,KANSAS CITY,64131,PJ5952,MPD,U,1,SUS,U,U,,"8100 HIGHLAND AV
KANSAS CITY 64131
(38.980862487, -94.568205471)",205,2,7,163
140088220,12/09/2014 12:00:00 AM,7:42,12/09/2014 12:00:00 AM,7:42,,,702,240,Auto Theft,341,6200  E 16 TE,KANSAS CITY,64127,PJ1523,EPD,N,1,SUS,U,U,,"6200 E 16
TE KANSAS CITY 64127
(39.091168223, -94.510172594)",83,3,7,94
140070758,10/01/2014 12:00:00 AM,11:40,09/30/2014 12:00:00 AM,23:00,10/01/2014 12:00:00 AM,8:00,702,240,Auto Theft,222,4900  GARFIELD AV,KANSAS CITY,64123,PJ3965,MPD,U,1,VIC,B,M,58,"4900 GARFIELD AV
KANSAS CITY 64123
(39.037493363, -94.560418419)",58,3,7,157
140045745,07/01/2014 12:00:00 AM,17:15,06/30/2014 12:00:00 AM,8:00,06/30/2014 12:00:00 AM,18:30,702,240,Auto Theft,131,4200  ROANOKE RD,KANSAS CITY,64111,PJ3225,CPD,U,1,SUS,B,M,,"4200 ROANOKE RD
KANSAS CITY 64111
(39.052375401, -94.597529891)",232,4,7,50
140036541,05/28/2014 12:00:00 AM,13:40,03/28/2014 12:00:00 AM,12:00,05/08/2014 12:00:00 AM,11:30,702,240,Auto Theft,341,1700  EWING AV,KANSAS CITY,64126,PJ1660,EPD,N,1,SUS,U,U,,"1700 EWING AV
KANSAS CITY 64126
(39.089781926, -94.50351637)",83,3,7,94
140056403,08/10/2014 12:00:00 AM,8:35,08/09/2014 12:00:00 AM,18:00,08/10/2014 12:00:00 AM,6:47,702,240,Auto Theft,641,8100  N LAWNDALE AVE,KANSAS CITY,64119,PC0418,SCP,N,1,SUS,U,U,,"8100 N LAWNDALE AVE
KANSAS CITY 64119
(39.23981017, -94.512825655)",244,6,4,135
140013490,02/28/2014 12:00:00 AM,9:12,02/27/2014 12:00:00 AM,18:00,,,702,240,Auto Theft,632,4600  N BRIGHTON AV,KANSAS CITY,64117,PC1047,SCP,U,1,VIC,,,,"4600 N BRIGHTON AV
KANSAS CITY 64117
(39.177540861, -94.521385956)",127,6,4,166
140056377,08/10/2014 12:00:00 AM,4:24,08/10/2014 12:00:00 AM,4:15,,,702,240,Auto Theft,345,15000  E US 40 HW,KANSAS CITY,64127,PJ4026,EPD,U,1,VIC,W,M,41,"15000 E US
HW KANSAS CITY 64127
(39.068252084, -94.518222514)",211,3,7,36
140061723,08/28/2014 12:00:00 AM,20:58,08/28/2014 12:00:00 AM,20:26,08/28/2014 12:00:00 AM,21:11,702,240,Auto Theft,331,3000  CHESTNUT AV,KANSAS CITY,64128,PJ2487,EPD,U,1,VIC,B,M,56,"3000 CHESTNUT AV
KANSAS CITY 64128
(39.071491756, -94.550506422)",77,3,7,36
140066146,09/14/2014 12:00:00 AM,19:19,09/06/2014 12:00:00 AM,10:30,09/14/2014 12:00:00 AM,19:00,702,240,Auto Theft,232,1800  E 67 ST,KANSAS CITY,64132,PJ5167,MPD,U,1,SUS,U,U,,"1800 E 67 ST
KANSAS CITY 64132
(39.005678028, -94.565579421)",96,2,7,163
140008073,02/04/2014 12:00:00 AM,1:54,02/03/2014 12:00:00 AM,22:30,02/04/2014 12:00:00 AM,0:30,702,240,Auto Theft,323,2500  PROSPECT AV,KANSAS CITY,64127,PJ2100,EPD,U,1,VIC,B,M,51,"2500 PROSPECT AV
KANSAS CITY 64127
(39.080582108, -94.552345464)",234,3,7,95
140093243,12/30/2014 12:00:00 AM,6:41,12/29/2014 12:00:00 AM,21:00,12/30/2014 12:00:00 AM,5:00,702,240,Auto Theft,243,7800  E 80 ST,KANSAS CITY,64132,PJ6021,MPD,U,1,SUS,U,U,,"7800 E 80 ST
KANSAS CITY 64132
(38.979062336, -94.496837708)",181,2,7,98
140028450,04/28/2014 12:00:00 AM,11:25,04/27/2014 12:00:00 AM,19:00,04/28/2014 12:00:00 AM,11:00,702,240,Auto Theft,542,9000  OLD SANTA FE RD,KANSAS CITY,64138,PJ6394,SPD,U,1,VIC,W,M,66,"9000 OLD SANTA FE RD
KANSAS CITY 64138
(38.960735581, -94.504795403)",35,2,7,98
140045867,07/02/2014 12:00:00 AM,3:49,07/02/2014 12:00:00 AM,3:49,,,702,240,Auto Theft,123,1700  E 12 TE,KANSAS CITY,64124,PJ1180,CPD,U,1,VIC,B,M,50,"1700 E 12
TE KANSAS CITY 64124
(39.098410648, -94.562327746)",134,3,7,75
140064968,09/10/2014 12:00:00 AM,7:10,09/09/2014 12:00:00 AM,17:30,09/10/2014 12:00:00 AM,6:45,702,240,Auto Theft,224,6200  MCGEE ST,KANSAS CITY,64113,PJ4863,MPD,U,1,SUS,U,U,,"6200 MCGEE ST
KANSAS CITY 64113
(39.01521316, -94.584896273)",79,1,7,164
140018694,03/20/2014 12:00:00 AM,21:44,03/20/2014 12:00:00 AM,14:00,03/20/2014 12:00:00 AM,19:00,702,240,Auto Theft,341,I 435 HW/E TRUMAN RD E,KANSAS CITY,64127,PJ1373,EPD,U,1,VIC,B,M,57,"435 HW E TRUMAN RD E
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140039346,06/08/2014 12:00:00 AM,5:33,06/07/2014 12:00:00 AM,22:00,06/08/2014 12:00:00 AM,3:00,702,240,Auto Theft,343,3200  ELMWOOD AV,KANSAS CITY,64128,PJ2688,EPD,N,1,SUS,U,U,,"3200 ELMWOOD AV
KANSAS CITY 64128
(39.067221237, -94.529968261)",208,3,7,36
140009933,02/12/2014 12:00:00 AM,20:20,02/12/2014 12:00:00 AM,20:15,02/12/2014 12:00:00 AM,20:20,702,240,Auto Theft,532,10300  BLUE RIDGE BL,KANSAS CITY,64134,PJ6828,SPD,U,1,SUS,U,U,,"10300 BLUE RIDGE
BL KANSAS CITY 64134
(38.938292455, -94.508659357)",166,1,7,143
140015285,03/07/2014 12:00:00 AM,16:41,03/06/2014 12:00:00 AM,22:00,03/07/2014 12:00:00 AM,4:30,702,240,Auto Theft,315,300  N WHEELING AV,KANSAS CITY,64123,PJ0251,EPD,U,1,SUS,U,U,,"300 N WHEELING AV
KANSAS CITY 64123
(39.114101986, -94.510506111)",174,4,7,76
140029206,05/01/2014 12:00:00 AM,10:34,04/30/2014 12:00:00 AM,22:00,05/01/2014 12:00:00 AM,7:00,702,240,Auto Theft,312,1000  OAKLEY AV,KANSAS CITY,64126,PJ1079,EPD,U,1,SUS,U,U,,"1000 OAKLEY AV
KANSAS CITY 64126
(39.099894596, -94.516768973)",218,4,7,95
140083701,11/20/2014 12:00:00 AM,2:24,11/20/2014 12:00:00 AM,2:00,,,702,240,Auto Theft,635,7100  NE PARVIN RD,KANSAS CITY,64117,PC1130,SCP,U,1,SUS,W,F,,"7100 NE PARVIN RD
KANSAS CITY 64117
(39.168957514, -94.496921861)",240,6,4,166
140052475,07/26/2014 12:00:00 AM,20:10,07/26/2014 12:00:00 AM,19:51,,,702,240,Auto Theft,345,11600  E US 40 HWY,KANSAS CITY,64133,PJ3601,EPD,U,1,VIC,W,F,29,"11600 E US 40 HWY
KANSAS CITY 64133
(39.04648091, -94.441167741)",,,7,146
140054403,08/03/2014 12:00:00 AM,8:15,08/01/2014 12:00:00 AM,13:00,08/03/2014 12:00:00 AM,7:15,702,240,Auto Theft,331,3000  MONTGALL AV,KANSAS CITY,64128,PJ2487,EPD,N,1,VIC,B,M,35,"3000 MONTGALL AV
KANSAS CITY 64128
(39.071552314, -94.551627972)",77,3,7,36
140016971,03/14/2014 12:00:00 AM,9:59,03/11/2014 12:00:00 AM,5:05,03/13/2014 12:00:00 AM,7:00,702,240,Auto Theft,425,9300  NW PRAIRIE VIEW RD,KANSAS CITY,64153,PP0270,NPD,N,1,SUS,U,U,,"9300 NW PRAIRIE VIEW RD
KANSAS CITY 64153
(39.263411206, -94.662595788)",203,5,3,130
140061127,08/26/2014 12:00:00 AM,22:09,08/25/2014 12:00:00 AM,21:00,08/26/2014 12:00:00 AM,7:00,702,240,Auto Theft,343,3100  LISTER AV,KANSAS CITY,64128,PJ2612,EPD,U,1,SUS,U,U,,"3100 LISTER AV
KANSAS CITY 64128
(39.069001553, -94.528817219)",208,3,7,36
140030011,05/04/2014 12:00:00 AM,11:20,05/03/2014 12:00:00 AM,21:00,05/04/2014 12:00:00 AM,10:00,702,240,Auto Theft,221,5600  OAK ST,KANSAS CITY,64113,PJ4471,MPD,U,1,VIC,W,F,61,"5600 OAK ST
KANSAS CITY 64113
(39.025543367, -94.583216246)",99,4,7,164
140062449,08/31/2014 12:00:00 AM,16:17,08/31/2014 12:00:00 AM,12:30,08/31/2014 12:00:00 AM,16:10,702,240,Auto Theft,242,2200  E 75 ST,KANSAS CITY,64132,PJ5623,MPD,U,2,SUS,B,M,,"2200 E 75 ST
KANSAS CITY 64132
(38.991068247, -94.563259877)",154,2,7,151
140081576,11/10/2014 12:00:00 AM,21:28,11/10/2014 12:00:00 AM,19:54,,,799,,Auto Theft Outside S,542,E 96 ST/SYCAMORE AV,KANSAS CITY,64134,PJ6609,SPD,U,1,VIC,U,U,,"96 ST SYCAMORE AV
KANSAS CITY 64134
(38.931207748, -94.50177654)",23,1,7,143
140045867,07/02/2014 12:00:00 AM,3:49,07/02/2014 12:00:00 AM,3:49,,,702,240,Auto Theft,123,1700  E 12 TE,KANSAS CITY,64124,PJ1180,CPD,U,1,SUS,B,F,24,"1700 E 12
TE KANSAS CITY 64124
(39.098410648, -94.562327746)",134,3,7,75
140082367,11/14/2014 12:00:00 AM,12:13,11/04/2014 12:00:00 AM,14:30,11/07/2014 12:00:00 AM,15:00,702,240,Auto Theft,533,1000  W 104 ST,KANSAS CITY,64114,PJ6751,SPD,U,1,SUS,U,U,,"1000 W 104 ST
KANSAS CITY 64114
(38.940047513, -94.603768345)",210,1,7,162
140070127,09/29/2014 12:00:00 AM,10:11,09/26/2014 12:00:00 AM,16:30,09/29/2014 12:00:00 AM,9:00,702,240,Auto Theft,223,5800  SWOPE PK,KANSAS CITY,64130,PJ4681,MPD,U,1,SUS,U,U,,"5800 SWOPE PK
KANSAS CITY 64130
(39.020891823, -94.541821246)",175,2,7,157
140027783,04/25/2014 12:00:00 AM,18:33,04/25/2014 12:00:00 AM,18:33,,,799,,Auto Theft Outside S,142,3800  PASEO,KANSAS CITY,64109,PJ3088,CPD,U,1,VIC,U,F,21,"3800 PASEO
KANSAS CITY 64109
(39.066698054, -94.568728729)",123,3,7,19
140004514,01/20/2014 12:00:00 AM,12:03,01/19/2014 12:00:00 AM,20:00,01/20/2014 12:00:00 AM,11:35,702,240,Auto Theft,532,11300  BLUE RIDGE BL,KANSAS CITY,64134,PJ7111,SPD,U,1,SUS,U,U,,"11300 BLUE RIDGE
BL KANSAS CITY 64134
(38.918853593, -94.510481914)",34,1,7,143
140022813,04/06/2014 12:00:00 AM,12:36,04/05/2014 12:00:00 AM,22:45,04/06/2014 12:00:00 AM,0:30,702,240,Auto Theft,231,W 74 TE/WYANDOTTE ST,KANSAS CITY,64114,PJ5557,MPD,U,1,VIC,W,F,32,"74 TE WYANDOTTE ST
KANSAS CITY 64114
(38.958285822, -94.595719903)",210,1,7,162
140015180,03/07/2014 12:00:00 AM,10:26,03/04/2014 12:00:00 AM,14:00,03/07/2014 12:00:00 AM,9:00,702,240,Auto Theft,141,700  E 41 ST,KANSAS CITY,64110,PJ3227,CPD,U,1,VIC,W,M,70,"700 E 41 ST
KANSAS CITY 64110
(39.052678451, -94.576809559)",191,4,7,165
140059245,08/20/2014 12:00:00 AM,7:53,08/20/2014 12:00:00 AM,0:01,08/20/2014 12:00:00 AM,6:30,702,240,Auto Theft,323,2600  CLEVELAND AV,KANSAS CITY,64127,PJ2194,EPD,U,1,SUS,U,U,,"2600 CLEVELAND AV
KANSAS CITY 64127
(39.078312112, -94.538635615)",233,3,7,95
140055820,08/08/2014 12:00:00 AM,6:46,08/07/2014 12:00:00 AM,21:00,08/08/2014 12:00:00 AM,5:00,702,240,Auto Theft,321,4100  E 11 ST,KANSAS CITY,64127,PJ1122,EPD,N,1,SUS,U,U,,"4100 E 11 ST
KANSAS CITY 64127
(39.099457636, -94.534409045)",215,3,7,95
140043011,06/21/2014 12:00:00 AM,15:34,06/20/2014 12:00:00 AM,20:00,06/21/2014 12:00:00 AM,5:00,702,240,Auto Theft,342,3000  OAKLEY AV,KANSAS CITY,64127,PJ2562,EPD,U,1,VIC,W,F,56,"3000 OAKLEY AV
KANSAS CITY 64127
(39.070112792, -94.518267603)",222,3,7,36
140083403,11/18/2014 12:00:00 AM,20:46,11/18/2014 12:00:00 AM,20:45,,,702,240,Auto Theft,121,300  WABASH AV,KANSAS CITY,64124,PJ0416,CPD,U,3,SUS,U,U,,"300 WABASH AV
KANSAS CITY 64124
(39.110814649, -94.552456026)",135,3,7,70
140012192,02/22/2014 12:00:00 AM,18:32,02/22/2014 12:00:00 AM,1:00,02/22/2014 12:00:00 AM,12:00,702,240,Auto Theft,124,E 28 ST/BROOKLYN AV,KANSAS CITY,64127,PJ2246,CPD,U,1,SUS,U,U,,"28 ST BROOKLYN AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140054416,08/03/2014 12:00:00 AM,10:08,08/02/2014 12:00:00 AM,14:00,08/03/2014 12:00:00 AM,9:00,702,240,Auto Theft,535,13800  HOLMES RD,KANSAS CITY,64145,PJ7415,SPD,U,1,SUS,U,U,,"13800 HOLMES RD
KANSAS CITY 64145
(38.876937244, -94.587009639)",189,1,7,129
