"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code_1","rep_dist_1","area_1","dvflag_1","invl_no_1","involvement_1","race_1","sex_1","age_1","location_1","firearm_used_flag"
"140082722","2014-11-16T00:00:00.000","1:05","2014-11-16T00:00:00.000","1:04",,,"1401","290","Property Damage","232","900  E 77 TE","KANSAS CITY","64131","PJ5761","MPD","U","1","VIC","B","M","54","900 E 77
TE KANSAS CITY,  64131
(38.987158555, -94.578049415)","N"
"140072984","2014-10-09T00:00:00.000","8:25","2014-10-09T00:00:00.000","8:25",,,"501","220","Burglary - Residence","415","4200  NW 76 TER","KANSAS CITY","64151","PP0474","NPD","U","1","SUS","U","U",,"4200 NW 76 TER
KANSAS CITY,  64151
(39.2336014, -94.628355054)","N"
"140017191","2014-03-15T00:00:00.000","0:42","2014-03-15T00:00:00.000","0:30",,,"2604","90Z","False Information to","113","100  E 13 ST","KANSAS CITY","64105","PJ1177","CPD","N","1","ARR","A","F",,"100 E 13 ST
KANSAS CITY,  64105
(39.098641835, -94.584450952)","N"
"140016212","2014-03-11T00:00:00.000","12:13","2014-03-11T00:00:00.000","12:13",,,"1850","35B","Possession of Drug E","543","11700  BLUE RIDGE BL","KANSAS CITY","64134","PJ7250","SPD","U","1","VIC",,,,"11700 BLUE RIDGE
BL KANSAS CITY,  64134
(38.911944512, -94.518437267)","N"
"140043327","2014-06-22T00:00:00.000","19:50","2014-06-22T00:00:00.000","15:50","2014-06-22T00:00:00.000","19:30","501","220","Burglary - Residence","331","3100  E 30 ST","KANSAS CITY","64127","PJ2495","EPD","U","1","SUS","U","U",,"3100 E 30 ST
KANSAS CITY,  64127
(39.071490631, -94.546523188)","N"
"140040646","2014-06-13T00:00:00.000","3:22","2014-06-13T00:00:00.000","3:22",,,"702","240","Auto Theft","344","4900  MARSH AV","KANSAS CITY","64129","PJ4121","EPD","U","1","SUS","U","U",,"4900 MARSH AV
KANSAS CITY,  64129
(39.034652154, -94.488445676)","N"
"140020047","2014-03-26T00:00:00.000","17:12","2014-03-26T00:00:00.000","17:12",,,"650","23G","Stealing Auto Parts/","122","900  PASEO","KANSAS CITY","64106","PJ0902","CPD","U","1","SUS","U","U",,"900 PASEO
KANSAS CITY,  64106
(39.104256282, -94.574659662)","N"
"140072643","2014-10-08T00:00:00.000","1:41","2014-10-08T00:00:00.000","1:25",,,"630","23C","Stealing Shoplifting","533","1000  W 103 ST","KANSAS CITY","64114","PJ6708","SPD","U","1","VIC",,,,"1000 W 103 ST
KANSAS CITY,  64114
(38.941889612, -94.603709968)","N"
"140002431","2014-01-11T00:00:00.000","17:19","2014-01-11T00:00:00.000","17:19",,,"2601","90Z","Misc Violation","233","E 82 TE/TROOST AV","KANSAS CITY","64131","PJ5921","MPD","Y","1","VIC","B","F","21","82 TE TROOST AV
KANSAS CITY,  64131
(38.965376871, -94.57690603)","N"
"140079818","2014-11-04T00:00:00.000","1:11","2014-11-04T00:00:00.000","1:11",,,"301","120","Strong Arm Robbery","313","800  INDIANA AV","KANSAS CITY","64127","PJ0884","EPD","U","1","VIC","I","M","49","800 INDIANA AV
KANSAS CITY,  64127
(39.103082969, -94.541997354)","N"
"140003219","2014-01-14T00:00:00.000","20:07","2014-01-14T00:00:00.000","20:07",,,"1546","520","Weapons Law Violatio","144","4100  OLIVE ST","KANSAS CITY","64127","PJ3348","CPD","U","1","VIC",,,,"4100 OLIVE ST
KANSAS CITY,  64127
(39.051814865, -94.556127278)","Y"
"140036479","2014-05-28T00:00:00.000","9:21","2014-05-28T00:00:00.000","8:30",,,"501","220","Burglary - Residence","314","800  BRIGHTON AV","KANSAS CITY","64124","PJ0913","EPD","U","1","SUS","B","M",,"800 BRIGHTON AV
KANSAS CITY,  64124
(39.102452416, -94.523615622)","N"
"140007947","2014-02-03T00:00:00.000","15:26","2014-01-31T00:00:00.000","15:30","2014-02-03T00:00:00.000","9:30","670","23D","Stealing from Buildi","333","3700  AGNES AV","KANSAS CITY","64130","PJ3030","EPD","U","1","SUS","B","M","57","3700 AGNES AV
KANSAS CITY,  64130
(39.058794214, -94.548816567)","N"
"140077425","2014-10-25T00:00:00.000","15:22","2014-10-24T00:00:00.000","21:32","2014-10-25T00:00:00.000","7:30","1201","270","Embezzlement","213","8600  E 63 TF","KANSAS CITY","64130","PJ4889","MPD","U","1","VIC",,,,"8600 E 63
TF KANSAS CITY,  64130
(39.033319722, -94.544188138)","N"
"140011269","2014-02-18T00:00:00.000","16:35","2014-01-01T00:00:00.000","12:00",,,"501","220","Burglary - Residence","312","5800  E 11 ST","KANSAS CITY","64127","PJ1115","EPD","U","1","SUS","U","U",,"5800 E 11 ST
KANSAS CITY,  64127
(39.09945813, -94.514321977)","N"
"140085389","2014-11-27T00:00:00.000","3:29","2014-11-27T00:00:00.000","3:29",,,"1850","35B","Possession of Drug E","333","E 39 ST/CLEVELAND AV","KANSAS CITY","64128","PJ3124","EPD","U","1","VIC",,,,"39 ST CLEVELAND AV
KANSAS CITY,  64128
(39.0673976, -94.53796609)","N"
"140068566","2014-09-23T00:00:00.000","13:16","2014-08-21T00:00:00.000","14:43","2014-08-24T00:00:00.000","14:00","1170","26A","Failure to Return","425","700  N LONDON DR","KANSAS CITY","64153","PP0146","NPD","N","1","SUS","U","F",,"700 N LONDON DR
KANSAS CITY,  64153
(39.307538809, -94.707902623)","N"
"140072659","2014-10-08T00:00:00.000","6:18","2014-10-08T00:00:00.000","6:15",,,"702","240","Auto Theft","211","2600  SWOPE PK","KANSAS CITY","64130","PJ3933","MPD","U","1","SUS","B","F","20","2600 SWOPE PK
KANSAS CITY,  64130
(39.039026281, -94.554338899)","N"
"140013937","2014-03-02T00:00:00.000","3:51","2014-03-02T00:00:00.000","3:30","2014-03-02T00:00:00.000","3:35","702","240","Auto Theft","412","500  NW ENGLEWOOD RD","KANSAS CITY","64118","PC0678","NPD","U","1","SUS","U","U",,"500 NW ENGLEWOOD RD
KANSAS CITY,  64118
(39.195688147, -94.573010486)","N"
"140018032","2014-03-18T00:00:00.000","12:30","2014-03-18T00:00:00.000","9:30","2014-03-18T00:00:00.000","11:00","1401","290","Property Damage","331","2700  E LINWOOD BL","KANSAS CITY","64130","PJ2577","EPD","N","1","VIC","B","F","45","2700 E LINWOOD
BL KANSAS CITY,  64130
(39.068023903, -94.551648729)","N"
"140035740","2014-05-25T00:00:00.000","9:25","2014-05-24T00:00:00.000","23:00","2014-05-25T00:00:00.000","9:00","702","240","Auto Theft","242","7400  OLIVE ST","KANSAS CITY","64132","PJ5629","MPD","U","1","VIC","B","M","49","7400 OLIVE ST
KANSAS CITY,  64132
(38.992573127, -94.559535703)","N"
"140075990","2014-10-20T00:00:00.000","14:22","2014-10-20T00:00:00.000","14:21",,,"670","23D","Stealing from Buildi","132","3700  MAIN ST","KANSAS CITY","64108","PJ2974","CPD","U","3","SUS","B","F",,"3700 MAIN ST
KANSAS CITY,  64108
(39.060082967, -94.585918166)","N"
"140052041","2014-07-25T00:00:00.000","7:20","2014-07-24T00:00:00.000","16:30","2014-07-25T00:00:00.000","7:30","1401","290","Property Damage","345","4600  PHELPS CT","KANSAS CITY","64136","PJ4026","EPD","N","1","SUS","U","U",,"4600 PHELPS CT
KANSAS CITY,  64136
(39.035759556, -94.400937832)","N"
"140048186","2014-07-11T00:00:00.000","1:38","2014-07-11T00:00:00.000","1:38",,,"2655","90J","Trespassing","113","100  E 13 ST","KANSAS CITY","64106","PJ1177","CPD","U","1","ARR","W","M","21","100 E 13 ST
KANSAS CITY,  64106
(39.098579641, -94.582043106)","N"
"140001903","2014-01-09T00:00:00.000","15:16","2013-12-26T00:00:00.000","12:00","2014-01-02T00:00:00.000","12:00","690","23H","Stealing All Other","543","11200  PALMER AV","KANSAS CITY","64134","PJ7115","SPD","U","1","VIC","U","M","55","11200 PALMER AV
KANSAS CITY,  64134
(38.919670267, -94.499721998)","N"
"140087079","2014-12-04T00:00:00.000","16:04","2014-12-04T00:00:00.000","16:04",,,"799",,"Auto Theft Outside S","321","E 14 ST/MONROE AV","KANSAS CITY","64127","PJ1261","EPD","U","1","VIC","U","F",,"14 ST MONROE AV
KANSAS CITY,  64127
(39.089617958, -94.539247867)","N"
"140062206","2014-08-30T00:00:00.000","16:49","2014-08-29T00:00:00.000","23:00","2014-08-29T00:00:00.000","24:00:00","702","240","Auto Theft","222","5200  EUCLID AV","KANSAS CITY","64130","PJ4193","MPD","U","1","VIC","B","F","55","5200 EUCLID AV
KANSAS CITY,  64130
(39.032112525, -94.561865616)","N"
"140054620","2014-08-04T00:00:00.000","6:18","2014-08-04T00:00:00.000","1:30",,,"401","13A","Aggravated Assault (","242","7400  ARLETA BL","KANSAS CITY","64132","PJ5623","MPD","U","1","VIC","B","F","26","7400 ARLETA
BL KANSAS CITY,  64132
(38.992838957, -94.564802736)","Y"
"140023921","2014-04-10T00:00:00.000","17:03","2014-04-10T00:00:00.000","17:00",,,"802","13B","Non Agg Assault Dome","315","400  OAKLEY AV","KANSAS CITY","64124","PJ0546","EPD","Y","1","SUS","W","F","29","400 OAKLEY AV
KANSAS CITY,  64124
(39.108684787, -94.516586611)","N"
"140029952","2014-05-04T00:00:00.000","3:00","2014-05-04T00:00:00.000","2:45",,,"802","13B","Non Agg Assault Dome","543","11400  SYCAMORE TE","KANSAS CITY","64134","PJ7202","SPD","Y","1","VIC","B","F","28","11400 SYCAMORE
TE KANSAS CITY,  64134
(38.916282853, -94.497655865)","N"
"140010915","2014-02-17T00:00:00.000","13:22","2014-02-17T00:00:00.000","7:45","2014-02-17T00:00:00.000","13:22","630","23C","Stealing Shoplifting","531","4700  E BANNISTER RD","KANSAS CITY","64137","PJ6566","SPD","U","1","SUS","U","U",,"4700 E BANNISTER RD
KANSAS CITY,  64137
(38.953489505, -94.534638333)","N"
"140044363","2014-06-26T00:00:00.000","13:57","2014-06-26T00:00:00.000","13:55",,,"630","23C","Stealing Shoplifting","134","4300  MAIN ST","KANSAS CITY","64111","PJ3459","CPD","U","2","VIC","B","M","40","4300 MAIN ST
KANSAS CITY,  64111
(39.049192799, -94.5865763)","N"
"140052326","2014-07-26T00:00:00.000","8:06","2014-07-26T00:00:00.000","8:00",,,"1401","290","Property Damage","232","400  E 63 TE","KANSAS CITY","64110","PJ4903","MPD","U","1","VIC","W","M","52","400 E 63
TE KANSAS CITY,  64110
(39.013672092, -94.583661287)","N"
"140039033","2014-06-06T00:00:00.000","23:29","2014-06-06T00:00:00.000","22:00","2014-06-06T00:00:00.000","23:00","1401","290","Property Damage","424","6200  N PENNSYLVANIA DR","KANSAS CITY","64118","PC0602","NPD","U","1","VIC","W","M","31","6200 N PENNSYLVANIA DR
KANSAS CITY,  64118
(39.206654179, -94.587185075)","N"
"140069130","2014-09-25T00:00:00.000","15:32","2014-09-25T00:00:00.000","15:30",,,"401","13A","Aggravated Assault (","331","E 29 ST/INDIANA AV","KANSAS CITY","64128","PJ2392","EPD","U","2","SUS","B","M",,"29 ST INDIANA AV
KANSAS CITY,  64128
(39.0673976, -94.53796609)","Y"
"140034554","2014-05-20T00:00:00.000","23:16","2014-05-20T00:00:00.000","23:16",,,"1849","35A","Possession/Sale/Dist","999","NE ENGLEWOOD RD/N OAK TF","GLADSTONE","64116","PCX038","OSPD","U","1","VIC",,,,"ENGLEWOOD RD/N OAK TF GLADSTONE
, NE 64116
(39.157747645, -94.572808689)","N"
"140022255","2014-04-04T00:00:00.000","13:50","2014-04-04T00:00:00.000","12:00",,,"1198","26C","Impersonation","243","7300  JACKSON AV","KANSAS CITY","64132","PJ5594","MPD","U","1","VIC","B","F","20","7300 JACKSON AV
KANSAS CITY,  64132
(38.9933924, -94.538485818)","N"
"140041316","2014-06-15T00:00:00.000","15:34","2014-06-15T00:00:00.000","15:34",,,"2530","90B","Loitering","315","BELMONT BLVD/ST JOHN AVE","KANSAS CITY","64124","PJ0311","EPD","U","1","VIC",,,,"BELMONT BLVD/ST JOHN AVE KANSAS CITY
,  64124
(39.10687632, -94.543605907)","N"
"140085371","2014-11-27T00:00:00.000","0:33","2014-11-27T00:00:00.000","0:33",,,"302","120","Armed Robbery","121","ADMIRAL BL/TRACY AV","KANSAS CITY","64106","PJ0641","CPD","N","1","VIC","W","M","26","ADMIRAL BL/TRACY KANSAS CITY
, AV 64106
(39.104256282, -94.574659662)","N"
"140043961","2014-06-24T00:00:00.000","21:22","2014-06-24T00:00:00.000","21:22",,,"840","90Z","Resisting an Officer","312","E 11 ST/FREMONT AV","KANSAS CITY","64126","PJ1068","EPD","U","1","ARR","W","M","48","11 ST FREMONT AV
KANSAS CITY,  64126
(39.093537153, -94.500738083)","N"
"140092280","2014-12-25T00:00:00.000","21:22","2014-12-25T00:00:00.000","14:30","2014-12-25T00:00:00.000","20:35","640","23F","Stealing From Auto","636","3200  N AMERISTAR DR","KANSAS CITY","64161","PC1444","SCP","U","1","VIC","W","F","20","3200 N AMERISTAR DR
KANSAS CITY,  64161
(39.151010784, -94.477261436)","N"
"140050336","2014-07-19T00:00:00.000","0:36","2014-07-18T00:00:00.000","23:05",,,"690","23H","Stealing All Other","141","400  E ARMOUR BL","KANSAS CITY","64110","PJ2761","CPD","U","1","VIC","B","F","39","400 E ARMOUR
BL KANSAS CITY,  64110
(39.063635357, -94.580871874)","N"
"140053848","2014-07-31T00:00:00.000","22:09","2014-07-30T00:00:00.000","21:26",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HWY","KCMO","64133","PJ3601","EPD","U","1","VIC",,,,"11600 E US 40 HWY
KCMO,  64133
(39.04648091, -94.441167741)","N"
"140078893","2014-10-31T00:00:00.000","9:59","2014-10-31T00:00:00.000","9:05",,,"201","11A","Rape","314","400  VAN BRUNT BL","KANSAS CITY","64124","PJ0517","EPD","U","1","VIC","W","F",,"400 VAN
BRUNT BL KANSAS CITY,  64124
(39.108932849, -94.525895987)","N"
"140092983","2014-12-29T00:00:00.000","10:23","2014-12-27T00:00:00.000","9:40",,,"650","23G","Stealing Auto Parts/","413","4400  NW 57 ST","KANSAS CITY","64151","PP0695","NPD","N","1","VIC","U","M","40","4400 NW 57 ST
KANSAS CITY,  64151
(39.197727686, -94.632220487)","N"
"140064861","2014-09-11T00:00:00.000","16:30","2014-09-11T00:00:00.000","16:30",,,"2601","90Z","Misc Violation","422","8600  N BEAMAN AV","KANSAS CITY","64154","PP0325","NPD","N","1","VIC","W","F","57","8600 N BEAMAN AV
KANSAS CITY,  64154
(39.250797177, -94.637201802)","N"
"140080984","2014-11-08T00:00:00.000","13:02","2014-11-05T00:00:00.000","14:30","2014-11-05T00:00:00.000","23:35","650","23G","Stealing Auto Parts/","312","1600  N TOPPING AV","KANSAS CITY","64120","PJ0034","EPD","N","1","SUS","U","U",,"1600 N TOPPING AV
KANSAS CITY,  64120
(39.136625863, -94.513926308)","N"
"140028254","2014-04-27T00:00:00.000","13:57","2014-04-27T00:00:00.000","13:45",,,"1401","290","Property Damage","334","4500  LISTER AV","KANSAS CITY","64130","PJ3724","EPD","U","1","SUS","B","F","25","4500 LISTER AV
KANSAS CITY,  64130
(39.043653387, -94.528768871)","N"
"140069934","2014-09-28T00:00:00.000","15:35","2014-09-27T00:00:00.000","21:00","2014-09-28T00:00:00.000","14:30","650","23G","Stealing Auto Parts/","212","5100  OAK LEAF DR","KANSAS CITY","64129","PJ4311","MPD","U","1","SUS","U","U",,"5100 OAK LEAF DR
KANSAS CITY,  64129
(39.03013924, -94.50249433)","N"
"140076374","2014-10-21T00:00:00.000","21:52","2014-10-21T00:00:00.000","21:30",,,"401","13A","Aggravated Assault (","142","3500  FLORA AV","KANSAS CITY","64108","PJ2893","CPD","U","5","VIC","B","M",,"3500 FLORA AV
KANSAS CITY,  64108
(39.062952518, -94.565905908)","Y"
"140050395","2014-07-19T00:00:00.000","8:54","2014-07-17T00:00:00.000","0:01","2014-07-17T00:00:00.000","10:00","501","220","Burglary - Residence","132","3800  BALTIMORE AV","KANSAS CITY","64109","PJ3053","CPD","U","1","VIC","A","M","36","3800 BALTIMORE AV
KANSAS CITY,  64109
(39.05836447, -94.587258968)","N"
"140030473","2014-05-06T00:00:00.000","4:58","2014-05-06T00:00:00.000","4:45",,,"801","13B","Non Aggravated Assau","241","2300  E MEYER BL","KANSAS CITY","64131","PJ4990","MPD","N","1","SUS","W","M","22","2300 E MEYER
BL KANSAS CITY,  64131
(39.007159372, -94.559780853)","N"
"140024584","2014-04-13T00:00:00.000","3:36","2014-04-13T00:00:00.000","3:36",,,"2601","90Z","Misc Violation","315","HARDESTY AV/INDEPENDENCE AV","KANSAS CITY","64126","PJ0647","EPD","U","1","VIC",,,,"HARDESTY AV/INDEPENDENCE KANSAS CITY
, AV 64126
(39.093537153, -94.500738083)","N"
"140032979","2014-05-14T00:00:00.000","22:32","2014-05-14T00:00:00.000","22:30",,,"302","120","Armed Robbery","132","3700  WALNUT ST","KANSAS CITY","64111","PJ2976","CPD","U","1","SUS","U","U",,"3700 WALNUT ST
KANSAS CITY,  64111
(39.060012725, -94.584745324)","N"
"140059192","2014-08-19T00:00:00.000","22:02","2014-08-19T00:00:00.000","22:02",,,"799",,"Auto Theft Outside S","111","800  WOODSWETHER RD","KANSAS CITY","64105","PJ0521","CPD","U","1","SUS","B","M",,"800 WOODSWETHER RD
KANSAS CITY,  64105
(39.108007567, -94.593991233)","N"
"140021887","2014-04-02T00:00:00.000","23:58","2014-04-02T00:00:00.000","23:50",,,"802","13B","Non Agg Assault Dome","545","7800  E 103 TE","KANSAS CITY","64134","PJ6826","SPD","Y","1","ARR","B","M","44","7800 E 103
TE KANSAS CITY,  64134
(38.937028535, -94.49873901)","N"
"140061252","2014-08-27T00:00:00.000","11:39","2014-08-27T00:00:00.000","11:39",,,"831","13C","Intimidation","331","3000  PROSPECT AV","KANSAS CITY","64128","PJ2482","EPD","N","1","VIC","W","M","35","3000 PROSPECT AV
KANSAS CITY,  64128
(39.071602375, -94.552766047)","N"
"140077950","2014-10-27T00:00:00.000","17:51","2014-10-27T00:00:00.000","17:50",,,"802","13B","Non Agg Assault Dome","123","1500  E 29 ST","KANSAS CITY","64109","PJ2325","CPD","Y","1","ARR","B","M","55","1500 E 29 ST
KANSAS CITY,  64109
(39.073948421, -94.565269457)","N"
"140044457","2014-06-26T00:00:00.000","20:43","2014-06-26T00:00:00.000","20:43",,,"2201","90G","Liquor Law Violaton","113","100  E 13 ST","KANSAS CITY","64106","PJ1177","CPD","U","1","ARR","W","F","20","100 E 13 ST
KANSAS CITY,  64106
(39.098579641, -94.582043106)","N"
"140064578","2014-09-08T00:00:00.000","16:18","2014-08-28T00:00:00.000","17:00","2014-08-29T00:00:00.000","1:00","1401","290","Property Damage","115","2400  GILLHAM RD","KANSAS CITY","64108","PJ1880","CPD","U","1","VIC","W","M","22","2400 GILLHAM RD
KANSAS CITY,  64108
(39.083956788, -94.579064898)","N"
"140085475","2014-11-27T00:00:00.000","20:15","2014-11-27T00:00:00.000","20:00",,,"802","13B","Non Agg Assault Dome","243","E 87 ST/BLUE RIDGE BLVD","KANSAS CITY","64134","PJ6229","MPD","Y","1","SUS","W","M","41","87 ST BLUE RIDGE BLVD
KANSAS CITY,  64134
(38.931207748, -94.50177654)","N"
"140035928","2014-05-26T00:00:00.000","4:29","2014-05-26T00:00:00.000","4:25",,,"1401","290","Property Damage","324","2300  HARDESTY AV","KANSAS CITY","64127","PJ1985","EPD","U","1","VIC","B","M","53","2300 HARDESTY AV
KANSAS CITY,  64127
(39.083182808, -94.519926015)","N"
"140036562","2014-05-28T00:00:00.000","13:42","2014-05-28T00:00:00.000","13:35",,,"1401","290","Property Damage","411","100  NW HARLEM RD","KANSAS CITY","64116","PC1483","NPD","U","1","VIC",,,,"100 NW HARLEM RD
KANSAS CITY,  64116
(39.11747176, -94.587850206)","N"
"140011191","2014-02-18T00:00:00.000","14:15","2014-02-18T00:00:00.000","14:15",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","SUS","U","U",,"1100 LOCUST ST
KANSAS CITY,  64106
(39.100855311, -94.577375383)","N"
"140063366","2014-09-03T00:00:00.000","22:04","2014-09-03T00:00:00.000","22:00",,,"2402","90C","Disorderly Conduct","115","00  W PERSHING RD","KANSAS CITY","64108","PJ1906","CPD","U","1","ARR","W","M","36","00 W PERSHING RD
KANSAS CITY,  64108
(39.084144783, -94.584223629)","N"
"140080995","2014-11-08T00:00:00.000","12:16","2014-11-01T00:00:00.000","12:00","2014-11-08T00:00:00.000","12:00","501","220","Burglary - Residence","234","00  W 91 ST","KANSAS CITY","64114","PJ6338","MPD","U","1","VIC","W","F","35","00 W 91 ST
KANSAS CITY,  64114
(38.963551869, -94.60040224)","N"
"140012634","2014-02-24T00:00:00.000","19:25","2014-02-24T00:00:00.000","19:15",,,"401","13A","Aggravated Assault (","631","1200  NE 45 PL","KANSAS CITY","64116","PC1083","SCP","N","1","VIC","W","M","38","1200 NE 45 PL
KANSAS CITY,  64116
(39.176195013, -94.565229928)","N"
"140044481","2014-06-26T00:00:00.000","21:54","2014-06-26T00:00:00.000","21:54",,,"2655","90J","Trespassing","323","E 27 ST/PROSPECT AV","KANSAS CITY","64127","PJ2172","EPD","U","2","SUS","B","M","67","27 ST PROSPECT AV
KANSAS CITY,  64127
(39.089617958, -94.539247867)","N"
"140080828","2014-11-07T00:00:00.000","20:39","2014-11-07T00:00:00.000","7:00","2014-11-07T00:00:00.000","19:00","650","23G","Stealing Auto Parts/","241","2300  E 63 ST","KANSAS CITY","64130","PJ4990","MPD","U","1","VIC","B","F","36","2300 E 63 ST
KANSAS CITY,  64130
(39.012655523, -94.55933217)","N"
"140084376","2014-11-22T00:00:00.000","12:55","2014-11-22T00:00:00.000","12:40",,,"302","120","Armed Robbery","634","4700  N WINN RD","KANSAS CITY","64119","PC1006","SCP","U","2","VIC","W","F","48","4700 N WINN RD
KANSAS CITY,  64119
(39.181784796, -94.524940995)","Y"
"140089261","2014-12-13T00:00:00.000","5:00","2014-12-13T00:00:00.000","4:59","2014-12-13T00:00:00.000","8:16","2100","90D","Driving Under Influe","241","AGNES AV/E MEYER BL","KANSAS CITY","64132","PJ5057","MPD","U","1","VIC",,,,"AGNES AV/E MEYER KANSAS CITY
, BL 64132
(38.986858578, -94.552169913)","N"
"140082733","2014-11-16T00:00:00.000","3:34","2014-11-16T00:00:00.000","2:50",,,"640","23F","Stealing From Auto","543","11800  BLUE RIDGE BL","KANSAS CITY","64134","PJ7293","SPD","U","1","SUS","B","M","22","11800 BLUE RIDGE
BL KANSAS CITY,  64134
(38.909955804, -94.521322133)","N"
"140081803","2014-11-11T00:00:00.000","21:34","2014-10-23T00:00:00.000","14:02",,,"702","240","Auto Theft","143","E 44 ST/TROOST AV","KANSAS CITY","64111","PJ3479","CPD","U","1","SUS","U","U",,"44 ST TROOST AV
KANSAS CITY,  64111
(39.05549663, -94.59306945)","N"
