"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code_1","rep_dist_1","area_1","dvflag_1","invl_no_1","involvement_1","race_1","sex_1","age_1","firearm_used_flag","latitude","longitude","location_1"
"150065303","2015-09-13T00:00:00.000","3:08","2015-09-13T00:00:00.000","3:08",,,"2402","90C","Disorderly Conduct","133","BROADWAY and WESTPORT RD","KANSAS CITY","64110","PJ3229","CPD","U","1","VIC",,,,"N","39.0489","-94.5743","BROADWAY KANSAS CITY
,  64110
(39.0489, -94.5743)"
"150071593","2015-10-05T00:00:00.000","17:08","2015-10-05T00:00:00.000","17:08",,,"802","13B","Non Agg Assault Dome","121","INDEPENDENCE AV and MAPLE BL","KANSAS CITY","64106","PJ0571","CPD","Y","1","VIC","B","F","33","N","39.1066","-94.5586","INDEPENDENCE BL KANSAS CITY
, AV 64106
(39.1066, -94.5586)"
"150031640","2015-05-10T00:00:00.000","4:01","2015-05-10T00:00:00.000","3:50",,,"1401","290","Property Damage","415","NW BARRY RD and N PLATTE PURCHASE DR","KANSAS CITY","64155","PP0424","NPD","U","1","VIC",,,,"N","39.2465","-94.601","N BARRY RD KANSAS CITY
, NW 64155
(39.2465, -94.601)"
"150014903","2015-03-03T00:00:00.000","18:11","2015-03-03T00:00:00.000","18:11",,,"801","13B","Non Aggravated Assau","121","BROOKLYN AV and INDEPENDENCE AV","KANSAS CITY","64106","PJ0569","CPD","U","3","SUS","B","M","30","N","39.1065","-94.5557","BROOKLYN KANSAS CITY
, AV 64106
(39.1065, -94.5557)"
"150015107","2015-03-04T00:00:00.000","15:17","2015-03-04T00:00:00.000","15:17","2015-03-04T00:00:00.000","16:00","799",,"Auto Theft Outside S","312","PEERY AV and TOPPING AV","KANSAS CITY","64124","PJ1144","EPD","U","1","VIC","W","M",,"N","39.0985","-94.5145","PEERY KANSAS CITY
, AV 64124
(39.0985, -94.5145)"
"150049057","2015-07-15T00:00:00.000","15:37","2015-07-15T00:00:00.000","3:37",,,"1849","35A","Possession/Sale/Dist","125","E LINWOOD BL and WAYNE AV","KANSAS CITY","64109","PJ2549","CPD","U","1","VIC",,,,"N","39.0684","-94.5644","E LINWOOD KANSAS CITY
, BL 64109
(39.0684, -94.5644)"
"150022267","2015-03-29T00:00:00.000","21:41","2015-03-29T00:00:00.000","21:41",,,"840","90Z","Resisting an Officer","121","GARFIELD AV and INDEPENDENCE AV","KANSAS CITY","64106","PJ0544","CPD","U","1","VIC",,,,"N","39.1065","-94.5572","GARFIELD KANSAS CITY
, AV 64106
(39.1065, -94.5572)"
"150074376","2015-10-15T00:00:00.000","23:43","2015-10-15T00:00:00.000","23:43",,,"1849","35A","Possession/Sale/Dist","313","BALES AV and THOMPSON AV","KANSAS CITY","64124","PJ0510","EPD","U","1","VIC",,,,"N","39.1077","-94.5404","BALES KANSAS CITY
, AV 64124
(39.1077, -94.5404)"
"150082375","2015-11-14T00:00:00.000","15:23","2015-11-14T00:00:00.000","15:23",,,"801","13B","Non Aggravated Assau","231","CLEVELAND AV and E GREGORY BL","KANSAS CITY","64132","PJ5365","MPD","U","1","SUS","W","M","48","N","38.9983","-94.5429","E CLEVELAND BL KANSAS CITY
, AV 64132
(38.9983, -94.5429)"
"150040378","2015-06-13T00:00:00.000","2:55","2015-06-13T00:00:00.000","2:50",,,"840","90Z","Resisting an Officer","543","BLUE RIDGE BL and HOLIDAY DR","KANSAS CITY","64134","PJ7250","SPD","U","1","VIC",,,,"N","38.9146","-94.5146","BLUE RIDGE KANSAS CITY
, BL 64134
(38.9146, -94.5146)"
"150040340","2015-06-13T00:00:00.000","0:20","2015-06-13T00:00:00.000","0:20",,,"1849","35A","Possession/Sale/Dist","543","BLUE RIDGE BL and HOLIDAY DR","KANSAS CITY","64137","PJ7250","SPD","U","1","VIC",,,,"N","38.9146","-94.5146","BLUE RIDGE KANSAS CITY
, BL 64137
(38.9146, -94.5146)"
"150064375","2015-09-09T00:00:00.000","15:25","2015-09-09T00:00:00.000","15:25","2015-09-09T00:00:00.000","20:00","840","90Z","Resisting an Officer","121","INDEPENDENCE AV and PARK AV","KANSAS CITY","99999","PJ0554","CPD","U","1","VIC",,,,"N","39.1065","-94.5545","INDEPENDENCE KANSAS CITY
, AV 99999
(39.1065, -94.5545)"
"150076288","2015-10-23T00:00:00.000","10:49","2015-10-22T00:00:00.000","17:00","2015-10-22T00:00:00.000","21:00","640","23F","Stealing From Auto","313","INDEPENDENCE AV and INDIANA AV","KANSAS CITY","64123","PJ0613","EPD","U","1","SUS","U","U",,"N","39.106","-94.5423","INDEPENDENCE KANSAS CITY
, AV 64123
(39.106, -94.5423)"
"150015136","2015-03-04T00:00:00.000","17:10","2015-03-04T00:00:00.000","17:10",,,"1850","35B","Possession of Drug E","144","E EMANUEL CLEAVER II BL and PASEO","KANSAS CITY","64109","PJ3711","CPD","U","1","ARR","B","M","18","N","39.0633","-94.573","E EMANUEL CLEAVER BL KANSAS CITY
, II 64109
(39.0633, -94.573)"
"150024212","2015-04-11T00:00:00.000","0:32","2015-04-11T00:00:00.000","0:22","2015-04-11T00:00:00.000","0:31","401","13A","Aggravated Assault (","331","INDIANA AV and E LINWOOD BL","KANSAS CITY","64128","PJ2610","EPD","N","1","VIC","W","F","25","N","39.0677","-94.5437","E INDIANA BL KANSAS CITY
, AV 64128
(39.0677, -94.5437)"
"150006916","2015-01-29T00:00:00.000","12:59","2015-01-29T00:00:00.000","12:59",,,"1352","280","Stolen Property OFFE","243","E GREGORY BL and OLDHAM RD","KANSAS CITY","64130","PJ5603","MPD","N","1","VIC","U","U",,"N","38.9945","-94.5223","E GREGORY KANSAS CITY
, BL 64130
(38.9945, -94.5223)"
"150049427","2015-07-16T00:00:00.000","21:48","2015-07-16T00:00:00.000","21:48",,,"1849","35A","Possession/Sale/Dist","314","INDEPENDENCE AV and MYRTLE AV","KANSAS CITY","64124","PJ0630","EPD","U","2","VIC","U","M",,"N","39.1058","-94.5354","INDEPENDENCE KANSAS CITY
, AV 64124
(39.1058, -94.5354)"
"150075842","2015-10-21T00:00:00.000","17:58","2015-10-21T00:00:00.000","17:58",,,"802","13B","Non Agg Assault Dome","314","ELMWOOD AV and INDEPENDENCE AV","KANSAS CITY","64123","PJ0616","EPD","Y","1","VIC","W","F","43","N","39.1056","-94.5284","ELMWOOD KANSAS CITY
, AV 64123
(39.1056, -94.5284)"
"150021080","2015-03-29T00:00:00.000","2:31","2015-03-29T00:00:00.000","0:01","2015-03-29T00:00:00.000","1:30","1401","290","Property Damage","133","ARCHIBALD AV and BROADWAY","KANSAS CITY","99999","PJ3275","CPD","U","1","VIC","B","M","29","N","39.103","-94.5831","ARCHIBALD KANSAS CITY
, AV 99999
(39.103, -94.5831)"
"150015897","2015-03-07T00:00:00.000","17:00","2015-03-07T00:00:00.000","17:00",,,"2403","90E","Drunkenness","315","INDEPENDENCE AV and TOPPING AV","KANSAS CITY","64123","PJ0661","EPD","U","2","ARR","W","M","60","N","39.105","-94.5144","INDEPENDENCE KANSAS CITY
, AV 64123
(39.105, -94.5144)"
"150066739","2015-09-18T00:00:00.000","2:46","2015-09-18T00:00:00.000","2:45",,,"401","13A","Aggravated Assault (","131","W ARMOUR BL and MAIN ST","KANSAS CITY","64111","PJ2755","CPD","U","1","VIC","W","M","44","N","39.0638","-94.5857","W ARMOUR KANSAS CITY
, BL 64111
(39.0638, -94.5857)"
"150054986","2015-08-06T00:00:00.000","0:27","2015-08-06T00:00:00.000","0:27",,,"2100","90D","Driving Under Influe","315","HARDESTY AV and INDEPENDENCE AV","KANSAS CITY","64128","PJ0647","EPD","U","1","ARR","B","F","51","N","39.1052","-94.5191","HARDESTY KANSAS CITY
, AV 64128
(39.1052, -94.5191)"
"150036328","2015-05-28T00:00:00.000","19:41","2015-05-25T00:00:00.000","17:00",,,"302","120","Armed Robbery","314","INDEPENDENCE AV and VAN BRUNT BL","KANSAS CITY","64123","PJ0622","EPD","U","1","VIC","B","M","24","Y","39.1055","-94.5261","INDEPENDENCE BRUNT BL KANSAS CITY
, AV 64123
(39.1055, -94.5261)"
"150050576","2015-07-21T00:00:00.000","0:11","2015-07-21T00:00:00.000","0:11",,,"1849","35A","Possession/Sale/Dist","315","BELMONT BL and WILSON AV","KANSAS CITY","64120","PJ0555","EPD","U","1","VIC",,,,"N","39.1068","-94.5101","BELMONT KANSAS CITY
, BL 64120
(39.1068, -94.5101)"
"150087415","2015-12-04T00:00:00.000","12:41","2015-12-03T00:00:00.000","23:00",,,"302","120","Armed Robbery","134","CENTRAL ST and WARD PK S","KANSAS CITY","64111","PJ3779","CPD","N","1","VIC","W","F","24","Y","39.0517","-94.5958","CENTRAL S KANSAS CITY
, ST 64111
(39.0517, -94.5958)"
"150074760","2015-10-17T00:00:00.000","14:35","2015-10-17T00:00:00.000","14:35",,,"1849","35A","Possession/Sale/Dist","411","NW BRIARCLIFF RD and N CLAYMONT DR","KANSAS CITY","64118","PC1135","NPD","U","1","VIC",,,,"N","39.2055","-94.5823","N BRIARCLIFF RD KANSAS CITY
, NW 64118
(39.2055, -94.5823)"
"150048580","2015-07-14T00:00:00.000","4:09","2015-07-14T00:00:00.000","0:40",,,"301","120","Strong Arm Robbery","121","INDEPENDENCE AV and WOODLAND AV","KANSAS CITY","64108","PJ0534","CPD","U","4","SUS","B","M",,"N","39.1067","-94.5601","INDEPENDENCE KANSAS CITY
, AV 64108
(39.1067, -94.5601)"
"150033084","2015-05-15T00:00:00.000","21:52","2015-05-15T00:00:00.000","21:52",,,"1849","35A","Possession/Sale/Dist","641","N CYPRESS AV and NE VIVION RD","KANSAS CITY","64116","PC0827","SCP","U","1","VIC",,,,"N","39.188","-94.5268","N CYPRESS AV KANSAS CITY
, NE 64116
(39.188, -94.5268)"
"150015715","2015-03-06T00:00:00.000","23:49","2015-03-06T00:00:00.000","23:49",,,"2601","90Z","Misc Violation","242","BRUCE R WATKINS DR and E GREGORY BL","KANSAS CITY","64131","PJ5548","MPD","U","1","VIC",,,,"N","38.998","-94.556","E BRUCE R WATKINS BL KANSAS CITY
, DR 64131
(38.998, -94.556)"
"150006035","2015-01-26T00:00:00.000","8:07","2015-01-25T00:00:00.000","18:00","2015-01-26T00:00:00.000","8:00","640","23F","Stealing From Auto","131","W ARMOUR BL and CENTRAL ST","KANSAS CITY","64111","PJ2749","CPD","U","1","VIC","W","M","34","N","39.0639","-94.5891","W ARMOUR KANSAS CITY
, BL 64111
(39.0639, -94.5891)"
"150004506","2015-01-20T00:00:00.000","10:50","2015-01-20T00:00:00.000","10:48",,,"401","13A","Aggravated Assault (","315","BELMONT BL and ST JOHN AV","KANSAS CITY","64124","PJ0311","EPD","U","1","VIC","W","M","54","N","39.1121","-94.5093","BELMONT KANSAS CITY
, BL 64124
(39.1121, -94.5093)"
"150069336","2015-09-27T00:00:00.000","4:11","2015-09-27T00:00:00.000","4:11",,,"302","120","Armed Robbery","243","HILLCREST RD and OLDHAM RD","KANSAS CITY","64131","PJ5676","MPD","N","1","SUS","B","M","41","Y","38.9895","-94.5192","HILLCREST KANSAS CITY
, RD 64131
(38.9895, -94.5192)"
"150023596","2015-04-08T00:00:00.000","13:24","2015-04-08T00:00:00.000","13:20",,,"801","13B","Non Aggravated Assau","131","BROADWAY and VALENTINE RD","KANSAS CITY","64111","PJ2874","CPD","U","1","SUS","B","M",,"N","39.0613","-94.5905","BROADWAY KANSAS CITY
,  64111
(39.0613, -94.5905)"
"150035484","2015-05-25T00:00:00.000","22:40","2015-05-25T00:00:00.000","22:40",,,"802","13B","Non Agg Assault Dome","141","E LINWOOD BL and TROOST AV","KANSAS CITY","64109","PJ2539","CPD","Y","1","ARR","B","F","24","N","39.0687","-94.5714","E LINWOOD KANSAS CITY
, BL 64109
(39.0687, -94.5714)"
"150079635","2015-11-04T00:00:00.000","13:06","2015-11-04T00:00:00.000","13:06","2015-11-04T00:00:00.000","15:22","2402","90C","Disorderly Conduct","533","BLUE RIVER RD and E RED BRIDGE RD","KANSAS CITY","64138","PJ6908","SPD","U","1","ARR","W","M","23","N","38.9251","-94.5661","E BLUE RIVER KANSAS CITY
, RD 64138
(38.9251, -94.5661)"
"150087509","2015-12-04T00:00:00.000","19:35","2015-12-04T00:00:00.000","19:35",,,"301","120","Strong Arm Robbery","141","HOLMES ST and E LINWOOD BL","KANSAS CITY","64111","PJ2531","CPD","U","3","SUS","B","M",,"N","39.0689","-94.5766","E HOLMES BL KANSAS CITY
, ST 64111
(39.0689, -94.5766)"
"150060120","2015-08-24T00:00:00.000","21:20","2015-08-24T00:00:00.000","21:15",,,"1651","40A","Prostitution/Solicit","313","INDEPENDENCE AV and MONROE AV","KANSAS CITY","64128","PJ0623","EPD","U","1","ARR","W","F","39","N","39.1059","-94.5387","INDEPENDENCE KANSAS CITY
, AV 64128
(39.1059, -94.5387)"
"150012559","2015-02-21T00:00:00.000","22:10","2015-02-21T00:00:00.000","22:10",,,"1001","250","Forgery","631","NE PARVIN RD and NE RUSSELL RD","KANSAS CITY","64116","PC1224","SCP","U","1","VIC",,,,"N","39.1667","-94.5569","NE PARVIN RD KANSAS CITY
, NE 64116
(39.1667, -94.5569)"
"150001658","2015-01-08T00:00:00.000","4:13","2015-01-08T00:00:00.000","4:13",,,"901","200","Arson","315","LAWNDALE AV and THOMPSON AV","KANSAS CITY","64127","PJ0546","EPD","U","1","VIC","U","U",,"N","39.1069","-94.5155","LAWNDALE KANSAS CITY
, AV 64127
(39.1069, -94.5155)"
"150074376","2015-10-15T00:00:00.000","23:43","2015-10-15T00:00:00.000","23:43",,,"2601","90Z","Misc Violation","313","BALES AV and THOMPSON AV","KANSAS CITY","64124","PJ0510","EPD","U","3","VIC","W","F","55","N","39.1077","-94.5404","BALES KANSAS CITY
, AV 64124
(39.1077, -94.5404)"
"150027479","2015-04-24T00:00:00.000","2:59","2015-04-24T00:00:00.000","2:55","2015-04-24T00:00:00.000","3:05","702","240","Auto Theft","121","HARRISON ST and PACIFIC ST","KANSAS CITY","64151","PJ0481","CPD","U","1","SUS","U","U",,"N","39.1086","-94.5716","HARRISON KANSAS CITY
, ST 64151
(39.1086, -94.5716)"
"150065382","2015-09-13T00:00:00.000","12:25","2015-09-12T00:00:00.000","21:00","2015-09-13T00:00:00.000","12:00","640","23F","Stealing From Auto","311","E FRONT ST and RIVER FRONT RD","KANSAS CITY","64120","PJ7472","EPD","U","1","VIC","W","M","18","N","39.1201","-94.56","E FRONT KANSAS CITY
, ST 64120
(39.1201, -94.56)"
"150064872","2015-09-11T00:00:00.000","12:33","2015-09-10T00:00:00.000","20:00","2015-09-11T00:00:00.000","11:00","702","240","Auto Theft","121","GARFIELD AV and LEXINGTON AV","KANSAS CITY","64106","PJ0349","CPD","U","1","SUS","U","U",,"N","39.1111","-94.5569","GARFIELD KANSAS CITY
, AV 64106
(39.1111, -94.5569)"
"150021660","2015-03-31T00:00:00.000","15:37","2015-03-31T00:00:00.000","15:37",,,"1849","35A","Possession/Sale/Dist","144","PROSPECT AV and SWOPE PK","KANSAS CITY","64130","PJ3813","CPD","U","1","ARR","B","M","21","N","39.0389","-94.5545","PROSPECT KANSAS CITY
, AV 64130
(39.0389, -94.5545)"
"150087509","2015-12-04T00:00:00.000","19:35","2015-12-04T00:00:00.000","19:35",,,"301","120","Strong Arm Robbery","141","HOLMES ST and E LINWOOD BL","KANSAS CITY","64111","PJ2531","CPD","U","1","VIC","B","M","57","N","39.0689","-94.5766","E HOLMES BL KANSAS CITY
, ST 64111
(39.0689, -94.5766)"
"150048029","2015-07-12T00:00:00.000","0:47","2015-07-12T00:00:00.000","0:47",,,"1850","35B","Possession of Drug E","999","N LOCUST DR and N OAK DR","PL","64155","PPX063","OSPD","N","1","ARR","W","M","58","N","39.2698","-94.5757","N N LOCUST
, DR 64155
(39.2698, -94.5757)"
"150057143","2015-08-13T00:00:00.000","22:34","2015-08-13T00:00:00.000","22:34",,,"1849","35A","Possession/Sale/Dist","311","N MONROE AV and ST JOHN AV","KANSAS CITY","64129","PJ0282","EPD","U","1","ARR","W","F","21","N","39.1131","-94.5373","N MONROE KANSAS CITY
, AV 64129
(39.1131, -94.5373)"
"150050589","2015-07-21T00:00:00.000","1:29","2015-07-21T00:00:00.000","1:29","2015-07-21T00:00:00.000","2:30","802","13B","Non Agg Assault Dome","231","W MEYER BL and WORNALL RD","KANSAS CITY","64113","PJ4919","MPD","Y","1","ARR","W","M","23","N","39.0123","-94.5932","W MEYER KANSAS CITY
, BL 64113
(39.0123, -94.5932)"
"150078148","2015-10-29T00:00:00.000","22:37","2015-10-29T00:00:00.000","22:30",,,"302","120","Armed Robbery","313","BENTON BL and INDEPENDENCE AV","KANSAS CITY","64124","PJ0609","EPD","U","5","VIC",,,,"Y","39.1061","-94.5446","BENTON KANSAS CITY
, BL 64124
(39.1061, -94.5446)"
"150081916","2015-11-12T00:00:00.000","20:06","2015-11-12T00:00:00.000","20:06","2015-11-12T00:00:00.000","20:34","1401","290","Property Damage","123","PASEO and E TRUMAN RD","KANSAS CITY","64110","PJ1326","CPD","N","3","SUS","B","M",,"N","39.0489","-94.5743","E PASEO KANSAS CITY
,  64110
(39.0489, -94.5743)"
"150046556","2015-07-06T00:00:00.000","16:28","2015-07-06T00:00:00.000","16:28",,,"2601","90Z","Misc Violation","121","BROOKLYN AV and INDEPENDENCE AV","KANSAS CITY","64108","PJ0569","CPD","U","1","ARR","B","M","39","N","39.1065","-94.5557","BROOKLYN KANSAS CITY
, AV 64108
(39.1065, -94.5557)"
"150038764","2015-06-07T00:00:00.000","14:24","2015-06-07T00:00:00.000","14:22",,,"401","13A","Aggravated Assault (","114","AVENIDA CESAR CHAVEZ and WEST BLUFF DR","KANSAS CITY","64108","PJ1675","CPD","U","2","SUS","B","M","20","Y","39.0891","-94.5855","AVENIDA CESAR CHAVEZ KANSAS CITY
, DR 64108
(39.0891, -94.5855)"
"150038960","2015-06-08T00:00:00.000","11:45","2015-06-07T00:00:00.000","2:00",,,"690","23H","Stealing All Other","133","BROADWAY and WESTPORT RD","KANSAS CITY","64109","PJ3229","CPD","U","1","SUS","U","U",,"N","39.0633","-94.573","BROADWAY KANSAS CITY
,  64109
(39.0633, -94.573)"
"150076163","2015-10-22T00:00:00.000","22:21","2015-10-22T00:00:00.000","22:21",,,"1850","35B","Possession of Drug E","123","PASEO and TROOST LAKE DR","KANSAS CITY","64109","PJ2328","CPD","U","2","ARR","B","F","40","N","39.0742","-94.5666","PASEO KANSAS CITY
,  64109
(39.0742, -94.5666)"
"150088306","2015-12-08T00:00:00.000","1:03","2015-12-08T00:00:00.000","1:00",,,"302","120","Armed Robbery","133","BROADWAY and WESTPORT RD","KANSAS CITY","64130","PJ3229","CPD","N","1","VIC","B","M","23","Y","39.037","-94.5474","BROADWAY KANSAS CITY
,  64130
(39.037, -94.5474)"
"150021384","2015-03-30T00:00:00.000","14:21","2015-03-30T00:00:00.000","14:20",,,"401","13A","Aggravated Assault (","121","HIGHLAND AV and E MISSOURI AV","KANSAS CITY","64108","PJ0407","CPD","U","1","VIC","B","M","45","N","39.0891","-94.5855","E HIGHLAND KANSAS CITY
, AV 64108
(39.0891, -94.5855)"
"150022214","2015-04-02T00:00:00.000","17:29","2015-04-02T00:00:00.000","17:29",,,"1850","35B","Possession of Drug E","121","HIGHLAND AV and INDEPENDENCE AV","KANSAS CITY","64106","PJ0534","CPD","U","1","VIC",,,,"N","39.1067","-94.5621","HIGHLAND KANSAS CITY
, AV 64106
(39.1067, -94.5621)"
"150048722","2015-07-14T00:00:00.000","15:19","2015-07-10T00:00:00.000","21:00","2015-07-12T00:00:00.000","12:00","702","240","Auto Theft","125","BRUCE R WATKINS DR and E LINWOOD BL","KANSAS CITY","64132","PJ2555","CPD","U","1","SUS","U","U",,"N","39.0684","-94.561","E BRUCE R WATKINS BL KANSAS CITY
, DR 64132
(39.0684, -94.561)"
"150009523","2015-02-08T00:00:00.000","20:47","2015-02-08T00:00:00.000","20:47",,,"401","13A","Aggravated Assault (","242","BRUCE R WATKINS DR and E GREGORY BL","KANSAS CITY","64132","PJ5548","MPD","N","1","SUS","B","M","20","Y","38.998","-94.556","E BRUCE R WATKINS BL KANSAS CITY
, DR 64132
(38.998, -94.556)"
"150021080","2015-03-29T00:00:00.000","2:31","2015-03-29T00:00:00.000","0:01","2015-03-29T00:00:00.000","1:30","1401","290","Property Damage","133","ARCHIBALD AV and BROADWAY","KANSAS CITY","99999","PJ3275","CPD","U","1","SUS","U","U",,"N","39.103","-94.5831","ARCHIBALD KANSAS CITY
, AV 99999
(39.103, -94.5831)"
"150068986","2015-09-25T00:00:00.000","19:35","2015-09-25T00:00:00.000","19:35",,,"2655","90J","Trespassing","121","BROOKLYN AV and INDEPENDENCE AV","KANSAS CITY","64124","PJ0569","CPD","U","1","VIC",,,,"N","39.1065","-94.5557","BROOKLYN KANSAS CITY
, AV 64124
(39.1065, -94.5557)"
"150053979","2015-08-02T00:00:00.000","9:37","2015-07-31T00:00:00.000","16:00","2015-08-02T00:00:00.000","9:20","702","240","Auto Theft","642","8109 1 and 2 N OAK TF","KANSAS CITY","64155","PC0398","SCP","U","1","VIC",,,,"N","39.2536","-94.5726","8109 1 N
OAK TF KANSAS CITY,  64155
(39.2536, -94.5726)"
"150029495","2015-05-02T00:00:00.000","1:51","2015-05-02T00:00:00.000","1:50",,,"1850","35B","Possession of Drug E","315","WINNER RD and TOPPING AV","KANSAS CITY","64128","PJ0661","EPD","U","1","VIC",,,,"N","39.1013","-94.5144","WINNER KANSAS CITY
, RD 64128
(39.1013, -94.5144)"
"150046367","2015-07-06T00:00:00.000","0:01","2015-07-06T00:00:00.000","0:01",,,"1401","290","Property Damage","113","BALTIMORE AVE and SOUTHWEST BLVD","KANSAS CITY","64108","PJ1590","CPD","U","1","VIC",,,,"N","39.0904","-94.5848","BALTIMORE AVE KANSAS CITY
,  64108
(39.0904, -94.5848)"
"150055737","2015-08-08T00:00:00.000","16:13","2015-08-08T00:00:00.000","16:13",,,"2402","90C","Disorderly Conduct","313","GLADSTONE AV and INDEPENDENCE AV","KANSAS CITY","64123","PJ0588","EPD","U","1","VIC","W","F","49","N","39.1062","-94.546","GLADSTONE KANSAS CITY
, AV 64123
(39.1062, -94.546)"
"150057031","2015-08-13T00:00:00.000","15:43","2015-08-13T00:00:00.000","15:43",,,"2601","90Z","Misc Violation","315","BELMONT BL and ST JOHN AV","KANSAS CITY","64123","PJ0311","EPD","U","1","VIC","W","F","35","N","39.1121","-94.5093","BELMONT KANSAS CITY
, BL 64123
(39.1121, -94.5093)"
"150073263","2015-10-11T00:00:00.000","22:56","2015-10-11T00:00:00.000","22:56",,,"801","13B","Non Aggravated Assau","315","N OAKLEY AV and ST JOHN AV","KANSAS CITY","64123","PJ0299","EPD","N","1","VIC","W","F","53","N","39.1124","-94.5163","N OAKLEY KANSAS CITY
, AV 64123
(39.1124, -94.5163)"
"150004762","2015-01-21T00:00:00.000","10:40","2015-01-21T00:00:00.000","10:34","2015-01-21T00:00:00.000","15:28","1651","40A","Prostitution/Patroni","999","E INDEPENDENCE AV and N PARK AV","INDEPENDENCE","64124","PJX007","OSPD","N","5","ARR","B","M","76","N","39.1084","-94.5516","E INDEPENDENCE AV INDEPENDENCE
, AV 64124
(39.1084, -94.5516)"
"150016384","2015-03-09T00:00:00.000","18:17","2015-03-09T00:00:00.000","18:17",,,"1849","35A","Possession/Sale/Dist","144","BRUSH CREEK BL and FOREST AV","KANSAS CITY","64110","PJ3637","CPD","U","1","VIC",,,,"N","39.0435","-94.5716","BRUSH CREEK KANSAS CITY
, BL 64110
(39.0435, -94.5716)"
"150030704","2015-05-06T00:00:00.000","18:18","2015-05-06T00:00:00.000","18:18",,,"1651","40A","Prostitution/Solicit","121","INDEPENDENCE AV and PARK AV","KANSAS CITY","64106","PJ0554","CPD","U","1","VIC",,,,"N","39.1065","-94.5545","INDEPENDENCE KANSAS CITY
, AV 64106
(39.1065, -94.5545)"
"150033007","2015-05-15T00:00:00.000","14:57","2015-05-15T00:00:00.000","14:20",,,"301","120","Strong Arm Robbery","314","ANDERSON AV and JACKSON AV","KANSAS CITY","99999","PJ0355","EPD","U","3","SUS","B","M",,"N","39.1111","-94.5327","ANDERSON KANSAS CITY
, AV 99999
(39.1111, -94.5327)"
