"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"170094100","2017-11-03T00:00:00.000","19:23","2017-11-03T00:00:00.000","18:45",,,"1401","290","Property Damage","231","W 74 TE and BROADWAY","KANSAS CITY","64114","PJ5551","MPD","U","1","SUS","B","M",,"N","74 TE
and BROADWAY KANSAS CITY,  64114"
"170008397","2017-02-03T00:00:00.000","06:03","2017-02-03T00:00:00.000","06:00",,,"2655","90J","Trespassing","115","0  E PERSHING RD","KANSAS CITY","64108","PJ2011","CPD","U","1","VIC",,,,"N","0 E PERSHING RD
KANSAS CITY,  64108"
"170051881","2017-06-09T00:00:00.000","14:17","2017-06-09T00:00:00.000","14:15",,,"2655","90J","Trespassing","421","7100  NW BARRY RD","KANSAS CITY","64152","PP0365","NPD","U","1","ARR","B","M","43","N","7100 NW BARRY RD
KANSAS CITY,  64152"
"170005377","2017-01-22T00:00:00.000","04:00","2017-01-22T00:00:00.000","04:00",,,"1401","290","Property Damage","113","GRAND BL and E TRUMAN RD","KANSAS CITY","64106","PJ1241","CPD","U","1","VIC",,,,"N","E GRAND BL
KANSAS CITY,  64106"
"170070807","2017-08-13T00:00:00.000","00:17",,,,,"2100","90D","Driving Under Influe","344","BLUE PK and HARDESTY AV","KANSAS CITY","64133","PJ3857","EPD","U","1","ARR","B","F","20","N","BLUE PK
KANSAS CITY,  64133"
"170084754","2017-09-30T00:00:00.000","05:29","2017-09-30T00:00:00.000","05:27",,,"502","220","Burglary - Non Resid","632","4300  NE CHOUTEAU TR","KANSAS CITY","64117","PC1140","SCP","U","1","SUS","U","U",,"N","4300 NE CHOUTEAU TR
KANSAS CITY,  64117"
"170028985","2017-04-22T00:00:00.000","20:29","2017-04-22T00:00:00.000","20:01",,,"1849","35A","Possession/Sale/Dist","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","2","VIC",,,,"N","11600 E US
HW KANSAS CITY,  64133"
"170011351","2017-02-14T00:00:00.000","22:18","2017-02-14T00:00:00.000","22:18",,,"302","120","Armed Robbery","144","PROSPECT AV and SWOPE PK","KANSAS CITY","64130","PJ3813","CPD","U","2","SUS","B","M",,"Y","PROSPECT AV
KANSAS CITY,  64130"
"170022228","2017-03-29T00:00:00.000","08:36","2017-03-28T00:00:00.000","22:00","2017-03-29T00:00:00.000","08:00","640","23F","Stealing From Auto","345","4000  BLUE RIDGE CT","KANSAS CITY","64133","PJ3492","EPD","U","1","SUS","U","U",,"N","4000 BLUE RIDGE CT
KANSAS CITY,  64133"
"170075187","2017-08-28T00:00:00.000","13:26","2017-08-26T00:00:00.000","20:30","2017-08-27T00:00:00.000","12:00","640","23F","Stealing From Auto","111","1300  W 13 ST","KANSAS CITY","64105","PJ1085","CPD","U","1","SUS","U","U",,"N","1300 W 13 ST
KANSAS CITY,  64105"
"170091791","2017-10-26T00:00:00.000","04:09","2017-10-26T00:00:00.000","03:10",,,"501","220","Burglary - Residence","221","4800  OAK ST","KANSAS CITY","64110","PJ3846","MPD","U","1","SUS","U","M","33","N","4800 OAK ST
KANSAS CITY,  64110"
"170087949","2017-10-11T00:00:00.000","17:45","2017-10-11T00:00:00.000","17:02",,,"1401","290","Property Damage","112","800  CHARLOTTE ST","KANSAS CITY","64109","PJ0815","CPD","U","1","ARR","B","M","37","N","800 CHARLOTTE ST
KANSAS CITY,  64109"
"170046324","2017-05-19T00:00:00.000","22:35","2017-05-19T00:00:00.000","22:35",,,"2402","90C","Disorderly Conduct","632","4400  N WINN RD","KANSAS CITY","64117","PC1140","SCP","N","1","VIC","W","M","51","N","4400 N WINN RD
KANSAS CITY,  64117"
"170072544","2017-08-19T00:00:00.000","04:07","2017-08-19T00:00:00.000","03:00",,,"802","13B","Non Agg Assault Dome","141","3400  LOCUST ST","KANSAS CITY","64108","PJ2763","CPD","U","1","ARR","W","M","32","N","3400 LOCUST ST
KANSAS CITY,  64108"
"170049719","2017-06-01T00:00:00.000","17:43","2017-06-01T00:00:00.000","17:43",,,"401","13A","Aggravated Assault (","334","E 44 ST and BENTON BL","KANSAS CITY","99999","PJ3520","EPD","N","1","SUS","B","M",,"Y","44 ST
and BENTON BL KANSAS CITY,  99999"
"170071282","2017-08-14T00:00:00.000","21:16","2017-08-14T00:00:00.000","21:00",,,"1849","35A","Possession/Sale/Dist","242","E 75 ST and MONROE AV","KANSAS CITY","64132","PJ5631","MPD","U","2","VIC",,,,"N","75 ST and MONROE AV
KANSAS CITY,  64132"
"170102010","2017-12-04T00:00:00.000","16:15","2017-12-04T00:00:00.000","16:15",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64110","PJ1029","CPD","U","1","SUS","U","U",,"N","1100 LOCUST ST
KANSAS CITY,  64110"
"170076678","2017-09-02T00:00:00.000","12:42","2017-09-02T00:00:00.000","12:42",,,"690","23H","Stealing All Other","421","7300  NW 86 TE","KANSAS CITY","64152","PP0317","NPD","N","1","VIC","W","F","36","N","7300 NW 86
TE KANSAS CITY,  64152"
"170083876","2017-09-26T00:00:00.000","19:39","2017-09-26T00:00:00.000","19:39",,,"901","200","Arson","331","2800  WABASH AV","KCMO","64128","PJ2327","EPD","U","2","VIC",,,,"N","2800 WABASH AV
KCMO,  64128"
"170100799","2017-11-29T00:00:00.000","15:22","2017-11-29T00:00:00.000","15:22",,,"1701","90Z","Sex Offense -others","123","1600  FOREST AV","KANSAS CITY","64106","PJ1424","CPD","U","1","SUS","B","M",,"N","1600 FOREST AV
KANSAS CITY,  64106"
"170052495","2017-06-11T00:00:00.000","21:17","2017-06-11T00:00:00.000","21:17",,,"1850","35B","Possession of Drug E","312","CHELSEA AV and INDEPENDENCE AV","KANSAS CITY","64124","PJ0622","EPD","U","1","VIC",,,,"N","CHELSEA AV
KANSAS CITY,  64124"
"170014955","2017-03-01T00:00:00.000","11:11","2017-03-01T00:00:00.000","05:45",,,"302","120","Armed Robbery","311","ST JOHN AV and VAN BRUNT BL","KANSAS CITY","64124","PJ0281","EPD","U","1","VIC","W","F","29","Y","ST JOHN AV
BRUNT BL KANSAS CITY,  64124"
"170076175","2017-08-31T00:00:00.000","17:22","2017-08-31T00:00:00.000","08:00","2017-08-31T00:00:00.000","17:10","690","23H","Stealing All Other","642","800  NE 112 TE","KANSAS CITY","64155","PC0101","SCP","N","1","VIC","W","M","31","N","800 NE 112
TE KANSAS CITY,  64155"
"170096381","2017-11-12T00:00:00.000","14:34","2017-11-12T00:00:00.000","13:30",,,"630","23C","Stealing Shoplifting","233","8400  STATE LINE RD","KANSAS CITY","64113","PJ6044","MPD","U","1","VIC",,,,"N","8400 STATE LINE RD
KANSAS CITY,  64113"
"170060716","2017-07-10T00:00:00.000","20:03","2017-07-10T00:00:00.000","20:03",,,"2655","90J","Trespassing","131","00  E 32 ST","KANSAS CITY","64109","PJ2580","CPD","U","1","VIC",,,,"N","00 E 32 ST
KANSAS CITY,  64109"
"170005770","2017-03-08T00:00:00.000","16:08",,,,,"101","09A","HOMICIDE/Non Neglige","312","6200  E 9 ST","KANSAS CITY","64126","PJ0935","EPD","U","1","SUS","W","F","54","N","6200 E 9 ST
KANSAS CITY,  64126"
"170085939","2017-10-04T00:00:00.000","13:33","2017-10-04T00:00:00.000","06:38",,,"1001","250","Forgery","634","5000  N ANTIOCH RD","KANSAS CITY","64119","PC0888","SCP","U","1","VIC","B","M","50","N","5000 N ANTIOCH RD
KANSAS CITY,  64119"
"170088055","2017-10-12T00:00:00.000","14:19","2017-10-12T00:00:00.000","10:58",,,"1352","280","Stolen Property OFFE","631","1600  NE PARVIN RD","KANSAS CITY","64117","PC1199","SCP","U","1","SUS","W","M","29","N","1600 NE PARVIN RD
KANSAS CITY,  64117"
"170090886","2017-10-22T00:00:00.000","20:14","2017-10-22T00:00:00.000","20:14",,,"801","13B","Non Aggravated Assau","313","5900  INDEPENDENCE AV","KANSAS CITY","64123","PJ0695","EPD","N","2","VIC","W","F","28","N","5900 INDEPENDENCE AV
KANSAS CITY,  64123"
"170097588","2017-11-16T00:00:00.000","21:08","2017-11-16T00:00:00.000","21:08",,,"302","120","Armed Robbery","333","E 40 ST and COLLEGE AV","KANSAS CITY","64127","PJ3199","EPD","U","3","SUS","U","U",,"Y","40 ST and COLLEGE AV
KANSAS CITY,  64127"
"170074203","2017-08-24T00:00:00.000","19:09","2017-08-24T00:00:00.000","19:09",,,"802","13B","Non Agg Assault Dome","333","3800  MYRTLE AV","KANSAS CITY","64130","PJ3077","EPD","Y","2","VIC","B","F","59","N","3800 MYRTLE AV
KANSAS CITY,  64130"
"170099817","2017-11-26T00:00:00.000","01:12","2017-11-26T00:00:00.000","01:12",,,"1352","280","Stolen Property OFFE","123","E 19 ST and PASEO","KANSAS CITY","64127","PJ1576","CPD","U","3","VIC",,,,"N","19 ST
and PASEO KANSAS CITY,  64127"
"170053927","2017-06-16T00:00:00.000","16:18","2017-06-16T00:00:00.000","16:18",,,"302","120","Armed Robbery","340","0  70 E 23RD","KANSAS CITY","64124",,,"U","1","VIC","W","M","54","Y","0 70 E
KANSAS CITY,  64124"
"170047134","2017-05-22T00:00:00.000","23:55","2017-05-22T00:00:00.000","15:30",,,"831","13C","Intimidation","545","10300  PALMER AV","KANSAS CITY","64138","PJ6857","SPD","U","1","SUS","B","F","38","N","10300 PALMER AV
KANSAS CITY,  64138"
"170100465","2017-11-28T00:00:00.000","17:38","2017-11-28T00:00:00.000","15:05",,,"3020","90Z","Dead Body","121","INDEPENDENCE BL and WOODLAND AV","KANSAS CITY","64109","PJ0534","CPD","U","1","SUS","U","U",,"N","INDEPENDENCE BL
KANSAS CITY,  64109"
"170001420","2017-01-06T00:00:00.000","07:47","2017-01-06T00:00:00.000","03:30",,,"901","200","Arson","221","4700  TROOST AV","KANSAS CITY","64112","PJ3836","MPD","U","1","SUS","U","U",,"N","4700 TROOST AV
KANSAS CITY,  64112"
"170012883","2017-02-21T00:00:00.000","02:28","2017-02-21T00:00:00.000","02:28",,,"1352","280","Stolen Property OFFE","142","E 36 ST and GARFIELD AV","KANSAS CITY","64109","PJ2864","CPD","U","1","VIC","U","M",,"N","36 ST and GARFIELD AV
KANSAS CITY,  64109"
"170089650","2017-10-18T00:00:00.000","08:59","2017-10-18T00:00:00.000","08:59",,,"201","11A","Rape","144","E 22 ST and PASEO","KANSAS CITY","64109","PJ1746","CPD","U","1","SUS","B","M",,"Y","22 ST
and PASEO KANSAS CITY,  64109"
"170045472","2017-05-17T00:00:00.000","07:45","2017-05-11T00:00:00.000","02:30",,,"690","23H","Stealing All Other","332","2700  E 35 ST","KANSAS CITY","64128","PJ2868","EPD","U","1","VIC","B","M","48","N","2700 E 35 ST
KANSAS CITY,  64128"
"170017314","2017-03-10T00:00:00.000","14:49","2017-03-06T00:00:00.000","16:15","2017-03-07T00:00:00.000","11:00","1401","290","Property Damage","131","3200  BROADWAY BL","KANSAS CITY","64111","PJ2593","CPD","U","1","SUS","U","U",,"N","3200 BROADWAY
BL KANSAS CITY,  64111"
"170079450","2017-09-11T00:00:00.000","18:39","2017-09-11T00:00:00.000","18:39",,,"801","13B","Non Aggravated Assau","332","INDIANA AV and E LINWOOD BL","KANSAS CITY","64130","PJ2610","EPD","N","1","VIC","B","F",,"N","E INDIANA AV
BL KANSAS CITY,  64130"
"170017205","2017-03-09T00:00:00.000","23:53","2017-03-09T00:00:00.000","23:53",,,"840","90Z","Resisting an Officer",,"54 and SWOPE PK","KANSAS CITY","64130",,,"U","1","VIC",,,,"N","54 and SWOPE PK
KANSAS CITY,  64130"
"170000367","2017-01-02T00:00:00.000","15:04","2016-01-02T00:00:00.000","08:00","2016-01-02T00:00:00.000","14:00","640","23F","Stealing From Auto","113","OAK ST and E TRUMAN RD","KANSAS CITY","64106","PJ1249","CPD","N","1","SUS","U","U",,"N","E OAK ST
KANSAS CITY,  64106"
"170026430","2017-04-12T00:00:00.000","12:33","2017-03-30T00:00:00.000","24:00",,,"1198","26F","Identity Theft",,"UNKNOWN","KANSAS CITY","99999",,,"U","1","SUS","U","U",,"N","
UNKNOWN KANSAS CITY,  99999
(39.035, -77.790802)"
"170046557","2017-05-20T00:00:00.000","19:27","2017-05-20T00:00:00.000","19:27",,,"401","13A","Aggravated Assault (","312","6200  ST JOHN AV","KANSAS CITY","64124","PJ0433","EPD","U","6","SUS","B","M",,"Y","6200 ST JOHN AV
KANSAS CITY,  64124"
"170099495","2017-11-24T00:00:00.000","16:15","2017-11-24T00:00:00.000","16:15",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","ARR","W","F","26","N","11600 E US
HW KANSAS CITY,  64133"
"170077974","2017-09-06T00:00:00.000","11:35","2017-09-06T00:00:00.000","10:50",,,"802","13B","Non Agg Assault Dome","634","5000  N LISTER AV","KANSAS CITY","64117","PC0866","SCP","Y","1","VIC","W","F","23","N","5000 N LISTER AV
KANSAS CITY,  64117"
"170059488","2017-07-06T00:00:00.000","13:45","2017-07-06T00:00:00.000","13:00",,,"1401","290","Property Damage","345","15400  E 48 ST","KANSAS CITY","64136","PJ4339","EPD","U","1","ARR","W","M","34","N","15400 E 48 ST
KANSAS CITY,  64136"
"170080149","2017-09-14T00:00:00.000","00:04","2017-09-14T00:00:00.000","00:04",,,"1850","35B","Possession of Drug E","131","W 35 ST and SOUTHWEST TR","KANSAS CITY","64111","PJ2715","CPD","U","1","ARR","W","M","37","N","35 ST and SOUTHWEST TR
KANSAS CITY,  64111"
"170082816","2017-09-22T00:00:00.000","22:20","2017-09-22T00:00:00.000","22:20",,,"690","23H","Stealing All Other","233","7900  MICHIGAN AV","KANSAS CITY","64130","PJ5860","MPD","U","1","SUS","B","M",,"N","7900 MICHIGAN AV
KANSAS CITY,  64130"
"170076825","2017-09-02T00:00:00.000","21:53","2017-09-02T00:00:00.000","21:53",,,"1401","290","Property Damage","644","7800  NE 109 TE","KANSAS CITY","64157","PC0124","SCP","Y","1","SUS","W","F","45","N","7800 NE 109
TE KANSAS CITY,  64157"
"170079460","2017-09-11T00:00:00.000","18:56","2017-09-11T00:00:00.000","18:56",,,"2655","90J","Trespassing","243","5400  E 84 TE","KANSAS CITY","64138","PJ5986","MPD","U","1","ARR","B","M","39","N","5400 E 84
TE KANSAS CITY,  64138"
"170096055","2017-11-11T00:00:00.000","08:20","2017-11-10T00:00:00.000","06:40","2017-11-11T00:00:00.000","08:15","501","220","Burglary - Residence","543","7800  E 113 TE","KANSAS CITY","64134","PJ7086","SPD","U","1","SUS","U","U",,"N","7800 E 113
TE KANSAS CITY,  64134"
"170056333","2017-06-24T00:00:00.000","23:34","2017-06-24T00:00:00.000","23:30",,,"1401","290","Property Damage","545","8600  E 114 TE","KANSAS CITY","64134","PJ7207","SPD","U","1","VIC","B","F","32","N","8600 E 114
TE KANSAS CITY,  64134"
"170013855","2017-02-24T00:00:00.000","13:36","2017-02-14T00:00:00.000","12:00","2017-02-16T00:00:00.000","15:33","1198","26F","Identity Theft","113","00  E 12 ST","KANSAS CITY","64106","PJ1087","CPD","U","1","SUS","U","U",,"N","00 E 12 ST
KANSAS CITY,  64106"
"170056043","2017-06-23T00:00:00.000","20:50","2017-06-23T00:00:00.000","04:00",,,"1401","290","Property Damage","633","1800  NE VIVION RD","KANSAS CITY","64116","PC0956","SCP","U","1","SUS","W","F","27","N","1800 NE VIVION RD
KANSAS CITY,  64116"
"170077142","2017-09-04T00:00:00.000","08:38","2017-09-04T00:00:00.000","08:38",,,"640","23F","Stealing From Auto","221","0  WARD PK N","KANSAS CITY","64112","PJ3851","MPD","U","2","VIC","U","M",,"N","0 WARD PK N
KANSAS CITY,  64112"
"170103538","2017-12-10T00:00:00.000","14:00","2017-12-10T00:00:00.000","14:00",,,"2655","90J","Trespassing","344","0  ARROWHEAD DR","KANSAS CITY","64129","PJ3281","EPD","U","1","ARR","W","M","37","N","0 ARROWHEAD DR
KANSAS CITY,  64129"
"170100144","2017-11-27T00:00:00.000","13:30","2017-11-27T00:00:00.000","13:30",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64110","PJ1029","CPD","U","1","SUS","U","U",,"N","1100 LOCUST ST
KANSAS CITY,  64110"
"170077336","2017-09-05T00:00:00.000","02:59","2017-09-05T00:00:00.000","02:59",,,"840","90Z","Resisting an Officer","132","3800  BROADWAY BL","KANSAS CITY","64111","PJ3045","CPD","U","2","VIC",,,,"N","3800 BROADWAY
BL KANSAS CITY,  64111"
"170070990","2017-08-13T00:00:00.000","20:31","2017-08-13T00:00:00.000","20:31",,,"802","13B","Non Agg Assault Dome","342","MANCHESTER TR and E US 40 HW","KANSAS CITY","64130","PJ2576","EPD","U","1","ARR","W","M","28","N","40 HW
KANSAS CITY,  64130"
"170007741","2017-01-31T00:00:00.000","14:55","2017-01-31T00:00:00.000","14:50",,,"2001","90F","Family Offense","414","5800  NW 67 TE","KANSAS CITY","64152","PP0595","NPD","Y","2","VIC","W","F",,"N","5800 NW 67
TE KANSAS CITY,  64152"
"170061270","2017-07-12T00:00:00.000","17:36","2011-04-20T00:00:00.000","11:00",,,"640","23F","Stealing From Auto","242","7600  MONROE AV","KANSAS CITY","64130","PJ5718","MPD","U","1","SUS","U","U",,"N","7600 MONROE AV
KANSAS CITY,  64130"
"170075258","2017-09-13T00:00:00.000","10:57",,,,,"2601","90Z","Misc Violation",,,,"99999",,,"U","1","VIC","U","U",,"N","
,  99999"
"170084083","2017-09-27T00:00:00.000","15:38","2017-09-27T00:00:00.000","15:38",,,"630","23C","Stealing Shoplifting","234","8500  STATE LINE RD","KANSAS CITY","64114","PJ6076","MPD","U","1","VIC",,,,"N","8500 STATE LINE RD
KANSAS CITY,  64114"
"170051100","2017-06-06T00:00:00.000","20:21","2017-06-06T00:00:00.000","20:21",,,"401","13A","Aggravated Assault (","314","JACKSON AV and SMART AV","KANSAS CITY","64124","PJ0414","EPD","U","3","SUS","B","M",,"Y","JACKSON AV
KANSAS CITY,  64124"
"170009462","2017-02-07T00:00:00.000","12:41","2017-02-07T00:00:00.000",,,,"1352","280","Stolen Property OFFE","632","4400  N WINN RD","KANSAS CITY","64117","PC1110","SCP","U","1","VIC","W","M","53","N","4400 N WINN RD
KANSAS CITY,  64117"
"170091968","2017-10-26T00:00:00.000","16:30","2017-10-26T00:00:00.000","16:30",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","VIC",,,,"N","11600 E US
HW KANSAS CITY,  64133"
"170051982","2017-06-09T00:00:00.000","18:55","2017-06-05T00:00:00.000","16:30",,,"401","13A","Aggravated Assault (","311","300  N VAN BRUNT BL","KANSAS CITY","64130","PJ0226","EPD","U","1","VIC","W","M","68","N","300 N VAN
BRUNT BL KANSAS CITY,  64130"
"170107890","2017-12-27T00:00:00.000","21:02","2017-12-27T00:00:00.000","21:02",,,"402","13A","Agg Assault - Drive-","313","800  INDIANA AV","KANSAS CITY","64123","PJ0884","EPD","U","1","VIC","B","M","49","Y","800 INDIANA AV
KANSAS CITY,  64123"
"170025367","2017-04-10T00:00:00.000","00:14","2017-04-10T00:00:00.000","00:14",,,"690","23H","Stealing All Other","242","7600  MONROE AV","KANSAS CITY","64120","PJ5718","MPD","Y","1","SUS","B","M","22","N","7600 MONROE AV
KANSAS CITY,  64120"
"170090929","2017-10-23T00:00:00.000","01:05","2017-10-23T00:00:00.000","01:05",,,"2100","90D","Driving Under Influe","113","E 18 ST and OAK ST","KANSAS CITY","64106","PJ1475","CPD","U","1","ARR","W","M","46","N","18 ST and OAK ST
KANSAS CITY,  64106"
"170076893","2017-09-03T00:00:00.000","08:40","2005-01-01T00:00:00.000","00:01","2006-12-31T00:00:00.000","23:59","210","11B","Forcible Sodomy","131","3200  BROADWAY BL","KANSAS CITY","64111","PJ2600","CPD","U","1","SUS","W","M","31","N","3200 BROADWAY
BL KANSAS CITY,  64111"
"170046834","2017-05-21T00:00:00.000","17:30","2017-05-21T00:00:00.000","08:00","2017-05-21T00:00:00.000","22:19","1401","290","Property Damage","123","2500  TRACY AV","KANSAS CITY","64106","PJ2080","CPD","U","1","VIC","W","M","29","N","2500 TRACY AV
KANSAS CITY,  64106"
"170095024","2017-11-07T00:00:00.000","12:13","2017-11-04T00:00:00.000","20:00","2017-11-07T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","111","100  W 5 ST","KANSAS CITY","64105","PJ0556","CPD","U","1","SUS","U","U",,"N","100 W 5 ST
KANSAS CITY,  64105"
"170006518","2017-01-26T00:00:00.000","16:54","2017-01-26T00:00:00.000","16:45",,,"1850","35B","Possession of Drug E","133","4000  BROADWAY","KANSAS CITY","64111","PJ3229","CPD","U","2","VIC",,,,"N","4000 BROADWAY
KANSAS CITY,  64111"
"170021489","2017-03-26T00:00:00.000","15:39","2017-03-26T00:00:00.000","15:39",,,"1770","90C","Sex Off Indecent Exp","634","N JACKSON AV and NE VIVION RD","KANSAS CITY","64117","PC0825","SCP","U","1","VIC",,,,"N","N NE JACKSON AV
KANSAS CITY,  64117"
"170020905","2017-03-24T00:00:00.000","11:10","2017-03-24T00:00:00.000","11:08",,,"2402","90C","Disorderly Conduct","115","MAIN ST and PERSHING RD E","KANSAS CITY","64106","PJ1860","CPD","U","1","VIC",,,,"N","MAIN ST E
KANSAS CITY,  64106"
"170094098","2017-11-03T00:00:00.000","18:50","2017-11-03T00:00:00.000","18:50",,,"1850","35B","Possession of Drug E","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","2","VIC",,,,"N","11600 E US
HW KANSAS CITY,  64133"
"170065929","2017-07-26T00:00:00.000","11:16","2017-07-26T00:00:00.000","11:10",,,"2601","90Z","MISSING PERSON","531","E 100 TE and HOLMES RD","KANSAS CITY","64114","PJ6695","SPD","U","1","SUS","U","U",,"N","100 TE and HOLMES RD
KANSAS CITY,  64114"
"170100304","2017-11-27T00:00:00.000","23:48","2017-11-27T00:00:00.000","23:48",,,"401","13A","Aggravated Assault (","133","4000  BROADWAY","KANSAS CITY","64111","PJ3229","CPD","U","1","VIC","B","F","35","N","4000 BROADWAY
KANSAS CITY,  64111"
"170050729","2017-06-05T00:00:00.000","15:00","2017-05-22T00:00:00.000","12:00",,,"501","220","Burglary - Residence","213","5700  MANCHESTER AV","KANSAS CITY","64134","PJ4652","MPD","U","1","VIC",,,,"N","5700 MANCHESTER AV
KANSAS CITY,  64134"
"170059825","2017-07-05T00:00:00.000","19:00","2017-07-05T00:00:00.000","19:00",,,"2655","90J","Trespassing","121","1700  INDEPENDENCE BL","KANSAS CITY","64123","PJ0663","CPD","U","1","VIC",,,,"N","1700 INDEPENDENCE
BL KANSAS CITY,  64123"
"170100336","2017-11-27T00:00:00.000","14:00","2017-11-27T00:00:00.000","14:00",,,"1849","35A","Possession/Sale/Dist","241","3500  E MEYER BL","KANSAS CITY","64131","PJ4994","MPD","U","1","ARR","B","M",,"N","3500 E MEYER
BL KANSAS CITY,  64131"
"170063235","2017-07-27T00:00:00.000","14:20","2017-07-19T00:00:00.000","16:13",,,"1652","40C","5","134","0  E 45 ST","KANSAS CITY","64111","PJ3629","CPD","U","1","VIC",,,,"N","0 E 45 ST
KANSAS CITY,  64111"
