"report_no","report_date","report_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","involvement","race","sex","age","firearmused_flag","location","age_range"
"KC21022628","2021-04-10T09:28:11.000","09:28","2021-04-10T09:28:00.000","09:28",,,"Assault (Non-Aggravated)","13B","Simple Assault","232","1200  E MEYER BLVD","KANSAS CITY","64131","PJ4974","MPD","false","VIC","B","M",,"false","POINT (-94.573805 39.01144)",
"KC21018378","2021-03-22T19:52:53.000","19:52","2021-03-22T01:32:00.000","01:32","2021-03-22T03:00:00.000","03:00","Stolen Auto","240","Motor Vehicle Theft","341","E 23RD TRFY and MANCHESTER TRFY","KANSAS CITY","64126","PJ1736","EPD","false","VIC","B","F","54","false","POINT (-94.491872 39.082532)","45-54"
"KC21018792","2021-03-24T17:32:43.000","17:32","2021-03-24T17:32:00.000","17:32",,,"Domestic Violence Property Damage","290","Vandalism/Destruction of Property","531","0  W 99TH ST","KANSAS CITY",,,"SPD","false","VIC","B","M","47","false",,"45-54"
"KC21021482","2021-04-05T18:42:44.000","18:42","2021-04-05T18:42:00.000","18:42",,,"Violation of Full Order of Protection","90Z","All Other Offenses","413","6200  NW 63RD TER","KANSAS CITY","64151","PP0652","NPD","false","SUS","W","M","48","false","POINT (-94.652307 39.209661)","45-54"
"KC21024544","2021-04-18T21:32:19.000","21:32","2021-04-18T21:20:00.000","21:20",,,"Stealing – Other","23H","All Other Larceny","341","7000  E 17TH ST","KANSAS CITY","64126","PJ1575","EPD","false","SUS","B","M","57","false","POINT (-94.501231 39.090002)","55-64"
"KC21019513","2021-03-27T23:02:17.000","23:02","2021-03-27T23:02:00.000","23:02",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","315","300  N OAKLEY AVE","KANSAS CITY",,"PJ0246","EPD","true","ARR CHA SUS","W","M","35","false","POINT (-94.516269 39.114285)","35-44"
"KC21034212","2021-05-28T20:49:00.000","20:49","2021-05-27T19:00:00.000","19:00","2021-05-28T19:15:00.000","19:15","Stealing from Auto (Auto Part or Accessory)","23G","Theft of Vehicle Parts and Accessories","411","100  NW HARLEM RD","KANSAS CITY","64116","PC1483","NPD","false","VIC","W","M","34","false","POINT (-94.584325 39.118133)","25-34"
"KC21018430","2021-03-23T04:22:19.000","04:22","2021-03-23T04:22:00.000","04:22",,,"Burglary (Non-Residential)","220","Burglary/Breaking and Entering","533","800  W 97TH ST","KANSAS CITY","64114","PJ6532","SPD","false","SUS","U","M",,"false","POINT (-94.60007 38.952599)",
"KC21028445","2021-05-05T11:13:11.000","11:13","2021-05-02T00:01:00.000","00:01","2021-05-02T23:59:00.000","23:59","Fraud / Stealing Through Deceit (Scam/Confidence Game)","26E","Wire Fraud","123","2900  WAYNE AVE","KANSAS CITY","64109","PJ2390","CPD","false","VIC","B","F","45","false","POINT (-94.564162 39.073732)","45-54"
"KC21019485","2021-03-27T20:29:51.000","20:29","2021-03-27T20:25:00.000","20:25",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","534","11300  COLORADO AVE","KANSAS CITY","64134",,"SPD","true","CMP VIC","B","F","47","false","POINT (-94.529954 38.919644)","45-54"
"KC21009453","2021-02-11T03:27:00.000","03:27","2021-02-11T03:27:00.000","03:27",,,"Property Damage","290","Vandalism/Destruction of Property","341","5600  E 12TH ST","KANSAS CITY","64127","PJ1311","EPD","false","VIC","B","F","55","false","POINT (-94.516879 39.097678)","55-64"
"KC21006421","2021-01-29T10:15:02.000","10:15","2021-01-28T18:30:00.000","18:30",,,"Fraud / Stealing Through Deceit (Scam/Confidence Game)","26B","Credit Card / Automatic Teller","421","7700  N AVALON ST","KANSAS CITY","64152","PP0444","NPD","false","VIC","W","F","60","false","POINT (-94.660093 39.23422)","55-64"
"KC21014384","2021-03-04T19:35:24.000","19:35","2021-03-04T19:34:00.000","19:34","2021-03-04T19:36:00.000","19:36","Outside State Warrant Arrest",,,"121","2ND ST and LYDIA AVE","KANSAS CITY",,,"CPD","false","ARR SUS",,"M","49","false","POINT (-94.565854 39.113268)","45-54"
"KC21002809","2021-01-13T14:30:55.000","14:30","2021-01-13T08:30:00.000","08:30","2021-01-13T14:15:00.000","14:15","Stealing from Auto (Theft from Auto)","23F","Theft From Motor Vehicle","425","10400  NW TRANSCON DR","KANSAS CITY","64153",,"NPD","false","VIC","W","M","29","false","POINT (-94.687929 39.283673)","25-34"
"KC21003721","2021-01-17T21:12:34.000","21:12","2021-01-17T21:12:00.000","21:12","2021-01-17T21:12:00.000","21:12","Vehicular – Non-Injury",,,"234","W 88TH ST and WORNALL RD","KANSAS CITY","64114","PJ6193","MPD","false","ARR CHA SUS VDR","B","M","21","false","POINT (-94.595386 38.967941)","18-24"
"KC21005975","2021-01-27T13:58:40.000","13:58","2021-01-27T13:56:00.000","13:56",,,"Vehicular – Injury",,,"241","E MEYER BLVD and PROSPECT AVE","KANSAS CITY","64132","PJ5075","MPD","false","ARR CHA VDR","B","F","25","false",,"25-34"
"KC21016362","2021-03-13T13:34:34.000","13:34","2021-03-12T19:00:00.000","19:00",,,"Stealing from Auto (Theft from Auto)","23F","Theft From Motor Vehicle","132","E ARMOUR BLVD and GILLHAM RD","KANSAS CITY","64109","PJ2830","CPD","false","VIC","W","M","36","false","POINT (-94.580984 39.063597)","35-44"
"KC21008198","2021-02-05T21:46:46.000","21:46","2021-02-05T21:46:00.000","21:46",,,"Disorderly Conduct","90C","Disorderly Conduct","213","7600  E 50TH ST","KANSAS CITY","64129","PJ4144","MPD","false","VIC",,,,"false","POINT (-94.49678 39.03326)",
"KC21016661","2021-03-15T08:29:27.000","08:29","2021-03-12T16:15:00.000","16:15",,,"Interdiction",,,"999","8900  E 66 ST","RAYTOWN",,,"OSPD","false","SUS","W","M","24","false","POINT (-94.480393 39.004121)","18-24"
"KC21000571","2021-01-04T09:21:12.000","09:21","2020-12-31T14:30:00.000","14:30","2021-01-04T07:30:00.000","07:30","Stealing from Auto (Auto Part or Accessory)","23G","Theft of Vehicle Parts and Accessories","542","8800  NEWTON AVE","KANSAS CITY","64138","PJ6346","SPD","false","VIC",,,,"false","POINT (-94.510974 38.96597)",
"KC21003603","2021-01-17T09:30:35.000","09:30","2021-01-17T03:30:00.000","03:30",,,"Assault (Aggravated)","13A","Aggravated Assault","542","7500  E 102ND ST","KANSAS CITY","64134","PJ6742","SPD","false","VIC","B","M","59","false","POINT (-94.502921 38.939464)","55-64"
"KC21003500","2021-01-16T17:22:12.000","17:22","2021-01-16T17:00:00.000","17:00",,,"Stealing – Other","23H","All Other Larceny","641","4100  NE 59TH TER","KANSAS CITY","64119","PC0630","SCP","false","SUS","W","F","41","false","POINT (-94.530711 39.201995)","35-44"
"KC21007304","2021-02-02T11:35:11.000","11:35","2021-01-29T11:00:00.000","11:00","2021-02-02T11:35:00.000","11:35","Burglary (Residential)","220","Burglary/Breaking and Entering","331","2900  PROSPECT AVE","KANSAS CITY","64128","PJ2410","EPD","false","VIC","B","M","19","false","POINT (-94.552669 39.073308)","18-24"
"KC21015570","2021-03-10T01:04:06.000","01:04","2021-03-10T01:04:00.000","01:04",,,"Vehicular – Non-Injury","90D","Driving Under the Influence","121","I 35 HWY and ADMIRAL BLVD","KANSAS CITY","64106",,"CPD","false","ARR SUS CHA VDR","B","F","42","false",,"35-44"
"KC21000438","2021-01-03T13:24:18.000","13:24","2020-12-24T03:55:00.000","03:55",,,"Violation of Ex-Parte Order of Protection","13C","Intimidation","644","8600  NE 110TH ST","KANSAS CITY","64157","PC0127","SCP","false","SUS","W","M","38","false","POINT (-94.478271 39.293805)","35-44"
"KC21011952","2021-02-22T12:53:20.000","12:53","2021-02-22T12:53:00.000","12:53",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","242","7600  MONROE AVE","KANSAS CITY","64132","PJ5732","MPD","true","SUS","B","M","26","false","POINT (-94.54501 38.988267)","25-34"
"KC21000775","2021-01-04T21:57:17.000","21:57","2021-01-04T21:45:00.000","21:45",,,"Stealing – Shoplift","23C","Shoplifting","533","10600  STATE LINE RD","KANSAS CITY","64114","PJ6888","SPD","false","ARR CHA SUS","B","M","27","false",,"25-34"
"KC21016483","2021-03-14T01:07:16.000","01:07","2021-03-14T00:15:00.000","00:15",,,"Abuse of a Child","13B","Simple Assault","321","2800  E 10TH ST","KANSAS CITY",,"PJ0924","EPD","false","SUS","B","F","30","false","POINT (-94.54891 39.101495)","25-34"
"KC21011249","2021-02-19T11:04:03.000","11:04","2021-02-19T11:00:00.000","11:00",,,"Stolen Auto","240","Motor Vehicle Theft","143","4000  CAMPBELL ST","KANSAS CITY",,"PJ3228","CPD","false","VIC","W","F","22","false","POINT (-94.574606 39.054298)","18-24"
"KC21011705","2021-02-21T10:47:15.000","10:47","2021-02-21T10:45:00.000","10:45",,,"Stealing from Building/Residence","23D","Theft From Building","123","2200  E TRUMAN RD","KANSAS CITY","64127","PJ1332","CPD","false","VIC",,,,"false",,
"KC21009983","2021-02-13T13:11:12.000","13:11","2021-02-13T00:01:00.000","00:01","2021-02-13T13:00:00.000","13:00","Stolen Auto","240","Motor Vehicle Theft","315","100  N LAWNDALE AVE","KANSAS CITY",,"PJ0303","EPD","false","VIC","W","M","60","false","POINT (-94.515195 39.11233)","55-64"
"KC21000636","2021-01-04T13:30:45.000","13:30","2021-01-03T15:20:00.000","15:20","2021-01-04T12:00:00.000","12:00","Stealing – Other","23H","All Other Larceny","333","3400  E 39TH ST","KANSAS CITY","64128",,"EPD","false","VIC",,,,"false","POINT (-94.544371 39.055134)",
"KC21015131","2021-03-08T10:17:07.000","10:17","2021-03-07T18:00:00.000","18:00","2021-03-07T20:00:00.000","20:00","Stolen Auto","240","Motor Vehicle Theft","345","11600  E US 40 HWY E","KANSAS CITY","64133","PJ3601","EPD","false","SUS","W","M",,"false",,
"KC21011617","2021-02-20T22:46:16.000","22:46","2021-02-20T22:30:00.000","22:30",,,"Assault (Non-Aggravated)","13B","Simple Assault","241","2300  E MEYER BLVD","KANSAS CITY","64132","PJ4990","MPD","false","VIC","W","F","31","false","POINT (-94.559903 39.007141)","25-34"
"KC21002196","2021-01-10T20:24:49.000","20:24","2021-01-09T14:30:00.000","14:30","2021-01-10T15:38:00.000","15:38","Stealing from Auto (Auto Part or Accessory)","23G","Theft of Vehicle Parts and Accessories","221","4900  GRAND AVE","KANSAS CITY","64112","PJ3927","MPD","false","VIC","W","F","20","false","POINT (-94.584723 39.037881)","18-24"
"KC21008161","2021-02-05T17:33:05.000","17:33","2021-02-05T17:30:00.000","17:30",,,"Stealing – Shoplift","23C","Shoplifting","533","11100  HOLMES RD","KANSAS CITY","64114","PJ7024","SPD","false","VIC",,,,"false",,
"KC21001309","2021-01-06T19:11:39.000","19:11","2021-01-06T19:11:00.000","19:11",,,"Assault (Aggravated)","13A","Aggravated Assault","112","1100  GRAND BLVD","KANSAS CITY","64106","PJ1022","CPD","false","ARR CHA SUS","B","M","29","true","POINT (-94.580856 39.100841)","25-34"
"KC21015243","2021-03-08T16:01:59.000","16:01","2021-03-08T16:00:00.000","16:00",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","113","W 12TH ST and CENTRAL ST","KANSAS CITY","64105","PJ1076","CPD","true","CMP VIC","W","F","21","false",,"18-24"
"KC21013959","2021-03-03T03:42:04.000","03:42","2021-03-03T03:42:00.000","03:42",,,"Possession/Sale/Distribution of a Controlled Substance","35A","Drug / Narcotic Violations","343","2900  VAN BRUNT BLVD","KANSAS CITY","64128","PJ2430","EPD","false","ARR CHA SUS","B","M","47","false","POINT (-94.520726 39.072332)","45-54"
"KC21003123","2021-01-14T19:25:20.000","19:25","2021-01-14T17:00:00.000","17:00","2021-01-14T19:00:00.000","19:00","Stealing from Auto (Theft from Auto)","23F","Theft From Motor Vehicle","133","300  LAWRENCE ST","KANSAS CITY","64111","PJ3284","CPD","false","VIC","W","M","26","false","POINT (-94.588385 39.052699)","25-34"
"KC21012474","2021-02-24T15:10:04.000","15:10","2021-02-24T15:09:00.000","15:09",,,"Possession of Stolen Property","35A","Drug / Narcotic Violations","312","8500  E WINNER RD","KANSAS CITY","64125","PJ0621","EPD","false","VIC WIT","W","M","23","false","POINT (-94.482944 39.106987)","18-24"
"KC21000801","2021-01-05T04:07:05.000","04:07","2021-01-04T20:00:00.000","20:00","2021-01-05T03:30:00.000","03:30","Stolen Auto","35B","Drug Equipment Violations","644","8600  NE 112TH ST","KANSAS CITY","64157","PC0118","SCP","false","CMP VIC","W","M","51","false","POINT (-94.477303 39.29654)","45-54"
"KC21017211","2021-03-17T16:02:36.000","16:02","2021-02-26T16:00:00.000","16:00","2021-02-26T16:00:00.000","16:00","Attempt to Locate Motor Vehicle","240","Motor Vehicle Theft","223","3000  E 54TH ST","KANSAS CITY","64130","PJ4300","MPD","false","VIC","B","M","50","false","POINT (-94.550194 39.028165)","45-54"
"KC21017027","2021-03-16T17:36:08.000","17:36","2021-03-16T17:36:00.000","17:36",,,"Burglary (Residential)","220","Burglary/Breaking and Entering","231","7400  PENNSYLVANIA AVE","KANSAS CITY","64114","PJ5572","MPD","false","VIC","W","F","40","false","POINT (-94.596402 38.994276)","35-44"
"KC21015383","2021-03-09T09:33:33.000","09:33","2021-03-08T21:00:00.000","21:00",,,"Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","144","1600  E 43RD ST","KANSAS CITY","64110","PJ3415","CPD","true","SUS","W","M","24","false","POINT (-94.565364 39.048654)","18-24"
"KC21009148","2021-02-09T17:37:00.000","17:37","2021-02-08T15:30:00.000","15:30","2021-02-09T05:00:00.000","05:00","Stolen Auto","240","Motor Vehicle Theft","242","E 85TH ST and US 71 HWY","KANSAS CITY","64132",,"MPD","false","VIC","B","M","62","false",,"55-64"
"KC21009356","2021-02-10T15:58:18.000","15:58","2021-02-10T15:30:00.000","15:30",,,"Assault (Aggravated)","13A","Aggravated Assault","533","113TH ST and MINOR DR","KANSAS CITY","64114",,"SPD","false","CMP VIC WIT","B","F","26","false",,"25-34"
"KC21009275","2021-02-10T10:56:45.000","10:56","2021-02-10T10:56:00.000","10:56",,,"Arson","200","Arson","342","2800  OAKLEY AVE","KANSAS CITY","64128","PJ2337","EPD","false","SUS","B","M",,"false","POINT (-94.51803 39.074444)",
"KC21009048","2021-02-09T10:04:31.000","10:04","2021-02-09T10:04:00.000","10:04",,,"Stealing – Other","23H","All Other Larceny","115","2600  HARRISON ST","KANSAS CITY",,,"CPD","false","VIC","B","F","23","false","POINT (-94.572452 39.07935)","18-24"
"KC21004226","2021-01-20T02:35:35.000","02:35","2021-01-20T02:36:00.000","02:36",,,"Burglary (Non-Residential)","220","Burglary/Breaking and Entering","533","500  W CARONDELET DR","KANSAS CITY","64114","PJ6850","SPD","false","VIC",,,,"false","POINT (-94.599069 38.936774)",
"KC21004339","2021-01-20T14:47:32.000","14:47","2021-01-19T21:00:00.000","21:00","2021-01-20T06:30:00.000","06:30","Stealing from Auto (Theft from Auto)","23F","Theft From Motor Vehicle","134","4400  BELL ST","KANSAS CITY","64111","PJ3503","CPD","false","VIC","W","F","32","false","POINT (-94.606525 39.048241)","25-34"
"KC21000922","2021-01-05T11:41:43.000","11:41","2020-12-31T23:50:00.000","23:50",,,"Assault (Aggravated)","290","Vandalism/Destruction of Property","112","1000  GRAND BLVD","KANSAS CITY","64106","PJ0942","CPD","false","VIC","W","F","57","false","POINT (-94.580753 39.102283)","55-64"
"KC21009966","2021-02-13T10:52:01.000","10:52","2021-02-12T23:30:00.000","23:30",,,"Burglary (Non-Residential)","220","Burglary/Breaking and Entering","312","1000  BENNINGTON AVE","KANSAS CITY","64126","PJ1093","EPD","false","VIC",,,,"false",,
"KC21007320","2021-02-02T12:49:57.000","12:49","2021-02-01T07:45:00.000","07:45","2021-02-02T07:45:00.000","07:45","Stolen Auto","240","Motor Vehicle Theft","321","900  CLEVELAND AVE","KANSAS CITY","64127","PJ0954","EPD","false","VIC","W","M","63","false",,"55-64"
"KC21006553","2021-01-29T18:59:42.000","18:59","2021-01-28T00:00:00.000","00:00","2021-01-28T07:00:00.000","07:00","Stealing from Auto (Theft from Auto)","23F","Theft From Motor Vehicle","144","E 46TH ST and EMANUEL CLEAVER II BLVD","KANSAS CITY","64110","PJ3704","CPD","false","SUS","W","M","25","false",,"25-34"
"KC21006760","2021-01-30T20:48:59.000","20:48","2021-01-30T20:48:00.000","20:48",,,"Domestic Violence Property Damage","290","Vandalism/Destruction of Property","323","2100  MONTGALL AVE","KANSAS CITY","64127","PJ1802","EPD","false","VIC","B","F","39","false","POINT (-94.55089 39.086495)","35-44"
"KC21006476","2021-01-29T13:44:36.000","13:44","2021-01-29T13:46:00.000","13:46",,,"Trespass of Real Property","90J","Trespass of Real Property","132","3800  BROADWAY BLVD","KANSAS CITY","64111","PJ3045","CPD","false","ARR CHA SUS","W","M","50","false","POINT (-94.590708 39.057707)","45-54"
"KC21006317","2021-01-28T20:16:00.000","20:16","2021-01-28T20:00:00.000","20:00",,,"Felon/Prohibited Person in Possession of a Firearm/Ammunition/Body Armor","520","Weapon Law Violations","211","5400  PROSPECT AVE","KANSAS CITY","64130","PJ4242","MPD","false","ARR CHA SUS","B","M","28","true","POINT (-94.555072 39.028185)","25-34"
"KC21007291","2021-02-02T10:54:52.000","10:54","2021-02-02T07:30:00.000","07:30",,,"Stolen Auto","240","Motor Vehicle Theft","642","10700  N OAK TRFY","KANSAS CITY","64155","PC0149","SCP","false","VIC","W","M","50","false","POINT (-94.575487 39.287774)","45-54"
"KC21005534","2021-01-25T18:24:25.000","18:24","2021-01-25T18:24:00.000","18:24",,,"Domestic Violence Property Damage","290","Vandalism/Destruction of Property","131","700  W 34TH ST","KANSAS CITY","64111","PJ2715","CPD","true","VIC","W","F","34","false","POINT (-94.593642 39.066813)","25-34"
"KC21002448","2021-01-11T22:08:10.000","22:08","2021-01-11T21:45:00.000","21:45","2021-01-11T22:15:00.000","22:15","Domestic Violence Assault (Non-Aggravated)","13B","Simple Assault","635","6500  NE 43RD TER","KANSAS CITY","64117","PC1128","SCP","false","VIC SUS","B","M","20","false","POINT (-94.505613 39.172533)","18-24"
"KC21011751","2021-02-21T14:39:36.000","14:39","2021-02-20T17:00:00.000","17:00",,,"Domestic Violence Assault (Aggravated)","13B","Simple Assault","324","2700  WENZEL AVE","KANSAS CITY","64128","PJ2282","EPD","false","VIC","B","M","37","false","POINT (-94.53246 39.07643)","35-44"
"KC21001894","2021-01-09T08:02:02.000","08:02","2021-01-09T08:02:00.000","08:02",,,"Assault (Aggravated)","13A","Aggravated Assault","124","E 29TH ST and PARK AVE","KANSAS CITY","64109","PJ2321","CPD","false","VIC","B","M","19","true","POINT (-94.560691 39.073738)","18-24"
"KC21004480","2021-01-21T09:26:37.000","09:26","2021-01-20T12:30:00.000","12:30","2021-01-20T13:30:00.000","13:30","Stealing from Auto (Theft from Auto)","23F","Theft From Motor Vehicle","541","5000  E BANNISTER RD","KANSAS CITY","64132","PJ6347","SPD","false","CMP VIC","W","M","50","false",,"45-54"
"KC21016886","2021-03-16T08:31:42.000","08:31","2021-03-15T18:00:00.000","18:00","2021-03-16T08:00:00.000","08:00","Stolen Auto","23H","All Other Larceny","535","14100  WYANDOTTE ST","KANSAS CITY","64145",,"SPD","false","VIC",,,,"false","POINT (-94.604979 38.871754)",
"KC21002573","2021-01-12T12:32:24.000","12:32","2021-01-12T09:00:00.000","09:00","2021-01-12T12:25:00.000","12:25","Property Damage","290","Vandalism/Destruction of Property","635","5400  NE 43RD TER","KANSAS CITY","64117","PC1170","SCP","true","VIC",,"F","29","false","POINT (-94.516476 39.172081)","25-34"
"KC21001777","2021-01-08T16:42:52.000","16:42","2020-12-14T15:50:00.000","15:50",,,"Child Custody Violation","100","Kidnapping / Abduction","222","5600  WOODLAND AVE","KANSAS CITY","64110","PJ4500","MPD","false","VIC","B","M",,"false","POINT (-94.564635 39.024881)",
"KC21012132","2021-02-23T09:04:00.000","09:04","2021-02-23T00:47:00.000","00:47",,,"Assault (Aggravated)","13A","Aggravated Assault","114","2100  BELLEVIEW AVE","KANSAS CITY","64108","PJ1768","CPD","false","VIC",,"M","60","true","POINT (-94.595979 39.087519)","55-64"
"KC21003223","2021-01-15T08:20:10.000","08:20","2021-01-14T16:30:00.000","16:30","2021-01-15T08:20:00.000","08:20","Burglary (Non-Residential)","240","Motor Vehicle Theft","535","14400  HOLMES RD","KANSAS CITY","64145","PJ7437","SPD","false","VIC",,,,"false","POINT (-94.585448 38.865991)",
