"violationid","casenumber","case_status","street_address","postalcode","chapter","ordinance","description","ord_text","vio_status","correctiveaction","date_found","date_to_comply","date_resolved","full_address","pin","incident_location"
"031bdea1-2f7f-4f7d-8fcc-7484efd9eed8","NPD-2022-06078","In-Violation","5410 Westover Rd","64112","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.  Black Honda","2022-07-02T00:00:00.000","2022-07-12T00:00:00.000",,"5410 Westover Rd, Kansas City, MO 64112","144000",
"031d8ccd-4730-4fca-91bd-521630dbe53a","NPD-2021-13549","In-Violation","3924 Mersington Ave","64130","56","56-133","SOFFIT BOARDS (EAVES) ARE LOOSE/MISSING","Soffit boards are loose/missing.","In Violation","Repair or replace eaves. The missing eaves","2021-08-18T00:00:00.000","2021-09-17T00:00:00.000",,"3924 Mersington Ave, Kansas City, MO 64130","30497","POINT (-94.538534 39.053872)"
"031e5187-c0bb-4a07-a559-4220ac40dd0d","NPD-2021-15007","In-Compliance","3329 Norton Ave","64128","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","MATTRESS NORTH SIDE","2021-08-16T00:00:00.000","2021-08-26T00:00:00.000","2021-08-24","3329 Norton Ave, Kansas City, MO 64128","26315","POINT (-94.535835 39.064634)"
"031f84d4-b6d9-46e5-9a44-4a5e86c6e89a","NPD-2021-10870","In-Violation","3936 Woodland Ave","64110","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Violation","Remove or repair disabled vehicle.","2022-02-28T00:00:00.000","2022-03-10T00:00:00.000",,"3936 Woodland Ave, Kansas City, MO 64110","135465",
"032089f0-8c5b-472e-ad7e-5cfdf5b50b3d","NPD-2022-01906","In-Violation","1708 E 89th St","64131","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","REMOVE CAR BATTERY IN DRIVEWAY,CHAIR IN FRONT YARD,BED RAILS LEANING ON HOUSE.","2022-07-20T00:00:00.000","2022-07-30T00:00:00.000",,"1708 E 89th St, Kansas City, MO 64131","150794",
"0320c614-8a1f-4288-9694-39e8abc9998c","NPD-2021-06446","In-Violation","3928 Forest Ave","64110","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall trim.","2021-08-19T00:00:00.000","2021-09-18T00:00:00.000",,"3928 Forest Ave, Kansas City, MO 64110","135754","POINT (-94.570889 39.054955)"
"0320e3ea-8306-482f-b457-bc6d43830dbb","NPD-2022-05130","Complete","8602 E 110th St","64134","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove all the trash from the property","2022-05-17T00:00:00.000","2022-05-27T00:00:00.000",,"8602 E 110th St, Kansas City, MO 64134","71501",
"0322681c-5fef-45f3-9448-297fba019f4e","NPD-2021-15472","In-Compliance","5601 South Benton Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove all tree bark near the curb, block, and any other trash.","2021-08-17T00:00:00.000","2021-08-27T00:00:00.000","2022-02-24","5601 South Benton Ave, Kansas City, MO 64130","36560","POINT (-94.552191 39.024523)"
"03230399-8a5e-462e-b338-1066a3ef5a64","NPD-2021-12196","In-Violation","8007 Michigan Ave","64132","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall.","2021-10-06T00:00:00.000","2021-11-05T00:00:00.000","2022-06-21","8007 Michigan Ave, Kansas City, MO 64132","117116","POINT (-94.565785 38.981582)"
"03231bd9-5df0-400c-835e-4bcd8bbc98ed","NPD-2021-01001","In-Violation","3736 Garner Ave","64124","56","56-133","EAVES ARE IN DISREPAIR","Eaves are in disrepair.","In Violation","Repair eaves and soffits.. West side of home","2022-06-15T00:00:00.000","2022-07-27T00:00:00.000",,"3736 Garner Ave, Kansas City, MO 64124","42212","POINT (-94.535796 39.108517)"
"03278ba8-b6c7-4e2d-81f6-384e7e4a8eb5","NPD-2021-12209","In-Violation","5403 Smart Ave","64123","56","56-114","ALL FENCES AND RET. WALLS KEPT IN REPAIR","FENCE OR RETAINING WALL NOT STRUCTURALLY SOUND AND KEPT IN GOOD REPAIR.","In Compliance","Repair, replace, or remove deteriorated fence. [on side of property]","2021-09-02T00:00:00.000","2021-10-02T00:00:00.000","2022-06-02","5403 Smart Ave, Kansas City, MO 64123","45215","POINT (-94.518883 39.108838)"
"032794cc-4f1d-4c00-9843-2a05e13b1849","NPD-2021-05730","In-Compliance","716 NE 46th Ter","64116","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Remove metal scraps and poles, indoor chairs, appliances, and any other open storage.","2021-07-06T00:00:00.000","2021-07-16T00:00:00.000","2021-09-29","716 NE 46th Ter, Kansas City, MO 64116","83316","POINT (-94.57088 39.178299)"
"0327ba59-a35b-4c2f-9587-326cba3bf083","NPD-2021-01200","Complete","8304 NE Purdin Rd","64118","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","License or remove vehicle remove rv's from the property].","2021-05-04T00:00:00.000","2021-05-14T00:00:00.000","2021-11-22","8304 NE Purdin Rd, Kansas City, MO 64118","92992",
"0329258c-8677-4782-97fa-30d5ffdb4b49","NPD-2021-14597","Court Case Pending","4019 Montgall Ave","64130","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less. includes fenceline, backyard to end of property line","2021-08-13T00:00:00.000","2021-08-23T00:00:00.000",,"4019 Montgall Ave, Kansas City, MO 64130","29790","POINT (-94.55258 39.052659)"
"03295de7-86c0-4f83-9ae5-f6addd0e2b4d","NPD-2021-06478","In-Compliance","130 N Oakley Ave","64123","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","PEELING, CRACKED, BLISTERED PAINT (FASCIA BOARDS & TRIM) - Paint or otherwise protect exterior wall trim.","2021-08-23T00:00:00.000","2021-07-02T00:00:00.000","2022-09-09","130 N Oakley Ave, Kansas City, MO 64123","43156","POINT (-94.5163 39.113492)"
"032b6347-2264-473f-a696-5ac398a3d815","NPD-2021-19042","Complete","4407 State Line Rd","64111","56","56-133","LOOSE, ROTTED, OR MISSING FASCIA BOARDS","Loose, rotted, or missing fascia boards and/or loose, rotted, or missing soffit boards.","In Compliance","Repair or replace fascia boards in the rear of property.","2021-10-19T00:00:00.000","2021-11-18T00:00:00.000","2022-04-18","4407 State Line Rd, Kansas City, MO 64111","141335","POINT (-94.607346 39.047973)"
"032b7e44-356e-4f9c-bd4f-32539ab163de","NPD-2021-14591","Complete","4045 Bellefontaine Ave","64130","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Compliance","Paint or otherwise protect exterior wall. PAINT  UNPAINTED BOARDS.","2021-09-10T00:00:00.000","2021-10-10T00:00:00.000","2022-07-14","4045 Bellefontaine Ave, Kansas City, MO 64130","29573","POINT (-94.548077 39.051852)"
"032c84fe-c65f-4da1-b4c7-079ead8d7c06","NPD-2021-07581","In-Violation","4901 Emery Ave","64136","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Compliance","Remove or repair disabled vehicle","2022-02-08T00:00:00.000","2022-02-18T00:00:00.000","2022-08-11","4901 Emery Ave, Kansas City, MO 64136","62926",
"032d18b8-6331-42a0-bc0b-2833c2eb0bff","NPD-2021-14157","In-Violation","5501 E 30th Ter","64128","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall.","2021-10-08T00:00:00.000","2021-11-07T00:00:00.000","2022-03-28","5501 E 30th Ter, Kansas City, MO 64128","22018","POINT (-94.519212 39.070231)"
"032d286c-1c0b-4a50-8d8f-420d55aefec6","NPD-2021-10746","In-Violation","4110 E 6th St","64124","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior walls and trim.","2021-07-08T00:00:00.000","2021-08-07T00:00:00.000",,"4110 E 6th St, Kansas City, MO 64124","9475","POINT (-94.533676 39.104807)"
"032ebfbe-0067-429a-be65-e0aab7e3db11","NPD-2021-12221","Complete","2950 Victor St","64128","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Compliance","Remove or repair disabled vehicle [SPECIFY TYPE AND LOCATION].","2021-08-16T00:00:00.000","2021-08-26T00:00:00.000","2021-12-03","2950 Victor St, Kansas City, MO 64128","24290","POINT (-94.546702 39.07355)"
"03302d85-781a-4f0a-a089-d6b732770cbe","NPD-2021-20763","Complete","10945 N Oak Trfy","64155","48","48-25","ANIMAL FECES ON PROPERTY","Animal feces or manure are located on the property.","In Compliance","Remove feces.","2021-11-19T00:00:00.000","2021-11-29T00:00:00.000","2021-11-30","10945 N Oak Trfy, Kansas City, MO 64155","101522","POINT (-94.575441 39.292495)"
"0332009a-02b6-48d9-a4ac-794ef4ae822b","NPD-2021-06628","In-Violation","4935 Bellefontaine Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove trash,mattress.","2021-07-06T00:00:00.000","2021-07-16T00:00:00.000","2022-07-25","4935 Bellefontaine Ave, Kansas City, MO 64130","35256","POINT (-94.548827 39.035913)"
"03330d49-6b82-47b6-8f71-ba869671c62f","NPD-2021-09784","In-Violation","1743 Winchester Ave","64126","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Trash bags, papers, cardboard, papers, and general rubbish. All trash must be removed and properly disposed of. Trash cannot be left outdoor unless in a trash container, which has a secured lid. Remove all trash immediately.","2022-04-19T00:00:00.000","2022-05-04T00:00:00.000",,"1743 Winchester Ave, Kansas City, MO 64126","20840","POINT (-94.501322 39.088351)"
"033314b0-912b-4738-9e71-03324dabf253","NPD-2021-11724","Complete","4435 Lawn Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","The bulky item (chair) near the curb needs to be removed.","2021-11-23T00:00:00.000","2021-12-03T00:00:00.000","2022-06-28","4435 Lawn Ave, Kansas City, MO 64130","32839","POINT (-94.529976 39.044289)"
"0334ae45-50cd-4c6e-97f5-200cd8fc92cd","NPD-2021-10723","In-Violation","1120 E 77th Ter","64131","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Compliance","Remove or repair disabled vehicle. Flat tire on vehicle.","2022-03-14T00:00:00.000","2022-03-24T00:00:00.000","2022-06-14","1120 E 77th Ter, Kansas City, MO 64131","116175",
"033514e6-7d44-47ee-9375-28663964866d","NPD-2021-01099","Complete","16 E 79th St","64114","56","56-113","PAINT NEEDED ON ACCESSORY STRUCTURE","Exterior surface material of accessory structure (garage or shed) not adequately protected against weathering.  There is chipping, blistering or peeling paint present or bare wood that is unprotected.","In Compliance","Repaint or otherwise protect surface material of GARAGE IN BACK YARD.","2021-05-03T00:00:00.000","2021-11-18T00:00:00.000","2022-01-04","16 E 79th St, Kansas City, MO 64114","118498","POINT (-94.589121 38.984861)"
"03357560-aaef-4204-a774-e5cdd58b895c","NPD-2021-12110","Complete","8422 Highland Ave","64131","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.  Please paint the white trim where needed.","2021-12-08T00:00:00.000","2022-01-07T00:00:00.000","2022-06-24","8422 Highland Ave, Kansas City, MO 64131","122223","POINT (-94.568471 38.974437)"
"0335ad7e-ae12-40ac-883e-896da0951fd7","NPD-2021-14198","In-Violation","8417 Park Ave","64132","56","56-453","ROOFING MATERIAL DETERIORATED","Deteriorated roofing material.","In Violation","Repair or replace roofing material.  Please repair roof and material to avoid dangerous cave in on the property.","2022-08-29T00:00:00.000","2022-10-12T00:00:00.000",,"8417 Park Ave, Kansas City, MO 64132","121978",
"0335b1c8-d91b-4b63-a160-338e00998d0f","NPD-2022-10562","In-Violation","4615 Genessee St","64112","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-08-04T00:00:00.000","2022-08-14T00:00:00.000",,"4615 Genessee St, Kansas City, MO 64112","141440",
"0336c7a1-336b-4df8-8563-da627ee4f8d5","NPD-2022-10958","In-Violation","4810 E 7th St","64124","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","[trash, garbage, debris, & rubbish around this home]","2022-08-05T00:00:00.000","2022-08-15T00:00:00.000",,"4810 E 7th St, Kansas City, MO 64124","7897",
"0336f5e3-fec9-4ed7-b7ae-7b948b8e1a41","NPD-2022-03794","In-Compliance","1320 E 41st St","64110","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","HIGH GRASS/WEEDS THROUGHOUT","2022-05-04T00:00:00.000","2022-05-14T00:00:00.000","2022-05-13","1320 E 41st St, Kansas City, MO 64110","135639",
"0338e36d-8958-416c-9eaf-1bef480c8473","NPD-2021-08239","Complete","1319 E 62nd Ter","64110","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove the trash and debris located in the rear of property.","2021-08-27T00:00:00.000","2021-09-06T00:00:00.000","2022-01-06","1319 E 62nd Ter, Kansas City, MO 64110","105216","POINT (-94.571329 39.013995)"
"03391955-6724-4bf5-abc8-6cf8643ee1ea","NPD-2021-02565","Complete","4401 Tracy Ave","64110","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Please remove all trash from around property.","2021-05-11T00:00:00.000","2021-05-21T00:00:00.000","2021-08-06","4401 Tracy Ave, Kansas City, MO 64110","137756","POINT (-94.570098 39.047009)"
"033ac0d9-2d65-42bc-abcb-c7619390dce3","NPD-2021-19239","In-Violation","2908 Wallace Ave","64129","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","REMOVE OR STORE indoor furniture, pallets, and any other PROHIBITED ITEMS FROM ENTIRE PROPERTY. *Trash cans must have lids to be stored outside.**APPROVED ITEMS ARE YARD FURNITURE, NEATLY STACKED FIREWOOD, YARD TOOLS, and OUTDOOR TOYS.**","2021-11-04T00:00:00.000","2022-07-22T00:00:00.000",,"2908 Wallace Ave, Kansas City, MO 64129","47652","POINT (-94.484992 39.070278)"
"033c8e9c-bd26-4fcd-93e8-e22ddd4ef161","NPD-2021-14245","In-Violation","2434 Hardesty Ave","64127","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","[SPECIFY ITEMS TO BE REMOVED] clean up trash","2022-09-12T00:00:00.000","2022-09-22T00:00:00.000",,"2434 Hardesty Ave, Kansas City, MO 64127","20219",
"033e3ac9-4e3a-4cc3-ada5-1f21bfda82d2","NPD-2021-07245","In-Violation","5509 St John Ave","64123","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","[Please remove all piles of rocks in the back]","2021-06-07T00:00:00.000","2021-06-17T00:00:00.000","2022-06-09","5509 St John Ave, Kansas City, MO 64123","44838","POINT (-94.51692 39.112386)"
"0340defe-bdc3-4b89-828b-f723679aa704","NPD-2021-04386","In-Compliance","1823 Ewing Ave","64126","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2021-06-21T00:00:00.000","2021-07-01T00:00:00.000",,"1823 Ewing Ave, Kansas City, MO 64126","21000","POINT (-94.503636 39.087576)"
"034422de-e1cb-4d3b-a1db-77b8fc198295","NPD-2021-10612","Complete","3933 South Benton Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","ITEMS TO BE REMOVED discarded , broken stucco, drywall, wood","2021-07-08T00:00:00.000","2022-01-25T00:00:00.000","2022-01-27","3933 South Benton Ave, Kansas City, MO 64130","29656","POINT (-94.550205 39.054129)"
"03442ebb-cb9d-44bf-9071-16eb8ea478c2","NPD-2022-05678","In-Violation","8622 Woodland Ave","64131","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall trim. PAINT UPPER TRIM ON FRONT OF HOUSE.","2022-05-23T00:00:00.000","2022-06-22T00:00:00.000",,"8622 Woodland Ave, Kansas City, MO 64131","150644",
"0323dd23-71b7-448d-9431-7a6843fc62f4","NPD-2021-14761","In-Violation","3916 South Benton Ave","64130","56","56-93","BALUSTER MISSING","Railing has balusters missing.","In Violation","Repair or replace balusters.","2022-03-03T00:00:00.000","2022-04-02T00:00:00.000",,"3916 South Benton Ave, Kansas City, MO 64130","29650",
"0344357a-f7b2-49ba-aaa6-db19f4afb0e4","NPD-2021-07142","In-Violation","4135 Bellefontaine Ave","64130","56","56-93","HANDRAIL MISSING","Handrails must be provided where needed for safety.","In Violation","Repair or replace handrails. in front","2022-05-03T00:00:00.000","2022-06-02T00:00:00.000",,"4135 Bellefontaine Ave, Kansas City, MO 64130","30242",
"03458318-5555-4809-b21f-7a7c93b6731e","NPD-2021-19826","In-Violation","5621 Agnes Ave","64130","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Remove plywood,tarps, through out and any other storage.","2021-10-21T00:00:00.000","2021-10-31T00:00:00.000","2022-08-19","5621 Agnes Ave, Kansas City, MO 64130","36521","POINT (-94.551195 39.023784)"
"03470376-c3df-4157-be75-b55a2d92c815","NPD-2022-02892","In-Compliance","4217 Campbell St","64110","48","48-44","EROSION ONTO ADJOINING PROPERTY","A CONDITION ON PRIVATE PROPERTY WHICH ALLOWS SOIL TO WASH UPON ADJOINING PRIVATE PROPERTY OR UPON A SIDEWALK, STREET, ALLEY, BOULEVARD, PARKWAY, PARK, DRAINAGE EASEMENT OR OTHER PUBLIC PROPERTY IN A WAY THAT CAUSES A BUILD UP OF DIRT, MUD, OR SIMILARMATERIALS, INCLUDING THE BUILD UP OR ACCUMULATION THEREBY CREATED IS HEREBY DECLARED TO CONSTITUTE A NUISANCE.","In Violation","EROSION CAUSING DIRT BUILD UP ON SIDEWALK","2022-04-14T00:00:00.000","2022-04-24T00:00:00.000",,"4217 Campbell St, Kansas City, MO 64110","133708",
"03479b29-ecad-4a59-810f-e84c6e64d8a9","NPD-2021-20548","In-Compliance","3831 Baltimore Ave","64111","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Please remove white rails and recycle bins from the front of the property.","2021-11-17T00:00:00.000","2021-11-27T00:00:00.000","2022-01-12","3831 Baltimore Ave, Kansas City, MO 64111","132320","POINT (-94.587274 39.057352)"
"0348b00a-b616-4d44-bb8f-0c06ffa1661d","NPD-2021-08493","In-Compliance","626 Fremont Ave","64125","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","REMOVE OR STORE PROPERLY ALL BULKY ITEMS. BUCKETS, CONTAINERS, WOOD, ETC.","2021-06-15T00:00:00.000","2021-06-25T00:00:00.000","2021-12-20","626 Fremont Ave, Kansas City, MO 64125","5388","POINT (-94.507415 39.103891)"
"034905bd-c361-42d8-98dc-096f0cdff007","NPD-2022-10417","In-Violation","4437 Jarboe St","64111","56","56-135","PANES ARE CRACKED BROKEN OR MISSING","Window panes are cracked broken or missing.","In Violation","Repair or replace window panes.","2022-08-04T00:00:00.000","2022-09-03T00:00:00.000",,"4437 Jarboe St, Kansas City, MO 64111","140655",
"03498bd6-d6bf-48ad-8f65-4bf945a05836","NPD-2021-12096","In-Violation","8329 Highland Ave","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Please remove the trash on the property.","2022-02-14T00:00:00.000","2022-02-24T00:00:00.000","2022-04-21","8329 Highland Ave, Kansas City, MO 64131","122159",
