Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160052216,07/19/2016 12:00:00 AM,14:25,07/19/2016 12:00:00 AM,14:24,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160052229,07/19/2016 12:00:00 AM,16:24,07/16/2016 12:00:00 AM,17:00,,22:00,1001,250,Forgery,643,8700  NE 101 ST,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,W,F,37,N,"8700 NE 101 ST
KANSAS CITY 64157
(39.2764, -94.4753)",244,6,4,152
160052028,07/18/2016 12:00:00 AM,23:19,07/18/2016 12:00:00 AM,18:00,,20:00,670,23D,Stealing from Buildi,643,8100  NE 98 ST,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"8100 NE 98 ST
KANSAS CITY 64157
(39.2705, -94.4843)",244,6,4,152
160051941,07/18/2016 12:00:00 AM,17:22,07/15/2016 12:00:00 AM,0:01,,,1198,26F,Identity Theft,643,10300  N WILLOW AVE,KANSAS CITY,64157,PC0213,SCP,U,1,SUS,U,U,,N,"10300 N WILLOW AVE
KANSAS CITY 64157
(39.2793, -94.4492)",244,6,4,152
160052028,07/18/2016 12:00:00 AM,23:19,07/18/2016 12:00:00 AM,18:00,,20:00,670,23D,Stealing from Buildi,643,8100  NE 98 ST,KANSAS CITY,64157,PC0207,SCP,U,2,VIC,,,,N,"8100 NE 98 ST
KANSAS CITY 64157
(39.2705, -94.4843)",244,6,4,152
160051941,07/18/2016 12:00:00 AM,17:22,07/15/2016 12:00:00 AM,0:01,,,1198,26F,Identity Theft,643,10300  N WILLOW AVE,KANSAS CITY,64157,PC0213,SCP,U,1,VIC,W,F,48,N,"10300 N WILLOW AVE
KANSAS CITY 64157
(39.2793, -94.4492)",244,6,4,152
160052028,07/18/2016 12:00:00 AM,23:19,07/18/2016 12:00:00 AM,18:00,,20:00,670,23D,Stealing from Buildi,643,8100  NE 98 ST,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,42,N,"8100 NE 98 ST
KANSAS CITY 64157
(39.2705, -94.4843)",244,6,4,152
160051672,07/17/2016 12:00:00 AM,20:25,07/17/2016 12:00:00 AM,19:40,,,670,23D,Stealing from Buildi,643,9200  NE M 152 HWY,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,U,U,,N,"9200 NE M 152 HWY
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160051672,07/17/2016 12:00:00 AM,20:25,07/17/2016 12:00:00 AM,19:40,,,670,23D,Stealing from Buildi,643,9200  NE M 152 HWY,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,W,F,41,N,"9200 NE M 152 HWY
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160051399,07/16/2016 12:00:00 AM,18:41,07/16/2016 12:00:00 AM,17:15,,17:25,650,23G,Stealing Auto Parts/,643,N CHURCH RD and M 152 HW,KANSAS CITY,64157,PC0282,SCP,N,1,VIC,W,F,59,N,"152 HW
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160051399,07/16/2016 12:00:00 AM,18:41,07/16/2016 12:00:00 AM,17:15,,17:25,650,23G,Stealing Auto Parts/,643,N CHURCH RD and M 152 HW,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,U,U,,N,"152 HW
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160051085,07/15/2016 12:00:00 AM,14:42,07/15/2016 12:00:00 AM,14:42,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,ARR,B,F,17,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160051085,07/15/2016 12:00:00 AM,14:42,07/15/2016 12:00:00 AM,14:42,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64157
(39.2398, -94.4671)",244,6,4,122
160051066,07/15/2016 12:00:00 AM,13:46,06/26/2016 12:00:00 AM,17:29,,,1198,26F,Identity Theft,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160051066,07/15/2016 12:00:00 AM,13:46,06/26/2016 12:00:00 AM,17:29,,,1198,26F,Identity Theft,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,N,2,VIC,W,F,56,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160051103,07/15/2016 12:00:00 AM,11:01,07/15/2016 12:00:00 AM,11:01,,,501,220,Burglary - Residence,644,5400  NE COOKINGHAM DR,KANSAS CITY,64158,PC0038,SCP,U,1,SUS,U,U,,N,"5400 NE COOKINGHAM DR
KANSAS CITY 64158
(39.3033, -94.5176)",244,6,4,126
160051103,07/15/2016 12:00:00 AM,11:01,07/15/2016 12:00:00 AM,11:01,,,501,220,Burglary - Residence,644,5400  NE COOKINGHAM DR,KANSAS CITY,64158,PC0038,SCP,U,1,VIC,W,M,62,N,"5400 NE COOKINGHAM DR
KANSAS CITY 64158
(39.3033, -94.5176)",244,6,4,126
160051066,07/15/2016 12:00:00 AM,13:46,06/26/2016 12:00:00 AM,17:29,,,1198,26F,Identity Theft,641,8100  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,N,1,VIC,W,M,56,N,"8100 N CHURCH RD
KANSAS CITY 64158
(39.2391, -94.4604)",244,6,4,122
160050525,07/13/2016 12:00:00 AM,16:59,07/13/2016 12:00:00 AM,15:00,,15:15,670,23D,Stealing from Buildi,421,8600  N DIXSON AV,KANSAS CITY,64157,PP0317,NPD,N,1,SUS,U,U,,N,"8600 N DIXSON AV
KANSAS CITY 64157
(39.2504, -94.6653)",184,5,3,130
160050352,07/13/2016 12:00:00 AM,7:05,07/12/2016 12:00:00 AM,21:00,,5:00,640,23F,Stealing From Auto,641,8300  N DONNELLY AVE,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,M,44,N,"8300 N DONNELLY AVE
KANSAS CITY 64158
(39.243, -94.4791)",244,6,4,122
160050578,07/13/2016 12:00:00 AM,19:16,07/13/2016 12:00:00 AM,19:16,,,802,13B,Non Agg Assault Dome,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,31,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160050578,07/13/2016 12:00:00 AM,19:16,07/13/2016 12:00:00 AM,19:16,,,802,13B,Non Agg Assault Dome,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,W,M,31,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160050360,07/13/2016 12:00:00 AM,8:10,07/12/2016 12:00:00 AM,22:00,,7:00,650,23G,Stealing Auto Parts/,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,VIC,W,M,67,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160050360,07/13/2016 12:00:00 AM,8:10,07/12/2016 12:00:00 AM,22:00,,7:00,650,23G,Stealing Auto Parts/,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160050396,07/13/2016 12:00:00 AM,9:41,07/12/2016 12:00:00 AM,22:30,,9:30,640,23F,Stealing From Auto,999,8200  NE 83 TE ,RAYTOWN,64157,PJX002,OSPD,U,1,SUS,U,U,,N,"8200 NE 83
TE RAYTOWN 64157
(39.2917, -94.4826)",244,6,4,152
160050396,07/13/2016 12:00:00 AM,9:41,07/12/2016 12:00:00 AM,22:30,,9:30,640,23F,Stealing From Auto,999,8200  NE 83 TE ,RAYTOWN,64157,PJX002,OSPD,U,1,VIC,W,M,23,N,"8200 NE 83
TE RAYTOWN 64157
(39.2917, -94.4826)",244,6,4,152
160050525,07/13/2016 12:00:00 AM,16:59,07/13/2016 12:00:00 AM,15:00,,15:15,670,23D,Stealing from Buildi,421,8600  N DIXSON AV,KANSAS CITY,64157,PP0317,NPD,N,1,VIC,W,F,33,N,"8600 N DIXSON AV
KANSAS CITY 64157
(39.2504, -94.6653)",184,5,3,130
160050352,07/13/2016 12:00:00 AM,7:05,07/12/2016 12:00:00 AM,21:00,,5:00,640,23F,Stealing From Auto,641,8300  N DONNELLY AVE,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,U,U,,N,"8300 N DONNELLY AVE
KANSAS CITY 64158
(39.243, -94.4791)",244,6,4,122
160049718,07/11/2016 12:00:00 AM,12:09,07/11/2016 12:00:00 AM,8:19,11/07/2016 12:00:00 AM,9:00,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160049961,07/11/2016 12:00:00 AM,22:32,07/11/2016 12:00:00 AM,22:32,,,802,13B,Non Agg Assault Dome,644,11800  N BELLEFONTAINE AV,KANSAS CITY,64157,PC0044,SCP,Y,1,SUS,W,M,47,N,"11800 N BELLEFONTAINE AV
KANSAS CITY 64157
(39.3078, -94.5424)",244,6,4,126
160049718,07/11/2016 12:00:00 AM,12:09,07/11/2016 12:00:00 AM,8:19,11/07/2016 12:00:00 AM,9:00,1849,35A,Possession/Sale/Dist,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,,,,N,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160049764,07/11/2016 12:00:00 AM,10:43,07/10/2016 12:00:00 AM,1:37,,,1120,26A,Fraud/Confidence Gam,641,9200  NE 83 TR,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"9200 NE 83 TR
KANSAS CITY 64158
(39.2439, -94.4681)",244,6,4,122
160049961,07/11/2016 12:00:00 AM,22:32,07/11/2016 12:00:00 AM,22:32,,,802,13B,Non Agg Assault Dome,644,11800  N BELLEFONTAINE AV,KANSAS CITY,64157,PC0044,SCP,Y,1,VIC,W,F,21,N,"11800 N BELLEFONTAINE AV
KANSAS CITY 64157
(39.3078, -94.5424)",244,6,4,126
160049718,07/11/2016 12:00:00 AM,12:09,07/11/2016 12:00:00 AM,8:19,11/07/2016 12:00:00 AM,9:00,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,B,M,33,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160049764,07/11/2016 12:00:00 AM,10:43,07/10/2016 12:00:00 AM,1:37,,,1120,26A,Fraud/Confidence Gam,641,9200  NE 83 TR,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,B,M,,N,"9200 NE 83 TR
KANSAS CITY 64158
(39.2439, -94.4681)",244,6,4,122
160049718,07/11/2016 12:00:00 AM,12:09,07/11/2016 12:00:00 AM,8:19,11/07/2016 12:00:00 AM,9:00,1849,35A,Possession/Sale/Dist,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,B,M,33,N,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160049342,07/09/2016 12:00:00 AM,15:23,07/08/2016 12:00:00 AM,23:45,,,801,13B,Non Aggravated Assau,636,NE 48 ST and WORLDS OF FUN AV,KANSAS CITY,64157,PC1118,SCP,N,1,SUS,B,M,,N,"48 ST and WORLDS OF FUN AV
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160049342,07/09/2016 12:00:00 AM,15:23,07/08/2016 12:00:00 AM,23:45,,,801,13B,Non Aggravated Assau,636,NE 48 ST and WORLDS OF FUN AV,KANSAS CITY,64157,PC1118,SCP,N,1,VIC,B,F,37,N,"48 ST and WORLDS OF FUN AV
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160049016,07/08/2016 12:00:00 AM,10:28,06/30/2016 12:00:00 AM,8:30,08/07/2016 12:00:00 AM,10:00,650,23G,Stealing Auto Parts/,641,8300  N BOOTH AVE,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,U,U,,N,"8300 N BOOTH AVE
KANSAS CITY 64158
(39.2428, -94.4775)",244,6,4,122
160049088,07/08/2016 12:00:00 AM,15:08,07/03/2016 12:00:00 AM,17:00,04/07/2016 12:00:00 AM,17:00,901,200,Arson,643,8100  NE 98 ST,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"8100 NE 98 ST
KANSAS CITY 64157
(39.2705, -94.4843)",244,6,4,152
160049016,07/08/2016 12:00:00 AM,10:28,06/30/2016 12:00:00 AM,8:30,08/07/2016 12:00:00 AM,10:00,650,23G,Stealing Auto Parts/,641,8300  N BOOTH AVE,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,W,F,22,N,"8300 N BOOTH AVE
KANSAS CITY 64158
(39.2428, -94.4775)",244,6,4,122
160049088,07/08/2016 12:00:00 AM,15:08,07/03/2016 12:00:00 AM,17:00,04/07/2016 12:00:00 AM,17:00,901,200,Arson,643,8100  NE 98 ST,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"8100 NE 98 ST
KANSAS CITY 64157
(39.2705, -94.4843)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2402,90C,Disorderly Conduct,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,3,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2655,90J,Trespassing,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,ARR,W,M,41,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,840,90Z,Resisting an Officer,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,ARR,W,M,41,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2402,90C,Disorderly Conduct,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2655,90J,Trespassing,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2402,90C,Disorderly Conduct,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,2,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,840,90Z,Resisting an Officer,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,2,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2655,90J,Trespassing,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,3,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,840,90Z,Resisting an Officer,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,840,90Z,Resisting an Officer,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,3,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2402,90C,Disorderly Conduct,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,1,ARR,W,M,41,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048816,07/07/2016 12:00:00 AM,14:39,07/07/2016 12:00:00 AM,14:39,,,2655,90J,Trespassing,641,9200  M 152 HW,KANSAS CITY,64157,PC0406,SCP,U,2,VIC,,,,N,"9200 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,33,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048467,07/06/2016 12:00:00 AM,13:17,06/05/2016 12:00:00 AM,17:00,05/06/2016 12:00:00 AM,19:00,670,23D,Stealing from Buildi,643,9200  NE 94 PL,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,U,U,,N,"9200 NE 94 PL
KANSAS CITY 64157
(39.2646, -94.4667)",244,6,4,152
160048458,07/06/2016 12:00:00 AM,12:36,06/01/2016 12:00:00 AM,8:00,06/06/2016 12:00:00 AM,8:00,670,23D,Stealing from Buildi,999,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,N,1,SUS,U,U,,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,2,ARR,W,F,35,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048467,07/06/2016 12:00:00 AM,13:17,06/05/2016 12:00:00 AM,17:00,05/06/2016 12:00:00 AM,19:00,670,23D,Stealing from Buildi,643,9200  NE 94 PL,KANSAS CITY,64157,PC0282,SCP,N,1,VIC,W,M,75,N,"9200 NE 94 PL
KANSAS CITY 64157
(39.2646, -94.4667)",244,6,4,152
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,3,ARR,W,F,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,2,ARR,W,F,35,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,3,ARR,W,F,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048458,07/06/2016 12:00:00 AM,12:36,06/01/2016 12:00:00 AM,8:00,06/06/2016 12:00:00 AM,8:00,670,23D,Stealing from Buildi,999,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,U,1,VIC,,,,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048440,07/06/2016 12:00:00 AM,11:29,07/06/2016 12:00:00 AM,11:00,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,37,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048440,07/06/2016 12:00:00 AM,11:29,07/06/2016 12:00:00 AM,11:00,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160048542,07/06/2016 12:00:00 AM,16:40,07/06/2016 12:00:00 AM,16:40,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,33,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160047856,07/04/2016 12:00:00 AM,14:03,07/03/2016 12:00:00 AM,21:00,04/07/2016 12:00:00 AM,0:01,401,13A,Aggravated Assault (,641,7900  N DITZLER AV,KANSAS CITY,64157,PC0406,SCP,U,3,VIC,W,M,18,Y,"7900 N DITZLER AV
KANSAS CITY 64157
(39.2365, -94.4704)",244,6,4,122
160047856,07/04/2016 12:00:00 AM,14:03,07/03/2016 12:00:00 AM,21:00,04/07/2016 12:00:00 AM,0:01,401,13A,Aggravated Assault (,641,7900  N DITZLER AV,KANSAS CITY,64157,PC0406,SCP,U,1,VIC,W,F,49,Y,"7900 N DITZLER AV
KANSAS CITY 64157
(39.2365, -94.4704)",244,6,4,122
160047856,07/04/2016 12:00:00 AM,14:03,07/03/2016 12:00:00 AM,21:00,04/07/2016 12:00:00 AM,0:01,401,13A,Aggravated Assault (,641,7900  N DITZLER AV,KANSAS CITY,64157,PC0406,SCP,U,1,SUS,U,U,,Y,"7900 N DITZLER AV
KANSAS CITY 64157
(39.2365, -94.4704)",244,6,4,122
160047856,07/04/2016 12:00:00 AM,14:03,07/03/2016 12:00:00 AM,21:00,04/07/2016 12:00:00 AM,0:01,401,13A,Aggravated Assault (,641,7900  N DITZLER AV,KANSAS CITY,64157,PC0406,SCP,U,2,VIC,W,F,22,Y,"7900 N DITZLER AV
KANSAS CITY 64157
(39.2365, -94.4704)",244,6,4,122
160047678,07/03/2016 12:00:00 AM,17:37,06/25/2016 12:00:00 AM,21:00,03/07/2016 12:00:00 AM,12:00,670,23D,Stealing from Buildi,643,9600  N TULLIS DR,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"9600 N TULLIS DR
KANSAS CITY 64157
(39.2678, -94.4844)",244,6,4,152
160047715,07/03/2016 12:00:00 AM,21:47,07/03/2016 12:00:00 AM,10:00,03/07/2016 12:00:00 AM,10:30,640,23F,Stealing From Auto,643,9700  N ASH AV,KANSAS CITY,64157,PC0239,SCP,N,1,VIC,W,M,62,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160047715,07/03/2016 12:00:00 AM,21:47,07/03/2016 12:00:00 AM,10:00,03/07/2016 12:00:00 AM,10:30,640,23F,Stealing From Auto,643,9700  N ASH AV,KANSAS CITY,64157,PC0239,SCP,N,1,SUS,U,U,,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160047678,07/03/2016 12:00:00 AM,17:37,06/25/2016 12:00:00 AM,21:00,03/07/2016 12:00:00 AM,12:00,670,23D,Stealing from Buildi,643,9600  N TULLIS DR,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"9600 N TULLIS DR
KANSAS CITY 64157
(39.2678, -94.4844)",244,6,4,152
160047138,07/01/2016 12:00:00 AM,13:37,07/01/2016 12:00:00 AM,13:35,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,U,1,VIC,,,,N,"8400 N CHURCH RD
KANSAS CITY 64158
(39.245, -94.4618)",244,6,4,152
160047138,07/01/2016 12:00:00 AM,13:37,07/01/2016 12:00:00 AM,13:35,,,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,U,1,ARR,W,M,19,N,"8400 N CHURCH RD
KANSAS CITY 64158
(39.245, -94.4618)",244,6,4,152
160047106,07/01/2016 12:00:00 AM,11:36,06/21/2016 12:00:00 AM,19:12,,19:40,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,U,M,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160047106,07/01/2016 12:00:00 AM,11:36,06/21/2016 12:00:00 AM,19:12,,19:40,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,2,SUS,U,F,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160047106,07/01/2016 12:00:00 AM,11:36,06/21/2016 12:00:00 AM,19:12,,19:40,630,23C,Stealing Shoplifting,643,8500  N EVANSTON AV,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N EVANSTON AV
KANSAS CITY 64157
(39.2475, -94.4598)",244,6,4,152
160047198,07/01/2016 12:00:00 AM,18:31,06/30/2016 12:00:00 AM,19:00,01/07/2016 12:00:00 AM,15:00,2601,90Z,Misc Violation,641,8700  NE 80 ST,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,U,U,,N,"8700 NE 80 ST
KANSAS CITY 64158
(39.2381, -94.4721)",244,6,4,122
160047198,07/01/2016 12:00:00 AM,18:31,06/30/2016 12:00:00 AM,19:00,01/07/2016 12:00:00 AM,15:00,2601,90Z,Misc Violation,641,8700  NE 80 ST,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8700 NE 80 ST
KANSAS CITY 64158
(39.2381, -94.4721)",244,6,4,122
160047219,07/01/2016 12:00:00 AM,20:01,07/01/2016 12:00:00 AM,19:24,,,630,23C,Stealing Shoplifting,641,9900  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,N,1,SUS,W,F,,N,"9900 NE BARRY RD
KANSAS CITY 64157
(39.2448, -94.4582)",244,6,4,152
