"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","latitude","longitude","location_1"
"160000515","2016-01-03T00:00:00.000","7:00","2016-01-01T00:00:00.000","0:05",,,"401","13A","Aggravated Assault (","142","3100  PARK AV","KANSAS CITY","64109","PJ2563","CPD","N","4","VIC","B","M",,"Y","39.0696","-94.5565","3100 PARK AV
KANSAS CITY,  64109
(39.0696, -94.5565)"
"160000515","2016-01-03T00:00:00.000","7:00","2016-01-01T00:00:00.000","0:05",,,"401","13A","Aggravated Assault (","142","3100  PARK AV","KANSAS CITY","64109","PJ2563","CPD","U","1","SUS","U","U",,"Y","39.0696","-94.5565","3100 PARK AV
KANSAS CITY,  64109
(39.0696, -94.5565)"
"160000515","2016-01-03T00:00:00.000","7:00","2016-01-01T00:00:00.000","0:05",,,"401","13A","Aggravated Assault (","142","3100  PARK AV","KANSAS CITY","64109","PJ2563","CPD","N","2","VIC","B","F","39","Y","39.0696","-94.5565","3100 PARK AV
KANSAS CITY,  64109
(39.0696, -94.5565)"
"160000515","2016-01-03T00:00:00.000","7:00","2016-01-01T00:00:00.000","0:05",,,"401","13A","Aggravated Assault (","142","3100  PARK AV","KANSAS CITY","64109","PJ2563","CPD","N","5","VIC","B","F",,"Y","39.0696","-94.5565","3100 PARK AV
KANSAS CITY,  64109
(39.0696, -94.5565)"
"160000515","2016-01-03T00:00:00.000","7:00","2016-01-01T00:00:00.000","0:05",,,"401","13A","Aggravated Assault (","142","3100  PARK AV","KANSAS CITY","64109","PJ2563","CPD","N","1","VIC","B","F","62","Y","39.0696","-94.5565","3100 PARK AV
KANSAS CITY,  64109
(39.0696, -94.5565)"
"160000516","2016-01-03T00:00:00.000","7:21","2016-01-03T00:00:00.000","3:00","2016-03-01T00:00:00.000","7:15","640","23F","Stealing From Auto","124","E 27 ST and GARFIELD AV","KANSAS CITY","64109","PJ2163","CPD","U","1","SUS","U","U",,"N","39.0633","-94.573","27 ST and GARFIELD AV
KANSAS CITY,  64109
(39.0633, -94.573)"
"160000516","2016-01-03T00:00:00.000","7:21","2016-01-03T00:00:00.000","3:00","2016-03-01T00:00:00.000","7:15","640","23F","Stealing From Auto","124","E 27 ST and GARFIELD AV","KANSAS CITY","64109","PJ2163","CPD","U","1","VIC","B","M","34","N","39.0633","-94.573","27 ST and GARFIELD AV
KANSAS CITY,  64109
(39.0633, -94.573)"
"160000516","2016-01-03T00:00:00.000","7:21","2016-01-03T00:00:00.000","3:00","2016-03-01T00:00:00.000","7:15","640","23F","Stealing From Auto","124","E 27 ST and GARFIELD AV","KANSAS CITY","64109","PJ2163","CPD","U","2","VIC","B","F","26","N","39.0633","-94.573","27 ST and GARFIELD AV
KANSAS CITY,  64109
(39.0633, -94.573)"
"160000517","2016-01-03T00:00:00.000","7:45","2016-01-02T00:00:00.000","18:00","2016-03-01T00:00:00.000","7:30","640","23F","Stealing From Auto","424","11400  N OAK TF","KANSAS CITY","64155","PC0067","NPD","N","1","VIC","W","M","50","N","39.3006","-94.5754","11400 N OAK
TF KANSAS CITY,  64155
(39.3006, -94.5754)"
"160000517","2016-01-03T00:00:00.000","7:45","2016-01-02T00:00:00.000","18:00","2016-03-01T00:00:00.000","7:30","640","23F","Stealing From Auto","424","11400  N OAK TF","KANSAS CITY","64155","PC0067","NPD","N","1","SUS","U","U",,"N","39.3006","-94.5754","11400 N OAK
TF KANSAS CITY,  64155
(39.3006, -94.5754)"
"160000518","2016-01-03T00:00:00.000","8:20","2016-01-02T00:00:00.000","21:30","2016-03-01T00:00:00.000","7:30","702","240","Auto Theft","635","5900  NE 45 ST","KANSAS CITY","64117","PC1128","SCP","U","1","SUS","U","U",,"N","39.1755","-94.5108","5900 NE 45 ST
KANSAS CITY,  64117
(39.1755, -94.5108)"
"160000518","2016-01-03T00:00:00.000","8:20","2016-01-02T00:00:00.000","21:30","2016-03-01T00:00:00.000","7:30","702","240","Auto Theft","635","5900  NE 45 ST","KANSAS CITY","64117","PC1128","SCP","N","1","VIC","W","M","56","N","39.1755","-94.5108","5900 NE 45 ST
KANSAS CITY,  64117
(39.1755, -94.5108)"
"160000519","2016-01-03T00:00:00.000","8:21","2015-12-31T00:00:00.000","8:00","2016-03-01T00:00:00.000","8:00","650","23G","Stealing Auto Parts/","422","3800  NW 85 TE","KANSAS CITY","64154","PP0324","NPD","N","1","VIC","W","F","20","N","39.2523","-94.6244","3800 NW 85
TE KANSAS CITY,  64154
(39.2523, -94.6244)"
"160000519","2016-01-03T00:00:00.000","8:21","2015-12-31T00:00:00.000","8:00","2016-03-01T00:00:00.000","8:00","650","23G","Stealing Auto Parts/","422","3800  NW 85 TE","KANSAS CITY","64154","PP0324","NPD","N","1","SUS","U","U",,"N","39.2523","-94.6244","3800 NW 85
TE KANSAS CITY,  64154
(39.2523, -94.6244)"
"160000520","2016-01-03T00:00:00.000","7:55","2016-01-03T00:00:00.000","7:55",,,"802","13B","Non Agg Assault Dome","413","5500  NW WAUKOMIS DR ","KANSAS CITY","64151","PP0712","NPD","U","1","SUS","B","M","31","N","39.1953","-94.6074","5500 NW WAUKOMIS DR
KANSAS CITY,  64151
(39.1953, -94.6074)"
"160000520","2016-01-03T00:00:00.000","7:55","2016-01-03T00:00:00.000","7:55",,,"802","13B","Non Agg Assault Dome","413","5500  NW WAUKOMIS DR ","KANSAS CITY","64151","PP0712","NPD","U","1","VIC","B","F","32","N","39.1953","-94.6074","5500 NW WAUKOMIS DR
KANSAS CITY,  64151
(39.1953, -94.6074)"
"160000521","2016-01-03T00:00:00.000","7:57","2016-01-03T00:00:00.000","2:45",,,"402","13A","Agg Assault - Drive-","314","100  LAWN AV","KANSAS CITY","64124","PJ0344","EPD","N","3","VIC","W","M","17","Y","39.1127","-94.5269","100 LAWN AV
KANSAS CITY,  64124
(39.1127, -94.5269)"
"160000521","2016-01-03T00:00:00.000","7:57","2016-01-03T00:00:00.000","2:45",,,"402","13A","Agg Assault - Drive-","314","100  LAWN AV","KANSAS CITY","64124","PJ0344","EPD","U","1","SUS","W","M",,"Y","39.1127","-94.5269","100 LAWN AV
KANSAS CITY,  64124
(39.1127, -94.5269)"
"160000521","2016-01-03T00:00:00.000","7:57","2016-01-03T00:00:00.000","2:45",,,"402","13A","Agg Assault - Drive-","314","100  LAWN AV","KANSAS CITY","64124","PJ0344","EPD","N","4","VIC","W","F","18","Y","39.1127","-94.5269","100 LAWN AV
KANSAS CITY,  64124
(39.1127, -94.5269)"
"160000521","2016-01-03T00:00:00.000","7:57","2016-01-03T00:00:00.000","2:45",,,"402","13A","Agg Assault - Drive-","314","100  LAWN AV","KANSAS CITY","64124","PJ0344","EPD","U","2","SUS","W","M",,"Y","39.1127","-94.5269","100 LAWN AV
KANSAS CITY,  64124
(39.1127, -94.5269)"
"160000521","2016-01-03T00:00:00.000","7:57","2016-01-03T00:00:00.000","2:45",,,"402","13A","Agg Assault - Drive-","314","100  LAWN AV","KANSAS CITY","64124","PJ0344","EPD","N","2","VIC","W","M","44","Y","39.1127","-94.5269","100 LAWN AV
KANSAS CITY,  64124
(39.1127, -94.5269)"
"160000521","2016-01-03T00:00:00.000","7:57","2016-01-03T00:00:00.000","2:45",,,"402","13A","Agg Assault - Drive-","314","100  LAWN AV","KANSAS CITY","64124","PJ0344","EPD","N","1","VIC","W","F","41","Y","39.1127","-94.5269","100 LAWN AV
KANSAS CITY,  64124
(39.1127, -94.5269)"
"160000521","2016-01-03T00:00:00.000","7:57","2016-01-03T00:00:00.000","2:45",,,"402","13A","Agg Assault - Drive-","314","100  LAWN AV","KANSAS CITY","64124","PJ0344","EPD","N","4","VIC","W","M","19","Y","39.1127","-94.5269","100 LAWN AV
KANSAS CITY,  64124
(39.1127, -94.5269)"
"160000522","2016-01-03T00:00:00.000","8:19","2016-01-03T00:00:00.000","2:00",,,"799",,"Auto Theft Outside S","543","11300  BRISTOL TE","KANSAS CITY","64134","PJ7172","SPD","U","1","VIC","U","M",,"N","38.9182","-94.5076","11300 BRISTOL
TE KANSAS CITY,  64134
(38.9182, -94.5076)"
"160000522","2016-01-03T00:00:00.000","8:19","2016-01-03T00:00:00.000","2:00",,,"799",,"Auto Theft Outside S","543","11300  BRISTOL TE","KANSAS CITY","64134","PJ7172","SPD","U","1","SUS","U","U",,"N","38.9182","-94.5076","11300 BRISTOL
TE KANSAS CITY,  64134
(38.9182, -94.5076)"
"160000525","2016-01-03T00:00:00.000","8:51","2016-01-03T00:00:00.000","8:51",,,"101","09A","HOMICIDE/Non Neglige","334","E 44 ST and SOUTH BENTON AV","KANSAS CITY","64130","PJ3515","EPD","U","1","VIC","B","M","22","Y","39.037","-94.5474","44 ST and SOUTH BENTON AV
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000525","2016-01-03T00:00:00.000","8:51","2016-01-03T00:00:00.000","8:51",,,"101","09A","HOMICIDE/Non Neglige","334","E 44 ST and SOUTH BENTON AV","KANSAS CITY","64130","PJ3515","EPD","U","1","SUS","U","U",,"Y","39.037","-94.5474","44 ST and SOUTH BENTON AV
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000526","2016-01-03T00:00:00.000","9:38","2016-01-02T00:00:00.000","22:00","2016-03-01T00:00:00.000","9:15","702","240","Auto Theft","422","8500  N COSBY AV","KANSAS CITY","64154","PP0341","NPD","N","1","VIC","W","F","26","N","39.2479","-94.6463","8500 N COSBY AV
KANSAS CITY,  64154
(39.2479, -94.6463)"
"160000526","2016-01-03T00:00:00.000","9:38","2016-01-02T00:00:00.000","22:00","2016-03-01T00:00:00.000","9:15","1401","290","Property Damage","422","8500  N COSBY AV","KANSAS CITY","64154","PP0341","NPD","N","1","SUS","U","U",,"N","39.2479","-94.6463","8500 N COSBY AV
KANSAS CITY,  64154
(39.2479, -94.6463)"
"160000526","2016-01-03T00:00:00.000","9:38","2016-01-02T00:00:00.000","22:00","2016-03-01T00:00:00.000","9:15","1401","290","Property Damage","422","8500  N COSBY AV","KANSAS CITY","64154","PP0341","NPD","N","1","VIC","W","F","26","N","39.2479","-94.6463","8500 N COSBY AV
KANSAS CITY,  64154
(39.2479, -94.6463)"
"160000526","2016-01-03T00:00:00.000","9:38","2016-01-02T00:00:00.000","22:00","2016-03-01T00:00:00.000","9:15","702","240","Auto Theft","422","8500  N COSBY AV","KANSAS CITY","64154","PP0341","NPD","N","1","SUS","U","U",,"N","39.2479","-94.6463","8500 N COSBY AV
KANSAS CITY,  64154
(39.2479, -94.6463)"
"160000527","2016-01-03T00:00:00.000","9:18","2016-01-03T00:00:00.000","9:15",,,"802","13B","Non Agg Assault Dome","134","4500  WYOMING ST","KANSAS CITY","64111","PJ3589","CPD","U","1","ARR","B","M","28","N","39.0463","-94.6051","4500 WYOMING ST
KANSAS CITY,  64111
(39.0463, -94.6051)"
"160000527","2016-01-03T00:00:00.000","9:18","2016-01-03T00:00:00.000","9:15",,,"802","13B","Non Agg Assault Dome","134","4500  WYOMING ST","KANSAS CITY","64111","PJ3589","CPD","Y","1","VIC","W","F","28","N","39.0463","-94.6051","4500 WYOMING ST
KANSAS CITY,  64111
(39.0463, -94.6051)"
"160000529","2016-01-03T00:00:00.000","10:04","2016-01-02T00:00:00.000","22:20",,,"801","13B","Non Aggravated Assau","223","3000  E 60 ST","KANSAS CITY","64130","PJ4790","MPD","U","1","ARR","B","F","38","N","39.0175","-94.5511","3000 E 60 ST
KANSAS CITY,  64130
(39.0175, -94.5511)"
"160000529","2016-01-03T00:00:00.000","10:04","2016-01-02T00:00:00.000","22:20",,,"801","13B","Non Aggravated Assau","223","3000  E 60 ST","KANSAS CITY","64130","PJ4790","MPD","U","1","VIC","B","F","58","N","39.0175","-94.5511","3000 E 60 ST
KANSAS CITY,  64130
(39.0175, -94.5511)"
"160000530","2016-01-03T00:00:00.000","9:41","2016-01-03T00:00:00.000","9:41",,,"301","120","Strong Arm Robbery","114","2300  TERRACE ST","KANSAS CITY","64101","PJ1869","CPD","U","2","SUS","B","M","20","N","39.0858","-94.6007","2300 TERRACE ST
KANSAS CITY,  64101
(39.0858, -94.6007)"
"160000530","2016-01-03T00:00:00.000","9:41","2016-01-03T00:00:00.000","9:41",,,"301","120","Strong Arm Robbery","114","2300  TERRACE ST","KANSAS CITY","64101","PJ1869","CPD","U","1","SUS","B","M","20","N","39.0858","-94.6007","2300 TERRACE ST
KANSAS CITY,  64101
(39.0858, -94.6007)"
"160000530","2016-01-03T00:00:00.000","9:41","2016-01-03T00:00:00.000","9:41",,,"301","120","Strong Arm Robbery","114","2300  TERRACE ST","KANSAS CITY","64101","PJ1869","CPD","U","1","VIC","W","M","45","N","39.0858","-94.6007","2300 TERRACE ST
KANSAS CITY,  64101
(39.0858, -94.6007)"
"160000534","2016-01-03T00:00:00.000","10:32","2016-01-02T00:00:00.000","22:00","2016-03-01T00:00:00.000","8:30","640","23F","Stealing From Auto","642","1700  NE 83 ST","KANSAS CITY","64118","PC0378","SCP","N","1","SUS","U","U",,"N","39.2438","-94.5585","1700 NE 83 ST
KANSAS CITY,  64118
(39.2438, -94.5585)"
"160000534","2016-01-03T00:00:00.000","10:32","2016-01-02T00:00:00.000","22:00","2016-03-01T00:00:00.000","8:30","640","23F","Stealing From Auto","642","1700  NE 83 ST","KANSAS CITY","64118","PC0378","SCP","N","1","VIC","W","F","55","N","39.2438","-94.5585","1700 NE 83 ST
KANSAS CITY,  64118
(39.2438, -94.5585)"
"160000534","2016-01-03T00:00:00.000","10:32","2016-01-02T00:00:00.000","22:00","2016-03-01T00:00:00.000","8:30","640","23F","Stealing From Auto","642","1700  NE 83 ST","KANSAS CITY","64118","PC0378","SCP","N","2","VIC","W","M","24","N","39.2438","-94.5585","1700 NE 83 ST
KANSAS CITY,  64118
(39.2438, -94.5585)"
"160000539","2016-01-03T00:00:00.000","10:27","2016-01-03T00:00:00.000","10:20",,,"802","13B","Non Agg Assault Dome","545","11500  RICHMOND AV","KANSAS CITY","64134","PJ7228","SPD","U","1","VIC","B","F","48","N","38.9148","-94.5036","11500 RICHMOND AV
KANSAS CITY,  64134
(38.9148, -94.5036)"
"160000539","2016-01-03T00:00:00.000","10:27","2016-01-03T00:00:00.000","10:20",,,"802","13B","Non Agg Assault Dome","545","11500  RICHMOND AV","KANSAS CITY","64134","PJ7228","SPD","U","1","SUS","B","M","34","N","38.9148","-94.5036","11500 RICHMOND AV
KANSAS CITY,  64134
(38.9148, -94.5036)"
"160000541","2016-01-03T00:00:00.000","11:19","2015-12-29T00:00:00.000","22:00",,"2:00","702","240","Auto Theft","233","8200  FOREST AV ","KANSAS CITY","64132","PJ6024","MPD","U","1","SUS","B","F","38","N","38.9785","-94.5758","8200 FOREST AV
KANSAS CITY,  64132
(38.9785, -94.5758)"
"160000541","2016-01-03T00:00:00.000","11:19","2015-12-29T00:00:00.000","22:00",,"2:00","702","240","Auto Theft","233","8200  FOREST AV ","KANSAS CITY","64132","PJ6024","MPD","U","1","VIC","B","M","64","N","38.9785","-94.5758","8200 FOREST AV
KANSAS CITY,  64132
(38.9785, -94.5758)"
"160000543","2016-01-03T00:00:00.000","11:22","2016-01-02T00:00:00.000","2:00",,,"301","120","Strong Arm Robbery","422","8600  N HELENA AV ","KANSAS CITY","64154","PP0321","NPD","N","1","VIC","W","M","35","N","39.2509","-94.6484","8600 N HELENA AV
KANSAS CITY,  64154
(39.2509, -94.6484)"
"160000543","2016-01-03T00:00:00.000","11:22","2016-01-02T00:00:00.000","2:00",,,"301","120","Strong Arm Robbery","422","8600  N HELENA AV ","KANSAS CITY","64154","PP0321","NPD","N","1","SUS","W","M","24","N","39.2509","-94.6484","8600 N HELENA AV
KANSAS CITY,  64154
(39.2509, -94.6484)"
"160000544","2016-01-03T00:00:00.000","10:52","2016-01-02T00:00:00.000","21:00",,,"802","13B","Non Agg Assault Dome","213","8700  BUCKINGHAM LN ","KANSAS CITY","64129","PJ5693","MPD","Y","1","VIC","B","F","24","N","38.9881","-94.4855","8700 BUCKINGHAM LN
KANSAS CITY,  64129
(38.9881, -94.4855)"
"160000544","2016-01-03T00:00:00.000","10:52","2016-01-02T00:00:00.000","21:00",,,"802","13B","Non Agg Assault Dome","213","8700  BUCKINGHAM LN ","KANSAS CITY","64129","PJ5693","MPD","Y","1","SUS","B","M","37","N","38.9881","-94.4855","8700 BUCKINGHAM LN
KANSAS CITY,  64129
(38.9881, -94.4855)"
"160000545","2016-01-03T00:00:00.000","11:09","2016-01-02T00:00:00.000","20:00",,,"302","120","Armed Robbery","343","E LINWOOD BL and SPRUCE AV","KANSAS CITY","64132","PJ2605","EPD","U","1","SUS","B","M","30","Y","39.0674","-94.5334","E LINWOOD KANSAS CITY
, BL 64132
(39.0674, -94.5334)"
"160000545","2016-01-03T00:00:00.000","11:09","2016-01-02T00:00:00.000","20:00",,,"302","120","Armed Robbery","343","E LINWOOD BL and SPRUCE AV","KANSAS CITY","64132","PJ2605","EPD","U","1","VIC","B","F","28","Y","39.0674","-94.5334","E LINWOOD KANSAS CITY
, BL 64132
(39.0674, -94.5334)"
"160000546","2016-01-03T00:00:00.000","11:37","2016-01-01T00:00:00.000","14:00","2016-01-01T00:00:00.000","20:00","702","240","Auto Theft","422","5400  NW 84 TE","KANSAS CITY","64154","PP0339","NPD","N","1","VIC","W","M","19","N","39.2474","-94.643","5400 NW 84
TE KANSAS CITY,  64154
(39.2474, -94.643)"
"160000546","2016-01-03T00:00:00.000","11:37","2016-01-01T00:00:00.000","14:00","2016-01-01T00:00:00.000","20:00","702","240","Auto Theft","422","5400  NW 84 TE","KANSAS CITY","64154","PP0339","NPD","N","1","SUS","U","U",,"N","39.2474","-94.643","5400 NW 84
TE KANSAS CITY,  64154
(39.2474, -94.643)"
"160000547","2016-01-03T00:00:00.000","11:39","2016-01-02T00:00:00.000","23:00","2016-03-01T00:00:00.000","9:00","1401","290","Property Damage","234","1300  E 89 ST","KANSAS CITY","64131","PJ6288","MPD","U","1","VIC","B","F","30","N","38.9661","-94.5743","1300 E 89 ST
KANSAS CITY,  64131
(38.9661, -94.5743)"
"160000547","2016-01-03T00:00:00.000","11:39","2016-01-02T00:00:00.000","23:00","2016-03-01T00:00:00.000","9:00","1401","290","Property Damage","234","1300  E 89 ST","KANSAS CITY","64131","PJ6288","MPD","U","1","SUS","U","U",,"N","38.9661","-94.5743","1300 E 89 ST
KANSAS CITY,  64131
(38.9661, -94.5743)"
"160000549","2016-01-03T00:00:00.000","11:40","2016-01-02T00:00:00.000","19:00","2016-03-01T00:00:00.000","11:15","1401","290","Property Damage","113","1600  WALNUT ST","KANSAS CITY","64108","PJ1397","CPD","U","1","VIC","W","F","27","N","39.0944","-94.5824","1600 WALNUT ST
KANSAS CITY,  64108
(39.0944, -94.5824)"
"160000549","2016-01-03T00:00:00.000","11:40","2016-01-02T00:00:00.000","19:00","2016-03-01T00:00:00.000","11:15","1401","290","Property Damage","113","1600  WALNUT ST","KANSAS CITY","64108","PJ1397","CPD","U","1","SUS","U","U",,"N","39.0944","-94.5824","1600 WALNUT ST
KANSAS CITY,  64108
(39.0944, -94.5824)"
"160000550","2016-01-03T00:00:00.000","11:08","2016-01-03T00:00:00.000","11:08",,,"802","13B","Non Agg Assault Dome","334","4300  HARDESTY AV","KANSAS CITY","64128","PJ3539","EPD","Y","1","VIC","B","F","31","N","39.0465","-94.5254","4300 HARDESTY AV
KANSAS CITY,  64128
(39.0465, -94.5254)"
"160000550","2016-01-03T00:00:00.000","11:08","2016-01-03T00:00:00.000","11:08",,,"802","13B","Non Agg Assault Dome","334","4300  HARDESTY AV","KANSAS CITY","64128","PJ3539","EPD","Y","1","SUS","B","M","28","N","39.0465","-94.5254","4300 HARDESTY AV
KANSAS CITY,  64128
(39.0465, -94.5254)"
"160000551","2016-01-03T00:00:00.000","12:01","2016-01-03T00:00:00.000","9:00",,,"2601","90Z","Misc Violation","311","4900  GARDNER AV","KANSAS CITY","64120","PJ0082","EPD","N","1","SUS","B","M","26","N","39.1283","-94.5241","4900 GARDNER AV
KANSAS CITY,  64120
(39.1283, -94.5241)"
"160000551","2016-01-03T00:00:00.000","12:01","2016-01-03T00:00:00.000","9:00",,,"2601","90Z","Misc Violation","311","4900  GARDNER AV","KANSAS CITY","64120","PJ0082","EPD","N","1","VIC","W","M","31","N","39.1283","-94.5241","4900 GARDNER AV
KANSAS CITY,  64120
(39.1283, -94.5241)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"403","13A","Agg Assault - Domest","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","N","3","VIC","W","M","28","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"401","13A","Aggravated Assault (","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","Y","1","VIC","B","F","59","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"401","13A","Aggravated Assault (","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","Y","1","ARR","B","M","55","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"403","13A","Agg Assault - Domest","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","N","2","VIC","B","M","61","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"401","13A","Aggravated Assault (","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","N","2","VIC","B","M","61","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"401","13A","Aggravated Assault (","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","N","3","VIC","W","M","28","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"403","13A","Agg Assault - Domest","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","Y","1","VIC","B","F","59","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000552","2016-01-03T00:00:00.000","10:54","2016-01-03T00:00:00.000","10:54",,,"403","13A","Agg Assault - Domest","232","6400  PASEO ","KANSAS CITY","64131","PJ4988","MPD","Y","1","ARR","B","M","55","N","39.0124","-94.5688","6400 PASEO
KANSAS CITY,  64131
(39.0124, -94.5688)"
"160000553","2016-01-03T00:00:00.000","11:41","2016-01-03T00:00:00.000","11:30",,,"802","13B","Non Agg Assault Dome","243","8600  CRYSTAL AV","KANSAS CITY","64138","PJ6225","MPD","U","1","VIC","B","F","24","N","38.9685","-94.5042","8600 CRYSTAL AV
KANSAS CITY,  64138
(38.9685, -94.5042)"
"160000553","2016-01-03T00:00:00.000","11:41","2016-01-03T00:00:00.000","11:30",,,"802","13B","Non Agg Assault Dome","243","8600  CRYSTAL AV","KANSAS CITY","64138","PJ6225","MPD","U","1","SUS","B","M","22","N","38.9685","-94.5042","8600 CRYSTAL AV
KANSAS CITY,  64138
(38.9685, -94.5042)"
