Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140080888,11/08/2014 12:00:00 AM,1:47,11/08/2014 12:00:00 AM,1:47,,,802,13B,Non Agg Assault Dome,532,10700  EWING DR,KANSAS CITY,64134,PJ6898,SPD,N,1,VIC,B,F,31,"10700 EWING DR
KANSAS CITY 64134
(38.930478965, -94.512175768)",166,1,7,143
140024321,04/12/2014 12:00:00 AM,5:46,04/12/2014 12:00:00 AM,5:46,,,403,13A,Agg Assault - Domest,142,4000  WABASH AV,KANSAS CITY,64130,PJ3270,CPD,Y,1,VIC,B,M,40,"4000 WABASH AV
KANSAS CITY 64130
(39.053562251, -94.554805586)",13,3,7,157
140017199,03/15/2014 12:00:00 AM,1:16,03/15/2014 12:00:00 AM,1:16,03/15/2014 12:00:00 AM,1:16,401,13A,Aggravated Assault (,144,SWOPE PK/WOODLAND AV,KANSAS CITY,64109,PJ3739,CPD,N,1,SUS,B,M,,"SWOPE PK/WOODLAND KANSAS CITY, AV 64109
(39.066698054, -94.568728729)",123,3,7,19
140009721,02/11/2014 12:00:00 AM,22:05,02/11/2014 12:00:00 AM,22:05,,,802,13B,Non Agg Assault Dome,312,1100  HARDESTY AV,KANSAS CITY,64127,PJ1140,EPD,U,1,ARR,B,M,18,"1100 HARDESTY AV
KANSAS CITY 64127
(39.098893336, -94.5191277)",218,3,7,95
140025114,04/15/2014 12:00:00 AM,12:44,04/15/2014 12:00:00 AM,12:44,,,401,13A,Aggravated Assault (,323,1800  CLEVELAND AV,KANSAS CITY,64127,PJ1626,EPD,U,1,VIC,B,F,,"1800 CLEVELAND AV
KANSAS CITY 64127
(39.090222693, -94.538037792)",17,3,7,95
140071968,10/05/2014 12:00:00 AM,18:51,10/05/2014 12:00:00 AM,18:45,,,801,13B,Non Aggravated Assau,343,4000  VINEYARD RD,KANSAS CITY,64130,PJ3312,EPD,N,1,VIC,B,M,62,"4000 VINEYARD RD
KANSAS CITY 64130
(39.052670385, -94.525466186)",230,3,7,157
140007402,02/01/2014 12:00:00 AM,4:15,02/01/2014 12:00:00 AM,4:15,,,802,13B,Non Agg Assault Dome,632,3000  NE WINN RD,KANSAS CITY,64118,PC1375,SCP,Y,1,VIC,B,F,23,"3000 NE WINN RD
KANSAS CITY 64118
(39.15966134, -94.544901743)",88,6,4,166
140087621,12/06/2014 12:00:00 AM,17:34,12/06/2014 12:00:00 AM,17:00,,,801,13B,Non Aggravated Assau,545,11200  DONNELLY AV,KANSAS CITY,64137,PJ7139,SPD,U,1,VIC,B,M,66,"11200 DONNELLY AV
KANSAS CITY 64137
(38.919677632, -94.494216949)",200,1,7,143
140072036,10/06/2014 12:00:00 AM,2:43,10/06/2014 12:00:00 AM,2:40,,,801,13B,Non Aggravated Assau,113,1300  GRAND AV,KANSAS CITY,64106,PJ1177,CPD,N,1,VIC,B,F,21,"1300 GRAND AV
KANSAS CITY 64106
(39.098441954, -94.581029313)",5,4,7,75
140014795,03/05/2014 12:00:00 AM,21:16,03/05/2014 12:00:00 AM,21:00,03/05/2014 12:00:00 AM,21:16,801,13B,Non Aggravated Assau,412,400  NW 63 ST,KANSAS CITY,64118,PC0599,NPD,N,1,ARR,W,M,19,"400 NW 63 ST
KANSAS CITY 64118
(39.208468105, -94.586268641)",225,5,4,154
140018843,03/21/2014 12:00:00 AM,13:23,03/21/2014 12:00:00 AM,13:20,,,802,13B,Non Agg Assault Dome,231,1100  W 77 TE,KANSAS CITY,64114,PJ5707,MPD,Y,1,SUS,W,M,17,"1100 W 77
TE KANSAS CITY 64114
(38.988187543, -94.602429393)",147,1,7,162
140055200,08/06/2014 12:00:00 AM,2:51,08/06/2014 12:00:00 AM,2:51,,,401,13A,Aggravated Assault (,322,5300  WILLIAMSBURG CT,KANSAS CITY,64127,PJ1143,EPD,U,1,VIC,B,M,50,"5300 WILLIAMSBURG CT
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140077248,10/25/2014 12:00:00 AM,0:37,10/25/2014 12:00:00 AM,0:35,,,401,13A,Aggravated Assault (,322,1900  POPLAR AV,KANSAS CITY,64127,PJ1699,EPD,N,1,SUS,W,M,32,"1900 POPLAR AV
KANSAS CITY 64127
(39.088340421, -94.524895807)",17,3,7,95
140078721,10/30/2014 12:00:00 AM,15:19,10/30/2014 12:00:00 AM,15:00,,,801,13B,Non Aggravated Assau,132,3700  BROADWAY,KANSAS CITY,64110,PJ2968,CPD,N,1,VIC,W,F,47,"3700 BROADWAY
KANSAS CITY 64110
(39.035987555, -94.57321712)",1,2,7,165
140088175,12/08/2014 12:00:00 AM,22:04,12/04/2014 12:00:00 AM,6:00,,,802,13B,Non Agg Assault Dome,543,11100  WINCHESTER AV,KANSAS CITY,64134,PJ7079,SPD,U,1,VIC,W,F,20,"11100 WINCHESTER AV
KANSAS CITY 64134
(38.922169861, -94.508263771)",190,1,7,143
140091237,12/21/2014 12:00:00 AM,8:11,12/21/2014 12:00:00 AM,8:11,,,403,13A,Agg Assault - Domest,345,10400  E 42 ST,KANSAS CITY,64133,PJ3526,EPD,Y,1,VIC,B,F,29,"10400 E 42 ST
KANSAS CITY 64133
(39.046571097, -94.456392965)",173,3,7,37
140084124,11/21/2014 12:00:00 AM,15:44,11/19/2014 12:00:00 AM,21:40,,,801,13B,Non Aggravated Assau,233,100  E 83 ST,KANSAS CITY,64131,PJ6025,MPD,U,1,VIC,W,F,50,"100 E 83 ST
KANSAS CITY 64131
(38.977652921, -94.589011364)",129,1,7,162
140071224,10/02/2014 12:00:00 AM,22:47,10/02/2014 12:00:00 AM,22:45,,,801,13B,Non Aggravated Assau,343,3800  CHELSEA AV,KANSAS CITY,34127,PJ3019,EPD,N,2,VIC,B,M,62,"3800 CHELSEA AV
KANSAS CITY 34127
(39.042636465, -94.52772953)",230,3,7,157
140076750,10/23/2014 12:00:00 AM,10:04,10/21/2014 12:00:00 AM,14:00,,,801,13B,Non Aggravated Assau,112,1100  MAIN ST,KANSAS CITY,64105,PJ1024,CPD,U,2,VIC,,,,"1100 MAIN ST
KANSAS CITY 64105
(39.100082173, -94.583195505)",5,4,7,72
140003149,01/14/2014 12:00:00 AM,15:14,01/14/2014 12:00:00 AM,15:14,,,403,13A,Agg Assault - Domest,314,200  JACKSON AV,KANSAS CITY,64123,PJ0355,EPD,Y,2,VIC,W,F,42,"200 JACKSON AV
KANSAS CITY 64123
(39.11187232, -94.532755521)",202,4,7,76
140041634,06/16/2014 12:00:00 AM,16:59,06/16/2014 12:00:00 AM,16:59,,,801,13B,Non Aggravated Assau,314,4000  INDEPENDENCE AV,KANSAS CITY,64123,PJ0731,EPD,U,3,SUS,B,F,,"4000 INDEPENDENCE AV
KANSAS CITY 64123
(39.105795016, -94.535131042)",202,4,7,70
140057881,08/15/2014 12:00:00 AM,10:02,08/15/2014 12:00:00 AM,10:02,,,801,13B,Non Aggravated Assau,212,6000  SWOPE PK,KANSAS CITY,,PJ4834,MPD,U,1,ARR,B,F,,"6000 SWOPE PK
(39.016881664, -94.542125877)",16,2,7,157
140032233,05/12/2014 12:00:00 AM,10:59,05/12/2014 12:00:00 AM,10:59,,,401,13A,Aggravated Assault (,345,E 67 ST/WOODSON RD,KANSAS CITY,64133,PJ5357,EPD,N,1,VIC,W,M,50,"67 ST WOODSON RD
KANSAS CITY 64133
(39.015518235, -94.459477911)",,,7,37
140083189,11/18/2014 12:00:00 AM,7:10,11/18/2014 12:00:00 AM,7:00,,,801,13B,Non Aggravated Assau,231,7800  WORNALL RD,KANSAS CITY,64114,PJ5751,MPD,U,1,VIC,B,M,47,"7800 WORNALL RD
KANSAS CITY 64114
(38.986452206, -94.594515522)",147,1,7,162
140008432,02/06/2014 12:00:00 AM,5:08,02/06/2014 12:00:00 AM,5:00,,,403,13A,Agg Assault - Domest,313,BENTON BL/INDEPENDENCE AV,KANSAS CITY,64124,PJ0609,EPD,Y,1,SUS,B,M,32,"BENTON BL/INDEPENDENCE KANSAS CITY, AV 64124
(39.10687632, -94.543605907)",202,4,7,70
140062091,08/30/2014 12:00:00 AM,6:42,08/30/2014 12:00:00 AM,6:42,,,802,13B,Non Agg Assault Dome,232,1700  E 76 ST,KANSAS CITY,64132,PJ5684,MPD,Y,1,ARR,B,M,19,"1700 E 76 ST
KANSAS CITY 64132
(38.989175347, -94.567770341)",98,2,7,163
140011969,02/21/2014 12:00:00 AM,18:10,02/21/2014 12:00:00 AM,18:00,,,802,13B,Non Agg Assault Dome,414,7800  N OREGON AV,KANSAS CITY,64151,PP0454,NPD,U,2,VIC,W,M,44,"7800 N OREGON AV
KANSAS CITY 64151
(39.236672504, -94.634463931)",144,5,3,66
140036927,05/29/2014 12:00:00 AM,17:26,05/29/2014 12:00:00 AM,17:15,05/29/2014 12:00:00 AM,17:20,401,13A,Aggravated Assault (,212,4000  E 68 ST,KANSAS CITY,64130,PJ5259,MPD,N,2,VIC,B,F,,"4000 E 68 ST
KANSAS CITY 64130
(39.002743292, -94.540298394)",111,2,7,151
140052887,07/28/2014 12:00:00 AM,13:21,07/28/2014 12:00:00 AM,13:21,,,401,13A,Aggravated Assault (,345,5000  STERLING AV,KANSAS CITY,64133,PJ4247,EPD,U,2,SUS,W,M,,"5000 STERLING AV
KANSAS CITY 64133
(39.030731534, -94.448398494)",165,3,7,37
140023089,04/07/2014 12:00:00 AM,14:59,03/28/2014 12:00:00 AM,17:00,,,801,13B,Non Aggravated Assau,542,8800  CRYSTAL LN,KANSAS CITY,64138,PJ6300,SPD,U,1,SUS,W,M,57,"8800 CRYSTAL LN
KANSAS CITY 64138
(38.964964385, -94.503961646)",35,2,7,98
140007522,02/01/2014 12:00:00 AM,17:56,02/01/2014 12:00:00 AM,17:25,,,401,13A,Aggravated Assault (,423,400  NW BARRY RD,KANSAS CITY,64155,PC0338,NPD,U,1,VIC,,,,"400 NW BARRY RD
KANSAS CITY 64155
(39.246465855, -94.585205902)",220,5,4,82
140067594,09/19/2014 12:00:00 AM,20:35,09/19/2014 12:00:00 AM,20:25,,,801,13B,Non Aggravated Assau,344,0  ROYAL WA,KANSAS CITY,64129,PJ3213,EPD,U,1,ARR,W,M,25,"0 ROYAL
WA KANSAS CITY 64129
(39.039016024, -94.496019407)",19,3,7,155
140003488,01/15/2014 12:00:00 AM,23:09,01/15/2014 12:00:00 AM,23:05,,,801,13B,Non Aggravated Assau,113,1500  GRAND AV,KANSAS CITY,64106,PJ1354,CPD,U,2,VIC,,,,"1500 GRAND AV
KANSAS CITY 64106
(38.900852844, -94.592593363)",95,1,7,129
140063633,09/04/2014 12:00:00 AM,20:24,09/04/2014 12:00:00 AM,20:24,,,801,13B,Non Aggravated Assau,121,BROOKLYN AV/INDEPENDENCE AV,KANSAS CITY,64124,PJ0569,CPD,N,1,SUS,B,M,20,"BROOKLYN AV/INDEPENDENCE KANSAS CITY, AV 64124
(39.10687632, -94.543605907)",202,4,7,70
140007738,02/02/2014 12:00:00 AM,19:26,02/02/2014 12:00:00 AM,19:20,,,401,13A,Aggravated Assault (,122,1100  E 10 ST,KANSAS CITY,64106,PJ0894,CPD,U,1,VIC,W,M,49,"1100 E 10 ST
KANSAS CITY 64106
(39.1019252, -94.569650785)",183,3,7,75
140067510,09/19/2014 12:00:00 AM,15:11,09/19/2014 12:00:00 AM,15:11,,,801,13B,Non Aggravated Assau,332,E 33 ST/PROSPECT AV,KANSAS CITY,64131,PJ2651,EPD,N,1,VIC,B,F,19,"33 ST PROSPECT AV
KANSAS CITY 64131
(38.965376871, -94.57690603)",81,2,7,163
140003969,01/17/2014 12:00:00 AM,20:39,01/17/2014 12:00:00 AM,20:35,,,801,13B,Non Aggravated Assau,141,E 39 ST/TROOST AV,KANSAS CITY,64110,PJ3070,CPD,U,1,ARR,B,F,21,"39 ST TROOST AV
KANSAS CITY 64110
(39.035987555, -94.57321712)",1,2,7,165
140028060,04/26/2014 12:00:00 AM,19:03,04/26/2014 12:00:00 AM,19:03,,,801,13B,Non Aggravated Assau,333,3900  INDIANA AV,KANSAS CITY,64128,PJ3200,EPD,N,1,VIC,B,F,27,"3900 INDIANA AV
KANSAS CITY 64128
(39.055025277, -94.544395675)",68,3,7,157
140035860,05/25/2014 12:00:00 AM,20:36,05/25/2014 12:00:00 AM,20:36,,,801,13B,Non Aggravated Assau,345,5500  NOLAND RD,KANSAS CITY,64133,PJ4748,EPD,N,1,SUS,B,M,19,"5500 NOLAND RD
KANSAS CITY 64133
(39.021120997, -94.41634673)",61,2,7,37
140081561,11/10/2014 12:00:00 AM,17:15,11/10/2014 12:00:00 AM,16:45,,,801,13B,Non Aggravated Assau,315,5800  ST JOHN AV,KANSAS CITY,64123,PJ0305,EPD,N,1,SUS,W,M,40,"5800 ST JOHN AV
KANSAS CITY 64123
(39.112325056, -94.513918293)",174,4,7,76
140053585,07/31/2014 12:00:00 AM,1:16,07/31/2014 12:00:00 AM,1:10,07/31/2014 12:00:00 AM,1:13,801,13B,Non Aggravated Assau,332,3600  INDIANA AV,KANSAS CITY,64128,PJ2962,EPD,N,2,ARR,B,M,26,"3600 INDIANA AV
KANSAS CITY 64128
(39.060342278, -94.544126238)",67,3,7,36
140028857,04/29/2014 12:00:00 AM,21:10,04/29/2014 12:00:00 AM,21:00,,,801,13B,Non Aggravated Assau,323,2600  MONTGALL AV,KANSAS CITY,64127,PJ2173,EPD,N,1,VIC,W,M,29,"2600 MONTGALL AV
KANSAS CITY 64127
(39.078741914, -94.551276147)",233,3,7,95
140000060,01/01/2014 12:00:00 AM,5:10,01/01/2014 12:00:00 AM,5:05,,,401,13A,Aggravated Assault (,115,3200  E 11 ST,KANSAS CITY,64124,PJ1057,EPD,U,1,VIC,B,M,30,"3200 E 11 ST
KANSAS CITY 64124
(39.100404505, -94.544262075)",215,3,7,95
140009122,02/09/2014 12:00:00 AM,3:09,02/09/2014 12:00:00 AM,3:09,,,802,13B,Non Agg Assault Dome,332,3200  BENTON BL,KANSAS CITY,64128,PJ2661,EPD,Y,1,VIC,B,F,32,"3200 BENTON
BL KANSAS CITY 64128
(39.067734931, -94.546096551)",67,3,7,36
140010451,02/15/2014 12:00:00 AM,3:00,02/15/2014 12:00:00 AM,1:50,02/15/2014 12:00:00 AM,2:00,802,13B,Non Agg Assault Dome,542,8800  CRYSTAL LN,KANSAS CITY,64138,PJ6300,SPD,Y,1,VIC,B,F,22,"8800 CRYSTAL LN
KANSAS CITY 64138
(38.964964385, -94.503961646)",35,2,7,98
140077267,10/25/2014 12:00:00 AM,2:18,10/25/2014 12:00:00 AM,2:18,,,802,13B,Non Agg Assault Dome,143,800  E 40 ST,KANSAS CITY,64110,PJ3143,CPD,U,1,SUS,W,M,31,"800 E 40 ST
KANSAS CITY 64110
(39.054437986, -94.575539745)",191,4,7,165
140001229,01/06/2014 12:00:00 AM,15:46,01/06/2014 12:00:00 AM,15:00,,,802,13B,Non Agg Assault Dome,632,2900  NE 39 ST,KANSAS CITY,64117,PC1270,SCP,Y,1,SUS,W,M,25,"2900 NE 39 ST
KANSAS CITY 64117
(39.164851119, -94.546447629)",7,6,4,166
140062317,08/31/2014 12:00:00 AM,1:35,08/31/2014 12:00:00 AM,1:35,,,802,13B,Non Agg Assault Dome,224,6100  PARK AV,KANSAS CITY,64130,PJ4817,MPD,Y,1,VIC,B,F,46,"6100 PARK AV
KANSAS CITY 64130
(39.015872265, -94.559336358)",64,2,7,157
140075332,10/17/2014 12:00:00 AM,23:56,10/17/2014 12:00:00 AM,23:32,,,801,13B,Non Aggravated Assau,421,8100  NW PRAIRIE VIEW RD,KANSAS CITY,64152,PP0398,NPD,U,1,ARR,W,F,21,"8100 NW PRAIRIE VIEW RD
KANSAS CITY 64152
(39.241153837, -94.658852062)",69,5,3,77
140018951,03/21/2014 12:00:00 AM,21:04,03/21/2014 12:00:00 AM,21:04,,,801,13B,Non Aggravated Assau,213,8500  BLUE PK W,KANSAS CITY,64127,PJ5085,MPD,N,1,SUS,W,M,30,"8500 BLUE PK W
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140089203,12/12/2014 12:00:00 AM,23:48,12/12/2014 12:00:00 AM,23:48,,,801,13B,Non Aggravated Assau,113,1300  GRAND AV,KANSAS CITY,64105,PJ1177,CPD,N,2,ARR,B,M,23,"1300 GRAND AV
KANSAS CITY 64105
(38.900852844, -94.592593363)",95,1,7,129
140080564,11/06/2014 12:00:00 AM,19:30,11/06/2014 12:00:00 AM,19:30,,,801,13B,Non Aggravated Assau,134,4400  WORNALL RD,KANSAS CITY,64111,PJ3485,CPD,U,1,VIC,W,F,23,"4400 WORNALL RD
KANSAS CITY 64111
(39.046353974, -94.5901837)",44,4,7,50
140046378,07/03/2014 12:00:00 AM,22:48,07/03/2014 12:00:00 AM,22:37,,,402,13A,Agg Assault - Drive-,332,3700  SOUTH BENTON AV,KANSAS CITY,64128,PJ3026,EPD,U,1,VIC,B,M,22,"3700 SOUTH BENTON AV
KANSAS CITY 64128
(39.058811937, -94.549976849)",67,3,7,36
140062079,08/30/2014 12:00:00 AM,4:10,08/30/2014 12:00:00 AM,3:45,,,801,13B,Non Aggravated Assau,640,3600  NE 77 TE,KANSAS CITY,64119,PC0447,SCP,U,3,SUS,W,M,19,"3600 NE 77
TE KANSAS CITY 64119
(39.234057979, -94.536491219)",164,6,4,135
140087900,12/07/2014 12:00:00 AM,22:46,12/07/2014 12:00:00 AM,22:40,,,402,13A,Agg Assault - Drive-,223,E 63 ST/INDIANA AV,KANSAS CITY,64134,PJ4917,MPD,U,4,SUS,B,F,,"63 ST INDIANA AV
KANSAS CITY 64134
(38.931207748, -94.50177654)",23,1,7,143
140004431,01/20/2014 12:00:00 AM,0:26,01/20/2014 12:00:00 AM,0:01,,,802,13B,Non Agg Assault Dome,632,2800  NE PARVIN RD,KANSAS CITY,64116,PC1322,SCP,Y,1,ARR,W,M,22,"2800 NE PARVIN RD
KANSAS CITY 64116
(39.163202239, -94.546961608)",7,6,4,166
140020850,03/29/2014 12:00:00 AM,21:23,03/29/2014 12:00:00 AM,21:23,,,801,13B,Non Aggravated Assau,121,1700  INDEPENDENCE AV,KANSAS CITY,64106,PJ0663,CPD,U,1,VIC,W,M,45,"1700 INDEPENDENCE AV
KANSAS CITY 64106
(39.106705741, -94.561180961)",135,3,7,75
140035706,05/25/2014 12:00:00 AM,5:00,05/25/2014 12:00:00 AM,4:47,05/25/2014 12:00:00 AM,4:59,802,13B,Non Agg Assault Dome,222,5600  HIGHLAND AV,KANSAS CITY,64131,PJ4500,MPD,Y,1,VIC,B,F,29,"5600 HIGHLAND AV
KANSAS CITY 64131
(39.024983188, -94.565808199)",58,2,7,165
140080449,11/06/2014 12:00:00 AM,12:00,11/06/2014 12:00:00 AM,12:00,,,401,13A,Aggravated Assault (,543,7000  E 111 ST,KANSAS CITY,64134,PJ7014,SPD,U,1,ARR,B,M,,"7000 E 111 ST
KANSAS CITY 64134
(38.922542902, -94.508019281)",190,1,7,143
140005889,01/26/2014 12:00:00 AM,1:18,01/26/2014 12:00:00 AM,1:18,,,401,13A,Aggravated Assault (,213,7400  E 49 ST,KANSAS CITY,64129,PJ4072,MPD,Y,1,VIC,W,F,,"7400 E 49 ST
KANSAS CITY 64129
(39.034207374, -94.498839258)",19,3,7,155
140072178,10/06/2014 12:00:00 AM,14:34,10/06/2014 12:00:00 AM,14:34,10/06/2014 12:00:00 AM,14:40,801,13B,Non Aggravated Assau,323,2200  ASKEW AV,KANSAS CITY,64127,PJ1875,EPD,N,1,VIC,B,M,48,"2200 ASKEW AV
KANSAS CITY 64127
(39.085164844, -94.540595137)",17,3,7,95
140008879,02/07/2014 12:00:00 AM,20:35,02/07/2014 12:00:00 AM,20:35,,,802,13B,Non Agg Assault Dome,425,11300  NW PRAIRIE VIEW RD,KANSAS CITY,,PP0145,NPD,Y,1,VIC,W,M,26,"11300 NW PRAIRIE VIEW RD
(39.296025206, -94.687031393)",203,5,3,130
140038304,06/04/2014 12:00:00 AM,8:11,06/04/2014 12:00:00 AM,8:08,,,401,13A,Aggravated Assault (,121,700  VIRGINIA AV,KANSAS CITY,64109,PJ0751,CPD,U,1,SUS,B,M,41,"700 VIRGINIA AV
KANSAS CITY 64109
(39.105261465, -94.565998325)",183,3,7,75
140046002,07/02/2014 12:00:00 AM,15:06,07/02/2014 12:00:00 AM,15:00,,,801,13B,Non Aggravated Assau,331,3500  E 29 ST,KANSAS CITY,64128,PJ2345,EPD,N,1,VIC,B,M,51,"3500 E 29 ST
KANSAS CITY 64128
(39.073147585, -94.542099374)",115,3,7,36
140068471,09/23/2014 12:00:00 AM,5:40,09/23/2014 12:00:00 AM,5:00,,,401,13A,Aggravated Assault (,133,4000  OAK ST,KANSAS CITY,64111,PJ3221,CPD,U,1,VIC,W,M,25,"4000 OAK ST
KANSAS CITY 64111
(39.053732789, -94.581635316)",216,4,7,50
140023616,04/09/2014 12:00:00 AM,15:10,04/09/2014 12:00:00 AM,15:10,,,801,13B,Non Aggravated Assau,112,1100  LOCUST ST,KANSAS CITY,64106,PJ1029,CPD,N,1,ARR,W,M,33,"1100 LOCUST ST
KANSAS CITY 64106
(39.100855311, -94.577375383)",5,4,7,75
140064182,09/07/2014 12:00:00 AM,1:46,09/07/2014 12:00:00 AM,1:45,,,802,13B,Non Agg Assault Dome,223,5600  OLIVE ST,KANSAS CITY,,PJ4510,MPD,Y,1,VIC,B,F,22,"5600 OLIVE ST
(39.024692983, -94.557656331)",58,2,7,157
140088418,12/09/2014 12:00:00 AM,21:01,12/09/2014 12:00:00 AM,21:00,,,802,13B,Non Agg Assault Dome,543,7200  E 108 ST,KANSAS CITY,64134,PJ6955,SPD,Y,1,VIC,W,F,33,"7200 E 108 ST
KANSAS CITY 64134
(38.926976028, -94.505982253)",190,1,7,143
140077657,10/26/2014 12:00:00 AM,16:57,10/26/2014 12:00:00 AM,9:36,,,802,13B,Non Agg Assault Dome,413,5600  N NORTHWOOD RD,KANSAS CITY,64151,PP0701,NPD,Y,1,SUS,W,M,25,"5600 N NORTHWOOD RD
KANSAS CITY 64151
(39.196134784, -94.631651557)",246,5,3,66
140067622,09/19/2014 12:00:00 AM,21:53,09/19/2014 12:00:00 AM,21:53,,,401,13A,Aggravated Assault (,234,9400  CLEVELAND AV,KANSAS CITY,64132,PJ6439,MPD,U,5,SUS,B,M,,"9400 CLEVELAND AV
KANSAS CITY 64132
(38.956044457, -94.543920894)",113,2,7,151
140014772,03/05/2014 12:00:00 AM,20:09,03/05/2014 12:00:00 AM,20:09,,,802,13B,Non Agg Assault Dome,343,4100  HARDESTY AV,KANSAS CITY,64130,PJ3409,EPD,Y,1,VIC,B,M,22,"4100 HARDESTY AV
KANSAS CITY 64130
(39.051084238, -94.52234063)",230,3,7,157
140056249,08/09/2014 12:00:00 AM,16:39,08/09/2014 12:00:00 AM,16:39,,,802,13B,Non Agg Assault Dome,311,6000  GLADSTONE BL,KANSAS CITY,64126,PJ0192,EPD,U,1,ARR,W,M,43,"6000 GLADSTONE
BL KANSAS CITY 64126
(39.119046043, -94.511231266)",174,4,7,144
140066197,09/14/2014 12:00:00 AM,23:02,09/14/2014 12:00:00 AM,22:30,,,802,13B,Non Agg Assault Dome,422,5800  NW BARRY RD,KANSAS CITY,64154,PP0347,NPD,Y,1,VIC,W,F,51,"5800 NW BARRY RD
KANSAS CITY 64154
(39.246948556, -94.648299428)",14,5,3,81
140087648,12/06/2014 12:00:00 AM,19:46,12/06/2014 12:00:00 AM,19:30,,,802,13B,Non Agg Assault Dome,212,7100  E 69 TE,KANSAS CITY,64133,PJ5396,MPD,Y,1,SUS,B,F,26,"7100 E 69
TE KANSAS CITY 64133
(38.998438242, -94.504644454)",38,2,7,37
140078817,10/28/2014 12:00:00 AM,16:10,10/28/2014 12:00:00 AM,16:10,,,801,13B,Non Aggravated Assau,121,400  HIGHLAND AV,KANSAS CITY,64106,PJ0385,CPD,U,1,VIC,W,M,41,"400 HIGHLAND AV
KANSAS CITY 64106
(39.110471222, -94.561574372)",135,3,7,75
140070614,09/30/2014 12:00:00 AM,23:24,09/30/2014 12:00:00 AM,23:24,,,802,13B,Non Agg Assault Dome,343,E 29 ST/VAN BRUNT BL,KANSAS CITY,64127,PJ2398,EPD,Y,2,VIC,W,M,36,"29 ST
VAN BRUNT BL KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140027935,04/26/2014 12:00:00 AM,9:51,04/26/2014 12:00:00 AM,9:51,,,802,13B,Non Agg Assault Dome,333,3700  INDIANA AV,KANSAS CITY,64128,PJ3038,EPD,Y,2,SUS,W,F,23,"3700 INDIANA AV
KANSAS CITY 64128
(39.058591961, -94.544225334)",67,3,7,36
140055965,08/08/2014 12:00:00 AM,16:35,08/08/2014 12:00:00 AM,16:35,,,801,13B,Non Aggravated Assau,112,900  E 9 ST,KANSAS CITY,64106,PJ0822,CPD,U,2,VIC,W,M,68,"900 E 9 ST
KANSAS CITY 64106
(39.103253279, -94.572434482)",183,4,7,75
140022171,04/04/2014 12:00:00 AM,4:34,04/04/2014 12:00:00 AM,4:20,,,802,13B,Non Agg Assault Dome,634,3000  NE 56 ST,KANSAS CITY,64119,PC0708,SCP,Y,1,SUS,W,M,26,"3000 NE 56 ST
KANSAS CITY 64119
(39.194818174, -94.543979898)",89,6,4,135
140022701,04/05/2014 12:00:00 AM,23:42,04/05/2014 12:00:00 AM,23:42,,,401,13A,Aggravated Assault (,211,3000-BLK E 49 ST,KANSAS CITY,64130,PJ3916,MPD,U,1,SUS,B,M,,"3000 BLK E 49 ST
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140016303,03/11/2014 12:00:00 AM,17:17,03/11/2014 12:00:00 AM,17:15,,,403,13A,Agg Assault - Domest,222,5400  PARK AV,KANSAS CITY,64130,PJ4316,MPD,Y,4,SUS,B,F,31,"5400 PARK AV
KANSAS CITY 64130
(39.028363, -94.558595441)",58,2,7,157
140040896,06/13/2014 12:00:00 AM,21:33,06/13/2014 12:00:00 AM,21:33,,,802,13B,Non Agg Assault Dome,635,4000  N BELMONT AV,KANSAS CITY,64117,PC1230,SCP,U,1,SUS,B,M,51,"4000 N BELMONT AV
KANSAS CITY 64117
(39.166424122, -94.508060638)",9,6,4,166
140045749,07/01/2014 12:00:00 AM,16:47,07/01/2014 12:00:00 AM,16:47,,,401,13A,Aggravated Assault (,121,1300  ADMIRAL BL,KANSAS CITY,64124,PJ0648,CPD,U,5,SUS,B,M,,"1300 ADMIRAL
BL KANSAS CITY 64124
(39.105396877, -94.566860804)",183,3,7,75
140048689,07/12/2014 12:00:00 AM,18:12,07/10/2014 12:00:00 AM,18:00,,,401,13A,Aggravated Assault (,342,3300  N CORRINGTON AV,KANSAS CITY,64127,PJ2838,EPD,N,1,SUS,U,M,,"3300 N CORRINGTON AV
KANSAS CITY 64127
(39.065562616, -94.499009277)",211,3,7,155
140066353,09/15/2014 12:00:00 AM,13:39,09/15/2014 12:00:00 AM,13:39,,,801,13B,Non Aggravated Assau,131,3400  WYOMING ST,KANSAS CITY,64111,PJ2762,CPD,N,1,VIC,W,F,49,"3400 WYOMING ST
KANSAS CITY 64111
(39.066092975, -94.604117181)",232,4,7,50
140014733,03/05/2014 12:00:00 AM,17:20,03/05/2014 12:00:00 AM,17:00,,,401,13A,Aggravated Assault (,341,1600  FREMONT AV,KANSAS CITY,64126,PJ1569,EPD,U,1,VIC,W,F,54,"1600 FREMONT AV
KANSAS CITY 64126
(39.091861794, -94.507986071)",83,3,7,94
