Receipt,Permit,Current Status,County,Designated Basin,Denver Basin Aquifer,Township,Range,Section,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Permit Category,Well Constructed,Pump Installed,Well Plugged,Associated Aquifers,Associated Uses,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,Static Water Level,Static Water Level Date,WDID,Associated Case Numbers,Modified,More Information,Location,IDKey,Counties
0353482 ,171050-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,13,NE,NE,200,E,225,N,505046.3,4424575.9,Residential,08/09/1993,10/21/2016,,LARAMIE FOX HILLS,Domestic,,960,750,960,10.00,565.00,1993/08/09,,,11/29/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0353482,"(39.971329, -104.94092)",0353482  33279,82
0420103 ,205706-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,10,SE,SW,,,,,500879.0,4424684.0,Residential,11/06/1997,09/26/2019,,LARAMIE FOX HILLS,Domestic,,845,714,845,3.00,540.00,2019/09/26,,,11/08/2019 03:39:00 PM,https://dwr.state.co.us/Tools/WellPermits/0420103,"(39.972317, -104.989717)",0420103  321115,82
0504879C,59150-F,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,4,SE,SE,,,,,500094.0,4377951.3,General Purpose,04/02/2003,,,LARAMIE-FOX HILLS,Municipal,,451,,,,122.00,2003/04/02,0806378,80CW0445,11/18/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0504879C,"(39.551245, -104.998916)",0504879C 292226,3133
3635498 ,162715--A,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,9,SW,NW,1130,W,2410,N,498996.6,4425543.1,Residential,12/12/2008,,,LARAMIE FOX HILLS,Domestic,,647,771,647,,675.00,2008/12/12,,,12/24/2008 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3635498,"(39.980056, -105.011757)",3635498  176540,82
0428286 ,209646-,Well Constructed,WELD,,Yes,1.0 N,68.0 W,6,NE,SW,2340,W,2310,S,495990.4,4436562.5,Residential,06/19/1998,09/11/1998,,LARAMIE FOX HILLS,Domestic,,495,265,475,7.00,25.00,1998/06/19,,,06/11/2010 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0428286,"(40.079335, -105.047042)",0428286  12727,1072
0366551 ,43354-F,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,4,NE,NE,300,E,850,N,500059.9,4379348.5,General Purpose,05/07/1993,02/24/1994,,LARAMIE FOX HILLS,Municipal,,1692,,,200.00,,,,89CW0062,11/29/2004 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0366551,"(39.563832, -104.999312)",0366551  6399,3133
0421550 ,206232-,Well Constructed,WELD,,Yes,1.0 N,68.0 W,16,SW,NE,2100,E,2400,N,499434.6,4433497.5,Residential,12/05/1997,02/09/1998,,LARAMIE FOX HILLS,Household use only,,560,,,,252.00,1997/12/05,,,04/03/2018 08:18:00 AM,https://dwr.state.co.us/Tools/WellPermits/0421550,"(40.051729, -105.006634)",0421550  36905,1072
0366206 ,177810-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,1,NW,NW,980,W,439,N,503776.4,4427668.7,Residential,07/28/1994,08/23/1994,,LARAMIE FOX HILLS,Domestic,,920,720,920,6.20,627.00,1994/07/28,,,03/25/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0366206,"(39.999203, -104.955774)",0366206  348581,82
3647049 ,283869-,Permit Canceled,DOUGLAS,,Yes,6.0 S,68.0 W,5,SE,NE,727,E,2525,N,498295.8,4378836.5,Monitoring/Observation,12/17/2010,,,LARAMIE-FOX HILLS,Monitoring/Sampling,5580,1560,1200,1520,,748.00,2010/12/17,0815220,,02/11/2011 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3647049,"(39.559226, -105.019846)",3647049  7934,3133
0489398D,58095-F,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,27,NW,SE,1557,E,2221,S,501265.6,4372136.6,General Purpose,09/30/2002,11/12/2002,,LARAMIE-FOX HILLS,"Industrial, Municipal",,1971,,,114.00,682.00,2002/09/30,0807002,W9192,01/31/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0489398D,"(39.498857, -104.985286)",0489398D 81944,3133
3630585 ,278296-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,11,NW,NW,,,,,502152.0,4426234.0,Residential,09/19/2008,11/14/2008,,LARAMIE FOX HILLS,Household use only,,855,657,865,7.00,630.00,2008/09/19,,,12/30/2008 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3630585,"(39.98628, -104.974804)",3630585  91621,82
0423358,207324-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,9,SE,SE,1240,E,520,S,499869.5,4424827.3,Residential,08/28/1998,10/21/1998,,LARAMIE FOX HILLS,Domestic,,905,730,905,4.00,580.00,1998/08/28,,,10/27/1998 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0423358,"(39.973606, -105.001544)",0423358 258161,82
0477754 ,235335-,Well Constructed,BROOMFIELD,,Yes,1.0 N,68.0 W,26,NW,NE,2390,E,150,N,502567.5,4430976.1,Residential,11/07/2001,05/08/2003,,LARAMIE FOX HILLS,"Domestic, Stock",,790,567,790,13.00,300.00,2001/11/07,,,05/14/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0477754,"(40.029003, -104.969925)",0477754  79743,86
0418447 ,204922-,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,17,SW,SE,1479,E,495,S,498217.0,4423210.5,Residential,01/23/1998,02/06/1998,,LARAMIE FOX HILLS,"Domestic, Stock",,905,740,905,10.10,500.00,1998/01/23,,,04/24/1998 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0418447,"(39.959044, -105.020886)",0418447  344532,86
0424144,49483-F,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,12,SE,NE,450,E,1900,N,504975.0,4425672.0,General Purpose,04/03/1998,,,LARAMIE FOX HILLS,Domestic,,950,760,950,,599.00,1998/04/03,,,02/10/1999 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0424144,"(39.981204, -104.941743)",0424144 63382,82
0475412 ,233886-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,12,NW,SE,1350,E,2400,S,504699.2,4425378.8,Residential,07/24/2001,07/24/2001,,LARAMIE FOX HILLS,"Domestic, Stock",,940,720,940,10.00,640.00,2001/07/24,,,03/05/2021 01:17:00 PM,https://dwr.state.co.us/Tools/WellPermits/0475412,"(39.978566, -104.944978)",0475412  437293,82
0416030B,204047-,Permit Canceled,BROOMFIELD,,Yes,1.0 S,68.0 W,17,SW,NE,1650,E,1650,N,498157.1,4424163.2,Residential,04/14/1997,09/06/1997,,LARAMIE FOX HILLS,Domestic,,1000,780,1000,15.00,430.00,1997/04/14,,,06/06/2001 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0416030B,"(39.967621, -105.021591)",0416030B 206410,86
0416710 ,204212-,Well Abandoned,ADAMS,,Yes,1.0 S,68.0 W,12,NE,NE,465,E,250,N,504972.9,4426174.9,Residential,09/12/1997,10/01/1997,05/03/2013,LARAMIE FOX HILLS,Domestic,,890,680,890,7.70,450.00,1997/09/12,,,11/25/2013 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0416710,"(39.985736, -104.941763)",0416710  77475,82
3605211 ,269810-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,14,NE,NW,1590,W,400,N,511796.2,4434107.0,Residential,08/15/2007,08/27/2007,,LARAMIE FOX HILLS,Domestic,5050,847,570,847,12.00,525.00,2007/08/15,,,09/17/2007 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3605211,"(40.057134, -104.861703)",3605211  357916,1072
0470348 ,173127--A,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,14,NE,SW,2500,W,1800,S,512077.6,4433164.3,Residential,03/13/2001,04/02/2001,,LARAMIE FOX HILLS,"Domestic, Stock",,680,560,680,15.00,300.00,2001/03/13,,,02/26/2010 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0470348,"(40.048634, -104.858414)",0470348  358502,1072
0442887A,51565-F,Well Abandoned,ADAMS,,Yes,1.0 S,67.0 W,9,SE,NW,2220,W,2491,N,508937.4,4425498.0,General Purpose,04/16/1999,07/15/1999,01/28/2011,LARAMIE-FOX HILLS,Domestic,,1012,750,1012,15.00,540.00,1999/04/16,0209534,,04/11/2011 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0442887A,"(39.979604, -104.895343)",0442887A 171840,82
0446179 ,218478-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,33,NW,NW,450,W,600,N,508257.3,4429218.5,Residential,07/16/1999,09/14/1999,,LARAMIE FOX HILLS,Domestic,,815,610,815,5.00,510.00,1999/07/16,,,05/17/2002 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0446179,"(40.013136, -104.90326)",0446179  366185,1072
0274069,147660-,Permit Canceled,WELD,,Yes,2.0 N,67.0 W,14,NW,NW,80,W,600,N,511324.5,4443708.8,Residential,09/10/1987,04/06/1988,,LARAMIE FOX HILLS,Domestic,,545,340,545,14.00,157.00,1987/09/10,,,06/13/1988 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0274069,"(40.143651, -104.867069)",0274069 118386,1072
0449119,220291-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,21,SW,SW,500,W,1100,S,508263.9,4431343.7,Residential,08/22/1979,,,LARAMIE FOX HILLS,Domestic,,720,600,720,,265.00,1979/08/22,,,01/19/2022 03:16:00 PM,https://dwr.state.co.us/Tools/WellPermits/0449119,"(40.032282, -104.903151)",0449119 414341,1072
0389876C,190390-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,11,NW,NW,,,,,511669.0,4425900.0,Residential,02/23/1996,08/23/2019,,LARAMIE-FOX HILLS,"Domestic, Other",,1024,770,1024,11.00,744.00,2019/08/23,,,11/06/2019 11:19:00 AM,https://dwr.state.co.us/Tools/WellPermits/0389876C,"(39.983193, -104.86334)",0389876C 401567,82
0447449,220183-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,14,NE,NE,175,E,600,N,512843.9,4443686.9,Residential,11/05/1999,11/11/1999,,LARAMIE FOX HILLS,Domestic,,500,290,500,10.00,180.00,1999/11/05,,,10/06/2021 02:58:00 PM,https://dwr.state.co.us/Tools/WellPermits/0447449,"(40.143431, -104.849225)",0447449 451624,1072
3647534 ,74604-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SE,2413,E,1702,S,510775.7,4421983.2,General Purpose,03/28/2011,04/27/2011,,LARAMIE FOX HILLS,Domestic,,1180,920,1180,10.00,825.00,2011/03/28,,,05/05/2011 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3647534,"(39.947913, -104.873864)",3647534  83533,82
0468242 ,230133-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,2,NW,SE,2093,E,1389,S,512258.6,4436249.0,Residential,06/15/2001,06/15/2001,,LARAMIE FOX HILLS,Domestic,,700,525,700,14.00,444.00,2001/06/15,,,08/09/2001 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0468242,"(40.076426, -104.856234)",0468242  195274,1072
0276071,31996-F,Permit Expired,WELD,,Yes,1.0 N,67.0 W,34,NW,NW,260,W,330,N,509812.6,4429305.3,General Purpose,08/18/1987,10/01/1987,,LARAMIE-FOX HILLS,Industrial,,925,615,925,11.50,245.00,1987/08/18,,,02/01/1988 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0276071,"(40.013895, -104.885026)",0276071 161783,1072
0454567,224588-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,22,NE,NE,300,E,1200,N,511228.2,4432253.1,Residential,06/21/2000,07/03/2000,,LARAMIE FOX HILLS,Domestic,,780,540,780,4.50,418.00,2000/06/21,,,08/07/2000 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0454567,"(40.040438, -104.868395)",0454567 177075,1072
0376420R,184096-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,,,,,510096.0,4422063.3,Residential,08/02/1995,05/11/2022,,LARAMIE FOX HILLS,"Domestic, Stock",,1060,918,1060,7.00,750.00,2022/05/11,,,06/02/2022 03:58:00 PM,https://dwr.state.co.us/Tools/WellPermits/0376420R,"(39.948642, -104.881823)",0376420R 320528,82
0344604 ,166830-,Well Constructed,WELD,,Yes,3.0 N,67.0 W,24,SW,SW,895,W,1200,S,513143.7,4450708.8,Residential,10/19/1992,10/21/1992,,LARAMIE FOX HILLS,Domestic,,230,130,230,15.00,40.00,1992/10/19,0209571,,10/03/2007 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0344604,"(40.206691, -104.84556)",0344604  303550,1072
0364948,176877-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,12,NW,SW,500,W,1600,S,513052.5,4444355.3,Residential,05/27/1994,05/30/1994,,LARAMIE FOX HILLS,Domestic,,428,303,417,15.00,99.00,1994/05/27,,,08/16/1994 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0364948,"(40.149446, -104.846758)",0364948 354825,1072
0455007,223191-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,19,NW,SE,1400,E,1400,S,506069.1,4431432.8,Residential,02/10/2000,09/10/2000,,LARAMIE FOX HILLS,"Domestic, Stock",,725,595,725,4.00,420.00,2000/02/10,,,09/29/2000 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0455007,"(40.033103, -104.928877)",0455007 176245,1072
3671643 ,302477-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,29,SE,SE,,,,,508078.0,4429525.0,Residential,01/02/2018,01/04/2018,,LARAMIE FOX HILLS,Domestic,,800,,,8.00,455.00,2018/01/02,,,03/05/2018 03:08:00 PM,https://dwr.state.co.us/Tools/WellPermits/3671643,"(40.015895, -104.905353)",3671643  339433,1072
C160098 ,98-WCB,Well Constructed,DENVER,,Yes,4.0 S,67.0 W,6,NE,SW,1218,W,2339,S,505456.9,4398010.2,Colorado Water Conservation Board,08/06/1955,,,LARAMIE FOX HILLS,Irrigation,,1840,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/C160098,"(39.731966, -104.936329)",C160098  232124,1444
3631544 ,67416-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,1,SW,NW,570,W,2732,N,513066.4,4436632.8,General Purpose,04/22/1965,10/07/2008,,LARAMIE FOX HILLS,"Commercial, Domestic",,600,500,600,15.00,300.00,1965/04/22,,,07/27/2021 04:57:00 PM,https://dwr.state.co.us/Tools/WellPermits/3631544,"(40.079874, -104.846762)",3631544  447479,1072
3678481 ,247835--A,Well Constructed,WELD,,Yes,2.0 N,67.0 W,18,NW,SW,,,,,505088.0,4442870.0,Residential,12/18/2017,,,LARAMIE FOX HILLS,Domestic,4914,375,,,,42.00,2017/12/15,,,01/29/2018 12:15:00 PM,https://dwr.state.co.us/Tools/WellPermits/3678481,"(40.136153, -104.940285)",3678481  338583,1072
0368106 ,178537-,Permit Canceled,WELD,,Yes,2.0 N,67.0 W,12,SW,SW,300,W,984,S,512990.7,4444168.1,Residential,07/15/1994,07/21/1994,,LARAMIE FOX HILLS,"Domestic, Stock",,500,200,500,12.00,90.00,1994/07/15,,,10/11/1994 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0368106,"(40.147762, -104.84749)",0368106  261946,1072
3677802 ,304397-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,33,SW,NW,,,,,508254.0,4428735.0,Residential,01/04/2018,01/07/2018,,LARAMIE FOX HILLS,Domestic,,800,,,11.00,410.00,2018/01/04,,,10/09/2018 12:33:00 PM,https://dwr.state.co.us/Tools/WellPermits/3677802,"(40.008776, -104.903301)",3677802  394968,1072
3659246A,290525-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,26,SE,NW,2290,W,2290,N,512023.9,4430316.6,Residential,05/21/2005,01/16/2006,,LARAMIE FOX HILLS,Domestic,,920,680,920,7.00,608.00,2005/05/21,,,07/14/2022 05:01:00 PM,https://dwr.state.co.us/Tools/WellPermits/3659246A,"(40.022984, -104.8591)",3659246A 37521,1072
0367440,167912--A,Well Constructed,WELD,,Yes,3.0 N,67.0 W,32,SE,SE,950,E,1000,S,507837.3,4447504.7,Residential,08/29/1994,09/01/1994,,LARAMIE FOX HILLS,"Domestic, Stock",,85,20,85,15.00,20.00,1994/08/29,,,12/02/1994 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0367440,"(40.177891, -104.907959)",0367440 3339,1072
0371623,44657-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,3,SE,SE,300,E,750,S,511373.0,4426506.7,General Purpose,06/16/1995,10/02/1995,,LARAMIE-FOX HILLS,Municipal,,1040,775,1040,12.60,638.00,1995/06/16,,,02/09/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0371623,"(39.988666, -104.866796)",0371623 97847,82
3624584 ,66819-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,10,NE,SW,2230,W,2605,N,510374.2,4435022.3,General Purpose,06/10/2008,08/11/2008,,LARAMIE FOX HILLS,"Commercial, Industrial",,803,480,788,58.00,430.00,2008/06/10,,07CW0070,08/15/2008 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3624584,"(40.065396, -104.878361)",3624584  146296,1072
3619457A,275027-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,33,NE,SE,500,E,2100,S,509584.2,4428448.5,Residential,06/09/2000,08/04/2002,,LARAMIE FOX HILLS,Domestic,5090,870,670,870,15.00,610.00,2000/06/09,,,07/30/2007 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3619457A,"(40.006185, -104.887722)",3619457A 143390,1072
0519331 ,254876-,Permit Canceled,WELD,,Yes,2.0 N,67.0 W,24,NW,SW,,,,,513012.5,4441185.8,Residential,04/19/2004,06/10/2004,,LARAMIE FOX HILLS,"Domestic, Stock",,415,305,415,12.00,94.00,2004/04/19,,,04/11/2014 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0519331,"(40.120895, -104.847303)",0519331  114045,1072
3665431 ,295084-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,33,NE,NW,,,,,508747.9,4429071.9,Residential,08/31/2015,09/15/2015,,LARAMIE FOX HILLS,Domestic,5060,860,620,860,10.00,400.00,2015/08/31,,,11/03/2015 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3665431,"(40.011807, -104.897509)",3665431  362190,1072
3615211 ,65630-F,Well Constructed,WELD,,Yes,2.0 N,67.0 W,24,NW,SW,415,W,3570,N,513012.7,4441186.1,General Purpose,04/19/2004,06/10/2004,,LARAMIE FOX HILLS,"Commercial, Domestic",,,,,,,,,,11/05/2012 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3615211,"(40.120895, -104.847292)",3615211  290478,1072
0504510 ,59228-F,Well Constructed,ARAPAHOE,,Yes,4.0 S,67.0 W,27,NW,SW,,,,,510255.5,4391570.4,General Purpose,01/14/2004,11/23/2021,,LARAMIE FOX HILLS,,,2102,,,265.00,1124.00,2021/11/23,0813324,87CW0031,01/26/2022 10:02:00 AM,https://dwr.state.co.us/Tools/WellPermits/0504510,"(39.673896, -104.880427)",0504510  7899,1395
0373195 ,181185-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,26,NE,NW,1980,W,620,N,511928.7,4430825.3,Residential,08/22/1995,08/27/1995,,LARAMIE FOX HILLS,Domestic,,820,680,820,15.00,465.00,1995/08/22,,,01/09/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0373195,"(40.027562, -104.860204)",0373195  255558,1072
0372569,180835-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,3,NW,SE,1470,E,1420,S,510861.8,4445929.6,Residential,11/15/1994,06/05/1995,,LARAMIE FOX HILLS,Domestic,,235,155,235,15.00,95.00,1994/11/15,,,06/22/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0372569,"(40.163667, -104.872455)",0372569 182495,1072
0373192 ,44023-F,Well Constructed,WELD,,Yes,1.0 N,67.0 W,29,NW,NW,800,W,500,N,506749.9,4430853.1,General Purpose,07/16/1995,07/20/1995,,LARAMIE FOX HILLS,"Domestic, Stock",,720,550,720,22.00,445.00,1995/07/16,,,12/10/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0373192,"(40.027872, -104.920901)",0373192  167714,1072
0374218,182178-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,17,NW,NE,2650,W,600,N,507293.4,4434048.1,Residential,11/28/1994,,,LARAMIE FOX HILLS,Domestic,,680,430,680,,50.00,1994/11/28,,,12/29/1994 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0374218,"(40.056653, -104.914501)",0374218 204403,1072
3668513B,297124-,Well Constructed,WELD,,Yes,1.0 N,67.0 W,16,SE,SE,450,E,1050,S,509560.8,4432936.6,Residential,11/15/2004,11/17/2004,,LARAMIE FOX HILLS,Domestic,5015,740,500,740,9.00,320.00,2004/11/15,,,05/09/2019 01:27:00 PM,https://dwr.state.co.us/Tools/WellPermits/3668513B,"(40.046621, -104.887926)",3668513B 404564,1072
3602896 ,64401-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,35,SW,SW,330,W,310,S,511601.6,4418333.6,General Purpose,01/24/1983,01/26/1983,,LARAMIE FOX HILLS,"Industrial, Municipal",,,,,,,,0206546,82CW0460,04/18/2006 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3602896,"(39.915025, -104.864259)",3602896  43806,82
3603568 ,64502-F,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,SW,NE,2240,E,2565,N,510826.1,4422288.3,General Purpose,08/21/2006,08/22/2006,,LARAMIE FOX HILLS,Domestic,5090,1100,860,1100,8.00,830.00,2006/08/21,,99CW0124,11/03/2011 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3603568,"(39.95066, -104.873273)",3603568  201615,82
3606217 ,269725-,Permit Canceled,WELD,,Yes,1.0 N,67.0 W,16,SW,SE,1475,E,450,S,509249.0,4432752.8,Residential,08/28/2006,08/31/2006,,LARAMIE FOX HILLS,Domestic,5035,707,495,707,10.00,500.00,2006/08/28,,,04/21/2022 04:51:00 PM,https://dwr.state.co.us/Tools/WellPermits/3606217,"(40.044967, -104.891586)",3606217  355923,1072
0528770 ,259790-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,13,SW,SE,1765,E,1230,S,514167.8,4423466.6,Residential,01/15/2005,01/24/2005,,LARAMIE FOX HILLS,Domestic,,940,835,940,15.00,413.00,2005/01/15,,,04/30/2007 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0528770,"(39.961234, -104.834124)",0528770  313404,82
0364017,176144-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,10,SE,NE,250,E,1930,N,511414.1,4425690.1,Residential,01/20/1994,,,LARAMIE FOX HILLS,Domestic,,480,340,480,,240.00,1994/01/20,,,05/22/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0364017,"(39.981304, -104.86633)",0364017 110053,82
3602821 ,64265-F,Permit Expired,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SE,3093,W,1445,S,510833.8,4421905.2,General Purpose,08/14/2006,,,LARAMIE FOX HILLS,Domestic,5120,1180,910,1180,,,,,02CW0185,06/03/2008 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3602821,"(39.94721, -104.873186)",3602821  113032,82
3664891 ,294705-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,33,SE,NE,900,E,1780,N,509395.7,4438528.8,Residential,11/25/2014,01/07/2015,,LARAMIE FOX HILLS,Domestic,5020,600,440,600,10.00,380.00,2014/11/25,,,07/13/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3664891,"(40.097005, -104.889779)",3664891  23818,1072
3609778 ,271788-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,2,NW,SW,700,W,2200,S,511524.2,4446162.4,Residential,06/01/2008,06/03/2008,,LARAMIE FOX HILLS,Domestic,,360,240,340,10.00,180.00,2008/06/01,,,02/17/2022 11:34:00 AM,https://dwr.state.co.us/Tools/WellPermits/3609778,"(40.165748, -104.864677)",3609778  457708,1072
0376420A,184079-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,SE,SW,1550,W,180,S,510367.8,4421516.8,Residential,08/11/1995,,,LARAMIE FOX HILLS,"Domestic, Stock",,1055,905,1055,,430.00,1995/08/11,,,08/15/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420A,"(39.94372, -104.878647)",0376420A 320528,82
0376420M,184091-,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,22,NW,SW,600,W,2000,S,510072.1,4422069.7,Residential,04/20/1996,,,LARAMIE FOX HILLS,"Domestic, Stock",,1080,928,1080,,480.00,1996/04/20,,,04/23/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376420M,"(39.948706, -104.882104)",0376420M 320528,82
0267068,146058-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,14,SE,NE,200,E,1400,N,512835.2,4443443.1,Residential,02/07/1987,03/11/1987,,LARAMIE FOX HILLS,Domestic,,510,300,470,14.00,131.00,1987/02/07,,,04/15/2019 12:21:00 PM,https://dwr.state.co.us/Tools/WellPermits/0267068,"(40.141233, -104.849336)",0267068 403511,1072
3679729 ,305557-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,25,SW,SW,1285,W,50,S,513270.7,4439091.5,Residential,03/06/1992,03/09/1992,,LARAMIE FOX HILLS,"Domestic, Irrigation",,,,,,,,,,05/11/2017 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3679729,"(40.102016, -104.844307)",3679729  173495,1072
3658932 ,290532-,Well Constructed,WELD,,Yes,2.0 N,67.0 W,18,NW,SW,,,,,505041.6,4442989.1,Residential,08/25/2003,08/22/2003,,LARAMIE FOX HILLS,Commercial,4905,310,,,3.00,180.00,2003/09/01,,,09/16/2021 02:29:00 PM,https://dwr.state.co.us/Tools/WellPermits/3658932,"(40.137225, -104.940824)",3658932  339400,1072
0089536E,24040-F,Well Constructed,DOUGLAS,,Yes,6.0 S,67.0 W,5,NE,SW,2400,W,1680,S,507331.8,4378424.9,General Purpose,08/28/1980,,,LARAMIE FOX HILLS,Municipal,,2287,2069,2269,,476.00,1980/08/28,0806999,,12/19/1980 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0089536E,"(39.555484, -104.914666)",0089536E 102494,3133
0089536J,24044-F,Well Constructed,DOUGLAS,,Yes,6.0 S,67.0 W,17,NW,NW,1240,W,1227,N,506987.7,4375934.4,General Purpose,09/10/1980,,,LARAMIE-FOX HILLS,Municipal,,2270,2110,,,530.00,1980/09/10,0806969,,05/29/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0089536J,"(39.533042, -104.918696)",0089536J 274115,3133
0518460B,254533--A,Well Constructed,ADAMS,,Yes,1.0 S,67.0 W,2,NW,NW,1600,W,200,N,511833.8,4427750.2,Residential,09/13/2004,,,LARAMIE FOX HILLS,"Domestic, Stock",,980,741,980,,540.00,2004/09/13,,,10/18/2004 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0518460B,"(39.999859, -104.861374)",0518460B 53705,82
