"the_geom","objectid","zone_","link","city_name","minx","miny","maxx","maxy","centerx","centery","area","refcd","globalid","shape__are","shape__len"
"MULTIPOLYGON (((-104.827853602258 39.9486369286871, -104.828006962751 39.94863734440221, -104.82813446669401 39.9486376127398, -104.829936403315 39.9486476272462, -104.829937490228 39.9492785419001, -104.829938574969 39.9499096851254, -104.82993978249301 39.9505280185596, -104.82810374623901 39.9505354244742, -104.827986940587 39.9505349882769, -104.827855864468 39.9505349282142, -104.827853602258 39.9486369286871)))","36","R-E","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3187871","1771122","3188461","1771814","3188166","1771467",,,"4f4318ed-a2b7-42a6-a2c9-40cbb8f468f4","402229.666503906","2544.75956719117"
"MULTIPOLYGON (((-104.903402524271 39.9494916211189, -104.903397121318 39.9494913007182, -104.903365839889 39.9494650645944, -104.903318594716 39.949393911889, -104.90328915274 39.9493262804831, -104.903262160703 39.949250197538, -104.903256176542 39.9487324958385, -104.903249180555 39.9479851192951, -104.903248654031 39.9479423395216, -104.903242437012 39.9472430051435, -104.903235977141 39.9465024934706, -104.903227093022 39.9457674594187, -104.903220078119 39.9450223693682, -104.903214093534 39.9442610426842, -104.903200574723 39.9432891586616, -104.903212948992 39.9432890103493, -104.90323212365 39.9432886176259, -104.903244499966 39.9432885014894, -104.903392597722 39.943287936661, -104.903445818928 39.9432465293682, -104.90345819898 39.94324651867001, -104.903742965919 39.9432454324225, -104.903755346275 39.9432453859517, -104.90381399279 39.9432451621545, -104.904316053543 39.9437257791388, -104.90456955641001 39.9439684681185, -104.904569591409 39.9442356594566, -104.904572865679 39.9442628727942, -104.90457451437 39.945011595942, -104.904569893035 39.9457538820825, -104.904580611271 39.9464944153325, -104.904581783894 39.9466364707824, -104.904586757019 39.9472385853524, -104.904589523586 39.947432597546104, -104.904592930326 39.9476714113274, -104.904597364803 39.9479823201316, -104.904599942465 39.9487267004271, -104.904600722996 39.9488717257829, -104.904604089369 39.9494962263664, -104.904589775077 39.94949610590751, -104.904577392646 39.949495993405, -104.90407884710602 39.9494914722669, -104.904066464327 39.9494914008134, -104.9038238313 39.9494916052682, -104.90381144785 39.9494916124189, -104.903414907477 39.9494916426042, -104.903409505031 39.9494915348768, -104.903402524271 39.9494916211189)))","37","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3166940","1768987","3167349","1771286","3167144","1770182",,,"75b9fa7b-0313-4590-ab04-19b74da29cd1","830915.842285156","5137.15889573566"
"MULTIPOLYGON (((-104.901115581703 39.9489453760837, -104.900975728979 39.948860027223, -104.900708732065 39.9488595547465, -104.900696349049 39.948859524042, -104.90069344188402 39.9482624598004, -104.90167989359 39.9478808690671, -104.901928891237 39.9477844527819, -104.901954833707 39.9477745190267, -104.902064570977 39.9477320691232, -104.90207692662 39.9477317474789, -104.90226586757 39.947723900987, -104.902345336604 39.9477437850829, -104.902953797627 39.9479099665256, -104.903044514395 39.9479369609047, -104.903048509872 39.9487918369426, -104.903048476671 39.9487957256017, -104.902934673182 39.9488269468652, -104.90169116747 39.9491683569767, -104.901415091733 39.949094213296, -104.901115581703 39.9489453760837)))","38","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3167377","1770644","3168039","1771228","3167708","1770941",,,"a9fa180c-65e2-4651-a6c3-2eec9c949a18","256308.036132813","1963.26125238754"
"MULTIPOLYGON (((-104.880678568012 39.9467326209266, -104.880678682125 39.9454111028854, -104.880704106837 39.9431444995278, -104.881925622337 39.9431387787613, -104.88192494499802 39.9432154082857, -104.881945917181 39.94568447419561, -104.881955911646 39.9467729434713, -104.881955877274 39.9467768321277, -104.880759299072 39.9467785667757, -104.880723635665 39.9467783796624, -104.880679947991 39.9467781504337, -104.880678568012 39.9467326209266)))","39","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3173297","1769013","3173658","1770340","3173478","1769677",,,"1840660b-835e-4998-9007-a52570d02c41","465498.13671875","3349.42921512065"
"MULTIPOLYGON (((-104.879608320439 39.9431483523087, -104.879614926227 39.9431483298432, -104.880704106837 39.9431444995278, -104.880678682125 39.9454111028854, -104.880678568012 39.9467326209266, -104.879593489345 39.9467292098801, -104.879611734564 39.9455772946746, -104.879608320439 39.9431483523087)))","40","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3173655","1769016","3173964","1770324","3173810","1769671",,,"6f224de3-5b74-49b8-928d-f7862c0257f3","395098.364746094","3223.23379461317"
"MULTIPOLYGON (((-104.874453867428 39.9398847091167, -104.874892775064 39.9395885082679, -104.874892571251 39.93964455238601, -104.874885684311 39.9428750045728, -104.874885113004 39.9431051296577, -104.874892607214 39.9431644170418, -104.874477113353 39.9431663332526, -104.871305243541 39.9431906557049, -104.871423241074 39.9430240638423, -104.872387403211 39.9417913979574, -104.872843133633 39.9412123234312, -104.873025928285 39.9409774474358, -104.87315929288 39.9408196280782, -104.873267875399 39.9407099015499, -104.873312411515 39.9406673678563, -104.873330357273 39.9406506746146, -104.873471282056 39.940527104755, -104.87367587488 39.940379728162, -104.873740179755 39.94033386072851, -104.874030392112 39.9401496506156, -104.874453867428 39.9398847091167)))","41","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3175396","1767842","3176293","1769052","3175845","1768668",,,"fcadcabf-91f6-4d4e-8bba-a16e8183c080","756470.6875","3980.3266984775"
"MULTIPOLYGON (((-104.896926598758 39.9429491978716, -104.896952985142 39.9425430634171, -104.896965366529 39.9425431534878, -104.897447771872 39.9425471793252, -104.897460153769 39.9425472103707, -104.897818666758 39.94254704926261, -104.897831048963 39.9425470445277, -104.898189561949 39.942546882293, -104.898201940694 39.9425470097507, -104.898424905056 39.9425505751791, -104.898419949118 39.9429215283057, -104.898420600843 39.942976395341, -104.898420811807 39.9429942446816, -104.898421339047 39.94303848290091, -104.897436241058 39.9430459944694, -104.897423858811 39.9430459938017, -104.896932513906 39.9430445957827, -104.896920129676 39.9430445557348, -104.896923271856 39.9429903568085, -104.896926598758 39.9429491978716)))","42","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3168689","1768766","3169110","1768950","3168900","1768858",,,"de6bc34b-0978-4264-b9bf-06bd984f5823","75360.759765625","1194.4077568462"
"MULTIPOLYGON (((-104.879609777587 39.9359162442319, -104.879597679418 39.9369114986017, -104.879594983261 39.9377178495154, -104.879599093884 39.9381589126779, -104.879598939652 39.9381762973207, -104.879593893136 39.9388456106599, -104.879598796735 39.939096810406, -104.879598760206 39.9391009278198, -104.879587202442 39.9392982833756, -104.87959142358801 39.9395259176345, -104.878048211533 39.9395461356543, -104.877922276891 39.9395477844865, -104.876330054601 39.9395412110336, -104.875029264778 39.9395457675197, -104.874955859088 39.9395460650366, -104.875102469121 39.9394349797829, -104.875365010551 39.9392204240509, -104.875709374966 39.9388946676783, -104.876026855015 39.9385840947827, -104.87666574771201 39.9379208760099, -104.87679443706 39.9377859033235, -104.876891747188 39.9376706665918, -104.877553223396 39.9369723336392, -104.878050674419 39.9364719216116, -104.878264841529 39.93624795406021, -104.878419040649 39.9360840618959, -104.878514096961 39.9359877986628, -104.878580985243 39.9359179227468, -104.87865704519 39.9359194670196, -104.879609777587 39.9359162442319)))","43","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3173977","1766386","3175278","1767717","3174627","1767293",,,"c3de6958-eae3-46ff-89d0-92a6476679e3","1024944.953125","4572.61233832739"
"MULTIPOLYGON (((-104.845527528518 39.9351559106825, -104.8459179833 39.9351573892114, -104.845909870404 39.9360247900945, -104.845909834032 39.936028678758, -104.845902386328 39.9360286821569, -104.845833165419 39.9360287112997, -104.845498789783 39.9360357787973, -104.845136770689 39.9360436069793, -104.845143848336 39.935954202349, -104.845105147448 39.935898170927, -104.845527528518 39.9351559106825)))","44","C-4","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3183432","1766175","3183658","1766500","3183545","1766340",,,"3f1e9d25-2443-4196-9364-de11504b4548","56214.4594726563","994.745273371076"
"MULTIPOLYGON (((-104.90152817966201 39.932097348476, -104.90152777371502 39.9320406148807, -104.901527077316 39.9319136516552, -104.901525812506 39.9317489407628, -104.901525439095 39.9315842343798, -104.901524174295 39.9314195234643, -104.901523564036 39.931282495366, -104.901535942201 39.9312824580632, -104.902146709084 39.9312781552257, -104.90215908761401 39.9312780749676, -104.902657523871 39.931275019655, -104.902669902431 39.9312749357691, -104.902733299719 39.9312744917662, -104.90274567812601 39.9312744257431, -104.902829577635 39.9312740532872, -104.902832714841 39.9320202326202, -104.902832336425 39.9320993499601, -104.902705068862 39.9320980910623, -104.902692689286 39.9320980051674, -104.901540559787 39.9320973701581, -104.90152817966201 39.932097348476)))","45","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3167478","1764651","3167848","1764953","3167663","1764803",,,"024f99ae-4429-479b-9688-1cf1917950f3","109331.874023438","1329.55355726819"
"MULTIPOLYGON (((-104.849755854717 39.92729036517431, -104.850827052863 39.9255876727635, -104.850946972561 39.9256322539578, -104.850978064529 39.9256436341116, -104.85110492393602 39.925708841507, -104.85116209755901 39.9257592538497, -104.851189042914 39.9258012646735, -104.851212291481 39.9258574381389, -104.851225149873 39.9259126394384, -104.85129844055301 39.9272942360863, -104.851298753047 39.9272990863916, -104.850002754417 39.9272917255219, -104.849755854717 39.92729036517431)))","46","C-4","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3181943","1762679","3182376","1763302","3182160","1763074",,,"c74e2ea5-02f7-41ab-86af-f1f4f1559b4a","164335.122070313","1800.61065465145"
"MULTIPOLYGON (((-104.834817177897 39.9258871628327, -104.836643186926 39.9258974428066, -104.836633524074 39.9262897083017, -104.837252092179 39.9262940993391, -104.83730023218601 39.9262934546914, -104.837293002968 39.9264919759213, -104.837294731958 39.9265917240577, -104.837294626283 39.9266969520738, -104.837242038038 39.9266966567042, -104.834809609347 39.9266829689949, -104.834813394731 39.9262849515746, -104.834817177897 39.9258871628327)))","47","I-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3185872","1762821","3186570","1763111","3186221","1762966",,,"e9bda1fc-182b-45a4-9dff-2ac8ec5682ef","175460.305664063","1976.03825919501"
"MULTIPOLYGON (((-104.837293023868 39.9216919449352, -104.837353933301 39.9216916007638, -104.838458762768 39.9217019183326, -104.838580658098 39.92172456253, -104.839659962478 39.921732209411, -104.840734810778 39.9217398215186, -104.841008400592 39.9217443237897, -104.841092159955 39.9217468504102, -104.841907560553 39.9217626104694, -104.842731139805 39.9217617111029, -104.842914942121 39.9217412316044, -104.843696487922 39.9217554182007, -104.843690963286 39.9223442110143, -104.843686252032 39.9228463088879, -104.84368179398702 39.923321414613206, -104.843677325149 39.923797663973, -104.843676161782 39.9239216443381, -104.843675253837 39.9240184039174, -104.843670883648 39.9244841308201, -104.843670726955 39.9245008292781, -104.843487102257 39.9245016377745, -104.842232029099 39.9245079156819, -104.841704922848 39.924510466206, -104.840727665483 39.9245153039293, -104.840655173194 39.9245148988558, -104.840589217096 39.9245145302667, -104.8396310258 39.9245139752684, -104.839254880538 39.9245136995223, -104.83773515611202 39.9245115845176, -104.837355456513 39.9245101389759, -104.837295733023 39.9245104898225, -104.837298009236 39.9243643262058, -104.837299434789 39.9241197918249, -104.837302414827 39.9234289590234, -104.837293023868 39.9216919449352)))","48","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3184090","1761287","3185886","1762314","3184988","1761804",,,"20ceff64-f021-4260-813a-e89dfe66bf95","1810851.09521484","5612.91895923478"
"MULTIPOLYGON (((-104.849839392259 39.9234179568948, -104.849877262666 39.9233392440811, -104.849879987546 39.9233337689048, -104.849898166159 39.9232958952499, -104.850149155389 39.9233352517213, -104.850075244914 39.9234556288047, -104.849874398453 39.923423639977, -104.849839392259 39.9234179568948)))","49","I-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3182256","1761798","3182352","1761860","3182304","1761832",,,"fbad9d18-5489-4994-aed4-3aa6f564ee68","3277.25","235.336634131371"
"MULTIPOLYGON (((-104.917602012957 39.9013003266375, -104.917602942018 39.9012243939911, -104.917273756306 39.9012236474219, -104.917261381773 39.90122361130621, -104.91727197496 39.90052228870541, -104.91727318431 39.9004484055279, -104.917274041411 39.9003811546186, -104.917288581588 39.8999191332386, -104.917300913205 39.89991872234561, -104.91764308948801 39.89990076047181, -104.918087768985 39.8998196797577, -104.91810013977602 39.8998198569567, -104.918523414222 39.8998279457848, -104.918535785491 39.8998280657507, -104.918950492332 39.8998301094585, -104.9189628661 39.8998302079458, -104.91950258809102 39.899835324656905, -104.919514961743 39.8998354373832, -104.920203774112 39.8998415222393, -104.92021614823902 39.8998415777045, -104.920562256403 39.8998423849322, -104.920561782817 39.8998995723534, -104.920553935262 39.900452672971404, -104.92055271422 39.9005283861793, -104.920551534853 39.9005990668934, -104.920549804211 39.9007363137405, -104.920547498082 39.90090718531, -104.920544993451 39.9010661604305, -104.920542450919 39.9012297105316, -104.920541583899 39.901299377642, -104.920473728987 39.9013011727997, -104.920461366244 39.9013013926442, -104.920259295671 39.9013014772855, -104.920246920811 39.9013014790122, -104.920047525055 39.9013013601893, -104.92003515027 39.9013013529583, -104.919842288589 39.9013012641293, -104.919829913789 39.90130125866381, -104.919631409042 39.9013011435202, -104.919619034257 39.9013011362455, -104.919418153489 39.9013010090516, -104.919405778674 39.9013010053287, -104.919204896112 39.9013010940114, -104.919192521253 39.9013010956275, -104.91899371950501 39.9013009779482, -104.91898134472 39.9013009706066, -104.918783433981 39.9013008569619, -104.918771059166 39.9013008531725, -104.918566315553 39.9013009235285, -104.91855394070902 39.9013009232905, -104.918359891021 39.9013008261813, -104.91834751622102 39.9013008205603, -104.918142477403 39.9013006724762, -104.918130102663 39.901300659684, -104.917933975741 39.90130033716521, -104.917921600956 39.9013003297125, -104.917721013612 39.9013006317863, -104.91770863875301 39.9013006332467, -104.91761438746 39.9013003680788, -104.917602012957 39.9013003266375)))","50","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3162581","1753164","3163504","1753705","3163043","1753435",,,"92c548ec-f965-4708-abc0-7efa199c0bc1","485205.25","2876.63508627316"
