"stateabbrv","statename","stfips","areaname","areatype","area","periodyear","periodtype","pertypdesc","period","indcodty","indcode","indcodetitle","occodetype","occodetydesc","codetitle","wagesource","wagesrdesc","ratetype","ratetydesc","empcount","response","mean","entrywg","experience","pct10","pct25","median","pct75","pct90","udpct","udpctwage","udrnglopct","udrnghipct","udrngmean","wpctrelerr","epctrelerr","panelcode"
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","86","62699.00","36782.00","75658.00","33306.00","37903.00","62003.00","86278.00","92502.00","0","0.00","0","0","0.00","9.06","18.33",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","50","72","38.16","23.81","45.33","23.80","26.67","34.19","43.61","61.86",,,,,,"7.70","15.30",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","72","79372.00","49531.00","94293.00","49497.00","55465.00","71105.00","90702.00","128672.00",,,,,,"7.70","15.30",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","60","71","35.16","22.58","41.45","21.47","24.07","35.76","45.09","49.39","0","0.00","0","0","0.00","4.13","13.77",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","71","73140.00","46969.00","86225.00","44661.00","50068.00","74381.00","93792.00","102736.00","0","0.00","0","0","0.00","4.13","13.77",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","60","76","34.34","24.46","39.27","23.52","27.06","34.49","41.63","45.19",,,,,,"4.22","5.81",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","60","76","71417.00","50884.00","81684.00","48917.00","56291.00","71740.00","86595.00","93994.00",,,,,,"4.22","5.81",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Administrative Services Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","82","61396.00","44548.00","69820.00","41150.00","48496.00","57284.00","70617.00","86305.00","0","0.00","0","0","0.00","3.59","9.63",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","20","57","57.66","44.47","64.26","41.84","47.24","55.90","70.14","0.00","0","0.00","0","0","0.00","5.27","48.99",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","57","119942.00","92489.00","133668.00","87026.00","98253.00","116282.00","145890.00","0.00","0","0.00","0","0","0.00","5.27","48.99",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","20","70","54.48","37.54","62.96","34.74","44.23","54.52","67.32","79.65",,,,,,"6.16","35.33",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","70","113327.00","78075.00","130953.00","72265.00","91993.00","113401.00","140024.00","165673.00",,,,,,"6.16","35.33",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","30","71","44.19","30.06","51.26","27.02","33.60","41.25","52.25","63.44","0","0.00","0","0","0.00","5.66","13.60",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","71","91924.00","62535.00","106618.00","56211.00","69895.00","85802.00","108671.00","131954.00","0","0.00","0","0","0.00","5.66","13.60",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","20","73","46.59","30.90","54.43","29.41","32.20","36.80","48.47","80.47",,,,,,"17.35","18.66",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","73","96904.00","64268.00","113222.00","61163.00","66978.00","76549.00","100817.00","167387.00",,,,,,"17.35","18.66",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","30","77","61.17","39.29","72.10","34.52","44.33","54.50","71.62",,,,,,,"11.69","36.09",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer and Information Systems Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","77","127225.00","81723.00","149976.00","71810.00","92198.00","113355.00","148978.00",,,,,,,"11.69","36.09",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","10","86","38.86","32.30","42.14","31.07","34.08","38.83","43.30","48.09",,,,,,"3.07","28.10",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","86","80831.00","67179.00","87657.00","64627.00","70885.00","80771.00","90059.00","100033.00",,,,,,"3.07","28.10",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","80","63","52.38","33.50","61.82","27.81","39.00","49.18","61.75","81.50",,,,,,"5.15","10.68",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","80","63","108947.00","69687.00","128577.00","57845.00","81118.00","102289.00","128443.00","169523.00",,,,,,"5.15","10.68",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","90","64","54.31","34.33","64.30","30.13","39.43","54.24","67.84","79.84",,,,,,"3.96","16.63",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","90","64","112974.00","71415.00","133753.00","62672.00","82013.00","112817.00","141100.00","166068.00",,,,,,"3.96","16.63",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","100","67","50.27","33.75","58.53","32.16","37.56","48.03","59.60","72.88","0","0.00","0","0","0.00","3.83","14.21",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","100","67","104563.00","70194.00","121748.00","66892.00","78130.00","99903.00","123965.00","151599.00","0","0.00","0","0","0.00","3.83","14.21",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","80","74","39.77","22.56","48.38","20.71","24.94","37.84","53.83","64.69",,,,,,"8.22","24.25",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","80","74","82729.00","46934.00","100627.00","43086.00","51868.00","78707.00","111971.00","134561.00",,,,,,"8.22","24.25",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","50","73","30.75","21.06","35.59","19.88","22.36","28.84","39.29","44.29","0","0.00","0","0","0.00","7.23","21.30",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Financial Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","73","63951.00","43812.00","74021.00","41350.00","46509.00","59992.00","81719.00","92124.00","0","0.00","0","0","0.00","7.23","21.30",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation and Benefits Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","10","60","33.80","23.64","38.88","20.98","26.07","32.42","38.27","53.90","0","0.00","0","0","0.00","6.80","19.59",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Compensation and Benefits Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","60","70309.00","49179.00","80875.00","43643.00","54230.00","67427.00","79595.00","112113.00","0","0.00","0","0","0.00","6.80","19.59",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources Managers, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","10","67","33.19","26.16","36.70","20.96","30.28","34.22","38.56","42.39","0","0.00","0","0","0.00","4.49","21.01",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources Managers, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","67","69028.00","54409.00","76337.00","43604.00","62986.00","71187.00","80214.00","88168.00","0","0.00","0","0","0.00","4.49","21.01",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources Managers, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","20","69","35.37","27.81","39.15","23.01","30.90","34.57","40.54","50.06",,,,,,"3.87","21.79",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources Managers, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","69","73568.00","57837.00","81433.00","47864.00","64268.00","71908.00","84321.00","104125.00",,,,,,"3.87","21.79",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources Managers, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","30","75","41.24","28.63","47.54","25.71","32.79","40.89","50.70","57.98",,,,,,"4.10","12.83",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Human Resources Managers, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","75","85773.00","59556.00","98881.00","53470.00","68212.00","85060.00","105457.00","120601.00",,,,,,"4.10","12.83",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Production Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","10","57","43.43","32.15","49.07","28.19","35.61","43.91","51.99","60.27","0","0.00","0","0","0.00","4.47","19.72",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Production Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","57","90339.00","66875.00","102071.00","58631.00","74061.00","91323.00","108142.00","125366.00","0","0.00","0","0","0.00","4.47","19.72",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Production Managers","3","Occupational Employment Statistics Survey","1","Hourly wage","10","50","53.37","45.18","57.46","42.51","48.83","54.15","61.19","68.86",,,,,,"3.72","34.98",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Production Managers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","50","111008.00","93976.00","119524.00","88427.00","101577.00","112638.00","127276.00","143224.00",,,,,,"3.72","34.98",
