"devicenettype","devicenetworktype","deviceroaming","devicesignalstrength","latencyaverage","latencystatus","downloadspeed","downloadstatus","islatency","uploadspeed","uploadstatus","devicenetop","devicesimop","addresszip","latitude","longitude","location"
"1xEVDO REVA","GSM","false","-73","201.4","success","6482.21","success","false","677.27","success","Verizon Wireless","Verizon Wireless","80903","38.85","-104.82","(38.85, -104.82)"
"1xEVDO REVA","GSM","false","-73","228","success","1035.33","success","false","383.83","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-73","231","success","309.49","success","false","159.12","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-73","247.2","success","1363.6","success","false","400.33","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-73","304.39999999999998","success","2708.25","success","false","366.4","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.8","(38.82, -104.8)"
"1xEVDO REVA","GSM","false","-73","324.8","success","5058.66","success","false","460.25","success","Verizon Wireless","Verizon Wireless","80903","38.85","-104.81","(38.85, -104.81)"
"1xEVDO REVA","GSM","false","-73","328.4","success","509.39","success","false","193.75","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-73","347","success","1146.23","success","false","319.43","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-73","384","success","420.58","success","false","146.43","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-73","418","success","1092.3499999999999","success","false","286.63","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-73","521.79999999999995","success","2733.58","success","false","386.16","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-71",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-71",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80903","38.83","-104.8","(38.83, -104.8)"
"1xEVDO REVA","GSM","false","-71","63.4","success","64478.36","success","false","1586.43","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-71","161.80000000000001","success","5605.17","success","false","854.04","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-71","165.4","success","3755.54","success","false","638.29999999999995","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-71","173","success","4501.25","success","false","815.48","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.81","(38.81, -104.81)"
"1xEVDO REVA","GSM","false","-71","182.2","success","8804.0400000000009","success","false","779.25","success","Verizon Wireless","Verizon Wireless","80903","38.85","-104.81","(38.85, -104.81)"
"1xEVDO REVA","GSM","false","-71","214.6","success","7888.02","success","false","550.95000000000005","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.8","(38.83, -104.8)"
"1xEVDO REVA","GSM","false","-71","219.8","success","974.11","success","false","356.16","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-71","252.4","success","1438.55","success","false","339.26","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.8","(38.83, -104.8)"
"1xEVDO REVA","GSM","false","-71","258.39999999999998","success","2183.94","success","false","330.62","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-71","281.60000000000002","success","1404.94","success","false","384.49","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-71","291.8","success","3815.55","success","false","505.68","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-71","301.60000000000002","success","4699.84","success","false","493.39","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-71","312","success","1755.76","success","false","504.69","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-71","320.39999999999998","success","1100.6300000000001","success","false","311.36","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-71","356.4","success","260.72000000000003","success","false","88.73","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-71","374","success","1358.97","success","false","324.05","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-71","379.2","success","788.11","success","false","317.39","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-71","381.8","success","2772.28","success","false","434.97","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-71","439.6","success","511.54","success","false","304.63","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.8","(38.82, -104.8)"
"1xEVDO REVA","GSM","false","-71","444.8","success","1071.6600000000001","success","false","332.24","success","Verizon Wireless","Verizon Wireless","80903","38.85","-104.81","(38.85, -104.81)"
"1xEVDO REVA","GSM","false","-71","558.6","success","41.28","success","false","28.43","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-69","151.19999999999999","success","5884.03","success","false","873.9","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-69","170.4","success","3170.33","success","false","805.92","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-69","180","success","2183.09","success","false","768.1","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-69","256.39999999999998","success","2934.9","success","false","608.05999999999995","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.81","(38.84, -104.81)"
"1xEVDO REVA","GSM","false","-69","304.2","success","2313.94","success","false","497.34","success","Verizon Wireless","Verizon Wireless","80903","38.85","-104.82","(38.85, -104.82)"
"1xEVDO REVA","GSM","false","-69","325.2","success","2254.63","success","false","404.36","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-69","370.4","success","4108.76","success","false","450.63","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-69","374.8","success","1461.01","success","false","313.66000000000003","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-69","379.4","success","1053.29","success","false","429.42","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.8","(38.82, -104.8)"
"1xEVDO REVA","GSM","false","-69","480.2","success","90.65","success","false","0","error","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-69","490.4","success","1191.5999999999999","success","false","176.27","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-69","1556.2","success","1423.74","success","false","231.62","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.81","(38.84, -104.81)"
"1xEVDO REVA","GSM","false","-67","182.6","success","7472.05","success","false","789.9","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-67","223.8","success","7070.46","success","false","654.1","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-67","230.2","success","3963.63","success","false","546.17999999999995","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-67","263.8","success","4787.6499999999996","success","false","537.82000000000005","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.81","(38.84, -104.81)"
"1xEVDO REVA","GSM","false","-67","366.8","success","1721.81","success","false","380.75","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-67","382.4","success","3503.72","success","false","441.47","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-67","392.8","success","695.82","success","false","306.5","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-67","429.8","success","126.45","success","false","142.44999999999999","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-67","444.8","success","684.57","success","false","253.43","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-67","974","success","164.71","success","false","182.16","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-67","1012","success","1483.38","success","false","221.06","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-65","70.59","success","16744.5","success","false","1488.15","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-65","74","success","28986.12","success","false","1492.77","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-65","120.2","success","11951.03","success","false","900.51","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-65","150.19999999999999","success","10805.58","success","false","904.48","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-65","220.8","success","65.72","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80903","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-65","269.60000000000002","success","5220.83","success","false","556.69000000000005","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.81","(38.84, -104.81)"
"1xEVDO REVA","GSM","false","-65","278.8","success","3134.43","success","false","563.30999999999995","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-65","280.60000000000002","success","5555.85","success","false","559.45000000000005","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-65","294","success","3944.89","success","false","789.75","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-65","298.2","success","4395.58","success","false","538.32000000000005","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-65","298.60000000000002","success","3371.76","success","false","494.5","success","Verizon Wireless","Verizon Wireless","80903","38.840000000000003","-104.82","(38.84, -104.82)"
"1xEVDO REVA","GSM","false","-65","303.39999999999998","success","4779.4399999999996","success","false","489.21","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-65","314.8","success","730.59","success","false","511.7","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-65","324.2","success","4590.95","success","false","496.14","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-65","335.8","success","1342.05","success","false","330.46","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.8","(38.81, -104.8)"
"1xEVDO REVA","GSM","false","-65","365","success","1346.95","success","false","449.06","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.81","(38.82, -104.81)"
"1xEVDO REVA","GSM","false","-65","371.4","success","2414.09","success","false","429.31","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.82","(38.83, -104.82)"
"1xEVDO REVA","GSM","false","-65","382","success","2832.33","success","false","374.49","success","Verizon Wireless","Verizon Wireless","80903","38.82","-104.82","(38.82, -104.82)"
"1xEVDO REVA","GSM","false","-65","427.6","success","1012.9","success","false","511.32","success","Verizon Wireless","Verizon Wireless","80903","38.83","-104.81","(38.83, -104.81)"
"1xEVDO REVA","GSM","false","-65","467.4","success","2056.0700000000002","success","false","308.36","success","Verizon Wireless","Verizon Wireless","80903","38.81","-104.82","(38.81, -104.82)"
