"the_geom","irisyear","dvmt","fips","route","segmid","length_","hpmsid","fipscounty","funcclassi","govlevel","adminclass","population","urban","uabname","naaqsid","nhsdesig","specialsys","access_","trkrestric","priiri","priiridate","pripsi","prirutting","prifaultin","prifatigue","pritranscr","prislabcra","hutf_projy","builtyr","hutf_inspy","priyrrehab","pritreatme","prisurf","prisurfwd","thrulnqty","prithrulnw","operation","rrxid","strid","region","tprid","terrain","forestrout","routesign","routesignq","jursplit","routename","fromfeatur","segmdir","tofeature","segmprefix","countstati","aadt","countyear","volumegrou","aadtyr","aadtderiv","dhv","dd","aadtsingle","aadtcomb","pctpksu","pctpkcomb","pctoffpksu","pctoffpkco","yr20factor","hovtype","hovlnqty","tollid","tolltype","tollcharge","hpms_yradd","hpms_yrins","rigidthick","flexthick","basetype","basethick","median","medianwd","priinshldw","prioutshld","prioutsh_1","secinshldw","curves_a","curves_b","curves_c","curves_d","curves_e","curves_f","grades_a","grades_b","grades_c","grades_d","grades_e","grades_f","pkpark","widenobsta","widenfeas","sightdist","speedlim","intersecti","ltturnln","rtturnln","signaltype","greentime","signalqty","stopqty","nonctrlqty","roadterrai","lrsroute","frommeas","tomeas","gisid","fundid","shape_leng"
"MULTILINESTRING ((-105.07061618539396 40.39447455573963, -105.07058949636924 40.395398377270496, -105.07058928759035 40.395405789704526, -105.07058804675192 40.395477113923185))","2015","189","46465","WASHINGTOAV","400.0","0.07",,"69","5","4","1","4","30628",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2004","1995","1997",,"0.0","1","30.0","2.0","12.0","2",,,"4","3","1",,"0","0","0","WASHINGTON AV","3RD ST","N","4TH ST",,"201753","2700","2013","3","2015","2","10.5","59.0","20.0","0.0","0.0","0.0","0.6","0.0","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-6351","0.28","0.35","46465WASHINGTOAV  400","FedAid","111.30772040316528"
"MULTILINESTRING ((-104.98299620862142 39.760476317958855, -104.9833646837051 39.760759273981535, -104.98373347555908 39.76104222436018, -104.98380592201022 39.76109783628138, -104.98389994641659 39.76117078898117))","2015","27","20000","28TH     ST","1301.0","0.07","031-2015-282","31","5","4","2","4","23527",,"24","0","0","3","0","0.0",,"1.0",,,,,,,"1995","2000",,"0.0","1","36.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","28TH ST","LARIMER ST","NW","WALNUT ST","W","202221","390.0","2015","1","2015","0","10.5","56.0","5.0","2.0","0.2","0.2","1.2","0.4","1.71",,,,,,"2015",,,,"0.0",,"0",,,"0",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0155","0.58","0.65","2000028TH     ST 1301","FedAid","109.23961208723702"
"MULTILINESTRING ((-104.873006272786 39.07713139551709, -104.87300605011217 39.077496670104296, -104.87299592029014 39.07768660458769, -104.87301093244551 39.07786957147751, -104.87301337300632 39.078560661246165, -104.87300879291799 39.07906313373751, -104.87299875375092 39.079502246791336, -104.87297835615907 39.08028668809166, -104.87296701200901 39.08072315258055, -104.87295657198993 39.08139837159883, -104.87296881226244 39.08281224733156, -104.87297582057023 39.08291118694463))","2015","2000","51800","MITCHELL AV","200.0","0.4",,"41","5","4","1","4","18856",,"0","0","0","3","0","0.0",,"1.0",,,,,,"2003","1995","2010",,"0.0","1","32.0","2.0","16.0","2",,,"2","14","1",,"0","0","0","MITCHELL AV","WIDCH","N","CR 22",,"106765","5000","2013","4","2015","2","10.5","59.0","50.0","30.0","0.0","0.0","1.0","0.5","1.6",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-9708","0.4","0.8","51800MITCHELL AV  200","FedAid","641.5221125935528"
"MULTILINESTRING ((-106.28937865574096 39.24839891512554, -106.28939104337034 39.24843456095931, -106.28941508579781 39.2485038018346, -106.28942966452368 39.24854566205503, -106.28968136546301 39.24924942381554))","2015","28","44320","POPLAR   ST","200.0","0.06","065-2015-309","65","5","4","2","2","48448",,"0","0","0","3","0","0.0",,"1.0",,,,,,,"1995","1976",,"0.0","1","36.0","2.0","12.0","2",,,"3","11","1",,"0","0","0","POPLAR ST","E 5TH ST","NW","6TH ST",,"200335","460.0","2013","1","2015","2","10.5","59.0","10.0","3.0","0.2","0.2","2.1","0.6","1.02",,,,,,"2015",,,,"0.0",,"0",,,"0",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0","0.0",,,,,"0","065-0-2013-0269","0.12","0.18","44320POPLAR   ST  200","FedAid","97.94874744179477"
"MULTILINESTRING ((-105.20867932454235 38.459455581794366, -105.20868267986918 38.461234326235605, -105.20868286753205 38.461312388245986))","2015","260","11810","FIELDS   AV","400.0","0.13",,"43","4","4","1","2","13267",,"0","0","0","3","0","0.0",,"1.0",,,,,,"2010","1995","2013",,"0.0","1","42.0","2.0","12.0","2",,,"2","14","1",,"0","0","0","FIELDS AV","CENTRAL AV","N","ELIZABETH ST",,"200627","2000","2013","3","2015","2","10.5","59.0","20.0","2.0","0.0","0.0","1.1","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","043-0-2013-0676","0.78","0.91","11810FIELDS   AV  400","FedAid","206.03381098161435"
"MULTILINESTRING ((-105.03066188307919 39.67259881366909, -105.03088389915392 39.67254773394594, -105.03157020923707 39.67245408656294))","2015","65","20000","WHARVARD AV","3401.0","0.05",,"31","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2002","1995","2001",,"0.0","1","36.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","W HARVARD AVE","S JULIAN ST","W","S KNOX CT","W","201914","1300","2015","2","2015","0","10.5","62.0","20.0","8.0","0.0","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-4495","0.31","0.36","20000WHARVARD AV 3401","FedAid","79.64008964481332"
"MULTILINESTRING ((-105.01550772300159 39.877960074040715, -105.01552445658152 39.87990042868202, -105.01550916840053 39.88287091895922, -105.0155095537579 39.882972147219824, -105.01551779179127 39.88514565487537))","2015","1104","77290","ZUNI     ST","200.0","0.48",,"1","5","4","2","4","23527",,"24","0","0","3","0","0.0",,"1.0",,,,,,,"1995","1975",,"0.0","1","24.0","2.0","10.0","2",,,"1","2","1",,"0","0","3","ZUNI ST","100TH AV","N","104TH AV",,"201597","2300","2013","3","2015","2","10.5","59.0","40.0","10.0","0.0","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","001-0-2013-1627","0.0","0.48","77290ZUNI     ST  200","FedAid","797.5212845310614"
"MULTILINESTRING ((-104.9041145314778 39.602294352489615, -104.90410545831746 39.6055284924273, -104.90408858703904 39.60766044815266, -104.90408855890573 39.60766395317953))","2015","6660","33035","QUEBEC   ST","100.0","0.37",,"5","3","4","1","4","23527",,"24","1","0","2","0","162.0","2015-01-25T00:00:00.000","4.0","0.12",,"187.0",,,"2007","1995","1982",,"0.0","1","48.0","4.0","10.0","2",,,"1","2","1",,"0","0","0","QUEBEC ST","CALEY AV","N","STR","S","107622","18000","2015","5","2015","0","11.0","52.0","400.0","250.0","0.1","0.0","2.2","1.4","1.42",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","005-0-2013-7225","0.0","0.37","33035QUEBEC   ST  100","FedAid","595.9382456425652"
"MULTILINESTRING ((-103.9063570172356 40.23237744993734, -103.90629274850872 40.232376890997706, -103.90623270034821 40.232377023950086, -103.88719113595583 40.23241745050118))","2015","1456","87","Q.00","1100","1.04",,"87","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2012","1995","1993","2012","3.0","1","28.0","2.0","12.0","2",,,"4","13","2",,"0","0","0","Q.00","13.00","E","14.00",,"200864","1400","2013","2","2015","2","10.5","59.0","60.0","120.0","0.4","0.7","4.6","8.3","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","087-0-2013-0528","8.81","9.85","087  Q.00        1100","FedAid","1630.617690493862"
"MULTILINESTRING ((-104.70158811094144 38.84454126731178, -104.70165311802853 38.84470918940004, -104.70159280727616 38.84473043219284, -104.70073383980524 38.845033029662964, -104.70010278039024 38.84524768098705, -104.6996319587575 38.8455393495212, -104.69938821939401 38.845935569488, -104.69934486581276 38.84621196775772, -104.69932619698608 38.84673402743427, -104.69932620956122 38.84679263870302))","2015","2254","41","177","200.0","0.23",,"41","4","2","1","4","18856",,"153","0","0","3","0","0.0",,"1.0",,,,,,,"1995","1977",,"0.0","1","50.0","4.0","12.0","2",,,"2","14","2",,"0","0","0","PETERSON RD","1186","E","527",,"203316","9800","2011","4","2015","3","11.0","56.0","170.0","70.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-0622","0.32","0.55","041  177          200","FedAid","362.96229282990555"
"MULTILINESTRING ((-106.27325257984617 37.64847782920899, -106.2731010347037 37.64860158146561, -106.2729537026221 37.64872406907064, -106.27275303106103 37.648848425404616, -106.27264284007028 37.64886500495587, -106.272545813296 37.648863965301885, -106.27043796011793 37.64849143233969, -106.26950363101885 37.64833393371631, -106.26885163748157 37.64822630767804, -106.26853106582922 37.648181812851504, -106.2679071573129 37.648107235044705, -106.26757610625938 37.64806284462454, -106.2673264873508 37.648032612972145, -106.26583049671478 37.64785230765327, -106.26430005698785 37.64765193724854, -106.26259641248396 37.6474408810235, -106.26142863730428 37.64729288849122, -106.26056305420141 37.6471875004174, -106.25976179572918 37.64708765140609, -106.25936915457189 37.64704391365933, -106.25879659022954 37.64698122777023, -106.2584499131935 37.64694325136451, -106.25751890188208 37.646842702856155, -106.25703817764996 37.64678527744449, -106.25596400921903 37.64666749309284, -106.25532839410715 37.646595055143884, -106.25501599587672 37.64656919002913, -106.25474294861337 37.64654500662841, -106.2544677098161 37.64653136394193, -106.2540887084005 37.64653527687668, -106.25295954085749 37.64657646600204, -106.25144794291609 37.64663628856803, -106.25114923533577 37.64664571114274, -106.25108227050593 37.64664846959595))","2015","425","105","5.0N","100.0","1.25",,"105","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1999",,"0.0","1","30.0","2.0","11.0","2",,,"5","8","2",,"0","0","0","CR 5N","SH 160","E","WIDCH",,"200496","340.0","2014","1","2015","1","11.0","62.0","10.0","7.0","0.2","0.2","3.3","2.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","105-0-2013-0209","0.0","1.25","105  5.0N         100","FedAid","1994.546556734359"
"MULTILINESTRING ((-104.61478128785376 38.27999906198365, -104.61477800677993 38.27981806037953, -104.61475594283074 38.27889966939804, -104.61473743008334 38.27797788774033, -104.61471971386442 38.277059865606724, -104.61470157821167 38.276105804632955, -104.61469839155454 38.27591294060946))","2015","812","62000","ELIZABETHST","1000","0.29",,"101","4","4","1","3","72613",,"0","0","0","2","0","0.0",,"4.0",,,,,,,"1995","2001",,"0.0","1","37.0","2.0","12.0","1",,,"2","4","1",,"0","0","0","ELIZABETH ST","14TH ST","S","10TH ST",,"201672","2800","2012","3","2015","3","10.5","100.0","50.0","20.0","0.1","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","101-0-2013-2986","1.29","1.58","62000ELIZABETHST 1000","FedAid","453.4501334452667"
"MULTILINESTRING ((-105.20863338169899 38.482202865280804, -105.20863334939278 38.482210550444194, -105.2086402099821 38.48304674346941))","2015","116","43","FIELD AV","1380.0","0.058",,"43","5","2","1","2","13267",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1997",,"0.0","1","24.0","2.0","10.0","2",,,"2","14","2",,"0","0","0","FIELD AVE","MTN VIEW DR","N","CONTINIENTAL ST",,"200627","2000","2013","3","2015","2","10.5","59.0","20.0","2.0","0.0","0.0","1.1","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","043-0-2013-0278","0.569","0.627","043  FIELD AV    1380","FedAid","93.64007498617829"
"MULTILINESTRING ((-104.93478197467572 40.09860941025003, -104.9333217554456 40.09860832098757))","2015","176","28360","5TH      ST","400.0","0.08",,"123","5","4","1","2","29775",,"0","0","0","3","0","0.0",,"2.5",,,,,,,,"1998",,"0.0","1","42.0","2.0","12.0","2",,,"4","13","1",,"0","0","0","5TH ST","WALNUT ST","E","MAPLE ST",,"203043","2200","2013","3","2015","2","11.0","61.0","40.0","10.0","0.0","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","123-0-2013-3309","0.405","0.485","283605TH      ST  400","FedAid","124.4645032914326"
"MULTILINESTRING ((-104.92231574011096 39.694249070050404, -104.92231738085513 39.69420171538065, -104.92232391787414 39.69308977928363))","2015","1280","20000","SHOLLY   ST","1201.0","0.08",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1977",,"0.0","1","40.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","S HOLLY ST","E NEBRASKA WAY","S","E LOUISIANA AVE","S","202060","16000","2013","5","2015","2","11.0","61.0","370.0","160.0","0.1","0.0","2.3","1.0","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-2941","1.53","1.61","20000SHOLLY   ST 1201","FedAid","128.66634625545234"
"MULTILINESTRING ((-104.69659464212263 40.406137860422454, -104.69656259505977 40.40611688749037, -104.6945693230543 40.406138677029325, -104.69450424243352 40.40613762896107))","2015","374","32155","20TH     ST","2300","0.11",,"123","4","4","1","3","34786",,"310","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1978",,"0.0","1","50.0","4.0","12.0","2",,,"4","3","1",,"0","0","0","20TH ST","11TH AV","E","10TH AV",,"201086","3400","2013","3","2015","2","10.5","59.0","60.0","20.0","0.0","0.0","1.7","0.7","1.7",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","123-0-2013-3895","0.36","0.47","3215520TH     ST 2300","FedAid","178.25463445071557"
"MULTILINESTRING ((-104.94866343189169 39.77290252270549, -104.9486406903969 39.772902486740186, -104.94816046207956 39.77289853290004, -104.94810263713572 39.77289826828914, -104.94754311233818 39.77289392839323))","2015","600","20000","40TH     AV","3301.0","0.06",,"31","4","4","1","4","23527",,"24","5","0","3","1","268.0","2015-01-29T00:00:00.000","4.0","0.23",,"1964.0",,,"2003","1995","2000",,"0.0","1","44.0","4.0","10.0","2",,,"1","2","1",,"0","0","0","E 40TH AVE","N ADAMS ST","E","N COOK ST",,"202211","10000","2015","5","2015","0","10.0","58.0","630.0","220.0","0.2","0.0","6.3","2.2","1.62",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0280","1.18","1.24","2000040TH     AV 3301","FedAid","95.95106626034988"
"MULTILINESTRING ((-106.00329878547264 38.54021015082163, -106.00316076608922 38.540182091525, -106.00298376002662 38.54014418504514, -106.00165313043165 38.53985917149485))","2015","21","67280","CRESTONE AV","200.0","0.09",,"15","5","4","2","2","78256",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","2014",,"0.0","1","34.0","2.0","11.0","2",,,"5","8","1",,"0","0","0","CRESTONE AV","GRANT ST","SE","CRESTONE EAST AV",,"200416","230.0","2013","1","2015","2","10.5","59.0","4.0","1.0","0.4","0.4","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","015-0-2013-0588","0.38","0.47","67280CRESTONE AV  200","FedAid","148.62689878366572"
"MULTILINESTRING ((-105.03470741545581 39.63856076087569, -105.03471092774322 39.637494307495245, -105.03471745966466 39.636733807969186, -105.03471746641719 39.636732745870006, -105.03471785208535 39.636688323511756, -105.03471792918356 39.63667936830868))","2015","1105","20000","SLOWELL  BD","4301.0","0.13",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1997",,"0.0","1","46.0","2.0","12.0","2",,,"1","2","1",,"0","0","3","S LOWELL BLVD","W QUINCY AVE/COLI/TRAFFIC SIGN","S","COLI/W EDGEMORE PL","S","201377","8500","2013","4","2015","2","10.5","59.0","90.0","9.0","0.0","0.0","1.1","0.1","1.4",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-3152","0.671","0.801","20000SLOWELL  BD 4301","FedAid","208.80549359076457"
"MULTILINESTRING ((-105.0442557991451 39.69134594588816, -105.04425793224962 39.69127788026853, -105.04426137379963 39.689578719464535))","2015","504","20000","STENNYSONST","1401.0","0.12",,"31","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2003","1995","2001",,"0.0","1","36.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","S TENNYSON ST","W ARKANSAS AVE","S","W FLORIDA AVE/TRAFFIC SIGNAL","S","202005","4200","2012","3","2015","3","11.0","55.0","30.0","4.0","0.0","0.0","0.6","0.1","1.9",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-3555","0.62","0.74","20000STENNYSONST 1401","FedAid","196.13682934611543"
"MULTILINESTRING ((-105.13237672061837 40.55902503511624, -105.13237105741456 40.55902986588487, -105.13235693415048 40.55904234366257, -105.1323431183699 40.55905501252599, -105.13232868850493 40.55907525409333, -105.13231606671552 40.559092174925006, -105.13230310057159 40.5591089317367, -105.13228969255081 40.55912548747816, -105.13227595938297 40.55914188593406, -105.13226179027713 40.559158100204385, -105.13224732699939 40.55917414138785, -105.1322324454172 40.559189955572826, -105.13221724157832 40.55920558093721, -105.1322016505055 40.55922101192465, -105.13218573710047 40.55923621580336, -105.13216944086865 40.559251214038625, -105.13215281640954 40.5592659908022, -105.1321358593423 40.559280570873526, -105.13211858131505 40.559294870906534, -105.13210096919425 40.55930896974424, -105.13208303176359 40.55932282908849, -105.13206481035856 40.559336445513544, -105.13204626811746 40.55934984496206, -105.13202739454765 40.55936294749165, -105.1320082503275 40.55937582510427, -105.13198879256316 40.55938843956081, -105.13196906701093 40.559400782926055, -105.13194905895226 40.55941287886512, -105.13192878309697 40.55942469920814, -105.13190824390347 40.55943625858943, -105.13188739552055 40.55944751652098, -105.13186635467865 40.559458516787956, -105.13184502978581 40.5594692347202, -105.13182348872837 40.55947965334836, -105.1318016931571 40.55948979298615, -105.13177965483781 40.5594996299716, -105.1317574358702 40.55950920815227, -105.1317349696879 40.55951846454141, -105.13171230350854 40.559527383319505, -105.13168944929231 40.55953603992252, -105.1316663803894 40.55954439721892, -105.13164310853715 40.55955241690724, -105.13161970031992 40.55956017098292, -105.13159608915385 40.55956758745033, -105.13157233413271 40.559574683133775, -105.13154840133453 40.55958147721576, -105.13152433200491 40.55958792010012, -105.1315001099841 40.55959405347145, -105.13147575301035 40.55959988744451, -105.13145124030706 40.55960536798932, -105.13142664430731 40.55961053781575, -105.13140191918671 40.55961536994913, -105.13137706199706 40.55961986664489, -105.13135212743336 40.559624060498194, -105.13132708586011 40.55962789748908, -105.13130198754511 40.559631411343844, -105.13127681619429 40.55963457505416, -105.131251577802 40.559637433657855, -105.13122627076898 40.55963992409414, -105.13120088485677 40.55964209592377, -105.1311754450917 40.55964391083029, -105.13115000468791 40.559645399158406, -105.13112451195471 40.55964655421007, -105.13109903772765 40.55964735676091, -105.13107349644636 40.55964784632206, -105.13104799428828 40.55964795520613, -105.13102242510305 40.55964776461379, -105.1309969260903 40.55964721470535, -105.13097145147199 40.55964630215439, -105.13094597918202 40.5596450686522, -105.13092053285591 40.55964351980262, -105.13089510947083 40.55964161957335, -105.1308697400339 40.55963936792928, -105.13084444970542 40.559636795247094, -105.13081920744173 40.559633882418034, -105.13079407082061 40.559630625998565, -105.13076896159383 40.559627029455704, -105.13074398020187 40.55962311181977, -105.1307190527822 40.559618854030404, -105.13069423843288 40.55961427516482, -105.13066954305376 40.559609371838015, -105.1306449562942 40.55960413617899, -105.13062047222887 40.559598558059456, -105.13059614703111 40.559592671199454, -105.13057194962015 40.55958643734628, -105.1305479096403 40.55957991502453, -105.13052402551246 40.559573051308654, -105.13050030178678 40.55956590812995, -105.13047673535527 40.55955840553785, -105.13045334848177 40.55955060319138, -105.13043014850092 40.55954247630789, -105.13040710593314 40.5595340508214, -105.13038431678235 40.55952534238925, -105.13036169535 40.55951631957707, -105.13033928008025 40.55950701049448, -105.13031709453406 40.559497382457685, -105.13023150998691 40.55946461327666, -105.13018773351631 40.55944892176943, -105.13014361561555 40.55943379819247, -105.13009913569545 40.559419285361, -105.13005433356624 40.55940535507688, -105.13000922702132 40.559392046733755, -105.12996380417998 40.55937932543509, -105.12991812116374 40.559367199000185, -105.12987216916684 40.55935569559153, -105.12982593337308 40.55934478932481, -105.12980583841586 40.55934037050375, -105.1297794935779 40.55933451389351, -105.12973280695924 40.559324868219356, -105.12968592072059 40.55931582972677, -105.12965721044972 40.559310693079496, -105.12963882307477 40.559307411942115, -105.12959152144435 40.559299636252995, -105.12954832990164 40.559293122816094))","2015","323","27425","STUART   ST","70.0","0.17",,"69","5","4","2","4","30628",,"308","0","0","3","0","0.0",,"4.0",,,,,,,,"1996",,"0.0","1","58.0","2.0","12.0","2",,,"4","3","1",,"0","0","0","STUART ST","WIDCH","E","SRFCH","W","201462","1900","2013","2","2015","2","10.5","59.0","10.0","2.0","0.0","0.0","0.6","0.1","1.3",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-4548","0.09","0.26","27425STUART   ST   70","FedAid","272.7579562595394"
