"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","material","pathway_wam_id","longitude","latitude","location","point"
,"BRI709",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007183","-114.11730526719244","50.90386147820608","
,  
(50.90386147820608, -114.11730526719244)",
,"WHI004",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002302","-113.9703724487623","51.092366804302124","
,  
(51.092366804302124, -113.9703724487623)",
,"CHA818",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000768","-114.04212975825921","50.87746836110299","
,  
(50.87746836110299, -114.04212975825921)",
,"EVE963",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000633","-114.1177392903743","50.917875143322576","
,  
(50.917875143322576, -114.1177392903743)",
,"MAC819",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004748","-114.11822502423146","51.13597884973117","
,  
(51.13597884973117, -114.11822502423146)",
,"SVO869","7 SILVERADO RANCH WY SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50754344","-114.09058339299968","50.88493338518224","
,  
(50.88493338518224, -114.09058339299968)",
,"SET017",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL","R-51372510","-113.95477882355087","50.86726037332801","
,  
(50.86726037332801, -113.95477882355087)",
,"BOW220",,"CALGARY PARKS","CALGARY PARKS","NOT RELATED TO A PATHWAY","ACTIVE","REMOVABLE","METAL",,"-114.2163543320313","51.09698617707493","
,  
(51.09698617707493, -114.2163543320313)",
,"ASP512","45 ASPEN MEADOWS PA SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50755362","-114.19041738074102","51.039331059963274","
,  
(51.039331059963274, -114.19041738074102)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90403924983342","50.93783772922128","
,  
(50.93783772922128, -113.90403924983342)",
,"AUB011","269 AUBURN BAY DR SE","CALGARY PARKS","DEVELOPER CONSTRUCTION","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.94917726054723","50.89921297399755","
,  
(50.89921297399755, -113.94917726054723)",
,"DAL095",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51087460","-114.1560277173112","51.10338061440365","
,  
(51.10338061440365, -114.1560277173112)",
,"MAH440","81 MAHOGANY MR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50894687","-113.9325163553746","50.901450629526025","
,  
(50.901450629526025, -113.9325163553746)",
,"DNW134",,"CALGARY PARKS","CALGARY PARKS","WEST LRT - TI PROJECT","ACTIVE","REMOVABLE","METAL","R-51082183","-114.09217285425814","51.04682770068718","
,  
(51.04682770068718, -114.09217285425814)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SHN391",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004635","-114.07413475413493","50.91268859626986","
,  
(50.91268859626986, -114.07413475413493)",
,"MOR390","252 DEL RAY RD NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002432","-113.92556775048197","51.07420409385769","
,  
(51.07420409385769, -113.92556775048197)",
,"ROC409",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006426","-114.2488371077885","51.14603489124802","
,  
(51.14603489124802, -114.2488371077885)",
,"VAR133",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001322","-114.15261872662354","51.0959382857427","
,  
(51.0959382857427, -114.15261872662354)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SKR006",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51054231","-113.958705200333","51.16298091137451","
,  
(51.16298091137451, -113.958705200333)",
,"EVE107","104 EVERWILLOW BV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50778281","-114.10290321156963","50.91450134470156","
,  
(50.91450134470156, -114.10290321156963)",
"NOT ISTALLED AT CCC","AUB013","411 AUBURN BAY AV SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.94928720096496","50.891718323703785","
,  
(50.891718323703785, -113.94928720096496)",
"2018/01/23: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.97311608780943","51.10488513950653","
,  
(51.10488513950653, -113.97311608780943)",
,"MRT306",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004463","-113.9650886682013","51.11261043620231","
,  
(51.11261043620231, -113.9650886682013)",
,"DAL205","231 DALCASTLE CL NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51075394","-114.1697800786133","51.11543214417127","
,  
(51.11543214417127, -114.1697800786133)",
,"PKL535",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50787243","-114.02837074547573","50.91370502717121","
,  
(50.91370502717121, -114.02837074547573)",
,"CRA678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50842492","-113.97630922735217","50.87937399143582","
,  
(50.87937399143582, -113.97630922735217)",
,"CRA062","41 CRANARCH GV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50753963","-113.97595732989558","50.87627842446978","
,  
(50.87627842446978, -113.97595732989558)",
,"NPK454",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000374","-114.1328241751515","51.126795982438445","
,  
(51.126795982438445, -114.1328241751515)",
,"PUM030",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003097","-114.09715710194605","50.963501850454186","
,  
(50.963501850454186, -114.09715710194605)",
,"SAD343","95 SADDLECREST BV NE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.9425569341043","51.134688425755776","
,  
(51.134688425755776, -113.9425569341043)",
,"ING031",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50898856","-114.02625101367353","51.040889707742664","
,  
(51.040889707742664, -114.02625101367353)",
,"SOM670",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007072","-114.09708764205206","50.90455044741253","
,  
(50.90455044741253, -114.09708764205206)",
,"EVE919","85 EVERGLADE WY SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005888","-114.12777614768638","50.92304794066848","
,  
(50.92304794066848, -114.12777614768638)",
,"SPH988","7070 32 AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50767950","-114.18986786296205","51.02652519358352","
,  
(51.02652519358352, -114.18986786296205)",
,"CPF851","215 COPPERFIELD CL SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007680","-113.94374648592242","50.91013516071859","
,  
(50.91013516071859, -113.94374648592242)",
,"DDG724",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006853","-114.003661207404","50.955680486105294","
,  
(50.955680486105294, -114.003661207404)",
,"BRE040",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL",,"-114.14534878259302","51.10034411761962","
,  
(51.10034411761962, -114.14534878259302)",
"NOT ASSOCIATED WITH PATHWAY","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16003223","-114.06947790589108","51.02958107869755","
,  
(51.02958107869755, -114.06947790589108)",
,"WWO002",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL",,"-114.00147070819793","50.87387230862431","
,  
(50.87387230862431, -114.00147070819793)",
,"SAD379",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51113635","-113.92972577126234","51.132143253123886","
,  
(51.132143253123886, -113.92972577126234)",
,"RIV880",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003840","-114.02497154767877","50.970018950812054","
,  
(50.970018950812054, -114.02497154767877)",
,"CHA825",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005227","-114.04233861633591","50.88524083540623","
,  
(50.88524083540623, -114.04233861633591)",
"2016/02/09: IT HAS BEEN DETERMINED THE BARRIER IS PARKS, SO ASSUMING BOLLARD IS PARKS, NOT SURE OF TYPE OR MATERIAL","MAH004",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51022255","-113.92504281571419","50.905109658285355","
,  
(50.905109658285355, -113.92504281571419)",
,"ING013",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.02730608649973","51.039010729771974","
,  
(51.039010729771974, -114.02730608649973)",
,"EDG055",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000467","-114.15322670463702","51.13801455154007","
,  
(51.13801455154007, -114.15322670463702)",
,"CHA835","128 CHAPARRAL RAVINE VW SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000778","-114.02426609031666","50.88320275152727","
,  
(50.88320275152727, -114.02426609031666)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90417367676949","50.937924852852056","
,  
(50.937924852852056, -113.90417367676949)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","OGD764","7641 27 ST SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50845753","-113.99650249980971","50.98368948093891","
,  
(50.98368948093891, -113.99650249980971)",
"CMLC PROJECT; 2017/01/30: NO OFFICIAL CCC DOC; SEE REPOSITORY R\SUBDIVISION_DEVELOPMENT\URBAN_DEVELOPMENT_DOCUMENTS\2009\2009-001","DNE110",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","2016/12/27: EMAIL SENT TO T SYKES & M BLAIR TO SEE IF MAINTAINED BY ROADS OR PARKS","INSTALLED","FIXED","METAL",,"-114.05256710198897","51.047044168752706","
,  
(51.047044168752706, -114.05256710198897)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","GPK701",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50760079","-114.0985510524299","51.00293552103327","
,  
(51.00293552103327, -114.0985510524299)",
,"RSN019",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51318086","-113.95085490264161","51.173678775854874","
,  
(51.173678775854874, -113.95085490264161)",
,"AUB011","269 AUBURN BAY DR SE","CALGARY PARKS","DEVELOPER CONSTRUCTION","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.94994736505124","50.899076912827844","
,  
(50.899076912827844, -113.94994736505124)",
,"CGR213","128 COUGAR RIDGE MR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51000980","-114.21969508510593","51.074773502667384","
,  
(51.074773502667384, -114.21969508510593)",
,"NAW511",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.00213363985357","51.088283962964276","
,  
(51.088283962964276, -114.00213363985357)",
,"PAT684",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51005370","-114.16885000127617","51.05636372998333","
,  
(51.05636372998333, -114.16885000127617)",
,"EAU131",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-16002999","-114.08213627129062","51.05093341850882","
,  
(51.05093341850882, -114.08213627129062)",
,"CIT967","95 CITADEL CREST PA NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006603","-114.17664010803296","51.146926301533846","
,  
(51.146926301533846, -114.17664010803296)",
,"DRN551","324 DEER RUN CR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50810426","-114.01359324092945","50.91623800379994","
,  
(50.91623800379994, -114.01359324092945)",
,"FRA066",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51012176","-113.98211518053618","51.06277603960944","
,  
(51.06277603960944, -113.98211518053618)",
,"12B001","RALPH KLEIN PARK PLAZA","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90386770306931","50.937562111492355","
,  
(50.937562111492355, -113.90386770306931)",
"NO DAS OR VISIBLE VERIFICATION","EVN005","110 EVANSVIEW MR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50873111","-114.1211347468454","51.17127039429638","
,  
(51.17127039429638, -114.1211347468454)",
,"TUS644","55 TUSCANY RESERVE GA NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000301","-114.25475731008702","51.13423693657424","
,  
(51.13423693657424, -114.25475731008702)",
,"MID678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004357","-114.06293845919967","50.91439020373155","
,  
(50.91439020373155, -114.06293845919967)",
,"MOR068",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002424","-113.93484510160252","51.07025876998324","
,  
(51.07025876998324, -113.93484510160252)",
"2016/11/23: DOCUMENTATION POOR; PROJECT MANAGER D BINNS, WHO HAS RETIRED; USING SAME DATES AS NOSE CREEK PATHWAY LIFECYCLE REPAIRS","GRI829",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51003670","-114.05204957062631","51.09594467915165","
,  
(51.09594467915165, -114.05204957062631)",
,"DIA514",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004313","-114.02409406142183","50.944500022244355","
,  
(50.944500022244355, -114.02409406142183)",
,"MRT306",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004464","-113.96525321624217","51.11261130057018","
,  
(51.11261130057018, -113.96525321624217)",
,"SGH003",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","NOT ASSOCIATED WITH PATHWAY","INSTALLED","REMOVABLE","METAL",,"-114.14227975020643","51.18301573747035","
,  
(51.18301573747035, -114.14227975020643)",
,"ST2678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000214","-114.0098659957982","51.154094322270005","
,  
(51.154094322270005, -114.0098659957982)",
,"AUB011","269 AUBURN BAY DR SE","CALGARY PARKS","DEVELOPER CONSTRUCTION","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.9499087994025","50.89908375382883","
,  
(50.89908375382883, -113.9499087994025)",
,"SHW829","11950 SHAGANAPPI TR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51038346","-114.15067954545452","51.161792594133914","
,  
(51.161792594133914, -114.15067954545452)",
,"CNS023",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51407926","-113.93153241262108","51.154091994269194","
,  
(51.154091994269194, -113.93153241262108)",
"ACR 3","DIS100","326 DISCOVERY RIDGE BV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000621","-114.22214897161962","51.0166598699014","
,  
(51.0166598699014, -114.22214897161962)",
,"EVE907","15875 EVERSTONE RD SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005185","-114.10204997249032","50.90957742525961","
,  
(50.90957742525961, -114.10204997249032)",
,"HID539","10504 HIDDEN VALLEY DR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006335","-114.10272384442106","51.149641563750535","
,  
(51.149641563750535, -114.10272384442106)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","NEB844","6420R 146 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50741697","-113.94163420374221","50.92106654246052","
,  
(50.92106654246052, -113.94163420374221)",
,"SPH985","126 SPRINGBOROUGH WY SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50803636","-114.19095755673747","51.033015698929745","
,  
(51.033015698929745, -114.19095755673747)",
,"MON291",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001658","-114.17612519259579","51.076738717374205","
,  
(51.076738717374205, -114.17612519259579)",
"NOT ASSOCIATED WITH PATHWAY","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16003223","-114.06930649991776","51.029576830330626","
,  
(51.029576830330626, -114.06930649991776)",
,"MCK718","74 MT KIDD GD SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003809","-113.99790843819488","50.90274388932627","
,  
(50.90274388932627, -113.99790843819488)",
,"RIV885","9892 18 ST SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50810247","-114.01252094022283","50.96502477360552","
,  
(50.96502477360552, -114.01252094022283)",
,"WBN132",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003702","-114.12562570774973","50.935932097803054","
,  
(50.935932097803054, -114.12562570774973)",
,"MCT838","186 ELGIN VW SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006144","-113.96930887567312","50.90470850457769","
,  
(50.90470850457769, -113.96930887567312)",
,"PAT924","185R PATTERSON BV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004599","-114.18027482557623","51.06522478460689","
,  
(51.06522478460689, -114.18027482557623)",
,"RSN002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51050160","-113.96360744784376","51.171048298118876","
,  
(51.171048298118876, -113.96360744784376)",
,"TUS615","35 TUSCANY GLEN PL NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005990","-114.2504444586638","51.11610385123656","
,  
(51.11610385123656, -114.2504444586638)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","TEM678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002162","-113.95090621242994","51.08799850781088","
,  
(51.08799850781088, -113.95090621242994)",
,"BRD099",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002687","-114.03609731632702","51.0475744305438","
,  
(51.0475744305438, -114.03609731632702)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SNA178",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50847576","-114.10901899012724","51.045697328514336","
,  
(51.045697328514336, -114.10901899012724)",
,"SHW005",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51397017","-114.15810338142174","51.16645745347721","
,  
(51.16645745347721, -114.15810338142174)",
,"SAD021",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51340346","-113.92577635241332","51.126840846105004","
,  
(51.126840846105004, -113.92577635241332)",
,"COV873",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007027","-114.04868066113076","51.161198895745","
,  
(51.161198895745, -114.04868066113076)",
,"CNS002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51237857","-113.9397376927524","51.16271423323807","
,  
(51.16271423323807, -113.9397376927524)",
,"NEB850","30 NEW BRIGHTON HE SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50774681","-113.9530544673686","50.92610843488247","
,  
(50.92610843488247, -113.9530544673686)",
,"CRA023","877 CRANSTON DR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007288","-113.97629809007205","50.88950387852366","
,  
(50.88950387852366, -113.97629809007205)",
,"DIS678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007191","-114.1995059500087","51.011625839356725","
,  
(51.011625839356725, -114.1995059500087)",
"FLD ACR 2. APPEARS TO BE OUTSIDE OF FLOOD AREA","DDG761",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006828","-114.01480071612069","50.95564888554503","
,  
(50.95564888554503, -114.01480071612069)",
"NO DAS OR VISUAL VERIFICATION","NEB844","1012 NEW BRIGHTON DR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50741694","-113.93713829152135","50.922240668898716","
,  
(50.922240668898716, -113.93713829152135)",
"NO DAS AT CCC","CHA835","1900 194 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50757901","-114.01937478780745","50.8785227468965","
,  
(50.8785227468965, -114.01937478780745)",
,"MAH002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51215923","-113.91631288022857","50.90268692593072","
,  
(50.90268692593072, -113.91631288022857)",
,"GAW630","4637 PASSCHENDAELE RD SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004958","-114.11211087083011","51.012404540635515","
,  
(51.012404540635515, -114.11211087083011)",
