"asset_cd","wam_id","type_description","sign_details","sign_material","support_type","support_material","life_cycle_status","minortype","steward","maintained_by","direction","modified_dt","asset_type","bylaw_number","point"
"SAN123","A-21005496","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - SANDSTONE PATHWAY","CALGARY PARKS & CSSB","CALGARY PARKS AND SCHOOL","SE","2017-01-13T13:54:32.000Z","8",,"POINT (-114.1059918 51.1389567)"
"RID200","A-51083658","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","SE","2017-01-13T13:43:05.000Z","11",,"POINT (-114.0727771 51.0225408)"
"MON503","A-21004227","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","NO BICYCLES / ROLLERSKATING","CALGARY PARKS","CALGARY PARKS","NW","2018-05-14T13:35:46.000Z","10","36/76","POINT (-114.153578 51.0650176)"
"LKB458","A-21003777","DOG - GENERAL REGULATIONS","SCHOOL SIGN","METAL","FENCE","NO BREAKDOWN","ACTIVE","SCHOOL CBE RULES","CALGARY BOARD OF EDUCATION","CALGARY BOARD OF EDUCATION","S","2013-04-02T14:26:25.000Z","1","36/76","POINT (-114.0407859 50.9432068)"
"EDG124","A-51064686","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:45:42.000Z","11",,"POINT (-114.1625807 51.1240336)"
"MPK455","A-51086669","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:43:25.000Z","2",,"POINT (-113.9417001 51.0665294)"
"GPK704","A-51088486","VEHICLE - PARKING","PARK IN DESIGNATED STALLS ONLY","METAL","POST","METAL","ACTIVE","PARKING RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","SW","2022-02-28T19:22:56.000Z","15",,"POINT (-114.1381712 50.9927369)"
"GDL881","A-21002702","DOG - NO DOG REGULATIONS","NO DOGS WITHIN THIS AREA","METAL","SPORT BARRIER","METAL","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY RECREATION","CALGARY RECREATION","SW","2013-04-02T14:24:19.000Z","3","23M89","POINT (-114.1590039 51.0332319)"
"STR816","A-21006622","PARK - REGULATIONS",,"METAL","GUARD RAIL","NO BREAKDOWN","ACTIVE","NO BICYCLE / SKATEBOARD / ROLLERSKATE","CALGARY BOARD OF EDUCATION","CALGARY BOARD OF EDUCATION","S","2013-04-02T14:23:56.000Z","6",,"POINT (-114.180508 51.0465005)"
"CNS002","A-51288049","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - WINDING PATHWAY","CALGARY PARKS","CALGARY PARKS",,"2019-01-22T11:11:52.000Z","11",,"POINT (-113.9399781 51.1624073)"
"FLN606","A-21002652","PARK - REGULATIONS",,"WOOD","FENCE","NO BREAKDOWN","ACTIVE","NO TRESSPASSING - POOL","CALGARY RECREATION","CALGARY RECREATION","S","2013-04-02T14:24:20.000Z","6",,"POINT (-113.9758761 51.0386889)"
"DNW134","A-51114656","PARK - REGULATIONS","SKATE PARK RULES","METAL","POST, DUAL","METAL","ACTIVE","GENERAL - PARK RULES","CALGARY PARKS","CALGARY PARKS","SE","2017-01-13T13:54:31.000Z","6",,"POINT (-114.0922789 51.0463377)"
"SIL245","A-50873223","PATHWAY - INFO",,"METAL","GATE","METAL","ACTIVE","NAME - BOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS","NE","2017-09-21T10:11:42.000Z","8",,"POINT (-114.2091559 51.1023786)"
"WIN800","A-51345510","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","CLOSURE - OPEN / CLOSED FLIP SIGN","CALGARY PARKS","CALGARY PARKS","S","2020-01-29T10:25:38.000Z","11",,"POINT (-114.0462259 51.0831675)"
"LKB339","A-21003765","DOG - NO DOG REGULATIONS","NO DOGS SYMBOL SQUARE (CSSB) STYLE","METAL","FENCE","NO BREAKDOWN","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY SEPARATE SCHOOL BOARD","CALGARY SEPARATE SCHOOL BOARD","S","2013-04-02T14:25:41.000Z","3",,"POINT (-114.0430358 50.9427394)"
"SIG999","A-51418161","PATHWAY - INFO","GREENWAY LOGO AND TEXT WITH DIRECTIONAL PLAQUES","METAL","PEDESTAL","CONCRETE","ACTIVE","NAME - GREENWAY PATHWAY","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T08:56:05.000Z","8",,"POINT (-114.1667221 51.038787)"
"NPK454","A-51060663","INTERPRETIVE","NOSE HILL NATURAL ENVIRONMENT PARK","PLASTIC","STRUCTURE","METAL","ACTIVE","INTERPRETIVE - WITH MAP","CALGARY PARKS","CALGARY PARKS","N","2021-12-07T13:55:03.000Z","4",,"POINT (-114.118117 51.1310223)"
"GPK701","A-50890166","PARK - INFO","WARNING UNDERGROUND WATER STORAGE RESERVOIR - NO UNAUTHORIZED","METAL","BUILDING","CONCRETE","ACTIVE","SAFETY INFO","CALGARY RECREATION","CALGARY RECREATION","NE","2014-09-10T10:36:53.000Z","5",,"POINT (-114.1023078 51.0046018)"
"MIS241","A-50887798","PATHWAY - RESTRICTIONS",,"METAL","LIGHT POLE","METAL","ACTIVE","BICYCLE ROUTE","CALGARY PARKS","CALGARY PARKS","NW","2013-09-06T13:28:48.000Z","10",,"POINT (-114.0656168 51.0361823)"
"EAU121","A-21002212","PATHWAY - REGULATIONS",,"METAL","LIGHT POLE","NO BREAKDOWN","ACTIVE","SPEED 10KM/H","CALGARY PARKS","CALGARY PARKS","S","2018-05-14T13:35:46.000Z","9",,"POINT (-114.0700328 51.0523845)"
"RYV001","A-51201302","PATHWAY - WARNING","BLIND CORNER","METAL","POST","METAL","ACTIVE","SLOW - SHARP CURVE","CALGARY PARKS","CALGARY PARKS","SW","2022-06-06T11:46:32.000Z","11",,"POINT (-114.2010615 51.1499269)"
"SIL245","A-50873067","INTERPRETIVE","BOWMONT NATURAL ENVIRONMENT PARK","WOOD","POST, DUAL","WOOD","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","SE","2021-12-07T13:59:12.000Z","4",,"POINT (-114.2086891 51.1022148)"
"MAL498","A-50898329","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","S","2018-05-14T13:36:25.000Z","2",,"POINT (-114.0162775 51.0548948)"
"NPK454","A-51017441","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:45:40.000Z","2",,"POINT (-114.0966332 51.1149344)"
"NPK454","A-51415855","PATHWAY - INFO","NOSE HILL PARK TRAIL MARKER","METAL","NOT APPLICABLE","NOT APPLICABLE","ACTIVE","TRAIL MARKER","CALGARY PARKS","CALGARY PARKS",,"2022-04-04T14:16:31.000Z","8",,"POINT (-114.0876033 51.1166633)"
"GPK120","A-51114643","DOG - NO DOG REGULATIONS",,"METAL","POST","METAL","ACTIVE","NO DOGS BEYOND THIS POINT","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:43:33.000Z","3",,"POINT (-114.1486402 50.9827435)"
"BOW220","A-51345531","VEHICLE - PARKING",,"METAL","GATE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","SW","2020-01-30T08:56:16.000Z","15",,"POINT (-114.2173642 51.0982302)"
"VAR456","A-21006014","DOG - LEASH REGULATIONS",,"PLASTIC","POST","WOOD","ACTIVE","ON LEASH AREA ENTERING (POST)","CALGARY PARKS","CALGARY PARKS","NW","2017-09-21T10:11:04.000Z","2","23M89","POINT (-114.1750101 51.0913639)"
"SIG476","A-51303417","PATHWAY - INFO","EMERGENCY LOCATE SIGN FIXED TO A GREENWAY TOTEM","METAL","PEDESTAL","CONCRETE","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T07:20:03.000Z","8",,"POINT (-114.1664659 51.0219656)"
"BRD099","A-21001021","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - TRANS CANADA TRAIL","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:45:31.000Z","8",,"POINT (-114.0360008 51.0475795)"
"ALT701","A-51345561","VEHICLE - PARKING","NO STOPPING","METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","SE","2020-01-30T10:16:29.000Z","15",,"POINT (-114.0899371 51.0087552)"
"FHT618","A-51050642","PATHWAY - WARNING","SLOW","METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:43:47.000Z","11",,"POINT (-113.9775272 51.0495882)"
"BDO566","A-21000574","VEHICLE - REGULATIONS",,"METAL","POST","METAL","ACTIVE","STOP","CALGARY PARKS","CALGARY PARKS","N","2018-05-14T13:35:46.000Z","16",,"POINT (-114.0328548 50.9475703)"
"SIG725","A-51070400","PARK - INFO","CLOSED 23:00-05:00","METAL","POST","METAL","ACTIVE","HOURS - PARK","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:44:33.000Z","5",,"POINT (-114.167917 51.0227638)"
"WLD050","A-21007227","PARK - INFO",,"METAL","POST","METAL","ACTIVE","HOURS - PARK","CALGARY PARKS","CALGARY PARKS","SW","2017-09-21T10:11:08.000Z","5","39M87","POINT (-114.1627339 51.0536026)"
"DIS100","A-21001842","INTERPRETIVE","TRAIL MAP
GRIFFITH WOODS REGIONAL PARK","WOOD","POST","WOOD","ACTIVE","INTERPRETIVE - WITH MAP","CALGARY PARKS","CALGARY PARKS","S","2021-12-07T13:55:01.000Z","4",,"POINT (-114.2004592 51.009278)"
"ACA192","A-21000195","DOG - LEASH REGULATIONS","REMEMBER PAVED PATHWAYS ARE ALWAYS ON LEASH","METAL","POST","METAL","ACTIVE","PATHWAY LEASH RULES","CALGARY PARKS","CALGARY PARKS","NE","2018-08-27T15:20:32.000Z","2",,"POINT (-114.0258323 50.9672999)"
"VAL934","A-51070647","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","CURVE","CALGARY PARKS","CALGARY PARKS","W","2021-12-16T18:13:27.000Z","11",,"POINT (-114.2340798 51.0958047)"
"GDL881","A-50884474","VEHICLE - REGULATIONS","MAXIMUM 20","METAL","POST","METAL","ACTIVE","SPEED","CALGARY RECREATION","CALGARY RECREATION","S","2022-05-31T19:49:38.000Z","16",,"POINT (-114.1637698 51.0307198)"
"LEG996","A-51114940","PARK - INFO","PINE CREEK NURSERY","METAL","POST","METAL","ACTIVE","NAME - PARK FACILITY","CALGARY PARKS","CALGARY PARKS","E","2016-01-27T11:38:49.000Z","5",,"POINT (-113.9816156 50.8551826)"
"ING037","A-21003602","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - SHARP CURVE","CALGARY PARKS","CALGARY PARKS","SE","2014-09-24T13:03:16.000Z","11",,"POINT (-114.0126376 51.0403828)"
"NPK454","A-21004534","DOG - LEASH REGULATIONS","LEAVING OFF LEASH AREA","METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:42:59.000Z","2",,"POINT (-114.1179514 51.1178949)"
"ERL246","A-50886458","PARK - WARNING","STOP THIEF","METAL","LIGHT POLE","METAL","ACTIVE","VANDALISM / THEFT","CALGARY RECREATION","CALGARY RECREATION","NW","2013-04-02T14:28:27.000Z","7",,"POINT (-114.0622134 51.0339503)"
"EAU120","A-50872802","INTERPRETIVE","WELCOME TO PRINCES ISLAND...THE CHILDRENS ISLAND","METAL","PEDESTAL","METAL","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","SE","2021-12-07T13:59:14.000Z","4",,"POINT (-114.0710923 51.0559044)"
"THO569","A-51016018","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:43:45.000Z","2",,"POINT (-114.0811638 51.1041332)"
"MCK718","A-51303296","PATHWAY - INFO","EMERGENCY LOCATE SIGN ALONG THE BOW RIVER","METAL","POST","METAL","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2019-10-03T11:37:02.000Z","8",,"POINT (-113.9863579 50.9252055)"
"SIL245","A-51045646","PATHWAY - WARNING",,"METAL","GATE","METAL","ACTIVE","DEAD END / BARRICADE","CALGARY PARKS","CALGARY PARKS","E","2017-09-21T10:11:01.000Z","11",,"POINT (-114.2099544 51.0992022)"
"RAN032","A-51067152","PATHWAY - REGULATIONS","WALK BIKE ACROSS ROAD","METAL","LIGHT POLE","METAL","ACTIVE","CYCLISTS DISMOUNT","CALGARY PARKS","CALGARY PARKS","S","2014-07-10T11:55:44.000Z","9",,"POINT (-114.1790435 51.1236879)"
"DIA525","A-50883775","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","NW","2018-05-14T13:35:45.000Z","11",,"POINT (-114.0162357 50.9433055)"
"EAU120","A-51083618","PARK - REGULATIONS","DO  NOT FEED THE BIRDS","METAL","POST","METAL","ACTIVE","GENERAL - WILDLIFE RULES","CALGARY PARKS","CALGARY PARKS",,"2017-01-13T13:43:05.000Z","6",,"POINT (-114.0672958 51.0545847)"
"OGD792","A-21004608","PATHWAY - RESTRICTIONS","NO BIKES","METAL","POST","METAL","ACTIVE","NO BICYCLES","CALGARY PARKS","CALGARY PARKS","N","2017-09-21T10:11:05.000Z","10","36/76","POINT (-114.0247997 50.99478)"
"GRV703","A-51186776","VEHICLE - PARKING","PRIVATE PROPERTY","METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","E","2016-11-30T11:32:26.000Z","15",,"POINT (-114.0549455 51.0970128)"
"GPK704","A-51056757","VEHICLE - WARNING","PEDESTRIAN CROSSING","METAL","POST","METAL","ACTIVE","PEDESTRIAN / BICYCLE / GOLFER CROSSING","CALGARY PARKS","CALGARY PARKS","W","2022-02-28T19:22:54.000Z","17",,"POINT (-114.1185646 50.9864915)"
"RIC700","A-50886443","VEHICLE - REGULATIONS",,"METAL","POST","METAL","ACTIVE","STOP","CALGARY PARKS","CALGARY PARKS","W","2013-04-04T07:44:40.000Z","16",,"POINT (-114.1244494 51.0232828)"
"12B001","A-51015459","VEHICLE - PARKING","FIRE LANE","METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","SW","2017-01-13T13:44:05.000Z","15",,"POINT (-113.9035178 50.9375326)"
"MNI063","A-51159452","PARK - INFO",,"METAL","POST","METAL","ACTIVE","HOURS - PARK","CALGARY PARKS","CALGARY PARKS","S","2016-08-23T14:21:48.000Z","5",,"POINT (-114.0571552 51.0233823)"
"ACA192","A-21000246","PARK - INFO","NO ACCESS NATURE RESERVE","METAL","POST","METAL","ACTIVE","ACCESS RESTRICTIONS - TRAILS / NATURAL AREA","CALGARY PARKS","CALGARY PARKS","SW","2018-08-27T15:20:07.000Z","5",,"POINT (-114.0330278 50.9702969)"
"EFV476","A-21002323","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","SPEED 20KM/H","CALGARY PARKS","CALGARY PARKS","N","2018-05-14T13:35:46.000Z","9",,"POINT (-114.0349839 50.9820629)"
"RIV840","A-21005268","PATHWAY - REGULATIONS","YIELD","METAL","POST","METAL","ACTIVE","YIELD","CALGARY PARKS","CALGARY PARKS","W","2018-05-14T13:35:45.000Z","9",,"POINT (-114.0312797 50.9793726)"
"SCE410","A-51015882","SPORTS - REGULATIONS","DISC GOLF: #9 - PAR 3 - FT 282","PLASTIC","POST","METAL","ACTIVE","OTHER SPORTS RULES","CALGARY PARKS","CALGARY PARKS","W","2019-10-30T09:30:27.000Z","13",,"POINT (-114.2227177 51.1005126)"
"BLN016","A-51101310","PARK - INFO","BARB SCOTT PARK","METAL","POST","METAL","ACTIVE","GENERAL INFO - DONOR / DEDICATION","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:45:02.000Z","5",,"POINT (-114.0831855 51.0418943)"
"ERL064","A-51065048","VEHICLE - WARNING",,"METAL","GATE","METAL","ACTIVE","DEAD END / BARRICADE","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:43:48.000Z","17",,"POINT (-114.0625506 51.0240829)"
"DOV899","A-50888019","VEHICLE - PARKING",,"METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","W","2022-05-26T17:12:30.000Z","15",,"POINT (-114.0011994 51.0253797)"
"ALT701","A-21000408","PARK - INFO","WOMEN","METAL","BUILDING","CONCRETE","ACTIVE","AMENITIES - WASHROOM","CALGARY PARKS","CALGARY PARKS","W","2021-06-01T11:23:43.000Z","5",,"POINT (-114.0904035 51.0101517)"
"RIV880","A-51365104","PATHWAY - RESTRICTIONS","20 KM/HR SPEED LIMIT","METAL","POST","METAL","ACTIVE","OTHER PATHWAY RESTRICTION","CALGARY PARKS","CALGARY PARKS","N","2020-10-16T14:02:12.000Z","10",,"POINT (-114.0252558 50.9722335)"
"WBN409","A-21006907","DOG - NO DOG REGULATIONS","NO DOGS WITHIN THIS AREA","METAL","FENCE","METAL","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY PARKS & CBE","CALGARY PARKS AND SCHOOL","N","2017-01-13T13:44:48.000Z","3","23M89","POINT (-114.1282688 50.9368783)"
"ING999","A-21003653","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","SPEED 20KM/H","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:44:02.000Z","9",,"POINT (-114.0113684 51.0266607)"
"GPK701","A-50889589","PARK - WARNING","STOP THIEF!","METAL","BUILDING","METAL","ACTIVE","VANDALISM / THEFT","CALGARY RECREATION","CALGARY RECREATION","N","2014-09-10T10:00:21.000Z","7",,"POINT (-114.1056478 51.0064203)"
"SOC642","A-21006374","PARK - REGULATIONS","NO TRESPASSING WHEN POOL IS CLOSED","METAL","FENCE","METAL","ACTIVE","NO TRESSPASSING - POOL","CALGARY RECREATION","CALGARY RECREATION","N","2013-04-02T14:24:55.000Z","6",,"POINT (-114.0987708 51.0254935)"
"GPK120","A-51303195","PATHWAY - INFO","EMERGENCY LOCATE SIGN ALONG THE ELBOW RIVER","METAL","POST","METAL","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2022-03-01T15:47:29.000Z","8",,"POINT (-114.136144 50.97985)"
"DOV030","A-51090925","PARK - REGULATIONS",,"METAL","POST","METAL","ACTIVE","WATER - NO SWIMMING / WADING","CALGARY PARKS","CALGARY PARKS","N","2017-09-21T10:11:07.000Z","6",,"POINT (-113.9949142 51.026721)"
"DDG718","A-51245692","VEHICLE - REGULATIONS",,"METAL","POST","METAL","ACTIVE","ONE WAY","CALGARY PARKS","CALGARY PARKS",,"2017-12-18T10:32:18.000Z","16",,"POINT (-113.9968572 50.9368425)"
"GDL881","A-51114184","PARK - REGULATIONS","SLEDDING RULES","METAL","POST","METAL","ACTIVE","GENERAL - TOBOGGANING RULES","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:44:17.000Z","6",,"POINT (-114.1544859 51.0333012)"
"AYB230","A-51303286","PATHWAY - INFO","EMERGENCY LOCATE SIGN ALONG THE BOW RIVER","METAL","POST","METAL","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2019-10-03T11:37:01.000Z","8",,"POINT (-114.0122884 51.0156004)"
"DNE116","A-21001991","INTERPRETIVE","THE NWMP BUILD CALGARY BARRACKS","METAL","WALL","NO BREAKDOWN","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS SHARED","LEASE HOLDER","W","2021-12-07T13:55:03.000Z","4",,"POINT (-114.0446155 51.0448641)"
"SCE410","A-50875354","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","BICYCLE ROUTE","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:43:01.000Z","10",,"POINT (-114.2102054 51.0996105)"
"SIL245","A-50873229","INTERPRETIVE","BOWMONT NATURAL ENVIRONMENT PARK","WOOD","POST, DUAL","WOOD","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","E","2021-12-07T13:55:01.000Z","4",,"POINT (-114.2080636 51.1005157)"
"DIA514","A-51086063","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:44:34.000Z","2",,"POINT (-114.0161697 50.9407824)"
"DIA514","A-51089852","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","E","2015-01-15T12:15:47.000Z","2",,"POINT (-114.0322069 50.9361836)"
"ROY376","A-51064773","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:45:17.000Z","11",,"POINT (-114.2187149 51.1435898)"
"GPK704","A-21003059","PARK - INFO","NORTH GLENMORE PARK ASPEN TRAIL","METAL","POST","WOOD","ACTIVE","NAME - TRAIL","CALGARY PARKS","CALGARY PARKS","SW","2022-02-28T19:22:45.000Z","5",,"POINT (-114.1360064 50.9916309)"
"KIN018","A-50886273","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY RECREATION","CALGARY RECREATION","S","2016-01-22T13:50:20.000Z","15",,"POINT (-114.0746536 50.9808122)"
"SCE432","A-51045692","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","SE","2017-01-13T13:45:41.000Z","2",,"POINT (-114.2286269 51.1194823)"
"NPK454","A-51060738","INTERPRETIVE","HISTORY OF A HILL, WITH AERIAL PHOTOGRAPH MAP","PLASTIC","STRUCTURE","METAL","ACTIVE","INTERPRETIVE - WITH MAP","CALGARY PARKS","CALGARY PARKS","E","2021-12-07T13:59:14.000Z","4",,"POINT (-114.123591 51.1034077)"
"GPK056","A-21002811","PARK - REGULATIONS",,"METAL","POST","METAL","ACTIVE","NO BICYCLE / SKATEBOARD / ROLLERSKATE","CALGARY PARKS","CALGARY PARKS","NW","2022-02-28T19:22:49.000Z","6","8M89","POINT (-114.1214051 50.9741683)"
"GPK701","A-50889524","VEHICLE - PARKING",,"METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY RECREATION","CALGARY RECREATION","S","2014-09-10T10:00:20.000Z","15",,"POINT (-114.1042992 51.0066778)"
"MOR001","A-51303260","PATHWAY - INFO","EMERGENCY LOCATE SIGN FIXED TO A GREENWAY TOTEM","METAL","PEDESTAL","CONCRETE","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T07:20:00.000Z","8",,"POINT (-113.9243039 51.0916804)"
"ERL246","A-50886446","VEHICLE - PARKING","LOADING ZONE ONLY","METAL","LIGHT POLE","METAL","ACTIVE","HANDICAP PARKING","CALGARY RECREATION","CALGARY RECREATION","NE","2013-04-02T14:28:26.000Z","15",,"POINT (-114.0634662 51.0339758)"
"REN691","A-51114117","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","N","2022-05-26T13:39:05.000Z","2",,"POINT (-114.0215801 51.0523422)"
"NEB844","A-51079238","PARK - INFO","STORMWATER WETPOND CAUTION","METAL","POST","METAL","ACTIVE","SAFETY INFO","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:45:18.000Z","5",,"POINT (-113.9428139 50.9195348)"
"VAR125","A-21006845","PARK - INFO","STEP-UP","PLASTIC","POST","METAL","ACTIVE","AMENITIES - FITNESS STATION","CALGARY PARKS","CALGARY PARKS","W","2018-05-14T13:35:45.000Z","5",,"POINT (-114.1407167 51.0863739)"
"WES099","A-51378954","PARK - INFO",,"METAL","POST","METAL","ACTIVE","AMENITIES - PICNIC SITE OR RESERVATION","CALGARY PARKS","CALGARY PARKS","S","2021-05-05T15:27:01.000Z","5",,"POINT (-113.9712549 51.10295)"
"WLD050","A-51070408","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","SE","2017-09-21T10:11:46.000Z","2",,"POINT (-114.1607071 51.0526286)"
"SIL245","A-50873221","PATHWAY - WARNING","SERVICE VEHICLES ONLY","METAL","GATE","METAL","ACTIVE","VEHICLES ON PATHWAY","CALGARY PARKS","CALGARY PARKS","NE","2017-09-21T10:10:52.000Z","11",,"POINT (-114.2091324 51.1023888)"
"BOW186","A-21000688","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","CYCLISTS DISMOUNT","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:43:01.000Z","9",,"POINT (-114.2087887 51.0837782)"
"DDG718","A-21001711","VEHICLE - REGULATIONS",,"METAL","POST","METAL","ACTIVE","ACCESS RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:36:25.000Z","16",,"POINT (-114.0153846 50.9470892)"
"ALT701","A-21000454","VEHICLE - PARKING","NO STOPPING","METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","NW","2021-05-31T08:37:57.000Z","15",,"POINT (-114.0936082 51.0076149)"
"STA544","A-51114759","PARK - REGULATIONS","SLEDDING WITHIN THIS AREA ONLY (LEFT ARROW)","METAL","POST","METAL","ACTIVE","GENERAL - TOBOGGANING RULES","CALGARY PARKS","CALGARY PARKS","W","2016-01-26T08:26:08.000Z","6",,"POINT (-114.1250413 51.066113)"
"TUS603","A-51418781","PATHWAY - INFO","GREENWAY LOGO AND TEXT WITH DIRECTIONAL PLAQUES","METAL","PEDESTAL","CONCRETE","ACTIVE","NAME - GREENWAY PATHWAY","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T08:56:07.000Z","8",,"POINT (-114.2384196 51.1253018)"
"EAU121","A-21002208","PARK - REGULATIONS",,"METAL","STRUCTURE","METAL","ACTIVE","NO BICYCLE / SKATEBOARD / ROLLERSKATE","CALGARY PARKS","CALGARY PARKS","NE","2018-05-14T13:35:45.000Z","6","8M89","POINT (-114.0696907 51.0535753)"
"THO570","A-51042837","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:43:22.000Z","2",,"POINT (-114.0775003 51.0963897)"
"BRD890","A-51087765","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:43:06.000Z","2",,"POINT (-114.0319995 51.0521293)"
