"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","style","longitude","latitude","location","point"
,"SPH989",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.19573582438626","51.03037835969509","
,  
(51.03037835969509, -114.19573582438626)",
,"VAR125",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.14089393928016","51.08688514867214","
,  
(51.08688514867214, -114.14089393928016)",
,"MNI211",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.05740545034142","51.02725142136211","
,  
(51.02725142136211, -114.05740545034142)",
"2017/11/09: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","RIC637",,"CALGARY PARKS","LEASE HOLDER","DONATED BY COMMUNITY, INSTALLED BY CAPITAL","ACTIVE","BIKE STAND","NOT APPLICABLE","-114.11682547190065","51.03000369717572","
,  
(51.03000369717572, -114.11682547190065)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","VAL076",,"CALGARY PARKS","CALGARY PARKS","LEG EXTENSION; 2017/03/09:  SEE REPOSITORY FOR FURTHER INFO R:\AMENITIES\MISCELLANEOUSVAL076\FIT_PARK","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.24742550394754","51.09129245283092","
,  
(51.09129245283092, -114.24742550394754)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","APP903",,"CALGARY PARKS","CALGARY PARKS","TWO PERSON SIDE BY SIDE CROSS COUNTRY SKIER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.92851535436812","51.047870205183365","
,  
(51.047870205183365, -113.92851535436812)",
,"DNC100",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.05863301474616","51.04579323430972","
,  
(51.04579323430972, -114.05863301474616)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","FAL088",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.94416791794431","51.10685143306673","
,  
(51.10685143306673, -113.94416791794431)",
"2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC; 2019/04/08:INSTALL DT CORRECTION; ORIGINAL DATE WAS DATE OF FIELD VERFICATION","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.21626317425432","51.096949861156126","
,  
(51.096949861156126, -114.21626317425432)",
"ACR 3 FROM INSPECTOR","MON291",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.17388391024814","51.07761600622368","
,  
(51.07761600622368, -114.17388391024814)",
"INSTALL DATE UNKNOWN","NEB841",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/03/06-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95561794836995","50.91829022773857","
,  
(50.91829022773857, -113.95561794836995)",
,"SAD025",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FITNESS EQUIPMENT","CARDIO STEPPER","-113.96727346283785","51.13747692748684","
,  
(51.13747692748684, -113.96727346283785)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","ARB305",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.19041732542028","51.132701875607665","
,  
(51.132701875607665, -114.19041732542028)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.9590217743624","51.1708485831501","
,  
(51.1708485831501, -113.9590217743624)",
"2021/03/31: AS PER J ROZEMA-STINSON THIS IS A TI PROJECT; DATES ARE FROM TCA TRACKER HEADER PORTION IN EMAIL SEE R:\Subdivision_Development\TI PROJECTS\ST1\ST1938","ST1938",,"CALGARY PARKS","CALGARY PARKS","BIRDHOUSE - SWALLOWS","ACTIVE","BIRDHOUSE","NOT APPLICABLE","-114.03742827231677","51.1572056932371","
,  
(51.1572056932371, -114.03742827231677)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","PKH200",,"CALGARY PARKS","CALGARY PARKS SHARED",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.0704545254804","51.01616949118236","
,  
(51.01616949118236, -114.0704545254804)",
,"SDC033",,"CALGARY PARKS SHARED","LEASE HOLDER","FLUOR DANIEL LEASE;99 YEAR LEASE;THEY MAINTAIN EVERYTHING INCUDING PATHWAY","ACTIVE","BIKE STAND","UPRIGHT","-114.05747641716589","50.90255774695227","
,  
(50.90255774695227, -114.05747641716589)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.9585032320826","51.17108743849218","
,  
(51.17108743849218, -113.9585032320826)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.1582699801515","51.06313268757235","
,  
(51.06313268757235, -114.1582699801515)",
,"NGM528",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.11217023270612","50.997905867166146","
,  
(50.997905867166146, -114.11217023270612)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2017/11/27: FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","HPK823",,"CALGARY PARKS","CALGARY PARKS","ROWING MACHINE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.05345084609208","51.09076411664979","
,  
(51.09076411664979, -114.05345084609208)",
"2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC; 2019/04/08:INSTALL DT CORRECTION; ORIGINAL DATE WAS DATE OF FIELD VERFICATION","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.21625341767786","51.09694223618752","
,  
(51.09694223618752, -114.21625341767786)",
,"PEN578",,"OUTSIDE AGENCY","OUTSIDE AGENCY",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-113.95165196557832","51.0381070549801","
,  
(51.0381070549801, -113.95165196557832)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","AUB209",,"CALGARY PARKS","CALGARY PARKS","CHIN UP BAR","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.96173747372386","50.89808219647915","
,  
(50.89808219647915, -113.96173747372386)",
,"MOP671",,"CALGARY PARKS","CALGARY PARKS","2017/07/05: SEE REPOSITORY FOR FLAG CIRCLE ORDER; R:\Grounds\Procedures\MOP671\FLAG_CIRCLE_ORDER","ACTIVE","FLAG POLE","NOT APPLICABLE","-114.08398985001533","51.076717168474985","
,  
(51.076717168474985, -114.08398985001533)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.22405311912436","51.09803435994443","
,  
(51.09803435994443, -114.22405311912436)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","NGM528",,"CALGARY PARKS","CALGARY PARKS","CORE STATION; 2017/04/27: COMMUNITY ASSOCIATION INITATIVE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.11284011997327","50.998203232485494","
,  
(50.998203232485494, -114.11284011997327)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","APP903",,"CALGARY PARKS","CALGARY PARKS","3 PERSON AIR WALKER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.92815310566378","51.047317067924766","
,  
(51.047317067924766, -113.92815310566378)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GAW632",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11394848199552","51.021339363001914","
,  
(51.021339363001914, -114.11394848199552)",
,"AUB008",,"CALGARY PARKS SHARED","CALGARY PARKS SHARED","DOG-AND PIT","ACTIVE","DOG EQUIPMENT","NOT APPLICABLE","-113.94910422854493","50.901575488539414","
,  
(50.901575488539414, -113.94910422854493)",
,"KIL874",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.13069329462172","51.03732665798349","
,  
(51.03732665798349, -114.13069329462172)",
,"ARB965",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.19031272010251","51.134845683004535","
,  
(51.134845683004535, -114.19031272010251)",
,"WOO304",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.10482490060555","50.9412262009145","
,  
(50.9412262009145, -114.10482490060555)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GAW632",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11444373664595","51.021326553152576","
,  
(51.021326553152576, -114.11444373664595)",
"2014/03/21: INSTALL DT AS PER T CROOK RIVA SPREADSHEET","BOW220",,"CALGARY PARKS","CALGARY PARKS","MINIATURE TRAIN","ACTIVE","OTHER EQUIPMENT","NOT APPLICABLE","-114.21533517117696","51.09763862972497","
,  
(51.09763862972497, -114.21533517117696)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DDG050",,"CALGARY PARKS","CALGARY PARKS","2 PERSON CHEST PRESS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.01752754781882","50.95928960705247","
,  
(50.95928960705247, -114.01752754781882)",
"ACR 3 FL ACR 4 RUSTED THROUGH BACK","ING037",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.01678063656071","51.04115209964494","
,  
(51.04115209964494, -114.01678063656071)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EVE793",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11973984312715","50.90727915237512","
,  
(50.90727915237512, -114.11973984312715)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2017/07/17:ORGINAL DT 2015/11/06 FR JMCDONALD FR TCA FORM;PART OF A PLANNING PROJECT- PROJECT MANAGER J JONES;DT CHANGED SHOWING ACTUAL CCC/FAC DT;NO PLANS","WIN850",,"CALGARY PARKS","CALGARY PARKS","BAR","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.05393417376256","51.06754326013389","
,  
(51.06754326013389, -114.05393417376256)",
,"BRD774",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0412815349663","51.05228565989329","
,  
(51.05228565989329, -114.0412815349663)",
"2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC; 2019/04/08:INSTALL DT CORRECTION; ORIGINAL DATE WAS DATE OF FIELD VERFICATION","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.21641790222309","51.09690335360559","
,  
(51.09690335360559, -114.21641790222309)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07892035031556","51.05243527113557","
,  
(51.05243527113557, -114.07892035031556)",
"2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.216711032593","51.096843783635215","
,  
(51.096843783635215, -114.216711032593)",
,"12B001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.90408945297669","50.93748362049149","
,  
(50.93748362049149, -113.90408945297669)",
"acr 3 location change","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.22665927610883","51.09824612097999","
,  
(51.09824612097999, -114.22665927610883)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","KIN018",,"CALGARY PARKS","CALGARY PARKS","PUSH CHAIR","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.07389077842839","50.982750440995744","
,  
(50.982750440995744, -114.07389077842839)",
"ACR 3","WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15428101096867","51.062922735647696","
,  
(51.062922735647696, -114.15428101096867)",
,"GPK056",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.10081200009213","50.98209000090315","
,  
(50.98209000090315, -114.10081200009213)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EVE793",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11958482106209","50.9072804367942","
,  
(50.9072804367942, -114.11958482106209)",
"ACR 3","DNC102",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.07035317453055","51.04722401770192","
,  
(51.04722401770192, -114.07035317453055)",
"ACR 3 FL ACR 3","ING037",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.01641373317526","51.04100270003748","
,  
(51.04100270003748, -114.01641373317526)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15611435670206","51.06325533734213","
,  
(51.06325533734213, -114.15611435670206)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SNA868",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.09786034093366","51.044031995545886","
,  
(51.044031995545886, -114.09786034093366)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","ARB352",,"CALGARY PARKS","CALGARY PARKS","HIP FLEXOR","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.1967346319874","51.139321441828734","
,  
(51.139321441828734, -114.1967346319874)",
"2015_ACR 3; 2016/12/13: SENT EMAIL TO INFRASTRUCTURE TO VERIFY OWNERSHIP","DNE116",,"CALGARY PARKS SHARED","LEASE HOLDER","2017/02/09: LEASE HOLDER = FORT CALGARY SEE REPOSITORY FOR MORE INFO R:\AGREEMENTS\LEASEorLICENSE_OF_OCCUPATION\DNE\FORT_CALGARY&DEAN_HOUSE; CONTACT K FORSTER, CIVIC PARTNER CONSULTANT, CIVIC PARTNERS, COMMUNITY SERVICES","ACTIVE","BIKE STAND","UPRIGHT","-114.04456820049774","51.04453610033418","
,  
(51.04453610033418, -114.04456820049774)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07651925300426","50.96232807281359","
,  
(50.96232807281359, -114.07651925300426)",
,"STA544",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.12130417859267","51.0642327866328","
,  
(51.0642327866328, -114.12130417859267)",
,"12B001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.90413827711448","50.937453167731235","
,  
(50.937453167731235, -113.90413827711448)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COV106",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.05955336974928","51.16606698251698","
,  
(51.16606698251698, -114.05955336974928)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","CIT967",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.17982137561914","51.14279892547241","
,  
(51.14279892547241, -114.17982137561914)",
"CMLC PROJECT; 2017/01/30: NO OFFICIAL CCC DOC; SEE REPOSITORY R\SUBDIVISION_DEVELOPMENT\URBAN_DEVELOPMENT_DOCUMENTS\2009\2009-001","DNE110",,"CALGARY PARKS","DEVELOPER CONSTRUCTION","ELECTRICAL PANEL; 2016/12/27: EMAIL SENT TO T SYKES & N CHRISP TO SEE IF MAINTAINED BY ROADS OR PARKS; 2017/01/30 NO RESPONSE YET","INSTALLED","ELECTRIC PLUG IN","NOT APPLICABLE","-114.05275591546211","51.04658132830842","
,  
(51.04658132830842, -114.05275591546211)",
,"GRI067",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND",,"-114.04602073937549","51.087660650478895","
,  
(51.087660650478895, -114.04602073937549)",
"2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC; 2019/04/08:INSTALL DT CORRECTION; ORIGINAL DATE WAS DATE OF FIELD VERFICATION","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.21604745640892","51.0968353522393","
,  
(51.0968353522393, -114.21604745640892)",
,"DNC105",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.06299990259221","51.04878190465745","
,  
(51.04878190465745, -114.06299990259221)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DBC097",,"CALGARY PARKS","CALGARY PARKS","SIT UPS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.0427774675211","51.11244547956965","
,  
(51.11244547956965, -114.0427774675211)",
"INSTALL DATE BASED ON ORTHO IMAGE 2008 2009XX ACR 2","DDG672",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.005210795122","50.94558278877422","
,  
(50.94558278877422, -114.005210795122)",
,"BRD771",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2025/09/01 -SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","LITTLE LIBRARY","NOT APPLICABLE","-114.04084328280123","51.053151222845294","
,  
(51.053151222845294, -114.04084328280123)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07931263556907","51.05223492763621","
,  
(51.05223492763621, -114.07931263556907)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0688592804777","51.04116580603884","
,  
(51.04116580603884, -114.0688592804777)",
"AGOL - ACR 2","BRD495",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-114.04026623806678","51.04864357901048","
,  
(51.04864357901048, -114.04026623806678)",
,"ERL246",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.06249635312012","51.03424679253586","
,  
(51.03424679253586, -114.06249635312012)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HAM461",,"CALGARY PARKS & CSSB","CALGARY PARKS","FITNESS LOG HOP","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.15045445138682","51.14288623456986","
,  
(51.14288623456986, -114.15045445138682)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","MAH008",,"CALGARY PARKS","CALGARY PARKS","BODY FLEXER - MANUFACTURER IS KOMPAN","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.91465828802849","50.903397402686934","
,  
(50.903397402686934, -113.91465828802849)",
"TI PROJECT, FOR DETAILS, SEE; R:\Subdivision_Development\TI PROJECTS\12ST_ZOO_BRIDGE_BRD_ING","ING012",,"CALGARY PARKS","CALGARY PARKS","BIKE REPAIR STAND","ACTIVE","BIKE STAND","NOT APPLICABLE","-114.03318226111891","51.04281528946722","
,  
(51.04281528946722, -114.03318226111891)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.07109074538508","51.04079335467798","
,  
(51.04079335467798, -114.07109074538508)",
,"UND001",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","BIKE STAND","NOT APPLICABLE","-114.14706213453027","51.07910479401407","
,  
(51.07910479401407, -114.14706213453027)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","SIL253",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.20267152585963","51.11696249156409","
,  
(51.11696249156409, -114.20267152585963)",
,"MCT800",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96925452178786","50.91402988057954","
,  
(50.91402988057954, -113.96925452178786)",
,"ACA196",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2025/06/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","BIKE STAND","UPRIGHT","-114.06341563773901","50.96881287360152","
,  
(50.96881287360152, -114.06341563773901)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2017/07/17:ORGINAL DT 2015/11/06 FR JMCDONALD FR TCA FORM;PART OF A PLANNING PROJECT- PROJECT MANAGER J JONES;DT CHANGED SHOWING ACTUAL CCC/FAC DT;NO PLANS","WIN850",,"CALGARY PARKS","CALGARY PARKS","BENCH","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.05396550593429","51.06754241322781","
,  
(51.06754241322781, -114.05396550593429)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIC700","RICHMOND GREEN DEPOT","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.12378391958025","51.0219324905464","
,  
(51.0219324905464, -114.12378391958025)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COR355",,"CALGARY PARKS","CALGARY PARKS","CHIN UPS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.92951809526838","51.104737505063454","
,  
(51.104737505063454, -113.92951809526838)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SHG920",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11886127611625","51.04006792102312","
,  
(51.04006792102312, -114.11886127611625)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","ING032",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","UPRIGHT","-114.02561863985697","51.0408352003411","
,  
(51.0408352003411, -114.02561863985697)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HOU543",,"CALGARY PARKS","CALGARY PARKS","BONNY RIDER (DOUBLE UNIT)","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.1043582660548","51.066014385896324","
,  
(51.066014385896324, -114.1043582660548)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MOP671",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07966619930218","51.07932670041423","
,  
(51.07932670041423, -114.07966619930218)",
