"incident_number","call_time","call_type","race","age","gender","stop_location","veh_state","prior_bpd_involvements","count_tickets","count_warnings","stop_type","stop_outcome","search","contraband","viol_dls","viol_dui","viol_ls","viol_miss","viol_moving","viol_other","viol_vehicle","viol_muni","viol_civil"
"18BU003408","2018-02-15T18:50:00.000","Traffic","White","26","Male - M","Colchster Ave At East Ave, Burlington, Vt","MA","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003412","2018-02-15T19:47:00.000","Traffic","White","52","Male - M","Archibald St At Spring St, Burlington, Vt","VT","5","1","1","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003413","2018-02-15T19:51:00.000","Traffic","White","39","Female - F","Hayward St At Catherine St, Burlington, Vt","VT","6","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003415","2018-02-15T20:13:00.000","Traffic","White","53","Female - F","King St At S Champlain St, Burlington, Vt","NY","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003416","2018-02-15T20:31:00.000","Traffic","White","23","Female - F","Shelburne Rd At Hoover St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003417","2018-02-15T21:00:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003419","2018-02-15T21:42:00.000","Traffic","White","29","Female - F","Manhattan Dr At Rose St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003421","2018-02-15T22:23:00.000","Traffic","White","24","Male - M","King St At Church St, Burlington, Vt","VT","5","1","1","V = Vehicle Equipment","Ticket","1","1","0","0","0","1","0","0","0","0","1"
"18BU003424","2018-02-15T23:00:00.000","Traffic","White","27","Female - F","Elmwood Ave At Peru St, Burlington, Vt","VT","8","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003425","2018-02-15T23:18:00.000","Traffic","White","22","Male - M","N Willard St At Archibald St, Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003427","2018-02-15T23:32:00.000","Traffic","White","31","Male - M","Riverside Ave At Barrett St, Burlington, Vt","VT","2","0","1","O = Other","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003438","2018-02-16T02:24:00.000","Traffic","White","25","Female - F","North St At Drew St, Burlington, Vt","VT","8","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003452","2018-02-16T11:27:00.000","Traffic","White","64","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","10","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003471","2018-02-16T15:57:00.000","Crash - Non-Investigated","White","18","Male - M","Shelburne Rd At Locust St, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003488","2018-02-16T21:28:00.000","Traffic","White","18","NA","Colchester Ave At Fletcher Pl, Burlington, Vt","FL","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003491","2018-02-16T22:03:00.000","Traffic","Black","37","Male - M","N Winooski Ave At Archibald St, Burlington, Vt","VT","4","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003492","2018-02-16T22:29:00.000","Traffic","White","44","Female - F","Battery St At Main St, Burlington, Vt","NA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003494","2018-02-16T23:04:00.000","Traffic","White","27","Male - M","North Ave At 127 Ramp, Burlington, Vt","VT","3","1","0","M = Moving violation","Ticket","0","NA","1","0","0","0","0","0","0","0","0"
"18BU003495","2018-02-16T23:18:00.000","Traffic","Asian","18","Male - M","North Ave At Strong St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003500","2018-02-17T00:34:00.000","Traffic","White","22","Female - F","North Ave At North St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003501","2018-02-17T01:00:00.000","Traffic","White","NA","NA","Main St At East Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003504","2018-02-17T01:20:00.000","Traffic","White","23","Male - M","S Willard St At College St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003506","2018-02-17T01:55:00.000","Traffic","White","30","Male - M","King St At S Union St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003511","2018-02-17T02:32:00.000","Traffic","Asian","18","Male - M","North Ave At Institute Rd, Burlington, Vt","VT","70","1","1","V = Vehicle Equipment","Ticket","0","NA","1","0","1","0","0","0","0","0","0"
"18BU003522","2018-02-17T09:32:00.000","Traffic","White","56","Male - M","Shelburne Rd At Home Ave, Burlington, Vt","VT","7","1","1","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","1","0","0"
"18BU003528","2018-02-17T11:36:00.000","Traffic","White","39","Female - F","Pearl St At Elmwood Ave, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003545","2018-02-17T16:12:00.000","Traffic","Asian","29","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003547","2018-02-17T16:25:00.000","Traffic","White","26","Male - M","Manhattan Dr At Rt 127, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003553","2018-02-17T19:30:00.000","Traffic","White","24","Male - M","North St At N Winooski Ave, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003556","2018-02-17T20:58:00.000","Traffic","Asian","60","Male - M","Winooski Rotary, Winooski, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003582","2018-02-18T09:19:00.000","Traffic","White","26","Male - M","240 Pine St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003584","2018-02-18T09:41:00.000","Traffic","White","49","Male - M","Riverside Ave At N Prospect St, Burlington, Vt","VT","1","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003588","2018-02-18T10:58:00.000","Traffic","White","56","Female - F","Shelburne Rd At Ledge St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003589","2018-02-18T11:14:00.000","Traffic","White","23","Male - M","Shelburne Rd At S Willard St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003613","2018-02-18T17:35:00.000","Traffic","White","21","Male - M","Pearl St At S Winooski, Burlington, Vt","VT","2","1","0","O = Other","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003619","2018-02-18T17:56:00.000","Traffic","White","26","Male - M","North St At N Winooski, Burlington, Vt","VT","12","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003622","2018-02-18T18:32:00.000","Traffic","White","21","Female - F","Colchester Ave At Mansfield Dr, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003625","2018-02-18T18:41:00.000","Traffic","White","57","Male - M","Battery St At Cherry St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003630","2018-02-18T19:47:00.000","Traffic","White","22","Female - F","Shelburne Rd At Birchcliff Pkwy, Burlington, Vt","NJ","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003631","2018-02-18T20:03:00.000","Traffic","White","27","Male - M","Home Ave At Shelburne Rd, Burlington, Vt","VT","1","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003634","2018-02-18T21:02:00.000","Traffic","White","44","Female - F","Shelburne Rd At Home Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003635","2018-02-18T21:06:00.000","Traffic","White","60","Female - F","I 89 At Exit 14w, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003641","2018-02-19T00:36:00.000","Traffic","White","26","Female - F","North St At Park St., Burlington, Vt","VT","8","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003647","2018-02-19T08:29:00.000","Traffic","White","29","Female - F","Shelburne Rd At Allen St, S Burlington, Vt","KS","2","1","1","M = Moving violation","Ticket","0","NA","1","0","0","0","1","0","0","0","0"
"18BU003648","2018-02-19T08:40:00.000","Traffic","White","25","Female - F","Shelburne St At Allen Rd, S Burlington, Vt","VT","0","1","1","M = Moving violation","Ticket","0","NA","0","0","0","1","1","0","0","0","0"
"18BU003649","2018-02-19T08:54:00.000","Traffic","White","70","Female - F","Shelburne St At Mcintosh, S Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003650","2018-02-19T09:00:00.000","Traffic","White","38","Female - F","Shelburne St At Allen Rd, S Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003654","2018-02-19T09:23:00.000","Traffic","White","37","Male - M","Shelburne St At Allen Rd, S Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003655","2018-02-19T09:33:00.000","Traffic","White","35","Male - M","Shelburne St At Mcintosh, S Burlington, Vt","PA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003656","2018-02-19T09:40:00.000","Traffic","White","17","Male - M","Shelburne St At Allen Rd, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003657","2018-02-19T09:47:00.000","Traffic","White","21","Male - M","Shelburne Rd At I189 Bridge, South Burlington, Vt","PA","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003657","2018-02-19T09:47:00.000","Traffic","White","48","Male - M","Shelburne Rd At I189 Bridge, South Burlington, Vt","NJ","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003660","2018-02-19T10:03:00.000","Traffic","White","21","Male - M","Burlington, Vt","NJ","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003661","2018-02-19T10:04:00.000","Traffic","White","52","Male - M","Shelburne St At Mcintosh, S Burlington, Vt","NY","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003669","2018-02-19T11:36:00.000","Traffic","White","33","Female - F","North St At N Union St, Burlington, Vt","VT","5","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003670","2018-02-19T11:55:00.000","Traffic","White","69","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","3","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003672","2018-02-19T12:24:00.000","Traffic","White","76","Male - M","Riverside Ave At N Prospect St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003676","2018-02-19T12:49:00.000","Traffic","White","26","Female - F","King St At St Paul St, Burlington, Vt","VT","1","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003677","2018-02-19T12:53:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003698","2018-02-19T18:30:00.000","Traffic","Asian","46","Female - F","St Paul St At College St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003699","2018-02-19T18:40:00.000","Traffic","White","29","Female - F","Pine St At Howard St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003701","2018-02-19T19:00:00.000","Traffic","White","24","Female - F","S Winooski Ave At Maple St, Burlington, Vt","VT","11","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003704","2018-02-19T19:53:00.000","Traffic","White","46","Male - M","S Winooski Ave At Bank St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003705","2018-02-19T20:32:00.000","Traffic","White","55","Female - F","Park St At Monroe St, Burlington, Vt","VT","7","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003708","2018-02-19T20:50:00.000","Traffic","White","31","Female - F","S Winooski Ave At Cherry St, Burlington, Vt","NC","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003710","2018-02-19T21:16:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003711","2018-02-19T21:18:00.000","Traffic","White","26","Female - F","S Union St At Maple St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003712","2018-02-19T21:30:00.000","Traffic","White","21","Female - F","Pearl St At Lafayette Pl, Burlington, Vt","DC","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003716","2018-02-19T23:12:00.000","Traffic","White","34","Male - M","S Winooski Ave At Buell St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003719","2018-02-20T00:50:00.000","Traffic","White","27","Male - M","St Paul St At King St, Burlington, Vt","NY","7","1","1","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","1","0","0"
"18BU003726","2018-02-20T09:22:00.000","Traffic","White","33","Male - M","Pearl St At Elmwood Ave, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003727","2018-02-20T09:37:00.000","Traffic","White","60","Female - F","Bank St At Pine St, Burlington, Vt","VT","10","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003741","2018-02-20T12:31:00.000","Traffic","White","44","Male - M","Battery St At College St, Burlington, Vt","VT","19","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003746","2018-02-20T13:21:00.000","Traffic","White","37","Female - F","Main St At S Champlain St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003748","2018-02-20T13:38:00.000","Traffic","White","33","Female - F","Church St At Bank St, Burlington, Vt","VT","0","2","0","M = Moving violation","Ticket","0","NA","1","0","0","0","0","1","0","0","0"
"18BU003757","2018-02-20T16:06:00.000","Traffic","White","27","Male - M","Shelburne Rd At Birchcliff Pkwy, Burlington, Vt","VT","6","1","0","O = Other","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003764","2018-02-20T17:15:00.000","Traffic","Asian","26","Female - F","Maple St At Pine St, Burlington, Vt","VT","6","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003773","2018-02-20T19:12:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003777","2018-02-20T21:13:00.000","Traffic","White","22","Female - F","Loomis St At Weston St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003778","2018-02-20T21:19:00.000","Traffic","White","71","Male - M","S Willard St At Main St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003795","2018-02-21T08:40:00.000","Traffic","White","44","Female - F","North Ave At, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003798","2018-02-21T09:48:00.000","Traffic","White","26","Male - M","North Ave At Lakewood Pkwy, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003801","2018-02-21T10:30:00.000","Traffic","White","36","Female - F","Rt 127 At North Ave Exit, Burlington, Vt","VT","18","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
