"objectid","cnn","streetname","from_st","to_st","facility_t","direct","surface_tr","barrier","notes","dir","double","fy","qtr","street_","length","number_","install_yr","install_mo","update_yr","update_mo","globalid","symbology","sharrow","buffered","raised","contraflow","greenwave","biap","sm_sweeper","shape"
"847","130000.0","2ND ST","STEVENSON ST","JESSIE ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"N","0","0","0","2nd St","0.03633685","11","0",,"2019","4",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.40081 37.788815, -122.400345 37.78844)"
"848","129000.0","2ND ST","STEVENSON ST","MARKET ST","CLASS IV","2W","GREEN PAINT","CONCRETE; PARKING",,"N","0","0","0","2nd St","0.0436848","33","0",,"2019","4",,"SEPARATED BIKEWAY","1","NO","YES","NO","NO","NO","NO","LINESTRING (-122.40081 37.788815, -122.401375 37.789265)"
"980","143000.0","2ND ST","TABER PL","FEDERAL ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"S","0","0","0","2nd St","0.01668434","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.393295 37.78282, -122.39308 37.78265)"
"2115","147000.0","2ND ST","BRANNAN ST","TOWNSEND ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS",,"S","0","0","0","2nd St","0.12044671","11","0",,"2021","5",,"SEPARATED BIKEWAY","1","NO","YES","NO","NO","NO","NO","LINESTRING (-122.392075 37.781845, -122.390526 37.780605)"
"2767","139000.0","2ND ST","DOW PL","HARRISON ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POST",,"S","0","0","0","2nd St","0.05702461","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.3959 37.784897, -122.39516 37.78431)"
"861","137000.0","2ND ST","CLEMENTINA ST","FOLSOM ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.04105845","11","0",,"2019","4",,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.39723 37.785965, -122.396706 37.78554)"
"2152","141000.0","2ND ST","STILLMAN ST","BRYANT ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.04136652","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.39415 37.783504, -122.393616 37.783077)"
"3981","140000.0","2ND ST","HARRISON ST","STILLMAN ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.07847633","19","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.39516 37.78431, -122.39415 37.783504)"
"3614","139000.0","2ND ST","DOW PL","HARRISON ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS; CONCRETE ISLAND",,"N","1","0","0","2nd St","0.05702461","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.3959 37.784897, -122.39516 37.78431)"
"4819","138000.0","2ND ST","FOLSOM ST","DOW PL","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POST",,"N","1","0","0","2nd St","0.06279499","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.396706 37.78554, -122.3959 37.784897)"
"2042","146000.0","2ND ST","DE BOOM ST","BRANNAN ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS; CONCRETE ISLAND",,"S","0","0","0","2nd St","0.04158199","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.39262 37.782272, -122.392075 37.781845)"
"3058","146000.0","2ND ST","DE BOOM ST","BRANNAN ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.04158199","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.39262 37.782272, -122.392075 37.781845)"
"1038","143000.0","2ND ST","TABER PL","FEDERAL ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.01668434","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.393295 37.78282, -122.39308 37.78265)"
"823","134000.0","2ND ST","NATOMA ST","HOWARD ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"S","0","0","0","2nd St","0.04131725","19","0",,"2019","4",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.39879 37.787205, -122.398254 37.786777)"
"4937","144000.0","2ND ST","FEDERAL ST","SOUTH PARK","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS; CONCRETE ISLAND",,"N","1","0","0","2nd St","0.01871385","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.39308 37.78265, -122.392845 37.782455)"
"3257","142000.0","2ND ST","BRYANT ST","TABER PL","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"S","0","0","0","2nd St","0.02492823","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.393616 37.783077, -122.393295 37.78282)"
"855","135000.0","2ND ST","HOWARD ST","TEHAMA ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.04285689","11","0",,"2019","4",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.398254 37.786777, -122.397705 37.78634)"
"856","135000.0","2ND ST","HOWARD ST","TEHAMA ST","CLASS IV","2W","GREEN PAINT","CONCRETE; SAFE-HIT POSTS",,"S","0","0","0","2nd St","0.04285689","11","0",,"2019","4",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.398254 37.786777, -122.397705 37.78634)"
"1350","147000.0","2ND ST","BRANNAN ST","TOWNSEND ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS; CONCRETE ISLAND",,"N","1","0","0","2nd St","0.12044671","5","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.392075 37.781845, -122.390526 37.780605)"
"602","148000.0","2ND ST","TOWNSEND ST","KING ST","CLASS III","2W","GREEN-BACKED SHARROWS",,,"S","0","0","0","2nd St","0.07260502","5","0",,"2016","5",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.390526 37.780605, -122.38959 37.77986)"
"808","136000.0","2ND ST","TEHAMA ST","CLEMENTINA ST","CLASS IV","2W","GREEN PAINT","PARKING; SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.0364612","11","0",,"2019","4",,"SEPARATED BIKEWAY","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.397705 37.78634, -122.39723 37.785965)"
"810","132000.0","2ND ST","MISSION ST","MINNA ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"S","0","0","0","2nd St","0.04188166","11","0",,"2019","4",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.399796 37.788006, -122.399254 37.78758)"
"5215","145000.0","2ND ST","SOUTH PARK","DE BOOM ST","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.01778919","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.392845 37.782455, -122.39262 37.782272)"
"2300","142000.0","2ND ST","BRYANT ST","TABER PL","CLASS IV","2W","GREEN PAINT","SAFE-HIT POSTS",,"N","1","0","0","2nd St","0.02492823","11","0",,"2021","5",,"SEPARATED BIKEWAY","0","NO","YES","NO","NO","NO","NO","LINESTRING (-122.393616 37.783077, -122.393295 37.78282)"
"3959","1640000.0","30TH AVE","CALIFORNIA ST","CLEMENT ST","CLASS III","2W",,,,"S","1","0","0","30th Ave","0.12880016","75","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.490364 37.78364, -122.490234 37.781776)"
"4428","1646000.0","30TH AVE","FULTON ST","SPRECKELS LAKE DR","CLASS III","2W",,,,"N","0","0","0","30th Ave","0.02377696","530","0",,"2015","9",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.48954 37.772324, -122.48955 37.77216, -122.48957 37.77198)"
"232","1645000.0","30TH AVE","CABRILLO ST","FULTON ST","CLASS III","2W",,,,"N","0","0","0","30th Ave","0.12895894","530","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.48968 37.774193, -122.48954 37.772324)"
"425","1637000.0","30TH AVE","EL CAMINO DEL MAR","LAKE ST","CLASS III","2W",,,,"S","1","0","0","30th Ave","0.08042865","95","0",,"2015","9",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49056 37.78628, -122.49047 37.78512)"
"3761","1639000.0","30TH AVE","SEAVIEW TERR","CALIFORNIA ST","CLASS III","2W",,,,"S","1","0","0","30th Ave","0.04908005","75","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49042 37.78435, -122.490364 37.78364)"
"3036","1647000.0","30TH AVE","SPRECKELS LAKE DR","JOHN F KENNEDY DR","CLASS III","2W",,,,"N","0","0","0","30th Ave","0.07625167","530","0",,"2015","9",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.48957 37.77198, -122.4896 37.77169, -122.48963 37.77149, -122.48972 37.771225, -122.48977 37.771053, -122.48981 37.770893)"
"3325","1646000.0","30TH AVE","FULTON ST","SPRECKELS LAKE DR","CLASS III","2W",,,,"S","1","0","0","30th Ave","0.02377696","805","0",,"2015","9",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.48954 37.772324, -122.48955 37.77216, -122.48957 37.77198)"
"3636","1640000.0","30TH AVE","CALIFORNIA ST","CLEMENT ST","CLASS III","2W",,,,"N","0","0","0","30th Ave","0.12880016","95","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.490364 37.78364, -122.490234 37.781776)"
"1534","1645000.0","30TH AVE","CABRILLO ST","FULTON ST","CLASS III","2W",,,,"S","1","0","0","30th Ave","0.12895894","930","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.48968 37.774193, -122.48954 37.772324)"
"3715","1637000.0","30TH AVE","EL CAMINO DEL MAR","LAKE ST","CLASS III","2W",,,,"N","0","0","0","30th Ave","0.08042865","95","0",,"2015","9",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49056 37.78628, -122.49047 37.78512)"
"4847","1647000.0","30TH AVE","SPRECKELS LAKE DR","JOHN F KENNEDY DR","CLASS III","2W",,,,"S","1","0","0","30th Ave","0.07625167","75","0",,"2015","9",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.48957 37.77198, -122.4896 37.77169, -122.48963 37.77149, -122.48972 37.771225, -122.48977 37.771053, -122.48981 37.770893)"
"172","1638000.0","30TH AVE","LAKE ST","SEAVIEW TERR","CLASS III","2W",,,,"S","1","0","0","30th Ave","0.0530864","95","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49047 37.78512, -122.49042 37.78435)"
"1108","1639000.0","30TH AVE","SEAVIEW TERR","CALIFORNIA ST","CLASS III","2W",,,,"N","0","0","0","30th Ave","0.04908005","95","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49042 37.78435, -122.490364 37.78364)"
"3301","1638000.0","30TH AVE","LAKE ST","SEAVIEW TERR","CLASS III","2W",,,,"N","0","0","0","30th Ave","0.0530864","95","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49047 37.78512, -122.49042 37.78435)"
"4565","1666000.0","30TH ST","DOLORES ST","CHENERY ST","CLASS III","2W",,,,"E","1","0","0","30th St","0.0868008","49","0",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42423 37.742237, -122.42581 37.74214)"
"3523","1670000.0","30TH ST","WHITNEY ST","SANCHEZ ST","CLASS III","2W",,,,"E","1","0","0","30th St","0.04664303","49","0",,"2015","8",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42788 37.742016, -122.42873 37.741962)"
"3700","1668000.0","30TH ST","CHURCH ST","CHURCH ST","CLASS III","2W",,,,"W","0","0","0","30th St","0.01802541","49","0",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42652 37.7421, -122.42685 37.742077)"
"2680","1667000.0","30TH ST","CHENERY ST","CHURCH ST","CLASS III","2W",,,,"W","0","0","0","30th St","0.03870193","49","0",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42581 37.74214, -122.42652 37.7421)"
"4342","1666000.0","30TH ST","DOLORES ST","CHENERY ST","CLASS III","2W",,,,"W","0","0","0","30th St","0.0868008","45","0",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42423 37.742237, -122.42581 37.74214)"
"3202","1668000.0","30TH ST","CHURCH ST","CHURCH ST","CLASS III","2W",,,,"E","1","0","0","30th St","0.01802541","70","0",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42652 37.7421, -122.42685 37.742077)"
"3119","1667000.0","30TH ST","CHENERY ST","CHURCH ST","CLASS III","2W",,,,"E","1","0","0","30th St","0.03870193","49","0",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42581 37.74214, -122.42652 37.7421)"
"2183","1670000.0","30TH ST","WHITNEY ST","SANCHEZ ST","CLASS III","2W",,,,"W","0","0","0","30th St","0.04664303","49","0",,"2015","8",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42788 37.742016, -122.42873 37.741962)"
"3461","1669000.0","30TH ST","CHURCH ST","WHITNEY ST","CLASS III","2W",,,,"W","0","0","0","30th St","0.05674006","49","0",,"2015","8",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42685 37.742077, -122.42788 37.742016)"
"2142","1669000.0","30TH ST","CHURCH ST","WHITNEY ST","CLASS III","2W",,,,"E","1","0","0","30th St","0.05674006","45","0",,"2015","8",,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.42685 37.742077, -122.42788 37.742016)"
"658","1756000.0","34TH AVE","RIVERA ST","SANTIAGO ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12849231","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49203 37.74607, -122.4919 37.74421)"
"5206","1763000.0","34TH AVE","ESCONDIDO AV","SLOAT BLVD","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.04931633","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49128 37.7347, -122.49124 37.73413, -122.49134 37.73401)"
"3752","1750000.0","34TH AVE","LAWTON ST","MORAGA ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12848664","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492805 37.75726, -122.492676 37.755398)"
"1598","1762000.0","34TH AVE","YORBA ST","ESCONDIDO AV","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.04340912","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49132 37.73533, -122.49128 37.7347)"
"7044","1746000.0","34TH AVE","LINCOLN WY","IRVING ST","CLASS III","2W",,,,"S",,,,"34th Ave","0.12983248",,"2017","1",,,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49333 37.764732, -122.4932 37.76285)"
"1866","1760000.0","34TH AVE","VICENTE ST","WAWONA ST","CLASS III","2W",,,,"S","0","0","0","34th Ave","0.09459239","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49152 37.738613, -122.49155 37.738464, -122.49147 37.737385, -122.49133 37.737293)"
"570","1744000.0","34TH AVE","BALBOA ST","CABRILLO ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12892891","95","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.4941 37.775864, -122.493965 37.773994)"
"2717","1749000.0","34TH AVE","KIRKHAM ST","LAWTON ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12877722","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492935 37.759125, -122.492805 37.75726)"
"4696","1752000.0","34TH AVE","NORIEGA ST","ORTEGA ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12916582","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492546 37.753532, -122.49242 37.751663)"
"4554","1759000.0","34TH AVE","ULLOA ST","VICENTE ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12853098","5","2011",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49164 37.740475, -122.49151 37.738716, -122.49152 37.738613)"
"1575","1762000.0","34TH AVE","YORBA ST","ESCONDIDO AV","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.04340912","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49132 37.73533, -122.49128 37.7347)"
"2368","1742000.0","34TH AVE","GEARY BLVD","ANZA ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.13294622","85","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49438 37.77965, -122.49424 37.777725)"
"3253","1756000.0","34TH AVE","RIVERA ST","SANTIAGO ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12849231","75","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49203 37.74607, -122.4919 37.74421)"
"3467","1741000.0","34TH AVE","CLEMENT ST","GEARY BLVD","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.13315588","85","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49452 37.781578, -122.49438 37.77965)"
"3632","1763000.0","34TH AVE","ESCONDIDO AV","SLOAT BLVD","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.04931633","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49128 37.7347, -122.49124 37.73413, -122.49134 37.73401)"
"3819","1744000.0","34TH AVE","BALBOA ST","CABRILLO ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12892891","85","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.4941 37.775864, -122.493965 37.773994)"
"2983","1755000.0","34TH AVE","QUINTARA ST","RIVERA ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12886605","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49216 37.747936, -122.49203 37.74607)"
"4855","1750000.0","34TH AVE","LAWTON ST","MORAGA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12848664","75","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492805 37.75726, -122.492676 37.755398)"
"7043","1746000.0","34TH AVE","LINCOLN WY","IRVING ST","CLASS III","2W",,,,"N",,,,"34th Ave","0.12983248",,"2017","1",,,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49333 37.764732, -122.4932 37.76285)"
"1031","1742000.0","34TH AVE","GEARY BLVD","ANZA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.13294622","95","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49438 37.77965, -122.49424 37.777725)"
"365","1747000.0","34TH AVE","IRVING ST","JUDAH ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12854909","85","2011",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.4932 37.76285, -122.493065 37.760994)"
"2104","1754000.0","34TH AVE","PACHECO ST","QUINTARA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12880559","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49229 37.7498, -122.49216 37.747936)"
"5230","1759000.0","34TH AVE","ULLOA ST","VICENTE ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12853098","85","2011",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49164 37.740475, -122.49151 37.738716, -122.49152 37.738613)"
"2971","1757000.0","34TH AVE","SANTIAGO ST","TARAVAL ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12894877","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.4919 37.74421, -122.49177 37.742344)"
"3318","1758000.0","34TH AVE","TARAVAL ST","ULLOA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12906214","5","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49177 37.742344, -122.49164 37.740475)"
"3173","1753000.0","34TH AVE","ORTEGA ST","PACHECO ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12858869","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49242 37.751663, -122.49229 37.7498)"
"3445","1743000.0","34TH AVE","ANZA ST","BALBOA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12871536","75","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49424 37.777725, -122.4941 37.775864)"
"1911","1753000.0","34TH AVE","ORTEGA ST","PACHECO ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12858869","75","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49242 37.751663, -122.49229 37.7498)"
"3148","1751000.0","34TH AVE","MORAGA ST","NORIEGA ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12891478","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492676 37.755398, -122.492546 37.753532)"
"229","1743000.0","34TH AVE","ANZA ST","BALBOA ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12871536","85","2010",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49424 37.777725, -122.4941 37.775864)"
"4988","1752000.0","34TH AVE","NORIEGA ST","ORTEGA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12916582","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492546 37.753532, -122.49242 37.751663)"
"1526","1751000.0","34TH AVE","MORAGA ST","NORIEGA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12891478","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492676 37.755398, -122.492546 37.753532)"
"3446","1755000.0","34TH AVE","QUINTARA ST","RIVERA ST","CLASS III","2W",,,,"S","1","0","0","34th Ave","0.12886605","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49216 37.747936, -122.49203 37.74607)"
"4995","1758000.0","34TH AVE","TARAVAL ST","ULLOA ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12906214","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.49177 37.742344, -122.49164 37.740475)"
"911","1747000.0","34TH AVE","IRVING ST","JUDAH ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12854909","85","2011",,"0",,,"BIKE ROUTE","0","NO","NO","NO","NO","NO","NO","LINESTRING (-122.4932 37.76285, -122.493065 37.760994)"
"2700","1749000.0","34TH AVE","KIRKHAM ST","LAWTON ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12877722","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.492935 37.759125, -122.492805 37.75726)"
"879","1748000.0","34TH AVE","JUDAH ST","KIRKHAM ST","CLASS III","2W",,,,"N","0","0","0","34th Ave","0.12912698","85","2011",,"0",,,"BIKE ROUTE","1","NO","NO","NO","NO","NO","NO","LINESTRING (-122.493065 37.760994, -122.492935 37.759125)"
