"organization_group_code","job_family_code","job_code","year_type","year","organization_group","department_code","department","union_code","union","job_family","job","employee_identifier","salaries","overtime","other_salaries","total_salary","retirement","health_and_dental","other_benefits","total_benefits","total_compensation"
"01","SCRT","285C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Computer Sys Manager","19411","158261.52","0.00","0.00","158261.52","30246.72","12918.24","10290.98","53455.94","211717.46"
"01","SCRT","285C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Computer Sys Manager","30959","158261.50","0.00","0.00","158261.50","30246.73","12918.24","14285.02","57449.99","215711.49"
"01","SCRT","285C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Computer Sys Manager","34046","158261.53","0.00","0.00","158261.53","30246.72","12918.24","14321.23","57486.19","215747.72"
"01","SCRT","291C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Sup Ct Admin Secretary","51063","19468.40","0.00","12690.77","32159.17","3545.18","1913.81","3248.95","8707.94","40867.11"
"01","SCRT","947C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Duty Officer","15695","84446.25","0.00","0.00","84446.25","21924.16","19239.81","15186.77","56350.74","140796.99"
"01","SCRT","947C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Duty Officer","23980","93450.00","0.00","0.00","93450.00","18643.46","21291.18","19225.41","59160.05","152610.05"
"01","SCRT","947C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Duty Officer","47782","72555.02","0.00","0.00","72555.02","16993.30","16530.57","7196.43","40720.30","113275.32"
"01","SCRT","985C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Commissioner","40918","17577.12","0.00","0.00","17577.12","2846.54","0.00","4786.79","7633.33","25210.45"
"01","SCRT","985C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Commissioner","56844","23345.18","0.00","0.00","23345.18","1496.73","0.00","6076.64","7573.37","30918.55"
"01","SCRT","985C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Commissioner","8726","157211.28","0.00","0.00","157211.28","47340.64","12918.24","13102.99","73361.87","230573.15"
"01","SCRT","0589","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Court Asst, Superior Court","13985","6501.24","0.00","7586.10","14087.34","1188.20","473.13","1122.97","2784.30","16871.64"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","10031","23539.33","0.00","0.00","23539.33","0.00","6201.96","1935.34","8137.30","31676.63"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","10086","23562.05","0.00","0.00","23562.05","0.00","6207.93","1950.19","8158.12","31720.17"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","13964","35724.49","0.00","0.00","35724.49","6551.15","7419.02","2957.43","16927.60","52652.09"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","15986","18725.40","0.00","0.00","18725.40","0.00","4928.07","1565.67","6493.74","25219.14"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","16961","16282.50","0.00","0.00","16282.50","0.00","4306.08","1294.15","5600.23","21882.73"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","17663","37727.50","0.00","0.00","37727.50","8747.38","10047.52","3121.19","21916.09","59643.59"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","20509","33619.76","0.00","819.92","34439.68","7057.38","6626.58","2775.24","16459.20","50898.88"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","21540","21477.04","0.00","756.20","22233.24","0.00","5659.21","1749.57","7408.78","29642.02"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","22485","19537.82","0.00","0.00","19537.82","0.00","5141.89","1630.25","6772.14","26309.96"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","26774","45543.66","0.00","0.00","45543.66","9145.36","9981.73","3737.29","22864.38","68408.04"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","2965","50540.02","0.00","0.00","50540.02","10149.94","10047.52","4181.20","24378.66","74918.68"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","29840","34021.00","0.00","0.00","34021.00","7979.77","9042.77","2811.56","19834.10","53855.10"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","30055","50540.00","0.00","0.00","50540.00","10149.94","10047.52","4101.70","24299.16","74839.16"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","30481","19333.30","0.00","0.00","19333.30","0.00","0.00","1536.99","1536.99","20870.29"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","32359","23442.75","0.00","0.00","23442.75","0.00","6176.54","1940.70","8117.24","31559.99"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","32621","13879.50","0.00","0.00","13879.50","0.00","2727.18","1103.42","3830.60","17710.10"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","32682","19986.64","0.00","692.48","20679.12","0.00","5260.00","1665.35","6925.35","27604.47"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","34018","20401.38","0.00","0.00","20401.38","0.00","5369.15","1698.91","7068.06","27469.44"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","34962","44288.28","0.00","0.00","44288.28","8921.91","9700.64","3668.97","22291.52","66579.80"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","38957","42938.25","0.00","0.00","42938.25","8623.89","9880.06","3554.61","22058.56","64996.81"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","39671","18907.20","0.00","0.00","18907.20","0.00","4975.92","1580.12","6556.04","25463.24"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","41057","19770.75","0.00","0.00","19770.75","0.00","5203.18","1648.78","6851.96","26622.71"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","43138","38130.60","0.00","0.00","38130.60","8877.58","9664.76","3075.86","21618.20","59748.80"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","43889","19009.46","0.00","628.76","19638.22","0.00","5002.83","1529.15","6531.98","26170.20"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","44005","20543.40","0.00","0.00","20543.40","0.00","5406.52","1710.20","7116.72","27660.12"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","44166","30110.37","0.00","0.00","30110.37","894.00","7985.69","2485.72","11365.41","41475.78"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","53281","37137.98","0.00","0.00","37137.98","8602.86","9892.03","2937.97","21432.86","58570.84"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","56624","28976.50","0.00","0.00","28976.50","6177.77","5693.60","2406.78","14278.15","43254.65"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","7107","37021.50","0.00","1146.96","38168.46","8601.17","9856.14","3054.92","21512.23","59680.69"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","7364","19583.27","0.00","0.00","19583.27","0.00","5153.84","1603.07","6756.91","26340.18"
"01","SCRT","410C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk I","8721","37694.41","0.00","0.00","37694.41","8740.53","10038.55","3118.55","21897.63","59592.04"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","1366","72264.52","0.00","0.00","72264.52","14168.56","12918.24","6003.48","33090.28","105354.80"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","14273","79570.51","0.00","648.00","80218.51","15729.83","12918.24","6663.41","35311.48","115529.99"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","149","79570.51","0.00","648.00","80218.51","15729.83","12918.24","6663.41","35311.48","115529.99"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","14993","78947.08","0.00","1789.93","80737.01","15605.64","12812.44","6670.70","35088.78","115825.79"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","15040","79570.51","0.00","1146.96","80717.47","15602.47","12918.24","6651.66","35172.37","115889.84"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","15167","78219.93","0.00","636.34","78856.27","15481.75","12685.72","6555.11","34722.58","113578.85"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","16200","78158.14","0.00","0.00","78158.14","15345.24","12918.24","6493.99","34757.47","112915.61"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","16508","69660.95","0.00","0.00","69660.95","13744.96","12015.16","5788.05","31548.17","101209.12"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","16998","79570.50","0.00","648.00","80218.50","15729.83","12918.24","6663.41","35311.48","115529.98"
