"activity_period","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","geo_summary","geo_region","activity_type_code","cargo_type_code","cargo_aircraft_type","cargo_weight_lbs","cargo_metric_tons"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Freighter","1437197","651.913"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Passenger","156815","71.131"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Passenger","620580","281.495"
"202104","China Eastern","MU","China Eastern","MU","International","Asia","Enplaned","Cargo","Passenger","209404","94.986"
"202104","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Cargo","Passenger","866409","393.003"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Cargo","Passenger","1136988","515.738"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Freighter","1406784","638.117"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Passenger","1155792","524.267"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Freighter","40031","18.158"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Mail","Passenger","83025","37.66"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Mail","Passenger","7","0.003"
"202104","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Cargo","Passenger","550498","249.706"
"202104","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Mail","Passenger","198010","89.817"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Passenger","59918","27.179"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Freighter","25428","11.534"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Freighter","1924240","872.835"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Freighter","975155","442.33"
"202104","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Mail","Passenger","479056","217.3"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Passenger","281110","127.511"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Passenger","222781","101.053"
"202104","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Cargo","Passenger","72845","33.042"
