"id_no","start_date","start_date_month","start_date_day","start_date_year","end_date","end_date_month","end_date_day","end_date_year","exhibition_type","title","gallery_site","gallery_terminal","gallery_area","gallery_level","gallery_name"
"455","2002-09-06T00:00:00.000","9","6","2002","2003-06-11T00:00:00.000","6","11","2003","General","Shadow Puppets of Java and Bali","D01","T2","D","D","D-01 Central North Connector"
"111","2002-10-01T00:00:00.000","10","1","2002","2003-05-19T00:00:00.000","5","19","2003","General","Varying Vessels: New Twists and Old Forms in Contemporary Glass","A03","T1","A","D","A-03 Entrance Lobby A"
"454","2002-10-02T00:00:00.000","10","2","2002","2005-12-10T00:00:00.000","12","10","2005","General","Magical Spectacles: Optical Entertainment of the Precinema Era","F09","T3","F","A","F-09 Terminal 3 Connector Arrival Level"
"151","2002-11-15T00:00:00.000","11","15","2002","2003-07-29T00:00:00.000","7","29","2003","General","Expressions: Portraits, Busts, and Masks from the Fine Arts Museums of San Francisco","G01","IT","G","D","G-01 International North Wall"
"812","2002-11-25T00:00:00.000","11","25","2002","2003-08-05T00:00:00.000","8","5","2003","General","Arrangement in Red, White, and Blue","A01","IT","A","D","A-01 International South Wall"
"461","2002-12-12T00:00:00.000","12","12","2002","2003-06-03T00:00:00.000","6","3","2003","General","Wondrous Wood: Art and Craft in Bali and Java","A02","IT","A","D","A-02 International South Cases"
"643","2003-01-15T00:00:00.000","1","15","2003","2003-06-23T00:00:00.000","6","23","2003","General","The Alliance of Art and Industry: Toledo Designs for a Modern America","F02","T3","F","D","F-02 North Connector"
"631","2003-02-05T00:00:00.000","2","5","2003","2005-10-11T00:00:00.000","10","11","2005","Aviation","Masters of the Sky: Model Aircraft by Edward Chavez","K01","IT","A","D","AML Aviation Museum Gallery 01"
"632","2003-02-05T00:00:00.000","2","5","2003","2004-08-02T00:00:00.000","8","2","2004","Aviation","On Instruments","K02","IT","A","D","AML Aviation Museum Gallery 02"
"137","2003-02-20T00:00:00.000","2","20","2003","2003-09-08T00:00:00.000","9","8","2003","General","Turkmen Jewelry","G02","IT","G","D","G-02 International North Cases"
"676","2003-03-10T00:00:00.000","3","10","2003","2004-08-26T00:00:00.000","8","26","2004","Aviation","Flying United: A Celebration of America's Pioneering Airline","F02","T3","F","D","F-02 North Connector"
"654","2003-04-10T00:00:00.000","4","10","2003","2003-09-08T00:00:00.000","9","8","2003","Aviation","Books: Aviation Models and Instruments","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"128","2003-04-30T00:00:00.000","4","30","2003","2004-03-30T00:00:00.000","3","30","2004","General","Mapping America","D05","T2","D","D","D-05 Central South Connector"
"646","2003-05-20T00:00:00.000","5","20","2003","2004-09-01T00:00:00.000","9","1","2004","Aviation","The Flight Bag: Icon of Air Travel","A03","T1","A","D","A-03 Entrance Lobby A"
"687","2003-06-06T00:00:00.000","6","6","2003","2003-11-17T00:00:00.000","11","17","2003","General","Blue Willow","A02","IT","A","D","A-02 International South Cases"
"140","2003-06-16T00:00:00.000","6","16","2003","2004-03-29T00:00:00.000","3","29","2004","General","Spirits in the Wind: Sequin Art of Haiti","D01","T2","D","D","D-01 Central North Connector"
"121","2003-07-25T00:00:00.000","7","25","2003","2004-04-05T00:00:00.000","4","5","2004","General","Chipping Away at the Layers: Revealing the Mysteries of Tramp Art","F02","T3","F","D","F-02 North Connector"
"127","2003-08-12T00:00:00.000","8","12","2003","2004-05-24T00:00:00.000","5","24","2004","General","Ties That Bind: Three Generations of Quilters","A01","IT","A","D","A-01 International South Wall"
"694","2003-09-09T00:00:00.000","9","9","2003","2004-06-10T00:00:00.000","6","10","2004","Aviation","The Wright Brothers: First Flight through Literature","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"150","2003-09-12T00:00:00.000","9","12","2003","2004-05-17T00:00:00.000","5","17","2004","General","Louis Comfort Tiffany and Art Nouveau Glass","G02","IT","G","D","G-02 International North Cases"
"770","2003-09-24T00:00:00.000","9","24","2003","2006-01-01T00:00:00.000","1","1","2006","Aviation","Aviation Images, Part One and Two","B05","T1","B","D","B-05 Boarding Lobby"
"144","2003-11-20T00:00:00.000","11","20","2003","2004-05-10T00:00:00.000","5","10","2004","General","Cast in Bronze: The Sculpture of Arthur Putnam","A02","IT","A","D","A-02 International South Cases"
"785","2004-02-17T00:00:00.000","2","17","2004",,,,,"Aviation","San Francisco International Airport Schedule Board","K08","IT","A","D","AML Aviation Museum perimeter"
"142","2004-04-15T00:00:00.000","4","15","2004","2005-02-01T00:00:00.000","2","1","2005","General","California Tile","F02","T3","F","D","F-02 North Connector"
"630","2004-05-13T00:00:00.000","5","13","2004","2004-11-15T00:00:00.000","11","15","2004","General","At the President's Table","A02","IT","A","D","A-02 International South Cases"
"148","2004-05-18T00:00:00.000","5","18","2004","2005-01-24T00:00:00.000","1","24","2005","General","S.S. Normandie","A01","IT","A","D","A-01 International South Wall"
"797","2004-05-30T00:00:00.000","5","30","2004","2011-12-30T00:00:00.000","12","30","2011","General","Museum Posters","D01","T2","D","D","D-01 Central North Connector"
"686","2004-06-01T00:00:00.000","6","1","2004","2004-09-29T00:00:00.000","9","29","2004","General","Sheree Kaslikowski: Sky/Flights","B03","T1","B","D","B-03 Gate 36"
"695","2004-06-11T00:00:00.000","6","11","2004","2004-09-07T00:00:00.000","9","7","2004","Aviation","Now Boarding: Airline Timetables from 1920s to the present","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"685","2004-07-05T00:00:00.000","7","5","2004","2005-05-02T00:00:00.000","5","2","2005","Aviation","Flying Boats","K03","IT","A","D","AML Aviation Museum Gallery 03"
"690","2004-08-05T00:00:00.000","8","5","2004","2005-10-10T00:00:00.000","10","10","2005","Aviation","Air Hostess: The History of Female Flight Attendants","K02","IT","A","D","AML Aviation Museum Gallery 02"
"699","2004-08-09T00:00:00.000","8","9","2004","2005-06-25T00:00:00.000","6","25","2005","Aviation","Arriving SFO: Photographs by William T. Larkins","K06","IT","A","D","AML Aviation Museum Gallery 06a-e"
"802","2004-08-17T00:00:00.000","8","17","2004","2005-01-15T00:00:00.000","1","15","2005","General","Anne Veraldi: At the Farm","D05","T2","D","D","D-05 Central South Connector"
"786","2004-09-02T00:00:00.000","9","2","2004","2006-04-24T00:00:00.000","4","24","2006","Aviation","Come Fly with Us: Airline Promotions, Premiums, and Giveaways","A03","T1","A","D","A-03 Entrance Lobby A"
"788","2004-09-08T00:00:00.000","9","8","2004","2005-04-14T00:00:00.000","4","14","2005","Aviation","Up in Smoke: Tobacco Promotion and Flight Attendant Health","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"806","2004-10-21T00:00:00.000","10","21","2004","2005-07-11T00:00:00.000","7","11","2005","General","Contemporary Teapots from the M.H. de Young Memorial Museum","G02","IT","G","D","G-02 International North Cases"
"769","2004-11-17T00:00:00.000","11","17","2004","2005-06-27T00:00:00.000","6","27","2005","General","Spectacular Spectacles","A02","IT","A","D","A-02 International South Cases"
"702","2005-01-20T00:00:00.000","1","20","2005","2005-04-28T00:00:00.000","4","28","2005","General","Capturing Memories: The American Tintype","D01","T2","D","D","D-01 Central North Connector"
"807","2005-01-21T00:00:00.000","1","21","2005","2005-04-30T00:00:00.000","4","30","2005","General","A Look at Fashion Through Historic Family Photographs by Duane Cramer","D05","T2","D","D","D-05 Central South Connector"
"701","2005-02-11T00:00:00.000","2","11","2005","2005-05-02T00:00:00.000","5","2","2005","General","20th Century Eyewear: Evolution of Eyeglasses","B03","T1","B","D","B-03 Gate 36"
"784","2005-02-22T00:00:00.000","2","22","2005","2005-08-22T00:00:00.000","8","22","2005","General","Mapping  America","A01","IT","A","D","A-01 International South Wall"
"834","2005-04-01T00:00:00.000","4","1","2005","2005-06-30T00:00:00.000","6","30","2005","General","Hetch Hetchy","F02","T3","F","D","F-02 North Connector"
"698","2005-04-15T00:00:00.000","4","15","2005","2005-09-15T00:00:00.000","9","15","2005","Aviation","Balloons","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"837","2005-04-29T00:00:00.000","4","29","2005","2005-08-15T00:00:00.000","8","15","2005","General","Graffiti: Marks and Messages","D01","T2","D","D","D-01 Central North Connector"
"825","2005-05-03T00:00:00.000","5","3","2005","2005-08-23T00:00:00.000","8","23","2005","General","Drawing on Rocks Two","B03","T1","B","D","B-03 Gate 36"
"799","2005-05-05T00:00:00.000","5","5","2005","2005-08-23T00:00:00.000","8","23","2005","General","Vintage Entertainment: Glass Plates and Stereoview Photographs","D05","T2","D","D","D-05 Central South Connector"
"650","2005-06-29T00:00:00.000","6","29","2005","2006-01-17T00:00:00.000","1","17","2006","General","Marbles from the Classical World","A02","IT","A","D","A-02 International South Cases"
"779","2005-07-14T00:00:00.000","7","14","2005","2006-01-12T00:00:00.000","1","12","2006","General","Beyond Tradition: Contemporary Glass Art","G02","IT","G","D","G-02 International North Cases"
"141","2005-08-01T00:00:00.000","8","1","2005","2006-02-27T00:00:00.000","2","27","2006","General","Captured in Stone: Fossils from the California Academy of Sciences","F02","T3","F","D","F-02 North Connector"
"832","2005-08-29T00:00:00.000","8","29","2005","2006-03-13T00:00:00.000","3","13","2006","General","The Footstool: Form, Function and Fancy","G01","IT","G","D","G-01 International North Wall"
"456","2005-09-12T00:00:00.000","9","12","2005","2006-05-15T00:00:00.000","5","15","2006","General","Threads of Tradition: Textile Treasures from Indonesia","A01","IT","A","D","A-01 International South Wall"
"790","2005-09-19T00:00:00.000","9","19","2005","2007-04-30T00:00:00.000","4","30","2007","Aviation","Flying Boats of the Pacific: Photographs by Clyde Sunderland","K06","IT","A","D","AML Aviation Museum Gallery 06a-e"
"856","2005-10-14T00:00:00.000","10","14","2005","2006-10-30T00:00:00.000","10","30","2006","Aviation","Famous Firsts: John T. McCoy's Pan Am Watercolors","K02","IT","A","D","AML Aviation Museum Gallery 02"
"860","2005-10-25T00:00:00.000","10","25","2005","2007-02-26T00:00:00.000","2","26","2007","Aviation","Pan Am: Legacy of a Leader","K01","IT","A","D","AML Aviation Museum Gallery 01"
"861","2005-10-28T00:00:00.000","10","28","2005","2006-03-23T00:00:00.000","3","23","2006","Aviation","Sent by Clipper: Pacific Airmail and First Flight Covers","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"822","2005-12-13T00:00:00.000","12","13","2005","2006-03-30T00:00:00.000","3","30","2006","General","Portals","D05","T2","D","D","D-05 Central South Connector"
"849","2005-12-13T00:00:00.000","12","13","2005","2006-03-27T00:00:00.000","3","27","2006","General","Family Farm","D05","T2","D","D","D-05 Central South Connector"
"862","2006-01-13T00:00:00.000","1","13","2006","2006-08-07T00:00:00.000","8","7","2006","General","Five Centuries of Swedish Silver","A02","IT","A","D","A-02 International South Cases"
"776","2006-03-03T00:00:00.000","3","3","2006","2006-09-18T00:00:00.000","9","18","2006","General","The Sea","F02","T3","F","D","F-02 North Connector"
"805","2006-03-16T00:00:00.000","3","16","2006","2006-11-06T00:00:00.000","11","6","2006","General","Music for Millions: Wurlitzer in The Golden Age of Jukeboxes, 1936-1948","G01","IT","G","D","G-01 International North Wall"
"789","2006-03-24T00:00:00.000","3","24","2006","2006-07-10T00:00:00.000","7","10","2006","Aviation","Welcome Aboard! Airline Flight Packets","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"858","2006-03-28T00:00:00.000","3","28","2006","2006-07-27T00:00:00.000","7","27","2006","General","Sorted Books: Nina Katachadourian","D05","T2","D","D","D-05 Central South Connector"
"889","2006-04-27T00:00:00.000","4","27","2006","2007-05-21T00:00:00.000","5","21","2007","Aviation","Dining Aloft: Airline Meal Service Settings","A03","T1","A","D","A-03 Entrance Lobby A"
"890","2006-05-08T00:00:00.000","5","8","2006",,,,,"Aviation","Masterworks by Edward Chavez: The Nut Tree Restaurant and Airfield Model Aircraft Collection","F09","T3","F","A","F-09 Terminal 3 Connector Arrival Level"
"865","2006-05-17T00:00:00.000","5","17","2006","2006-11-13T00:00:00.000","11","13","2006","General","Reflections of Paradise: Tiki Culture on the Mainland","A01","IT","A","D","A-01 International South Wall"
"696","2006-07-11T00:00:00.000","7","11","2006","2006-11-28T00:00:00.000","11","28","2006","Aviation","Flying Machines: Early Aircraft in Literature","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"881","2006-07-26T00:00:00.000","7","26","2006","2007-01-22T00:00:00.000","1","22","2007","General","Made In China: A Visual Feast of Color and Design","G02","IT","G","D","G-02 International North Cases"
"794","2006-07-28T00:00:00.000","7","28","2006","2006-10-23T00:00:00.000","10","23","2006","General","Mystical Landscape of Trees and Water: Photographs by William Scott","D01","T2","D","D","D-01 Central North Connector"
"857","2006-07-28T00:00:00.000","7","28","2006","2006-10-23T00:00:00.000","10","23","2006","General","Taku Arimasa: Sakura","D05","T2","D","D","D-05 Central South Connector"
"774","2006-08-15T00:00:00.000","8","15","2006","2007-01-23T00:00:00.000","1","23","2007","General","Following the Hopi Ceremonial Calendar: The Tradition of Katsinam","A02","IT","A","D","A-02 International South Cases"
"842","2006-09-21T00:00:00.000","9","21","2006","2007-07-09T00:00:00.000","7","9","2007","General","History of Audio: The Engineering of Sound","F02","T3","F","D","F-02 North Connector"
"848","2006-10-24T00:00:00.000","10","24","2006","2007-01-25T00:00:00.000","1","25","2007","General","Exile Stories by Tenzin Dorjee","D05","T2","D","D","D-05 Central South Connector"
"828","2006-11-01T00:00:00.000","11","1","2006","2007-04-23T00:00:00.000","4","23","2007","Aviation","Airline Design: Continental's New Look","K02","IT","A","D","AML Aviation Museum Gallery 02"
"884","2006-11-09T00:00:00.000","11","9","2006","2007-03-26T00:00:00.000","3","26","2007","General","Bali and Java: Art and Folk Traditions","A01","IT","A","D","A-01 International South Wall"
"907","2006-11-29T00:00:00.000","11","29","2006","2007-04-30T00:00:00.000","4","30","2007","Aviation","For Your Comfort: A Survey of Passenger Amenities for Airline Travel","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"891","2007-01-24T00:00:00.000","1","24","2007","2007-08-10T00:00:00.000","8","10","2007","General","Collecting by Design: Silver and Metalwork of the Twentieth Century","A02","IT","A","D","A-02 International South Cases"
"869","2007-01-26T00:00:00.000","1","26","2007","2007-03-30T00:00:00.000","3","30","2007","General","Adventure Travelers Go South: Photographs by Shonna Moodie","D05","T2","D","D","D-05 Central South Connector"
"787","2007-03-01T00:00:00.000","3","1","2007","2007-08-31T00:00:00.000","8","31","2007","Aviation","Power Plant: Early Aircraft Engines and Propellers from Frederick W. Patterson III Collection","K01","IT","A","D","AML Aviation Museum Gallery 01"
"876","2007-04-01T00:00:00.000","4","1","2007","2007-10-22T00:00:00.000","10","22","2007","General","The Fabric of Identity: Textiles of the Hmong People","A01","IT","A","D","A-01 International South Wall"
"899","2007-04-01T00:00:00.000","4","1","2007","2007-07-18T00:00:00.000","7","18","2007","General","Walter Kitundu: Aviphono","D05","T2","D","D","D-05 Central South Connector"
"892","2007-04-03T00:00:00.000","4","3","2007","2007-07-09T00:00:00.000","7","9","2007","General","Women on the Grand Tour","D01","T2","D","D","D-01 Central North Connector"
"880","2007-04-16T00:00:00.000","4","16","2007","2007-10-22T00:00:00.000","10","22","2007","General","Between Heaven and Earth: The Dragon Vests of the Mien People","G01","IT","G","D","G-01 International North Wall"
"913","2007-04-25T00:00:00.000","4","25","2007","2008-03-31T00:00:00.000","3","31","2008","Aviation","Mills Field Memories: SFO at 80","K02","IT","A","D","AML Aviation Museum Gallery 02"
"917","2007-05-01T00:00:00.000","5","1","2007","2008-04-11T00:00:00.000","4","11","2008","Aviation","Photographs of Mills Field: The Early Days","K06","IT","A","D","AML Aviation Museum Gallery 06a-e"
"916","2007-05-07T00:00:00.000","5","7","2007","2007-09-17T00:00:00.000","9","17","2007","Aviation","Documenting Mills Field: The Origins of SFO","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"908","2007-05-23T00:00:00.000","5","23","2007","2007-10-30T00:00:00.000","10","30","2007","General","Baseball by the Bay: San Francisco, Oakland, and the National Pastime","A03","T1","A","D","A-03 Entrance Lobby A"
