"eas_baseid","address","address_number","address_number_suffix","street_name","street_type","zip_code","cnn","longitude","latitude","point","supdist","supervisor","supdistpad","numbertext","supname","nhood",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"286691","2440 CALIFORNIA ST","2440",,"CALIFORNIA","ST","94115","3558000","-122.43467519","37.78910275","POINT (-122.43468 37.789104)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Japantown","102","4","6","30"
"314668","1262 39TH AVE","1262",,"39TH","AVE","94122","1869000","-122.49827583","37.76332364","POINT (-122.498276 37.763325)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","39","10","7","35"
"465262","2686 GREAT HWY","2686",,"GREAT","HWY","94116","8523000","-122.50596491","37.73650974","POINT (-122.50597 37.73651)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","40","10","7","35"
"492353","2346 UNION ST","2346",,"UNION","ST","94123","12873000","-122.43794788","37.79689872","POINT (-122.43795 37.796898)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Pacific Heights","14","4","6","13"
"338740","2525 29TH AVE","2525",,"29TH","AVE","94116","1627000","-122.48656444","37.74021147","POINT (-122.486565 37.74021)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","40","10","7","35"
"458411","1250 LEAVENWORTH ST","1250",,"LEAVENWORTH","ST","94109","8251000","-122.41576634","37.79278015","POINT (-122.415764 37.79278)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Nob Hill","16","6","3","21"
"483956","240 BAY SHORE BLVD","240",,"BAY SHORE","BLVD","94124","2799205","-122.40465141","37.74455537","POINT (-122.40465 37.744556)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Bernal Heights","85","2","2","2"
"486578","201 ALABAMA ST","201",,"ALABAMA","ST","94103","2107000","-122.4123906","37.76732438","POINT (-122.41239 37.767323)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","53","3","2","20"
"457528","151 ALICE B TOKLAS PL","151",,"ALICE B TOKLAS","PL","94109","9472000","-122.420674","37.78508799","POINT (-122.42068 37.785088)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Tenderloin","20","4","10","36"
"316653","1039 IRVING ST","1039",,"IRVING","ST","94122","7288000","-122.46914222","37.76366774","POINT (-122.46914 37.763668)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Inner Sunset","109","10","11","14"
"348647","41 TERESITA BLVD","41",,"TERESITA","BLVD","94127","12499000","-122.45133549","37.74461027","POINT (-122.45133 37.74461)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","72","9","8","41"
"466134","3469 FILLMORE ST","3469",,"FILLMORE","ST","94123","5568101","-122.43687923","37.80164225","POINT (-122.43688 37.801643)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","17","4","6","13"
"361228","126 LEXINGTON ST","126",,"LEXINGTON","ST","94110","8318000","-122.42097382","37.76124267","POINT (-122.420975 37.761242)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","53","3","2","20"
"462624","405 ARGUELLO BLVD","405",,"ARGUELLO","BLVD","94118","2422000","-122.45933658","37.78289933","POINT (-122.459335 37.782898)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Presidio Heights","5","8","4","11"
"395579","771 DELTA ST","771",,"DELTA","ST","94134","4710000","-122.40996577","37.71071533","POINT (-122.409966 37.710716)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Visitacion Valley","75","9","9","40"
"371364","2974 CESAR CHAVEZ ST","2974",,"CESAR CHAVEZ","ST","94110","2482201","-122.40926222","37.74855909","POINT (-122.40926 37.748558)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission","53","3","2","20"
"431693","91 MANZANITA AVE","91",,"MANZANITA","AVE","94118","8677000","-122.45130087","37.78449134","POINT (-122.4513 37.784492)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Lone Mountain/USF","11","8","6","31"
"409911","615 GENEVA AVE","615",,"GENEVA","AVE","94112","6133101","-122.44467922","37.7200572","POINT (-122.44468 37.72006)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","80","9","1","28"
"281078","723 TAYLOR ST","723",,"TAYLOR","ST","94109","12437000","-122.4121785","37.78920469","POINT (-122.41218 37.789204)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Tenderloin","50","6","3","21"
"411374","912 SHIELDS ST","912",,"SHIELDS","ST","94132","11816000","-122.4710582","37.71808461","POINT (-122.47106 37.718086)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","64","10","1","24"
"355025","271 FLOOD AVE","271",,"FLOOD","AVE","94112","5607000","-122.44590416","37.72964388","POINT (-122.44591 37.729645)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","95","9","8","41"
"408133","25 ADMIRAL AVE","25",,"ADMIRAL","AVE","94112","2097000","-122.43069988","37.72997418","POINT (-122.4307 37.729973)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Outer Mission","94","9","1","28"
"400287","333 WINDING WAY","333",,"WINDING","WAY","94112","13675101","-122.43715265","37.70895935","POINT (-122.43715 37.708958)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Excelsior","58","9","1","7"
"448925","153 TURK ST","153",,"TURK","ST","94102","12717000","-122.41155488","37.78282671","POINT (-122.41155 37.782825)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","South of Market","20","5","10","36"
"390835","487 EDINBURGH ST","487",,"EDINBURGH","ST","94112","5089000","-122.43158896","37.72133426","POINT (-122.43159 37.721333)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Outer Mission","90","9","1","7"
"448333","1920 LARKIN ST","1920",,"LARKIN","ST","94109","8146000","-122.41974872","37.79553289","POINT (-122.41975 37.795532)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Russian Hill","16","6","3","32"
"377233","1930 SILVER AVE","1930",,"SILVER","AVE","94124","11932000","-122.40169413","37.73463305","POINT (-122.401695 37.734634)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","87","2","9","1"
"461332","472 10TH AVE","472",,"10TH","AVE","94118","465000","-122.46813812","37.77946967","POINT (-122.46814 37.77947)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Outer Richmond","5","8","4","11"
"486068","227 ADDISON ST","227",,"ADDISON","ST","94131","2093000","-122.43341391","37.73865855","POINT (-122.43341 37.73866)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Noe Valley","59","9","5","10"
"344111","302 WARREN DR","302",,"WARREN","DR","94131","13400000","-122.46131023","37.75492731","POINT (-122.46131 37.75493)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","111","7","8","14"
"346914","959 CORBETT AVE","959",,"CORBETT","AVE","94131","4394000","-122.44355798","37.75152917","POINT (-122.44356 37.75153)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","51","7","5","38"
"469946","378 LILY ST","378",,"LILY","ST","94102","8337000","-122.42700744","37.77410423","POINT (-122.42701 37.774105)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","26","4","11","9"
"336610","3443 TARAVAL ST","3443",,"TARAVAL","ST","94116","12421000","-122.5031698","37.74159265","POINT (-122.50317 37.741592)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"308206","2501 ANZA ST","2501",,"ANZA","ST","94118","2334000","-122.47523563","37.77844485","POINT (-122.475235 37.778446)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Richmond","5","8","4","29"
"446824","1035 VALLEJO ST","1035",,"VALLEJO","ST","94133","13100000","-122.41436885","37.79767992","POINT (-122.41437 37.79768)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","3","21"
"295152","65 ANZAVISTA AVE","65",,"ANZAVISTA","AVE","94115","2365000","-122.44285347","37.77942864","POINT (-122.442856 37.77943)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Western Addition","13","7","6","18"
"338157","2542 15TH AVE","2542",,"15TH","AVE","94127","629000","-122.47082699","37.74055877","POINT (-122.470825 37.74056)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","46","10","8","41"
"369389","2818 22ND ST","2818",,"22ND","ST","94110","1183000","-122.41080188","37.75614759","POINT (-122.410805 37.75615)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Potrero Hill","53","3","2","20"
"438909","555 VALENCIA ST","555",,"VALENCIA","ST","94103","13060000","-122.42150466","37.76401014","POINT (-122.4215 37.76401)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","53","3","2","20"
"436263","87 FAIR OAKS ST","87",,"FAIR OAKS","ST","94110","5381000","-122.42401255","37.75542436","POINT (-122.42401 37.755424)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","20"
"452495","4736 03RD ST","4736",,"03RD","ST","94124","211201","-122.39088708","37.73521318","POINT (-122.390884 37.735214)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","86","2","9","1"
"395623","191 CORA ST","191",,"CORA","ST","94134","4370000","-122.40924025","37.71021913","POINT (-122.40924 37.71022)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Visitacion Valley","75","9","9","40"
"429192","1445 ALABAMA ST","1445",,"ALABAMA","ST","94110","2120000","-122.41032463","37.74890205","POINT (-122.410324 37.7489)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission","53","3","2","20"
"277164","2149 JONES ST","2149",,"JONES","ST","94133","7593000","-122.41641992","37.80111261","POINT (-122.41642 37.801113)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","6","32"
"392750","386 HARKNESS AVE","386",,"HARKNESS","AVE","94134","6681000","-122.40489981","37.71812264","POINT (-122.4049 37.718124)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","75","9","9","40"
"421692","120 HYDE ST","120",,"HYDE","ST","94102","7115000","-122.41534065","37.78192748","POINT (-122.415344 37.78193)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Tenderloin","20","5","10","36"
"413950","161 JOSIAH AVE","161",,"JOSIAH","AVE","94112","7620000","-122.45383234","37.71686095","POINT (-122.453835 37.71686)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","81","10","1","24"
"446941","3321 OCTAVIA ST","3321",,"OCTAVIA","ST","94123","9905000","-122.4302113","37.80287952","POINT (-122.430214 37.80288)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","17","4","6","13"
"281839","664 LARKIN ST","664",,"LARKIN","ST","94109","8127000","-122.41750295","37.78404999","POINT (-122.4175 37.78405)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Nob Hill","20","5","10","36"
"326274","1778 10TH AVE","1778",,"10TH","AVE","94122","475000","-122.46643127","37.7551071","POINT (-122.46643 37.755108)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","West of Twin Peaks","44","10","8","14"
"417516","39 LESSING ST","39",,"LESSING","ST","94112","8312000","-122.45566139","37.70895324","POINT (-122.45566 37.708954)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Outer Mission","66","9","1","28"
"308230","1522 BALBOA ST","1522",,"BALBOA","ST","94118","2661000","-122.4752881","37.77696586","POINT (-122.47529 37.776966)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Richmond","5","8","4","29"
"349916","36 AGUA WAY","36",,"AGUA","WAY","94127","2104000","-122.45185936","37.74234344","POINT (-122.45186 37.742344)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","72","9","8","41"
"323480","1651 29TH AVE","1651",,"29TH","AVE","94122","1618000","-122.4877071","37.75652089","POINT (-122.48771 37.75652)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","39","10","7","35"
"278240","868 VALLEJO ST","868",,"VALLEJO","ST","94133","13098000","-122.41157907","37.7984111","POINT (-122.411575 37.798412)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","3","6"
"337730","2476 21ST AVE","2476",,"21ST","AVE","94116","1091000","-122.47740511","37.74153506","POINT (-122.4774 37.741535)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","40","10","7","35"
"417338","219 SAGAMORE ST","219",,"SAGAMORE","ST","94112","11282000","-122.45989373","37.71112679","POINT (-122.45989 37.71113)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","81","10","1","24"
"453371","1324 NORIEGA ST","1324",,"NORIEGA","ST","94122","9654000","-122.47804588","37.75442046","POINT (-122.47804 37.75442)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"426668","3017 22ND ST","3017",,"22ND","ST","94110","1187000","-122.41468351","37.7555494","POINT (-122.41468 37.75555)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Potrero Hill","53","3","2","20"
"340425","2619 23RD AVE","2619",,"23RD","AVE","94116","1229000","-122.48001602","37.73870268","POINT (-122.48002 37.7387)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","40","10","7","35"
"326410","1871 08TH AVE","1871",,"08TH","AVE","94122","401000","-122.46482887","37.753439","POINT (-122.46483 37.75344)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","44","10","8","14"
"382848","196 PUTNAM ST","196",,"PUTNAM","ST","94110","10799000","-122.41117308","37.73706027","POINT (-122.41117 37.73706)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","83","9","2","2"
"338724","2530 29TH AVE","2530",,"29TH","AVE","94116","1627000","-122.48590148","37.74010806","POINT (-122.4859 37.74011)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","40","10","7","35"
"342691","556 ROOSEVELT WAY","556",,"ROOSEVELT","WAY","94117","11148201","-122.44485097","37.76260562","POINT (-122.444855 37.762604)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","112","7","5","5"
"315117","1245 27TH AVE","1245",,"27TH","AVE","94122","1551000","-122.48609519","37.76413621","POINT (-122.48609 37.764137)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"389444","220 LONDON ST","220",,"LONDON","ST","94112","8471000","-122.43340436","37.72559548","POINT (-122.4334 37.725597)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Outer Mission","90","9","1","7"
"424112","153 JOICE ST","153",,"JOICE","ST","94108","7560000","-122.40860668","37.7928842","POINT (-122.40861 37.792885)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Nob Hill","16","6","3","6"
"473616","1301 BUCHANAN ST","1301",,"BUCHANAN","ST","94115","3335000","-122.42925784","37.78194708","POINT (-122.42926 37.781948)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Western Addition","97","4","11","39"
"410839","186 ASHTON AVE","186",,"ASHTON","AVE","94112","2522000","-122.46199189","37.72157733","POINT (-122.46199 37.721577)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","64","10","1","24"
"373890","1065 JAMESTOWN AVE","1065",,"JAMESTOWN","AVE","94124","7432000","-122.39492025","37.71893853","POINT (-122.39492 37.718937)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Visitacion Valley","88","2","9","1"
"282613","1660 BAY ST","1660",,"BAY","ST","94123","2790000","-122.4343765","37.80327297","POINT (-122.43438 37.803272)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","17","4","6","13"
"469337","535 ELIZABETH ST","535",,"ELIZABETH","ST","94114","5147000","-122.43290135","37.75192371","POINT (-122.4329 37.751923)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Castro/Upper Market","84","3","5","22"
"387058","125 GOETTINGEN ST","125",,"GOETTINGEN","ST","94134","6232000","-122.40760992","37.7301672","POINT (-122.40761 37.730167)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Bayview Hunters Point","91","2","2","25"
"321513","1586 27TH AVE","1586",,"27TH","AVE","94122","1554000","-122.48501909","37.75788413","POINT (-122.485016 37.757885)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","39","10","7","35"
"408455","1939 OCEAN AVE","1939",,"OCEAN","AVE","94127","9832101","-122.4632576","37.72539198","POINT (-122.46326 37.72539)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","67","10","8","41"
"337711","1131 TARAVAL ST","1131",,"TARAVAL","ST","94116","12397000","-122.47856591","37.74276787","POINT (-122.47857 37.742767)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","40","10","7","35"
"325299","1727 31ST AVE","1727",,"31ST","AVE","94122","1688000","-122.48974649","37.75497297","POINT (-122.489746 37.754974)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Golden Gate Park","39","10","7","35"
"414699","279 VERNON ST","279",,"VERNON","ST","94132","13231000","-122.46831172","37.71752286","POINT (-122.468315 37.71752)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","65","10","1","24"
"386834","1262 SILVER AVE","1262",,"SILVER","AVE","94134","11917000","-122.41107266","37.73048331","POINT (-122.41107 37.730484)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Bernal Heights","91","2","2","25"
"405915","200 BOSWORTH ST","200",,"BOSWORTH","ST","94112","3021000","-122.42873087","37.73367839","POINT (-122.428734 37.733677)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Outer Mission","93","9","5","28"
"404507","341 DAY ST","341",,"DAY","ST","94131","4621000","-122.42967433","37.74246561","POINT (-122.42967 37.742466)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Noe Valley","84","9","5","22"
"436860","1103 PHELPS ST","1103",,"PHELPS","ST","94124","10403000","-122.39230288","37.73831313","POINT (-122.3923 37.73831)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","86","2","9","1"
"379725","1635 YORK ST","1635",,"YORK","ST","94110","13777000","-122.40631332","37.7473759","POINT (-122.40631 37.747375)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission","60","9","2","2"
"440787","433 SPRUCE ST","433",,"SPRUCE","ST","94118","12061000","-122.45380379","37.78681361","POINT (-122.453804 37.78681)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Presidio Heights","10","8","6","31"
"448269","1765 JONES ST","1765",,"JONES","ST","94109","7587000","-122.41559381","37.7976025","POINT (-122.415596 37.797604)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","3","21"
"428000","277 SAN JOSE AVE","277",,"SAN JOSE","AVE","94110","11430000","-122.42120813","37.75089925","POINT (-122.42121 37.7509)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Bernal Heights","53","3","5","20"
"434098","653 03RD AVE","653",,"03RD","AVE","94118","157000","-122.46105435","37.7763982","POINT (-122.46105 37.776398)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Golden Gate Park","5","8","4","11"
