"type_of_location","company_name","study_area_code","latitude","longitude","address","city","state","zip_code","locations","fund_type"
"Qualifying","Slic Network Solutions","159038","43.240867","-73.331862","1171 BOGTOWN RD","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","Point Broadband Fiber Holding, LLC","319050","43.277161","-85.404616","17080 MORGAN WOODS DR NE","SAND LAKE","MI","49343","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.496250","-73.284119","60 SOUTH RD","HAMPTON","NY","12887","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","39.994590","-91.371251","5326 KASE DR","QUINCY","IL","62305","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.304159","-73.492499","1295    STOWERSVILLE RD","LEWIS","NY","12993","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.362437","-73.409529","791 DR   MOUNTAIN VIEW DR","WILLSBORO","NY","12996","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.036433","-73.495506","191 WATERS RD","EASTON","NY","12834","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.142212","-92.269400","3,459 FEET WEST OF 150TH ST AND ODESSA AVE","NEW HAMPTON","IA","50659","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.713797","-94.521349","1,600 FEET SOUTH OF 300TH AVE AND 530TH ST","GILMORE CITY","IA","50541","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.800086","-90.038160","10899 PRAIRIE CENTER RD","MORRISON","IL","61270","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","42.474822","-90.247650","96 PROVOST AVE","SCALES MOUND","IL","61075","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.228635","-73.374138","3154 COUNTY ROUTE 30","HEBRON","NY","12865","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.899850","-73.901174","529 BRANDY BROOK RD","ELLENBURG CENTER","NY","12934","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.262862","-73.287124","6565 STATE ROUTE 22","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.988771","-97.137312","1,346 FEET NORTH OF N RANCH DR AND W JUDO RD","NEWKIRK","OK","74647","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.966012","-73.799172","166 STONE RD","MOOERS FORKS","NY","12959","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.233647","-92.541574","2728 290TH ST","OSKALOOSA","IA","52577","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.472746","-97.933864","2,617 FEET SOUTHEAST OF E OKC 10TH ST AND US HWY 81","EL RENO","OK","73036","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.241590","-73.396770","2086 COUNTY ROUTE 47","HEBRON","NY","12865","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.188252","-73.299488","39 BEATTIE HOLLOW RD","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.018376","-95.639299","4,179 FEET SOUTHEAST OF 110TH ST AND N AVE","CHARTER OAK","IA","51439","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.123857","-73.580029","157 DR   TWIN BROOKS DR","ELIZABETHTOWN","NY","12932","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.266555","-91.628974","4,022 FEET SOUTH OF GLENVILLE RD AND PONTOPPIDAN RD","DECORAH","IA","52101","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.672903","-73.410974","69 DRESDEN RD","DRESDEN","NY","12887","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.193404","-97.229185","268 FEET SOUTHEAST OF E0566 RD AND N3240 RD","STILLWATER","OK","74075","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","39.810049","-91.220032","350 IL-96","PAYSON","IL","62360","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.226101","-91.239108","1,002 FEET NORTH OF 185TH AVE AND CO RD E16","MONTICELLO","IA","52310","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.754113","-92.762322","121 375TH AVE","GRINNELL","IA","50112","1","CAFII AUC"
"Ineligible","Slic Network Solutions","159038","44.485091","-74.939171","760 COLD BROOK DR","COLTON","NY","13625","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.542126","-74.731645","45 WATKINS DR/PRVT","COLTON","NY","13672","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.297021","-95.715230","3,476 FEET SOUTHWEST OF INDIAN NATION TPKE AND ROCKY PT","ANTLERS","OK","74523","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.702381","-73.755673","77 HUGH HERRON RD","SARANAC","NY","12981","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.695681","-73.427563","1061 B RD","WHITEHALL","NY","12887","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.203316","-73.522358","178 SOUTH VALLEY RD","ARGYLE","NY","12809","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.730413","-73.425894","44 LIDDLE-HARRIS RD","PUTNAM","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.936179","-73.982084","7280 ROUTE 11","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.495156","-74.745039","WHITE HILL RD","COLTON","NY","13672","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.336080","-73.282787","91 EAST GREEN POND WAY","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.413592","-94.536883","3,880 FEET WEST OF 160TH ST AND 540TH AVE","ARMSTRONG","IA","50514","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.984864","-74.188867","968 CALLAHAN RD","BURKE","NY","12917","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.747813","-73.460734","6510 ROYAL ANCHORAGE WAY","PUTNAM","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.526248","-74.872283","257 MORGAN RD","COLTON","NY","13625","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.832118","-73.738980","753/765 ALDER BEND RD","ALTONA","NY","12935","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.037350","-73.489244","85 WATERS RD","EASTON","NY","12834","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.453352","-92.326335","3,067 FEET SOUTHEAST OF 40TH ST AND LILAC AVE","LIME SPRINGS","IA","52155","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.861342","-73.993146","204 HARRIGAN RD","ELLENBURG","NY","12955","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.105626","-89.937120","13062 E OAKFORD AVE","OAKFORD","IL","62673","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.241630","-95.207336","752 FEET EAST OF 190TH AVE AND 280TH ST","SPENCER","IA","51301","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.970446","-74.043672","708 COUNTY ROUTE 39","CHATEAUGAY","NY","12920","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.422592","-73.392228","1085 COUNTY ROUTE 17","FORT ANN","NY","12827","1","CAFII AUC"
"Ineligible","Co-Mo Comm, Inc.","429038","38.280946","-92.855111","12070 SOAP CREEK RD","GRAVOIS MILLS","MO","65037","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.381633","-73.458536","51 CEDAR RIDGE WAY","HARTFORD","NY","12827","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.587655","-73.440665","182 BLUE GOOSE RD","DRESDEN","NY","12887","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.127434","-73.289168","469 CAMDEN VALLEY RD","SALEM","NY","12873","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.534969","-97.771707","1,942 FEET WEST OF E CENTENNIAL RD AND N 78TH ST","KREMLIN","OK","73753","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.841661","-89.761105","10650 W BRIMFIELD-JUBILEE RD","PRINCEVILLE","IL","61559","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.596195","-73.303502","1689 COUNTY ROUTE 11","HAMPTON","NY","12887","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","42.955696","-73.587557","405 COUNTY ROUTE 54","EASTON","NY","12154","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.292749","-73.375352","269 HALLS POND RD","HEBRON","NY","12865","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.229466","-73.389791","53 HEBRON HILLS RD","SALEM","NY","12865","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.118857","-73.301848","112 PERRY HILL RD","SALEM","NY","12873","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.406053","-90.036080","21320 US-24","LEWISTOWN","IL","61542","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.304983","-73.269767","7212 STATE ROUTE 22","HEBRON","NY","12832","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.500229","-74.744731","WHITE HILL RD","COLTON","NY","13672","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.703380","-73.722998","627 PICKETTS CORNERS RD","SARANAC","NY","12981","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.105095","-90.043049","2786 IL-180","GALVA","IL","61434","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.760241","-91.608240","296 FEET WEST OF 320TH ST AND 90TH ST","ARLINGTON","IA","50606","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.576186","-90.936472","1,208 FEET SOUTHWEST OF MIDWAY RD AND US HWY 52","HOLY CROSS","IA","52053","1","CAFII AUC"
"Ineligible","Slic Network Solutions","159038","44.724893","-74.394743","650 WALKERVILLE RD","NORTH BANGOR","NY","12966","2","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.186821","-73.290445","137 BEATTIE HOLLOW RD","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.927864","-90.778486","43 205TH AVE","MONMOUTH","IL","61462","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.402364","-73.456324","4755 NYS ROUTE 22","WILLSBORO","NY","12996","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.434831","-97.841108","1,270 FEET WEST OF BRECKINRIDGE RD AND N 30TH ST","ENID","OK","73701","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.815546","-73.776296","837 PLANK RD","ELLENBURG","NY","12935","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.079131","-91.291020","21212 100TH ST","ANAMOSA","IA","52205","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","39.918150","-91.050432","2396 N 1100TH AVE","LIBERTY","IL","62347","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.290915","-73.317989","1 PINE HILL RD","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.280989","-91.674346","3,872 FEET SOUTH OF OLD STAGE RD AND TROUT RIVER RD","DECORAH","IA","52101","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.293118","-73.396462","4221 COUNTY ROUTE 30","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.673007","-97.096857","2,997 FEET NORTHEAST OF S WAVERLY ST AND W OAKLAND RD","PONCA CITY","OK","74601","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.506470","-74.753487","362 BLAKE FALLS DAM RD","COLTON","NY","13687","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.404717","-73.346278","1306 COUNTY ROUTE 23","GRANVILLE","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.735784","-95.222316","3,282 FEET WEST OF 100TH AVE AND 540TH ST","STORM LAKE","IA","50588","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.846020","-74.001707","1184 W HILL RD","ELLENBURG","NY","12934","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.685059","-91.476760","3,333 FEET SOUTH OF CRYSTAL RD AND DELTA AVE","STRAWBERRY POINT","IA","52076","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.203820","-98.403202","1,180 FEET EAST OF CO RD 1250 AND COUNTY STREET 2570","FORT COBB","OK","73038","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.660976","-74.264979","23 KENNY RD","MALONE","NY","12953","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.663719","-74.305906","2859 COUNTY ROUTE 14","DUANE","NY","12953","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.816353","-99.194447","1,445 FEET NORTH OF E1520 RD AND N2120 RD","HEADRICK","OK","73549","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.861635","-74.153302","146 COUNTY ROUTE 36","BURKE","NY","12917","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","39.771223","-91.200529","1624 N 100TH AVE","PLAINVILLE","IL","62365","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.250096","-73.352611","43 HENDERSON LN","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.018622","-89.996042","10300 CASS COUNTY LINE ST","ASHLAND","IL","62612","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.549821","-99.819116","1,522 FEET EAST OF E1700 RD AND N1760 RD","GOULD","OK","73544","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.838548","-73.734235","874 ALDER BEND RD","ALTONA","NY","12935","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.977748","-74.083461","748 COUNTY ROUTE 52","CHATEAUGAY","NY","12920","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.045223","-89.616845","105 850 N","WYOMING","IL","61491","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.499054","-74.777059","902 A RAQUETTE RIVER RD","COLTON","NY","13687","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.612679","-73.492821","1226 PIKE BROOK RD","DRESDEN","NY","12819","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.118699","-89.705976","9916 N CASTLETON RD","CASTLETON","IL","61426","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.409986","-73.336974","1421 COUNTY ROUTE 23","GRANVILLE","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.308770","-98.372571","2,898 FEET NORTHWEST OF COUNTY STREET 2595 AND STATE HWY 152","BINGER","OK","73009","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.201916","-73.523123","158 SOUTH VALLEY RD","ARGYLE","NY","12809","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.871554","-93.615404","2,256 FEET SOUTH OF 120TH ST AND US HWY 69","BELMOND","IA","50421","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.434118","-97.846719","696 FEET SOUTHEAST OF S BANNER RD AND SW 29TH ST","EL RENO","OK","73036","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.153450","-73.461078","26 HARTSHORN RD","GREENWICH","NY","12834","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.123324","-73.579822","157 DR   TWIN BROOKS DR","ELIZABETHTOWN","NY","12932","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.691857","-92.147038","588 FEET SOUTH OF 216TH ST AND 220TH ST","MARENGO","IA","52301","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.531027","-74.491061","3617 BLUE MOUNTAIN RD","SAINT REGIS FALLS","NY","12980","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.227095","-73.354098","1401 DUNNIGAN RD","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","39.854744","-91.087273","664 E 2200TH ST","LIBERTY","IL","62347","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.936558","-89.569492","1592 E SANTE FE RD","CHILLICOTHE","IL","61523","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.641251","-74.475732","1049 S RIVER RD","WAVERLY","NY","12980","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.991582","-73.914968","238 LIBERTY POLE RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.731931","-73.427225","86 LIDDLE HARRIS RD","PUTNAM STATION","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.352437","-73.253395","83 EGG ST","GRANVILLE","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.598942","-96.118746","3,241 FEET NORTHEAST OF BILL WARD RD AND STATE HWY 131","COALGATE","OK","74538","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.122860","-91.319976","2,157 FEET NORTHWEST OF BUFFALO RD AND VIOLET RD","ANAMOSA","IA","52205","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.329907","-73.284321","1883 COUNTY ROUTE 31","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.449762","-99.539458","1,633 FEET WEST OF E0390 RD AND N1950 RD","WOODWARD","OK","73801","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.653087","-93.825463","2,249 FEET SOUTH OF 270TH ST AND HANCOCK AVE","EAGLE GROVE","IA","50533","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.226152","-91.594912","2,207 FEET WEST OF PICNIC WOODS DR AND POLE LINE RD","WAUKON","IA","52172","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.368213","-94.527788","2,212 FEET SOUTH OF 190TH ST AND JORDAN AVE","FONTANELLE","IA","50846","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.350167","-90.996751","17614 308TH ST W","ILLINOIS CITY","IL","61259","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.945333","-74.184103","387 CALLAHAN RD","BURKE","NY","12917","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.591720","-90.866993","4,917 FEET NORTH OF KLEIN LN AND US HWY 52","DURANGO","IA","52039","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.769130","-73.412592","17234 STATE ROUTE 22","PUTNAM","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.382192","-73.461398","75 CEDAR RIDGE WAY","HARTFORD","NY","12827","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.417914","-73.412688","41 NORTON RD","FORT ANN","NY","12827","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.123520","-73.577916","RD   LINCOLN POND RD","ELIZABETHTOWN","NY","12932","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.932265","-73.929214","228 ROUTE 189","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.991448","-73.912007","268 LIBERTY POLE RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.755308","-73.427442","60 FERNWOOD WAY","PUTNAM STATION","NY","12861","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.075767","-98.812673","1,174 FEET NORTHEAST OF E1340 RD AND N2340 RD","MOUNTAIN VIEW","OK","73062","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.397676","-94.145342","2,248 FEET SOUTHEAST OF 170TH ST AND ELDERBERRY AVE","EARLHAM","IA","50072","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.670417","-74.286636","11597 STATE ROUTE 30","DUANE","NY","12953","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","42.470946","-90.276626","6665 N JEWELL LN","SCALES MOUND","IL","61075","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.464705","-74.836941","3019 SH 56","COLTON","NY","13687","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.828538","-89.939258","21820 W SHISSLER RD","ELMWOOD","IL","61529","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.495998","-74.750036","33 COULON DR/PRVT","COLTON","NY","13672","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.735050","-73.459466","5091 SAGAMORE RD","PUTNAM","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.528394","-74.868592","309 MORGAN RD","COLTON","NY","13625","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.392841","-73.450803","1486 BALDWIN CORNERS RD","HARTFORD","NY","12827","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.250730","-96.997822","1,552 FEET NORTH OF E0530 RD AND FAIRGROUNDS RD","MORRISON","OK","73061","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.854295","-98.918906","732 FEET SOUTHWEST OF CO RD 300 AND JOHNSTON RD","ALVA","OK","73717","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.109326","-73.416828","6 SKELLIE RD","JACKSON","NY","12834","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.103285","-73.285249","30 HART HILL LN","SALEM","NY","12873","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.505007","-74.812807","49 ROUND POND RD","PARISHVILLE","NY","13672","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.801950","-97.757160","1,883 FEET NORTHEAST OF E0840 RD AND N2940 RD","KINGFISHER","OK","73750","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.375363","-90.391108","2250 N 1520TH AVE","ORION","IL","61273","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.080019","-73.348764","147 SUTHERLAND RD","JACKSON","NY","12816","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.239467","-73.380989","3335 CR-30","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.798776","-96.057783","807 FEET NORTH OF E153 RD AND N390 RD","STUART","OK","74570","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.796790","-91.522083","1,209 FEET NORTH OF CANOE RD AND CRYSTAL RD","ELKADER","IA","52043","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.955208","-97.052112","550 FEET WEST OF E HOME RD AND US HWY 77","NEWKIRK","OK","74647","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","40.714247","-95.340312","2,052 FEET WEST OF 230TH ST AND C AVE","SHENANDOAH","IA","51601","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.841551","-90.731396","1444 30TH ST","KIRKWOOD","IL","61447","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.390650","-92.253246","1,527 FEET SOUTH OF 180TH ST AND 185TH AVE","SIGOURNEY","IA","52591","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.145109","-94.676670","4,729 FEET SOUTH OF BROWN AVE AND MULBERRY AVE","BRIDGEWATER","IA","50837","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.491003","-74.750901","WHITE HILL RD","MADRID","NY","13672","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.731415","-73.377444","427 COUNTY ROUTE 3","PUTNAM STATION","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.952168","-73.948725","183 LOOBY RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.731000","-74.465686","1 AVERY LOT RD","NORTH BANGOR","NY","12966","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","42.993567","-73.498255","679 MEETING HOUSE RD","EASTON","NY","12816","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.595196","-73.314032","1575 COUNTY ROUTE 11","HAMPTON","NY","12887","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.759513","-91.220420","1,063 FEET NORTH OF GREEN RD AND HAYES AVE","TIPTON","IA","52772","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.746844","-74.177794","197 BROWN BENOIT RD","OWLS HEAD","NY","12969","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.368591","-92.355063","1,448 FEET SOUTH OF 195TH ST AND STATE HWY 21","DELTA","IA","52550","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.332530","-73.336608","1280 BIG BURCH HILL RD","HEBRON","NY","12832","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.949077","-74.217678","839 COVEYTOWN RD","BURKE","NY","12917","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.304995","-73.367672","120 JAMES RD","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.243481","-91.505122","1,466 FEET WEST OF HEATONS VALLEY RD AND JORDANS GROVE RD","CENTRAL CITY","IA","52214","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.139358","-90.913189","932 47TH AVE","KEITHSBURG","IL","61442","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","40.925117","-95.738240","1,961 FEET SOUTH OF 235TH ST AND QUANDT RD","GLENWOOD","IA","51534","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.331370","-73.339079","1248 BIG BURCH HILL RD","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.110919","-90.070731","3396 CR 1500E","BATH","IL","62617","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.254251","-73.322367","793 CHAMBERLIN MILLS RD","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.255851","-89.838649","972 750 AVE N","NEPONSET","IL","61345","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.969235","-74.253084","503 FOUNTAIN ST","CONSTABLE","NY","12926","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.705634","-73.406386","309 PULPIT POINT RD","PUTNAM","NY","12861","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.201798","-91.587473","1,701 FEET NORTH OF CHICORY DR AND POLE LINE RD","POSTVILLE","IA","52162","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.090214","-89.990292","10250 W OAKFORD AVE","OAKFORD","IL","62673","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.196128","-73.536682","109 WILLIAMS RD","FORT EDWARD","NY","12828","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","39.919368","-90.370889","3709 LOVEKAMP SCHOOL RD","ARENZVILLE","IL","62611","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.591599","-73.438339","250 BLUE GOOSE RD","DRESDEN","NY","12887","1","CAFII AUC"
