"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","patrolzone","patrolzone_xy","last_30_days"
"APD*0302FFC7J2","22062185","2022-05-09T00:00:00.000","03:23pm","33","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302DVHLB1","21163598","2021-12-02T00:00:00.000","03:04pm","28","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0306F80DVR","22037558","2022-03-20T00:00:00.000","09:13am","27","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5",,,"false"
"APD*0301DWVLF3","21169803","2021-12-15T00:00:00.000","10:36am","31","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*CB03F0RBQT","22004887","2022-01-11T00:00:00.000","01:11pm","31","M","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","TUESDAY","All Other","5",,,"false"
"APD*0307F0QS9C","22004801","2022-01-11T00:00:00.000","09:04am","29","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0308F43WT9","22020156","2022-02-11T00:00:00.000","11:19pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0308F443RK","22020200","2022-02-12T00:00:00.000","12:53am","18","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302FSSF6K","22121272","2022-08-24T00:00:00.000","09:18pm","51","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","true"
"APD*0302F63QTW","22029109","2022-03-02T00:00:00.000","04:10pm","55","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5",,,"false"
"APD*0107FKKJ2N","22084053","2022-06-18T00:00:00.000","02:31am","19","M","1146A020I0","FAIL TO USE PRUDENT SPEED","SATURDAY","All Other","5",,,"false"
"APD*0301DLWRSR","21126533","2021-09-22T00:00:00.000","10:27am","43","F","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","WEDNESDAY","All Other","5",,,"false"
"APD*0307DLWQVD","21126519","2021-09-22T00:00:00.000","09:57am","27","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0370FSQTZB","22120919","2022-08-24T00:00:00.000","09:29am","38","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"true"
"APD*0302FSSJS5","22121283","2022-08-24T00:00:00.000","10:09pm","57","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","true"
"APD*TS03DMR8KS","21131073","2021-09-30T00:00:00.000","09:31am","28","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DMT05B","21131464","2021-09-30T00:00:00.000","10:32pm","18","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2",,,"false"
"APD*TS03DVH04S","21163452","2021-12-02T00:00:00.000","10:25am","35","M","040200400I","OPER MV WITH IMPROPER PLATES","THURSDAY","All Other","5",,,"false"
"APD*0302FSSJM3","22121283","2022-08-24T00:00:00.000","10:09pm","57","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","true"
"APD*0302DK867T","21118158","2021-09-06T00:00:00.000","10:29pm","27","M","03750TA0I0","EQUIP VIOLATION:NO LEFT-SIDE VIEW MIRROR","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302DK83NR","21118147","2021-09-06T00:00:00.000","09:55pm","30","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DK85XB","21118158","2021-09-06T00:00:00.000","10:29pm","27","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*BE9445240","22068491","2022-05-20T00:00:00.000","11:21pm","55","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DK7XDB","21118110","2021-09-06T00:00:00.000","08:31pm","27","M","050900200I","DRIVE MV W/O PROPER LICENSE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302FSSBLW","22121251","2022-08-24T00:00:00.000","08:39pm","18","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","true"
"APD*0302DK84WC","21118154","2021-09-06T00:00:00.000","10:09pm","34","M","112900A0I0","FOLLOWING TOO CLOSE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0301FC6J2S","22052258","2022-04-19T00:00:00.000","10:01am","59","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*CS15DK6F6F",,"2021-09-06T00:00:00.000","09:18am","28","F","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","MONDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0301FC6P39","22052299","2022-04-19T00:00:00.000","11:16am","51","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","TUESDAY","All Other","5",,,"false"
"APD*0302DK7Z1F","21118119","2021-09-06T00:00:00.000","08:45pm","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*TS03DVGZP3","21163452","2021-12-02T00:00:00.000","10:25am","35","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5",,,"false"
"APD*SS207FKMW7",,"2022-06-18T00:00:00.000","06:43pm","43","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","SATURDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F4LNS9","22022397","2022-02-16T00:00:00.000","02:03pm","52","M","040200400I","OPER MV WITH IMPROPER PLATES","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DK7X41","21118110","2021-09-06T00:00:00.000","08:31pm","27","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307FGJ15G","22068178","2022-05-20T00:00:00.000","12:01pm","34","M","050900300I","LICENSE RESTRICTION VIOLATION","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302DVHNVN","21163613","2021-12-02T00:00:00.000","03:39pm","30","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5",,,"false"
"APD*0302DVHCRR","21163555","2021-12-02T00:00:00.000","01:26pm","57","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0206DW4R5L","21166357","2021-12-08T00:00:00.000","02:47pm","54","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5",,,"false"
"APD*0307FGJ12Z","22068178","2022-05-20T00:00:00.000","12:01pm","34","M","037503000I","OPER MV WITH OBSTRUCTED VISION","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302F4MK4T","22022585","2022-02-16T00:00:00.000","08:47pm","51","M","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5","204","POINT (-73.764880997752 42.650626996415)","false"
"APD*0108F3ZC11","22019275","2022-02-10T00:00:00.000","01:09pm","34","F","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302DK81JZ","21118139","2021-09-06T00:00:00.000","09:23pm","47","F","118000D0I0","SPEED VIOL  POSTED LIMIT","MONDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0301F1H7WM","22008087","2022-01-18T00:00:00.000","09:28am","63","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*TS03DSRK9C","21155985","2021-11-16T00:00:00.000","08:49am","43","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0301F0QRTT","22004798","2022-01-11T00:00:00.000","08:57am","72","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5",,,"false"
"APD*0170FFCWW8",,"2022-05-09T00:00:00.000","08:18pm","21","M","1225D010I0","FAIL TO SHOW CONVICTION RECORD","MONDAY","All Other","5",,,"false"
"APD*0101FKKLNL","22084058","2022-06-18T00:00:00.000","02:47am","21","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","SATURDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307FGJ0G4","22068178","2022-05-20T00:00:00.000","12:01pm","34","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0307FGHVZN","22068152","2022-05-20T00:00:00.000","11:12am","74","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*0302DK800J","21118124","2021-09-06T00:00:00.000","09:00pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*SS207FKMWT",,"2022-06-18T00:00:00.000","06:43pm","43","M","060002AAM0","OPER LEAVE SCENE INJ ACCIDENT-FAIL SHOW LICENSE/ID-PRIOR OFF","SATURDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0301DK6CXC","21117797","2021-09-06T00:00:00.000","08:59am","62","F","118000D0I0","SPEED VIOL  POSTED LIMIT","MONDAY","SPEEDING","2",,,"false"
"APD*0304FQ02XP","22106632","2022-07-29T00:00:00.000","12:40pm","32","M","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","FRIDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0304FQ00CZ","22106621","2022-07-29T00:00:00.000","12:05pm","39","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302DK850H","21118154","2021-09-06T00:00:00.000","10:09pm","34","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0103FGJP8F","22068327","2022-05-20T00:00:00.000","05:13pm","28","M","1225A0000I","DRIVE MV ON/ACROSS A SIDEWALK","FRIDAY","All Other","5",,,"false"
"APD*0307FGJ0X9","22068178","2022-05-20T00:00:00.000","12:01pm","34","M","03750EB0I0","EQUIP VIOL-NO RIGHT SIDE MIRROR(OMNI BUS)","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302DK84M8","21118154","2021-09-06T00:00:00.000","10:09pm","34","M","118000D0I0","SPEED VIOL  POSTED LIMIT","MONDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0202DK7JBP","21118026","2021-09-06T00:00:00.000","05:35pm","25","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","MONDAY","REDLIGHT","1",,,"false"
"APD*0306F4LD47","22022335","2022-02-16T00:00:00.000","12:02pm","30","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0306F62RK6","22028882","2022-03-02T00:00:00.000","08:47am","40","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5",,,"false"
"APD*0999F64DBT","22029235","2022-03-02T00:00:00.000","08:48pm","74","M","121300A0I0","DRIVING WITH OBSTRUCTED VIEW","WEDNESDAY","All Other","5",,,"false"
"APD*0301F27HWS","22011482","2022-01-25T00:00:00.000","08:28am","39","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0302F4LLJ2","22022375","2022-02-16T00:00:00.000","01:29pm","41","M","040200400I","OPER MV WITH IMPROPER PLATES","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307F3XXHJ","22019166","2022-02-10T00:00:00.000","10:00am","25","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307F27JW0","22011486","2022-01-25T00:00:00.000","08:34am","34","M","03750T30I0","EQUIP VIOL-REAR SIDE WINDOWS NON/TRANSPARENT","TUESDAY","All Other","5",,,"false"
"APD*0302F63D9J","22029009","2022-03-02T00:00:00.000","01:32pm","60","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F63D4T","22029009","2022-03-02T00:00:00.000","01:32pm","60","M","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0302F3ZCBH","22019295","2022-02-10T00:00:00.000","01:20pm","56","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302F400QB","22019472","2022-02-10T00:00:00.000","06:06pm","62","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0103FHD7SC","22072719","2022-05-28T00:00:00.000","04:04pm","35","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","SATURDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0304F3Z99N","22019255","2022-02-10T00:00:00.000","12:49pm","80","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0302F400PC","22019472","2022-02-10T00:00:00.000","06:06pm","62","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0302F400FK","22019472","2022-02-10T00:00:00.000","06:06pm","62","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0306F95KJ0","22042775","2022-03-31T00:00:00.000","08:52am","39","M","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3",,,"false"
"APD*0206FKLJP7",,"2022-06-18T00:00:00.000","12:03am","42","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5",,,"false"
"APD*0104FP56ND",,"2022-07-21T00:00:00.000","06:10pm","45","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5",,,"false"
"APD*0302F968M1","22042911","2022-03-31T00:00:00.000","02:09pm","41","F","240402A0I0","ATV VIOL:FAIL TO STOP","THURSDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0206F967NH",,"2022-03-31T00:00:00.000","07:14pm","52","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0301FD23DX","22056036","2022-04-27T00:00:00.000","09:45am","19","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5",,,"false"
"APD*0304FD1XM1","22056009","2022-04-27T00:00:00.000","08:39am","27","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0107FD380X","22056280","2022-04-27T00:00:00.000","05:46pm","44","M","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3",,,"false"
"APD*0304FD20N9","22056020","2022-04-27T00:00:00.000","09:06am","24","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0104FD1X90","22056006","2022-04-27T00:00:00.000","08:34am","22","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0307FGHZ9D","22068170","2022-05-20T00:00:00.000","11:46am","31","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5",,,"false"
"APD*0307F630P3","22028928","2022-03-02T00:00:00.000","10:30am","33","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","204","POINT (-73.764880997752 42.650626996415)","false"
"APD*0307DQVG2L","21146736","2021-10-29T00:00:00.000","12:23pm","26","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*CB02DZ03QX","21174593","2021-12-25T00:00:00.000","08:18pm","27","F","1192003U0M","OPER MV INTOXICATED 1ST OFF","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*BE9480741","22019319","2022-02-10T00:00:00.000","01:44pm","34","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","THURSDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0304F7218S","22033351","2022-03-11T00:00:00.000","12:19pm","50","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*CB02DZ052T","21174593","2021-12-25T00:00:00.000","08:18pm","27","F","11940010I0","REFUSAL TO TAKE BREATH TEST","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301FPZVF0","22106591","2022-07-29T00:00:00.000","11:01am","24","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","FRIDAY","All Other","5",,,"false"
"APD*0307DQTTW9","21146629","2021-10-29T00:00:00.000","07:49am","59","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","FRIDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0108F3ZBLK","22019275","2022-02-10T00:00:00.000","01:09pm","34","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0305DQWXFS","21147047","2021-10-29T00:00:00.000","11:31pm","22","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","FRIDAY","All Other","5","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0104DKCBP6","21118737","2021-09-07T00:00:00.000","09:57pm","53","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302F4LLC6","22022375","2022-02-16T00:00:00.000","01:29pm","41","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0370FSR43V","22120972","2022-08-24T00:00:00.000","11:31am","81","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"true"
"APD*0104DKC9SX","21118737","2021-09-07T00:00:00.000","09:57pm","53","M","037502A00I","FAILURE TO TURN HEAD LAMPS ON","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302FSSL45","22121289","2022-08-24T00:00:00.000","10:27pm","45","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","true"
"APD*0303FLN957","22089164","2022-06-28T00:00:00.000","08:17am","35","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*BE9480774",,"2022-02-16T00:00:00.000","02:08pm","21","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0303FLN8CP","22089156","2022-06-28T00:00:00.000","08:05am","33","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0302DMT2HK","21131480","2021-09-30T00:00:00.000","11:07pm","19","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1",,,"false"
"APD*0307F5BN61","22025603","2022-02-23T00:00:00.000","10:39am","37","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","WEDNESDAY","All Other","5","202","POINT (-73.757813044036 42.644585953194)","false"
"APD*CB03F59KCB","22025455","2022-02-23T00:00:00.000","02:05am","30","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5",,,"false"
"APD*0305FLQ0LG","22089585","2022-06-28T00:00:00.000","09:09pm","38","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*SS10F7375D",,"2022-03-11T00:00:00.000","05:25pm","36","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","FRIDAY","SPEEDING","2",,,"false"
"APD*0305DQWVGC","21147038","2021-10-29T00:00:00.000","11:03pm","21","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","FRIDAY","All Other","5",,,"false"
"APD*0307F3XXKJ","22019166","2022-02-10T00:00:00.000","10:00am","25","F","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302F3ZNFK","22019387","2022-02-10T00:00:00.000","03:34pm","54","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5",,,"false"
