"arrestid","incident","arrestdate","arresttime","age","sex","race","ethnicity","law","crimelongid","codedescription","attempt","arresttype","last_30_days","city","state","patrolzone","patrolzonexy"
"APD*220000527","22040733","2022-03-28T00:00:00.000","09:17","40","M","B","N","PL","PL 265.03   03    CF2","CPW-2ND: LOADED FIREARM","C","Complaint","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220000776","22059799","2022-05-04T00:00:00.000","20:30","36","M","O","H","PL","PL 140.05         0V0","TRESPASS","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220000528","22033513","2022-03-28T00:00:00.000","13:25","52","M","U","H","PL","PL 145.10         DF2","CRIMINAL MISCHIEF - 2ND","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000802","22061885","2022-05-09T00:00:00.000","08:01","23","M","B","N","PL","PL 145.00   01    AM4","CRIM MIS INTENT DAMAGE PROPRTY","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001091","22086250","2022-06-22T00:00:00.000","17:12","54","F","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Complaint","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220000466","21163539","2022-03-18T00:00:00.000","09:44","38","M","B","N","PL","PL 240.26   02    0V2","HARRASSMENT 2ND-FOLLOW PERSON","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001010","22077593","2022-06-07T00:00:00.000","09:00","20","F","W","N","PL","PL 165.05   01    AM3","UNAUTH USE VEH W/O OWNR CONST","C","Crime in Progress","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*210001774","21128712","2021-09-26T00:00:00.000","01:25","27","M","P","N","PL","PL 240.20   01    0V0","DIS/CON  FIGHT/VIOLENT BEHAVIOR","C","Complaint","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*220000713","21084248","2022-04-25T00:00:00.000","13:40","26","F","B","N","PL","PL 145.00   01    AM4","CRIM MIS INTENT DAMAGE PROPRTY","C","Bench Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000139","21080866","2022-01-26T00:00:00.000","09:55","28","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000888","22028754","2022-05-23T00:00:00.000","17:00","30","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001551","22074057","2022-08-23T00:00:00.000","09:10","26","M","B","N","PL","PL 125.25   01    AF2","MURDER  INTENTION","C","Indictment Warrant","true","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000330","22018102","2022-02-22T00:00:00.000","16:30","22","M","B","N","PL","PL 155.30   04    EF4","GRAND LARCENY 4  CREDIT CARD","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000815","22062842","2022-05-10T00:00:00.000","18:00","35","M","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001241","22096863","2022-07-11T00:00:00.000","19:36","25","M","B","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Complaint","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*220000148","21133516","2022-01-26T00:00:00.000","21:15","31","F","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001054","22082077","2022-06-14T00:00:00.000","15:18","39","F","B","N","PL","PL 220.16   01    BF3","CRIM POSS NARCO DRUG INT/SELL","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220001240","22096603","2022-07-11T00:00:00.000","11:28","30","M","B","N","PL","PL 220.09   01    CF4","CRIM POSS NARCO DRUG","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000387","22029852","2022-03-04T00:00:00.000","07:05","23","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","208","POINT (-73.757143579235 42.675655301837)"
"APD*220001473","22113423","2022-08-10T00:00:00.000","22:12","53","M","B","N","PL","PL 145.00   01    AM4","CRIM MIS INTENT DAMAGE PROPRTY","C","Crime in Progress","true","Albany","NY","105","POINT (-73.817050656525 42.64607074564)"
"APD*220001343","22104144","2022-07-24T00:00:00.000","23:01","55","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY",,"Complaint","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*220001272","22099372","2022-07-16T00:00:00.000","10:27","29","F","B","U","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220001503","22115773","2022-08-15T00:00:00.000","09:57","24","M","B","H","PL","PL 215.56         EF2","BAIL JUMPING 2ND DEGREE","C","Complaint","true","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001783","21123957","2021-09-26T00:00:00.000","18:10","25","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001556","22120527","2022-08-23T00:00:00.000","14:00","23","M","W","N","PL","PL 120.05   03    DF2","ASLT W/INT CAUS PH INJ TO OFF","C","Complaint","true","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220001165","22090880","2022-06-30T00:00:00.000","21:47","42","M","W","N","PL","PL 150.01         AM5","ARSON 5TH INTENT DAMAGE PROPERTY","C","Complaint","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*220001153","22090337","2022-06-30T00:00:00.000","01:44","27","M","B","N","PL","PL 121.11         AM0","CRIMINAL OBSTRUCTION OF BREATHING OR BLOOD CIRCULATION","C","Complaint","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220000780","20155850","2022-05-05T00:00:00.000","09:55","56","M","W","N","PL","PL 130.45   02    DF2","CRIMINAL SEXUAL ACT 2ND DEGREE","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000779","22059371","2022-05-05T00:00:00.000","09:30","40","M","B","N","PL","PL 265.02   01    DF3","CRIM POSS WEAP","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220001162","22090867","2022-06-30T00:00:00.000","20:33","37","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220001161","22090867","2022-06-30T00:00:00.000","20:40","35","F","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220001474","22113449","2022-08-10T00:00:00.000","23:24","29","M","B","N","PL","PL 145.00   01    AM4","CRIM MIS INTENT DAMAGE PROPRTY","C","Crime in Progress","true","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220000671","22049975","2022-04-16T00:00:00.000","15:05","19","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Complaint","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220001056","22082220","2022-06-14T00:00:00.000","22:55","36","F","B","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Crime in Progress","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*210001611","21119669","2021-09-09T00:00:00.000","18:31","32","M","M","N","PL","PL 220.18   01    AF2","CRIM POSS NARCO DRUG","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001600","19168477","2021-09-09T00:00:00.000","11:22","24","M","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Arrest Warrant","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001092","22086250","2022-06-22T00:00:00.000","17:52","41","M","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Complaint","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*210001598","19077991","2021-09-09T00:00:00.000","11:22","24","M","B","N","PL","PL 240.30   01A   AM2","AGG/HAR INTENT HARASS ANNOY/ COMM. ANNON","C","Arrest Warrant","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001055","22082013","2022-06-14T00:00:00.000","15:20","32","M","B","N","PL","PL 220.16   01    BF3","CRIM POSS NARCO DRUG INT/SELL","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220000782","21169910","2022-05-05T00:00:00.000","13:14","38","M","W","N","PL","PL 155.40   01    CF2","GR LARC 2-PROPTY VALUE GREATER THAN $50000","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001009","22078047","2022-06-07T00:00:00.000","09:00","34","F","B","N","PL","PL 205.30         AM0","RESISTING ARREST","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001093","22086323","2022-06-22T00:00:00.000","19:41","34","M","B","N","PL","PL 220.16   01    BF3","CRIM POSS NARCO DRUG INT/SELL","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*220000374","22029130","2022-03-02T00:00:00.000","16:31","34","F","W","N","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001242","22096936","2022-07-11T00:00:00.000","21:55","25","M","B","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000808","22062477","2022-05-10T00:00:00.000","03:07","39","F","B","N","PL","PL 190.23         BM0","FALSE PERSONATION","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000667","22050904","2022-04-16T00:00:00.000","05:18","23","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220000947","22073564","2022-05-30T00:00:00.000","10:51","35","M","O","H","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY",,"Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001465","22112958","2022-08-10T00:00:00.000","05:26","20","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Crime in Progress","true","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220001276","22099527","2022-07-16T00:00:00.000","17:05","29","F","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Other","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000948","22073643","2022-05-30T00:00:00.000","14:22","23","M","W","N","PL","PL 160.15   03    BF1","ROB  FORCBLE THEFT W/USE-INSTRM","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001778","21115210","2021-09-26T00:00:00.000","18:10","25","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001271","22019444","2022-07-16T00:00:00.000","01:45","41","M","W","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000560","21125130","2022-04-04T00:00:00.000","10:15","27","M","B","N","PL","PL 125.25   01    AF2","MURDER  INTENTION","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000564","22045004","2022-04-05T00:00:00.000","00:45","63","M","B","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Crime in Progress","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*220001552","22120405","2022-08-23T00:00:00.000","10:41","31","M","B","N","PL","PL 215.51   BV    EF1","CRIM CONTEMPT-1ST-PHY CONTACT","C","Order of Protection","true","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220001557","22120671","2022-08-23T00:00:00.000","20:29","31","F","W","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY",,"Crime in Progress","true","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*210001599","19171871","2021-09-09T00:00:00.000","11:22","25","M","B","N","PL","PL 145.00   03    AM4","CRIM MIS RCKLS PROP DAM GREATER THAN $250","C","Arrest Warrant","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001559","22120722","2022-08-23T00:00:00.000","22:49","31","F","W","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","true","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*220001341","22103714","2022-07-24T00:00:00.000","03:15","36","M","B","N","PL","PL 220.16   10    BF3","CRIM POSS HALLUCINOGEN","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000946","22073457","2022-05-30T00:00:00.000","02:07","26","F","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000945","22073457","2022-05-30T00:00:00.000","02:07","31","F","B","N","PL","PL 270.05   02    BM0","UNLAW POSSESS NOXIOUS MATTER","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220001340","20109937","2022-07-24T00:00:00.000","03:28","36","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000768","21169570","2022-05-02T00:00:00.000","11:45","20","M","B","N","PL","PL 160.10   01    CF2","ROBBERY 2ND/AIDED BY ANOTHER","C","Indictment Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001338","22103697","2022-07-24T00:00:00.000","02:16","26","M","B","N","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220001553","22120439","2022-08-23T00:00:00.000","11:46","57","F","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Complaint","true","Albany","NY",,
"APD*220000127","21171974","2022-01-24T00:00:00.000","21:11","33","M","B","N","PL","PL 125.25   02    AF2","MURDER/DEPRAVED INDIFFERENCE","A","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001554","22120403","2022-08-23T00:00:00.000","12:34","33","M","W","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250",,"Complaint","true","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210002274","21163458","2021-12-02T00:00:00.000","11:03","33","F","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220001558","22120671","2022-08-23T00:00:00.000","20:29","35","F","W","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY",,"Crime in Progress","true","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220001550","22116253","2022-08-23T00:00:00.000","09:15","30","M","O","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","true","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000356","22028108","2022-02-28T00:00:00.000","16:27","28","M","B","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220000413","22012744","2022-03-08T00:00:00.000","17:14","27","M","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Arrest Warrant","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001155","22090632","2022-06-30T00:00:00.000","13:21","55","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*220000360","22006470","2022-03-01T00:00:00.000","10:00","31","M","W","N","PL","PL 145.10         DF2","CRIMINAL MISCHIEF - 2ND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001160","22090819","2022-06-30T00:00:00.000","18:47","27","M","B","N","PL","PL 195.05         AM2","OBSTRUCT GOVERNMENTL ADMIN 2ND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000463","22021451","2022-03-18T00:00:00.000","08:30","34","F","H","H","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001382","22106987","2022-07-30T00:00:00.000","03:12","23","M","B","N","PL","PL 160.10   02A   CF2","ROB 2 CAUSES PHYSICAL INJURY","C","Complaint","true","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220001156","22090750","2022-06-30T00:00:00.000","16:49","27","M","B","U","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220001157","22090711","2022-06-30T00:00:00.000","15:23","24","F","B","N","PL","PL 240.20   01    0V0","DIS/CON  FIGHT/VIOLENT BEHAVIOR","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220000899","22069512","2022-05-24T00:00:00.000","17:00","34","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Complaint","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
