"a_o","pa_s","iso","instituci_n","acronimo","n_mero_de_instituciones","ciudad","tipo_de_instituci_n_en_el","tipo_de_instituci_n_bid","tipo_de_regulaci_n","propiedad","fuente","tasa_de_cambio","patrimonio","activos","obligaciones_con_instituciones","instrumentos_de_deuda_emitidos","dep_sitos_totales","otras_fuentes_de_financiaci","utilidad_neta","gastos_operativos","costos_derivados_de_fuentes","saldo_de_cartera_bruta","provisiones","saldo_de_cartera_comercial","saldo_de_cartera_a_mediana","saldo_de_cartera_a_peque","saldo_de_cartera_de_microcr","saldo_de_cartera_de_consumo","saldo_de_cartera_de_vivienda","saldo_otro_tipo_de_cartera","saldo_de_cartera_agropecuaria","saldo_de_cartera_a_mujeres","saldo_de_cartera_a_personas","n_mero_total_de_pr_stamos","n_mero_de_pr_stamos_de_cartera","n_mero_de_pr_stamos_de_cartera_1","n_mero_de_pr_stamos_de_cartera_2","n_mero_de_pr_stamos_de_cartera_3","n_mero_de_pr_stamos_de_cartera_4","n_mero_de_pr_stamos_de_cartera_5","n_mero_de_pr_stamos_otra","n_mero_de_pr_stamos_cartera","n_mero_de_pr_stamos_cartera_1","n_mero_de_pr_stamos_cartera_2","n_mero_total_de_prestatarios","n_mero_total_de_prestatarios_1","n_mero_de_prestatarios_cartera","n_mero_de_prestatarios_cartera_1","n_mero_de_prestatarios_cartera_2","n_mero_de_prestatarios_cartera_3","n_mero_de_prestatarios_cartera_4","n_mero_de_prestatarios_otra","n_mero_de_prestatarios_cartera_5","n_mero_de_prestatarios_cartera_6","n_mero_de_prestatarios_cartera_7","total_ingresos_por_intereses","ingresos_por_intereses_cartera","ingresos_por_intereses_cartera_1","ingresos_por_intereses_cartera_2","ingresos_por_intereses_cartera_3","ingresos_por_intereses_cartera_4","ingresos_por_intereses_cartera_5","ingresos_por_intereses_otra","ingresos_por_intereses_cartera_6","ingresos_por_intereses_cartera_7","ingresos_por_intereses_cartera_8","tasa_de_inter_s","tasa_de_inter_s_cartera","tasa_de_inter_s_cartera_a","tasa_de_inter_s_cartera_a_1","tasa_de_inter_s_cartera_de","tasa_de_inter_s_cartera_de_1","tasa_de_inter_s_cartera_de_2","tasa_de_inter_s_otra_cartera","tasa_de_inter_s_cartera_1","tasa_de_inter_s_cartera_2","tasa_de_inter_s_cartera_a_2","cartera_en_riesgo","cartera_en_riesgo_comercial","cartera_en_riesgo_a_mediana","cartera_en_riesgo_a_peque","cartera_en_riesgo_de_microcr","cartera_en_riesgo_de_consumo","cartera_en_riesgo_de_vivienda","cartera_en_riesgo_otra_cartera","cartera_en_riesgo_agropecuaria","cartera_en_riesgo_mujeres","cartera_en_riesgo_a_personas","dep_sitos_del_p_blico","dep_sitos_en_cuentas_simples","dep_sitos_en_cuentas_de_ahorro","dep_sitos_en_cuentas","dep_sitos_en_cuentas_a_plazo","otros_dep_sitos","dep_sitos_en_cuentas_con","n_mero_total_de_cuentas","n_mero_de_cuentas_simples","n_mero_de_cuentas_de_ahorro","n_mero_de_cuentas_corrientes","n_mero_de_cuentas_a_plazo","n_mero_de_otras_cuentas","n_mero_de_cuentas_con_saldo","n_mero_total_de_depositantes","n_mero_de_depositantes_cuentas","n_mero_de_depositantes_cuentas_1","n_mero_de_depositantes_cuentas_2","n_mero_de_depositantes_cuentas_3","n_mero_de_depositantes_otras","n_mero_de_depositantes_cuentas_4","n_mero_total_de_puntos_de","n_mero_de_oficinas","n_mero_de_cajeros_autom_ticos","n_mero_de_agentes","n_mero_de_otros_puntos_de","n_mero_de_tarjetas_d_bito","monto_de_las_transacciones","n_mero_de_tarjetas_de_cr","monto_de_las_transacciones_1"
"2005","Brasil","BRA","Banco ABC Brasil S.A.","ABC-BRASIL","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","165502960","1226420736","336052064","80025088","523889536",,,"18289842","218709600","786335104","9195159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12813900","505064224","5972",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco ABN Amro Real S.A.","ABN AMRO REAL","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","3945166080","31879591936","2442423040","1243658112","19391043584","1227878400",,"1245446272","1823353856","14899292160","739914368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3108628992","2356741376","13643616256","58161832",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Alfa de Investimento S.A.","ALFA","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","514545216","3983915520","524812288","305596608","1467212672","850145280",,"42285124","244491616","1699761280","24942666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26536536","1294100992","100498",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Arbi S.A.","ARBI","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","7831736","22786844","4589546","0","5587240",,,"2318226","17962338","12455461","1489732",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1157553","4349294","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Arbi S.A.","ARBI","1","Rio de Janeiro","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","7809468","22777482","4589546","0","5622213",,,"2282891","17966164","12455461","1489732",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1192526","4349294","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco BBM S.A.","BBM","1","Salvador","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","185078144","4638282752","245175376","6072283","738540032","2779973888",,"16980114","835064448","458990816","7579983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28921078","589393472","109883",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco BMC S.A.","BMC","1","Osasco","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","95591784","784859648","66280012","7744909","230418896","268356272",,"11780664","50287468","234012112","16664445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5037575","219305184","517",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco BMG S.A.","BMG","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","332427648","1691310208","55051552","662767424","289940448","60445960",,"123402976","89629264","720582528","68352056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1746991","277502496","65",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco BNP Paribas S.A.","BNP PARIBAS","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","305421824","2995727616","325082176","207288384","1026689856","295246304",,"44316476","587062592","1124592640","11668648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4398374","588375680","859302",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco BPN Brasil S.A.","BPN BRASIL","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","18772636","60929004","36821408","568686","2416831",,,"2736785","1838474","29241712","710287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"578873","1837958","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco BTG Pactual S.A.","BTG PACTUAL","1","Rio de Janeiro","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","213428672","8897175552","786453","199177440","830284544","6966062592",,"20777686","746669440","81448512","3933763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"225947856","603771136","565547",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco BVA S.A.","BVA","1","Rio De Janeiro","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","43044232","149172528","87171368","0","22770022","3419187",,"4677831","8081399","101547136","12770341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1262661","21228538","278823",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Barclays S.A.","BARCLAYS","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","88963896","389955680","0","70521232","9047","90233760",,"5721778","36413944","20569936","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9047",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Bm&F de Serviços de Liquidação e Custódia S.A.","BM&F BOVESPA","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","7983784","11503465","0","0","2927973",,,"700439","363882","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6502",,"2921471",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Bonsucesso S.A.","BONSUCESSO","1","Rio de Janeiro","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","27871748","161903760","6188307","0","103575040","2138538",,"24614072","7784991","96902792","2600766",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4856526","96879624","113134",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Bradesco Cartoes S.A.","AMEX","1","Osasco","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","100452376","788673024","30525586","173614","89945448",,,"36995212","14636162","71994424","8051839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3222611","47536064","10917",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Bradesco S.A.","BRADESCO","1","Osasco","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","7469034496","70837641216","7950231040","2744396032","32251645952","10682746880",,"2032947200","4075762176","29149411328","2052632960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11197206528","6829246976","14049119232","113812592",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Brascan S.A.","BRASCAN","1","Rio de Janeiro","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","120451560","324290880","13062281","4480276","134891328","25389900",,"9645122","122879944","36392288","78399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1591340","105609712","167478",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Brj S.A.","BRJ","1","Recife","B2 - Banco múltiplo sem carteria comercial e banco de investimento","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","9857692","44920500","17390658","567599","261684",,,"2432310","1307927","21432398","8640259",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"261670","13",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco CNH Capital S.A.","CNH CAPITAL","1","Sao Paulo","B2 - Banco múltiplo sem carteria comercial e banco de investimento","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","233726992","1611738240","1231620352","0","80665208",,,"14463234","66319452","1299990528","66947968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78794112","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco CR2 S.A.","BANCO CR2","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","9246264","17790380","0","0","7568687","153887",,"1451848","712590","6805388","503624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","7568655","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Cetelem S.A.","BGN","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","45643308","606999808","8142844","62569944","256244848","221470448",,"21951170","39455004","218670000","18838830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8886079","102779736","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Citibank S.A.","CITIBANK","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1211948544","10742322176","1638311936","487863904","2685378304","248726992",,"407341376","386654912","2717498112","158734544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53524572","584723264","1762579200","10518130",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Classico S.A.","CLASSICO","1","Rio De Janeiro","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","699917952","784200704","0","0","18164","427115",,"755988","1853","576923","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18164",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Cooperativo Sicredi S.A.","SICREDI","1","Porto Alegre","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","35512260","1216665344","183220496","0","423855712","541236416",,"8054862","85937728","477520032","182359",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23655080","6710391","236436688","402",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Cooperativo do Brasil S.A.","BANCOOB","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","30474602","1107085312","222876256","0","347681280","447186688",,"14174216","65791992","311755424","1230860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21431300","2872020","205863744","116911",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Credibel S.A.","CREDIBEL","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","29199890","107066136","3232","91586","45878944","27795514",,"5105690","4121067","53990468","2058532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3116962","42447880","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Cruzeiro do Sul S.A.","CRUZEIRO DO SUL","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","70042360","1014388544","636819","196691072","143145248","566020544",,"26578330","96355160","89257672","3735406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6309484","129356224","75564",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Crédit Agricole BR S.A.","CREDIT AGRICOLE","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Mixta","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","50886252","183207008","28032010","0","12911171","24000788",,"9677863","12766970","22147378","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1077673","11401748","431750",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Daimler Chrysler S.A.","DAIMLER CHRYSLER","1","Curitiba","B2 - Banco múltiplo sem carteria comercial e banco de investimento","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","64806772","1076091392","702226944","623031","290838016",,,"11983301","60225488","934235328","17543214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Daycoval S.A.","DAYCOVAL","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","140666288","920223744","120098808","3210897","399759232","186195696",,"18750702","39862952","398852800","12775636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25921766","328759104","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Fator S.A.","FATOR","1","Rio de Janeiro","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","35757796","94026512","287931","665369","8679512","41831284",,"2759099","3036737","11814166","107979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"447036","6695357","40413",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Fator S.A.","FATOR","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","37351372","143016048","287931","665369","4496798","41831284",,"16312354","2755646","11814166","107979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432124","4024262","40413",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Fibra S.A.","FIBRA","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","161274752","4029711360","187987040","140101616","548368192","2944772608",,"17973652","341536288","607968576","13527844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27874302","462444768","152270",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Ficsa S.A.","FICSA","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","23718206","73430200","154426","2725","47838520","406172",,"10722447","4612960","33557252","4189969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"878617","42840176","2798",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Banco Ficsa S.A.","FICSA","1","Sao Paulo","B1 - Banco comercial, banco múltiplo com carteira comercial ou caixa economica","Bancos","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","31384948","78409968","154426","2725","43681936",,,"10991219","4196021","33557252","4189969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"838963","42840176","2798",,,,,,,,,,,,,,,,,,,,,,,,
