"figura_tabla","cap_tulo","t_tulo","indicador","sub_indicador","pa_s","a_o","mes","per_odo","rubro","valor","valor_u_d","fuente","notas"
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2012","4",,,,"-598","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2013","1",,,,"28","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2013","2",,,,"1767","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2013","3",,,,"3144","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2013","4",,,,"388","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2014","1",,,,"5766","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2014","2",,,,"3244","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2014","3",,,,"899","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2014","4",,,,,"BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2015","1",,,,,"BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2015","2",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2010","1",,,,"196","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2010","2",,,,"188","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2010","3",,,,"233","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2010","4",,,,"148","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2011","1",,,,"59","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2011","2",,,,"220","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2011","3",,,,"0","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2011","4",,,,"-203","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2012","1",,,,"39","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2012","2",,,,"561","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2012","3",,,,"760","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2012","4",,,,"610","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2013","1",,,,"554","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2013","2",,,,"308","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2013","3",,,,"341","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2013","4",,,,"-149","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2014","1",,,,"246","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2014","2",,,,"518","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2014","3",,,,"-193","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2014","4",,,,"-561","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2015","1",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Bolivia","2015","2",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2010","1",,,,"1184","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2010","2",,,,"-4","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2010","3",,,,"1840","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2010","4",,,,"2602","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2011","1",,,,"703","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2011","2",,,,"-598","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2011","3",,,,"-2065","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2011","4",,,,"-435","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2012","1",,,,"2163","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2012","2",,,,"-1451","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2012","3",,,,"-1999","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2012","4",,,,"-745","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2013","1",,,,"-373","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2013","2",,,,"-3590","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2013","3",,,,"-1047","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2013","4",,,,"-2278","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2014","1",,,,"-430","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2014","2",,,,"2002","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2014","3",,,,"-191","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2014","4",,,,"5421","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2015","1",,,,"4094","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Argentina","2015","2",,,,,"INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2010","1",,,,"18077","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2010","2",,,,"22410","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2010","3",,,,"29363","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2010","4",,,,"26524","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2011","1",,,,"42430","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2011","2",,,,"26522","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2011","3",,,,"24312","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2011","4",,,,"17847","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2012","1",,,,"24429","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2012","2",,,,"22599","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2012","3",,,,"10084","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2012","4",,,,"16036","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2013","1",,,,"31286","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2013","2",,,,"18232","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2013","3",,,,"13163","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2013","4",,,,"12619","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2014","1",,,,"30033","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2014","2",,,,"26047","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2014","3",,,,"27358","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2014","4",,,,"18684","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2015","1",,,,"28800","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Brasil","2015","2",,,,,"BCB",
