"category","title","year"
"Publication","PU: Publication 44. Geological Series 37. Geology of the Mackinac Straits Region... Part 2 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU44B_302676_7.pdf)",
"Publication","PU: Publication 44. Geological Series 37. Geology of the Mackinac Straits Region... Part 3 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU44C_302679_7.pdf)",
"Publication","PU: Publication 45. Geological Series 38: Occasional Papers for 1946 on the Geology of Michigan. Part 1 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU45A_302684_7.pdf)",
"Publication","PU: Publication 45. Geological Series 38: Occasional Papers for 1946 on the Geology of Michigan. Part 2 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU45B_302687_7.pdf)",
"Publication","PU: Publication 46. Geological Series 39: The Middle and Upper Ordovician Rocks of Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU46_216253_7.pdf)",
"Publication","PU: Publication 47: Oil and Gas Conservation in Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU47_302692_7.pdf)",
"Publication","PU: Publication 48: Occasional Papers for 1954 on the Geology of Michigan. Part 1 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU48b_216254_7.pdf)",
"Publication","PU: Publication 48: Occasional Papers for 1954 on the Geology of Michigan. Appendix 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-PU48bb-1_217045_7.pdf)",
"Publication","PU: Publication 48: Occasional Papers for 1954 on the Geology of Michigan. Appendix 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-PU48bb-3_217049_7.pdf)",
"Publication","PU: Publication 48: Occasional Papers for 1954 on the Geology of Michigan. Part 2 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU48II_216256_7.pdf)",
"Publication","PU: Publication 50: An Index of the Geology of Michigan 1823-1955. Part 1 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU50A_302696_7.pdf)",
"Publication","PU: Publication 50: An Index of the Geology of Michigan 1823-1955. Part 2 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU50B_302698_7.pdf)",
"Publication","PU: Publication 50: An Index of the Geology of Michigan 1823-1955. Part 3 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PU50C_302699_7.pdf)",
"Publication","PU: Publication 51: The Cambrian Sandstones of Northern Michigan. Illustrations Part 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-PU51b-1_217050_7.pdf)",
"Publication","PU: Publication 51: The Cambrian Sandstones of Northern Michigan. Illustrations 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-PU51b-2_217051_7.pdf)",
"General Geology","GG: Form: Request for Publications and Information. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/deq-ogs-gimdl-PUBOF_308849_7.pdf)",
"Ecological Survey","ANR: An Ecological Survey of Isle Royale, Lake Superior Part 1 - Chapters 1-3 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PUIRA_302703_7.pdf)",
"Ecological Survey","ANR: An Ecological Survey of Isle Royale, Lake Superior Part 1 - Chapters 4-6 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PUIRB_302704_7.pdf)",
"Ecological Survey","ANR: An Ecological Survey of Isle Royale, Lake Superior Part 2 - Chapters 1-7 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PUIRC_302706_7.pdf)",
"Ecological Survey","ANR: An Ecological Survey of Isle Royale, Lake Superior Part 2 - Chapters 8-11 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-PUIRD_302707_7.pdf)",
"General Geology","GG: General Geology: Rock Cycle in Michigan Powerpoint OGS-GIMDL ZIP (https://www.michigan.gov/documents/deq/GIMDL-RCIM_307756_7.zip)",
"Report of Investigation","RI: Report of Investigation 3: Geology for Land and Groundwater Development in Wayne County, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI03_216258_7.pdf)",
"Map","DEQ OGS GIMDL RI 03 MBT Bedrock Topography Map (https://www.michigan.gov/documents/deq/GIMDL-RI03MBT_362878_7.pdf)",
"Report of Investigation","RI: Report of Investigation 4: Geology and Magnetic Data for Northern Iron River Area, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI04_302709_7.pdf)",
"Report of Investigation","RI: Report of Investigation 5: Geology and Magnetic Date for Central Iron River Area, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI05_307790_7.pdf)",
"Report of Investigation","RI: Report of Investigation 6: Geology and Magnetic Data for Southeastern Iron River Area, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI06_216259_7.pdf)",
"Report of Investigation","RI: Report of Investigation 8: Geology and Magnetic Data for the Northern Crystal Falls Area, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI08_307793_7.pdf)",
"Report of Investigation","RI: Report of Investigation 8: Geology and Magnetic Data for the Northern Crystal Falls Area, Michigan. Tables OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI08T_307794_7.pdf)",
"Report of Investigation","RI: Report of Investigation 9: Geology and Magnetic Date for Southern Crystal Falls Area, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI09_307795_7.pdf)",
"Report of Investigation","RI: Report of Investigation 9: Geology and Magnetic Date for Southern Crystal Falls Area, Michigan. Tables OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI09T_307796_7.pdf)",
"Report of Investigation","RI: Report of Investigation 10: Geology and Magnetic Data for Alpha-Brule River and Panola Plains Areas... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI10_307797_7.pdf)",
"Report","DEQ OGS GIMDL RI 03 Report (https://www.michigan.gov/documents/deq/GIMDL-RI03_362876_7.pdf)",
"Map","DEQ OGS GIMDL RI 03 MBG Bedrock Geology Map (https://www.michigan.gov/documents/deq/GIMDL-RI03MBG_362877_7.pdf)",
"Report of Investigation","RI: Report of Investigation 11: Geology and Magnetic Date for Northeastern Crystal Falls Area, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI11_307803_7.pdf)",
"Report of Investigation","RI: Report of Investigation 12: Geologic Interpretation of Aeromagnetic Data in Western Upper Peninsula... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI12_307805_7.pdf)",
"Report of Investigation","RI: Report of Investigation 24: The Yellow Dog Peridotite and a Possible Buried Igneous Complex... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI24_307817_7.pdf)",
"Report of Investigation","RI: Report of Investigation 13: Geology for Environmental Planning in Monroe County... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI13_307808_7.pdf)",
"Report of Investigation","RI: Report of Investigation 13: Geology for Environmental Planning in Monroe County... Plate 1 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI13MBR_307810_7.pdf)",
"Publication","PU: Publication 51: The Cambrian Sandstones of Northern Michigan. Illustrations 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-PU51b-3_217052_7.pdf)",
"Report of Investigation","RI: Report of Investigation 13: Geology for Environmental Planning in Monroe County... Plate 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI13MBT_307811_7.pdf)",
"Report of Investigation","RI: Report of Investigation 13: Geology for Environmental Planning in Monroe County... Plate 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI13MDT_307812_7.pdf)",
"Report of Investigation","RI: Report of Investigation 13: Geology for Environmental Planning in Monroe County... Plate 5 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI13MGG_307876_7.pdf)",
"Report of Investigation","RI: Report of Investigation 13: Geology for Environmental Planning in Monroe County... Plate 6 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI13MPL_307813_7.pdf)",
"Report of Investigation","RI: Report of Investigation 13: Geology for Environmental Planning in Monroe County... Plate 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI13MXS_307815_7.pdf)",
"Report of Investigation","RI: Report of Investigation 14: Gravity and Aeromagnetic Anomaly Maps of the Southern Peninsula... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI14_216260_7.pdf)",
"Report of Investigation","RI: Report of Investigation 15: Subsurface Geology of Barry County, Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI15_216262_7.pdf)",
"Report of Investigation","RI: Report of Investigation 16: A Ground Investigation of an Aeromagnetic Anomaly... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI16_302711_7.pdf)",
"Report of Investigation","RI: Report of Investigation 17: Establishing Vegetation on Alkaline Iron And Copper Tailings. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI17_307816_7.pdf)",
"Report of Investigation","RI: Report of Investigation 18: Drill Core Investigation of the Fiborn Limestone Member... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI18_302714_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 1 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI19A_302717_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 2 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19B_302720_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 3 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19C_302723_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 4 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19D_302725_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 5 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19E_302726_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 6 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19F_302728_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 7 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19G_302730_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 8 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19H_302732_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 9 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19I_302734_7.pdf)",
"Report of Investigation","RI: Report of Investigation 19: Stratigraphic Cross-Sections of the Michigan Basin. Part 10 OGS-GIMDL Image (https://www.michigan.gov/documents/deq/GIMDL-RI19J_302736_7.pdf)",
"Report of Investigation","RI: Report of Investigation 21: Economic Geology of the Sand and Sandstone Resources of Michigan. OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI21_216264_7.pdf)",
"Report of Investigation","RI: Report of Investigation 22: Stratigraphic Cross Sections Extending from Devonian Antrim Shale... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI22_307881_7.pdf)",
"Report of Investigation","RI: Report of Investigation 23: Dune Type Inventory and Barrier Dune Classification Study... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI23_216265_7.pdf)",
"Report of Investigation","RI: Report of Investigation 25: Potassium Salts (Potash) of the Saline A-1 Evaporite... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI25_216266_7.pdf)",
"Report of Investigation","RI: Report of Investigation 27: Lithostratigraphy and Depositional Environments of the Pennsylvanian... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI27_302944_7.pdf)",
"Report of Investigation","RI: Report of Investigation 28: Impact Origin of the Calvin 28 Cryptoexplosive Disturbance... OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-RI28_302946_7.pdf)",
"Annual Report","SR: 35th Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1903 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR35_302947_7.pdf)",
"Annual Report","SR: 37th Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1905 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR37_302948_7.pdf)",
"Annual Report","SR: 38th Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1906 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR38_302950_7.pdf)",
"Annual Report","SR: 39th Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1907 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR39_302951_7.pdf)",
"Annual Report","SR: 40th Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1908 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR40_302952_7.pdf)",
"Annual Report","SR: 41st Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1909 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR41_302953_7.pdf)",
"Annual Report","SR: 42nd Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1910 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR42_302954_7.pdf)",
"Annual Report","SR: 43rd Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1911 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR43_302955_7.pdf)",
"Annual Report","SR: 44th Annual Report of the Inspector of Salt of the State of Michigan for the year ending November 30th, 1912 OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SAR44_302956_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1953 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1953_302957_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1954 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1954_302958_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1955 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1955_302960_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1956 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1956_302961_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1957 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1957_302962_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1958 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1958_302963_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1960 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1960_302964_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1961 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1961_302965_7.pdf)",
"Summary of Operations","SO: Summary of Operations Oil and Gas Field Operations 1962 OGS-GIMDL Text only (https://www.michigan.gov/documents/deq/GIMDL-SO1962_302966_7.pdf)",
"Secondary Recovery Report","SRR: Secondary Recovery Report 1: Hamilton Field Richfield Oil Pool OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SR01_216268_7.pdf)",
"Secondary Recovery Report","SRR: Secondary Recovery Report 2: Beaver Creek Field OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SR02_307818_7.pdf)",
"Secondary Recovery Report","SRR: Secondary Recovery Report 3: Cranberry Lake Field Richfield Oil Pool OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SR03_302967_7.pdf)",
"Secondary Recovery Report","SRR: Secondary Recovery Report 4: Enterprise Field OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SR04_307819_7.pdf)",
"Secondary Recovery Report","SRR: Secondary Recovery Report 5: Onondaga 10 Unit OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SR05_216270_7.pdf)",
"Secondary Recovery Report","SRR: Secondary Recovery Report 6: Aurelius 35 Unit OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SR06_307820_7.pdf)",
"Secondary Recovery Report","SRR: Secondary Recovery Report 7: Columbus 3 Unit OGS-GIMDL Text (https://www.michigan.gov/documents/deq/GIMDL-SR07_216271_7.pdf)",
"General Geology","GG: General Geology: Something Rare Yet Common: The Petoskey Stone Part 1 of 3 OGS-GIMDL ZIP (https://www.michigan.gov/documents/deq/GIMDL-SRYC-1-OF-3_307754_7.zip)",
"General Geology","GG: General Geology: Something Rare Yet Common: The Petoskey Stone Part 2 of 3 OGS-GIMDL ZIP (https://www.michigan.gov/documents/deq/GIMDL-SRYC-2-OF-3_307752_7.zip)",
