"ticket_last_updated_date_time","ticket_id","issue_type","issue_description","secondary_issue_type","street_address","city","state","zip_code","ticket_status","ticket_created_date_time","ticket_closed_date_time","case_closure_reason","neighborhood_district","neighborhood_district_secondary","locatable","latitude","longitude","count","location"
"2015-07-27T12:39:27.000","101000013026","Transit other suggestion","Transit other suggestion","Transit",,,,,"Closed","2015-07-27T12:33:00.000","2015-07-27T12:39:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-27T13:02:45.000","101000013027","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-07-27T12:47:42.000","2015-07-27T13:02:45.000","Case Cancelled","No Location",,"false",,,"1",
"2015-08-05T12:58:26.000","101000013028","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T13:36:00.000","2015-08-05T12:58:26.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-28T11:33:00.000","101000013029","Transit other suggestion","Transit other suggestion","Transit",,,,,"Closed","2015-07-27T13:56:00.000","2015-07-28T11:33:00.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-28T13:30:32.000","101000013030","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T14:04:00.000","2015-07-28T13:30:32.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-30T10:53:58.000","101000013031","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T14:55:00.000","2015-07-30T10:53:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-30T10:55:59.000","101000013037","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T15:38:00.000","2015-07-30T10:55:59.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-07T10:00:17.000","101000013038","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T15:42:00.000","2015-08-07T10:00:17.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-07T10:53:55.000","101000013041","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T16:04:00.000","2015-08-07T10:53:55.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T09:37:57.000","101000013042","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T16:15:00.000","2015-08-12T09:37:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:27:49.000","101000013043","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-27T16:20:37.000","2015-08-05T09:27:49.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-10T09:33:07.000","101000013047","Construction","Construction","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T08:56:11.000","2015-08-10T09:33:07.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T11:37:41.000","101000013048","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T09:14:00.000","2015-07-29T11:37:41.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:32:24.000","101000013049","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T09:21:15.000","2015-08-05T09:32:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-06T09:39:42.000","101000013050","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T09:28:00.000","2015-08-06T09:39:42.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T06:24:43.000","101000013051","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T09:37:00.000","2015-08-11T06:24:43.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T15:08:54.000","101000013052","Assessment clarification","Assessment clarification","Assessment & Tax","17 51263 RNG RD 204 RNG RD  Strathcona County AB","Strathcona County","AB","T8G 1E9","Closed","2015-07-28T09:41:00.000","2015-07-29T15:08:54.000","Case Resolved","Ward 7",,"true","53.4095","-112.894","1","POINT (-112.894 53.4095)"
"2015-08-05T06:26:36.000","101000013053","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T09:57:00.000","2015-08-05T06:26:36.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-04T06:23:38.000","101000013059","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T10:02:00.000","2015-08-04T06:23:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:33:48.000","101000013060","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T10:15:41.000","2015-08-05T09:33:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-30T13:43:19.000","101000013064","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T10:29:00.000","2015-07-30T13:43:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T08:42:19.000","101000013065","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T10:34:00.000","2015-08-11T08:42:19.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T15:22:36.000","101000013075","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T11:53:00.000","2015-08-13T15:22:36.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T08:10:36.000","101000013078","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T12:17:00.000","2015-07-29T08:10:36.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T08:10:53.000","101000013079","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T12:20:53.000","2015-07-29T08:10:53.000","Closed as Duplicate","No Location",,"false",,,"1",
"2015-07-28T13:28:03.000","101000013081","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T13:18:00.000","2015-07-28T13:28:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-28T15:11:35.000","101000013083","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T13:24:00.000","2015-07-28T15:11:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:55:43.000","101000013084","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T13:31:00.000","2015-08-05T09:55:43.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T06:15:18.000","101000013085","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T13:41:00.000","2015-08-05T06:15:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-10T08:19:21.000","101000013087","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T14:25:00.000","2015-08-10T08:19:21.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T09:43:46.000","101000013088","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T14:29:00.000","2015-08-12T09:43:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:36:17.000","101000013090","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T14:34:04.000","2015-08-05T09:36:17.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:37:35.000","101000013091","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T14:39:32.000","2015-08-05T09:37:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-06T15:50:06.000","101000013092","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T14:50:18.000","2015-08-06T15:50:06.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:38:53.000","101000013094","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T14:52:53.000","2015-08-05T09:38:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T07:19:02.000","101000013097","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T15:31:00.000","2015-08-17T07:19:02.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-06T08:44:20.000","101000013098","Assessment clarification","Assessment clarification","Assessment & Tax","289 52477 HWY 21 HWY  Strathcona County AB","Strathcona County","AB","T8A 6K2","Closed","2015-07-28T15:37:00.000","2015-08-06T08:44:20.000","Case Resolved","Ward 6",,"true","53.532","-113.237","1","POINT (-113.237 53.532)"
"2015-08-13T09:01:57.000","101000013099","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T15:49:00.000","2015-08-13T09:01:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-07T06:16:53.000","101000013100","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T15:49:00.000","2015-08-07T06:16:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T06:31:10.000","101000013102","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T15:57:00.000","2015-07-29T06:31:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-24T15:25:13.000","101000013103","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-07-28T16:01:00.000","2015-09-24T15:25:13.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-30T13:16:59.000","101000013109","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-07-29T07:50:00.000","2015-07-30T13:16:59.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T14:36:06.000","101000013111","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T08:16:00.000","2015-08-12T14:36:06.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T06:35:15.000","101000013116","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T08:28:00.000","2015-08-11T06:35:15.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-06T13:26:49.000","101000013117","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-07-29T09:09:00.000","2015-08-06T13:26:49.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T13:35:11.000","101000013118","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T09:31:00.000","2015-07-29T13:35:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T14:30:18.000","101000013119","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T09:31:00.000","2015-08-11T14:30:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T06:09:55.000","101000013120","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T09:45:00.000","2015-08-05T06:09:55.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:40:04.000","101000013123","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T10:07:57.000","2015-08-05T09:40:04.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T14:30:50.000","101000013126","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T10:33:00.000","2015-08-11T14:30:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:41:18.000","101000013127","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T10:40:34.000","2015-08-05T09:41:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T10:47:47.000","101000013129","Early/late bus concern","Early/late bus concern","Transit",,,,,"Closed","2015-07-29T10:46:00.000","2015-07-29T10:47:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:46:41.000","101000013130","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T10:59:00.000","2015-08-05T09:46:41.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T15:31:52.000","101000013132","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T11:08:04.000","2015-07-29T15:31:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-07T09:26:09.000","101000013133","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T11:19:00.000","2015-08-07T09:26:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T08:42:30.000","101000013135","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T11:28:30.000","2015-08-12T08:42:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:42:29.000","101000013143","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T14:14:57.000","2015-08-05T09:42:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T10:34:28.000","101000013151","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T14:35:00.000","2015-08-05T10:34:28.000","Case Resolved","No Location",,"false",,,"1",
"2015-07-29T15:30:23.000","101000013153","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T14:41:00.000","2015-07-29T15:30:23.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T09:43:32.000","101000013154","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T14:58:35.000","2015-08-05T09:43:32.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T14:23:07.000","101000013157","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T15:41:00.000","2015-08-12T14:23:07.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-07T07:47:48.000","101000013162","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T16:02:42.000","2015-08-07T07:47:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T13:57:03.000","101000013164","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T16:16:00.000","2015-08-12T13:57:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T15:35:06.000","101000013166","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-07-29T16:26:00.000","2015-08-13T15:35:06.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-07T09:26:46.000","101000013180","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-30T08:42:00.000","2015-08-07T09:26:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-05T10:33:10.000","101000013182","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-07-30T09:20:00.000","2015-08-05T10:33:10.000","Case Resolved","No Location",,"false",,,"1",
