Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,X Coordinate,Y Coordinate,Council Districts,Neighborhoods ,Tracts,Police Districts,Zip Codes,Block Groups,Blocks,Local Historic Districts
1000620369,11/14/2016 10:56:00 AM,11/14/2016 01:58:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1000868196,07/06/2018 09:03:00 AM,07/13/2018 09:11:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,534,ELMWOOD,,Buffalo,NY,14222,100.37-5-4,42 91158151029466,43,-79,NIAGARA,District B,66.01,2,2012,-8780593,5298526,,,,,,,,
1000766917,11/09/2017 10:12:00 AM,11/09/2017 11:03:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,478,ELMWOOD,,Buffalo,NY,14222,100.45-3-16,42 91021413816457,43,-79,NIAGARA,District B,67.01,2,2000,-8780590,5298302,,,,,,,,
1000869912,07/12/2018 09:31:00 AM,07/13/2018 11:37:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,395,ELMWOOD,,Buffalo,NY,14222,100.54-1-37,42 90769177646574,43,-79,NIAGARA,District B,67.02,2,2003,-8780502,5297949,,,,,,,,
1000711379,07/18/2017 03:57:00 PM,07/24/2017 02:20:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,415,ELMWOOD,,Buffalo,NY,14222,100.54-1-42,42 9082442187011,43,-79,NIAGARA,District B,67.02,2,2003,-8780512,5298032,,,,,,,,
1000905647,10/15/2018 01:09:00 PM,10/19/2018 08:16:00 AM,Closed,Dept of Public Works,Sanitation,Totes Audit (Req_Serv),Property,312,ELMWOOD,,Buffalo,NY,14222,100.61-4-8,42 90552543814621,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297606,,,,,,,,
1000674686,04/06/2017 01:38:00 PM,04/06/2017 02:39:00 PM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Property,500,ELMWOOD,,Buffalo,NY,14222,100.45-3-12,42 91075526388553,43,-79,NIAGARA,District B,67.01,2,2000,-8780597,5298382,,,,,,,,
1000817672,03/02/2018 12:32:00 PM,03/03/2018 05:00:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,353,ELMWOOD,,Buffalo,NY,14222,100.62-1-1,42 906470043460025,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297773,,,,,,,,
1000594874,08/26/2016 02:37:00 PM,09/22/2016 12:34:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,328,BRYANT,,Buffalo,NY,14222,100.53-2-29,42 90889322880812,43,-79,NIAGARA,District B,67.01,4,4000,,,,,,,,,,
1000651804,01/23/2017 08:08:00 AM,01/23/2017 09:48:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,448,ELMWOOD,,Buffalo,NY,14222,100.45-4-9,42 90933073688412,43,-79,NIAGARA,District B,67.01,2,2003,-8780598,5298154,,,,,,,,
1000598581,09/12/2016 02:04:00 PM,10/03/2016 02:20:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1000724444,07/28/2017 05:47:00 PM,09/01/2017 04:05:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,423,ELMWOOD,,Buffalo,NY,14222,100.54-1-44,42 90846548058481,43,-79,NIAGARA,District B,67.02,2,2003,-8780523,5298074,,,,,,,,
1000818928,03/09/2018 07:54:00 AM,03/12/2018 02:59:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,654,ELMWOOD,,Buffalo,NY,14222,100.29-4-7,42 914688381458596,43,-79,NIAGARA,District B,66.01,2,2000,-8780593,5299021,,,,,,,,
1000694008,05/16/2017 09:49:00 AM,06/01/2017 08:32:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000726034,08/04/2017 09:27:00 AM,08/04/2017 03:12:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1000968746,04/16/2019 11:32:00 AM,08/16/2019 12:40:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Sign Hazards (Req_Serv),Property,604,ELMWOOD,,Buffalo,NY,14222,100.37-3-11,42 91338643575872,43,-79,NIAGARA,District B,66.01,2,2006,-8780615,5298817,,,,,,,,
1000706184,06/28/2017 11:24:00 AM,07/07/2017 08:21:00 AM,Closed,Dept of Public Works,Sanitation,Totes Pickup (Req_Serv),Property,325,ELMWOOD,,Buffalo,NY,14222,100.62-1-34,42 90571601338119,43,-79,NIAGARA,District B,67.02,2,2003,-8780513,5297649,,,,,,,,
1000948908,02/28/2019 10:57:00 AM,03/06/2019 01:41:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,531,ELMWOOD,,Buffalo,NY,14222,100.38-4-58,42 9114718762445,43,-79,NIAGARA,District B,66.02,2,2002,-8780520,5298513,,,,,,,,
1000649825,01/09/2017 01:56:00 PM,01/11/2017 01:05:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,333,ELMWOOD,,Buffalo,NY,14222,100.62-1-36,42 90593145055671,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297690,,,,,,,,
1000560653,07/05/2016 12:08:00 PM,07/16/2016 11:47:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,262,BRYANT,,Buffalo,NY,14222,100.54-1-1,42 90885653206733,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000594877,08/26/2016 02:42:00 PM,08/30/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Property,328,BRYANT,,Buffalo,NY,14222,100.53-2-29,42 90889322880812,43,-79,NIAGARA,District B,67.01,4,4000,,,,,,,,,,
1000634982,12/09/2016 11:47:00 AM,12/09/2016 01:50:00 PM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,584,ELMWOOD,,Buffalo,NY,14222,100.37-4-7,42 91285288132673,43,-79,NIAGARA,District B,66.01,2,2007,-8780586,5298746,,,,,,,,
1000897748,09/06/2018 03:58:00 PM,09/07/2018 12:08:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000766051,11/03/2017 01:46:00 PM,11/08/2017 09:11:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,338,ELMWOOD,,Buffalo,NY,14222,100.61-4-5,42 90631047814328,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297696,,,,,,,,
1000736032,09/13/2017 11:35:00 AM,09/13/2017 03:31:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,176,BRYANT,,Buffalo,NY,14222,100.54-2-5,42 90883197941938,43,-79,NIAGARA,District B,67.02,2,2004,-8780151,5298075,,,,,,,,
1000669675,03/14/2017 02:01:00 PM,03/19/2017 03:27:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,256,BRYANT,,Buffalo,NY,14222,100.54-1-2,42 90885524251005,43,-79,NIAGARA,District B,67.02,2,2003,-8780475,5298066,,,,,,,,
1000946975,02/20/2019 01:28:00 PM,02/23/2019 01:06:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,242,BRYANT,,Buffalo,NY,14222,100.54-1-4,42 908852232157926,43,-79,NIAGARA,District B,67.02,2,2003,-8780428,5298066,,,,,,,,
1000665557,02/16/2017 12:00:00 PM,02/22/2017 09:42:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,376,BRYANT,,Buffalo,NY,14222,100.53-1-20,42 9088930685308,43,-79,NIAGARA,District B,67.01,4,4001,-8781013,5298073,,,,,,,,
1000708828,07/10/2017 01:10:00 PM,07/21/2017 10:29:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000920849,11/14/2018 11:13:00 AM,11/21/2018 11:54:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,376,BRYANT,,Buffalo,NY,14222,100.53-1-20,42 9088930685308,43,-79,NIAGARA,District B,67.01,4,4001,-8781013,5298073,,,,,,,,
1000903212,10/03/2018 08:56:00 AM,10/25/2018 09:05:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61./Z,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1000764999,10/30/2017 08:54:00 AM,10/30/2017 09:26:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,395,ELMWOOD,,Buffalo,NY,14222,100.54-1-37,42 90769177646574,43,-79,NIAGARA,District B,67.02,2,2003,-8780502,5297949,,,,,,,,
1000897901,09/07/2018 10:59:00 AM,09/12/2018 09:00:00 AM,Closed,Dept of Public Works,Sanitation,Totes Audit (Req_Serv),Property,295,BRYANT,,Buffalo,NY,14222,100.45-4-11.11,42 908981351517276,43,-79,NIAGARA,District B,67.01,2,2003,-8780653,5298165,,,,,,,,
1000560077,06/30/2016 04:35:00 PM,07/01/2016 03:52:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,328,BRYANT,,Buffalo,NY,14222,100.53-2-29,42 90889322880812,43,-79,NIAGARA,District B,67.01,4,4000,,,,,,,,,,
1000621965,11/21/2016 12:38:00 PM,11/23/2016 07:49:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Property,INTERSECTION,Bryant St,Ashland Ave,Buffalo,NY,14222,2456,42 90893900081663,43,-79,NIAGARA,District B,67.01,2,2001,1069158,1060027,,,,,,,,
1000819170,03/11/2018 11:30:00 PM,03/25/2018 12:29:00 PM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000862852,06/15/2018 09:15:00 AM,06/20/2018 01:06:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,374,ELMWOOD,,Buffalo,NY,14222,100.53-3-35,42 90736524252396,43,-79,NIAGARA,District B,67.01,2,2004,-8780619,5297857,,,,,,,,
1000576043,07/25/2016 12:35:00 PM,07/25/2016 12:37:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,520,ELMWOOD,,Buffalo,NY,14222,100.45-3-8.11,42 91124719631452,43,-79,NIAGARA,District B,67.01,2,2000,,,,,,,,,,
1000664616,02/09/2017 09:53:00 AM,02/15/2017 10:35:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,319,BRYANT,,Buffalo,NY,14222,100.45-2-26,42 908996416602385,43,-79,NIAGARA,District B,67.01,2,2001,-8780761,5298152,,,,,,,,
1000795203,01/02/2018 01:15:00 PM,01/08/2018 08:23:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000701660,06/12/2017 02:37:00 PM,06/16/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,312,ELMWOOD,,Buffalo,NY,14222,100.61-4-8,42 90552543814621,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297606,,,,,,,,
1000939816,01/15/2019 02:37:00 PM,02/06/2019 08:26:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,394,ELMWOOD,,Buffalo,NY,14222,100.53-3-30,42 9078610240499,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297952,,,,,,,,
1000735642,09/12/2017 09:21:00 AM,09/12/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Stump Removal Quality Issue (Req_Serv),Property,312,ELMWOOD,,Buffalo,NY,14222,100.61-4-8,42 90552543814621,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297606,,,,,,,,
1000813877,02/15/2018 08:36:00 AM,02/20/2018 12:46:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,300,ELMWOOD,,Buffalo,NY,14222,100.61-4-9,42 90516311195738,43,-79,NIAGARA,District B,67.01,2,2004,-8780599,5297521,,,,,,,,
1000632377,11/23/2016 11:40:00 AM,11/23/2016 01:41:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Property,250,BRYANT,,Buffalo,NY,14222,100.54-1-3,42 9088539525966,43,-79,NIAGARA,District B,67.02,2,2003,-8780459,5298066,,,,,,,,
1000666112,02/21/2017 03:24:00 PM,03/08/2017 03:47:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61./Z,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1000887798,08/01/2018 04:15:00 PM,08/09/2018 02:25:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,424,ELMWOOD,,Buffalo,NY,14222,100.53-3-26,42 908604420758664,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298087,,,,,,,,
1000946520,02/19/2019 10:57:00 AM,03/05/2019 01:12:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Combo (Req_Serv),Property,200,BRYANT,,Buffalo,NY,14222,100.54-2-2,42 90883689153817,43,-79,NIAGARA,District B,67.02,2,2004,-8780254,5298090,,,,,,,,
1000724532,07/31/2017 08:54:00 AM,08/07/2017 11:15:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,309,ELMWOOD,,Buffalo,NY,14222,100.62-1-31,42 905285139005784,43,-79,NIAGARA,District B,67.02,2,2003,-8780514,5297592,,,,,,,,
1000818521,03/07/2018 09:50:00 AM,03/07/2018 03:53:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,INTERSECTION,Bryant St,Ashland Ave,Buffalo,NY,14222,2456,42 90893900081663,43,-79,NIAGARA,District B,67.01,2,2001,1069158,1060027,,,,,,,,
1000941711,01/25/2019 12:05:00 PM,02/14/2019 04:10:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,INTERSECTION,Bryant St,Ashland Ave,Buffalo,NY,14222,2456,42 90893900081663,43,-79,NIAGARA,District B,67.01,2,2001,1069158,1060027,,,,,,,,
1000835008,04/12/2018 08:59:00 AM,05/02/2018 08:18:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,584,ELMWOOD,,Buffalo,NY,14222,100.37-4-7,42 91285288132673,43,-79,NIAGARA,District B,66.01,2,2007,-8780586,5298746,,,,,,,,
1000868990,07/09/2018 03:03:00 PM,07/10/2018 03:11:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1000819075,03/09/2018 01:39:00 PM,03/20/2018 08:15:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000893496,08/21/2018 11:10:00 AM,09/28/2018 01:16:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1000563835,07/17/2016 07:23:00 PM,08/03/2016 02:20:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,577,ELMWOOD,,Buffalo,NY,14222,100.38-5-55,42 91273281118682,43,-79,NIAGARA,District B,66.02,2,2001,,,,,,,,,,
1000749798,09/29/2017 03:18:00 PM,10/02/2017 10:58:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,319,BRYANT,,Buffalo,NY,14222,100.45-2-26,42 908996416602385,43,-79,NIAGARA,District B,67.01,2,2001,-8780761,5298152,,,,,,,,
1000897118,09/05/2018 09:22:00 AM,09/17/2018 01:18:00 PM,Closed,Dept of Public Works,Rodent Control,Pest (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1000851433,05/08/2018 12:19:00 PM,05/11/2018 10:07:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,582,ELMWOOD,,Buffalo,NY,14222,100.37-4-8,42 91279297047287,43,-79,NIAGARA,District B,66.01,2,2007,-8780587,5298730,,,,,,,,
1000560300,07/01/2016 01:37:00 PM,07/01/2016 02:13:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,306,BRYANT,,Buffalo,NY,14222,100.53-3-23,42 9088777842636,43,-79,NIAGARA,District B,67.01,2,2004,,,,,,,,,,
1000729259,08/15/2017 01:26:00 PM,09/29/2017 11:43:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,256,BRYANT,,Buffalo,NY,14222,100.54-1-2,42 90885524251005,43,-79,NIAGARA,District B,67.02,2,2003,-8780475,5298066,,,,,,,,
1000723684,07/26/2017 02:56:00 PM,07/27/2017 09:41:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Property,INTERSECTION,Bryant St,Ashland Ave,Buffalo,NY,14222,2456,42 90893900081663,43,-79,NIAGARA,District B,67.01,2,2001,1069158,1060027,,,,,,,,
1000664937,02/13/2017 08:53:00 AM,03/08/2017 03:45:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000695739,05/22/2017 12:16:00 PM,05/23/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,312,ELMWOOD,,Buffalo,NY,14222,100.61-4-8,42 90552543814621,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297606,,,,,,,,
1000839435,05/01/2018 02:11:00 PM,05/14/2018 10:16:00 AM,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61./Z,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1000794909,12/29/2017 12:22:00 PM,01/08/2018 08:23:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298664,,,,,,,,
1000648428,12/29/2016 09:30:00 AM,12/30/2016 02:09:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,385,ELMWOOD,,Buffalo,NY,14222,100.54-1-35,42 90741555532805,43,-79,NIAGARA,District B,67.02,2,2003,-8780502,5297903,,,,,,,,
1000863238,06/18/2018 07:16:00 AM,06/22/2018 03:29:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,325,BRYANT,,Buffalo,NY,14222,100.45-2-28,42 90900101854344,43,-79,NIAGARA,District B,67.01,2,2001,-8780791,5298164,,,,,,,,
1000699713,06/05/2017 02:06:00 PM,06/08/2017 06:28:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,190,BRYANT,,Buffalo,NY,14222,100.54-2-3,42 908835460984385,43,-79,NIAGARA,District B,67.02,2,2004,-8780214,5298064,,,,,,,,
1000852440,05/11/2018 09:24:00 AM,05/11/2018 12:31:00 PM,Closed,Dept of Public Works,Streets/Sanitation,Damage from Street Worker (Req_Serv),Property,250,BRYANT,,Buffalo,NY,14222,100.54-1-3,42 9088539525966,43,-79,NIAGARA,District B,67.02,2,2003,-8780459,5298066,,,,,,,,
1000922885,11/28/2018 10:56:00 AM,12/05/2018 10:49:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,367,ELMWOOD,,Buffalo,NY,14222,100.54-1-32,42 90691835724657,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297828,,,,,,,,
1000739125,09/27/2017 10:34:00 AM,10/02/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000727150,08/08/2017 12:39:00 PM,09/01/2017 04:06:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,405,ELMWOOD,,Buffalo,NY,14222,100.54-1-39,42 9079679975901,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1000533753,06/07/2016 10:38:00 PM,06/08/2016 10:04:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,323,BRYANT,,Buffalo,NY,14222,100.45-2-27,42 9089994846074,43,-79,NIAGARA,District B,67.01,2,2001,,,,,,,,,,
1000795761,01/04/2018 01:25:00 PM,01/11/2018 03:14:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,471,ELMWOOD,,Buffalo,NY,14222,100.46-1-57,42 909917839680894,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298293,,,,,,,,
1000727038,08/08/2017 10:25:00 AM,08/21/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,339,ELMWOOD,,Buffalo,NY,14222,100.62-1-37,42 90609302843304,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297711,,,,,,,,
1000903092,10/02/2018 01:20:00 PM,10/03/2018 07:53:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,410,ELMWOOD,,Buffalo,NY,14222,100.53-3-28,42 908257649239694,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5298011,,,,,,,,
1000668569,03/07/2017 04:12:00 PM,03/07/2017 04:47:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000885658,07/26/2018 10:56:00 AM,10/19/2018 10:44:00 AM,Closed,Dept of Public Works,Sanitation,Totes Pickup (Req_Serv),Property,528,ELMWOOD,,Buffalo,NY,14222,100.37-5-5,42 91144954118704,43,-79,NIAGARA,District B,66.01,2,2012,-8780593,5298506,,,,,,,,
1000594519,08/25/2016 01:51:00 PM,08/31/2016 09:28:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,565,ELMWOOD,,Buffalo,NY,14222,100.38-5-51,42 91237334604565,43,-79,NIAGARA,District B,66.02,2,2001,,,,,,,,,,
1000523105,04/26/2016 11:31:00 AM,04/29/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,310,BRYANT,,Buffalo,NY,14222,100.53-3-22,42 90888002480587,43,-79,NIAGARA,District B,67.01,2,2004,,,,,,,,,,
1000728423,08/11/2017 06:53:00 PM,09/14/2017 10:43:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,304,ELMWOOD,,Buffalo,NY,14222,100.61-4-23,42 90528388735621,43,-79,NIAGARA,District B,67.01,2,2004,-8780598,5297562,,,,,,,,
1000647742,12/23/2016 08:53:00 AM,12/23/2016 11:08:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000813812,02/14/2018 02:22:00 PM,02/16/2018 11:59:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,379,BRYANT,,Buffalo,NY,14222,100.45-1-31,42 9090026960269,43,-79,NIAGARA,District B,67.01,2,2002,-8780990,5298171,,,,,,,,
1000671713,03/24/2017 08:58:00 AM,03/30/2017 03:34:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1000647887,12/23/2016 03:37:00 PM,12/28/2016 09:04:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1000675720,04/11/2017 11:56:00 AM,04/11/2017 01:02:00 PM,Closed,Dept of Public Works,Animal Shelter,Dead Animal Removal (Req_Serv),Property,604,ELMWOOD,,Buffalo,NY,14222,100.37-3-11,42 91338643575872,43,-79,NIAGARA,District B,66.01,2,2006,-8780615,5298817,,,,,,,,
