"codmunicipio","nombremunicipio","coddaneestablecimiento","nombreestablecimiento","danesede","zonasede","consdane","nombresede","docentedirectivo","direccion","telefono","email"
"PUTUMAYO","86569","286569000298","IE RUR ARIZONA","286569005753","IE RUR ARIZONA","28656900029809","ESC RUR MIX PALMAR DEL PICUDO","RURAL","REYES RAMOS YENIS ASALIA ",,"NO"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","286320001871","IE RUR NUEVA BENGALA","28632000088305","ESC RUR MIX VILLA LEIVA","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86573","286573000839","CENT EDUC RUR BOCANA DEL YURILLA","286573000618","CENT EDUC RUR BOCANA DEL YURILLA","28657300083907","ESC RUR MIX LA FLORIDA","RURAL","ACOSTA SINSAJOA ELKIN ALONSO ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568003684","CENT EDUC RUR MARACAIBO","28656800236013","ESC RUR MIX POLICARPA SALAVARRIETA","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86001","286001000633","IE RUR ALTO AFAN","286001003888","IE RUR ALTO AFAN","28600100063306","ESC RUR MIX NUEVA ESPERANZA","RURAL","HERNANDEZ GARRETA EDUARDO  ",,"NO"
"PUTUMAYO","86757","286865003677","IE TEC COMERCIAL LA DORADA","286865003677","IE TEC COMERCIAL LA DORADA","28686500367701","IET COMERCIAL LA DORADA - SEDE PRINCIPAL","URBANA","LUNA LINARES LIGIA ESPERANZA ",,"NO"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286569000271","CENT EDUC RUR VILLAFLOR","28656900023905","ESC RUR MIX LA JOYA","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86573","286573003927","IE RUR ANDINO","286573003811","IE RUR ANDINO","28657300392705","ESC RUR MIX PAILITAS","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573003935","IE RUR OVER ANTONIO MORALES","286573000715","IE RUR OVER ANTONIO MORALES","28657300393505","ESC RUR MIX ISLA NUEVA","RURAL","NUÑEZ TORRES LILIA  ",,"NO"
"PUTUMAYO","86755","286755000044","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","286755001470","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","28675500004407","ESC RUR MIX LA CABAÑA","RURAL","BENAVIDES RAMOS JOSE ANTONIO ",,"NO"
"PUTUMAYO","86320","286320000301","CENT EDUC RUR SINAI","286320000271","CENT EDUC RUR SINAI","28632000030103","ESC RUR MIX EL MIRADOR PEPINO","RURAL","TACAN ARTEAGA LUZDARI DEFATIMA ",,"NO"
"PUTUMAYO","86865","286865004193","IE RUR JOSE ASUNCION SILVA","286865004100","IE RUR JOSE ASUNCION SILVA","28686500419311","BRISAS DEL PALMAR","RURAL","BURBANO QUETAMA SEGUNDO CESAR ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320000093","IE RUR TESALIA","28632000036105","ESC RUR MIX VERSALLES","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86757","286757000084","IE RUR JORDAN ORTIZ","286757000262","IE RUR JORDAN ORTIZ","28675700008402","ESC RUR MIX LA DANTA","RURAL","CASTILLO GUEVARA RENY EUFEMIA ",,"NO"
"PUTUMAYO","86749","386749000045","IE CHAMPAGNAT","186749000518","IE CHAMPAGNAT","38674900004502","ESC URB MIX DE VARONES","URBANA","QUINTERO RIVERA ARIEL UBERTINO ",,"NO"
"PUTUMAYO","86749","286749000598","IE RUR BILINGUE ARTESANAL CAMENTSA","286749000555","IE RUR BILINGUE ARTESANAL CAMENTSA","28674900059807","ESC RUR MIX TAMABIOY","RURAL","SIGINDIOY MUCHAVISOY MARIA ANTONIA ",,"NO"
"PUTUMAYO","86865","186865003745","IE CIUDAD LA HORMIGA","186865004075","IE CIUDAD LA HORMIGA","18686500374502","CENT EDUC SAN FRANCISCO","URBANA","HERNANDEZ ESTRADA GLADIS DEL SOCORRO ",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885002251","IE RUR RIO BLANCO","28688500022411","ESC RUR MIX ALTO MECAYA","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86865","286865003553","IE RUR EL VENADO","286865004088","IE RUR EL VENADO","28686500355306","ESC RUR MIX LLANO VERDE","RURAL","MUESES INAGAN ROSA NELLY ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286571000149","IE RUR JOSE MARIA","28600100048010","ESC RUR MIX ESTRELLA DOS","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","286571000475","IE RUR GALLINAZO","28600100149410","ESC RUR MIX BAJO BARANDAS","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86320","286320000395","IE RUR ANTONIO NARIÑO","286320000417","IE RUR ANTONIO NARIÑO","28632000039502","ESC RUR MIX EL PARAISO","RURAL","IMBACUAN NOGUERA LUIS ANTONIO ",,"NO"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286865003120","IE RUR AGUA CLARA","28675700011407","ESC RUR MIX EL ESPINAL","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571000271","IE RUR MAYOYOQUE","48600100071303","ESC RUR MIX BAJO NUMIÑA","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86571","286001003209","IE RUR PUERTO ROSARIO","286001000129","IE RUR PUERTO ROSARIO","28600100320910","SAN RAFAEL BOMBON","RURAL","CUARAN ORDOÑEZ JORGE WILSON ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002215","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150204","ESC RUR MIX VILLA AGUA BLANCA","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","486568005686","CENT EDUC RUR PUERTO BELLO","286568003871","CENT EDUC RUR PUERTO BELLO","48656800568602","ESC RUR MIX ALTO PIÑUÑA BLANCO","RURAL","CORTEZ OSPINA GILBERTO  ",,"NO"
"PUTUMAYO","86569","286568002602","IE JOSE ANTONIO GALAN","286568002165","IE JOSE ANTONIO GALAN","28656800260203","PREESC PTO CAICEDO","URBANA","CARVAJAL MAYA ANA LILIA ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568004656","CENT EDUC RUR MARACAIBO","28656800236008","ESC RUR MIX EL BAGRE","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86001","286001001800","CENT EDUC RUR CALIYACO","286001003993","CENT EDUC RUR CALIYACO","28600100180009","ESC RUR MIX VILLA ROSA","RURAL","ESCOBAR RAMIREZ SEGUNDO RAUL ",,"NO"
"PUTUMAYO","86320","286320000298","CENT EDUC RUR ALTAMIRA","286320002487","CENT EDUC RUR ALTAMIRA","28632000029810","INGA SELVAS DEL PUTUMAYO","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002436","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150211","ESC RUR MIX LA ESPERANZA","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","286568005083","IE RUR ECOLOGICO EL CUEMBI","286568003340","IE RUR ECOLOGICO EL CUEMBI","28656800508303","ESC RUR MIX LAS DELICIAS","RURAL","TORRES NACED MARIA CRISTINA ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571004284","CENT EDUC RUR LA BARRIALOSA","28600100286522","ESC RUR MIX ALEMANIA","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86320","286320000361","IE RUR TESALIA","286320001626","IE RUR TESALIA","28632000036103","ESC RUR MIX EL BALSAMO","RURAL","MATURANA MOSQUERA FABIOLA  ",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","286001002067","IE RUR RAFAEL REYES","28600100263602","ESC RUR MIX SAN EDUARDO","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86571","286001000161","CENT EDUC RUR EL CEDRO","286571000327","CENT EDUC RUR EL CEDRO","28600100016117","ESC RUR MIX LEJANIAS","RURAL","MOSQUERA MOSQUERA EMERSON  ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571004276","CENT EDUC RUR LA BARRIALOSA","28600100286512","VILLA HERMOSA","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86001","286001003390","CENT ETNOEDUCATIVO RURAL BILING KAMENTSA","286001003390","CENT ETNOEDUCATIVO RURAL BILING KAMENTSA","28600100339001","ESC URB MIX BILING KAMENSAT","URBANA","#N/A",,"NO"
"PUTUMAYO","86865","286865003553","IE RUR EL VENADO","286865003626","IE RUR EL VENADO","28686500355304","ESC RUR MIX POLICARPA SALAVARRIETA","RURAL","MUESES INAGAN ROSA NELLY ",,"NO"
"PUTUMAYO","86865","286865004193","IE RUR JOSE ASUNCION SILVA","286865003855","IE RUR JOSE ASUNCION SILVA","28686500419303","ESC RUR MIX EL VARADERO","RURAL","BURBANO QUETAMA SEGUNDO CESAR ",,"NO"
"PUTUMAYO","86568","286568005202","INSTITUCION ETNOEDUCATIVA RAICES AFROANCESTRALES DE PUERTO ASIS","286568005211","INSTITUCION ETNOEDUCATIVA RAICES AFROANCESTRALES DE PUERTO ASIS","28656800520204","ESC RUR MIX LA PRIMAVERA","RURAL","#N/A",,"NO"
"PUTUMAYO","86219","186219000070","IE SUCRE","286219000104","IE SUCRE","18621900007004","ESC RUR MIX MICHOACAN","RURAL","CALPA PAZOS JORGE ENRIQUE ",,"NO"
"PUTUMAYO","86569","286569000387","CENT EDUC RUR LA INDEPENDENCIA","286569000476","CENT EDUC RUR LA INDEPENDENCIA","28656900038709","ESC RUR MIX BRISAS DEL PIÑUÑA","RURAL","HERNANDEZ BURGOS FREDY ERNEY ",,"NO"
"PUTUMAYO","86320","186320000188","IE SAN JOSE DE ORITO","186320001591","IE SAN JOSE DE ORITO","18632000018805","ESC URB MIX NVA COLOMBIA","URBANA","CORDOBA ALBAN AURA LUZ MILA ",,"NO"
"PUTUMAYO","86885","286885000658","IE RUR ALBANIA","286885000925","IE RUR ALBANIA","28688500065805","ESC RUR MIX EL NARANJITO","RURAL","CABRERA  LUIS ANTIDIO ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320001561","CENT EDUC RUR LUCITANIA","28632000046806","ESC RUR MIX SANTA TERESA","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286569000247","CENT EDUC RUR MARACAIBO","28656800236007","ESC RUR MIX LA FRONTERA","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86573","286573000057","IE RUR SAN PEDRO","286573000057","IE RUR SAN PEDRO","28657300005701","IER SAN PEDRO - SEDE PRINCIPAL","RURAL","#N/A",,"SI"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568000014","CENT EDUC RUR TETEYE","28656800309908","ESC RUR MIX BUENOS AIRES","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86573","286573001126","CENT EDUC RUR SANTA MARIA","286573004541","CENT EDUC RUR SANTA MARIA","28657300112603","ERM NASAKIWE","RURAL","MOSQUERA MURILLO BERNABEL  ",,"NO"
"PUTUMAYO","86320","186320000188","IE SAN JOSE DE ORITO","186320000102","IE SAN JOSE DE ORITO","18632000018803","ESC URB MIX ORITO II","URBANA","CORDOBA ALBAN AURA LUZ MILA ",,"NO"
"PUTUMAYO","86001","286001003292","IE RUR CIUDAD PUERTO LIMON","286001003608","IE RUR CIUDAD PUERTO LIMON","28600100329209","ESC RUR MIX EL RESGUARDO PUERTO LIMON","RURAL","CUARAN BURBANO ROBERTO  ",,"NO"
"PUTUMAYO","86569","286569000441","IE RUR DIVINO NIÑO","286569000158","IE RUR DIVINO NIÑO","28656900044104","ERM LA CRISTALINA","RURAL","HOYOS  LEONIDAS  ",,"NO"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568002068","IE RUR LA LIBERTAD","28656800110006","ESC RUR MIX NUEVA LIBERTAD","RURAL","SANCHEZ PASINGA BENARDINO  ",,"NO"
"PUTUMAYO","86885","286885000658","IE RUR ALBANIA","286885000208","IE RUR ALBANIA","28688500065808","ESC RUR MIX SAN FIDEL","RURAL","CABRERA  LUIS ANTIDIO ",,"NO"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","286001003322","IE RUR GALLINAZO","28600100149409","ESC RUR MIX ALTO BARANDAS","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86885","286885001832","IEPBIN KWE'SX KSXA'W WALA","286885050787","IEPBIN KWE'SX KSXA'W WALA","28688500183203","ESFOBIN Ipx Kweth Ûus-LA TULPA DEL SABER","RURAL","#N/A",,"NO"
"PUTUMAYO","86865","286865001739","IE RUR MARAVELEZ","286865004380","IE RUR MARAVELEZ","28686500173909","ESC RUR MIX BRISAS DEL GUAMUEZ","RURAL","CUARAN RUANO ALBA MERY ",,"NO"
"PUTUMAYO","86571","286001000161","CENT EDUC RUR EL CEDRO","286001001877","CENT EDUC RUR EL CEDRO","28600100016113","ESC RUR MIX EL RECREO","RURAL","MOSQUERA MOSQUERA EMERSON  ",,"NO"
"PUTUMAYO","86757","486865000961","IE RUR SAN MARCELINO","186757004191","IE RUR SAN MARCELINO","48686500096107","AWA MAKNA - UNIÓN LA DORADA","RURAL","YANGUATIN ZAMBRANO TEOFILO GERMAN ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286001002598","CENT EDUC RUR LAS PERLAS","28657100059905","ESC RUR MIX VILLANUEVA DEL YURILLA","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86573","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","286573004591","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","28657300444106","ESC RUR MIX LA GUAJIRA","RURAL","LOPEZ MORALES JHON FREDY ",,"NO"
"PUTUMAYO","86001","286001003292","IE RUR CIUDAD PUERTO LIMON","286001000021","IE RUR CIUDAD PUERTO LIMON","28600100329210","ESC RUR MIX EL MESON","RURAL","CUARAN BURBANO ROBERTO  ",,"NO"
"PUTUMAYO","86757","286757000032","CENT EDUC RUR PUERTO EL SOL","286757000130","CENT EDUC RUR PUERTO EL SOL","28675700003203","ESC RUR MIX EL PORVENIR","RURAL","CORAL GUERRERO JAIRO IVAN ",,"NO"
"PUTUMAYO","86568","286568005610","IE RUR CAUCACIA","286568004851","IE RUR CAUCACIA","28656800561003","ESC RUR MIX EL PROGRESO","RURAL","SOLARTE DE GARCIA LUZ  STELLA ",,"NO"
"PUTUMAYO","86865","286865000597","IE RUR EL ROSAL","286865003383","IE RUR EL ROSAL","28686500059702","ESC RUR MIX LA MANUELITA","RURAL","TREJOS PEÑA LAURA ESTELLA ",,"NO"
"PUTUMAYO","86571","286001001516","IE AMAZONICA","286001003012","IE AMAZONICA","28600100151606","ESC RUR MIX EL CHICHICO","RURAL","APRAEZ YELA ALVARO GERMAN ",,"NO"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568000677","CENT EDUC RUR TETEYE","28656800309906","ESC RURAL MIX EL RINCONCITO","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86573","286573003978","IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO","286573001592","IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO","28657300397805","ESC RUR MIX BALSORA","RURAL","APRAEZ DELGADO MARIA ROSALBA ",,"NO"
"PUTUMAYO","86568","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","286568003013","CEPBIN MANUEL QUINTIN LAME CHANTRE","28656806113713","ESFOBIN KWESX YU´U JHU","RURAL","ULCUE TROCHEZ FABIO  ",,"NO"
"PUTUMAYO","86568","286568002700","IE RUR BAJO LORENZO","286568004389","IE RUR BAJO LORENZO","28656800270008","ESC RUR MIX LA BRASILIA","RURAL","GOMEZ ACOSTA GABRIEL  ",,"NO"
"PUTUMAYO","86568","186568000559","IE CIUDAD DE ASIS","186568000559","IE CIUDAD DE ASIS","18656800055901","COL DE BTO CIAL CIUDAD DE ASIS","URBANA","HERRERA NARVAEZ FERNANDO  ",,"SI"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","286001002890","IE RUR GALLINAZO","28600100149414","QUINORO","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86757","286865003600","IE RUR SAN JOSE ","286757000106","IE RUR SAN JOSE ","28686500360005","ESC RUR MIX DIOS PEÑA","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001000161","CENT EDUC RUR EL CEDRO","286001001818","CENT EDUC RUR EL CEDRO","28600100016106","ESC RUR MIX BUTUTO","RURAL","MOSQUERA MOSQUERA EMERSON  ",,"NO"
"PUTUMAYO","86885","186885002061","IE LUIS CARLOS GALAN","186885002061","IE LUIS CARLOS GALAN","18688500206101","COL TEC LUIS CARLOS GALAN","URBANA","VELASQUEZ BENAVIDES SEGUNDO MAURO ",,"NO"
"PUTUMAYO","86865","286865004193","IE RUR JOSE ASUNCION SILVA","286865004193","IE RUR JOSE ASUNCION SILVA","28686500419301","IER JOSE ASUNCION SILVA - SEDE PRINCIPAL","RURAL","BURBANO QUETAMA SEGUNDO CESAR ",,"NO"
"PUTUMAYO","86571","286001000480","IE RUR JOSE MARIA","286001002601","IE RUR JOSE MARIA","28600100048012","ESC RUR MIX LA VICTORIA","RURAL","TISOY CASTRO ARELIS REGINA ",,"NO"
"PUTUMAYO","86757","286865003138","IE RUR SAN CARLOS","286865003693","IE RUR SAN CARLOS","28686500313802","ESC RUR MIX LA CRISTALINA","RURAL","HOYOS MENDEZ DERLY  ",,"NO"
"PUTUMAYO","86320","286320000140","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","286320001723","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","28632000014007","ESC RUR MIX LA CRISTALINA VIDES","RURAL","AYZAMO OCHOA LIDA ISABEL ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","286320001804","IE RUR EL YARUMO","28632000037907","CER NUEVA ESPERANZA - SEDE PRINCIPAL","RURAL","#N/A",,"NO"
"PUTUMAYO","86757","286865003600","IE RUR SAN JOSE ","286865003278","IE RUR SAN JOSE ","28686500360004","ESC RUR MIX LA PRIMAVERA","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885001174","IE RUR RIO BLANCO","28688500022404","ESC RUR MIX LAS PLAYAS","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86571","286571000050","CER SAUDITA","286001002008","CER SAUDITA","28657100005002","ESC RUR MIX SANTA ROSA","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","186573004104","CENTRO ETNOEDUCATIVO RURAL MONA TO+","286573000065","CENTRO ETNOEDUCATIVO RURAL MONA TO+","18657300410404","ESC RUR MIX AGUAS NEGRAS","RURAL","CASTILLO NOFUYA ABELARDO  ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571000017","IE RUR MAYOYOQUE","48600100071311","ESC RUR MIX ALTO MAYOYOQUE","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286001003381","CEPBIN KWE'SX UMA KIWE","28656900031008","ESFOBIN ALTO VILLANUEVA","RURAL","#N/A",,"NO"
"PUTUMAYO","86757","286865003138","IE RUR SAN CARLOS","286865003138","IE RUR SAN CARLOS","28686500313801","COL SAN CARLOS","RURAL","HOYOS MENDEZ DERLY  ",,"SI"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286757000017","IE RUR AGUA CLARA","28675700011408","ESC RUR MIX EL JAZMIN","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86573","286573001371","IE RUR LEONIDAS NORZAGARAY","286573000235","IE RUR LEONIDAS NORZAGARAY","28657300137106","ESC RUR MIX LA VICTORIA","RURAL","ROJAS BROWN RAMIRO  ",,"SI"
"PUTUMAYO","86757","286757000084","IE RUR JORDAN ORTIZ","286757000068","IE RUR JORDAN ORTIZ","28675700008403","ESC RUR MIX EL MAIZAL","RURAL","CASTILLO GUEVARA RENY EUFEMIA ",,"NO"
"PUTUMAYO","86001","186001000175","IE PIO XII","186001000175","IE PIO XII","18600100017501","COL PIO XII","URBANA","MEZA SEVILLANO JAMES NOLBERTO ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001003080","IE RUR LA CEIBA","28600100269507","ESC RUR MIX AGUA AZUL","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885001786","IE RUR RIO BLANCO","28688500022415","ESC RUR MIX OROYACO","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86760","486760000043","IE RUR INTERCULTURAL MADRE LAURA","486760000043","IE RUR INTERCULTURAL MADRE LAURA","48676000004301","CENT EDUC MADRE LAURA SAN ANDRES","RURAL","SALAS SALAS ARTURO DOCITEO ",,"NO"
"PUTUMAYO","86571","286571000050","CER SAUDITA","286001001826","CER SAUDITA","28657100005004","ESC RUR MIX SAN RAFAEL","RURAL","#N/A",,"NO"
"PUTUMAYO","86001","186001002798","IE ETNOEDUCATIVA BILINGUE INGA","186001002798","IE ETNOEDUCATIVA BILINGUE INGA","18600100279801","INS ETNOEDUCATIVA BILINGUE INGA","URBANA","HERNANDEZ GARRETA LEONARDO  ",,"NO"
"PUTUMAYO","86001","286001001800","CENT EDUC RUR CALIYACO","286001800001","CENT EDUC RUR CALIYACO","28600100180011","ESC RUR MIX EL LIBANO","RURAL","ESCOBAR RAMIREZ SEGUNDO RAUL ",,"NO"
"PUTUMAYO","86755","186755000015","IE ALMIRANTE PADILLA","186755000015","IE ALMIRANTE PADILLA","18675500001501","COL ALMIRANTE PADILLA","URBANA","BENAVIDES MEZA DIEGO OSCAR ",,"NO"
"PUTUMAYO","86001","286001001800","CENT EDUC RUR CALIYACO","286001001656","CENT EDUC RUR CALIYACO","28600100180005","ESC RUR MIX VILLA NUEVA","RURAL","ESCOBAR RAMIREZ SEGUNDO RAUL ",,"NO"
"PUTUMAYO","86320","286320000875","CENT EDUC RUR EL LIBANO","286320002240","CENT EDUC RUR EL LIBANO","28632000087506","BRISAS DEL ACHIOTE","RURAL","CARVAJAL CABRERA FABER  ",,"NO"
"PUTUMAYO","86573","286573000839","CENT EDUC RUR BOCANA DEL YURILLA","286573003943","CENT EDUC RUR BOCANA DEL YURILLA","28657300083904","ESC RUR MIX LA ESMERALDA","RURAL","ACOSTA SINSAJOA ELKIN ALONSO ",,"NO"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568005156","CENT EDUC RUR TETEYE","28656800309910","ESC RUR MIX LA CONGA SINAI","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86568","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","286568061200","CEPBIN MANUEL QUINTIN LAME CHANTRE","28656806113710","ESFOBIN Bilingue Nasa Sa't Tama","RURAL","ULCUE TROCHEZ FABIO  ",,"NO"
"PUTUMAYO","86320","286320000301","CENT EDUC RUR SINAI","286320000301","CENT EDUC RUR SINAI","28632000030101","CER SINAI - SEDE PRINCIPAL","RURAL","TACAN ARTEAGA LUZDARI DEFATIMA ",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205701","COL RURAL GUILLERMO VALENCIA","RURAL","BENAVIDES RINCON EDUARDO  ",,"SI"
"PUTUMAYO","86573","286573000057","IE RUR SAN PEDRO","286573000251","IE RUR SAN PEDRO","28657300005704","ESC RUR MIX SAN ANTONIO","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885001018","IE RUR VILLA AMAZONICA","28688500006211","ESC RUR MIX SINAI","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86320","286320000441","IE RUR NUEVA SILVANIA","286320000441","IE RUR NUEVA SILVANIA","28632000044101","IER NUEVA SILVANIA - SEDE PRINCIPAL","RURAL","RIVADENEIRA DIAZ LIBARDO MARINO ",,"NO"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568002076","CENT EDUC RUR TETEYE","28656800309904","ERM SAN ISIDRO","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86573","286573000901","IE RUR JORGE ELIECER GAITAN","286573000031","IE RUR JORGE ELIECER GAITAN","28657300090111","ESC RUR MIX LA CONCEPCION II","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","286573004583","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","28657300444105","ESC RUR MIX PRIMAVERA","RURAL","LOPEZ MORALES JHON FREDY ",,"NO"
"PUTUMAYO","86001","486001000331","CENT EDUC RUR CONDAGUA","286001002580","CENT EDUC RUR CONDAGUA","48600100033104","ESC RUR MIX SAN JOAQUIN","RURAL","LOPEZ MORA SEGUNDO LUCIO ",,"NO"
"PUTUMAYO","86573","286573000804","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","286573004516","INST ETNOEDUCATIVA RUR INDIGENA KICHWA SANTA CECILIA","28657300080407","ERM SANTA TERESITA","RURAL","MUÑOZ MACANILLA MARIA LIBIA ",,"NO"
"PUTUMAYO","86568","286568000472","IE RUR NUEVA GRANADA","486568005716","IE RUR NUEVA GRANADA","28656800047209","ESC RUR MIX EL BUEN SAMARITANO","RURAL","SANCHEZ TARAPUEZ FABIO SIGIFREDO ",,"NO"
"PUTUMAYO","86757","286757000114","IE RUR AGUA CLARA","286865002948","IE RUR AGUA CLARA","28675700011406","ESC RUR MIX RISARALDA","RURAL","ACHICANOY MARTINEZ JOSE LUIS ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885000534","IE RUR VILLA AMAZONICA","28688500006203","ESC RUR MIX LA BETULIA","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86573","286573000073","CENTRO ETNOEDUCATIVO RURAL INDIGENA D+ONA SAFIA","286573800011","CENTRO ETNOEDUCATIVO RURAL INDIGENA D+ONA SAFIA","28657300007305","KA+IYANO","RURAL","LARRARTE GUZMAN OSCAR JAVIER ",,"NO"
"PUTUMAYO","86571","286001003209","IE RUR PUERTO ROSARIO","286001003209","IE RUR PUERTO ROSARIO","28600100320901","IER PUERTO ROSARIO - SEDE PRINCIPAL","RURAL","CUARAN ORDOÑEZ JORGE WILSON ",,"NO"
