"regi_n","metropolitana","distrito","estaci_n","barrio","zona","nro_integrantes","estado"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","CENTRO","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA ZIPAQUIRA","CENTRO","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA MAGDALENA MEDIO","DISTRITO UNO DE POLICIA BARRANCABERMEJA","ESTACION DE POLICIA BARRANCABERMEJA","TORCOROMA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA MAGDALENA MEDIO","DISTRITO UNO DE POLICIA BARRANCABERMEJA","ESTACION DE POLICIA BARRANCABERMEJA","TORCOROMA","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA MAGDALENA MEDIO","DISTRITO UNO DE POLICIA BARRANCABERMEJA","ESTACION DE POLICIA BARRANCABERMEJA","AGUAS CLARAS","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","CENTRO","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","BARRIO SAN LUIS","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","CAMPO HERMOSO","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","LOS ALMENDROS","URBANA","139","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","BROOKS HILL","URBANA","42","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","LAURELES","RURAL","32","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","NATANIA","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","LA PAZ","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","BLACK DOG","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","CENTRO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","BACK ROAD","URBANA","31","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","PARAISO","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","LAS TABLITAS","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","SARIE BAY","URBANA","33","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","SIMPSON WELL","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","BARKER","RURAL","31","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA SAN ANDRES","DISTRITO UNICO DE POLICIA SAN ANDRES","ESTACION DE POLICIA SAN ANDRES","BACK ROAD","URBANA","31","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","CAPELLANIA E-9","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","VILLEMAR E-9","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","SALITRE","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","ATAHUALPA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","SAN JOSE DE FONTIBON","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","LA ESTANCIA E-9","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","SAN PEDRO DE LOS ROBLES","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","VERACRUZ E-9","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","VILLEMAR E-9","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","EL TAPETE E-9","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","SAN JOSE","URBANA","5","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","BOHIOS DE HUNZA E-9","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","EL CARMEN E-9","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","CENTRO","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","CENTRO","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","EL CARMEN E-9","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","VILLEMAR E-9","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","SALAMANCA E-9","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","LA GIRALDA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","BAHIA SOLANO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","LAS FLORES","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","FERROCAJA E-9","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","SAN JOSE DE FONTIBON","URBANA","28","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","LA ESTANCIA E-9","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","VILLEMAR E-9","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","BELEN E-9","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","ZELFITA","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","VILLEMAR E-9","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","SANTA CECILIA E-9","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BOSTON E-9","URBANA","30","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","LAS FLORES","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","EL CARMEN E-9","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","CAPELLANIA E-9","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","ATAHUALPA","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BAHIA SOLANO","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDOS OPERATIVOS DE SEGURIDAD CIUDADANA","ESTACION DE POLICIA FONTIBON","CENTRO","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BOHIOS DE HUNZA E-9","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","FONTIBON CENTRO E-9","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","EL REFUGIO E-9","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","FLANDES E-9","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","LA ESTANCIA E-9","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","MORAVIA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","LA ROSITA E-9","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","CENTRO","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","LA ESTANCIA E-9","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","EL REFUGIO E-9","URBANA","32","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","LA ESTANCIA E-9","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","MODELIA E-9","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","SANTIAGO","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","BATAVIA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","LA GIRALDA","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","BOHIOS DE HUNZA E-9","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","LA ISLA","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","BATAVIA","URBANA","30","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","SELVA DORADA E-9","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","SAN JOSE","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","PRADOS DE ALAMEDA E-9","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","CAPELLANIA E-9","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","CIUDAD SALITRE I E-9","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","SAN PEDRO DE LOS ROBLES","URBANA","26","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","CARLOS LLERAS","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","CAPELLANIA E-9","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BATAVIA","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","MODELIA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","FERROCAJA E-9","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BOSTON E-9","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","EL CARMEN","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","MORAVIA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","INDUSTRIAL","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","LA ROSITA","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","CENTRO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","CAMBULOS","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BATAVIA","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","SAN PABLO","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BATAVIA","URBANA","30","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","BATAVIA","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","VILLEMAR E-9","URBANA","27","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","VILLEMAR","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","FERROCAJA E-9","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 3","ESTACION DE POLICIA FONTIBON","VERSALLES E-9","URBANA","30","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","ZELFITA","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","FERROCAJA E-9","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA FONTIBON","BOHIOS","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 2","ESTACION DE POLICIA FONTIBON","VILLEMAR E-9","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","SAN CRISTOBAL","URBANA","46","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","CONTADOR E-1","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","CEDRITOS E-1","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","CEDRITOS","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","SAN PATRICIO E-1","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","SANTA ANA","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","CHICO NAVARRA","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","SANTA ANA","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","CEDRITOS E-1","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","SAN CRISTOBAL NORTE","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","EL TOBERIN E-1","URBANA","35","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","BABILONIA E-1","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","LA CITA","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","BARRANCAS E-1","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","VILLA MAGDALA E-1","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","METROPOLITANA DE BOGOTA","COMANDO OPERATIVO DE SEGURIDAD CIUDADANA NRO. 1","ESTACION DE POLICIA USAQUEN","LA URIBE","URBANA","15","ACTIVO"
