"municipio","clase","marca","linea","modelo","carroceria","pasajeros","tonelaje","cilindraje","servicio","estado","blindaje","importado","puertas"
"CHIQUINQUIRA","CAMION","CHEVROLET","NPR","1996","FURGON","0","4.5","0","PARTICULAR","ACTIVO","N",,"2"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","323","1996","COUPE","5","0","1300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1997","SEDAN","5","0","1600","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1996","CABINADO","5","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","LUV 2300","1996","FURGON","0","1.5","2300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","MITSUBISHI","MONTERO","1996","CABINADO","7","0","2600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","DAEWOO","RACER","1996","SEDAN","5","0","1500","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1997","CABINADO","6","0","2501","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","PEUGEOT","HATCHBANK MECANICO 1400","1997","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","S","4"
"CHIQUINQUIRA","AUTOMOVIL","MITSUBISHI","LANCER","1997","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SWIFT","1997","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","BUSETA","ASIA MOTORS","COMBI","1996","CERRADO","19","0","3000","PARTICULAR","ACTIVO","N","S","1"
"CHIQUINQUIRA","CAMIONETA","ASIA MOTORS","TOWNER","1996","CERRADO","7","0","1000","PARTICULAR","ACTIVO","N","S","5"
"CHIQUINQUIRA","AUTOMOVIL","SUBARU","VIVIO","1997","SEDAN","5","0","660","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1997","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","DODGE","RAM","1996","PLATON","0","3","4000","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","CLIO","1997","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","FORD","F-150","1997","PLATON","0","1","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","JEEP WILLYS","CHEROKEE","1997","CABINADO","5","0","4000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","MITSUBISHI","MONTERO","1997","CABINADO","5","0","2400","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","MITSUBISHI","LANCER","1997","STATION WAGON","5","0","1500","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","MITSUBISHI","MONTERO","1997","CABINADO","5","0","2600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1997","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","JEEP WILLYS","CHEROKEE","1997","CABINADO","5","0","4000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","FORD","EXPLORER","1997","CABINADO","5","0","4000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","KIA","CERES","1996","FURGON","0","1","2200","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","C10 SILVERADO","1997","PLATON","0","1","5500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","323","1997","COUPE","5","0","1300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","HYUNDAI","ACCENT","1997","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1997","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1998","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","LUV 2300","1997","ESTACA","0","1","2300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","MONZA","1988","SEDAN","5","0","2000","PARTICULAR","ACTIVO","0","0","5"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","VITARA","1997","CABINADO","5","0","1600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1998","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1998","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SWIFT","1992","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","DAEWOO","CIELO","1998","SEDAN","5","0","1500","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","JEEP WILLYS","GRAN CHEROKEE","1997","STATION WAGON","5","0","4000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","VITARA","1998","CABINADO","5","0","1600","PARTICULAR","ACTIVO","N","N","3"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1998","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","SAMURAI","1998","CABINADO","5","0","1300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","MITSUBISHI","L-200","1998","ESTACA","0","1","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","JEEP WILLYS","CHEROKEE","1998","CABINADO","5","0","4000","PARTICULAR","ACTIVO","0","1","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R19","1998","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","ALLEGRO","1998","SEDAN","5","0","1600","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","FORD","EXPLORER","1997","CABINADO","5","0","4000","PARTICULAR","ACTIVO","0","0","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1998","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
