"id","tipo_asset","nombre_del_asset","nombre_del_programa","tipo","temporada","capitulo","canal","url"
"4866","Video","Cuarentena y autismo: un nuevo comienzo - Cap.1 Una nueva realidad","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","58","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/cuarentena-autismo-nuevo-comienzo-cap1-nueva"
"4865","Video","Postales en movimiento Cap. 3 Aló buen día","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","57","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/postales-movimiento-cap-3-alo-buen-dia"
"4864","Video","Postales en movimiento - Cap. 2 Pensamientos en el aire","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","56","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/postales-movimiento-cap-2-pensamientos-aire"
"4863","Video","Postales en movimiento - Cap. 1 Que los cumplas feliz","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","55","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/postales-movimiento-cap-1-cumplas-feliz"
"4862","Video","El gesto 3 - Gustavo Angarita Jr.","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","54","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/gesto-3-gustavo-angarita-jr"
"4861","Video","El gesto 2 - Gustavo Angarita Jr.","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","53","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/gesto-2-gustavo-angarita-jr"
"4860","Video","El gesto 1 - Gustavo Angarita Jr.","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","52","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/gesto-1-gustavo-angarita-jr"
"4859","Video","Cartas de tres mundos - Cap.3 Mi mundo adentro","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","51","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/cartas-tres-mundos-cap3-mi-mundo-adentro"
"4858","Video","Cartas de tres mundos - Cap.2 Un mundo cercano","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","50","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/cartas-tres-mundos-cap2-mundo-cercano"
"4857","Video","Cartas de tres mundos - Cap. 1 El mundo afuera","Con la lavadora al fondo","Inventos","Bitácora de la cuarentena","49","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/cartas-tres-mundos-cap-1-mundo-afuera"
"4855","Video","Gestas en casa - Cap.2 La cucaracha dragón","Con la lavadora al fondo","Inventos","El juglar de mi encierro","47","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/gestas-casa-cap2-cucaracha-dragon"
"4854","Video","Gestas en casa - Cap.1 La Meducebolla","Con la lavadora al fondo","Inventos","El juglar de mi encierro","46","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/gestas-casa-cap1-meducebolla"
"4852","Video","Hip hop es verde - Cap. 2 Salud y bienestar","Con la lavadora al fondo","Inventos","Cantando en la ducha","44","Original RTVCPlay","https://www.rtvcplay.co/inventos/con-la-lavadora-al-fondo/hip-hop-verde-cap-2-salud-bienestar"
"4851","Video","Hip hop es verde - Cap. 1 Décimo elemento","Con la lavadora al fondo","Inventos","Cantando en la ducha","43","Original RTVCPlay","https://www.rtvcplay.co/inventos/con-la-lavadora-al-fondo/hip-hop-verde-cap-1-decimo-elemento"
"4850","Video","Tempo al tiempo - David Mujica","Con la lavadora al fondo","Inventos","Cantando en la ducha","42","Original RTVCPlay","https://www.rtvcplay.co/inventos/con-la-lavadora-al-fondo/tempo-al-tiempo-david-mujica"
"4849","Video","Mondongo On - Alejandro Jaramillo","Con la lavadora al fondo","Inventos","Cantando en la ducha","41","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/mondongo-alejandro-jaramillo"
"4848","Video","Pa´lante - Carolina Valencia – Ricardo Ramírez – Beto Briceño","Con la lavadora al fondo","Inventos","Cantando en la ducha","40","Original RTVCPlay","https://www.rtvcplay.co/inventos/con-la-lavadora-al-fondo/palante-carolina-valencia-ricardo-ramirez-beto-briceno"
"4847","Video","Loco – Moción Vegetal - Cap. 3 Operación: escarabajo volador","Con la lavadora al fondo","Inventos","Delirando en casa","39","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/loco-mocion-vegetal-cap-3-operacion-escarabajo"
"4846","Video","Loco – Moción Vegetal - Cap. 2 En la olla","Con la lavadora al fondo","Inventos","Delirando en casa","38","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/loco-mocion-vegetal-cap-2-olla"
"4845","Video","Loco – Moción Vegetal - Cap. 1 El día que la ciudad se quedó quieta","Con la lavadora al fondo","Inventos","Delirando en casa","37","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/loco-mocion-vegetal-cap-1-dia-ciudad-se-quedo-quieta"
"4844","Video","Sueños virtuales - Cap. 2 Sueños","Con la lavadora al fondo","Inventos","Delirando en casa","36","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/suenos-virtuales-cap-2-suenos"
"4843","Video","Sueños virtuales - Cap. 1 Intenso","Con la lavadora al fondo","Inventos","Delirando en casa","35","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/suenos-virtuales-cap-1-intenso"
"4842","Video","Chachi noticias - Cap. 3 Baile","Con la lavadora al fondo","Inventos","Delirando en casa","34","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/chachi-noticias-cap-3-baile"
"4841","Video","Chachi noticias - Cap.2 Deportes","Con la lavadora al fondo","Inventos","Delirando en casa","33","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/chachi-noticias-cap2-deportes"
"4840","Video","Chachi noticias - Cap.1 Reportaje","Con la lavadora al fondo","Inventos","Delirando en casa","32","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/chachi-noticias-cap1-reportaje"
"4839","Video","Al límite del encierro - Cap.3 Delirando en casa","Con la lavadora al fondo","Inventos","Delirando en casa","31","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/al-limite-del-encierro-cap3-delirando-casa"
"4838","Video","Al límite del encierro - Cap. 2 Objetofilia en cuarentena","Con la lavadora al fondo","Inventos","Delirando en casa","30","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/al-limite-del-encierro-cap-2-objetofilia-cuarentena"
"4837","Video","Al límite del encierro - Cap. 1 Preparado para la guerra","Con la lavadora al fondo","Inventos","Delirando en casa","29","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/al-limite-del-encierro-cap-1-preparado-para-guerra"
"4836","Video","Una suculenta historia - Cap. 3 Rescate","Con la lavadora al fondo","Inventos","Delirando en casa","28","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/suculenta-historia-cap-3-rescate"
"4835","Video","Una suculenta historia - Cap.2 Sacrificio","Con la lavadora al fondo","Inventos","Delirando en casa","27","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/suculenta-historia-cap2-sacrificio"
"4834","Video","Una suculenta historia - Cap. 1 Caos","Con la lavadora al fondo","Inventos","Delirando en casa","26","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/suculenta-historia-cap-1-caos"
"4833","Video","Los viajes de Sergito - Cap.3 Las montañas","Con la lavadora al fondo","Inventos","Juegos que me invento","25","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/viajes-sergito-cap3-montanas"
"4832","Video","Los viajes de Sergito - Cap.2 El desierto","Con la lavadora al fondo","Inventos","Juegos que me invento","24","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/viajes-sergito-cap2-desierto"
"4831","Video","Los viajes de Sergito - Cap.1 El mar","Con la lavadora al fondo","Inventos","Juegos que me invento","23","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/viajes-sergito-cap1-mar"
"4830","Video","1, 2, 3 ¡cuarentena! - Cap3. A mover el esqueleto","Con la lavadora al fondo","Inventos","Juegos que me invento","22","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/1-2-3-cuarentena-cap3-mover-esqueleto"
"4829","Video","1, 2, 3 ¡cuarentena! - Cap. 2 Sembrando con papá","Con la lavadora al fondo","Inventos","Juegos que me invento","21","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/1-2-3-cuarentena-cap-2-sembrando-papa"
"4828","Video","1, 2, 3 ¡cuarentena! - Cap1. La peluquería","Con la lavadora al fondo","Inventos","Juegos que me invento","20","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/1-2-3-cuarentena-cap1-peluqueria"
"4827","Video","La cuarentena de Adrián - Cap. 3 Pinto, corto, pego","Con la lavadora al fondo","Inventos","Juegos que me invento","19","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/cuarentena-adrian-cap-3-pinto-corto-pego"
"4826","Video","La cuarentena de Adrián - Cap. 2 Yo quiero ser","Con la lavadora al fondo","Inventos","Juegos que me invento","18","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/cuarentena-adrian-cap-2-yo-quiero-ser"
"4825","Video","La cuarentena de Adrián - Cap. 1 Te cuido, me cuido","Con la lavadora al fondo","Inventos","Juegos que me invento","17","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/cuarentena-adrian-cap-1-te-cuido-me-cuido"
"4824","Video","1, 2, 3 x mí - Adriana Copete","Con la lavadora al fondo","Inventos","Juegos que me invento","16","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/1-2-3-x-mi-adriana-copete"
"4823","Video","Mi China - Cap. 3 Familia","Con la lavadora al fondo","Inventos","Juegos que me invento","15","Original RTVCPlay","https://www.rtvcplay.co/inventos/con-la-lavadora-al-fondo/mi-china-cap-3-familia"
"4822","Video","Mi China - Cap. 2 Juseph","Con la lavadora al fondo","Inventos","Juegos que me invento","14","Original RTVCPlay","https://www.rtvcplay.co/inventos/con-la-lavadora-al-fondo/mi-china-cap-2-juseph"
"4821","Video","Mi China - Cap. 1 Zoé","Con la lavadora al fondo","Inventos","Juegos que me invento","13","Original RTVCPlay","https://www.rtvcplay.co/inventos/con-la-lavadora-al-fondo/mi-china-cap-1-zoe"
"4820","Video","Manteles y telones - Antonia Benjumea – Carlos Ernesto Benjumea","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","12","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/manteles-telones-antonia-benjumea-carlos-ernesto"
"4819","Video","Tercer piso - Cap. 3 La llamada","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","11","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/tercer-piso-cap-3-llamada"
"4818","Video","Tercer piso - Cap. 2 La caída","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","10","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/tercer-piso-cap-2-caida"
"4817","Video","Tercer piso - Cap. 1 El encuentro","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","9","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/tercer-piso-cap-1-encuentro"
"4816","Video","Historia de una botella - Cap. 3 Tinta","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","8","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/historia-botella-cap-3-tinta"
"4815","Video","Historia de una botella - Cap. 2 Pluma","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","7","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/historia-botella-cap-2-pluma"
"4814","Video","Historia de una botella - Cap. 1 Papel","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","6","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/historia-botella-cap-1-papel"
"4813","Video","Pecera de colores - Pedro Nel Cabrera","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","5","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/pecera-colores-pedro-nel-cabrera"
"4812","Video","Aislamor - Cap. 3 Sueños de infierno","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","4","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/aislamor-cap-3-suenos-infierno"
"4811","Video","Aislamor - Cap. 2 Amor a distancia","Con la lavadora al fondo","Inventos","Amor en tiempos de coronavirus","3","Original RTVCPlay","https://www.rtvcplay.co/cortometrajes-ficcion/con-la-lavadora-al-fondo/aislamor-cap-2-amor-distancia"
