"n_senado","n_camara","titulo","autor","f_presentado","comision","estado"
"211/18",,"POR EL CUAL SE ADICIONA EL ARTÍCULO 68 DE LA LEY 105 DE 1993 Y SE DICTAN OTRAS DISPOSICIONES. ""CIELOS ABIERTOS""","H.S. ANTONIO ZABARAHIN GUEVARA, RICHARD ALFONSO AGUILAR VILLA, DIDIER LOBO CHINCHILLA, EDGAR JESUS DIAZ CONTRERAS, ANA MARÍA CASTAÑEDA GÓMEZ, TEMISTOCLES ORTEGA NARVAÉZ, H.R. OSCAR CAMILO ARANGO CARDENAS, JAIRO HUMBERTO CRISTO CORREA, ANGELA PATRICIA SANCHEZ LEAL, JOSE GABRIEL AMAR SEPULVEDA, MODESTO ENRIQUE AGUILERA VIDES, CESAR AUGUSTO LORDUY MALDONADO, JOSE IGNACIO MESA BETANCUR, JORGE ENRIQUE BENEDETTI MARTELO, GUSTAVO HERNAN PUENTES DIAZ, ERWIN ARIAS BETANCURT, ELOY CHICHI QUINTERO ROMERO, CIRO FERNANDEZ NUÑEZ, NESTOR LEONARDO RICO RICO, GLORIA BETTY ZORRO AFRICANO, CARLOS ALBERTO CUENCA CHAUX, DAVID ERNESTO PULIDO NOVOA, JULIO CESAR TRIANA QUINTERO, CARLOS MARIO FARELO DAZA, JOSE LUIS PINEDO OCAMPO, JAIME RODRIGUEZ CONTRERAS, BAYARDO GILBERTO BETANCOURT PEREZ, ATILANO ALONSO GIRALDO, JORGE MENDEZ HERNADEZ, SALIM VILLAMIL QUESSEP, HECTOR JAVIER VERGARA SIERRA.","2018-11-21","SEXTA","ARCHIVADO"
"212/18",,"POR MEDIO DE LA CUAL SE ESTABLECEN LINEAMIENTOS ESPECIALES PARA LA ADQUISICIÓN DE PREDIOS PARA LAS ENTIDADES TERRITORIALES POR PRESCRIPCIÓN ADQUISITIVA Y SE DICTAN OTRAS DISPOSICIONES.","H.S. CIRO ALEJANDRO RAMÍREZ CORTES, PALOMA VALENCIA LASERNA, CARLOS EDUARDO GUEVARA VILLABON, SANTIAGO VALENCIA GONZALEZ, IVAN DARIO AGUDELO ZAPATA, CARLOS FELIPE MEJIA MEJIA, H.R. LUIS FERNANDO GIRALDO BETANCOURT, JORGE ELIECER TAMAYO MARULANDA, JAIME FELIPE LOZADA POLANCO, MARTHA PATRICIA VILLALBA HODWALKER, ALFREDO APE CUELLO BAUTE, OSCAR DARIO PEREZ PINEDA, JULIAN PEINADO RAMIREZ, MARGARITA MARIA RESTREPO ARANGO, ATILANO ALONSO GIRALDO ARBOLEDA, EDWARD DAVID RODRIGUEZ RODRIGUEZ, CIRO ANTONIO RODRIGUEZ PINZÓN.","2018-11-22","PRIMERA","ARCHIVADO"
"213/18","091/18","POR MEDIO DE LA CUAL SE CREA EL REGISTRO DE DEUDORES ALIMENTARIOS MOROSOS -REDAM- Y SE DICTAN OTRAS DISPOSICIONES","H.S.MARITZA MARTÍNEZ ARISTIZÁBAL, H.R.DAVID ERNESTO PULIDO NOVOA.","2018-08-15","PRIMERA","LEY"
"214/18",,"POR EL CUAL SE REGLAMENTA LA ACTIVIDAD CULTURAL Y DEPORTIVA DE LOS EVENTOS GALLÍSTICOS EN COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES.","H.S. DIDIER LOBO CHINCHILLA","2018-11-28","SEXTA","ARCHIVADO"
"215/18",,"POR MEDIO DEL CUAL SE HACEN MODIFICACIONES AL SISTEMA DE SALUD, SE REDEFINE SU FUNCIONAMIENTO Y SE DICTAN OTRAS DISPOSICIONES ORIENTADAS A GARANTIZAR EL DERECHO A LA SALUD Y LA SOSTENIBILIDAD DEL SISTEMA","H.S. FABIAN GERARDO CASTILLO SUAREZ, EMMA CLAUDIA CASTELLANOS, DIDIER LOBO CHINCHILLA, RICHARD ALFONSO AGUILAR VILLA, TEMISTOCLES ORTEGA NARVAEZ, CARLOS FERNANDO MOTOA SOLARTE, DAIRA DE JESÚS GALVIS MÉNDEZ, H.R. MODESTO ENRIQUE AGUILERA VIDES, ANGELA PATRICIA SANCHEZ LEAL, ELOY QUINTERO ROMERO, GLORIA BETTY ZORRO AFRICANO, CARLOS ALBERTO CUENCA CHAUX, DAVID ERNESTO PULIDO NOVOA, CARLOS MARIO FARELO DAZA, JOSE LUIS PINEDO OCAMPO, JAIME RODRIGUEZ CONTRERAS, CIRO FERNANDEZ NUÑEZ, JAIRO HUMBERTO CRISTO CORREA, SALIM VILLAMIL QUESSEP, OSCAR ARANGO CARDENAS.","2018-11-29","SEPTIMA","ARCHIVADO POR RETIRO DEL AUTOR"
"216/18","154/19","POR MEDIO DEL CUAL SE DECLARA EL CENTRO GEOGRÁFICO DE COLOMBIA COMO PATRIMONIO CULTURAL DE LA NACIÓN, Y SE DICTAN OTRAS DISPOSICIONES.","H.S. JONATAN TAMAYO PEREZ","2018-12-04","SEGUNDA","ARCHIVADO"
"217/18",,"POR MEDIO DEL CUAL SE REGULA EL RÉGIMEN DE IMPEDIMENTOS Y RECUSACIONES DEL FISCAL GENERAL DE LA NACIÓN","H.S. RODRIGO LARA RESTREPO","2018-12-05","PRIMERA","ARCHIVADO"
"218/18","075/18","POR EL CUAL SE MODIFICA EL PORCENTAJE DE PARTICIPACIÓN PARA LA CONFORMACIÓN DE LAS ÁREAS METROPOLITANAS","H.S. PAOLA ANDREA HOLGUÍN MORENO, H.R. ÓSCAR DARÍO PÉREZ PINEDA, ESTEBAN QUINTERO CARDONA, JOHN JAIRO BERMUDEZ GARCES, OTRAS FIRMAS","2018-08-08","PRIMERA","LEY"
"219/18",,"POR MEDIO DE LA CUAL SE DICTAN NORMAS PARA EL EJERCICIO DE LA PROFESIÓN DE ADMINISTRACIÓN, SE EXPIDE EL CÓDIGO DE ÉTICA, SE DEROGA LA LEY 60 DE 1981 Y SU DECRETO REGLAMENTARIO 2718 DE 1984, Y SE DICTAN OTRAS DISPOSICIONES","H.S. GUILLERMO GARCIA REALPE, H.R. HARRY GIOVANNY GONZALEZ.","2018-12-11","SEXTA","ARCHIVADO POR RETIRO DEL AUTOR"
"220/18",,"POR LA CUAL SE REGULA EL PAGO POR HORAS LABORALES Y SE PERMITE LA COTIZACIÓN AL SISTEMA DE SEGURIDAD SOCIAL INTEGRAL POR HORAS PARA TELETRABAJADORES","H.S.CARLOS EDUARDO GUEVARA VILLABÓN, AYDEÉ LIZARAZO CUBILLOS, ANA PAOLA AGUDELO GARCÍA, H.R. IRMA LUZ HERRERA RODRÍGUEZ","2018-12-11","SEPTIMA","ARCHIVADO"
"221/18",,"POR MEDIO DE LA CUAL SE FOMENTA, SE PROTEGE Y SE INCENTIVA LA LACTANCIA MATERNA Y LAS PRACTICAS OPTIMAS DE ALIMENTACIÓN INFANTIL - LEY GLORIA OCHOA PARRA - Y SE DICTAN OTRAS DISPOSICIONES.","H.S. JUAN LUIS CASTRO CORDOBA, ANTANAS MOCKUS SIVICKAS, ANTONIO ERESMID SANGUINO PAEZ, SANDRA LILIANA ORTIZ NOVA, LUIS IVAN MARULANDA GOMEZ, JORGE EDUARDO LONDOÑO ULLOA, H.R. WILMER LEAL PEREZ, FABIAN DIAZ PLATA.","2018-12-12","SEPTIMA","ARCHIVADO"
"222/18","152/19","POR MEDIO DE LA CUAL LA NACIÓN SE VINCULA A LA CONMEMORACIÓN Y RINDE PÚBLICO HOMENAJE AL MUNICIPIO DE SAN PEDRO, DEPARTAMENTO DE SUCRE, CON MOTIVO DE LOS 80 AÑOS DE SU FUNDACIÓN DE VIDA MUNICIPAL Y SE DICTAN OTRAS DISPOSICIONES","H.S. CARLOS MANUEL MEISEL VERGARA","2018-12-12","SEGUNDA","PENDIENTE ENVIAR A SANCIÓN"
"223/18",,"POR MEDIO DEL CUAL SE UTILIZAN LAS NUEVAS TECNOLOGÍAS FINANCIERAS PARA ESTIMULAR EL DESARROLLO REGIONAL, SE PROMUEVE SU USO Y SE DICTAN OTRAS DISPOSICIONES","H.S. MARIO ALBERTO CASTAÑO PEREZ, MAURICIO GOMEZ AMIN, FABIO RAUL AMIN SALEME, MIGUEL ANGEL PINTO HERNANDEZ, LIDIO ARTURO GARCIA TURBAY, JORACIO JOSE SERPA MONCADA.","2018-12-12","TERCERA","ARCHIVADO"
"224/18",,"POR MEDIO DE LA CUAL SE CREA EN NUESTRA LEGISLACIÓN EL PACTO ARBITRAL EJECUTIVO, SU PROCEDIMIENTO ESPECIAL Y OTRAS DISPOSICIONES RELACIONADAS CON EL ESTATUTO ARBITRAL Y LA CONCILIACIÓN.","H.S. ESPERANZA ANDRADE DE OSSO","2018-12-13","PRIMERA","ARCHIVADO"
"225/18","311/19","POR MEDIO DE LA CUAL LA NACIÓN SE ASOCIA Y RINDE PUBLICO HOMENAJE AL DISTRITO TURUSTICO, CULTURAL E HISTORICO DE SANTA MARTA EN EL DEPARTAMENTO DEL MAGDALENA CON MOTIVO DE LA CELEBRACIÓN DE LOS QUINIENTOS (500) AÑOS DE SU FUNDACIÓN Y SE DICTAN OTRAS DISPOSICIONES.","H.S. MIGUEL ANGEL PINTO HERNANDEZ, H.R. FRANKLIN DEL CRISTO LOZANO DE LA OSSA, JOSE LUIS PINEDO OCAMPO.","2018-12-13","SEGUNDA","ARCHIVADO"
"226/18","151/19","POR EL CUAL SE CREA LA LEY DE INTEGRIDAD DEL SERVIDOR PÚBLICO Y SE DICTAN OTRAS DISPOSICIONES.","H.S. JOHN MILTON RODRIGUEZ GONZALEZ, EDUARDO EMILIO PACHECO CUELLO, H.R. CARLOS EDUARDO ACOSTA LOZANO","2018-12-13","SEPTIMA","LEY"
"227/19","311/19","POR LA CUAL SE EXPIDE EL PLAN NACIONAL DE DESARROLLO 2018-2022. PACTO POR COLOMBIA, PACTO POR LA EQUIDAD","Ministro de Hacienda y Crédito Público, doctor ALBERTO CARRASQUILLA BARRERA , Directora Departamento Nacional de Planeación, Doctora GLORIA AMPARO ALONSO MASMELA.","2019-02-06","ECONOMICAS","LEY"
"228/19",,"POR MEDIO DE LA CUAL SE MODIFICA EL ARTÍCULO 2° DE  LA LEY 51 DE 1986","H.S. ERNESTO MACÍAS TOVAR.","2019-02-11","SEXTA","ARCHIVADO"
"229/19","153/19","POR MEDIO DE LA CUAL LA NACIÓN SE ASOCIA A LA CELEBRACIÓN DE LOS CIEN AÑOS DE LA FUNDACIÓN DEL MUNICIPIO DEL CAIRO, DEPARTAMENTO DEL VALLE DEL CAUCA, Y SE DICTAN OTRAS DISPOSICIONES.","H.S. JOSE RITTER LOPEZ PEÑA, ROOSVELT RODRIGUEZ RENGIFO, H.R. NORMA HURTADO SANCHEZ, JORGE ELIECER TAMAYO MARULANDA.","2019-02-11","SEGUNDA","LEY"
"230/19",,"POR MEDIO DE LA CUAL SE ESTABLECE UN RÉGIMEN ESPECIAL PARA LA ADQUISICIÓN DE LA NACIONALIDAD COLOMBIANA PARA  LAS VÍCTIMAS DE LA CRISIS POLÍTICA Y ECONÓMICA DE VENEZUELA QUE ESTUVIEREN AVECINDADOS EN EL TERRITORIO NACIONAL HASTA EL 31 DE DICIEMBRE DEL AÑO 2018,  A TRAVÉS DE LA CARTA DE NATURALEZA COLOMBIANA Y QUE DEBEN TENER ÁNIMO DE TRABAJAR FORMALMENTE EN EL PAÍS,  UNA CONDUCTA EJEMPLAR COMO CIUDADANOS Y HACER APORTES A LA SOCIEDAD COLOMBIANA.","H.S. ANDRES GARCIA ZUCCARDI","2019-02-22","SEGUNDA","ARCHIVADO"
"231/19",,"POR MEDIO DE LA CUAL SE ESTABLECE UNA POLÍTICA DE ESTADO PARA EL DESARROLLO DE LA PLATAFORMA DE COMPETENCIAS DEPORTIVAS EN PRO DE LA MATERIALIZACIÓN DE LA PROTECCIÓN INTEGRAL DE LOS NIÑOS Y NIÑAS Y ADOLESCENTES Y EL DESARROLLO DEL TALENTO Y LA RESERVA DEPORTIVA","H.S. JOSE RITTER LOPEZ PEÑA, ROOSVELT RODRIGUEZ RENGIFO, H.R. NORMA HURTADO SANCHEZ.","2019-02-27","SEPTIMA","ARCHIVADO POR RETIRO DEL AUTOR"
"232/19","112/18","POR MEDIO DE LA CUAL SE MODIFICA EL CÓDIGO DE POLICÍA Y CONVIVENCIA Y EL CÓDIGO DE LA INFANCIA Y LA ADOLESCENCIA EN MATERIA DE CONSUMO, PORTE Y DISTRIBUCIÓN DE SUSTANCIAS PSICOACTIVAS EN LUGARES CON PRESENCIA DE MENORES DE EDAD Y SE DICTAN OTRAS DISPOSICIONES","H.S. RODRIGO LARA RESTREPO, H.R. JOSÉ DANIEL LÓPEZ JIMÉNEZ, CARLOS EDUARDO ACOSTA LOZANO, ERWIN ARIAS BETANCUR.","2018-08-23","PRIMERA","LEY"
"233/19","174/19","POR MEDIO DEL CUAL SE RACIONALIZAN TRÁMITES EN EL SECTOR SALUD, A TRAVÉS DE LA CREACIÓN DE LA HISTORIA CLÍNICA ELECTRÓNICA ÚNICA Y SE DICTAN OTRAS DISPOSICIONES.","H.S. CARLOS FERNANDO MOTIA SOLARTE, H.R. JUAN FERNANDO REYES KURI.","2019-02-28","SEPTIMA","LEY"
"234/19",,"POR MEDIO DEL CUAL SE ESTABLECE LA OBLIGACIÓN INSTALAR CAMBIADORES DE PAÑALES EN BAÑOS DE HOMBRES Y BAÑOS FAMILIARES EN ESTABLECIMIENTOS ABIERTOS AL PÚBLICO","H.S. RODRIGO LARA RESTREPO","2019-03-04","SEPTIMA","ARCHIVADO"
"261/19",,"POR MEDIO DEL CUAL SE MODIFICA EL ARTÍCULO 2º DE LA LEY 1118 DE 2006 Y SE ADICIONA UN ARTÍCULO NUEVO","H.S. JAIME ENRIQUE DURÁN BARRERA, LUIS FERNANDO VELASCO","2019-04-24","QUINTA","ARCHIVADO"
"235/19","079/18","POR EL CUAL SE MODIFICA LA LEY 1801 DE 2016 “POR LA CUAL SE EXPIDE EL CÓDIGO NACIONAL DE POLICÍA Y CONVIVENCIA” Y SE DICTAN OTRAS DISPOSICIONES. -NUEVO TITULO- POR EL CUAL SE ADOPTAN MEDIDAS PARA CONTRARESTAR EL MALTRATO Y ABANDONO ANIMAL, GARANTIZAR SU DIGNIDAD COMO SERES SINTIENTES Y CREAR UNA CULTURA CIVICA SOBRE LA PROTECCION DE LA FAUNA Y EL MEDIO AMBIENTE","H.R.FABIÁN DÍAZ PLATA","2018-08-09","PRIMERA","LEY"
"236/19","027/17","POR MEDIO DE LA CUAL SE ESTABLECE EL RÉGIMEN PARA EL EJERCICIO DE LA CAPACIDAD LEGAL DE LAS PERSONAS CON DISCAPACIDAD MAYORES DE EDAD.","H.S. JUAN MANUEL GALÁN PACHÓN , LUIS EVELIS ANDRADE CASAMÁ , NORA MARÍA GARCÍA BURGOS , ANDRÉS GARCÍA ZUCCARDI , ROSMERY MARTÍNEZ ROSALES , CLAUDIA NAYIBE LÓPEZ HERNÁNDEZ,  H.R. ANGÉLICA LISBETH LOZANO CORREA , SAMUEL ALEJANDRO HOYOS MEJÍA , JHON EDUARDO MOLINA FIGUEREDO, MIGUEL ÁNGEL PINTO HERNÁNDEZ , OSCAR OSPINA QUINTERO , INTI RAÚL ASPRILLA REYES, ALIRIO URIBE MUÑOZ , ALFREDO RAFAEL DELUQUE ZULETA, JOSÉ CARLOS MIZGER PACHECO, ÁLVARO LÓPEZ GIL, DEFENSOR DEL PUEBLO COLOMBIA, DOCTOR CARLOS ALFONSO NEGRET MOSQUERA , OTRAS FIRMAS","2017-07-25","PRIMERA","LEY"
"237/19",,"POR LA CUAL SE DIGNIFICA LA PRÁCTICA RURAL (SERVICIO SOCIAL OBLIGATORIO) EN COLOMBIA PARA EL PERSONAL DE BACTERIOLOGÍA, ENFERMERÍA, MEDICINA Y ODONTOLOGÍA Y SE DICTAN OTRAS DISPOSICIONES","H.S. JUAN LUIS CASTRO CORBOBA, ANGÉLICA LOZANO CORREA, LUIS IVAN MARULANDA GOMEZ, IVAN LEÓNIDAS NAME VÁSQUEZ ANTONIO ERESMID SANGUINO PAEZ, H.R.  LEÓN FREDY MUÑOZ LOPERA, CESAR AUGUSTO ORTIZ ZORRO, JUANITA MARIA GOEBERTUS ESTRADA, CATALINA ORTIZ LALINDE.","2019-03-13","SEPTIMA","ARCHIVADO"
"238/19",,"POR MEDIO DEL CUAL SE ADICIONA UN ARTÍCULO NUEVO A LA LEY 1712 DE 2014 – LEY DE TRANSPARENCIA Y DEL DERECHO DE ACCESO A LA INFORMACIÓN PÚBLICA NACIONAL","H.S. ALVARO URIBE VELEZ,ERNESTO MACÍAS TOVAR, PAOLA HOLGUIN MORENO, PALOMA VALENCIA LASERNA, AMANDA ROCIO GONZALEZ RODRIGUEZ, NICOLAS PEREZ VASQUEZ, MARIA FERNANDA CABAL MOLINA, CARLOS FELIPE MEJIA, MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA, CIRO RAMIREZ CORTES, SANTIAGO VALENCIA GONZALEZ, FERNANDO ARAUJO RUMIÉ, HONORIO MIGUEL HENRÍQUEZ PINEDO, CARLOS MEISEL VERGARA, GABRIEL JAIME VELASCO OCAMPO, JHON HAROLD SUAREZ VARGAS, RUBY  HELENA CHAGÜI,ALEJANDRO CORRALES ESCOBAR, JONATAN TAMAYO PEREZ,Honorables Representantes; JOSÉ JAIME USCATEGUI,ENRIQUE CABRALES BAQUERO,CESAR EUGENIO MARTINEZ RESTREPO,JUAN FERNANDO ESPINAL RAMIREZ,JUAN DAVID VELEZ TRUJILLO,JUAN MANUEL DAZA IGUARAN,RICARDO ALFONSO FERRO LOZANO","2019-03-19","PRIMERA","ARCHIVADO"
"239/19","181/19","POR MEDIO DE LA CUAL SE OTORGAN HERRAMIENTAS PARA QUE LOS PADRES DE FAMILIA REALICEN UN ACOMPAÑAMIENTO EFICAZ CON EL FIN DE CUIDAR LOS RECURSOS DEL PAE","H.S. ALVARO URIBE VELEZ, ERNESTO MACÍAS TOVAR, PAOLA HOLGUIN MORENO,AMANDA ROCIO GONZALEZ RODRIGUEZ, NICOLAS PEREZ VASQUEZ, MARIA FERNANDA CABAL MOLINA, CARLOS FELIPE MEJIA, CIRO RAMIREZ CORTES, SANTIAGO VALENCIA GONZALEZ, FERNANDO ARAUJO RUMIÉ, HONORIO MIGUEL HENRÍQUEZ PINEDO, CARLOS MEISEL VERGARA, GABRIEL JAIME VELASCO OCAMPO, JHON HAROLD SUAREZ VARGAS, RUBY  HELENA CHAGÜI,ALEJANDRO CORRALES ESCOBAR, JONATAN TAMAYO PEREZ,Honorables Representantes; JOSÉ JAIME USCATEGUI,ENRIQUE CABRALES BAQUERO,CESAR EUGENIO MARTINEZ RESTREPO,JUAN FERNANDO ESPINAL RAMIREZ,JUAN DAVID VELEZ TRUJILLO,JUAN MANUEL DAZA IGUARAN,RICARDO ALFONSO FERRO LOZANO,","2019-03-19","SEPTIMA","LEY"
"240/19",,"POR MEDIO DEL CUAL SE CREA LA PENSIÓN DE GARANTÍA DE SUBSISTENCIA EN CASO DE DIVORCIO AL CÓNYUGE INOCENTE","H.S. ALVARO URIBE VELEZ, ERNESTO MACÍAS TOVAR, PAOLA HOLGUIN MORENO, PALOMA VALENCIA LASERNA, AMANDA ROCIO GONZALEZ RODRIGUEZ, NICOLAS PEREZ VASQUEZ, MARIA FERNANDA CABAL MOLINA, CARLOS FELIPE MEJIA, MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA, CIRO RAMIREZ CORTES, SANTIAGO VALENCIA GONZALEZ, FERNANDO ARAUJO RUMIÉ, HONORIO MIGUEL HENRÍQUEZ PINEDO, CARLOS MEISEL VERGARA, GABRIEL JAIME VELASCO OCAMPO, JHON HAROLD SUAREZ VARGAS, RUBY  HELENA CHAGÜI,ALEJANDRO CORRALES ESCOBAR, JONATAN TAMAYO PEREZ,Honorables Representantes; JOSÉ JAIME USCATEGUI,ENRIQUE CABRALES BAQUERO,CESAR EUGENIO MARTINEZ RESTREPO,JUAN FERNANDO ESPINAL RAMIREZ,JUAN DAVID VELEZ TRUJILLO,JUAN MANUEL DAZA IGUARAN,RICARDO ALFONSO FERRO LOZANO","2019-03-19","SEPTIMA","ARCHIVADO"
"241/19",,"POR EL CUAL SE RECONOCE A SANTA ROSA DE CABAL COMO VILLA TERMAL DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES","H.S. ANTONIO ERESMID SANGUINO PÁEZ, H.R. INTI RAUL ASPRILLA REYES","2019-03-20","SEXTA","ARCHIVADO"
"242/19","310/19","POR MEDIO DE LA CUAL SE RINDE HOMENAJE A LOS HÉROES LLANEROS DE LA INDEPENDENCIA Y A LA MEMORIA DE JUAN NEPOMUCENO MORENO COMO PROCER DE LA GESTA LIBERTADORA","H.S. AMANDA ROCIO GONZALEZ","2019-03-20","SEGUNDA","ARCHIVADO"
"243/19",,"POR LA CUAL SE DICTAN NORMAS TENDIENTES A MODERNIZAR LA ORGANIZACIÓN Y EL FUNCIONAMIENTO DE LOS DEPARTAMENTOS, Y SE DICTAN OTRAS DISPOSICIONES","H.S. ANA MARÍA CASTAÑEDA GÓMEZ, RICHARD ALFONSO AGUILAR VILLA, JOSE LUIS PÉREZ OYUELA, DIDIER LOBO CHINCHILLA, EDGAR JESUS DIAZ CONTRERAS, FABIAN GERARDO CASTILLO SUÁREZ, EMMA CLAUDIA CASTELLANOS, TEMISTOCLES ORTEGA NARVAEZ, CARLOS ABRAHAM JIMENEZ LOPEZ, H.R. ANGELA SANCHEZ LEAL, MODESTO ENRIQUE AGUILERA VIDES, OSCAR CAMILO ARANGO CARDENAS, ERWIN ARIAS BETANCUR, ELOY QUINTERO ROMERO, CARLOS MARIO FARELO DAZA, JOSE LUIS PINEDO CAMPO, CESAR AUGUSTO LORDUY MALDONADO, JORGE ENRIQUE BENEDETTI MARTELO, JORGE MENDEZ HERNANDEZ, GUSTAVO PUENTES DIAZ, HECTOR JAVIER VERGARA SIERRA, DAVID ERNESTO PULIDO NOVOA, JULIO CESAR TRIANA QUINTERO, AQUILEO MEDINA ARTEAGA, GLORIA BETTY ZORRO AFRICANO, CARLOS ALBERTO CUENCA CHAUX, SALIM VILLAMIL QUESSEP, JOSE AMAR SEPULVEDA, BAYARDO BETANCOURT PEREZ, JAIME RODRIGUEZ CONTRERAS, JOSÉ DANIEL LÓPEZ J, JAIRO HUMBERTO CRISTO, ATILANO ALONSO GIRALDO","2019-03-20","PRIMERA","ARCHIVADO"
"244/19","063/17","POR MEDIO DE LA CUAL SE ESTABLECEN LOS DERECHOS DE LA MUJER EN TRABAJO DE PARTO, PARTO Y POSTPARTO Y SE DICTAN OTRAS DISPOSICIONES” O ¨LEY DE PARTO HUMANIZADO","H.R. CLARA LETICIA ROJAS GONZÁLEZ","2017-08-02","SEPTIMA","ARCHIVADO"
"245/19",,"POR LA CUAL SE CREA EL SISTEMA NACIONAL DE PROTECCIÓN DE LAS INFRAESTRUCTURAS CRÍTICAS –SNINC-, Y SE DICTAN OTRAS DISPOSICIONES","H.S. JOSE LUIS PERES OYUELA, EMMA CLAUDIA CASTELLANOS, DIDIER LOBO CHINCHILLA, DAIRA DE JESUS GALVIS MENDEZ, RICHARD ALFONSO AGUILAR VILLA, TEMISTOCLES ORTEGA NARVÁEZ, H.R. OSWALDO ARCOS BENAVIDES,ANGELA PATRICIA SANCHEZ LEAL,CESAR AUGUSTO LORDUY,MODESTO ENRIQUE AGUILERA,ELOY CHICHI QUINTERO,NESTOR LEONARDO RICO,CARLOS CUENCA CHAUX,CARLOS MARIO FARELO DAZA,JAIME RODRIGUEZ CONTRERAS,HECTOR JAVIER VERGARA SIERRA,AQUILEO MEDINA ARTEAGA,OSCAR CAMILO ARANGO,CIRO FERNANDEZ NUÑEZ,KARINA ROJANO PALACIO.","2019-03-27","SEGUNDA","ARCHIVADO POR RETIRO DEL AUTOR"
"246/19",,"POR MEDIO DE LA CUAL SE MODIFICA EL ARTÍCULO 30 DEL DECRETO 1213 DE 1990 Y SE PROCEDE A AUMENTAR LA PRIMA DE ACTIVIDAD PARA LOS AGENTES DE LA POLICÍA NACIONAL","H.S. ERNESTO MACÍAS TOVAR","2019-03-27","SEGUNDA","ARCHIVADO"
"247/19",,"POR MEDIO DE LA CUAL SE MODIFICAN LOS ARTICULOS 131, 136 y 159 DE LA LEY 769 DE 2002 POR LA CUAL SE EXPIDE EL CÓDIGO NACIONAL DE TRÁNSITO TERRESTRE Y SE DICTAN OTRAS DISPOSICIONES","H.S. MAURICIO GÓMEZ AMÍN, Honorables Representantes; JEZMI LIZETH BARRAZA ARRAUT, FABIO FERNANDO ARROYAVE RIVAS, ALEXANDER HARLEY BERMUDEZ LASSO.","2019-04-02","SEXTA","ARCHIVADO POR RETIRO DEL AUTOR"
"248/19","099/18","POR MEDIO DE LA CUAL SE DICTAN DISPOSICIONES FRENTE AL USO DE HERRAMIENTAS TECNOLÓGICAS EN LOS ESTABLECIMIENTOS EDUCATIVOS","H.R. RODRIGO ARTURO ROJAS LARA , SILVIO JOSÉ CARRASQUILLA TORRES , CARLOS JULIO BONILLA SOTO","2018-08-16","SEXTA","ARCHIVADO"
"249/19","089/18","POR MEDIO DE LA CUAL LA NACIÓN EXALTA Y RINDE HOMENAJE A LOS HÉROES DE PIENTA, AL CUMPLIRSE EL BICENTENARIO DE LA INDEPENDENCIA","H.R. VÍCTOR MANUEL ORTIZ JOYA , NUBIA LÓPEZ MORALES , FABIÁN DÍAZ PLATA , OSCAR LEONARDO VILLAMIZAR MENESES , FABIÁN DÍAZ PLATA , CIRO FERNÁNDEZ NÚÑEZ OTRAS FIRMAS ILEGIBLES","2018-08-15","SEGUNDA","LEY"
"250/19","090/18","POR MEDIO DE LA CUAL SE MODIFICA PARCIALMENTE LA LEY 1916 DE 2018 Y SE DICTAN OTRAS DISPOSICIONES.","H.R. VÍCTOR MANUEL ORTIZ JOYA , NUBIA LÓPEZ MORALES, FABIÁN DÍAZ PLATA , OSCAR LEONARDO VILLAMIZAR MENESES, EDWIN GILBERTO BALLESTEROS ARCHILA, OTRAS FIRMAS ILEGIBLES","2018-08-15","SEGUNDA","LEY"
"251/19","402/19","POR MEDIO DEL CUAL SE ESTABLECE UN RÉGIMEN ESPECIAL  PARA ADQUIRIR LA NACIONALIDAD COLOMBIANA POR ADOPCIÓN, PARA HIJOS E HIJAS DE VENEZOLANOS EN SITUACIÓN DE INMIGRACIÓN IRREGULAR NACIDOS EN TERRITORIO COLOMBIANO, CON EL FIN DE PREVENIR LA APATRIDIA","Defensor del Pueblo DR. CARLOS ALFONSO NEGRET MOSQUERA","2019-04-08","SEGUNDA","LEY"
"252/19",,"POR MEDIO DE LA CUAL SE REGULAN ALGUNOS ARTICULOS RELATIVOS A LA OBTENCIÓN DE LA NACIONALIDAD COLOMBIANA.","H.S. ROY LEONARDO BARRERAS MONTEALEGRE, ANDRES FELIPE GARCIA ZUCCARDI.","2019-04-08","SEGUNDA","ARCHIVADO"
"253/19",,"POR MEDIO DE LA CUAL SE DICTAN NORMAS DE PROTECCIÓN Y SEGURIDAD VIAL PARA MOTOCICLISTAS.","H.S. ROY LEONARDO BARRERAS MONTEALEGRE.","2019-04-08","SEXTA","ARCHIVADO"
