"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"NO","70","70823","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","50"
"ND","70","70001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","SINCELEJO","COLOMBIA","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","6"
"NO","70","70418","NO","NO ACTIVO","ND","2013-01-01","Mujer","SECUNDARIA","SUCRE","LOS PALMITOS","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70429","NO","ACTIVO","ND","2017-09-01","Mujer","ND","SUCRE","MAJAGUAL","ND","ND","ND","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"NO","70","70713","NO","ACTIVO","ND","2017-02-01","Mujer","PRIMARIA","SUCRE","SAN ONOFRE","ND","ND","EDUCACIÓN PRIMARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"ND","70","70523","NO","ACTIVO","ND","2013-02-01","Hombre","ND","SUCRE","PALMITO","ND","ND","ND","CC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","70","70230","NO","ACTIVO","ND","2014-07-01","Hombre","ND","SUCRE","CHALAN","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","70","70265","NO","NO ACTIVO","ND","2012-12-01","Mujer","SECUNDARIA","SUCRE","GUARANDA","COLOMBIA","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","70","70823","ND","ACTIVO","ND","2013-08-01","Mujer","ND","SUCRE","TOLU VIEJO","Colombia","MONETARIO","NUTRICIÓN","CC","INDIGENAS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70215","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","ND","SUCRE","COROZAL","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","70","70204","ND","ACTIVO","ND","2012-11-01","ND","ND","SUCRE","COLOSO","169","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70230","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70713","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2016-12-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","UNIDOS","> 6.000.001","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","MONETARIO","ND","CC","ND","1.500.001 - 3.000.000","0 - 1.300.000","2014-01-01","30-49","SI","1"
"ND","70","70233","NO","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","EL ROBLE","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"ND","70","70215","ND","NO ACTIVO","INDIGENA","2012-10-01","Mujer","ND","SUCRE","COROZAL","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","70","70823","NO","ACTIVO","ND","2013-12-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","70","70001","NO","ACTIVO","ND","2017-10-01","Hombre","ND","SUCRE","SINCELEJO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"ND","70","70230","ND","ACTIVO","ND","2012-12-01","Mujer","ND","SUCRE","CHALAN","Colombia","MONETARIO","NUTRICIÓN","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","70","70215","ND","ACTIVO","INDIGENA","2012-10-01","Hombre","ND","SUCRE","COROZAL","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"ND","70","70001","ND","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","SINCELEJO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70001","NO","ACTIVO","ND","2018-10-01","Mujer","ND","SUCRE","SINCELEJO","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","2"
"NO","70","70508","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","SECUNDARIA","SUCRE","OVEJAS","Colombia","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70742","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","SAN LUIS DE SINCE","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","70","70820","NO","ACTIVO","ND","2012-10-01","Hombre","ND","SUCRE","SANTIAGO DE TOLU","ND","ND","ND","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","13"
"NO","70","70771","NO","ACTIVO","ND","2017-07-01","Mujer","PRIMARIA","SUCRE","SUCRE","ND","ND","EDUCACIÓN PRIMARIANUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70418","NO","NO ACTIVO","ND","2013-01-01","Mujer","SECUNDARIA","SUCRE","LOS PALMITOS","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"SI","70","70110","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","BUENAVISTA","ND","MONETARIO","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","2016-01-01","18-29","SI","1"
"SI","70","70713","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","2"
"NO","70","70215","NO","ACTIVO","ND","2016-02-01","Hombre","PRIMARIA","SUCRE","COROZAL","ND","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70708","NO","ACTIVO","ND","2018-11-01","Mujer","ND","SUCRE","SAN MARCOS","ND","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","2"
"NO","70","70713","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2015-09-01","Hombre","PRIMARIA","SUCRE","SAN ONOFRE","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70215","NO","ACTIVO","ND","2012-10-01","Hombre","PRIMARIA","SUCRE","COROZAL","ND","ND","EDUCACIÓN PRIMARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","94"
"NO","70","70001","NO","NO ACTIVO","ND","2012-10-01","Hombre","SECUNDARIA","SUCRE","SINCELEJO","ND","ND","EDUCACIÓN SECUNDARIA","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","70","70823","NO","ACTIVO","ND","2017-07-01","Mujer","ND","SUCRE","TOLU VIEJO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70110","NO","ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","BUENAVISTA","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","2"
"NO","70","70418","NO","ACTIVO","ND","2016-08-01","Mujer","PRIMARIA","SUCRE","LOS PALMITOS","ND","ND","EDUCACIÓN PRIMARIA","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70508","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","OVEJAS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","303"
"SI","70","70418","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"SI","70","70742","NO","ACTIVO","ND","2013-11-01","Mujer","ND","SUCRE","SAN LUIS DE SINCE","ND","MONETARIO","ND","CC","UNIDOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","70","70001","ND","ACTIVO","ND","2016-02-01","Mujer","ND","SUCRE","SINCELEJO","Colombia","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"SI","70","70508","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","70","70823","NO","NO ACTIVO","ND","2013-08-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70742","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN LUIS DE SINCE","Colombia","MONETARIO","ND","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","70","70235","NO","ACTIVO","ND","2012-12-01","Hombre","PRIMARIA","SUCRE","GALERAS","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","9"
"SI","70","70708","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","SUCRE","SAN MARCOS","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70708","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","SUCRE","SAN MARCOS","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70708","NO","ACTIVO","INDIGENA","2013-01-01","Mujer","ND","SUCRE","SAN MARCOS","ND","MONETARIO","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"SI","70","70820","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","SANTIAGO DE TOLU","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2017-01-01","50-65","SI","1"
"NO","70","70713","NO","ACTIVO","ND","2014-02-01","Hombre","ND","SUCRE","SAN ONOFRE","ND","ND","ND","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70717","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","SAN PEDRO","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","75"
"NO","70","70233","NO","ACTIVO","ND","2013-10-01","Mujer","PRIMARIA","SUCRE","EL ROBLE","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","70","70001","NO","ACTIVO","INDIGENA","2012-10-01","Mujer","PRIMARIA","SUCRE","SINCELEJO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","70","70823","ND","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","ND","SUCRE","TOLU VIEJO","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70001","NO","ACTIVO","INDIGENA","2013-11-01","Mujer","ND","SUCRE","SINCELEJO","ND","MONETARIO","ND","CC","INDIGENAS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","70","70823","NO","NO ACTIVO","ND","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","ND","ND","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","15"
"NO","70","70823","NO","ACTIVO","ND","2014-06-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70265","NO","ACTIVO","ND","2015-05-01","Hombre","ND","SUCRE","GUARANDA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","70","70708","NO","ACTIVO","RAIZAL","2013-01-01","Mujer","SECUNDARIA","SUCRE","SAN MARCOS","ND","ND","EDUCACIÓN SECUNDARIA","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70001","SI","ACTIVO","INDIGENA","2013-08-01","Mujer","TRANSICION","SUCRE","SINCELEJO","ND","ND","TRANSICIÓN","RC","INDIGENAS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"70","70702","NO","ACTIVO","ND","2018-02-01","Mujer","ND","SUCRE","SAN JUAN DE BETULIA","COLOMBIA","ND","NUTRICIÓN MENOR","RC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70429","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","MAJAGUAL","ND","MONETARIO","NUTRICIÓN","CC","SISBEN","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70215","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","ND","SUCRE","COROZAL","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70400","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LA UNION","ND","ND","ND","TI","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","54"
"ND","70","70823","ND","NO ACTIVO","INDIGENA","2012-11-01","Hombre","ND","SUCRE","TOLU VIEJO","Colombia","ND","ND","CC","SISBEN","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"SI","70","70823","NO","ACTIVO","INDIGENA","2013-08-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","MONETARIO","ND","CC","INDIGENAS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70823","NO","ACTIVO","INDIGENA","2013-08-01","Hombre","ND","SUCRE","TOLU VIEJO","ND","MONETARIO","ND","CC","INDIGENAS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","70","70418","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70418","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70418","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","70","70418","NO","ACTIVO","ND","2013-01-01","Hombre","ND","SUCRE","LOS PALMITOS","ND","MONETARIO","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","70","70215","ND","ACTIVO","ND","2012-10-01","Mujer","ND","SUCRE","COROZAL","Colombia","ND","ND","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","5"
"ND","70","70508","NO","ACTIVO","ND","2013-01-01","Mujer","ND","SUCRE","OVEJAS","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","70","70215","NO","ACTIVO","ND","2017-08-01","Mujer","TRANSICION","SUCRE","COROZAL","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","UNIDOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","70","70670","NO","ACTIVO","ND","2013-12-01","Mujer","ND","SUCRE","SAMPUES","ND","MONETARIO","ND","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
