"clasificacion","codigo_dane","cons_sede","dane_sede","direccion","estado","nombre_establecimiento","nucleo","objectid","sector","sede_educativa","servicio","telefono","vigencia","x_magnamed","y_magnamed","point"
"Privado","305001014264","30500101426401","305001014264","CIR 1 72 20","Activo","COL HISPANO","929","507","No Oficial","COL HISPANO","NO OFICIAL","2502061","2020","832496.44","1182485.71","POINT (-75.5909255801548 6.244295300897763)"
"Privado","305001014256","30500101425601","305001014256","CL 96 67 40","Activo","COL BAUTISTA DE CASTILLA","920","506","No Oficial","COL BAUTISTA DE CASTILLA","NO OFICIAL","2375463","2020","834614.8304","1187653.6163","POINT (-75.57178808364256 6.291016205935843)"
"Privado","305001014248","30500101424801","305001014248","CL 98 68 51","Activo","COL PARROQUIAL SAN JUDAS TADEO","920","505","No Oficial","COL PARROQUIAL SAN JUDAS TADEO","NO OFICIAL","4711232","2020","834623.4939","1187971.8182","POINT (-75.57170984580611 6.293892902045921)"
"Privado","305001014213","30500101421301","305001014213","CQ 2 72 49","Activo","GENIOS PREESCOLAR LTDA.","929","504","No Oficial","GENIOS PREESCOLAR LTDA.","NO OFICIAL","412 37 15 - 413 29 80","2020","832450.39","1182521.78","POINT (-75.59134162464446 6.244621369998924)"
"Privado","305001014205","30500101420501","305001014205","CL 1 BSUR 32 51","Activo","GUARD PREESC CASCANUECES","932","503","No Oficial","GUARD PREESC CASCANUECES","NO OFICIAL","2689594","2020","835307.12","1177559.3","POINT (-75.56553308426464 6.199758875549226)"
"Privado","305001014086","30500101408601","305001014086","CR 91 37 52","Activo","JARD INF VIDA NUEVA","930","502","No Oficial","JARD INF VIDA NUEVA","NO OFICIAL","2532421","2020","830191.5521","1183030.3825","POINT (-75.6117489971398 6.249217958576073)"
"Privado","305001014043","30500101404301","305001014043","CL 41 101 66","Activo","CENT INF MI MUNDO SO?ADO","931","501","No Oficial","CENT INF MI MUNDO SO?ADO","NO OFICIAL","2530703","2020","829621.41","1183711.72","POINT (-75.61690047134458 6.255377088021847)"
"Oficial - Sede Principal","205001001966","20500100196601","205001001966","VEREDA LA ALDEA","Activo","CENT EDUC LA ALDEA","936","353","Oficial","CENT EDUC LA ALDEA","OFICIAL","3870129","2020","819987.4498","1193343.4544","POINT (-75.70396126828918 6.342436748453137)"
"Oficial - Sede Escuela","205001001672","20500100167202","205001001729","Diagonal 60 E Nro 41 A Sur 30","Activo","INST EDUC MONSEÑOR VICTOR WIEDEMANN","937","352","Oficial","SEC ESC LA VERDE","OFICIAL","2860291","2020","826986.0203","1176118.3488","POINT (-75.64069995694621 6.186726551066991)"
"Oficial - Sede Principal","205001001672","20500100167201","205001001672","Diagonal 60 E Nro 41 A Sur 30","Activo","INST EDUC MONSEÑOR VICTOR WIEDEMANN","937","351","Oficial","INST EDUC MONSEÑOR VICTOR WIEDEMANN","OFICIAL","2860010/2866365","2020","826818.075","1175822.272","POINT (-75.64221666621476 6.184049657117137)"
"Oficial - Sede Escuela","205001001389","20500100138903","205001014189","CORREGIMIENTO SANTA ELENAVEREDA EL PLACER","Activo","CENT EDUC MEDIA LUNA","925","350","Oficial","CENT EDUC EL PLACER","OFICIAL","5380143","2020","843607.6869","1180389.1925","POINT (-75.49054624722707 6.225337200512695)"
"Oficial - Sede Escuela","205001001389","20500100138902","205001003462","CORREGIMIENTO SANTA ELENA VEREDA EL PLAN","Activo","CENT EDUC MEDIA LUNA","925","349","Oficial","CENT EDUC EL PLAN","OFICIAL","5380236","2020","840686.634","1178166.2303","POINT (-75.51693669893096 6.205243632916588)"
"Oficial - Sede Principal","205001001389","20500100138901","205001001389","CORREGIMIENTO SANTA ELENA VEREDA MEDIA LUNA","Activo","CENT EDUC MEDIA LUNA","925","348","Oficial","CENT EDUC MEDIA LUNA","OFICIAL","2695500","2020","840604.0983","1181815.2071","POINT (-75.51767935020078 6.238232169565496)"
"Oficial - Sede Escuela","105001026131","10500102613102","105001017396","CL 56 EE 25AA 17","Activo","INST EDUC EL PINAL","924","347","Oficial","SEC ESC EL PINAL","OFICIAL","2210099","2020","837695.13","1182695.24","POINT (-75.54395913676845 6.246189778257125)"
"Oficial - Sede Principal","105001026131","10500102613101","105001026131","CL 56 25AA 10","Activo","INST EDUC EL PINAL","924","346","Oficial","INST EDUC EL PINAL","OFICIAL","2223647","2020","837685.9241","1182692.7023","POINT (-75.54404230655928 6.246166839545347)"
"Oficial - Sede Principal","105001025992","10500102599201","105001025992","CR 97 69C 71","Activo","INST EDUC NICANOR RESTREPO SANTAMARIA","936","345","Oficial","INST EDUC NICANOR RESTREPO SANTAMARIA (ANTES LA HUERTA)","OFICIAL","4379554","2020","830832.3082","1187606.0851","POINT (-75.60596341625646 6.290584948167385)"
"Oficial - Sede Principal","105001025984","10500102598401","105001025984","CR 64 AA 113 A 04","Activo","INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACIÓN","920","344","Oficial","INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACIÓN","OFICIAL","4648274","2020","835959.876","1189525.546","POINT (-75.55963532755284 6.307939351350961)"
"Oficial - Sede Escuela","105001025844","10500102584404","105001019283","CL 97  23 12","Activo","INST EDUC ANTONIO DERKA - SANTO DOMINGO","914","343","Oficial","SEC ESC CARPINELO AMAPOLITA","OFICIAL","5290481","2020","838319.8","1187197.59","POINT (-75.53831361998002 6.286892889477639)"
"Oficial - Sede Escuela","105001025844","10500102584403","105001006726","CR 28 107 473","Activo","INST EDUC ANTONIO DERKA - SANTO DOMINGO","914","342","Oficial","SEC ESC SANTO DOMINGO SAVIO","OFICIAL","5293550","2020","838404.9033","1188363.6573","POINT (-75.53754416042936 6.297434647971814)"
"Oficial - Sede Escuela","105001025844","10500102584402","205001019491","CR 28 107 365","Activo","INST EDUC ANTONIO DERKA - SANTO DOMINGO","914","341","Oficial","SEC ESC ANTONIO DERKA","OFICIAL","5295216/5721312","2020","838276.388","1188285.273","POINT (-75.53870535536919 6.296726075846857)"
"Oficial - Sede Principal","105001025844","10500102584401","105001025844","CR 28 107 425","Activo","INST EDUC ANTONIO DERKA - SANTO DOMINGO","914","340","Oficial","INST EDUC ANTONIO DERKA - SANTO DOMINGO","OFICIAL","5295216-5721312-5280020-5295218","2020","838162.6393","1188262.2491","POINT (-75.53973310448097 6.296517978924054)"
"Oficial - Sede Escuela","105001025798","10500102579802","205001002580","CR 54 F 57 Sur 21","Activo","INST EDUC ANGELA RESTREPO MORENO","937","339","Oficial","SEC ESC LUIS GUILLERMO ECHEVERRY ABAD","OFICIAL","3740170","2020","827554.69","1174812.27","POINT (-75.63556143309259 6.174919696556941)"
"Oficial - Sede Principal","105001025798","10500102579801","105001025798","CR 55 48 C SUR 90","Activo","INST EDUC ANGELA RESTREPO MORENO","937","338","Oficial","INST EDUC ANGELA RESTREPO MORENO","OFICIAL","3740170","2020","827372.185","1175077.869","POINT (-75.6372103425209 6.17732061321778)"
"Oficial - Sede Escuela","105001025780","10500102578002","105001007251","CL 111G 64A 16","Activo","INST EDUC PBRO ANTONIO JOSE BERNAL LONDOÑO SJ","919","337","Oficial","SEC ESC TOSCANA","OFICIAL","4631680","2020","835992.4207","1189328.1689","POINT (-75.55934129323144 6.306154966367643)"
"Oficial - Sede Principal","105001025780","10500102578001","105001025780","CL 105 A 63 A 200","Activo","INST EDUC PBRO ANTONIO JOSE BERNAL LONDOÑO SJ","919","336","Oficial","INST EDUC PBRO ANTONIO JOSE BERNAL LONDOÑO SJ","OFICIAL","4631218","2020","835975.9466","1188797.4186","POINT (-75.55949019184546 6.301356735142488)"
"Oficial - Sede Escuela","105001025771","10500102577102","105001017400","CL 65 16 D 198","Activo","INST EDUC JOAQUIN VALLEJO ARBELAEZ","924","335","Oficial","SEC ESC LAS GOLONDRINAS","OFICIAL","2845326","2020","838167.3843","1183804.1971","POINT (-75.53969216896574 6.256215086456101)"
"Oficial - Sede Principal","105001025771","10500102577101","105001025771","CR 19 59 C 175","Activo","INST EDUC JOAQUIN VALLEJO ARBELAEZ","924","334","Oficial","INST EDUC JOAQUIN VALLEJO ARBELAEZ","OFICIAL","2926199 ext 108","2020","837941.51","1183631.91","POINT (-75.54173289305905 6.254657623383233)"
"Oficial - Sede Principal","105001025763","10500102576301","105001025763","CL 18 103 160","Inactivo","INST EDUC DEBORA ARANGO PEREZ","934","333","Oficial","INST EDUC DEBORA ARANGO PEREZ","OFICIAL","3411386 - 3433654","2020","828629.604","1180193.912","POINT (-75.62585722711817 6.223573487107208)"
"Regimen Especial","105001025704","10500102570401","105001025704","CR 45 55 19","Activo","COLEGIO MIGUEL ANTONIO RAMON MARTINEZ","928","332","Oficial","COLEGIO MIGUEL ANTONIO RAMON MARTINEZ","REGIMEN ESPECIAL","2910273 -2910114","2020","835721.65","1183278.58","POINT (-75.56178812062853 6.251463852573986)"
"Privado","105001024571","10500102457101","105001024571","CR 50 57 69","Activo","COL VIDA Y PAZ SEDE CENTRO","927","331","No Oficial","COLEGIO VIDA Y PAZ SEDE CENTRO","NO OFICIAL","5141044","2020","835427.1306","1183742.1645","POINT (-75.56444892107243 6.255654883780585)"
"Oficial - Sede Principal","105001024073","10500102407301","105001024073","CL 99 72 192","Activo","INST EDUC CASD","921","330","Oficial","INST EDUC CASD","OFICIAL","4721313/4722657","2020","834214.3532","1188261.6906","POINT (-75.57540653519924 6.296513424378568)"
"Oficial - Sede Escuela","105001024073","10500102407302","105001007471","CL 100 74 A 25","Activo","INST EDUC CASD","921","329","Oficial","SEC ESC CONTRANAL","OFICIAL","2379168","2020","834110.83","1188457.32","POINT (-75.57634192352432 6.298281986851397)"
"Privado","305001011583","30500101158301","305001011583","CL 20 SUR 25 B 91","Activo","COL SAN LUCAS","932","483","No Oficial","COL SAN LUCAS","NO OFICIAL","3171269","2020","835231.0709","1175514.813","POINT (-75.5662200281797 6.181275748566147)"
"Privado","305001011575","30500101157501","305001011575","CL 30 80 57","Activo","JARD INF MI MUNDO MARAVILLOSO","934","482","No Oficial","JARDIN INFANTIL MI MUNDO MARAVILLOSO","NO OFICIAL","2384217","2020","831351.1468","1181038.3082","POINT (-75.60127156565835 6.231209494710475)"
"Privado","305001011567","30500101156701","305001011567","CR 65 16 98","Activo","CENT EDUC EL PRINCIPITO","933","481","No Oficial","CENT EDUC EL PRINCIPITO","NO OFICIAL","2356659","2020","833202.45","1179917.019","POINT (-75.58454643086154 6.221073400251424)"
"Privado","305001011559","30500101155901","305001011559","CL 60 42 42","Activo","JARD INF DIN DON DAN CERESSI DIAZ LTDA","927","480","No Oficial","CEN EDU TALENTOS INFANTILES","NO OFICIAL","2543068","2020","836101.7902","1183582.1362","POINT (-75.55835375070357 6.254208112294692)"
"Privado","305001011516","30500101151601","305001011516","CL 78 B 75 181","Activo","COL SANTA BERTILLA BOSCARDIN","922","479","No Oficial","COLEGIO SANTA BERTILLA BOSCARDIN","NO OFICIAL","2345057","2020","833184.21","1186554.41","POINT (-75.58471346795184 6.281078535817833)"
"Privado","305001010986","30500101098601","305001010986","CL 45 F 77 28","Activo","JARD INF PINOCHO","929","478","No Oficial","JARD INF PINOCHO","NO OFICIAL","4131630","2020","831967.3285","1183552.6159","POINT (-75.59570628055204 6.253940375365202)"
"Privado","305001010935","30500101093501","305001010935","CL 10 43 41","Activo","CENT PREESC EUGENIA RAVASCO","932","477","No Oficial","CENT PREESC EUGENIA RAVASCO","NO OFICIAL","2663128","2020","834454.1225","1178856.0323","POINT (-75.573238829697 6.211481880763543)"
"Privado","305001010781","30500101078101","305001010781","CR 20 20A SUR 55","Activo","COL MONTESSORI","932","476","No Oficial","COL MONTESSORI","NO OFICIAL","3171430","2020","835760.7436","1175048.4786","POINT (-75.56143541854154 6.177059856281071)"
"Privado","305001010358","30500101035801","305001010358","CR 51 D 71 105","Activo","COL ADVENTISTA SIMON BOLIVAR","917","475","No Oficial","COL ADVENTISTA SIMON BOLIVAR","NO OFICIAL","2339853","2020","835390.19","1185186.59","POINT (-75.5647826570277 6.268713170989376)"
"Privado","305001009848","30500100984801","305001009848","CL 49 17 B 21","Activo","INST EDUC GUADALUPANO LA SALLE","925","474","No Oficial","I.E. GUADALUPANO LA SALLE","NO OFICIAL","2261195","2020","837640.6305","1181607.5998","POINT (-75.54445188272466 6.236357017724057)"
"Privado","305001008141","30500100814101","305001008141","CR 74 D 75 201","Activo","CENT EDUC CAMPESTRE COLOMBO ITALIANO","923","473","No Oficial","CENT EDUC CAMPESTRE COLOMBO ITALIANO","NO OFICIAL","4215709","2020","833122.12","1186132.52","POINT (-75.5852742966794 6.277264430078485)"
"Privado","305001007969","30500100796901","305001007969","CL 9 A 10 170","Activo","COL NUESTRA SENORA DE LA PROVIDENCIA","932","472","No Oficial","COL NUESTRA SENORA DE LA PROVIDENCIA","NO OFICIAL","3114475","2020","837088.92","1178160.57","POINT (-75.5494370191458 6.205194413813957)"
"Cobertura Contratada","305001007861","30500100786101","305001007861","CL 77BB 82 69","Activo","GIMN GUAYACANES","922","471","No Oficial","GIMN GUAYACANES","COBERTURA CONTRATADA","2341111/2649996","2020","832748.0361","1186493.4377","POINT (-75.58865423143929 6.280527154744238)"
"Oficial - Sede Principal","305001007594","30500100759401","305001007594","CR 76 A 103 C 43","Activo","INST EDUC SANTA JUANA DE LESTONAC","921","470","Oficial","INST EDUC SANTA JUANA DE LESTONAC","CONFESIONES RELIGIOSAS","4711144","2020","834228.08","1188933.32","POINT (-75.57528263205883 6.302585273041124)"
"Privado","305001007586","30500100758601","305001007586","CL 12 SUR 18 173","Activo","COL CAMPESTRE LA COLINA","932","469","No Oficial","COL CAMPESTRE LA COLINA","NO OFICIAL","3170790","2020","835972.8112","1176115.8388","POINT (-75.55951968839092 6.186709279340452)"
"Privado","305001007519","30500100751901","305001007519","CL 51 51 27","Inactivo","LICEO REMINGTON","927","468","No Oficial","LICEO REMINGTON","NO OFICIAL","3221010 ext 1201","2020","835074.7641","1183161.4257","POINT (-75.56763233639057 6.250404724463821)"
"Privado","305001007306","30500100730601","305001007306","CL 14 73 23","Activo","COL SAN FRANCISCO JAVIER","935","467","No Oficial","COL SAN FRANCISCO JAVIER","NO OFICIAL","3432492","2020","831913.984","1179913.598","POINT (-75.59618626667246 6.221041910727105)"
"Privado","305001006831","30500100683101","305001006831","CR 32 6 SUR 191","Activo","INST MUSICAL DIEGO ECHAVARRIA","932","466","No Oficial","INST MUSICAL DIEGO ECHAVARRIA","NO OFICIAL","3115241","2020","835098.72","1176888.64","POINT (-75.56741563874233 6.193695787518153)"
"Privado","305001006784","30500100678401","305001006784","CL 9 SUR 37 345","Activo","COL DE LA COMPANIA DE MARIA","932","465","No Oficial","COL DE LA COMPANIA DE MARIA","NO OFICIAL","3211166","2020","834381.9009","1176999.231","POINT (-75.57389097378423 6.194695511488352)"
"Privado","305001006458","30500100645801","305001006458","CR 65 D 24 40","Activo","ESC POPULAR EUCARISTICA CAMILO C. RESTREPO","933","464","No Oficial","ESC POPULAR EUCARISTICA CAMILO C. RESTREPO","NO OFICIAL","2350852","2020","833123.33","1180436.73","POINT (-75.58526137184757 6.225771805427891)"
"Privado","305001006440","30500100644001","305001006440","CR 77 D 110 A 56","Activo","ESC POPULAR EUCARISTICA ZORAIDA TRUJILLO","921","463","No Oficial","ESC POPULAR EUCARISTICA ZORAIDA TRUJILLO","NO OFICIAL","4619307","2020","834379.2","1189619.61","POINT (-75.57391732885729 6.308789683104624)"
"Privado","305001005991","30500100599101","305001005991","CR 25 6 105","Activo","GIMN LOS CEDROS","932","462","No Oficial","GIMNASIO LOS CEDROS","NO OFICIAL","2669966","2020","836387.28","1177946.99","POINT (-75.55577538868903 6.203263697521051)"
"Privado","305001005907","30500100590701","305001005907","CR 51 B 91 19","Activo","COL EMILIA RIQUELME","918","461","No Oficial","COL EMILIA RIQUELME","NO OFICIAL","2363097","2020","835654.098","1186750.2269","POINT (-75.56239826320977 6.282849179391587)"
"Cobertura Contratada","305001005893","30500100589301","305001005893","CR 40 102 40","Activo","COL EL HOGAR DE SU NIÑO","931","460","No Oficial","COLEGIO EL HOGAR DE SU NIÑO","COBERTURA CONTRATADA","2530164","2020","829766.2351","1183735.0166","POINT (-75.6155920750916 6.25558782760169)"
"Privado","305001005621","30500100562101","305001005621","DG 80 78 B 48","Activo","COL BARBARA MICARELLI","922","459","No Oficial","COL BARBARA MICARELLI","NO OFICIAL","2570764","2020","833132.7038","1186673.6543","POINT (-75.58517886317526 6.28215654278303)"
"Privado","305001005567","30500100556701","305001005567","CR 84 34 36","Activo","COL CORAZONISTA","930","458","No Oficial","COL CORAZONISTA","NO OFICIAL","4129988","2020","830644.5377","1182241.5323","POINT (-75.6076559860489 6.24208672866984)"
"Privado","305001005541","30500100554101","305001005541","CL 37 B 98 02","Activo","COL NUESTRA MADRE DE LAS MERCEDES","931","457","No Oficial","COL NUESTRA MADRE DE LAS MERCEDES","NO OFICIAL","2531455","2020","829630.3743","1183264.2196","POINT (-75.61681908458576 6.251331481549925)"
"Cobertura Contratada","305001005265","30500100526501","305001005265","CL 12 10 27 RETORNO 6 VIA LAS PALMAS","Activo","COL LATINO","930","456","No Oficial","COL LATINO","COBERTURA CONTRATADA","4447559","2020","837478.22","1178922.51","POINT (-75.54591999153659 6.212082595685458)"
"Privado","305001005257","30500100525701","305001005257","CL 47 F 89 A 134","Activo","COL TERESIANO NSTRA SRA DE LA CANDELARIA","930","455","No Oficial","COL TERESIANO NSTRA SRA DE LA CANDELARIA","NO OFICIAL","4220210","2020","830728.36","1184011.88","POINT (-75.60689999272184 6.258091566779391)"
"Privado","305001005214","30500100521401","305001005214","CR 45 58 88","Activo","COL MARIA AUXILIADORA","927","454","No Oficial","COL MARIA AUXILIADORA","NO OFICIAL","2954040","2020","835902.4429","1183493.8906","POINT (-75.5601547490667 6.253410349718661)"
"Privado","305001005184","30500100518401","305001005184","CARRET LAS PALMAS","Activo","SEM MENOR DE LA ARQUIDIOCESIS DE MEDELLIN","926","453","No Oficial","SEM MENOR DE LA ARQUIDIOCESIS DE MEDELLIN","NO OFICIAL","2174000","2020","836520.9209","1180104.572","POINT (-75.55456775449731 6.222769233071888)"
"Privado","305001005176","30500100517601","305001005176","TR 36 72 93","Activo","COL BETHLEMITAS","929","452","No Oficial","COL BETHLEMITAS","NO OFICIAL","4133737","2020","831994.7593","1182087.3729","POINT (-75.59545769016052 6.240693902736864)"
"Privado","305001005150","30500100515001","305001005150","CR 36 A 48 55","Activo","ESC NORMAL SUPERIOR ANTIOQUE?A","926","451","No Oficial","ESCUELA NORMAL SUPERIOR ANTIOQUEÑA","NO OFICIAL","2396022","2020","836108.5619","1182258.4757","POINT (-75.5582927219802 6.242241596994382)"
