"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","parentesco","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","3","1","05","05665","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","ANTIOQUIA","SAN PEDRO DE URABA","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","44","44650","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Mujer","ND","LA GUAJIRA","SAN JUAN DEL CESAR","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","50","50590","ND","ND","NO ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","META","PUERTO RICO","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","70","70823","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","PRIMARIA","SUCRE","TOLU VIEJO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","4","1","20","20178","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","CESAR","CHIRIGUANA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","27","27006","M-MUJER","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","CHOCO","ACANDI","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","VULNERABLE","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","27","27615","M-MUJER","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","CHOCO","RIOSUCIO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","20","20001","H-HOMBRE","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","CESAR","VALLEDUPAR","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","44","44650","ND","ND","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","LA GUAJIRA","SAN JUAN DEL CESAR","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","13","13244","ND","ND","NO ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","20","20400","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","CESAR","LA JAGUA DE IBIRICO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"2","3","1","23","23466","ND","NO","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","CORDOBA","MONTELIBANO","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","20","20228","M-MUJER","NO","NO ACTIVO","SO","ND","2018-05-01","2018-01-01","Mujer","PROFESIONAL","CESAR","CURUMANI","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"4","3","1","54","54206","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","NORTE DE SANTANDER","CONVENCION","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","86","86001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Hombre","SIN ESPECIFICAR","PUTUMAYO","MOCOA","ND","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","TI","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","86","86865","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","PUTUMAYO","VALLE DEL GUAMUEZ","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","4","1","73","73067","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","TOLIMA","ATACO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","05","05051","H-HOMBRE","NO","NO ACTIVO","DI","ND","2016-12-01","2017-01-01","Hombre","SECUNDARIA","ANTIOQUIA","ARBOLETES","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05659","M-MUJER","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Mujer","SIN ESPECIFICAR","ANTIOQUIA","SAN JUAN DE URABA","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","47","47189","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","ND","ND","MAGDALENA","CIENAGA","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","2","1","05","05895","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","ZARAGOZA","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","70","70823","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Hombre","ND","SUCRE","TOLU VIEJO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","05","05837","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","TURBO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","86","86865","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","PUTUMAYO","VALLE DEL GUAMUEZ","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13433","ND","ND","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","BOLIVAR","MAHATES","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"3","4","1","27","27006","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2015-01-01","Mujer","ND","CHOCO","ACANDI","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","76","76109","ND","ND","ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Mujer","ND","VALLE","BUENAVENTURA","Colombia","ND","06-17","RURAL","MONETARIO Y EN ESPECIE","RC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","5","1","27","27615","ND","ND","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","CHOCO","RIOSUCIO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","86","86865","H-HOMBRE","NO","NO ACTIVO","SO","ND","2016-12-01","2017-01-01","Hombre","SECUNDARIA","PUTUMAYO","VALLE DEL GUAMUEZ","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","27","27745","ND","ND","ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","CHOCO","SIPI","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","0 - 1.300.000"
"1","5","1","17","17001","ND","ND","ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","CALDAS","MANIZALES","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","70","70001","H-HOMBRE","NO","NO ACTIVO","UL","INDIGENA","2018-03-01","2018-01-01","Hombre","SIN ESPECIFICAR","SUCRE","SINCELEJO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","66","66572","ND","ND","ACTIVO","ND","INDIGENA","2016-04-01","2016-01-01","Mujer","ND","RISARALDA","PUEBLO RICO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","05","05665","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","ANTIOQUIA","SAN PEDRO DE URABA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05172","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","ANTIOQUIA","CHIGORODO","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","05","05001","ND","NO","NO ACTIVO","SO","ND","2016-04-01","2014-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","05","05667","ND","NO","ACTIVO","Sin Información","ND","2018-06-01","2018-01-01","Mujer","ND","ANTIOQUIA","SAN RAFAEL","ND","CONYUGE","18-29","RURAL","MONETARIO Y EN ESPECIE","TI","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","54","54670","H-HOMBRE","NO","NO ACTIVO","SO","ND","2016-12-01","2017-01-01","Hombre","ND","NORTE DE SANTANDER","SAN CALIXTO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"3","3","1","19","19256","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Hombre","ND","CAUCA","EL TAMBO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"5","5","1","73","73067","M-MUJER","NO","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","TOLIMA","ATACO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13657","ND","ND","NO ACTIVO","ND","ND","2016-12-01","2017-01-01","Hombre","ND","BOLIVAR","SAN JUAN NEPOMUCENO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13894","ND","ND","ACTIVO","ND","ND","2016-12-01","2017-01-01","Mujer","ND","BOLIVAR","ZAMBRANO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"41","3","1","50","50270","ND","NO","ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Mujer","ND","META","EL DORADO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","1","1","95","95001","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Mujer","ND","GUAVIARE","SAN JOSE DEL GUAVIARE","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","5","1","05","05055","ND","NO","ACTIVO","ND","ND","2016-04-01","2015-01-01","Hombre","ND","ANTIOQUIA","ARGELIA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","86","86757","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","PUTUMAYO","SAN MIGUEL","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","54","54670","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Hombre","SECUNDARIA","NORTE DE SANTANDER","SAN CALIXTO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05172","M-MUJER","NO","NO ACTIVO","SO","ND","2016-12-01","2017-01-01","Mujer","SECUNDARIA","ANTIOQUIA","CHIGORODO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","VULNERABLE","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"3","5","1","73","73067","H-HOMBRE","NO","NO ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","TOLIMA","ATACO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","19","19256","H-HOMBRE","NO","NO ACTIVO","DI","ND","2018-03-01","2018-01-01","Hombre","PRIMARIA","CAUCA","EL TAMBO","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","50","50251","ND","ND","NO ACTIVO","ND","ND","2016-12-01","2017-01-01","ND","ND","META","EL CASTILLO","169","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","5","1","25","25823","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Hombre","ND","CUNDINAMARCA","TOPAIPI","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","4","1","20","20178","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","SIN ESPECIFICAR","CESAR","CHIRIGUANA","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","27","27073","ND","ND","NO ACTIVO","ND","INDIGENA","2016-04-01","2016-01-01","Hombre","ND","CHOCO","BAGADO","Colombia","ND","06-17","RURAL","MONETARIO Y EN ESPECIE","TI","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","25","25394","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","CUNDINAMARCA","LA PALMA","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","13","13670","M-MUJER","NO","ACTIVO","UL","ND","2016-12-01","2017-01-01","Mujer","PRIMARIA","BOLIVAR","SAN PABLO","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","05","05660","ND","NO","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","SAN LUIS","ND","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","TI","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","5","1","86","86001","M-MUJER","NO","ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","PUTUMAYO","MOCOA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13657","ND","NO","ACTIVO","Sin Información","ND","2017-01-01","2017-01-01","Hombre","ND","BOLIVAR","SAN JUAN NEPOMUCENO","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","2","1","20","20045","ND","ND","ACTIVO","ND","ND","2018-03-01","2018-01-01","Mujer","ND","CESAR","BECERRIL","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","05","05480","M-MUJER","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Mujer","ND","ANTIOQUIA","MUTATA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","05","05847","ND","NO","NO ACTIVO","VI","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","URRAO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","50","50270","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2013-01-01","Hombre","ND","META","EL DORADO","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","05","05045","ND","ND","NO ACTIVO","ND","ND","2018-04-01","2018-01-01","Mujer","ND","ANTIOQUIA","APARTADO","Colombia","ND","18-29","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05318","ND","NO","ACTIVO","Sin Información","ND","2016-04-01","2015-01-01","Mujer","ND","ANTIOQUIA","GUARNE","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","1","1","50","50711","H-HOMBRE","NO","NO ACTIVO","DI","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","META","VISTAHERMOSA","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","1.300.001 - 2.600.000"
"1","3","1","13","13212","ND","NO","NO ACTIVO","Sin Información","ND","2017-02-01","2017-01-01","Hombre","SECUNDARIA","BOLIVAR","CORDOBA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","05","05313","ND","NO","NO ACTIVO","Sin Información","ND","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","GRANADA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","27","27150","H-HOMBRE","NO","NO ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","CHOCO","CARMEN DEL DARIEN","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"2","3","1","05","05172","ND","NO","NO ACTIVO","Sin Información","ND","2017-01-01","2017-01-01","Mujer","PRIMARIA","ANTIOQUIA","CHIGORODO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05172","H-HOMBRE","NO","NO ACTIVO","UL","AFROCOLOMBIANO – NEGRO","2016-12-01","2017-01-01","Hombre","ND","ANTIOQUIA","CHIGORODO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","3","1","05","05148","ND","NO","ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","EL CARMEN DE VIBORAL","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","5","1","73","73067","H-HOMBRE","NO","ACTIVO","UL","ND","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","TOLIMA","ATACO","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"5","5","1","25","25878","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2015-01-01","Mujer","ND","CUNDINAMARCA","VIOTA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","27","27745","ND","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2016-04-01","2014-01-01","Mujer","SECUNDARIA","CHOCO","SIPI","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"4","4","1","27","27425","ND","NO","NO ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","CHOCO","MEDIO ATRATO","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","3","1","20","20517","M-MUJER","NO","NO ACTIVO","UL","ND","2016-12-01","2017-01-01","Mujer","SECUNDARIA","CESAR","PAILITAS","COLOMBIA","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"3","5","1","05","05837","H-HOMBRE","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2016-04-01","2016-01-01","Hombre","SIN ESPECIFICAR","ANTIOQUIA","TURBO","ND","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","4","1","13","13244","ND","NO","NO ACTIVO","UL","ND","2016-04-01","2014-01-01","Mujer","SIN ESPECIFICAR","BOLIVAR","EL CARMEN DE BOLIVAR","ND","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","2.600.001 - 3.900.000"
"1","5","1","86","86885","M-MUJER","NO","NO ACTIVO","VI","ND","2016-04-01","2016-01-01","Mujer","SIN ESPECIFICAR","PUTUMAYO","VILLAGARZON","ND","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"2","3","1","05","05480","M-MUJER","NO","NO ACTIVO","SO","ND","2016-12-01","2017-01-01","Mujer","PRIMARIA","ANTIOQUIA","MUTATA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","73","73217","ND","ND","ACTIVO","ND","INDIGENA","2016-04-01","2014-01-01","Mujer","ND","TOLIMA","COYAIMA","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"1","3","1","17","17662","M-MUJER","NO","NO ACTIVO","SO","ND","2016-04-01","2015-01-01","Mujer","PRIMARIA","CALDAS","SAMANA","COLOMBIA","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","1.500.001 - 3.000.000","0 - 1.300.000"
"2","5","1","13","13654","ND","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Hombre","ND","BOLIVAR","SAN JACINTO","Colombia","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"1","4","1","05","05197","ND","NO","ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","COCORNA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"1","5","1","18","18001","ND","ND","NO ACTIVO","ND","INDIGENA","2016-04-01","2016-01-01","Hombre","ND","CAQUETA","FLORENCIA","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
"5","3","1","13","13688","ND","NO","NO ACTIVO","Sin Información","ND","2016-12-01","2017-01-01","Hombre","PRIMARIA","BOLIVAR","SANTA ROSA DEL SUR","Colombia","ND","30-49","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","3.000.001 - 4.500.000","1.300.001 - 2.600.000"
"1","4","1","05","05197","ND","NO","ACTIVO","ND","ND","2016-04-01","2014-01-01","Hombre","ND","ANTIOQUIA","COCORNA","COLOMBIA","ND",">65","RURAL","MONETARIO Y EN ESPECIE","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"1","5","1","13","13657","ND","ND","ACTIVO","ND","ND","2016-04-01","2016-01-01","Mujer","ND","BOLIVAR","SAN JUAN NEPOMUCENO","Colombia","ND","50-65","RURAL","MONETARIO Y EN ESPECIE","CC","AMBAS CONDICIONES","4.500.001 - 6.000.000","1.300.001 - 2.600.000"
