"id_caso","id_caso_relacionado","a_o","mes","d_a","c_digo_dane_de_municipio","municipio","departamento","regi_n","modalidad","iniciativa","tipo_de_unidad_atacada","grupo_armado_1","descripci_n_grupo_armado","grupo_armado_2","descripci_n_grupo_armado_1","grupo_armado_3","descripci_n_grupo_armado_2","lesionados_civiles","grupo_al_que_pertenecen_los","capturados","lesionados_combatientes","militares","polic_as","otras_fuerzas_armadas","agentes_del_estado_sin","total_agentes_del_estado","guerrilleros","paramilitares","grupos_posdesmovilizaci_n","combatientes_sin_informaci","otros_grupos_armados","total_combatientes_de_grupos","total_combatientes","personas_sin_informaci_n","total_civiles","ventaja_militar","total_de_v_ctimas_del_caso","latitud_longitud"
"10050",,"1996","3","18","15377","LABRANZAGRANDE","BOYACA","ORIENTE DE BOYACA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"2",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.5777701202 5.562687048)"
"10051",,"1996","3","18","81300","FORTUL","ARAUCA","SARARE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-71.7685577959 6.7970757527)"
"10052",,"1996","3","19","5001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GRUPO ARMADO NO IDENTIFICADO","NO APLICA",,,"0",,"0","0","0","3","0","0","3","0","0","0","0","0","0","3","0","0","GRUPOS ARMADOS ORGANIZADOS","3","POINT (-75.581713332 6.246715564)"
"10053",,"1996","3","19","85010","AGUAZUL","CASANARE","PIEDEMONTE LLANERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.5463002643 5.1726907655)"
"10054",,"1996","3","20","73124","CAJAMARCA","TOLIMA","NORTE DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","1","0","0","0","0","1","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-75.4354852634 4.4366727615)"
"10055",,"1996","3","20","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6811617117 8.1273994605)"
"10056",,"1996","3","20","8001","BARRANQUILLA","ATLANTICO","NORTE DE ATLANTICO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.7952590482 10.9759268186)"
"10057",,"1996","3","20","8001","BARRANQUILLA","ATLANTICO","NORTE DE ATLANTICO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.7952590482 10.9759268186)"
"10059",,"1996","3","20","50251","EL CASTILLO","META","ARIARI GUAYABERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.7940127553 3.5638340194)"
"1006",,"1966","2","13","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","OPERACIÓN MILITAR","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0","ELN","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-73.259389309 10.4604812152)"
"10060",,"1996","3","20","70230","CHALAN","SUCRE","MONTES DE MARIA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.3126963135 9.5453516237)"
"10061",,"1996","3","21","15464","MONGUA","BOYACA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.7980904867 5.7542422283)"
"10062",,"1996","3","21","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6811617117 8.1273994605)"
"10063",,"1996","3","21","68245","EL GUACAMAYO","SANTANDER","SERRANIA DE LOS YARIGUIES","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-73.4968929085 6.2451190071)"
"10064",,"1996","3","21","5088","BELLO","ANTIOQUIA","VALLE DE ABURRA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.554665073 6.3340688364)"
"10065",,"1996","3","21","5380","LA ESTRELLA","ANTIOQUIA","VALLE DE ABURRA","HOSTIGAMIENTO","FUERZAS ARMADAS ESTATALES","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.6281456125 6.1266782775)"
"10066",,"1996","3","22","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.4990501608 7.3919119442)"
"10067",,"1996","3","22","5858","VEGACHI","ANTIOQUIA","NORDESTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL - POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.7987269491 6.7734463196)"
"10068",,"1996","3","23","20045","BECERRIL","CESAR","SERRANIA DEL PERIJA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"1",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.2135300531 9.6241615276)"
"10069",,"1996","3","23","68255","EL PLAYON","SANTANDER","PROVINCIA DE SOTO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.1627251375 7.5574369233)"
"1007",,"1966","2","14","73067","ATACO","TOLIMA","SUR DEL TOLIMA","COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","NO IDENTIFICADO","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.6494851029 3.3990608565)"
"10070",,"1996","3","23","27800","UNGUIA","CHOCO","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-77.0917530276 8.0427607824)"
"10071",,"1996","3","23","68081","BARRANCABERMEJA","SANTANDER","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"4",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.7643151673 6.9408005341)"
"10072",,"1996","3","25","27615","RIOSUCIO","CHOCO","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-77.1131095942 7.4366315522)"
"10073",,"1996","3","25","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","ARIARI GUAYABERO","ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","2","0","0","0","2","0","0","0","0","0","0","2","0","0","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-72.6389862155 2.5664283992)"
"10074",,"1996","3","25","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","HOSTIGAMIENTO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GRUPO ARMADO NO IDENTIFICADO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-74.1073590032 4.6501730303)"
"10075",,"1996","3","26","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.6389862155 2.5664283992)"
"10076",,"1996","3","26","15377","LABRANZAGRANDE","BOYACA","ORIENTE DE BOYACA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.5777701202 5.562687048)"
"10077",,"1996","3","26","19130","CAJIBIO","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.6256718364 2.5841443878)"
"10078",,"1996","3","27","25279","FOMEQUE","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.8925225919 4.4854743447)"
"100789",,"1997","2","17","25599","APULO","CUNDINAMARCA","SUROCCIDENTE DE CUNDINAMARCA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","2","0","0","2","3","0","0","0","0","3","5","0","2","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-74.5938045381 4.520347219)"
"10079",,"1996","3","27","19212","CORINTO","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.2613141858 3.1738154571)"
"1008","CR044177","1966","2","15","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","3","4","0","0","0","4","0","0","0","0","0","0","4","0","0","GRUPOS ARMADOS ORGANIZADOS","4","POINT (-73.4110239344 6.8803829351)"
"10080",,"1996","3","28","13894","ZAMBRANO","BOLIVAR","MONTES DE MARIA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"4",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.8138396019 9.7469139004)"
"10081",,"1996","3","29","18410","LA MONTAÑITA","CAQUETA","FLORENCIA Y AREA DE INFLUENCIA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-75.4364077628 1.4791726347)"
"10082",,"1996","3","29","13667","SAN MARTIN DE LOBA","BOLIVAR","SUR DE BOLIVAR","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"1",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.966620445 8.8226676735)"
"10083",,"1996","3","29","19455","MIRANDA","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"4",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-76.2300385107 3.2326295074)"
"10084",,"1996","3","29","5154","CAUCASIA","ANTIOQUIA","BAJO CAUCA ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-74.7869662773 7.7269923949)"
"10086",,"1996","3","30","99001","PUERTO CARRENO","VICHADA","ALTILLANURA","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","6","0","0","0","6","1","0","0","0","0","1","7","0","1","GRUPOS ARMADOS ORGANIZADOS","8","POINT (-67.4869969956 6.1868641868)"
"10087",,"1996","3","30","73411","LIBANO","TOLIMA","NORTE DEL TOLIMA","HOSTIGAMIENTO","SIN INFORMACIÓN","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-75.063420931 4.9234423744)"
"10088",,"1996","3","31","5250","EL BAGRE","ANTIOQUIA","BAJO CAUCA ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.7524956212 7.7115469731)"
"10089",,"1996","3","31","5313","GRANADA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-75.1844450829 6.1428966666)"
"1009","CR044177","1966","2","15","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","FUERZAS ARMADAS ESTATALES","5","POINT (-73.4110239344 6.8803829351)"
"10090",,"1996","3","31","68318","GUACA","SANTANDER","PROVINCIA DE GARCIA ROVIRA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.8563220136 6.8765634523)"
"10091",,"1996","4","2","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","ARIARI GUAYABERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-72.6389862155 2.5664283992)"
"10092",,"1996","4","2","5756","SONSON","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-75.3093951469 5.7148116411)"
"10093",,"1996","4","2","44650","SAN JUAN DEL CESAR","LA GUAJIRA","SIERRA NEVADA DE SANTA MARTA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"3",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.8525572357 10.7353936486)"
"10094",,"1996","4","2","27025","ALTO BAUDO","CHOCO","LITORAL PACIFICO","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-76.974399188 5.5163098689)"
"10095",,"1996","4","3","54128","CACHIRA","NORTE DE SANTANDER","PROVINCIA DE RICAURTE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","1","0","0","0","0","1","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.0487455245 7.7409051578)"
"10096",,"1996","4","3","5887","YARUMAL","ANTIOQUIA","NORTE DE ANTIOQUIA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.4861299567 6.8158793707)"
"10097",,"1996","4","4","68162","CERRITO","SANTANDER","PROVINCIA DE GARCIA ROVIRA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.692345347 6.8442435816)"
"10098",,"1996","4","4","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"1",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.7524698111 8.2358167747)"
"10099",,"1996","4","4","54051","ARBOLEDAS","NORTE DE SANTANDER","CENTRO DE NORTE DE SANTANDER","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","4","0","0","0","0","4","4","0","0","FUERZAS ARMADAS ESTATALES","4","POINT (-72.7988745246 7.6429704403)"
"101",,"0","0","0","0","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC",,,"0",,"0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72 4)"
"1010",,"1966","2","17","73026","ALVARADO","TOLIMA","NORTE DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL - POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-74.9535571427 4.5673435983)"
"10100",,"1996","4","4","73043","ANZOATEGUI","TOLIMA","NORTE DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.096450741 4.6274736184)"
"10101",,"1996","4","5","73585","PURIFICACION","TOLIMA","SUR DEL TOLIMA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-74.9286461937 3.8593798575)"
"10102",,"1996","4","6","19212","CORINTO","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"2",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-76.2130349325 3.1796844022)"
"10103",,"1996","4","6","76233","DAGUA","VALLE DEL CAUCA","SUR DEL VALLE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"5",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.6888710079 3.6573084845)"
"10104",,"1996","4","6","13744","SIMITI","BOLIVAR","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.9473119566 7.9541763755)"
