"id","anio","departame_nombre","institucion","municipio_nombre","contacto","telefono","movil","direccion","email","num_cat","num_sens","fecha_de_cargue","id_indicador","inversion","fecha_vigencia","meta_nacional","municipio_cod"
,"2016","MAGDALENA","DISTRITAL T�CNICA SIM�N BOL�VAR","SANTA MARTA",,"3008158203","3008158203",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","47001"
,"2018","CALDAS","SANTA LUISA DE MARILLAC","VILLAMARIA",,"8770113",,"Calle 5B #3-77",,"1","79","2018-12-31",,"309519,6864","2018-12-31","900000","17873"
,"2018","CALDAS","SANTA LUISA DE MARILLAC","VILLAMARIA",,"8770113",,"Calle 5B #3-77",,"1","79","2018-12-31",,"309519,6864","2018-12-31","900000","17873"
,"2014","BOYACA","ITI MUNICIPAL RAFAEL REYES","DUITAMA",,,"3112433480","ITI MUNICIPAL RAFAEL REYES",,"2","336","2014-12-31",,"444558,1321","2014-12-31","900000","15238"
,"2019","CAUCA","I.E SAN AGUSTIN","POPAYAN",,,,,,,"125","2019-12-31",,"435921,2500","2019-12-31",,"19001"
,"2018","BOLIVAR","DE AGUAS NEGRAS","TIQUISIO",,"310314698",,"CORREGIMIENTO DE AGUAS NEGRAS AVENIDA DE",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","13810"
,"2018","BOLIVAR","DE AGUAS NEGRAS","TIQUISIO",,"310314698",,"CORREGIMIENTO DE AGUAS NEGRAS AVENIDA DE",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","13810"
,"2017","ANTIOQUIA","COLEGIO MILITAR","MEDELLIN",,"2392909","3006800847",,,"2","215","2017-12-31",,"1069629,0737","2017-12-31","900000","05001"
,"2018","BOYACA","INSTITUTO TECNICO GONZALO SUAREZ RENDON","TUNJA",,"3138018836",,"CRA 15 BIS - 19 - 40",,"1","93","2018-12-31",,"364371,2764","2018-12-31","900000","15001"
,"2018","BOYACA","INSTITUTO TECNICO GONZALO SUAREZ RENDON","TUNJA",,"3138018836",,"CRA 15 BIS - 19 - 40",,"1","93","2018-12-31",,"364371,2764","2018-12-31","900000","15001"
,"2019","CUNDINAMARCA","COLEGIO MADRE MATILDE","AGUA DE DIOS",,,,,,,"150","2019-12-31",,"523105,5000","2019-12-31",,"25001"
,"2017","ANTIOQUIA","UNIMINUTO","BELLO",,"4669200",,,,"2","150","2017-12-31",,"746252,8421","2017-12-31","900000","05088"
,"2018","BOLIVAR","DE RIO NUEVA GURANDA","TIQUISIO",,"3118974396",,"CALLE PRINCIPAL RIO NUEVO",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","13810"
,"2018","BOLIVAR","DE RIO NUEVA GURANDA","TIQUISIO",,"3118974396",,"CALLE PRINCIPAL RIO NUEVO",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","13810"
,"2018","BOLIVAR","DE RIO NUEVA GURANDA","TIQUISIO",,"3118974396",,"CALLE PRINCIPAL RIO NUEVO",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","13810"
,"2018","BOLIVAR","DE RIO NUEVA GURANDA","TIQUISIO",,"3118974396",,"CALLE PRINCIPAL RIO NUEVO",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","13810"
,"2016","SANTANDER","INSTITUTO POLITECNICO","BUCARAMANGA",,"3212615678","3212615678",,,"1","120","2016-12-31",,"1016930,0013","2016-12-31","900000","68001"
,"2014","HUILA","INSTITUTO T�CNICO SUPERIOR","NEIVA",,,"3002833920","INSTITUTO T�CNICO SUPERIOR",,"2","300","2014-12-31",,"396926,9037","2014-12-31","900000","41001"
,"2016","CORDOBA","I.E. ANTONIA SANTOS","MONTERIA",,"3126492935","3126492935",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","23001"
,"2016","AMAZONAS","IE COL FEM INDIG MARIA AUXILIADORA SEDE SANTO DOMINGO SAVIO","LETICIA",,"3124647224","3124647224",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","91001"
,"2014","ANTIOQUIA","INSTITUCI�N EDUCATIVA SAN LORENZO DE ABURRA","MEDELLIN",,,"3127067882","INSTITUCI�N EDUCATIVA SAN LORENZO DE ABURRA",,"2","600","2014-12-31",,"793853,8074","2014-12-31","900000","05001"
,"2016","CORDOBA","IE ALVARO ULCU� CHOCU�","SAHAGUN",,"3016127290","3016127290",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","23660"
,"2016","CORDOBA","IE ALVARO ULCU� CHOCU�","SAHAGUN",,"3016127290","3016127290",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","23660"
,"2019","BOYACA","COLEGIO GUILLERMO LEON VALENCIA","DUITAMA",,,,,,,"105","2019-12-31",,"366173,8500","2019-12-31",,"15238"
,"2019","VALLE DEL CAUCA","INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ SEDE FRANCISCO DE PAULA SANTANDER","CALI",,,,,,,"187","2019-12-31",,"652138,1900","2019-12-31",,"76001"
,"2015","BOLIVAR","IE La Integrada","SAN PABLO",,,"3142371044",,,"5","1000","2015-12-31",,"3369427,0442","2015-12-31","900000","13670"
,"2019","RISARALDA","I.E PABLO EMILIO CARDONA","PEREIRA",,,,,,,"160","2019-12-31",,"557979,2000","2019-12-31",,"66001"
,"2016","QUINDIO","JOSE MAR�A C�RDOBA","CORDOBA",,"3134674691","3134674691",,,"1","20","2016-12-31",,"169488,3335","2016-12-31","900000","63212"
,"2015","NORTE DE SANTANDER","Colegio Los Santos Ap�stoles","CUCUTA",,,"3143359714",,,"7","822","2015-12-31",,"2769669,0303","2015-12-31","900000","54001"
,"2014","CAQUETA","I.E EL CHAIRA JOS� MARIA CORDOBA","CARTAGENA DEL CHAIRA",,,"3112433480","I.E EL CHAIRA JOS� MARIA CORDOBA",,"1","200","2014-12-31",,"264617,9358","2014-12-31","900000","18150"
,"2019","QUINDIO","GABRIELA MISTRAL","LA TEBAIDA",,,,,,,"50","2019-12-31",,"174368,5000","2019-12-31",,"63401"
,"2014","BOGOTA","COLEGIO NUEVA GRANADA","BOGOTA, D.C.",,,"3105851393","COLEGIO NUEVA GRANADA",,"3","420","2014-12-31",,"555697,6651","2014-12-31","900000","11001"
,"2017","NARI�O","IE  INDIGENA SANTA TERESITA DEMUESES","PUERRES",,"7422236","3112332388",,,"10","800","2017-12-31",,"3980015,1581","2017-12-31","900000","52573"
,"2016","SUCRE","ALMACEN TENDENCIAS DE MODA","COROZAL",,"3135854268","3135854268",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70215"
,"2015","ANTIOQUIA","IE Braulio Mejia","SONSON",,,"3117485970",,,"3","380","2015-12-31",,"1280382,2768","2015-12-31","900000","05756"
,"2016","LA GUAJIRA","MEGACOLEGIO JULIA SIERRA IGUARAN","URIBIA",,"3152686234","3152686234",,,"1","110","2016-12-31",,"932185,8345","2016-12-31","900000","44847"
,"2016","CALDAS","COLEGIO EUGENIA RAVASCO","MANIZALES",,"8851978","3132164226",,,"1","133","2016-12-31",,"1127097,4181","2016-12-31","900000","17001"
,"2019","CORDOBA","INSTITUCI�N EDUCATIVA FRANCISCO DE LA TORRE Y MIRANDA","LORICA",,,,,,,"148","2019-12-31",,"516130,7600","2019-12-31",,"23417"
,"2018","ANTIOQUIA","IE Inmaculada Concepci�n","GUARNE",,"5510213",,"Carrera 50 #51-92, Barrio Santo Tom�s",,"1","116","2018-12-31",,"454484,6028","2018-12-31","900000","05318"
,"2018","ANTIOQUIA","IE Inmaculada Concepci�n","GUARNE",,"5510213",,"Carrera 50 #51-92, Barrio Santo Tom�s",,"1","116","2018-12-31",,"454484,6028","2018-12-31","900000","05318"
,"2018","ANTIOQUIA","INDEPORTES","MEDELLIN",,"3148355293",,"calle 48 N� 70-180",,"1","23","2018-12-31",,"90113,3264","2018-12-31","900000","05001"
,"2018","ANTIOQUIA","INDEPORTES","MEDELLIN",,"3148355293",,"calle 48 N� 70-180",,"1","23","2018-12-31",,"90113,3264","2018-12-31","900000","05001"
,"2018","MAGDALENA","DEPARTAMENTAL LICEO ARIGUANI","ARIGUANI",,"3114018050",,"KM 5 3 1 A - 75",,"1","99","2018-12-31",,"387879,1007","2018-12-31","900000","47058"
,"2019","SANTANDER","INSTITUTO MIGUEL SANCHEZ INESTROZA","GIRON",,,,,,,"104","2019-12-31",,"362686,4800","2019-12-31",,"68307"
,"2014","BOGOTA","COLEGIO CARLOS PIZARRO LE�N G�MEZ","BOGOTA, D.C.",,"317212189","3157335128","COLEGIO CARLOS PIZARRO LE�N G�MEZ",,"1","120","2014-12-31",,"158770,7614","2014-12-31","900000","11001"
,"2019","MAGDALENA","LICEO MODERNO DEL SUR","CIENAGA",,,,,,,"126","2019-12-31",,"439408,6200","2019-12-31",,"47189"
,"2019","QUINDIO","INSTITUTO QUIMBAYA","QUIMBAYA",,,,,,,"87","2019-12-31",,"303401,1900","2019-12-31",,"63594"
,"2016","CASANARE","I.E BRAULIO GONZ�LEZ","YOPAL",,"6357686",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","85001"
,"2015","CUNDINAMARCA","IEM San Juan Bautista de la Salle","ZIPAQUIRA",,,"3115365719",,,"5","600","2015-12-31",,"2021656,2265","2015-12-31","900000","25899"
,"2017","ANTIOQUIA","IE NUESTRA SE�ORA DEL PILAR","GUATAPE",,"8610555","3105301018",,,"3","300","2017-12-31",,"1492505,6843","2017-12-31","900000","05321"
,"2016","SUCRE","IE SANTA ROSA DE LIMA","SINCELEJO",,"3106479251","3106479251",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70001"
,"2016","CAUCA","MEGA COLEGIO BICENTENARIO","POPAYAN",,"3162902661","3162902661",,,"1","120","2016-12-31",,"1016930,0013","2016-12-31","900000","19001"
,"2016","QUINDIO","COLEGIO ROBLEDO","CALARCA",,"7422323","3147921546",,,"1","42","2016-12-31",,"355925,5004","2016-12-31","900000","63130"
,"2015","BOGOTA","IED  LA MECED","BOGOTA, D.C.",,,"3102649254",,,"4","634","2015-12-31",,"2136216,7460","2015-12-31","900000","11001"
,"2019","QUINDIO","JORGE ISAAC","ARMENIA",,,,,,,"170","2019-12-31",,"592852,9000","2019-12-31",,"63001"
,"2018","SANTANDER","NUESTRA SE�ORA DE LAS MERCEDES","LEBRIJA",,"6566346",,"CALLE 8 NO. 11 - 21",,"1","115","2018-12-31",,"450566,6321","2018-12-31","900000","68406"
,"2018","SANTANDER","NUESTRA SE�ORA DE LAS MERCEDES","LEBRIJA",,"6566346",,"CALLE 8 NO. 11 - 21",,"1","115","2018-12-31",,"450566,6321","2018-12-31","900000","68406"
,"2019","ANTIOQUIA","C. E. DON BOSCO","MEDELLIN",,,,,,,"132","2019-12-31",,"460332,8400","2019-12-31",,"05001"
,"2014","CORDOBA","SANJOSE DEL QUEMAO","CHIMA",,,"3144280480","SANJOSE DEL QUEMAO",,"2","28","2014-12-31",,"37046,5110","2014-12-31","900000","23168"
,"2014","CESAR","CASD SIM�N BOL�VAR","VALLEDUPAR",,,"3127787891","CASD SIM�N BOL�VAR",,"4","1200","2014-12-31",,"1587707,6148","2014-12-31","900000","20001"
,"2016","RISARALDA","I.E BERNARDO ARIAS TRUJILLO","LA VIRGINIA",,"3117108414","3117108414",,,"1","113","2016-12-31",,"957609,0845","2016-12-31","900000","66400"
,"2016","RISARALDA","I.E BERNARDO ARIAS TRUJILLO","LA VIRGINIA",,"3117108414","3117108414",,,"1","113","2016-12-31",,"957609,0845","2016-12-31","900000","66400"
,"2018","CORDOBA","LICEO CAMPESTRE JEAN PIAGET","CHINU",,"3007538612",,"carrera 10N� 10-29",,"1","70","2018-12-31",,"274257,9500","2018-12-31","900000","23182"
,"2018","CORDOBA","LICEO CAMPESTRE JEAN PIAGET","CHINU",,"3007538612",,"carrera 10N� 10-29",,"1","70","2018-12-31",,"274257,9500","2018-12-31","900000","23182"
,"2016","CAUCA","MADRE LAURA","POPAYAN",,"8224145",,,,"1","107","2016-12-31",,"906762,5845","2016-12-31","900000","19001"
,"2014","TOLIMA","UNAD IBAGU�","MARIQUITA",,"2522052","2522052","UNAD IBAGU�",,"3","456","2014-12-31",,"603328,8936","2014-12-31","900000","73443"
,"2018","BOYACA","T�CNICA VALENT�N GARC�A","LABRANZAGRANDE",,"3134535559",,"CENTRO CALLE 9 3 7 - 09",,"1","85","2018-12-31",,"333027,5107","2018-12-31","900000","15377"
,"2019","CAUCA","I.E JOS� EUSEBIO CARO","POPAYAN",,,,,,,"121","2019-12-31",,"421971,7700","2019-12-31",,"19001"
,"2016","NARI�O","ALCALDIA MUNICIPAL TUMACO","SAN ANDRES DE TUMACO",,"7271647",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","52835"
,"2016","NARI�O","ALCALDIA MUNICIPAL TUMACO","SAN ANDRES DE TUMACO",,"7271647",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","52835"
,"2016","NARI�O","ALCALDIA MUNICIPAL TUMACO","SAN ANDRES DE TUMACO",,"7271647",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","52835"
,"2016","NARI�O","ALCALDIA MUNICIPAL TUMACO","SAN ANDRES DE TUMACO",,"7271647",,,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","52835"
,"2018","CORDOBA","AGROECOLOGICA","TIERRALTA",,"3114238811",,"BARRIO NUEVO ORIENTE",,"1","105","2018-12-31",,"411386,9250","2018-12-31","900000","23807"
,"2018","CAQUETA","IE San Fransisco de Asis","FLORENCIA",,"4352737",,"CARRERA 13 No. 12-84",,"1","102","2018-12-31",,"399633,0128","2018-12-31","900000","18001"
,"2018","CAQUETA","IE San Fransisco de Asis","FLORENCIA",,"4352737",,"CARRERA 13 No. 12-84",,"1","102","2018-12-31",,"399633,0128","2018-12-31","900000","18001"
,"2018","CAQUETA","IE San Fransisco de Asis","FLORENCIA",,"4352737",,"CARRERA 13 No. 12-84",,"1","102","2018-12-31",,"399633,0128","2018-12-31","900000","18001"
,"2018","CAQUETA","IE San Fransisco de Asis","FLORENCIA",,"4352737",,"CARRERA 13 No. 12-84",,"1","102","2018-12-31",,"399633,0128","2018-12-31","900000","18001"
,"2019","QUINDIO","I.E TERESITA MONTES","ARMENIA",,,,,,,"208","2019-12-31",,"725372,9600","2019-12-31",,"63001"
,"2014","TOLIMA","COLEGIO CRISTIANO LA SABIDURIA","IBAGUE",,"2643798","3165341158","COLEGIO CRISTIANO LA SABIDURIA",,"1","380","2014-12-31",,"502774,0780","2014-12-31","900000","73001"
,"2015","ANTIOQUIA","IE EL BOSQUE","LA UNION",,,"3001745556",,,"2","400","2015-12-31",,"1347770,8176","2015-12-31","900000","05400"
,"2016","ANTIOQUIA","IE ATANASIO GIRARDOT","MEDELLIN",,"3002835468","3002835468",,,"1","104","2016-12-31",,"881339,3344","2016-12-31","900000","05001"
,"2018","ATLANTICO","IED DE FORMACION INTEGRAL LUZ DEL CARIBE","PUERTO COLOMBIA",,"3008027345",,"calle 27 B # 19 - 04 barrio Sim�n Boliva",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","08573"
,"2018","ATLANTICO","IED DE FORMACION INTEGRAL LUZ DEL CARIBE","PUERTO COLOMBIA",,"3008027345",,"calle 27 B # 19 - 04 barrio Sim�n Boliva",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","08573"
,"2018","ATLANTICO","IED DE FORMACION INTEGRAL LUZ DEL CARIBE","PUERTO COLOMBIA",,"3008027345",,"calle 27 B # 19 - 04 barrio Sim�n Boliva",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","08573"
,"2018","ATLANTICO","IED DE FORMACION INTEGRAL LUZ DEL CARIBE","PUERTO COLOMBIA",,"3008027345",,"calle 27 B # 19 - 04 barrio Sim�n Boliva",,"1","150","2018-12-31",,"587695,6071","2018-12-31","900000","08573"
,"2019","NORTE DE SANTANDER","COLEGIO FRAY JOS� MAR�A AR�VALO","LA PLAYA",,,,,,,"145","2019-12-31",,"505668,6500","2019-12-31",,"54398"
,"2018","TOLIMA","CHAMPAGNAT","IBAGUE",,"3002133766",,"calle 83 # 5 - 107 sur",,"1","108","2018-12-31",,"423140,8371","2018-12-31","900000","73001"
,"2018","VALLE DEL CAUCA","Colegio Celmira Bueno","CALI",,,,"Carrera 2 con Calle 67 esquina",,"1","89","2018-12-31",,"348699,3935","2018-12-31","900000","76001"
,"2018","VALLE DEL CAUCA","Colegio Celmira Bueno","CALI",,,,"Carrera 2 con Calle 67 esquina",,"1","89","2018-12-31",,"348699,3935","2018-12-31","900000","76001"
,"2018","CORDOBA","GIMNASIO NUEVO MILENIO","SAHAGUN",,"3012718614",,"Brr San Roque",,"1","70","2018-12-31",,"274257,9500","2018-12-31","900000","23660"
,"2018","CORDOBA","GIMNASIO NUEVO MILENIO","SAHAGUN",,"3012718614",,"Brr San Roque",,"1","70","2018-12-31",,"274257,9500","2018-12-31","900000","23660"
,"2018","CUNDINAMARCA","IE CARLOS LOZANO Y LOZANO","FUSAGASUGA",,"3132537343",,"transversal 12 N� 16 bis -56",,"1","138","2018-12-31",,"540679,9585","2018-12-31","900000","25290"
,"2018","CUNDINAMARCA","IE CARLOS LOZANO Y LOZANO","FUSAGASUGA",,"3132537343",,"transversal 12 N� 16 bis -56",,"1","138","2018-12-31",,"540679,9585","2018-12-31","900000","25290"
,"2016","GUAVIARE","FRANCISCO DE MIRANDA PAUJIL","SAN JOSE DEL GUAVIARE",,"3208018086","3208018086",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","95001"
,"2016","BOGOTA","CEID, SAN PABLO BOSA","BOGOTA, D.C.",,"3132742390","3132742390",,,"1","110","2016-12-31",,"932185,8345","2016-12-31","900000","11001"
,"2017","BOGOTA","CONTRALOR�A GENERAL DE LA REPUBLICA","BOGOTA, D.C.",,"5961400","3115139196",,,"1","142","2017-12-31",,"706452,6905","2017-12-31","900000","11001"
,"2016","LA GUAJIRA","INSTITUTO MADRE BERNARDA","BARRANCAS",,"3165680372","3165680372",,,"1","125","2016-12-31",,"1059302,0847","2016-12-31","900000","44078"
,"2015","MAGDALENA","IED Jos� Benito Vives de Andreis","ZONA BANANERA",,,"3004521057",,,"5","650","2015-12-31",,"2190127,5787","2015-12-31","900000","47980"
,"2015","ANTIOQUIA","Fundaci�n Universitaria ESUMER","LA UNION",,,"3128103810",,,"1","120","2015-12-31",,"404331,2453","2015-12-31","900000","05400"
,"2019","VALLE DEL CAUCA","INSTITUCION EDUCATIVA BOLIVARIANO","CAICEDONIA",,,,,,,"178","2019-12-31",,"620751,8600","2019-12-31",,"76122"
,"2019","CAUCA","COLEGIO INEM","POPAYAN",,,,,,,"125","2019-12-31",,"435921,2500","2019-12-31",,"19001"
,"2019","CASANARE","LICEO GUSTAVO MATAMOROS","YOPAL",,,,,,,"65","2019-12-31",,"226679,0500","2019-12-31",,"85001"
,"2014","CORDOBA","IE FRANCISCO BUILES","PUEBLO NUEVO",,"7620966","7620966","IE FRANCISCO BUILES",,"2","28","2014-12-31",,"37046,5110","2014-12-31","900000","23570"
,"2015","CESAR","IE Nacional Loperena","VALLEDUPAR",,,"3205212363",,,"4","25","2015-12-31",,"84235,6761","2015-12-31","900000","20001"
,"2019","ANTIOQUIA","IE MONSE�OR VICTOR WIDEDEMAN","MEDELLIN",,,,,,,"275","2019-12-31",,"959026,7500","2019-12-31",,"05001"
,"2015","BOYACA","fincomercio","TUNJA",,,"3186155181",,,"2","400","2015-12-31",,"1347770,8176","2015-12-31","900000","15001"
,"2016","LA GUAJIRA","MANAHAY","ALBANIA",,"3017756463","3017756463",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","44035"
,"2016","BOYACA","I.E. GUSTAVO ROJAS PINILLA","TUNJA",,"7420150","3142357541",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2016","BOYACA","I.E. GUSTAVO ROJAS PINILLA","TUNJA",,"7420150","3142357541",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2016","BOYACA","I.E. GUSTAVO ROJAS PINILLA","TUNJA",,"7420150","3142357541",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2016","BOYACA","I.E. GUSTAVO ROJAS PINILLA","TUNJA",,"7420150","3142357541",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2016","BOYACA","I.E. GUSTAVO ROJAS PINILLA","TUNJA",,"7420150","3142357541",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","15001"
,"2014","CHOCO","IE SANTA COLOMA","QUIBDO",,,"3148647773","IE SANTA COLOMA",,"3","800","2014-12-31",,"1058471,7432","2014-12-31","900000","27001"
,"2019","ANTIOQUIA","COLEGIO EMPRESARIAL","ITAGUI",,,,,,,"225","2019-12-31",,"784658,2500","2019-12-31",,"05360"
,"2016","MAGDALENA","INSTITUCION EDUCATIVA DISTRITAL 20 DE OCTUBRE","SANTA MARTA",,"3146776852","3146776852",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","47001"
,"2016","MAGDALENA","INSTITUCION EDUCATIVA DISTRITAL 20 DE OCTUBRE","SANTA MARTA",,"3146776852","3146776852",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","47001"
,"2014","SUCRE","COLEGIO NAVAL DE COVE�AS","EL ROBLE",,,"3114212554","COLEGIO NAVAL DE COVE�AS",,"1","165","2014-12-31",,"218309,7970","2014-12-31","900000","70233"
,"2018","SANTANDER","COLEGIO GOYAVIER","FLORIDABLANCA",,"3158707945",,"TRANSVERAL 25 # 1- 93 BUENOS AIRES RUITO",,"1","89","2018-12-31",,"348699,3935","2018-12-31","900000","68276"
,"2016","QUINDIO","CIUDAELA DEL SUR","ARMENIA",,"7479280","3128432794",,,"1","112","2016-12-31",,"949134,6678","2016-12-31","900000","63001"
,"2018","VALLE DEL CAUCA","Colegio Jose Maria Cordoba","YUMBO",,"318 8875860",,"Carrera 6 No. 11 - 04",,"1","88","2018-12-31",,"344781,4228","2018-12-31","900000","76892"
,"2018","VALLE DEL CAUCA","Colegio Jose Maria Cordoba","YUMBO",,"318 8875860",,"Carrera 6 No. 11 - 04",,"1","88","2018-12-31",,"344781,4228","2018-12-31","900000","76892"
,"2018","VALLE DEL CAUCA","Colegio Jose Maria Cordoba","YUMBO",,"318 8875860",,"Carrera 6 No. 11 - 04",,"1","88","2018-12-31",,"344781,4228","2018-12-31","900000","76892"
,"2018","VALLE DEL CAUCA","Colegio Jose Maria Cordoba","YUMBO",,"318 8875860",,"Carrera 6 No. 11 - 04",,"1","88","2018-12-31",,"344781,4228","2018-12-31","900000","76892"
,"2018","VALLE DEL CAUCA","Colegio Jose Maria Cordoba","YUMBO",,"318 8875860",,"Carrera 6 No. 11 - 04",,"1","88","2018-12-31",,"344781,4228","2018-12-31","900000","76892"
,"2018","CORDOBA","I. E Jose Yances Mutis","CHINU",,"3164638844",,"Brr San Jose",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23182"
,"2018","CORDOBA","I. E Jose Yances Mutis","CHINU",,"3164638844",,"Brr San Jose",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23182"
,"2018","CORDOBA","I. E Jose Yances Mutis","CHINU",,"3164638844",,"Brr San Jose",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23182"
,"2018","CORDOBA","I. E Jose Yances Mutis","CHINU",,"3164638844",,"Brr San Jose",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23182"
,"2018","CORDOBA","I. E Jose Yances Mutis","CHINU",,"3164638844",,"Brr San Jose",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23182"
,"2018","CORDOBA","I. E Jose Yances Mutis","CHINU",,"3164638844",,"Brr San Jose",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23182"
,"2018","CALDAS","IE Atanasio Girardot","MANIZALES",,"8875772",,"Calle 67 #30C-63",,"1","80","2018-12-31",,"313437,6571","2018-12-31","900000","17001"
,"2018","CALDAS","IE Atanasio Girardot","MANIZALES",,"8875772",,"Calle 67 #30C-63",,"1","80","2018-12-31",,"313437,6571","2018-12-31","900000","17001"
,"2018","CORDOBA","IE Alfonso Lopez Pumarejo","CHIMA",,"3225324931",,"Corregimiento de Arache - Chima",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23168"
,"2018","CORDOBA","IE Alfonso Lopez Pumarejo","CHIMA",,"3225324931",,"Corregimiento de Arache - Chima",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23168"
,"2018","CORDOBA","IE Alfonso Lopez Pumarejo","CHIMA",,"3225324931",,"Corregimiento de Arache - Chima",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23168"
,"2018","CORDOBA","IE Alfonso Lopez Pumarejo","CHIMA",,"3225324931",,"Corregimiento de Arache - Chima",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","23168"
,"2019","CALDAS","IE SAN RAFAEL","MANIZALES",,,,,,,"97","2019-12-31",,"338274,8900","2019-12-31",,"17001"
,"2018","CUNDINAMARCA","IDE DIVINO SALVADOR CUCUNBA","CUCUNUBA",,"3004701775",,"carrera 2D A N� 1 B -05",,"1","97","2018-12-31",,"380043,1592","2018-12-31","900000","25224"
,"2018","CUNDINAMARCA","IDE DIVINO SALVADOR CUCUNBA","CUCUNUBA",,"3004701775",,"carrera 2D A N� 1 B -05",,"1","97","2018-12-31",,"380043,1592","2018-12-31","900000","25224"
,"2017","NARI�O","LICERO DE LA UNIVERSIDAD DE NARI�O","PASTO",,"3136782354","3136782354",,,"4","500","2017-12-31",,"2487509,4738","2017-12-31","900000","52001"
,"2019","NORTE DE SANTANDER","COLEGIO LUIS GABRIEL CASTRO","VILLA DEL ROSARIO",,,,,,,"107","2019-12-31",,"373148,5900","2019-12-31",,"54874"
,"2018","VICHADA","I.E MAR�A INMACULADA","PUERTO CARRE�O",,"3212412882",,"HUMBERTO BOTELLO",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","99001"
,"2018","VICHADA","I.E MAR�A INMACULADA","PUERTO CARRE�O",,"3212412882",,"HUMBERTO BOTELLO",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","99001"
,"2018","VICHADA","I.E MAR�A INMACULADA","PUERTO CARRE�O",,"3212412882",,"HUMBERTO BOTELLO",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","99001"
,"2018","VICHADA","I.E MAR�A INMACULADA","PUERTO CARRE�O",,"3212412882",,"HUMBERTO BOTELLO",,"1","42","2018-12-31",,"164554,7700","2018-12-31","900000","99001"
,"2016","ANTIOQUIA","COLEGIO SAN IGNACIO","MEDELLIN",,"2300200","3218490544",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","05001"
,"2016","ANTIOQUIA","COLEGIO SAN IGNACIO","MEDELLIN",,"2300200","3218490544",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","05001"
,"2018","BOLIVAR","PUNTO VIVE LABS MAGANGU�","MAGANGUE",,"3002243081",,"CARRETERA PRINCIPAL AL LADO DEL EXITO",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","13430"
,"2018","BOLIVAR","PUNTO VIVE LABS MAGANGU�","MAGANGUE",,"3002243081",,"CARRETERA PRINCIPAL AL LADO DEL EXITO",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","13430"
,"2016","LA GUAJIRA","COLEGIO ERNESTO PARODI","FONSECA",,"3145105837","3145105837",,,"1","90","2016-12-31",,"762697,5009","2016-12-31","900000","44279"
,"2019","SUCRE","IE SAN JOSE","MAJAGUAL",,,,,,,"119","2019-12-31",,"414997,0300","2019-12-31",,"70429"
