País,Código ISO país,Oficina de registro,Grupo edad,Edad (años),Área Conocimiento,Sub Area Conocimiento,Nivel Académico,Estado civil,Género,Etnia de la persona,Estatura (CM),Localización,Cantidad de personas
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,172,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO,47,CIENCIAS DE LA SALUD,SALUD PÚBLICA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,44,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,POSTGRADO - MAESTRIA,CASADO,FEMENINO,NINGUNA,157,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,42,CIENCIAS SOCIALES Y HUMANAS,DERECHO Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,28,CIENCIAS SOCIALES Y HUMANAS,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,35,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,51,NO INDICA,NO INDICA,BACHILLERATO,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,161,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,166,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,BELLAS ARTES,MÚSICA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,43,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,60,BELLAS ARTES,DISEÑO,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,55,NO INDICA,NO INDICA,BACHILLERATO,DIVORCIADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,28,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,43,"INGENIERÍA, ARQUITECTURA Y AFINES",ARQUITECTURA,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,26,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA INDUSTRIAL Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,155,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",CONTADURÍA PÚBLICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,169,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,167,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,37,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,183,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,41,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,PREGRADO - PROFESIONAL,CASADO,MASCULINO,NINGUNA,172,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,MATEMÁTICAS Y CIENCIAS NATURALES,QUÍMICA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,INFANTE,9,NINGUNA,NINGUNA,NINGUNO,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,24,CIENCIAS DE LA SALUD,OPTOMETRÍA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,CIENCIAS SOCIALES Y HUMANAS,DERECHO Y AFINES,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA CIVIL Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,172,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO,43,NINGUNA,NINGUNA,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,33,CIENCIAS DE LA SALUD,SALUD PÚBLICA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,MATEMÁTICAS Y CIENCIAS NATURALES,FÍSICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,50,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",PREGRADO - PROFESIONAL,CASADO,MASCULINO,NINGUNA,187,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,25,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,174,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,48,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,46,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,CIENCIAS SOCIALES Y HUMANAS,DERECHO Y AFINES,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,41,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,PREGRADO - TECNOLÓGICO,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,156,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADOLESCENTE,12,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,90,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,28,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,161,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,26,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,26,CIENCIAS SOCIALES Y HUMANAS,"PERIODISMO, COMUNICACIÓN SOCIAL Y AFINES",NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,NO INDICA,NO INDICA,PREGRADO - TECNOLÓGICO,SOLTERO,FEMENINO,NINGUNA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,"INGENIERÍA, ARQUITECTURA Y AFINES",OTRAS INGENIERÍAS,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,DESCONOCIDO,-1,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,DESCONOCIDO,SIN ETNIA REGISTRADA,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. BERLIN,ADULTO,54,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,DIVORCIADO,MASCULINO,SIN ETNIA REGISTRADA,180,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,30,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,29,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,180,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,"INGENIERÍA, ARQUITECTURA Y AFINES",OTRAS INGENIERÍAS,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,CIENCIAS DE LA SALUD,ENFERMERÍA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,45,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,42,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,CASADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,SIN ETNIA REGISTRADA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,29,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA DE PETRÓLEOS,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,NO INDICA,NO INDICA,BACHILLERATO,UNION_LIBRE,MASCULINO,SIN ETNIA REGISTRADA,188,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,MATEMÁTICAS Y CIENCIAS NATURALES,OTROS PROGRAMAS DE CIENCIAS NATURALES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,INFANTE,11,NO INDICA,NO INDICA,NINGUNO,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,28,BELLAS ARTES,MÚSICA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,42,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA MECÁNICA Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,36,MATEMÁTICAS Y CIENCIAS NATURALES,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,169,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,21,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,POSTGRADO - MAESTRIA,CASADO,MASCULINO,NINGUNA,178,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,23,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA CIVIL Y AFINES,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,28,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,CASADO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,CIENCIAS SOCIALES Y HUMANAS,"LENGUAS MODERNAS, FILOLOGÍA, LINGÜÍSTICA Y AFINES",NO INDICA,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO MAYOR,66,NINGUNA,NINGUNA,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA QUÍMICA Y AFINES,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,152,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,36,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,35,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,169,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,52,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,CASADO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,49,NINGUNA,NINGUNA,NO INDICA,CASADO,MASCULINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,43,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA AGROINDUSTRIAL, ALIMENTOS Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,CIENCIAS SOCIALES Y HUMANAS,OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,180,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,26,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,SIN ETNIA REGISTRADA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,41,NO INDICA,NO INDICA,BACHILLERATO,CASADO,FEMENINO,NINGUNA,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,34,BELLAS ARTES,DISEÑO,POSTGRADO - MAESTRIA,SOLTERO,FEMENINO,NINGUNA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,28,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,41,BELLAS ARTES,PUBLICIDAD Y AFINES,POSTGRADO - MAESTRIA,CASADO,FEMENINO,OTRO,153,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,32,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,NINGUNA,167,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,33,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,157,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO,45,NO INDICA,NO INDICA,BACHILLERATO,UNION_LIBRE,FEMENINO,NINGUNA,157,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,32,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ECONOMÍA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,34,"INGENIERÍA, ARQUITECTURA Y AFINES",ARQUITECTURA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,OTRO,176,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,37,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,165,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,157,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,27,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,30,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,173,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,INFANTE,9,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",2
ALEMANIA,DEU,C. FRANKFURT,ADULTO,31,MATEMÁTICAS Y CIENCIAS NATURALES,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,NINGUNA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,24,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,28,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,175,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,42,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,SOLTERO,MASCULINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,37,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,DIVORCIADO,FEMENINO,NINGUNA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,40,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,53,NO INDICA,NO INDICA,PREGRADO - PROFESIONAL,CASADO,FEMENINO,NINGUNA,156,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,39,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,CASADO,MASCULINO,OTRO,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,29,NO INDICA,NO INDICA,NO INDICA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,160,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,"INGENIERÍA, ARQUITECTURA Y AFINES",INGENIERÍA INDUSTRIAL Y AFINES,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,168,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,CIENCIAS DE LA SALUD,TERAPIAS,NO INDICA,SOLTERO,FEMENINO,NINGUNA,162,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,NO INDICA,NO INDICA,POSTGRADO - MAESTRIA,SOLTERO,MASCULINO,NINGUNA,170,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,31,CIENCIAS SOCIALES Y HUMANAS,CIENCIA POLÍTICA Y/O RELACIONES INTERNACIONALES,PREGRADO - PROFESIONAL,SOLTERO,FEMENINO,OTRO,164,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO,38,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,28,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",CONTADURÍA PÚBLICA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,39,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,182,"(51.165691, 10.451526)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO,38,CIENCIAS SOCIALES Y HUMANAS,ANTROPOLOGÍA O ARTES LIBERALES,NO INDICA,CASADO,FEMENINO,NINGUNA,-1,"(51.165691, 10.451526)",1
