"row_id","branch","branch_name","holds","title","authour","date","web_link"
"EPLRIV20210927It ends with us / Colleen Hoover","EPLRIV","Riverbend","332","It ends with us / Colleen Hoover","Hoover Colleen","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=It%20ends%20with%20us%20%2F%20Colleen%20Hoover"
"EPLRIV20210927Judge's List / by John  Grisham","EPLRIV","Riverbend","165","Judge's List / by John  Grisham","Grisham John","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Judge%27s%20List%20%2F%20by%20John%20%20Grisham"
"EPLRIV20210927Malibu rising : a novel / Taylor Jenkins Reid","EPLRIV","Riverbend","300","Malibu rising : a novel / Taylor Jenkins Reid","Reid Taylor Jenkins","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Malibu%20rising%20%3A%20a%20novel%20%2F%20Taylor%20Jenkins%20Reid"
"EPLRIV20210927Mercy / by David  Baldacci","EPLRIV","Riverbend","107","Mercy / by David  Baldacci","Baldacci David","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Mercy%20%2F%20by%20David%20%20Baldacci"
"EPLRIV20210927Sooley / John Grisham","EPLRIV","Riverbend","214","Sooley / John Grisham","Grisham John","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sooley%20%2F%20John%20Grisham"
"EPLRIV20210927State of Terror / by Louise  Penny","EPLRIV","Riverbend","273","State of Terror / by Louise  Penny","Penny Louise","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=State%20of%20Terror%20%2F%20by%20Louise%20%20Penny"
"EPLRIV20210927The perfect family / Robyn Harding","EPLRIV","Riverbend","197","The perfect family / Robyn Harding","Harding Robyn","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20perfect%20family%20%2F%20Robyn%20Harding"
"EPLRIV20210927The Winter wives : a novel / Linden MacIntyre","EPLRIV","Riverbend","138","The Winter wives : a novel / Linden MacIntyre","Macintyre Linden","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Winter%20wives%20%3A%20a%20novel%20%2F%20Linden%20MacIntyre"
"EPLRIV20210927We Were Never Here / by Andrea  Bartz","EPLRIV","Riverbend","166","We Were Never Here / by Andrea  Bartz","Bartz Andrea","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20Were%20Never%20Here%20%2F%20by%20Andrea%20%20Bartz"
"EPLSPW20210927A most remarkable creature : the hidden life and epic journey of the world's smartest birds of prey / Jonathan Meiburg","EPLSPW","Sprucewood","30","A most remarkable creature : the hidden life and epic journey of the world's smartest birds of prey / Jonathan Meiburg","Meiburg Jonathan","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20most%20remarkable%20creature%20%3A%20the%20hidden%20life%20and%20epic%20journey%20of%20the%20world%27s%20smartest%20birds%20of%20prey%20%2F%20Jonathan%20Meiburg"
"EPLSPW20210927Firefly Lane / Kristin Hannah","EPLSPW","Sprucewood","33","Firefly Lane / Kristin Hannah","Hannah Kristin","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Firefly%20Lane%20%2F%20Kristin%20Hannah"
"EPLSPW20210927Four Thousand Weeks: Time Management for Mortals / by Oliver  Burkeman","EPLSPW","Sprucewood","65","Four Thousand Weeks: Time Management for Mortals / by Oliver  Burkeman","Burkeman Oliver","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Four%20Thousand%20Weeks%3A%20Time%20Management%20for%20Mortals%20%2F%20by%20Oliver%20%20Burkeman"
"EPLSPW20210927Kindred / Octavia E. Butler","EPLSPW","Sprucewood","22","Kindred / Octavia E. Butler","Butler Octavia E","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Kindred%20%2F%20Octavia%20E%2E%20Butler"
"EPLSPW20210927Last House on Needless Street / by Catriona  Ward","EPLSPW","Sprucewood","20","Last House on Needless Street / by Catriona  Ward","Ward Catriona","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Last%20House%20on%20Needless%20Street%20%2F%20by%20Catriona%20%20Ward"
"EPLSPW20210927Magic hour : a novel / Kristin Hannah","EPLSPW","Sprucewood","65","Magic hour : a novel / Kristin Hannah","Hannah Kristin","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Magic%20hour%20%3A%20a%20novel%20%2F%20Kristin%20Hannah"
"EPLSPW20210927The bad seed / written by Jory John ; illustrations by Pete Oswald","EPLSPW","Sprucewood","23","The bad seed / written by Jory John ; illustrations by Pete Oswald","John Jory","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20bad%20seed%20%2F%20written%20by%20Jory%20John%20%3B%20illustrations%20by%20Pete%20Oswald"
"EPLSPW20210927The nightingale / Kristin Hannah","EPLSPW","Sprucewood","119","The nightingale / Kristin Hannah","Hannah Kristin","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20nightingale%20%2F%20Kristin%20Hannah"
"EPLSPW20210927What Alice forgot / Liane Moriarty","EPLSPW","Sprucewood","40","What Alice forgot / Liane Moriarty","Moriarty Liane","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=What%20Alice%20forgot%20%2F%20Liane%20Moriarty"
"EPLSPW20210927Winter garden / Kristin Hannah","EPLSPW","Sprucewood","104","Winter garden / Kristin Hannah","Hannah Kristin","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Winter%20garden%20%2F%20Kristin%20Hannah"
"EPLSTR20210927A slow fire burning / Paula Hawkins","EPLSTR","Strathcona","234","A slow fire burning / Paula Hawkins","Hawkins Paula","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20slow%20fire%20burning%20%2F%20Paula%20Hawkins"
"EPLSTR20210927A town called Solace / Mary Lawson","EPLSTR","Strathcona","69","A town called Solace / Mary Lawson","Lawson Mary \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20town%20called%20Solace%20%2F%20Mary%20Lawson"
"EPLSTR20210927Big Nate. The boy with the biggest head in the world / Lincoln Peirce. --","EPLSTR","Strathcona","74","Big Nate. The boy with the biggest head in the world / Lincoln Peirce. --","Peirce Lincoln","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Big%20Nate%2E%20The%20boy%20with%20the%20biggest%20head%20in%20the%20world%20%2F%20Lincoln%20Peirce%2E%20%2D%2D"
"EPLSTR20210927Detransition, baby : a novel / Torrey Peters","EPLSTR","Strathcona","73","Detransition, baby : a novel / Torrey Peters","Peters Torrey","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Detransition%2C%20baby%20%3A%20a%20novel%20%2F%20Torrey%20Peters"
"EPLSTR20210927Fight night / Miriam Toews","EPLSTR","Strathcona","299","Fight night / Miriam Toews","Toews Miriam \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Fight%20night%20%2F%20Miriam%20Toews"
"EPLSTR20210927Jesus and John Wayne : how white evangelicals corrupted a faith and fractured a nation / Kristin Kobes Du Mez","EPLSTR","Strathcona","62","Jesus and John Wayne : how white evangelicals corrupted a faith and fractured a nation / Kristin Kobes Du Mez","Du Mez Kristin Kobes","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Jesus%20and%20John%20Wayne%20%3A%20how%20white%20evangelicals%20corrupted%20a%20faith%20and%20fractured%20a%20nation%20%2F%20Kristin%20Kobes%20Du%20Mez"
"EPLSTR20210927Strangers / by Katherena  Vermette","EPLSTR","Strathcona","64","Strangers / by Katherena  Vermette","Vermette Katherena","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Strangers%20%2F%20by%20Katherena%20%20Vermette"
"EPLSTR20210927The body keeps the score : brain, mind, and body in the healing of trauma / Bessel A. van der Kolk","EPLSTR","Strathcona","193","The body keeps the score : brain, mind, and body in the healing of trauma / Bessel A. van der Kolk","Van Der Kolk Bessel A \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20body%20keeps%20the%20score%20%3A%20brain%2C%20mind%2C%20and%20body%20in%20the%20healing%20of%20trauma%20%2F%20Bessel%20A%2E%20van%20der%20Kolk"
"EPLSTR20210927The invisible life of Addie LaRue / V.E. Schwab","EPLSTR","Strathcona","151","The invisible life of Addie LaRue / V.E. Schwab","Schwab Victoria","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20invisible%20life%20of%20Addie%20LaRue%20%2F%20V%2EE%2E%20Schwab"
"EPLSTR20210927Think again : the power of knowing what you don't know / Adam Grant","EPLSTR","Strathcona","94","Think again : the power of knowing what you don't know / Adam Grant","Grant Adam M","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Think%20again%20%3A%20the%20power%20of%20knowing%20what%20you%20don%27t%20know%20%2F%20Adam%20Grant"
"EPLWHP20210927Shingwauk's vision : a history of native residential schools / J.R. Miller","EPLWHP","West Henday Promenade (Lewis Estates)","1","Shingwauk's vision : a history of native residential schools / J.R. Miller","Miller J R James Rodger \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Shingwauk%27s%20vision%20%3A%20a%20history%20of%20native%20residential%20schools%20%2F%20J%2ER%2E%20Miller"
"EPLWMC20210927Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","EPLWMC","Whitemud Crossing","130","Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","Nagoski Emily","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Burnout%20%3A%20the%20secret%20to%20unlocking%20the%20stress%20cycle%20%2F%20Emily%20Nagoski%2C%20PhD%2C%20and%20Amelia%20Nagoski%2C%20DMA"
"EPLWMC20210927Not a happy family / Shari Lapena","EPLWMC","Whitemud Crossing","267","Not a happy family / Shari Lapena","LapeÉ´A Shari \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Not%20a%20happy%20family%20%2F%20Shari%20Lapena"
"EPLWMC20210927Praying to the West / by Omar  Mouallem","EPLWMC","Whitemud Crossing","79","Praying to the West / by Omar  Mouallem","Mouallem Omar","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Praying%20to%20the%20West%20%2F%20by%20Omar%20%20Mouallem"
"EPLWMC20210927Remember : the science of memory and the art of forgetting / Lisa Genova","EPLWMC","Whitemud Crossing","81","Remember : the science of memory and the art of forgetting / Lisa Genova","Genova Lisa","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Remember%20%3A%20the%20science%20of%20memory%20and%20the%20art%20of%20forgetting%20%2F%20Lisa%20Genova"
"EPLWMC20210927The Maidens / Alex Michaelides","EPLWMC","Whitemud Crossing","128","The Maidens / Alex Michaelides","Michaelides Alex \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Maidens%20%2F%20Alex%20Michaelides"
"EPLWMC20210927The sanatorium / Sarah Pearse","EPLWMC","Whitemud Crossing","224","The sanatorium / Sarah Pearse","Pearse Sarah","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sanatorium%20%2F%20Sarah%20Pearse"
"EPLWMC20210927The secret keeper of Jaipur : a novel / Alka Joshi","EPLWMC","Whitemud Crossing","114","The secret keeper of Jaipur : a novel / Alka Joshi","Joshi Alka","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20secret%20keeper%20of%20Jaipur%20%3A%20a%20novel%20%2F%20Alka%20Joshi"
"EPLWMC20210927Unwinding Anxiety / by Judson  Brewer","EPLWMC","Whitemud Crossing","114","Unwinding Anxiety / by Judson  Brewer","Brewer Judson","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Unwinding%20Anxiety%20%2F%20by%20Judson%20%20Brewer"
"EPLWMC20210927Wings of fire. Book four, The dark secret : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","EPLWMC","Whitemud Crossing","101","Wings of fire. Book four, The dark secret : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","Deutsch Barry","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wings%20of%20fire%2E%20Book%20four%2C%20The%20dark%20secret%20%3A%20the%20graphic%20novel%20%2F%20by%20Tui%20T%2E%20Sutherland%20%3B%20adapted%20by%20Barry%20Deutsch%20and%20Rachel%20Swirsky%20%3B%20art%20by%20Mike%20Holmes%20%3B%20color%20by%20Maarta%20Laiho"
"EPLWMC20210927Wings of fire. Book three, The hidden kingdom : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","EPLWMC","Whitemud Crossing","102","Wings of fire. Book three, The hidden kingdom : the graphic novel / by Tui T. Sutherland ; adapted by Barry Deutsch and Rachel Swirsky ; art by Mike Holmes ; color by Maarta Laiho","Deutsch Barry","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wings%20of%20fire%2E%20Book%20three%2C%20The%20hidden%20kingdom%20%3A%20the%20graphic%20novel%20%2F%20by%20Tui%20T%2E%20Sutherland%20%3B%20adapted%20by%20Barry%20Deutsch%20and%20Rachel%20Swirsky%20%3B%20art%20by%20Mike%20Holmes%20%3B%20color%20by%20Maarta%20Laiho"
"EPLWOO20210927Early morning riser / Katherine Heiny","EPLWOO","Woodcroft (Westmount)","96","Early morning riser / Katherine Heiny","Heiny Katherine","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Early%20morning%20riser%20%2F%20Katherine%20Heiny"
"EPLWOO20210927Klara and the sun / Kazuo Ishiguro","EPLWOO","Woodcroft (Westmount)","254","Klara and the sun / Kazuo Ishiguro","Ishiguro Kazuo \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Klara%20and%20the%20sun%20%2F%20Kazuo%20Ishiguro"
"EPLWOO20210927Relax, dammit! : a user's guide to the age of anxiety / Timothy Caulfield","EPLWOO","Woodcroft (Westmount)","236","Relax, dammit! : a user's guide to the age of anxiety / Timothy Caulfield","Caulfield Timothy A \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Relax%2C%20dammit%21%20%3A%20a%20user%27s%20guide%20to%20the%20age%20of%20anxiety%20%2F%20Timothy%20Caulfield"
"EPLWOO20210927Somebody's daughter : a memoir / Ashley C. Ford","EPLWOO","Woodcroft (Westmount)","83","Somebody's daughter : a memoir / Ashley C. Ford","Ford Ashley C","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Somebody%27s%20daughter%20%3A%20a%20memoir%20%2F%20Ashley%20C%2E%20Ford"
"EPLWOO20210927The Baby-sitters Club. 3, Mary Anne saves the day : a graphic novel / by Raina Telgemeier ; with color by Braden Lamb","EPLWOO","Woodcroft (Westmount)","79","The Baby-sitters Club. 3, Mary Anne saves the day : a graphic novel / by Raina Telgemeier ; with color by Braden Lamb","Telgemeier Raina","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Baby%2Dsitters%20Club%2E%203%2C%20Mary%20Anne%20saves%20the%20day%20%3A%20a%20graphic%20novel%20%2F%20by%20Raina%20Telgemeier%20%3B%20with%20color%20by%20Braden%20Lamb"
"EPLWOO20210927The house in the Cerulean Sea / TJ Klune","EPLWOO","Woodcroft (Westmount)","116","The house in the Cerulean Sea / TJ Klune","Klune Tj","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20house%20in%20the%20Cerulean%20Sea%20%2F%20TJ%20Klune"
"EPLWOO20210927The inheritance games / Jennifer Lynn Barnes","EPLWOO","Woodcroft (Westmount)","85","The inheritance games / Jennifer Lynn Barnes","Barnes Jennifer Jennifer Lynn","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20inheritance%20games%20%2F%20Jennifer%20Lynn%20Barnes"
"EPLWOO20210927The paper palace / Miranda Cowley Heller","EPLWOO","Woodcroft (Westmount)","272","The paper palace / Miranda Cowley Heller","Cowley Heller Miranda","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20paper%20palace%20%2F%20Miranda%20Cowley%20Heller"
"EPLWOO20210927The sisters of Auschwitz : the true story of two Jewish sisters' resistance in the heart of Nazi territory / Roxane van Iperen ; translated from the Dutch by Joni Zwart","EPLWOO","Woodcroft (Westmount)","89","The sisters of Auschwitz : the true story of two Jewish sisters' resistance in the heart of Nazi territory / Roxane van Iperen ; translated from the Dutch by Joni Zwart","Iperen Roxane Van","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sisters%20of%20Auschwitz%20%3A%20the%20true%20story%20of%20two%20Jewish%20sisters%27%20resistance%20in%20the%20heart%20of%20Nazi%20territory%20%2F%20Roxane%20van%20Iperen%20%3B%20translated%20from%20the%20Dutch%20by%20Joni%20Zwart"
"EPLWOO20210927They both die at the end / Adam Silvera","EPLWOO","Woodcroft (Westmount)","137","They both die at the end / Adam Silvera","Silvera Adam \\\\\\","2021-09-27T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=They%20both%20die%20at%20the%20end%20%2F%20Adam%20Silvera"
"EPLABB20210920All the Frequent Troubles of Our Days / by Rebecca  Donner","EPLABB","Abbottsfield - Penny McKee","19","All the Frequent Troubles of Our Days / by Rebecca  Donner","Donner Rebecca","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=All%20the%20Frequent%20Troubles%20of%20Our%20Days%20%2F%20by%20Rebecca%20%20Donner"
"EPLABB20210920Care Of / by Ivan  Coyote","EPLABB","Abbottsfield - Penny McKee","28","Care Of / by Ivan  Coyote","Coyote Ivan","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Care%20Of%20%2F%20by%20Ivan%20%20Coyote"
"EPLABB20210920Crow Lake / Mary Lawson","EPLABB","Abbottsfield - Penny McKee","37","Crow Lake / Mary Lawson","Lawson Mary \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Crow%20Lake%20%2F%20Mary%20Lawson"
"EPLABB20210920Guild Boss / by Jayne  Castle","EPLABB","Abbottsfield - Penny McKee","18","Guild Boss / by Jayne  Castle","Castle Jayne","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Guild%20Boss%20%2F%20by%20Jayne%20%20Castle"
"EPLABB20210920Matrix / by Lauren  Groff","EPLABB","Abbottsfield - Penny McKee","53","Matrix / by Lauren  Groff","Groff Lauren","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Matrix%20%2F%20by%20Lauren%20%20Groff"
"EPLABB20210920The eyes of darkness / Dean Koontz","EPLABB","Abbottsfield - Penny McKee","88","The eyes of darkness / Dean Koontz","Koontz Dean R Dean Ray \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20eyes%20of%20darkness%20%2F%20Dean%20Koontz"
"EPLABB20210920The menopause manifesto : own your health with facts and feminism / Dr. Jen Gunter","EPLABB","Abbottsfield - Penny McKee","117","The menopause manifesto : own your health with facts and feminism / Dr. Jen Gunter","Gunter Jen","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20menopause%20manifesto%20%3A%20own%20your%20health%20with%20facts%20and%20feminism%20%2F%20Dr%2E%20Jen%20Gunter"
"EPLABB20210920The Shadow [large print] / James Patterson and Brian Sitts","EPLABB","Abbottsfield - Penny McKee","17","The Shadow [large print] / James Patterson and Brian Sitts","Patterson James \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Shadow%20%5Blarge%20print%5D%20%2F%20James%20Patterson%20and%20Brian%20Sitts"
"EPLABB20210920Till murder do us part [large print] : true-crime thrillers / James Patterson with Andrew Bourelle and Max DiLallo","EPLABB","Abbottsfield - Penny McKee","25","Till murder do us part [large print] : true-crime thrillers / James Patterson with Andrew Bourelle and Max DiLallo","Patterson James \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Till%20murder%20do%20us%20part%20%5Blarge%20print%5D%20%3A%20true%2Dcrime%20thrillers%20%2F%20James%20Patterson%20with%20Andrew%20Bourelle%20and%20Max%20DiLallo"
"EPLABB20210920Useful Delusions / by Shankar  Vedantam","EPLABB","Abbottsfield - Penny McKee","21","Useful Delusions / by Shankar  Vedantam","Vedantam Shankar","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Useful%20Delusions%20%2F%20by%20Shankar%20%20Vedantam"
"EPLCAL20210920Caste : the origins of our discontents / Isabel Wilkerson","EPLCAL","Calder","129","Caste : the origins of our discontents / Isabel Wilkerson","Wilkerson Isabel","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Caste%20%3A%20the%20origins%20of%20our%20discontents%20%2F%20Isabel%20Wilkerson"
"EPLCAL20210920Complications / by Danielle  Steel","EPLCAL","Calder","95","Complications / by Danielle  Steel","Steel Danielle","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Complications%20%2F%20by%20Danielle%20%20Steel"
"EPLCAL20210920Early morning riser / Katherine Heiny","EPLCAL","Calder","96","Early morning riser / Katherine Heiny","Heiny Katherine","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Early%20morning%20riser%20%2F%20Katherine%20Heiny"
"EPLCAL20210920Fast easy cheap vegan : 101 recipes : 30 minutes >>>or less, 10 ingredients >>>or less, 0 >>>or less / Sam Turnbull","EPLCAL","Calder","37","Fast easy cheap vegan : 101 recipes : 30 minutes >>>or less, 10 ingredients >>>or less, 0 >>>or less / Sam Turnbull","Turnbull Sam","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Fast%20easy%20cheap%20vegan%20%3A%20101%20recipes%20%3A%2030%20minutes%20%3E%3E%3Eor%20less%2C%2010%20ingredients%20%3E%3E%3Eor%20less%2C%200%20%3E%3E%3Eor%20less%20%2F%20Sam%20Turnbull"
"EPLCAL20210920Goodbye summer, hello autumn / Kenard Pak","EPLCAL","Calder","38","Goodbye summer, hello autumn / Kenard Pak","Pak Kenard","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Goodbye%20summer%2C%20hello%20autumn%20%2F%20Kenard%20Pak"
"EPLCAL20210920Nine nasty w*rds : English in the gutter : then, now, and forever / John McWhorter","EPLCAL","Calder","45","Nine nasty w*rds : English in the gutter : then, now, and forever / John McWhorter","Mcwhorter John H","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nine%20nasty%20w%2Ards%20%3A%20English%20in%20the%20gutter%20%3A%20then%2C%20now%2C%20and%20forever%20%2F%20John%20McWhorter"
"EPLCAL20210920The bone code [large print] / Kathy Reichs","EPLCAL","Calder","42","The bone code [large print] / Kathy Reichs","Reichs Kathy","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20bone%20code%20%5Blarge%20print%5D%20%2F%20Kathy%20Reichs"
"EPLCAL20210920The hidden oracle / Rick Riordan","EPLCAL","Calder","36","The hidden oracle / Rick Riordan","Riordan Rick","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20hidden%20oracle%20%2F%20Rick%20Riordan"
"EPLCAL20210920The miracle morning : the not-so-obvious secret guaranteed to transform your life before 8 am / Hal Elrod. --","EPLCAL","Calder","32","The miracle morning : the not-so-obvious secret guaranteed to transform your life before 8 am / Hal Elrod. --","Elrod Hal \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20miracle%20morning%20%3A%20the%20not%2Dso%2Dobvious%20secret%20guaranteed%20to%20transform%20your%20life%20before%208%20am%20%2F%20Hal%20Elrod%2E%20%2D%2D"
"EPLCAL20210920The step-by-step Instant Pot cookbook : 100 simple recipes for spectacular results--with photographs of every step / Jeffrey Eisner ; photography by Aleksey Zozulya","EPLCAL","Calder","31","The step-by-step Instant Pot cookbook : 100 simple recipes for spectacular results--with photographs of every step / Jeffrey Eisner ; photography by Aleksey Zozulya","Eisner Jeffrey","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20step%2Dby%2Dstep%20Instant%20Pot%20cookbook%20%3A%20100%20simple%20recipes%20for%20spectacular%20results%2D%2Dwith%20photographs%20of%20every%20step%20%2F%20Jeffrey%20Eisner%20%3B%20photography%20by%20Aleksey%20Zozulya"
"EPLCLV20210920Apples Never Fall / by Liane  Moriarty","EPLCLV","Clareview","242","Apples Never Fall / by Liane  Moriarty","Moriarty Liane","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Apples%20Never%20Fall%20%2F%20by%20Liane%20%20Moriarty"
"EPLCLV20210920Apples Never Fall [large print] / by Liane  Moriarty","EPLCLV","Clareview","62","Apples Never Fall [large print] / by Liane  Moriarty","Moriarty Liane","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Apples%20Never%20Fall%20%5Blarge%20print%5D%20%2F%20by%20Liane%20%20Moriarty"
"EPLCLV20210920Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","EPLCLV","Clareview","131","Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","Nagoski Emily","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Burnout%20%3A%20the%20secret%20to%20unlocking%20the%20stress%20cycle%20%2F%20Emily%20Nagoski%2C%20PhD%2C%20and%20Amelia%20Nagoski%2C%20DMA"
"EPLCLV20210920Firekeeper's daughter / Angeline Boulley","EPLCLV","Clareview","109","Firekeeper's daughter / Angeline Boulley","Boulley Angeline","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Firekeeper%27s%20daughter%20%2F%20Angeline%20Boulley"
"EPLCLV20210920Hostage : a novel / Clare Mackintosh","EPLCLV","Clareview","90","Hostage : a novel / Clare Mackintosh","Mackintosh Clare","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Hostage%20%3A%20a%20novel%20%2F%20Clare%20Mackintosh"
"EPLCLV20210920Surrounded by idiots : the four types of human behavior and how to effectively communicate with each in business (and in life) / Thomas Erikson ; translated by Martin Pender and Rod Bradbury","EPLCLV","Clareview","54","Surrounded by idiots : the four types of human behavior and how to effectively communicate with each in business (and in life) / Thomas Erikson ; translated by Martin Pender and Rod Bradbury","Erikson Thomas \\\\\\","2021-09-20T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Surrounded%20by%20idiots%20%3A%20the%20four%20types%20of%20human%20behavior%20and%20how%20to%20effectively%20communicate%20with%20each%20in%20business%20%28and%20in%20life%29%20%2F%20Thomas%20Erikson%20%3B%20translated%20by%20Martin%20Pender%20and%20Rod%20Bradbury"
