"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2020-03-03T00:00:00.000","Bird","Agency","Macaw Mix","Red / Green","9 Years 4 Months 3 Weeks (approx)","Unknown","T6W"
"2020-03-08T00:00:00.000","Bird","Public","Cockatiel Mix","Yellow / White","Adult","Unknown","T6E"
"2020-04-02T00:00:00.000","Bird","Agency","Budgie Mix","Green / Black","Adult","Female","T5T"
"2020-04-19T00:00:00.000","Bird","Agency","Cockatiel Mix","Grey / Yellow","2 Years 3 Months 2 Weeks (approx)","Female","T6W"
"2020-05-12T00:00:00.000","Bird","Agency","Budgie Mix","Green / Yellow","2 Years 2 Months 3 Weeks (approx)","Female","T6A"
"2020-05-31T00:00:00.000","Bird","Public","Budgie Mix","Green / Yellow","2 Years 2 Months (approx)","Male","T5E"
"2020-06-12T00:00:00.000","Bird","Agency","Pigeon Mix","White / Grey","Adult","Unknown","T5X"
"2020-06-14T00:00:00.000","Bird","Public","Budgie Mix","Green / Yellow","Adult","Male","T5H"
"2020-06-23T00:00:00.000","Bird","Public","Pigeon Mix","White",,"Unknown","T5G"
"2020-06-25T00:00:00.000","Bird","Public","Cockatiel Mix","Grey / White","2 Years 1 Month 1 Week (approx)","Male","T6W"
"2020-07-06T00:00:00.000","Bird","Agency","Budgie Mix","Green / Yellow","2 Years 4 Weeks (approx)","Female","T6K"
"2020-07-07T00:00:00.000","Bird","Agency","Pigeon Mix","Grey / Brown","1 Year (approx)","Unknown","T6B"
"2020-07-10T00:00:00.000","Bird","Agency","Dove Mix","White / Brown","4 Years 2 Weeks","Unknown","T6X"
"2020-07-19T00:00:00.000","Bird","Public","Pigeon Mix","White / Brown","2 Years 2 Weeks (approx)","Unknown","T5N"
"2020-07-26T00:00:00.000","Bird","Agency","Budgie Mix","Yellow","Young Adult","Female","T6X"
"2020-07-28T00:00:00.000","Bird","Agency","Lovebird Mix","Green / Peach","Adult","Unknown","T5X"
"2020-08-01T00:00:00.000","Bird","Agency","Parakeet (other) Mix","Yellow / Red","Adult","Unknown","T5M"
"2020-08-05T00:00:00.000","Bird","Public","Budgie Mix","Yellow / White","2 Years (approx)","Male","T5T"
"2020-08-11T00:00:00.000","Bird","Public","Cockatiel Mix","Yellow / Grey","1 Year 11 Months 3 Weeks (approx)","Unknown","T6L"
"2020-08-11T00:00:00.000","Bird","Agency","Budgie Mix","Yellow / Grey","1 Year 11 Months 3 Weeks (approx)","Female","T5H"
"2020-08-13T00:00:00.000","Bird","Agency","Pigeon Mix","Grey / Black","Adult","Unknown","T5Y"
"2020-08-13T00:00:00.000","Bird","Public","Pigeon Mix","White / Pink","1 Year 11 Months 2 Weeks","Unknown","T5Y"
"2020-08-18T00:00:00.000","Bird","Agency","Pigeon Mix","White / Pink","1 Year 11 Months 2 Weeks","Unknown","T5Y"
"2020-08-13T00:00:00.000","Bird","Agency","Lovebird Mix","White","2 Years 11 Months 3 Weeks (approx)","Unknown","T5X"
"2020-09-01T00:00:00.000","Bird","Public","Budgie Mix","Green / Yellow","Adult","Male","T5T"
"2020-09-03T00:00:00.000","Bird","Agency","Budgie Mix","Blue / Grey","Young Adult","Unknown","T6E"
"2020-09-04T00:00:00.000","Bird","Public","Budgie Mix","White / Blue","Young Adult","Female","T5E"
"2020-09-14T00:00:00.000","Bird","Public","Budgie Mix","Blue / Yellow","Young Adult","Female","T5P"
"2020-09-20T00:00:00.000","Bird","Agency","Budgie Mix","Green / Yellow","Young Adult","Female","T5Y"
"2020-12-04T00:00:00.000","Bird","Public","Pigeon Mix","White",,"Unknown","T6V"
"2020-12-13T00:00:00.000","Bird","Agency","Pigeon Mix","White","1 Year 7 Months 3 Weeks (approx)","Unknown","T5H"
"2020-08-04T00:00:00.000","Bird (wildlife)","Agency","Pigeon - Brown Mix","Brown / White","1 Year (approx)","Unknown","T5R"
"2020-04-20T00:00:00.000","Bird (wildlife)","Public","Pigeon Mix","Grey / White","Adult","Unknown","T5H"
"2020-01-21T00:00:00.000","Bird (wildlife)","Agency","Pigeon Mix","Grey / White","1 Year","Unknown","T5E"
"2020-01-21T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Orange Tabby","4 Years 6 Months 2 Weeks (approx)","Female","T5E"
"2020-01-20T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black","2 Years 6 Months 2 Weeks","Female","T6L"
"2020-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","1 Year (approx)","Male","T5H"
"2020-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","3 Years 6 Months 2 Weeks (approx)","Male","T5L"
"2020-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","5 Years 6 Months 2 Weeks (approx)","Male","T5Y"
"2020-01-21T00:00:00.000","Cat","Public","Siamese Mix","Seal Point","3 Years 6 Months 2 Weeks (approx)","Male","T5K"
"2020-01-22T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","3 Years 2 Weeks (approx)","Female","T5Y"
"2020-01-22T00:00:00.000","Cat","Public","Persian / Domestic Longhair","Blue Cream Tortoiseshell","6 Years 6 Months 1 Week (approx)","Female","T5X"
"2020-01-21T00:00:00.000","Cat","Agency","Domestic Medium Hair / Siamese","Lynx Point / White","6 Years 6 Months 2 Weeks (approx)","Male","T5E"
"2020-01-21T00:00:00.000","Cat","Agency","Siamese Mix","Lynx Point / White","4 Years 6 Months 2 Weeks (approx)","Female","T5E"
"2020-01-21T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Torbie / White","4 Years 6 Months 2 Weeks (approx)","Female","T5E"
"2020-01-21T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Orange Tabby","3 Years 6 Months 2 Weeks (approx)","Male","T5E"
"2020-01-21T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","3 Years 6 Months 2 Weeks (approx)","Female","T5E"
"2020-01-21T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie","6 Years 6 Months 2 Weeks (approx)","Female","T5T"
"2020-01-18T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","2 Years 2 Months 2 Weeks (approx)","Female","T6T"
"2020-01-18T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","4 Years 6 Months 2 Weeks","Female","T6W"
"2020-01-17T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White","5 Years 6 Months 2 Weeks (approx)","Male","T6E"
"2020-01-18T00:00:00.000","Cat","Public","Scottish Fold Mix","Brown Tabby / White","3 Years 6 Months 2 Weeks (approx)","Male","T5C"
"2020-01-18T00:00:00.000","Cat","Public","Maine Coon Mix","Brown Tabby / White","5 Years 6 Months 2 Weeks (approx)","Male","T6J"
"2020-01-18T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Cream Tabby","3 Years 6 Months 2 Weeks (approx)","Male","T5E"
"2020-01-18T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","6 Years 6 Months 2 Weeks","Male","T6L"
"2020-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","3 Years 6 Months 2 Weeks (approx)","Male","T5H"
"2020-01-19T00:00:00.000","Cat","Agency","Siamese Mix","White / Grey","2 Years 2 Months 2 Weeks (approx)","Female","T6B"
"2020-01-19T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","4 Years 6 Months 2 Weeks (approx)","Male","T5T"
"2020-01-19T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","2 Years (approx)","Female","T6K"
"2020-01-23T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White","7 Years 6 Months 1 Week (approx)","Male","T6X"
"2020-01-23T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","4 Years 6 Months 1 Week (approx)","Male","T5J"
"2020-01-23T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","2 Years 6 Months 1 Week (approx)","Female","T6E"
"2020-01-23T00:00:00.000","Cat","Agency","Domestic Short Hair / Manx","Orange Tabby","4 Years 6 Months 1 Week (approx)","Male","T6X"
"2020-01-23T00:00:00.000","Cat","Public","Domestic Longhair Mix","Grey Tabby","7 Years 6 Months 1 Week (approx)","Male","T6A"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","3 Years 6 Months 1 Week (approx)","Male","T5Z"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie","5 Years 6 Months 1 Week","Female","T5Z"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","2 Years 6 Months 1 Week","Female","T5Z"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","2 Years 3 Months 1 Week","Male","T5B"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","White / Brown Tabby","2 Years 3 Months 1 Week (approx)","Female","T5B"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Blue Cream Tortoiseshell / White","2 Years 6 Months 1 Week (approx)","Female","T5B"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","2 Years 3 Months 1 Week (approx)","Male","T5B"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Grey Tabby","2 Years 6 Months 1 Week","Female","T5B"
"2020-01-25T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby / White","2 Years 3 Months 1 Week (approx)","Male","T5B"
"2020-01-26T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","2 Years","Female","T6L"
"2020-01-26T00:00:00.000","Cat","Agency","Domestic Short Hair / Exotic Short Hair","Orange Tabby / White","5 Years 6 Months 1 Week (approx)","Female","T5P"
"2020-01-27T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","White / Brown Tabby","3 Years 3 Months 2 Weeks (approx)","Male","T5L"
"2020-01-28T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","2 Years 6 Months 1 Week (approx)","Female","T5E"
"2020-01-28T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Blue Cream Calico / White","8 Years 6 Months 1 Week","Female","T5E"
"2020-01-29T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","4 Years 6 Months 1 Week (approx)","Male","T5B"
"2020-01-29T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Grey Tabby","10 Years 6 Months 1 Week","Male","T5M"
"2020-01-29T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Smoke Calico","6 Years 10 Months 4 Weeks","Female","T5M"
"2020-01-28T00:00:00.000","Cat","Agency","Domestic Longhair Mix","Grey Tabby / White","12 Years 6 Months 1 Week","Female","T5T"
"2020-01-28T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","3 Years 6 Months 1 Week (approx)","Female","T5V"
"2020-01-30T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby","3 Years 6 Months (approx)","Female","T5H"
"2020-01-30T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","3 Years 6 Months (approx)","Male","T5T"
"2020-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","3 Years 6 Months (approx)","Female","T5A"
"2020-02-01T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby","3 Years 6 Months (approx)","Female","T5Y"
"2020-02-01T00:00:00.000","Cat","Public","Siamese Mix","Lynx Point","2 Years 4 Months (approx)","Female","T6M"
"2020-02-02T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White","3 Years 2 Months (approx)","Male","T5Y"
"2020-04-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White","3 Years 2 Months (approx)","Male","T5Y"
"2020-02-02T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","3 Years 6 Months (approx)","Female","T5Y"
"2020-02-02T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","3 Years 6 Months (approx)","Female","T5Y"
"2020-02-02T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Orange Tabby","6 Years 6 Months (approx)","Male","T5K"
"2020-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","2 Years 6 Months (approx)","Female","T5C"
"2020-02-03T00:00:00.000","Cat","Public","Domestic Longhair Mix","White","2 Years (approx)","Male","T5W"
"2020-02-04T00:00:00.000","Cat","Public","Bengal Mix","Brown Tabby","2 Years 6 Months","Female","T6M"
"2020-02-04T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","2 Years 4 Months (approx)","Female","T5E"
"2020-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","17 Years (approx)","Male","T5A"
"2020-02-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Brown Tabby","3 Years 6 Months (approx)","Male","T5J"
"2020-02-05T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","2 Years 6 Months","Male","T5J"
"2020-02-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","2 Years","Female","T5H"
"2020-02-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby","4 Years 5 Months 4 Weeks","Male","T5E"
"2020-02-06T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Ginger Tabby / White","2 Years 5 Months 4 Weeks (approx)","Male","T6K"
"2020-02-06T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","4 Years 5 Months 4 Weeks","Female","T5V"
"2020-02-06T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","4 Years 5 Months 4 Weeks","Male","T5G"
"2020-02-07T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","2 Years 5 Months 4 Weeks (approx)","Female","T6X"
"2020-02-07T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","5 Years (approx)","Male","T5E"
"2020-02-07T00:00:00.000","Cat","Public","Snowshoe Mix","Blue Point / White","6 Years 5 Months 4 Weeks (approx)","Male","T5B"
"2020-02-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","2 Years 5 Months 4 Weeks (approx)","Male","T5S"
"2020-02-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Ginger Tabby","3 Years 5 Months 4 Weeks (approx)","Male","T6J"
"2020-02-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby","2 Years 5 Months 4 Weeks","Male","T5L"
"2020-02-08T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby","3 Years 5 Months 4 Weeks (approx)","Female","T6V"
"2020-02-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","2 Years 3 Months 3 Weeks","Male","T6K"
"2020-02-09T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Blue Cream Tortoiseshell / White","3 Years 5 Months 3 Weeks","Female","T5H"
"2020-02-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Calico","4 Years 5 Months 4 Weeks (approx)","Female","T5S"
"2020-02-09T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","16 Years 5 Months 3 Weeks (approx)","Male","T5K"
"2020-02-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","2 Years 5 Months 3 Weeks","Male","T5L"
"2020-02-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","3 Years (approx)","Female","T5A"
"2020-02-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","2 Years 3 Weeks (approx)","Male","T5A"
"2020-02-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie / White","3 Years 5 Months 3 Weeks (approx)","Female","T5A"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","8 Years (approx)","Female","T6L"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","2 Years 2 Months 3 Weeks (approx)","Male","T6L"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Ginger Tabby","2 Years 2 Months 3 Weeks (approx)","Male","T6L"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","2 Years 2 Months 3 Weeks (approx)","Female","T5X"
"2020-02-10T00:00:00.000","Cat","Public","Siamese Mix","Lynx Point","2 Years 2 Months 3 Weeks (approx)","Female","T5X"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","3 Years 5 Months 3 Weeks (approx)","Female","T5A"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","1 Year 11 Months 3 Weeks (approx)","Female","T5X"
"2020-02-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby","3 Years 1 Month 3 Weeks (approx)","Female","T6W"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Torbie / White","1 Year 11 Months 3 Weeks (approx)","Female","T5T"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","2 Years 5 Months 3 Weeks (approx)","Male","T6J"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Blue Cream Tortoiseshell / Torbie","2 Years 3 Weeks (approx)","Female","T5H"
"2020-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","2 Years 6 Months (approx)","Male","T5H"
"2020-02-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","7 Years 5 Months 3 Weeks (approx)","Female","T5C"
"2020-02-11T00:00:00.000","Cat","Agency","Domestic Longhair Mix","White","15 Years 3 Months 2 Weeks (approx)","Unknown","T6T"
"2020-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","4 Years 5 Months 3 Weeks (approx)","Female","T5A"
"2020-02-11T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","White","6 Years 11 Months 3 Weeks (approx)","Male","T5A"
"2020-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","2 Years 3 Months 3 Weeks (approx)","Male","T5H"
"2020-02-11T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","White / Brown Tabby","2 Years 5 Months 3 Weeks (approx)","Male","T5L"
"2020-02-12T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","2 Years 11 Months 3 Weeks (approx)","Male","T6B"
"2020-02-12T00:00:00.000","Cat","Public","Domestic Longhair Mix","Grey Tabby / White","5 Years 5 Months 3 Weeks (approx)","Male","T5T"
"2020-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","6 Years 5 Months 3 Weeks (approx)","Female","T5E"
"2020-02-13T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","2 Years 3 Weeks (approx)","Female","T5Y"
"2020-02-13T00:00:00.000","Cat","Agency","Domestic Longhair Mix","Tortoiseshell","3 Years (approx)","Female","T5Z"
"2020-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Blue Cream Tortoiseshell / White","17 Years 5 Months 3 Weeks (approx)","Female","T5G"
"2020-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","4 Years 5 Months 3 Weeks (approx)","Male","T5E"
"2020-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","4 Years 5 Months 2 Weeks (approx)","Male","T6K"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby","4 Years 5 Months 2 Weeks","Female","T6P"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","4 Years 5 Months 2 Weeks (approx)","Male","T5Y"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","2 Years 5 Months 3 Weeks","Female","T5Y"
"2020-02-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","2 Years 5 Months 3 Weeks (approx)","Male","T5B"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","2 Years 1 Month 3 Weeks (approx)","Male","T6W"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White","15 Years 1 Month 4 Weeks (approx)","Male","T5A"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","5 Years","Male","T5S"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","4 Years 5 Months 3 Weeks (approx)","Female","T5H"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey / White","2 Years (approx)","Female","T5H"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","2 Years 5 Months 3 Weeks (approx)","Male","T5B"
"2020-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","10 Months (approx)","Female","T5C"
"2020-02-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Blue Cream Tortoiseshell / White","5 Years 5 Months 3 Weeks (approx)","Female","T5G"
"2020-02-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","5 Years 5 Months 3 Weeks (approx)","Male","T5G"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","3 Years 6 Months 3 Weeks (approx)","Male","T5J"
"2020-01-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","4 Years 6 Months 3 Weeks (approx)","Male","T6L"
"2020-01-10T00:00:00.000","Cat","Public","Domestic Longhair Mix","Orange Tabby / White","5 Years 6 Months 3 Weeks (approx)","Male","T6A"
"2020-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","3 Years 6 Months 3 Weeks (approx)","Male","T5Y"
"2020-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","3 Years 6 Months 3 Weeks (approx)","Male","T6L"
"2020-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","4 Years 6 Months 3 Weeks (approx)","Male","T6K"
"2020-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","2 Years 6 Months 3 Weeks (approx)","Male","T5B"
"2020-01-10T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","7 Years 4 Months 3 Weeks","Male","T5X"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","3 Years 6 Months 3 Weeks (approx)","Female","T5B"
"2019-03-05T00:00:00.000","Rodent","Agency","Mouse Mix","White / Tan","Juvenile","Male","T5P"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie","4 Years 6 Months 3 Weeks (approx)","Female","T5J"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","4 Years 6 Months 3 Weeks (approx)","Male","T5W"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","3 Years 6 Months 3 Weeks (approx)","Female","T5H"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Longhair Mix","Brown Tabby / White","5 Years 6 Months 3 Weeks (approx)","Male","T5L"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","4 Years 6 Months 3 Weeks","Male","T5J"
"2020-01-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Ginger Tabby / White","3 Years 6 Months 4 Weeks (approx)","Male","T5Y"
"2020-01-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","6 Years 6 Months 4 Weeks (approx)","Male","T5W"
"2020-01-08T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey","2 Years 4 Weeks (approx)","Male","T6V"
"2020-01-07T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","9 Years 10 Months 2 Weeks","Female","T6H"
"2020-01-07T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","16 Years 6 Months 4 Weeks","Male","T6H"
"2020-01-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","2 Years 1 Month 4 Weeks (approx)","Male","T5P"
"2020-01-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","12 Years 1 Week (approx)","Female","T5W"
"2020-01-09T00:00:00.000","Cat","Agency","Manx Mix","Brown Tabby","2 Years 2 Months 3 Weeks (approx)","Male","T6B"
"2020-01-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby","3 Years 4 Weeks (approx)","Male","T5A"
"2020-01-04T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","2 Years 3 Months (approx)","Female","T5N"
"2020-01-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Brown Tabby","4 Years 7 Months (approx)","Male","T5A"
"2020-01-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","3 Years 4 Weeks (approx)","Male","T5E"
"2020-01-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","2 Years 4 Months (approx)","Female","T5Y"
"2020-01-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","2 Years 7 Months (approx)","Male","T5C"
"2020-01-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Ginger","4 Years 7 Months (approx)","Male","T6L"
"2020-01-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Orange Tabby","4 Years 7 Months (approx)","Male","T6L"
"2020-01-05T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","3 Years 7 Months (approx)","Female","T5X"
"2020-01-06T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie / White","8 Years 2 Weeks","Female","T5Z"
"2020-01-06T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","2 Years 4 Weeks (approx)","Male","T6T"
"2020-01-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","3 Years 6 Months 4 Weeks (approx)","Male","T5Y"
"2020-01-07T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Smoke","2 Years 6 Months 4 Weeks","Female","T5Y"
"2020-01-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Blue Cream Calico","3 Years 6 Months 3 Weeks (approx)","Female","T5Y"
"2020-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","2 Years (approx)","Female","T5J"
"2020-01-11T00:00:00.000","Cat","Public","Domestic Longhair Mix","Grey","4 Years 6 Months 3 Weeks (approx)","Male","T5W"
"2020-01-12T00:00:00.000","Cat","Public","Domestic Longhair Mix","Smoke","7 Years 6 Months 3 Weeks (approx)","Female","T5Y"
"2020-01-12T00:00:00.000","Cat","Public","Siamese Mix","Flame Point","4 Years 6 Months 3 Weeks (approx)","Male","T5Y"
"2020-01-11T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Calico","2 Years 4 Months 3 Weeks (approx)","Female","T6J"
"2020-01-12T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey","5 Years 6 Months 3 Weeks (approx)","Female","T5B"
"2020-01-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby","2 Years 4 Months 3 Weeks","Male","T6L"
"2020-01-13T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","2 Years 6 Months 3 Weeks","Female","T5W"
"2020-01-12T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","4 Years 6 Months 3 Weeks","Female","T5X"
"2020-01-12T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","4 Years 6 Months 3 Weeks (approx)","Female","T6W"
