"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2012-01-29T00:00:00.000","Dog","Agency","Poodle Miniature Mix","Grey","12 Years 4 Months 3 Weeks (approx)","Female","T5N"
"2012-01-29T00:00:00.000","Dog","Agency","Chow Chow / Siberian Husky","Red / White","9 Years 5 Months 1 Week (approx)","Male","T6E"
"2012-01-29T00:00:00.000","Dog","Agency","Siberian Husky Mix","Red / White","10 Years 4 Months 3 Weeks (approx)","Female","T5K"
"2012-01-29T00:00:00.000","Dog","Agency","Lhasa Apso Mix","White / Grey","15 Years 4 Months 3 Weeks (approx)","Female","T6K"
"2012-01-29T00:00:00.000","Dog","Agency","Small Terrier Cross Mix","Grey / Black","14 Years 4 Months 3 Weeks (approx)","Female","T5E"
"2012-01-29T00:00:00.000","Dog","Agency","Wirehaired Jack Russell Mix","White / Brown","12 Years 4 Months 3 Weeks (approx)","Male","T6H"
"2012-01-29T00:00:00.000","Dog","Agency","Shiba Inu","Black / Brown","12 Years 4 Months 3 Weeks (approx)","Male","2C2"
"2012-01-29T00:00:00.000","Dog","Agency","Rottweiler","Black / Brown","14 Years 7 Months 3 Weeks (approx)","Male","2B1"
"2012-01-30T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby","9 Years 2 Months 3 Weeks (approx)","Female","T5Y"
"2012-01-30T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Black",,"Female","T5K"
"2012-01-30T00:00:00.000","Dog","Public","Labrador Retriever Mix","Chocolate","14 Years 4 Months 3 Weeks (approx)","Female","T5B"
"2012-01-30T00:00:00.000","Dog","Public","Collie Rough","Sable / White",,"Female","T5E"
"2012-01-30T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","10 Years 4 Months 3 Weeks (approx)","Male","T5W"
"2012-01-30T00:00:00.000","Dog","Agency","Pomeranian / Papillon","Black / White","17 Years 4 Months 3 Weeks (approx)","Male","T5G"
"2012-01-30T00:00:00.000","Dog","Agency","Chow Chow Mix","Red","8 Years 5 Months 2 Weeks (approx)","Male","T5E"
"2012-01-30T00:00:00.000","Dog","Agency","Labrador Retriever","Chocolate",,"Female","T6B"
"2012-01-30T00:00:00.000","Dog","Agency","Sharpei","Black / Black Brown","11 Years 4 Months 3 Weeks","Female","T5E"
"2012-01-30T00:00:00.000","Puppy","Agency","German Shepherd Mix","Red / Black",,"Female","T6K"
"2012-01-31T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","9 Years 4 Months 3 Weeks (approx)","Male","T5P"
"2012-01-31T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","2 Years 1 Week (approx)","Female","T5S"
"2012-01-31T00:00:00.000","Dog","Public","German Shepherd Mix","Black / Tan","11 Years 4 Months 3 Weeks","Female","1C2"
"2012-01-31T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey / White","8 Years 9 Months 3 Weeks (approx)","Male","T5S"
"2012-01-31T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Ginger Tabby / White","8 Years 9 Months 3 Weeks (approx)","Male","T5S"
"2012-01-31T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White",,"Male","T5X"
"2012-01-31T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Grey","2 Years 2 Weeks (approx)","Female","T5P"
"2012-01-31T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","11 Years 4 Months 3 Weeks (approx)","Female","T5J"
"2012-01-31T00:00:00.000","Crab/fish","Agency","Fish Mix","Gold","Adult","Unknown","T5M"
"2012-01-31T00:00:00.000","Dog","Agency","Terrier Mix","Black / Brown","10 Years 4 Months 3 Weeks (approx)","Female","T6P"
"2012-01-31T00:00:00.000","Dog","Agency","Poodle Toy","Tan","12 Years 4 Months 3 Weeks (approx)","Male","T5A"
"2012-01-31T00:00:00.000","Dog","Agency","American Staffy Mix","Black","Young Adult","Female","T5S"
"2012-01-31T00:00:00.000","Dog","Agency","Pug / Pomeranian","Brown / Black","9 Years 8 Months 1 Week (approx)","Male","2K6"
"2012-01-31T00:00:00.000","Dog","Agency","Pug / Chihuahua","Black / White","9 Years 1 Month 1 Week","Male","T5H"
"2012-01-31T00:00:00.000","Dog","Agency","Shih Tzu Mix","White / Black","10 Years 4 Months 3 Weeks","Female","T5T"
"2012-01-31T00:00:00.000","Dog","Agency","Cocker Spaniel","Black / White",,"Male","T5G"
"2012-01-31T00:00:00.000","Dog","Agency","Collie Rough Mix","Tan / Black","11 Years 4 Months 3 Weeks (approx)","Female","T5S"
"2012-01-31T00:00:00.000","Puppy","Agency","Collie Smooth Mix","Black / White","8 Years 6 Months 3 Weeks","Female","T5E"
"2012-01-31T00:00:00.000","Puppy","Agency","Mastiff / American Staffy","Brindle / White","8 Years 10 Months 1 Week (approx)","Male","T5L"
"2012-02-01T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","4 Years (approx)","Male","T5Y"
"2012-02-01T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell / White","11 Months (approx)","Female","T6L"
"2012-02-01T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","9 Years 4 Months 3 Weeks (approx)","Female","T6L"
"2012-02-01T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Brown Tabby","1 Year (approx)","Female","T6L"
"2012-02-01T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","12 Years 4 Months 3 Weeks (approx)","Female","T6L"
"2012-02-01T00:00:00.000","Dog","Public","Shih Tzu Mix","Black / White","9 Years 4 Months 3 Weeks (approx)","Male","T6L"
"2012-02-01T00:00:00.000","Dog","Agency","Labrador Retriever","Chocolate","10 Years 5 Months 1 Week","Female","T6E"
"2012-02-01T00:00:00.000","Dog","Agency","Mastiff Mix","Brindle","11 Years 7 Months 3 Weeks (approx)","Male","T5B"
"2012-02-01T00:00:00.000","Dog","Agency","Collie Rough / German Shepherd","Brown / Black","11 Years 8 Months 2 Weeks","Male","2M6"
"2012-02-01T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","12 Years 10 Months (approx)","Male","T6E"
"2012-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","9 Years 8 Months 3 Weeks (approx)","Male","T5J"
"2012-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Calico","11 Years 4 Months 3 Weeks (approx)","Female","T5J"
"2012-02-02T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Grey Tabby","1 Year (approx)","Male","T5J"
"2012-02-02T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","18 Years 4 Months 3 Weeks (approx)","Male","1G3"
"2012-02-02T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Grey Tabby","10 Years 4 Months 3 Weeks (approx)","Male","5G5"
"2012-02-02T00:00:00.000","Dog","Agency","Shiba Inu","Red / White","15 Years 4 Months 3 Weeks (approx)","Female","T6L"
"2012-02-02T00:00:00.000","Dog","Agency","Poodle Toy","Tan","20 Years 4 Months 3 Weeks (approx)","Female","6Z3"
"2012-02-02T00:00:00.000","Dog","Agency","Shih Tzu Mix","White / Tan","9 Years 9 Months 3 Weeks (approx)","Female","3N4"
"2012-02-02T00:00:00.000","Dog","Agency","American Eskimo Mix","White","3 Years 2 Weeks (approx)","Male","2S6"
"2012-02-02T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Brindle / Grey","10 Years 4 Months 3 Weeks (approx)","Female","3A7"
"2012-02-02T00:00:00.000","Dog","Agency","Corgie Mix","Red / White",,"Male","T5M"
"2012-02-02T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Black / White","8 Years 9 Months 3 Weeks (approx)","Male","ton"
"2012-02-02T00:00:00.000","Puppy","Agency","German Shepherd / Labrador Retriever","Tan / Black","8 Years 7 Months 3 Weeks (approx)","Male","T5E"
"2012-02-02T00:00:00.000","Puppy","Agency","Staffordshire Bull Terrier","Brown / Black","10 Years 4 Months 2 Weeks (approx)","Female","T6C"
"2012-02-02T00:00:00.000","Puppy","Agency","Labrador Retriever Mix","Black","8 Years 8 Months 3 Weeks (approx)","Male","1B3"
"2012-02-03T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","10 Years 4 Months 3 Weeks","Male","T5Y"
"2012-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","2 Years","Male","T5E"
"2012-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","10 Years 4 Months 3 Weeks (approx)","Female","T5E"
"2012-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie","2 Years 6 Months (approx)","Female","T5E"
"2012-02-03T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","2 Years 7 Months (approx)","Male","T5E"
"2012-02-03T00:00:00.000","Dog","Public","Australian Cattledog Mix","Tan / White","10 Years 4 Months 3 Weeks (approx)","Male","T5A"
"2012-02-03T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Orange Tabby / White","8 Years 6 Months 3 Weeks (approx)","Male","T5E"
"2012-02-03T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Black / White","8 Years 8 Months (approx)","Female","T6K"
"2012-02-03T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Orange Tabby / White","8 Years 6 Months 3 Weeks (approx)","Male","T5E"
"2012-02-03T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","White / Orange Tabby","8 Years 6 Months 3 Weeks (approx)","Male","T5E"
"2012-02-03T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","White / Black","8 Years 6 Months 3 Weeks (approx)","Female","T5E"
"2012-02-03T00:00:00.000","Dog","Agency","Collie Rough","Tan / White","9 Years 4 Months 3 Weeks (approx)","Female","T5B"
"2012-02-03T00:00:00.000","Dog","Agency","Staffordshire Bull Terrier Mix","Brindle / White","10 Years 4 Months 3 Weeks (approx)","Female","T5R"
"2012-02-03T00:00:00.000","Dog","Agency","Japanese Chin / Jack Russell Terrier","White / Black","9 Years 2 Months 3 Weeks (approx)","Female","T5T"
"2012-02-03T00:00:00.000","Dog","Agency","Jack Russell Terrier","Black / White","18 Years 4 Months 3 Weeks","Male","T6C"
"2012-02-03T00:00:00.000","Dog","Agency","German Shepherd Mix","Black / Brown","8 Years 11 Months 3 Weeks (approx)","Female","T5Y"
"2012-02-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Brown Tabby","1 Year (approx)","Female","T5B"
"2012-02-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","14 Years 4 Months 2 Weeks (approx)","Female","T6P"
"2012-02-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","9 Years 2 Weeks (approx)","Female","T5E"
"2012-02-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","8 Years 10 Months 2 Weeks (approx)","Female","T5A"
"2012-02-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","9 Years 2 Months 2 Weeks (approx)","Female","T5A"
"2012-02-04T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","9 Years 4 Months 2 Weeks (approx)","Female","T5X"
"2012-02-04T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White","3 Years (approx)","Unknown","T5A"
"2012-02-04T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Grey Tabby / White","12 Years 4 Months 3 Weeks (approx)","Male","T5G"
"2012-02-04T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Grey Tabby","1 Year (approx)","Male","T6T"
"2012-02-04T00:00:00.000","Dog","Agency","Papillon Mix","Yellow / Tan","9 Years 4 Months 2 Weeks (approx)","Male","T5H"
"2012-02-04T00:00:00.000","Dog","Agency","Boston Terrier / Terrier","Brindle / White","11 Years 4 Months 2 Weeks (approx)","Female","T6E"
"2012-02-04T00:00:00.000","Mammal","Agency","Rabbit - Blacktail Jack Mix","White / Tan","Adult","Male","T5R"
"2012-02-04T00:00:00.000","Puppy","Agency","German Shepherd / Border Collie","Black / Brindle","8 Years 8 Months (approx)","Male","T6K"
"2012-02-04T00:00:00.000","Puppy","Agency","German Shepherd Mix","Black / Tan","8 Years 9 Months (approx)","Female","T6L"
"2012-02-04T00:00:00.000","Puppy","Agency","German Shepherd / Briard","Tan / Black","8 Years 9 Months (approx)","Male","T6L"
"2012-02-05T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Orange Tabby / White","8 Years (approx)","Male","T6E"
"2012-02-05T00:00:00.000","Dog","Agency","Golden Retriever / Poodle Standard","Gold","9 Years 4 Months 2 Weeks (approx)","Female","T6G"
"2012-02-05T00:00:00.000","Dog","Agency","German Shepherd Mix","Tan / Black","8 Years 11 Months 2 Weeks (approx)","Male","T5L"
"2012-02-05T00:00:00.000","Dog","Agency","English Springer Spaniel Mix","White / Brown","18 Years 4 Months 2 Weeks (approx)","Male","T5L"
"2012-02-06T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black",,"Female",
"2012-02-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Torbie / White",,"Female",
"2012-02-06T00:00:00.000","Dog","Agency","Poodle Toy Mix","Black",,"Male",
"2012-02-06T00:00:00.000","Dog","Agency","Bearded Collie Mix",,,"Female",
"2012-02-06T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey",,"Male","T5B"
"2012-02-06T00:00:00.000","Cat","Public","Ragdoll Mix","Brown / White",,"Male","T5C"
"2012-02-06T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell / White","14 Years 4 Months 2 Weeks","Female","T5E"
"2012-02-06T00:00:00.000","Dog","Public","Rottweiler Mix","Black / Tan",,"Male","T5X"
"2012-02-06T00:00:00.000","Dog","Public","Labrador Retriever / Mastiff","Black","11 Years 4 Months 2 Weeks (approx)","Male","T5P"
"2012-02-06T00:00:00.000","Dog","Public","Shih Tzu Mix","Grey / White","13 Years 4 Months 2 Weeks (approx)","Male","T6K"
"2012-02-06T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey Tabby / White","8 Years 9 Months 3 Weeks (approx)","Male","T5W"
"2012-02-06T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey Tabby",,"Unknown","T5X"
"2012-02-06T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey Tabby",,"Unknown","T5X"
"2012-02-06T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey Tabby",,"Unknown","T5X"
"2012-02-06T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Cream",,"Unknown","T5E"
"2012-02-06T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Orange Tabby",,"Female","T5E"
"2012-02-06T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Brown Tabby",,"Unknown","T5E"
"2012-02-06T00:00:00.000","Puppy","Public","Labrador Retriever / German Shepherd","Black / White","8 Years 8 Months (approx)","Male","T5E"
"2012-02-06T00:00:00.000","Puppy","Public","Newfoundland / Alaskan Malamute","Black / White","8 Years 6 Months 2 Weeks","Female","T5R"
"2012-02-06T00:00:00.000","Puppy","Public","Bearded Collie Mix","Tan / White","8 Years 7 Months 2 Weeks","Female","T5R"
"2012-02-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby / White","4 Years 1 Week","Male","T5B"
"2012-02-06T00:00:00.000","Cat","Agency","Manx Mix","Blue Cream Tortoiseshell","4 Years 1 Week","Female","T5B"
"2012-02-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Blue Cream Tortoiseshell","4 Years 1 Week","Female","T5B"
"2012-02-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Calico / White","11 Years 4 Months 2 Weeks","Female","T5B"
"2012-02-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White",,"Male","T5E"
"2012-02-06T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black",,"Male","T5B"
"2012-02-06T00:00:00.000","Dog","Agency","Pug Mix","Tan / Black","18 Years 4 Months 2 Weeks (approx)","Male","T5B"
"2012-02-06T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","White / Brown","8 Years 4 Months 2 Weeks","Male","T5B"
"2012-02-06T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black / White","8 Years 4 Months 2 Weeks","Male","T5B"
"2012-02-06T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Calico / White","8 Years 4 Months 2 Weeks","Female","T5B"
"2012-02-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","9 Years 10 Months 2 Weeks (approx)","Female","T5Z"
"2012-02-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","10 Years 4 Months 2 Weeks","Female","T5K"
"2012-02-07T00:00:00.000","Cat","Public","Siamese Mix","Grey / Cream","3 Years 1 Week","Unknown","T5E"
"2012-02-07T00:00:00.000","Dog","Public","Labrador Retriever Mix","Tan","8 Years 11 Months 2 Weeks (approx)","Female","T6C"
"2012-02-07T00:00:00.000","Bird","Agency","Pigeon Mix","Yellow / Grey","Adult","Unknown","T6R"
"2012-02-07T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","9 Years 10 Months 2 Weeks (approx)","Male","T5W"
"2012-02-07T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","9 Years 8 Months 2 Weeks (approx)","Male","T5G"
"2012-02-07T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Tan","12 Years 4 Months 2 Weeks (approx)","Male","T6H"
"2012-02-07T00:00:00.000","Puppy","Agency","Border Collie Mix","Black / White","8 Years 7 Months (approx)","Female","T5W"
"2012-02-07T00:00:00.000","Rabbit","Agency","Bunny Rabbit Mix","Grey / White",,"Unknown","1J9"
"2012-02-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Grey Tabby","11 Years 8 Months 2 Weeks (approx)","Male","T6E"
"2012-02-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","10 Years 10 Months 2 Weeks (approx)","Male","T5A"
"2012-02-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","Adult","Male","T5Y"
"2012-02-08T00:00:00.000","Dog","Public","American Eskimo Mix","White","10 Years 8 Months 2 Weeks (approx)","Female","T5Z"
"2012-02-08T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Black","10 Years 7 Months 2 Weeks (approx)","Male","0J6"
"2012-02-08T00:00:00.000","Puppy","Agency","American Staffy Mix","Tan / Black","8 Years 7 Months 4 Weeks (approx)","Male","T6L"
"2012-02-08T00:00:00.000","Puppy","Agency","Labrador Retriever Mix","Tan / White","8 Years 9 Months 4 Weeks (approx)","Female","T5B"
"2012-02-08T00:00:00.000","Puppy","Agency","American Eskimo Mix","White / Tan","8 Years 8 Months 4 Weeks","Male","0G7"
"2012-02-08T00:00:00.000","Puppy","Agency","American Eskimo Mix","White / Tan","8 Years 8 Months 4 Weeks","Female","0G7"
"2012-02-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","12 Years 9 Months 2 Weeks (approx)","Male","T5T"
"2012-02-09T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","Adult","Female","T6L"
"2012-02-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","9 Years 4 Months 2 Weeks","Female","T5W"
"2012-02-09T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","9 Years 4 Months 2 Weeks (approx)","Female","0L4"
"2012-02-09T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Grey Tabby","10 Years 4 Months 2 Weeks (approx)","Male","T5V"
"2012-02-09T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","10 Years 4 Months 2 Weeks","Female","T5V"
"2012-02-09T00:00:00.000","Dog","Agency","Dalmatian Mix","White / Black","10 Years 4 Months 2 Weeks","Male","T5H"
"2012-02-09T00:00:00.000","Dog","Agency","American Staffy Mix","Black / White","9 Years 2 Weeks (approx)","Female","3N1"
"2012-02-09T00:00:00.000","Dog","Agency","Corgi, Cardigan Welsh Mix","Tan",,"Male","T5C"
"2012-02-09T00:00:00.000","Dog","Agency","Pug Mix","Fawn / Black",,"Male","T5V"
"2012-02-09T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White",,"Male","T5V"
"2012-02-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Torbie / Brown Tabby","8 Years 6 Months 1 Week (approx)","Female","T5Z"
"2012-02-09T00:00:00.000","Puppy","Agency","American Staffy Mix","Tan / White","8 Years 9 Months 2 Weeks","Male","T5W"
"2012-02-09T00:00:00.000","Puppy","Agency","American Bulldog / American Staffy","White / Tan","8 Years 7 Months 2 Weeks","Female","T5W"
"2012-02-09T00:00:00.000","Puppy","Agency","Rottweiler / American Staffy","Black / Tan","8 Years 6 Months 2 Weeks","Male","T6A"
"2012-02-10T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","White / Black","11 Years 8 Months 2 Weeks (approx)","Male","T5G"
"2012-02-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","12 Years 4 Months 2 Weeks (approx)","Male","T5M"
"2012-02-10T00:00:00.000","Puppy","Public","German Shepherd Mix","Brindle / Brown","8 Years 7 Months 3 Weeks (approx)","Female","T5X"
"2012-02-10T00:00:00.000","Bird","Agency","Budgie Mix","Blue / White","Juvenile","Unknown","T6N"
"2012-02-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White","Adult","Unknown","3M2"
"2012-02-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White",,"Male","T6G"
"2012-02-10T00:00:00.000","Dog","Agency","American Staffy Mix","White / Grey",,"Male","T6A"
"2012-02-10T00:00:00.000","Dog","Agency","Bernese Mountain Dog Mix","Tri Color / Black","18 Years 4 Months 2 Weeks (approx)","Male","2B1"
"2012-02-10T00:00:00.000","Dog","Agency","Dalmatian","White / Black","18 Years 4 Months 2 Weeks (approx)","Female","T5H"
"2012-02-10T00:00:00.000","Dog","Agency","Pug Mix","Black","Adult","Male","1W8"
"2012-02-10T00:00:00.000","Puppy","Agency","German Shepherd Mix","Tan / Black","8 Years 7 Months 2 Weeks (approx)","Female","1W8"
"2012-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White",,"Male","T5L"
"2012-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby",,"Female","T5E"
"2012-02-11T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey Tabby",,"Male","T6T"
"2012-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White",,"Male","T5E"
"2012-02-11T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White",,"Male","T5E"
"2012-02-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Black",,"Male","T6W"
"2012-02-11T00:00:00.000","Dog","Public","Golden Retriever Mix","Red",,"Female","T5S"
"2012-02-11T00:00:00.000","Dog","Public","Shih Tzu / Bichon Frise","White",,"Male","T5B"
"2012-02-11T00:00:00.000","Dog","Public","Yorkshire Terrier Mix","Brown / Black",,"Male","T5W"
"2012-02-11T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","Adult","Male","T5R"
"2012-02-11T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Black",,"Female","T5H"
"2012-02-11T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby / White",,"Male","T5G"
"2012-02-11T00:00:00.000","Dog","Agency","Shih Tzu Mix","White / Black",,"Male","T5W"
"2012-02-11T00:00:00.000","Dog","Agency","Pug / Shih Tzu","Tan / Black","8 Years 9 Months 1 Week","Female","T5W"
"2012-02-11T00:00:00.000","Dog","Agency","Shepherd / Coonhound","Red / Black",,"Female","T5L"
"2012-02-11T00:00:00.000","Puppy","Agency","Staffordshire Bull Terrier","Brown / Black","10 Years 4 Months 2 Weeks (approx)","Female","T6C"
"2012-02-12T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black",,"Female","T6J"
"2012-02-12T00:00:00.000","Dog","Agency","Nova Scotia Duck Tolling Retriever Mix","Tan / White",,"Male","T6G"
"2012-02-12T00:00:00.000","Dog","Agency","Jack Russell Terrier Mix","White / Brown",,"Female","T6A"
"2012-02-12T00:00:00.000","Dog","Agency","Mini Pinscher / Dachshund","Black / Brown","Adult","Female","T6J"
"2012-02-12T00:00:00.000","Dog","Agency","Border Collie Mix","Black / White",,"Female","3R5"
"2012-02-12T00:00:00.000","Dog","Agency","Beagle / Spaniel","Liver / White","8 Years 10 Months 1 Week (approx)","Male","T5L"
"2012-02-12T00:00:00.000","Dog","Agency","Harrier / Spaniel","Buff / White","6 Years 4 Months (approx)","Male","T6G"
"2012-02-12T00:00:00.000","Dog","Agency","Shepherd Mix","Black / White",,"Male","T5E"
"2012-02-12T00:00:00.000","Puppy","Agency","Shepherd Mix","Black / Tan",,"Female","T6J"
"2012-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","Young Adult","Unknown","T6V"
"2012-02-13T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black","9 Years 4 Months 1 Week","Male","T5R"
"2012-02-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Grey","9 Years 4 Months 1 Week","Female","4L9"
"2012-02-13T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Black / White","8 Years 7 Months 1 Week","Female","T5W"
"2012-02-13T00:00:00.000","Puppy","Public","Border Collie Mix","Black / White",,"Male","5H5"
"2012-02-13T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Orange Tabby",,"Male","T5W"
"2012-02-13T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","14 Years 4 Months 1 Week","Female","T5R"
"2012-02-13T00:00:00.000","Dog","Agency","Boxer","Brown Brindle / White","9 Years 4 Months 1 Week","Male","T5E"
"2012-02-13T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black",,"Male","T5R"
"2012-02-13T00:00:00.000","Dog","Agency","Shih Tzu Mix","Tan",,"Male","T5R"
"2012-02-13T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black",,"Female","T6A"
"2012-02-13T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Tan",,"Male","T5E"
"2012-02-13T00:00:00.000","Dog","Agency","Bichon Frise Mix","White",,"Male","T5P"
"2012-02-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White","9 Years 3 Months 1 Week (approx)","Female",
"2012-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","9 Years 3 Months 1 Week (approx)","Female","5C5"
"2012-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","9 Years 9 Months 1 Week (approx)","Male","1J5"
"2012-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","11 Years 4 Months 1 Week (approx)","Male","1J5"
"2012-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","8 Years 11 Months 2 Weeks (approx)","Male","T5V"
"2012-02-14T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Torbie / White","1 Year (approx)","Female","4W5"
"2012-02-14T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","2 Years (approx)","Male","4W5"
"2012-02-14T00:00:00.000","Dog","Public","German Shepherd / Collie Rough","Brown / Black","15 Years 4 Months 1 Week (approx)","Male","T6K"
