"docket_or_petition_num","town","address","extra_information_alternate_address","user","owner","twr_type","ant_height","twr_height","elev","antennas","equip_bldg","_5g_services","comments","backup_power_type","backup_power_size_duration","shared_backup_power","action_date"
,"Berlin","*** Beckley Road",,"Verizon","SCLP/ mnged by American Tower","monopole","116","150","190","replace 6 cellular antennas with 6 PCS antennas",,,,,,,"2005-01-24T00:00:00.000"
,"Berlin","*** Beckley Road",,"Nextel","SCLP/ mnged by American Tower","monopole","96","150","190","install 12 panel antennas","12x20",,,,,,"2005-05-11T00:00:00.000"
,"Berlin","*** Beckley Road",,"Cingular","SCLP/ mnged by American Tower","monopole","152","150","190","replace existing antennas with 6 new ones","12x20",,"replace existing TMAs with 12 new ones",,,,"2006-07-27T00:00:00.000"
,"Berlin","*** Beckley Road",,"Cingular/AT&T","SCLP/ mnged by American Tower","monopole",,"150","190","remove all AT&T equipment",,,,,,,"2007-08-29T00:00:00.000"
,"Berlin","*** Beckley Road",,"Cingular","SCLP/ mnged by American Tower","monopole","152","150","190","remove existing antennas; replace with 6 new ones and 6 TMAs",,,,,,,"2008-10-14T00:00:00.000"
,"Berlin","*** Beckley Road",,"Pocket (now MetroPCS)","SCLP/ mnged by American Tower","monopole","142","150","190","flush mount 3 antennas",,,,,,,"2008-10-28T00:00:00.000"
,"Berlin","*** Beckley Road",,"T-Mobile","SCLP/ mnged by American Tower","monopole","163","150","190","remove 3 existing antennas and 3 TMAs; replace with 3 new antennas and 6 TMAs",,,"UMTS upgrade",,,,"2009-04-28T00:00:00.000"
,"Berlin","*** Beckley Road",,"AT&T","American Tower","monopole","152","150","190","add 3 LTE antennas to 3 existing GSM and 3 existing UMTS antennas",,,,,,,"2012-05-11T00:00:00.000"
,"Berlin","*** Beckley Road",,"Verizon","American Tower","monopole","116","150","190","replace 12 existing antennas with 6 cellular, 3 PCS, and 3 LTE antennas",,,,,,,"2012-11-13T00:00:00.000"
,"Berlin","*** Beckley Road",,"MetroPCS","American Tower","monopole",,"150","190",,,,"replace radio cabinet as part of LTE upgrade",,,,"2013-01-30T00:00:00.000"
,"Berlin","*** Beckley Road",,"Verizon","American Tower","monopole","116","150","190","replace 6 of 12 existing antennas with 3 PCS and 3 AWS antennas",,,,,,,"2013-03-15T00:00:00.000"
,"Berlin","*** Beckley Road",,"Sprint","American Tower","monopole","127","150","190","replace 3 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-04-05T00:00:00.000"
,"Berlin","*** Beckley Road",,"American Tower Corporation","American Tower","monopole",,"150","190",,,,"install 130 kW diesel generator for backup power",,,,"2014-04-17T00:00:00.000"
,"Berlin","*** Beckley Road",,"T-Mobile","American Tower","monopole","163","150","190","replace 3 existing antennas with three dual-band antennas",,,,,,,"2014-07-15T00:00:00.000"
,"Berlin","*** Beckley Road",,"AT&T","American Tower","monopole","152","150","190","install 3 remote radio heads",,,,,,,"2014-08-04T00:00:00.000"
,"Berlin","*** Beckley Road",,"Sprint","American Tower","monopole","152","150","190","add 3 new CDMA/LTE antennas to 3 existing antennas",,,,,,,"2014-08-08T00:00:00.000"
,"Berlin","*** Beckley Road",,"Verizon","American Tower","monopole","116","150","190","replace 3 of 12 existing antennas with 3 new 700 MHz LTE antennas",,,,,,,"2015-01-05T00:00:00.000"
,"Berlin","*** Beckley Road",,"Verizon","American Tower Corporation","monopole","116","150","190","replace 6 antennas with 3 1900 and 3 2100 MHz antennas",,,,,,,"2015-11-02T00:00:00.000"
,"Berlin","*** Beckley Road",,"AT&T","American Tower","monopole","152","150","190","replace 3 antennas and 3 RRHs",,,,,,,"2017-05-08T00:00:00.000"
,"Berlin","*** Beckley Road",,"Verizon","American Tower","monopole","116","150","190","replace 6 antennas w/ 6 700/850/1900/2100 MHz antennas; add 6 RRHs",,,,,,,"2018-01-08T00:00:00.000"
,"Berlin","*** Beckley Road",,"T-Mobile","American Tower","monopole","142","150","190","install 3x1900/2100MHz & 3x1900/2100/600/700MHz antennas; add 3 rru's",,,"relocate from 163 to 142-ft CL and remove top 20-ft of d tower",,,,"2018-10-09T00:00:00.000"
,"Berlin","*** Beckley Road",,"AT&T","American Tower","monopole","152","150","190","install 3 x rru's","install 5 x rru's",,,,,,"2018-12-24T00:00:00.000"
,"Berlin","*** Beckley Road",,"Sprint","American Tower","monopole","127","150","190","relocate 3 antennas & istall 3x2500 MHz antennas; reloctae 6 rrus& install 6 new rrus",,,,,,,"2019-11-18T00:00:00.000"
,"Berlin","*** Beckley Road",,"AT&T","American Tower","monopole","152","150","190","install 3 x RRUs","upgrade g;l equipment",,,,,,"2020-05-18T00:00:00.000"
,"Berlin","*** Beckley Road",,"DISH","American Tower","monopole","105","150","190","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2021-12-16T00:00:00.000"
,"Bethany","*** Amity Road",,"DPS","DPS","self-support lattice","95-180","180","670","3 whips, 1 dish","35'x20'",,,,,,"1989-10-03T00:00:00.000"
,"Bethany","*** Amity Road",,"DPS","DPS","self-support lattice","95-180","180","670","4-new/3-whip,1-dish","35' x 20'",,,,,,"1991-03-01T00:00:00.000"
,"Bethany","*** Amity Road",,"DPS","DPS","self-support lattice",,"180","670","replace tower",,,,,,,"1991-04-01T00:00:00.000"
,"Bethany","*** Amity Road",,"Omni","DPS","self-support lattice","143","180","670","3-4' panels",,,,,,,"1998-05-28T00:00:00.000"
"Docket No. 168","Bethany","*** Amity Road",,"SCLP","SCLP","monopole","150","150","740","12-4'x2' panels","12x26",,"Former Bethany Airport",,,,"1995-07-06T00:00:00.000"
,"Bethany","*** Amity Road",,"Sprint","American Tower","monopole","130","150","740","12 DB980F90 antennas",,,"10'x20' concrete pad for equipment",,,,"2002-05-07T00:00:00.000"
,"Bethany","*** Amity Road",,"SNET/Cingular","American Tower","monopole","151","150","740","replace existing antennas with 9 CSS DUO4-8670, 6 tower mount amplifiers, 1 LMU @ 72'",,,,,,,"2002-08-01T00:00:00.000"
,"Bethany","*** Amity Road",,"AT&T","American Tower","monopole","120","150","740","add 6 Allgon 7250.03 panel antennas",,,"up to four equipment cabinets on concrete pad",,,,"2002-11-21T00:00:00.000"
,"Bethany","*** Amity Road",,"Cingular/AT&T","American Tower","monopole","120","150","740","decommission AT&T antennas",,,,,,,"2006-12-12T00:00:00.000"
,"Bethany","*** Amity Road",,"Cingular","American Tower","monopole","150","150","740","remove 3 existing antennas, install 3 new ones",,,"install 3 diplexers",,,,"2007-09-25T00:00:00.000"
,"Bethany","*** Amity Road",,"Verizon","American Tower","monopole","140","150","740","install 3 cellular, 3 PCS, and 3 700MHz antennas",,,,,,,"2010-02-18T00:00:00.000"
,"Bethany","*** Amity Road",,"MetroPCS","American Tower","monopole","120","150","740","install 6 antennas","pad",,,,,,"2012-01-05T00:00:00.000"
,"Bethany","*** Amity Road",,"AT&T","AT&T","monopole","151","150","740","replace 6 of 9 dual-band antennas with 6 multi-band antennas",,,,,,,"2012-08-31T00:00:00.000"
,"Bethany","*** Amity Road",,"Sprint","AT&T","monopole","130","150","740","replace 6 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-03-08T00:00:00.000"
,"Bethany","*** Amity Road",,"Verizon","AT&T","monopole","140","150","740","replace 3 of 9 existing antennas with 3 LTE antennas",,,,,,,"2013-08-20T00:00:00.000"
,"Bethany","*** Amity Road",,"AT&T","AT&T","monopole",,"150","740",,,,"install 50 kW propane generator for backup power","propane generator",,,"2014-02-14T00:00:00.000"
,"Bethany","*** Amity Road",,"MetroPCS","AT&T","monopole","120","150","740","replace 6 existing antennas with 6 new UMTS/LTE antennas",,,,,,,"2014-09-02T00:00:00.000"
,"Bethany","*** Amity Road",,"Sprint","Crown Castle","monopole","120","150","740","add 3 CDMA/LTE antennas to 3 existing ones",,,,,,,"2014-12-29T00:00:00.000"
,"Bethany","*** Amity Road",,"Verizon","Crown Castle","monopole","140","150","740","replace 6 ant w/ 3 700/2100 MHz & 3 1900 MHz; add 6 RRHs",,,,,,,"2017-07-10T00:00:00.000"
,"Bethany","*** Amity Road",,"Sprint","Crown Castle","monopole","130","150","740","install 3 2500 MHz antennas; 3 RRHs",,,,,,,"2017-10-16T00:00:00.000"
,"Bethany","*** Amity Road",,"Verizon","Crown Castle","monopole","140","150","740","replace 6 antennas w 3 x 700 MHz & 3 x 2100 MHz antennas , replace 6 rru's",,,,,,,"2019-08-12T00:00:00.000"
,"Bethany","*** Amity Road",,"AT&T","Crown Castle","monopole","148","150","740","repalce 6 antennas w 3x700/2100 MHz & 3x 700/850/1900 MHz antennas; replace 3 & install 6 RRUs","upgrade gl equipment","yes",,,,,"2021-02-22T00:00:00.000"
,"Bethany","*** Amity Road",,"DISH","Crown Castle","monopole","103","150","740","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2021-12-02T00:00:00.000"
,"Bethany","* Meyers Road",,"Smart SMR(Nextel)","AT&T","self-support lattice","300","338","618","3-13' omni to 12-4' panel",,,,,,,"1993-09-15T00:00:00.000"
,"Bethany","* Meyers Road",,"Nextel","AT&T Long Lines","self-support lattice","250","338","618","6-panels, ALP-E 9011-D",,,"Share equipment building",,,,"1998-03-16T00:00:00.000"
,"Bethany","* Meyers Road",,"Metricom","American Tower Management, Inc","self-support lattice","165","338","618","16-Larsen panel antennas; 4-WCS Decibel ant.","w/in existing",,,,,,"2000-11-14T00:00:00.000"
,"Bethany","* Meyers Road",,"Verizon","American Tower Management, Inc","self-support lattice","180","338","618","12-Swedcom antennas; 1-GPS antenna","12'x30'",,"40 KW diesel fueled emergency stand-by generator","diesel generator",,,"2000-11-30T00:00:00.000"
,"Bethany","* Meyers Road",,"AT&T","American Tower Management, Inc","self-support lattice","165","338","618","add 6 Allgon 7250.03 panel antennas",,,"up to four equipment cabinets on concrete pad",,,,"2002-09-05T00:00:00.000"
,"Bethany","* Meyers Road",,"Nextel","American Tower Management, Inc","self-support lattice","250","338","618","replace 9 existing with 12 new antennas",,,"up to four equipment cabinets on concrete pad",,,,"2002-12-19T00:00:00.000"
,"Bethany","* Meyers Road",,"Verizon","American Tower Management, Inc","self-support lattice","180","338","618","replace 6 cellular antennas with 6 PCS antennas",,,,,,,"2005-04-19T00:00:00.000"
,"Bethany","* Meyers Road",,"T-Mobile","American Tower Management, Inc","self-support lattice","220","338","618","install 3 panel antennas","pad",,,,,,"2006-01-25T00:00:00.000"
,"Bethany","* Meyers Road",,"US Coast Guard","American Tower Management, Inc","self-support lattice","220","338","618","install various antennas at different levels of tower",,,"install propane-fueled backup generator","propane generator",,,"2006-07-27T00:00:00.000"
,"Bethany","* Meyers Road",,"Cingular","American Tower Management, Inc","self-support lattice","165","338","618","replace 3 existing antennas",,,"install 6 tower mount amplifiers",,,,"2007-07-26T00:00:00.000"
,"Bethany","* Meyers Road",,"Cingular","American Tower Management, Inc","self-support lattice","n/a","338","618","n/a",,,"extend equipment pad",,,,"2008-07-25T00:00:00.000"
,"Bethany","* Meyers Road",,"Pocket (now MetroPCS)","American Tower Management, Inc","self-support lattice","100","338","618","flush mount 3 antennas",,,,,,,"2008-11-20T00:00:00.000"
,"Bethany","* Meyers Road",,"Verizon","American Tower Management, Inc","self-support lattice","180","338","618","replace 6 existing PCS antennas with 3 new PCS and 3 new 700 MHz antennas",,,,,,,"2010-03-30T00:00:00.000"
,"Bethany","* Meyers Road",,"AT&T","American Tower Management, Inc","self-support lattice","165","338","618","add 3 LTE antennas to 3 existing GSM/UMTS antennas",,,,,,,"2012-09-14T00:00:00.000"
,"Bethany","* Meyers Road",,"Sprint","American Tower Management, Inc","self-support lattice","240","338","618","replace 6 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-02-20T00:00:00.000"
,"Bethany","* Meyers Road",,"DHS, ICS","American Tower Management, Inc","self-support lattice","194","338","618","install one omnidirectional antenna",,,,,,,"2013-05-02T00:00:00.000"
,"Bethany","* Meyers Road",,"American Tower","American Tower Management, Inc","self-support lattice","n/a","338","618","n/a",,,"American Tower to install diesel generator for emergency back up power","diesel generator",,"shared","2013-05-20T00:00:00.000"
,"Bethany","* Meyers Road",,"Sprint","American Tower Management, Inc","self-support lattice","240","338","618","add 3 new CMDA/LTE antennas to 3 existing ones",,,,,,,"2014-09-02T00:00:00.000"
,"Bethany","* Meyers Road",,"Light Squared","American Tower Management, Inc","self-support lattice","326","338","618","1 whip antenna",,,"equipment within existing ATC building",,,,"2015-04-02T00:00:00.000"
,"Bethany","* Meyers Road",,"T-Mobile","American Tower Management, Inc","self-support lattice","220","338","618","install 3 LTE antennas w/ smart bias tee",,,,,,,"2015-06-15T00:00:00.000"
,"Bethany","* Meyers Road",,"Sprint","American Tower Management, Inc","self-support lattice","240","338","618","replace 6 antennas w 3 x 850/1900 MHz &3 x 2500 MHz antennas; add 6 rru's",,,,,,,"2018-12-31T00:00:00.000"
,"Bethany","* Meyers Road",,"Sigfox","American Tower Management, Inc","self-support lattice","147","338","618","install 1 x 900 MHz antenna on side arm","install 1 x cabinet",,,,,,"2019-09-12T00:00:00.000"
,"Bethany","* Meyers Road",,"T-Mobile","American Tower Management, Inc","self-support lattice","222","338","618","replace 3 antennas w 3x 600/700 MHz antennas & install 3 x RRUs",,,"replace sector frame antenna mounts with new sector frame antenna munts",,,,"2020-06-01T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"AT&T","SBA","monopole","125","155","411","add 6 Allgon 7250.03 panel antennas",,,"up to four equipment cabinets on concrete pad",,,,"2002-09-05T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Sprint","SBA","monopole","157","155","411","add 12 DB980G90 panel antennas",,,"equipment cabinets on concrete pad",,,,"2002-09-05T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Verizon","SBA","monopole","136","155","411","install 12 panel antennas","12x30",,"Nextel on tower @ 146'",,,,"2005-10-19T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Sprint Nextel","SBA","monopole","157","155","411","remove 3 CDMA antennas, install 3 WiMAX antennas and 2 microwave dishes","pad",,"add 2 WiMAX cabinets",,,,"2008-01-10T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Verizon","SBA","monopole","137","155","411","replace 4 LPA-80090/4CF antennas with 2 LPA-80063/6CF antennas",,,,,,,"2008-02-14T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Cingular","SBA","monopole","127","155","411","replace 3 existing antennas with 3 new antennas and 6 TMAs",,,,,,,"2008-06-17T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"MetroPCS","SBA","monopole","117","155","411","install 6 panel antennas",,,,,,,"2009-09-25T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Cingular","SBA","monopole","n/a","155","411","n/a",,,"install new equipment cabinet",,,,"2009-12-21T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Clearwire","SBA","monopole","157","155","411","install 3 WiMAX antennas, 3 radioheads, 2 microwave dishes",,,"add 1 WiMAX equipment cabinet to existing concrete pad",,,,"2010-01-11T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Sprint","SBA","monopole","157","155","411","replace 3 of 9 existing antennas",,,,,,,"2011-02-07T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"AT&T","SBA","monopole","127","155","411","add 3 antennas and 6 RRHs to existing 3 antennas and 6 TMAs",,,,,,,"2011-07-06T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Verizon","SBA","monopole","137","155","411","replace 8 of 12 antennas with 2 cellular, 3 PCS and 3 LTE antennas",,,,,,,"2012-03-16T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Sprint","SBA","monopole","155","155","411","replace 6 CDMA antennas with 3 dual-band antennas",,,,,,,"2012-09-18T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Sprint","SBA","monopole","157","155","411","add 3 dual band antennas to 3 existing antennas",,,,,,,"2014-06-23T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"T-Mobile","SBA","monopole","117","155","411","replace 6 existing GSM antennas with 6 new GSM/LTE antennas",,,,,,,"2014-07-28T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"Verizon","SBA","monopole","140","155","411","replace 6 antennas with 3 700/2100 MHz antennas and 3 1900 MHz antennas",,,,,,,"2015-12-07T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"AT&T","SBA","monopole","127","155","411","add 3 RRHs",,,,,,,"2016-12-19T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"T-Mobile","SBA","monopole","117","155","411","replace 3 antennas w 3 x 600/700 MHz antennas; add 3 rru's",,,,,,,"2019-09-16T00:00:00.000"
,"Bethel","** Francis J. Clarke Circle",,"DISH","SBA","monopole","147","155","411","install 3x 600/1900/2100 MHz antennas and 6 RRUs","install 5'x7' equipment platform with 1 x cabinet & associated equipment","yes",,,,,"2022-03-25T00:00:00.000"
"Petition No. 1411","Bethel","*** Greenwood Avenue",,"AT&T","English Brothers, LLC","rooftop mounted","38","36",,"install single canister antenna",,,,,,,"2020-08-13T00:00:00.000"
"Petition No. 577","Bethel","** Shelley Road",,"Sprint","CL&P","utility pole","93","78","486","add 3 panel antennas on power mount extension",,,"equipment shelter on 10x25 platform",,,,"2002-09-25T00:00:00.000"
"Docket No. 288","Bethel","** Spring Hill Lane",,"AT&T","AT&T","monopole","125","125","801","flush mount three panel antennas","pad",,"docket 288: tower replaces existing 90' guyed lattice tower owned by Valley Communications",,,,"2004-08-12T00:00:00.000"
"Docket No. 288","Bethel","** Spring Hill Lane",,"Nextel","AT&T","monopole","85","125","801","change existing whip for panel antennas","12x20",,,,,,"2004-08-12T00:00:00.000"
"Docket No. 288","Bethel","** Spring Hill Lane",,"Others (see Comments)","AT&T","monopole","125","125","801","whips mounted on top of pole",,,"other users: Bethel PD, Thomas Refuse, Utility Communications, Valley Communications, Yankee Gas",,,,"2004-08-12T00:00:00.000"
"Docket No. 288","Bethel","** Spring Hill Lane",,"Sprint","AT&T","monopole","115","125","801","six panel antennas on platform","pad",,,,,,"2004-08-12T00:00:00.000"
"Docket No. 288","Bethel","** Spring Hill Lane",,"T-Mobile","AT&T","monopole","105","125","801","install 12 panel antennas","pad",,,,,,"2004-08-12T00:00:00.000"
,"Bethel","** Spring Hill Lane",,"Verizon","AT&T","monopole","92","125","801","install 12 panel antennas","12x20",,,,,,"2006-04-12T00:00:00.000"
,"Bethel","** Spring Hill Lane",,"Verizon","AT&T","monopole","92","125","801","replace 2 cellular antennas with 2 new cellular antennas",,,,,,,"2008-03-13T00:00:00.000"
,"Bethel","** Spring Hill Lane",,"Sprint","AT&T","monopole","112","125","801","add 3 antennas and 1 TMA to 3 existing antennas",,,,,,,"2011-04-25T00:00:00.000"
,"Bethel","** Spring Hill Lane",,"AT&T","AT&T","monopole","123","125","801","add 3 antennas and 6 RRHs to 6 existing antennas and 6 TMAs",,,,,,,"2011-07-11T00:00:00.000"
,"Bethel","** Spring Hill Lane",,"Verizon","AT&T","monopole","92","125","801","replace 6 of 12 existing antennas with 3 PCS and 3 LTE antennas",,,,,,,"2011-12-23T00:00:00.000"
,"Bethel","** Spring Hill Lane",,"Sprint","AT&T","monopole","110","125","801","replace 6 CDMA antennas with 3 dual-band antennas",,,"4G/LTE upgrade",,,,"2013-04-05T00:00:00.000"
