"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"1059373","Powell Brothers Lacrosse Academy","BUSINESS","Powell Brothers Lacrosse Academy",,"YCYC.00542","YCYC","0542",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-07-08T00:00:00.000","2002-07-08T00:00:00.000","2003-07-07T00:00:00.000","398 Pomfret Street","Pomfret","CT",,"2012-04-03T00:00:00.000"
"1059374","CAMP AGAPE","BUSINESS","CAMP AGAPE",,"YCYC.00561","YCYC","0561",,"Youth Camp","INACTIVE","LAPSED","0","2002-06-21T00:00:00.000","2020-09-01T00:00:00.000","2021-09-30T00:00:00.000","729 UNION AVE","BRIDGEPORT","CT","066071143","2021-10-07T00:00:00.000"
"1059375","PREMIER SOCCER SCHOOL","BUSINESS","PREMIER SOCCER SCHOOL",,"YCYC.00579","YCYC","0579",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-07-08T00:00:00.000","2012-07-24T00:00:00.000","2013-07-31T00:00:00.000","11 EXECUTIVE DR","FARMINGTON","CT","060322854","2013-09-17T00:00:00.000"
"1059376","Girls Team Prep Camp LLC","BUSINESS","Girls Team Prep Camp LLC",,"YCYC.00599","YCYC","0599",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-06-16T00:00:00.000","2006-06-13T00:00:00.000","2007-06-12T00:00:00.000","Batchelder Road","Windsor","CT","06095","2012-04-03T00:00:00.000"
"1059377","Project Oceanology CT River Institute","BUSINESS","Project Oceanology CT River Institute",,"YCYC.00950","YCYC","0950",,"Youth Camp","INACTIVE","LAPSED","0","2009-07-27T00:00:00.000","2016-08-01T00:00:00.000","2017-07-31T00:00:00.000","333 FERRY RD","OLD LYME","CT","06371","2017-08-07T00:00:00.000"
"1059378","Project Oceanology Ocean Camp","BUSINESS","Project Oceanology Ocean Camp",,"YCYC.00486","YCYC","0486",,"Youth Camp","ACTIVE","ACTIVE","1","2001-05-17T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","1084 SHENNECOSSETT RD","GROTON","CT","063406061","2022-07-28T00:00:00.000"
"1059379","Quinnipiac University Camps","BUSINESS","Quinnipiac University Camps",,"YCYC.00494","YCYC","0494",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-06-15T00:00:00.000","2012-06-22T00:00:00.000","2013-06-30T00:00:00.000","275 MOUNT CARMEL AVE","HAMDEN","CT","065181905","2014-07-24T00:00:00.000"
"1059380","Quinnipiac University  Basketball Camp","BUSINESS","Quinnipiac University  Basketball Camp",,"YCYC.00199","YCYC","0199",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1997-06-19T00:00:00.000","2002-06-03T00:00:00.000","2003-06-02T00:00:00.000","Old record. Street address not recorded.","Woodbridge","CT",,"2012-04-03T00:00:00.000"
"1059381","Randy Edsall Football Camp LLC","BUSINESS","Randy Edsall Football Camp LLC",,"YCYC.00418","YCYC","0418",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-06-13T00:00:00.000","2010-03-12T00:00:00.000","2011-03-11T00:00:00.000","505 Stadium Road","Storrs","CT","062698604","2012-04-03T00:00:00.000"
"1059382","GREAT HOLLOW WILDERNESS SCHOOL","BUSINESS","GREAT HOLLOW WILDERNESS SCHOOL",,"YCYC.00107","YCYC","0107",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-07-12T00:00:00.000","2011-05-17T00:00:00.000","2012-05-31T00:00:00.000","225 ROUTE 37","NEW FAIRFIELD","CT","06812","2013-09-23T00:00:00.000"
"1059383","GREENKNOLL DAY CAMP","BUSINESS","GREENKNOLL DAY CAMP",,"YCYC.00060","YCYC","0060",,"Youth Camp","ACTIVE","ACTIVE","1","1990-05-30T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","2 HUCKLEBERRY HILL RD","BROOKFIELD","CT","068042219","2022-09-09T00:00:00.000"
"1059384","CAMP SUMMERSET","BUSINESS","CAMP SUMMERSET",,"YCYC.00064","YCYC","0064",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-04-20T00:00:00.000","2001-06-15T00:00:00.000","2002-06-14T00:00:00.000","Old record. Street address not recorded.","Danbury","CT",,"2012-04-03T00:00:00.000"
"1059385","BRYAN'S FISHING CAMP","BUSINESS","BRYAN'S FISHING CAMP",,"YCYC.00693","YCYC","0693",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-07-12T00:00:00.000","2007-07-02T00:00:00.000","2008-07-01T00:00:00.000","Bogus Hill Road","New Fairfield","CT","06812","2012-04-03T00:00:00.000"
"1059386","Renbrook Summer Adventure","BUSINESS","Renbrook Summer Adventure",,"YCYC.00057","YCYC","0057",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","2865 ALBANY AVE","WEST HARTFORD","CT","061171807","2022-05-18T00:00:00.000"
"1059387","Rensselaer Summer Computer Camp","BUSINESS","Rensselaer Summer Computer Camp",,"YCYC.00438","YCYC","0438",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-06-09T00:00:00.000","2001-06-21T00:00:00.000","2002-06-20T00:00:00.000","Old record. Street address not recorded.","Hartford","CT",,"2012-04-03T00:00:00.000"
"1059388","PATRIOT CAMP / CAMP LANDMARK","BUSINESS","PATRIOT CAMP / CAMP LANDMARK",,"YCYC.00426","YCYC","0426",,"Youth Camp","INACTIVE","LAPSED","0","2000-06-09T00:00:00.000","2021-05-25T00:00:00.000","2022-05-31T00:00:00.000","223 W MOUNTAIN RD","RIDGEFIELD","CT","068773627","2022-06-14T00:00:00.000"
"1059389","CAMP LANDMARK","BUSINESS","CAMP LANDMARK",,"YCYC.00593","YCYC","0593",,"Youth Camp","INACTIVE","LAPSED","0","2003-06-23T00:00:00.000","2016-06-01T00:00:00.000","2017-05-31T00:00:00.000","20 PORTLAND AVE","REDDING","CT","068963111","2017-06-07T00:00:00.000"
"1059390","CAMP LANDMARK","BUSINESS","CAMP LANDMARK",,"YCYC.00890","YCYC","0890",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-06-18T00:00:00.000","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000","11 BURR RD","WESTPORT","CT","068804220","2016-07-19T00:00:00.000"
"1059391","Ridgefield Athletic Club Sport and Day Camp","BUSINESS","Ridgefield Athletic Club Sport and Day Camp",,"YCYC.00649","YCYC","0649",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-24T00:00:00.000","2005-05-03T00:00:00.000","2006-05-02T00:00:00.000","748 Danbury Road","Ridgefield","CT",,"2012-04-03T00:00:00.000"
"1059392","Ridgefield Athletic Club Sport and Day Camp","BUSINESS","Ridgefield Athletic Club Sport and Day Camp",,"YCYC.00540","YCYC","0540",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-06-27T00:00:00.000","2002-06-27T00:00:00.000","2003-06-26T00:00:00.000","748 Danbury Road","Ridgefield","CT",,"2012-04-03T00:00:00.000"
"1059393","RIDGEFIELD BOYS AND GIRLS CLUB DAY CAMP","BUSINESS","RIDGEFIELD BOYS AND GIRLS CLUB DAY CAMP",,"YCYC.00153","YCYC","0153",,"Youth Camp","ACTIVE","ACTIVE","1","1993-06-15T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","41 GOVERNOR ST","RIDGEFIELD","CT","068774608","2022-08-29T00:00:00.000"
"1059394","Riverside Yacht Club","BUSINESS","Riverside Yacht Club",,"YCYC.00573","YCYC","0573",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-06-21T00:00:00.000","2002-06-21T00:00:00.000","2003-06-20T00:00:00.000","Old record. Street address not recorded.","Riverside","CT",,"2012-04-03T00:00:00.000"
"1059395","Above the Tin Squash Camp","BUSINESS","Above the Tin Squash Camp",,"YCYC.00212","YCYC","0212",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1998-06-15T00:00:00.000","2001-05-29T00:00:00.000","2002-05-28T00:00:00.000","995 Hopmeadow Street","Simsbury","CT",,"2012-04-03T00:00:00.000"
"1059396","ROTON POINT YOUTH ACTIVITIES PROGRAM","BUSINESS","ROTON POINT YOUTH ACTIVITIES PROGRAM",,"YCYC.00128","YCYC","0128",,"Youth Camp","ACTIVE","ACTIVE","1","1995-06-14T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","15 PINE POINT RD","NORWALK","CT","068531718","2022-04-01T00:00:00.000"
"1059397","All Scholastic Football Camp","BUSINESS","All Scholastic Football Camp",,"YCYC.00574","YCYC","0574",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-06-21T00:00:00.000","2006-06-23T00:00:00.000","2007-06-22T00:00:00.000","5151 Park Avenue","Fairfield","CT",,"2012-04-03T00:00:00.000"
"1059398","RSCM New England Course for Girls","BUSINESS","RSCM New England Course for Girls",,"YCYC.00106","YCYC","0106",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-06-18T00:00:00.000","2001-06-18T00:00:00.000","2002-06-17T00:00:00.000","Old record. Street address not recorded.","Simsbury","CT",,"2012-04-03T00:00:00.000"
"1059399","RUMSEY HALL SCHOOL SUMMER PROGRAMS","BUSINESS","RUMSEY HALL SCHOOL SUMMER PROGRAMS",,"YCYC.00584","YCYC","0584",,"Youth Camp","ACTIVE","ACTIVE","1","2002-07-15T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","201 ROMFORD RD","WASHINGTON DEPOT","CT","067941300","2022-07-12T00:00:00.000"
"1059400","Evangelical Baptist Center","BUSINESS","Evangelical Baptist Center",,"YCYC.00130","YCYC","0130",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-07-01T00:00:00.000","2009-07-16T00:00:00.000","2010-07-15T00:00:00.000","574 Ashford Center Road","Ashford","CT","06278","2012-04-03T00:00:00.000"
"1059401","SJ RANCH","BUSINESS","SJ RANCH",,"YCYC.00102","YCYC","0102",,"Youth Camp","ACTIVE","ACTIVE","1","1990-06-27T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","130 SANDY BEACH RD","ELLINGTON","CT","060293110","2022-08-29T00:00:00.000"
"1059402","Sacred Heart University Sports Camps","BUSINESS","Sacred Heart University Sports Camps",,"YCYC.00409","YCYC","0409",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1996-08-12T00:00:00.000","2005-07-17T00:00:00.000","2006-07-16T00:00:00.000","5151 Park Avenue","Fairfield","CT","06825","2012-04-03T00:00:00.000"
"1059403","Scholarship Shootout","BUSINESS","Scholarship Shootout",,"YCYC.00846","YCYC","0846",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2007-08-01T00:00:00.000","2007-08-01T00:00:00.000","2008-07-31T00:00:00.000","5151 Park Avenue","Fairfield","CT","06825","2012-04-03T00:00:00.000"
"1059404","Blue Jay Camp","BUSINESS","Blue Jay Camp",,"YCYC.00104","YCYC","0104",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1994-06-22T00:00:00.000","2013-06-18T00:00:00.000","2014-06-30T00:00:00.000","1678 ASYLUM AVE","WEST HARTFORD","CT","061172764","2015-06-30T00:00:00.000"
"1059405","Sea Camp","BUSINESS","Sea Camp",,"YCYC.00155","YCYC","0155",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1989-07-01T00:00:00.000","2001-05-31T00:00:00.000","2002-05-30T00:00:00.000","Old record. Street address not recorded.","Stamford","CT",,"2012-04-03T00:00:00.000"
"1059406","Schooner Inc.","BUSINESS","Schooner Inc.",,"YCYC.00512","YCYC","0512",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-06-21T00:00:00.000","2008-06-17T00:00:00.000","2009-06-16T00:00:00.000","389 Long Wharf Drive","New Haven","CT","06519","2012-04-03T00:00:00.000"
"1059407","Schooner Inc.","BUSINESS","Schooner Inc.",,"YCYC.00898","YCYC","0898",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-07-03T00:00:00.000","2008-07-03T00:00:00.000","2009-07-02T00:00:00.000","2 Lighthouse Point Park","New Haven","CT","06511","2012-04-03T00:00:00.000"
"1059408","SCHOONER SUMMER CAMP","BUSINESS","SCHOONER SUMMER CAMP",,"YCYC.00899","YCYC","0899",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-07-03T00:00:00.000","2014-07-01T00:00:00.000","2015-06-30T00:00:00.000","60 S WATER ST","NEW HAVEN","CT","065192822","2015-08-12T00:00:00.000"
"1059409","THE CHILDREN'S MUSEUM VACATION SCIENCE CAMP","BUSINESS","THE CHILDREN'S MUSEUM VACATION SCIENCE CAMP",,"YCYC.00588","YCYC","0588",,"Youth Camp","INACTIVE","LAPSED","0","2002-12-23T00:00:00.000","2021-03-08T00:00:00.000","2022-03-31T00:00:00.000","950 TROUT BROOK DR","WEST HARTFORD","CT","061191437","2022-04-07T00:00:00.000"
"1059410","ROARING BROOK NATURE CENTER AUXILIARY","BUSINESS","ROARING BROOK NATURE CENTER AUXILIARY",,"YCYC.00603","YCYC","0603",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-06-17T00:00:00.000","2008-06-09T00:00:00.000","2009-06-08T00:00:00.000","70 Gracey Road","Canton","CT","06019","2012-04-03T00:00:00.000"
"1059411","DNA EpiCenter","BUSINESS","DNA EpiCenter",,"YCYC.00366","YCYC","0366",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-18T00:00:00.000","2009-05-20T00:00:00.000","2010-05-19T00:00:00.000","33 Gallows Lane","New London","CT","06320","2012-04-03T00:00:00.000"
"1059412","Select Soccer Academy, Inc.","BUSINESS","Select Soccer Academy, Inc.",,"YCYC.00244","YCYC","0244",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-07-09T00:00:00.000","2004-06-16T00:00:00.000","2005-06-15T00:00:00.000","Freeman Athletic Center","Middletown","CT",,"2012-04-03T00:00:00.000"
"1059413","Camp Shiloh","BUSINESS","Camp Shiloh",,"YCYC.00338","YCYC","0338",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1997-06-27T00:00:00.000","2001-07-18T00:00:00.000","2002-07-17T00:00:00.000","Old record. Street address not recorded.","Middletown","CT",,"2012-04-03T00:00:00.000"
"1059414","SHOREHAVEN DAY CAMP","BUSINESS","SHOREHAVEN DAY CAMP",,"YCYC.00554","YCYC","0554",,"Youth Camp","ACTIVE","ACTIVE","1","2002-06-21T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","14 CANFIELD AVE","NORWALK","CT","068552817","2022-09-08T00:00:00.000"
"1059415","Shoreline Foundations' Day Camp at Deer Lake","BUSINESS","Shoreline Foundations' Day Camp at Deer Lake",,"YCYC.00188","YCYC","0188",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-05-30T00:00:00.000","2006-05-19T00:00:00.000","2007-05-18T00:00:00.000","101 Papermill Road","Killingworth","CT","06419","2012-04-03T00:00:00.000"
"1059416","SILVER SANDS DAY/SPORTS CAMP","BUSINESS","SILVER SANDS DAY/SPORTS CAMP",,"YCYC.00028","YCYC","0028",,"Youth Camp","ACTIVE","ACTIVE","1","1996-07-01T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","640 SILVER SANDS RD","EAST HAVEN","CT","065124644","2022-07-28T00:00:00.000"
"1059417","Slamma Jamma Basketball Camp","BUSINESS","Slamma Jamma Basketball Camp",,"YCYC.00308","YCYC","0308",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1998-06-24T00:00:00.000","2010-06-09T00:00:00.000","2011-06-08T00:00:00.000","135 Back Rimmon Road","Beacon Falls","CT","06403","2012-04-03T00:00:00.000"
"1059418","Slamma Jamma Basketball Camp","BUSINESS","Slamma Jamma Basketball Camp",,"YCYC.00373","YCYC","0373",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-18T00:00:00.000","2005-06-13T00:00:00.000","2006-06-12T00:00:00.000","551 Peaksdale Street","Bristol","CT","06010","2012-04-03T00:00:00.000"
"1059419","Slamma Jamma Basketball Camp","BUSINESS","Slamma Jamma Basketball Camp",,"YCYC.00374","YCYC","0374",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-18T00:00:00.000","2006-06-01T00:00:00.000","2007-05-31T00:00:00.000","302 Green Hill Road","Madison","CT","06443","2012-04-03T00:00:00.000"
"1059420","Slamma Jamma Basketball Camp","BUSINESS","Slamma Jamma Basketball Camp",,"YCYC.00436","YCYC","0436",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-06-23T00:00:00.000","2007-06-25T00:00:00.000","2008-06-24T00:00:00.000","10 Main Street","Cheshire","CT","06410","2012-04-03T00:00:00.000"
"1059421","Slamma Jamma Basketball Camp","BUSINESS","Slamma Jamma Basketball Camp",,"YCYC.00907","YCYC","0907",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-07-25T00:00:00.000","2008-07-25T00:00:00.000","2009-07-24T00:00:00.000","20 Rope Ferry Road","Waterford","CT","06385","2012-04-03T00:00:00.000"
"1059422","Slamma Jamma Basketball Camp","BUSINESS","Slamma Jamma Basketball Camp",,"YCYC.00164","YCYC","0164",,"Youth Camp","INACTIVE","WITHDRAWN APPLICATION","0","1997-07-15T00:00:00.000","2001-06-15T00:00:00.000","2002-06-14T00:00:00.000","Old record. Street address not recorded.","Windham","CT",,"2012-06-06T00:00:00.000"
"1059423","Soccer Extreme Fieldplayers","BUSINESS","Soccer Extreme Fieldplayers",,"YCYC.00250","YCYC","0250",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1996-06-21T00:00:00.000","2011-07-06T00:00:00.000","2012-07-31T00:00:00.000","60 Main Street","Farmington","CT","06032","2012-06-27T00:00:00.000"
"1059424","Soccer Extreme Fieldplayers","BUSINESS","Soccer Extreme Fieldplayers",,"YCYC.00853","YCYC","0853",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2008-06-18T00:00:00.000","2008-06-18T00:00:00.000","2009-06-17T00:00:00.000","230 Bushy Hill Road","Simsbury","CT","06070","2012-04-03T00:00:00.000"
"1059425","SOCCER EXTREME FIELDPLAYERS","BUSINESS","SOCCER EXTREME FIELDPLAYERS",,"YCYC.00850","YCYC","0850",,"Youth Camp","INACTIVE","LAPSED","0","2007-08-11T00:00:00.000","2019-08-01T00:00:00.000","2020-07-31T00:00:00.000","995 HOPMEADOW ST","SIMSBURY","CT","060701812","2020-08-07T00:00:00.000"
"1059426","Soccer Plus Day Academy","BUSINESS","Soccer Plus Day Academy",,"YCYC.00498","YCYC","0498",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-06-15T00:00:00.000","2011-07-29T00:00:00.000","2012-07-31T00:00:00.000","411 Wolcott Hill Road","Wethersfield","CT","06109","2013-10-07T00:00:00.000"
"1059427","Soccer Plus Goalkeeper School","BUSINESS","Soccer Plus Goalkeeper School",,"YCYC.00326","YCYC","0326",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1990-08-01T00:00:00.000","2009-06-18T00:00:00.000","2010-06-17T00:00:00.000","185 North Main Street","Suffield","CT","06078","2012-04-03T00:00:00.000"
"1059428","Soccer Trainers of America Residential Soccer Academy","BUSINESS","Soccer Trainers of America Residential Soccer Academy",,"YCYC.00523","YCYC","0523",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-07-10T00:00:00.000","2006-06-21T00:00:00.000","2007-06-20T00:00:00.000","Route 75","Suffield","CT","06078","2012-04-03T00:00:00.000"
"1059429","SOLAR YOUTH CITYCOLOGY CAMP","BUSINESS","SOLAR YOUTH CITYCOLOGY CAMP",,"YCYC.00666","YCYC","0666",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-30T00:00:00.000","2012-07-01T00:00:00.000","2013-06-30T00:00:00.000","199 WILMOT RD","NEW HAVEN","CT","065151006","2013-09-23T00:00:00.000"
"1059430","Soundview Sports","BUSINESS","Soundview Sports",,"YCYC.00453","YCYC","0453",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2000-07-14T00:00:00.000","2004-06-07T00:00:00.000","2005-06-06T00:00:00.000","5151 Park Avenue","Fairfield","CT",,"2012-04-03T00:00:00.000"
"1059431","SoundWaters Sound Camp","BUSINESS","SoundWaters Sound Camp",,"YCYC.00543","YCYC","0543",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2002-06-21T00:00:00.000","2010-06-14T00:00:00.000","2011-06-13T00:00:00.000","69 Dyke Lane","Stamford","CT","06902","2012-04-03T00:00:00.000"
"1059432","SOUNDWATERS/ SUMMER AT SOUNDWATERS","BUSINESS","SOUNDWATERS/ SUMMER AT SOUNDWATERS",,"YCYC.00252","YCYC","0252",,"Youth Camp","ACTIVE","ACTIVE","1","1993-07-15T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","1281 COVE RD","STAMFORD","CT","069025457","2022-07-06T00:00:00.000"
"1059433","South End Community Center Summer Day Camp","BUSINESS","South End Community Center Summer Day Camp",,"YCYC.00504","YCYC","0504",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2001-06-19T00:00:00.000","2001-06-19T00:00:00.000","2002-06-18T00:00:00.000","Old record. Street address not recorded.","Bridgeport","CT",,"2012-04-03T00:00:00.000"
"1059434","South Kent Big Red Basketball Camp","BUSINESS","South Kent Big Red Basketball Camp",,"YCYC.00686","YCYC","0686",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2004-06-24T00:00:00.000","2006-07-18T00:00:00.000","2007-07-17T00:00:00.000","40 Bulls Bridge Road","South Kent","CT","06785","2012-04-03T00:00:00.000"
"1059435","Spirit Sports Camp","BUSINESS","Spirit Sports Camp",,"YCYC.00673","YCYC","0673",,"Youth Camp","INACTIVE","LAPSED","0","2004-07-08T00:00:00.000","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","230 BUSHY HILL RD","SIMSBURY","CT","060702637","2020-07-07T00:00:00.000"
"1059436","Sports Challenge Leadership Alliance","BUSINESS","Sports Challenge Leadership Alliance",,"YCYC.00372","YCYC","0372",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-09T00:00:00.000","2001-05-29T00:00:00.000","2002-05-28T00:00:00.000","Old record. Street address not recorded.","Salisbury","CT",,"2012-04-03T00:00:00.000"
"1059437","St. Augustine School - Children's Academic Movement Program","BUSINESS","St. Augustine School - Children's Academic Movement Program",,"YCYC.00607","YCYC","0607",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","2003-06-27T00:00:00.000","2008-05-20T00:00:00.000","2009-05-19T00:00:00.000","20 Clifford Street","Hartford","CT","06114","2012-04-03T00:00:00.000"
"1059438","St. Vartan Camp","BUSINESS","St. Vartan Camp",,"YCYC.00171","YCYC","0171",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1995-06-28T00:00:00.000","2001-06-27T00:00:00.000","2002-06-26T00:00:00.000","476 Skiff Mountain Road","Kent","CT",,"2012-04-03T00:00:00.000"
"1059439","@CAMP565","BUSINESS","@CAMP565",,"YCYC.00166","YCYC","0166",,"Youth Camp","INACTIVE","LAPSED","0","1995-06-12T00:00:00.000","2017-05-01T00:00:00.000","2018-04-30T00:00:00.000","565 CHASE PKWY","WATERBURY","CT","067083303","2018-05-07T00:00:00.000"
"1059440","STAMFORD MUSEUM AND NATURE CENTER DAY CAMP","BUSINESS","STAMFORD MUSEUM AND NATURE CENTER DAY CAMP",,"YCYC.00006","YCYC","0006",,"Youth Camp","ACTIVE","ACTIVE","1","1990-05-18T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","39 SCOFIELDTOWN RD","STAMFORD","CT","069034023","2022-07-12T00:00:00.000"
"1059441","STAMFORD YACHT CLUB JUNIOR DAY PROGRAM","BUSINESS","STAMFORD YACHT CLUB JUNIOR DAY PROGRAM",,"YCYC.00601","YCYC","0601",,"Youth Camp","ACTIVE","ACTIVE","1","2003-05-28T00:00:00.000","2022-07-01T00:00:00.000","2023-06-30T00:00:00.000","97 OCEAN DR W","STAMFORD","CT","069028004","2022-04-28T00:00:00.000"
"1059442","CAMP WOW","BUSINESS","CAMP WOW",,"YCYC.00058","YCYC","0058",,"Youth Camp","ACTIVE","ACTIVE","1","1989-07-01T00:00:00.000","2022-06-01T00:00:00.000","2023-05-31T00:00:00.000","10 BELL ST","STAMFORD","CT","069012901","2022-09-09T00:00:00.000"
"1059443","Stamford YMCA Camp Fun-n-Sun","BUSINESS","Stamford YMCA Camp Fun-n-Sun",,"YCYC.00359","YCYC","0359",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-18T00:00:00.000","2001-05-15T00:00:00.000","2002-05-14T00:00:00.000","Old record. Street address not recorded.","Stamford","CT",,"2012-04-03T00:00:00.000"
"1059444","Camp Spirit","BUSINESS","Camp Spirit",,"YCYC.00360","YCYC","0360",,"Youth Camp","INACTIVE","WITHDRAWN CLOSED","0","1999-06-18T00:00:00.000","2009-06-03T00:00:00.000","2010-06-02T00:00:00.000","909 Washington Boulevard","Stamford","CT","06901","2012-04-03T00:00:00.000"
