"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2011-12","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","7th Grade","56","22","0","34","0","0","1","2","1","2","50","0","0","0","18","0","0","1","3","4","56","56","56","38","56","56","55","53","52","2020-05-22T00:00:00.000"
"2011-12","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","8th Grade","57","29","0","28","0","1","0","1","0","2","53","0","0","1","11","0","0","0","4","5","57","57","56","46","57","57","57","53","52","2020-05-22T00:00:00.000"
"2011-12","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","9th Grade","52","27","0","25","0","0","1","5","0","0","46","0","1","1","28","0","0","4","3","8","52","51","51","24","52","52","48","49","44","2020-05-22T00:00:00.000"
"2011-12","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","AllGrades","359","154","0","205","1","6","2","15","1","8","326","0","1","6","115","0","0","12","19","33","359","358","353","244","359","359","347","340","326","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","1st Grade","5","4","0","1","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","5","5","5","4","5","5","5","5","5","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","2nd Grade","4","2","0","2","0","0","0","0","0","1","3","0","0","0","2","0","0","0","0","1","4","4","4","2","4","4","4","4","3","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","3rd Grade","9","9","0","0","0","0","0","1","0","0","8","0","0","0","4","0","0","1","0","1","9","9","9","5","9","9","8","9","8","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","4th Grade","5","1","0","4","0","0","0","2","0","0","3","0","0","0","2","0","0","0","0","0","5","5","5","3","5","5","5","5","5","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","5th Grade","6","3","0","3","0","0","0","0","0","0","6","0","0","0","3","0","0","0","0","1","6","6","6","3","6","6","6","6","5","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","6th Grade","13","8","0","5","0","0","0","1","0","0","12","0","0","0","6","0","0","0","0","2","13","13","13","7","13","13","13","13","11","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","7th Grade","17","3","0","14","0","0","0","2","0","1","14","0","0","0","10","0","0","1","0","3","17","17","17","7","17","17","16","17","14","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","8th Grade","23","12","0","11","0","0","0","0","0","3","20","0","0","0","9","0","0","2","2","2","23","23","23","14","23","23","21","21","21","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","AllGrades","99","48","0","51","0","0","0","8","0","5","86","0","0","0","41","0","0","4","2","14","99","99","99","58","99","99","95","97","85","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","Half-day Kindergarten","6","2","0","4","0","0","0","2","0","0","4","0","0","0","2","0","0","0","0","1","6","6","6","4","6","6","6","6","5","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","2020-05-22T00:00:00.000"
"2011-12","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","Pre-Kindergarten","10","3","0","7","0","0","0","0","0","0","10","0","0","0","1","0","0","0","0","3","10","10","10","9","10","10","10","10","7","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","10th Grade","224","102","0","122","11","5","2","18","0","0","188","4","1","5","72","0","0","8","13","14","220","223","219","152","224","224","216","211","210","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","11th Grade","206","102","0","104","1","9","6","17","0","1","172","3","1","3","65","0","0","5","6","10","203","205","203","141","206","206","201","200","196","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","12th Grade","214","97","0","117","6","7","6","8","1","0","186","1","2","7","66","0","0","12","3","20","213","212","207","148","214","214","202","211","194","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","9th Grade","229","116","0","113","2","8","3","10","1","3","202","0","1","9","63","0","0","11","11","18","229","228","220","166","229","229","218","218","211","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","AllGrades","873","417","0","456","20","29","17","53","2","4","748","8","5","24","266","0","0","36","33","62","865","868","849","607","873","873","837","840","811","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","6th Grade","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","2","2","2","2","2","2","2","2","1","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","7th Grade","212","117","0","95","4","6","4","20","0","2","176","2","0","8","88","0","0","9","15","13","210","212","204","124","212","212","203","197","199","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","8th Grade","221","104","0","117","4","5","1","19","0","0","192","4","1","7","65","0","0","5","6","9","217","220","214","156","221","221","216","215","212","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","9th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","AllGrades","436","221","0","215","8","11","5","39","0","2","371","6","1","15","154","0","0","14","21","24","430","435","421","282","436","436","422","415","412","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","10th Grade","5","2","0","3","0","0","0","0","0","0","5","0","0","0","5","0","0","2","0","0","5","5","5","0","5","5","3","5","5","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","11th Grade","2","1","0","1","0","0","0","0","0","0","2","0","0","0","2","0","0","1","0","0","2","2","2","0","2","2","1","2","2","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","12th Grade","12","7","0","5","2","0","0","1","0","0","9","0","0","1","9","0","0","7","1","2","12","12","11","3","12","12","5","11","10","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","9th Grade","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","0","1","1","1","1","0","1","0","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","AllGrades","20","10","0","10","2","0","0","1","0","0","17","0","1","1","16","0","0","11","1","3","20","19","19","4","20","20","9","19","17","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","1st Grade","76","42","0","34","0","2","1","7","0","0","66","1","0","0","32","0","0","5","1","11","75","76","76","44","76","76","71","75","65","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","2nd Grade","48","22","0","26","1","3","2","4","0","0","38","2","0","0","19","0","0","0","0","8","46","48","48","29","48","48","48","48","40","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","3rd Grade","50","21","0","29","1","0","1","0","0","0","48","0","0","0","14","0","0","4","2","7","50","50","50","36","50","50","46","48","43","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","4th Grade","74","31","0","43","0","6","2","1","0","0","65","1","0","2","30","0","0","5","0","12","73","74","72","44","74","74","69","74","62","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","5th Grade","75","30","0","45","0","2","2","3","0","0","68","0","0","1","26","0","0","3","3","13","75","75","74","49","75","75","72","72","62","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","6th Grade","52","26","0","26","0","5","0","6","0","0","41","1","0","1","14","0","0","2","1","4","51","52","51","38","52","52","50","51","48","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","AllGrades","425","192","0","233","2","18","9","26","0","1","369","8","0","5","156","0","0","21","7","65","417","425","420","269","425","425","404","418","360","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","Half-day Kindergarten","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","Kindergarten","48","19","0","29","0","0","1","5","0","1","41","3","0","1","20","0","0","2","0","9","45","48","47","28","48","48","46","48","39","2020-05-22T00:00:00.000"
"2011-12","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","Pre-Kindergarten","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2020-05-22T00:00:00.000"
