"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","highly_capable","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_highly_capable","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","foster_care","non_foster_care","dataasof"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","3rd Grade","55","26","0","29","1","0","2","3","0","0","49","0","2","3","18","0","0","2","0","6","55","53","52","37","55","55","53","55","49","0","55","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","4th Grade","47","26","0","21","1","0","0","4","0","0","42","0","4","1","9","0","1","1","0","5","47","43","46","38","47","46","46","47","42","0","47","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","5th Grade","46","20","0","26","1","0","0","3","0","0","42","0","6","3","18","0","0","1","0","5","46","40","43","28","46","46","45","46","41","0","46","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","AllGrades","265","139","0","126","4","0","3","13","0","2","243","0","17","7","73","0","1","6","0","36","265","248","258","192","265","264","259","265","229","0","265","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","Kindergarten","39","26","0","13","0","0","0","1","0","1","37","0","0","0","7","0","0","1","0","6","39","39","39","32","39","39","38","39","33","0","39","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2227","Adna Elementary School","101834","P","Pre-Kindergarten","3","2","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","0","0","3","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","10th Grade","57","30","0","27","0","0","0","3","0","4","50","0","0","0","23","0","0","3","3","5","57","57","57","34","57","57","54","54","52","0","57","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","11th Grade","66","24","0","42","1","1","0","5","0","0","59","0","0","0","14","0","0","2","4","2","66","66","66","52","66","66","64","62","64","0","66","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","12th Grade","58","31","0","27","0","1","0","4","0","5","48","0","1","3","13","0","0","2","3","6","58","57","55","45","58","58","56","55","52","0","56","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","6th Grade","53","28","0","25","0","1","0","4","0","1","47","0","5","1","19","0","1","0","1","7","53","48","52","34","53","52","53","52","46","0","53","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","7th Grade","35","15","0","20","0","1","0","1","0","1","32","0","2","1","12","0","0","0","0","3","35","33","34","23","35","35","35","35","32","0","35","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","8th Grade","50","28","0","22","0","1","0","3","0","2","44","0","1","1","19","0","1","2","2","6","50","49","49","31","50","49","48","48","44","0","49","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","9th Grade","62","34","0","28","0","0","0","4","0","2","56","0","1","0","20","0","0","2","3","6","62","61","62","42","62","62","60","59","56","0","62","2022-04-22T00:00:00.000"
"2017-18","School","Lewis","Capital Region ESD 113","100004","21226","Adna School District","100011","2441","Adna Middle/High School","101835","P","AllGrades","381","190","0","191","1","5","0","24","0","15","336","0","10","6","120","0","2","11","16","35","381","371","375","261","381","379","370","365","346","0","378","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","1st Grade","11","5","0","6","0","0","0","1","0","0","10","0","0","0","1","0","0","0","0","1","11","11","11","10","11","11","11","11","10","0","11","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","2nd Grade","5","2","0","3","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","5","5","5","3","5","5","5","5","5","0","5","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","3rd Grade","6","4","0","2","0","0","0","1","0","2","3","0","0","0","1","0","0","0","0","1","6","6","6","5","6","6","6","6","5","0","6","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","4th Grade","6","2","0","4","0","0","0","0","0","0","6","0","0","0","3","0","0","0","0","1","6","6","6","3","6","6","6","6","5","0","6","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","5th Grade","5","1","0","4","0","0","0","1","0","0","4","0","0","0","2","0","0","0","0","0","5","5","5","3","5","5","5","5","5","0","5","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","6th Grade","25","17","0","8","0","0","0","3","0","4","18","0","0","0","13","1","0","1","0","5","25","25","25","12","24","25","24","25","20","0","24","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","7th Grade","18","12","0","6","0","0","0","0","0","1","17","0","0","0","10","0","0","2","0","1","18","18","18","8","18","18","16","18","17","0","17","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","8th Grade","25","13","0","12","0","0","0","2","0","2","21","0","0","0","10","1","0","0","1","0","25","25","25","15","24","25","25","24","25","0","25","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","AllGrades","114","66","0","48","0","0","0","9","0","9","96","0","0","0","44","2","0","3","1","14","114","114","114","70","112","114","111","113","100","0","112","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","Kindergarten","3","2","0","1","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","3","3","3","2","3","3","3","3","3","0","3","2022-04-22T00:00:00.000"
"2017-18","School","Lincoln","Educational Service District 101","100001","22017","Almira School District","100012","2860","Almira Elementary School","101885","P","Pre-Kindergarten","10","8","0","2","0","0","0","1","0","0","9","0","0","0","1","0","0","0","0","5","10","10","10","9","10","10","10","10","5","0","10","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","10th Grade","211","100","0","111","3","15","1","15","0","4","173","2","16","3","58","1","2","12","11","10","209","195","208","153","210","209","199","200","201","0","210","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","11th Grade","193","94","0","99","1","9","2","20","1","6","154","3","28","1","41","1","5","6","6","15","190","165","192","152","192","188","187","187","178","0","193","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","12th Grade","157","85","0","72","2","9","2","8","0","1","135","1","24","0","30","1","1","2","8","9","156","133","157","127","156","156","155","149","148","0","157","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","9th Grade","233","115","0","118","1","6","6","22","0","8","190","4","28","2","57","2","29","6","16","25","229","205","231","176","231","204","227","217","208","0","233","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2467","Anacortes High School","102391","P","AllGrades","794","394","0","400","7","39","11","65","1","19","652","10","96","6","186","5","37","26","41","59","784","698","788","608","789","757","768","753","735","0","793","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","12th Grade","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","0","1","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","6th Grade","209","99","0","110","1","12","1","27","0","5","163","2","26","2","62","0","27","5","14","21","207","183","207","147","209","182","204","195","188","0","208","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","7th Grade","231","116","0","115","0","6","4","18","0","4","199","3","36","4","59","1","14","8","7","24","228","195","227","172","230","217","223","224","207","0","231","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","8th Grade","184","89","0","95","1","8","1","21","0","4","149","3","20","0","54","0","13","4","14","20","181","164","184","130","184","171","180","170","164","0","184","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","2707","Anacortes Middle School","102392","P","AllGrades","625","304","0","321","2","26","6","66","0","13","512","8","82","6","176","1","54","17","35","66","617","543","619","449","624","571","608","590","559","0","624","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","10th Grade","5","3","0","2","0","0","0","3","0","0","2","0","0","0","4","0","0","0","0","0","5","5","5","1","5","5","5","5","5","0","5","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","11th Grade","17","7","0","10","0","0","0","1","0","0","16","0","0","2","11","0","0","2","6","1","17","17","15","6","17","17","15","11","16","0","17","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","12th Grade","41","24","0","17","1","0","1","2","0","1","36","1","0","1","21","0","0","10","1","2","40","41","40","20","41","41","31","40","39","0","41","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","9th Grade","2","1","0","1","0","0","0","0","0","0","2","0","0","0","2","0","0","1","1","1","2","2","2","0","2","2","1","1","1","0","2","2022-04-22T00:00:00.000"
"2017-18","School","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","5176","Cap Sante High School","104953","A","AllGrades","65","35","0","30","1","0","1","6","0","1","56","1","0","3","38","0","0","13","8","4","64","65","62","27","65","65","52","57","61","0","65","2022-04-22T00:00:00.000"
