"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","12th Grade","75","46","0","29","0","1","0","2","0","3","69","0","0","0","10","0","0","3","0","0","75","75","75","65","75","75","72","75","75","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","3rd Grade","53","24","0","29","0","1","0","3","0","3","46","1","0","0","10","0","0","2","0","1","52","53","53","43","53","53","51","53","52","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","4th Grade","51","26","0","25","0","0","0","2","0","1","48","3","0","0","12","0","0","1","0","7","48","51","51","39","51","51","50","51","44","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","5th Grade","49","23","0","26","0","1","0","4","0","4","40","0","0","1","8","0","0","2","0","1","49","49","48","41","49","49","47","49","48","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","6th Grade","60","28","0","32","0","1","0","1","0","1","57","0","0","0","11","0","0","1","1","1","60","60","60","49","60","60","59","59","59","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","7th Grade","60","31","0","29","0","3","0","6","0","1","50","0","0","0","7","0","0","2","2","1","60","60","60","53","60","60","58","58","59","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","8th Grade","58","31","0","27","0","2","0","3","0","0","53","0","0","0","6","0","0","1","2","0","58","58","58","52","58","58","57","56","58","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","9th Grade","78","49","0","29","0","0","0","4","0","6","68","0","0","0","8","0","0","1","1","0","78","78","78","70","78","78","77","77","78","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1836","CAM Academy","100632","A","AllGrades","608","328","0","280","0","12","0","28","0","25","543","4","0","1","88","0","0","15","7","12","604","608","607","520","608","608","593","601","596","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","1st Grade","133","64","0","69","1","0","2","10","1","6","113","12","0","2","65","0","0","4","0","15","121","133","131","68","133","133","129","133","118","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","2nd Grade","104","47","0","57","1","0","1","13","0","4","85","10","0","6","63","0","0","5","0","15","94","104","98","41","104","104","99","104","89","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","3rd Grade","136","72","0","64","0","1","1","10","1","7","116","17","0","3","71","0","0","3","0","29","119","136","133","65","136","136","133","136","107","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","4th Grade","134","62","0","72","2","3","0","14","0","4","111","6","0","5","63","0","0","4","1","27","128","134","129","71","134","134","130","133","107","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","AllGrades","645","299","0","346","5","5","4","64","2","27","538","56","0","23","328","0","0","23","1","127","589","645","622","317","645","645","622","644","518","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4352","Captain Strong","100647","P","Half-day Kindergarten","115","47","0","68","0","1","0","12","0","5","97","10","0","6","54","0","0","6","0","21","105","115","109","61","115","115","109","115","94","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","5th Grade","150","56","0","94","0","2","2","13","0","8","125","5","0","4","77","0","0","4","4","28","145","150","146","73","150","150","146","146","122","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","6th Grade","151","70","0","81","4","2","0","11","2","9","123","10","0","1","64","0","0","5","4","18","141","151","150","87","151","151","146","147","133","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","7th Grade","162","78","0","84","0","1","0","7","1","4","149","5","0","2","76","0","0","2","5","27","157","162","160","86","162","162","160","157","135","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","8th Grade","157","64","0","93","0","3","0","13","2","7","132","4","0","4","64","0","0","10","2","20","153","157","153","93","157","157","147","155","137","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5133","Chief Umtuch Middle","104740","P","AllGrades","620","268","0","352","4","8","2","44","5","28","529","24","0","11","281","0","0","21","15","93","596","620","609","339","620","620","599","605","527","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","5th Grade","128","67","0","61","0","2","0","10","1","6","109","9","0","1","68","0","0","1","2","26","119","128","127","60","128","128","127","126","102","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","6th Grade","128","55","0","73","0","4","0","7","1","8","108","5","0","1","59","0","0","3","0","32","123","128","127","69","128","128","125","128","96","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","7th Grade","120","50","0","70","0","0","1","6","0","7","106","4","0","0","61","0","0","6","6","27","116","120","120","59","120","120","114","114","93","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","8th Grade","125","52","0","73","0","2","1","15","1","8","98","7","0","0","56","0","0","2","4","22","118","125","125","69","125","125","123","121","103","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5089","Daybreak Middle","104348","P","AllGrades","501","224","0","277","0","8","2","38","3","29","421","25","0","2","244","0","0","12","12","107","476","501","499","257","501","501","489","489","394","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","1st Grade","133","70","0","63","0","1","1","9","0","5","117","17","0","2","61","0","0","5","1","21","116","133","131","72","133","133","128","132","112","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","2nd Grade","130","74","0","56","0","1","0","11","1","6","111","19","0","2","65","0","0","2","2","17","111","130","128","65","130","130","128","128","113","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","3rd Grade","126","57","0","69","0","1","1","7","0","1","116","8","0","1","62","0","0","2","1","26","118","126","125","64","126","126","124","125","100","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","4th Grade","119","54","0","65","0","2","0","11","0","5","101","13","0","2","67","0","0","3","1","22","106","119","117","52","119","119","116","118","97","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","AllGrades","651","318","0","333","0","5","2","52","1","21","570","77","0","9","323","0","0","18","5","119","574","651","642","328","651","651","633","646","532","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Half-day Kindergarten","128","61","0","67","0","0","0","11","0","4","113","20","0","2","61","0","0","6","0","18","108","128","126","67","128","128","122","128","110","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5090","Daybreak Primary","104349","P","Pre-Kindergarten","15","2","0","13","0","0","0","3","0","0","12","0","0","0","7","0","0","0","0","15","15","15","15","8","15","15","15","15","0","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","1st Grade","131","77","0","54","0","5","2","8","1","4","111","27","0","1","58","0","0","5","0","19","104","131","130","73","131","131","126","131","112","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","2nd Grade","133","68","0","65","0","3","1","9","0","8","112","27","2","3","65","0","0","3","0","26","106","131","130","68","133","133","130","133","107","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","3rd Grade","128","67","0","61","1","9","2","19","0","8","89","29","2","0","69","0","0","2","1","25","99","126","128","59","128","128","126","127","103","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","4th Grade","119","56","0","63","0","8","0","10","1","8","92","8","0","1","52","0","0","0","0","24","111","119","118","67","119","119","119","119","95","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","AllGrades","634","332","0","302","1","32","6","62","2","34","497","126","4","7","286","0","0","13","2","103","508","630","627","348","634","634","621","632","531","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3018","Glenwood Heights Primary","100637","P","Half-day Kindergarten","123","64","0","59","0","7","1","16","0","6","93","35","0","2","42","0","0","3","1","9","88","123","121","81","123","123","120","122","114","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","10th Grade","52","30","0","22","0","0","1","4","0","1","46","2","0","1","19","0","0","0","1","1","50","52","51","33","52","52","52","51","51","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","11th Grade","70","36","0","34","0","0","0","4","0","5","61","0","0","0","11","0","0","4","2","1","70","70","70","59","70","70","66","68","69","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","12th Grade","71","30","0","41","0","2","0","6","0","1","62","0","0","2","15","0","0","5","2","2","71","71","69","56","71","71","66","69","69","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","1st Grade","44","21","0","23","0","0","1","5","0","4","34","5","0","0","16","0","0","3","1","4","39","44","44","28","44","44","41","43","40","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","2nd Grade","43","19","0","24","0","0","0","1","0","4","38","3","0","1","10","0","0","3","0","1","40","43","42","33","43","43","40","43","42","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","3rd Grade","46","17","0","29","0","0","1","2","0","7","36","2","0","0","13","0","0","4","2","1","44","46","46","33","46","46","42","44","45","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","4th Grade","44","26","0","18","0","0","0","6","0","2","36","2","0","1","12","0","0","0","1","0","42","44","43","32","44","44","44","43","44","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","5th Grade","42","23","0","19","1","2","0","3","0","8","28","0","0","0","11","0","0","2","3","2","42","42","42","31","42","42","40","39","40","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","6th Grade","62","27","0","35","0","0","0","8","0","5","49","3","0","0","19","0","0","4","2","4","59","62","62","43","62","62","58","60","58","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","7th Grade","57","29","0","28","0","2","0","3","0","1","51","2","0","0","21","0","0","5","2","0","55","57","57","36","57","57","52","55","57","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","8th Grade","87","51","0","36","0","0","0","7","0","2","78","2","0","2","29","0","0","6","4","6","85","87","85","58","87","87","81","83","81","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","9th Grade","51","34","0","17","0","0","1","3","0","1","46","1","0","0","22","0","0","1","2","2","50","51","51","29","51","51","50","49","49","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","AllGrades","703","358","0","345","2","6","4","54","0","43","594","26","0","7","205","0","0","39","22","24","677","703","696","498","703","703","664","681","679","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","1875","Homelink River","100633","A","Half-day Kindergarten","34","15","0","19","1","0","0","2","0","2","29","4","0","0","7","0","0","2","0","0","30","34","34","27","34","34","32","34","34","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","5th Grade","127","71","0","56","0","4","0","10","0","8","105","4","1","2","49","0","0","5","0","14","123","126","125","78","127","127","122","127","113","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","6th Grade","148","62","0","86","0","6","2","14","0","10","116","10","1","4","68","0","0","5","2","18","138","147","144","80","148","148","143","146","130","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","7th Grade","147","79","0","68","0","7","0","15","1","8","116","7","2","2","65","0","0","2","2","9","140","145","145","82","147","147","145","145","138","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","8th Grade","152","73","0","79","0","6","3","20","0","11","112","7","1","3","71","0","0","4","0","23","145","151","149","81","152","152","148","152","129","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","AllGrades","574","285","0","289","0","23","5","59","1","37","449","28","5","11","253","0","0","16","4","64","546","569","563","321","574","574","558","570","510","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","1st Grade","62","37","0","25","0","1","0","13","0","4","44","11","0","1","31","0","0","4","0","6","51","62","61","31","62","62","58","62","56","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","2nd Grade","67","38","0","29","0","0","1","5","0","7","54","15","2","1","39","0","0","4","0","8","52","65","66","28","67","67","63","67","59","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","3rd Grade","62","29","0","33","0","5","0","5","0","4","48","9","0","2","37","0","0","3","1","14","53","62","60","25","62","62","59","61","48","2020-05-22T00:00:00.000"
"2012-13","School","Okanogan",,,"24019","Omak School District","100183","4278","Paschal Sherman","101946","T","Pre-Kindergarten","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","1","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","4th Grade","80","35","0","45","2","4","2","8","0","4","60","7","0","2","43","0","0","5","3","10","73","80","78","37","80","80","75","77","70","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","5th Grade","64","35","0","29","2","1","0","10","0","3","48","7","2","0","37","0","0","6","4","9","57","62","64","27","64","64","58","60","55","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","6th Grade","85","48","0","37","0","5","1","10","0","4","65","2","2","0","49","0","0","1","5","25","83","83","85","36","85","85","84","80","60","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","7th Grade","73","26","0","47","0","2","0","10","0","4","57","3","0","1","38","0","0","5","0","17","70","73","72","35","73","73","68","73","56","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","8th Grade","87","50","0","37","1","4","1","10","0","5","66","6","2","3","47","1","0","7","3","9","81","85","84","40","86","87","80","84","78","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","AllGrades","653","326","0","327","5","23","6","77","0","39","503","69","8","11","356","1","0","40","16","117","584","645","642","297","652","653","613","637","536","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Half-day Kindergarten","58","26","0","32","0","1","1","4","0","2","50","9","0","1","27","0","0","3","0","9","49","58","57","31","58","58","55","58","49","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Kindergarten","6","2","0","4","0","0","0","1","0","1","4","0","0","0","3","0","0","1","0","2","6","6","6","3","6","6","5","6","4","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Pre-Kindergarten","9","0","0","9","0","0","0","1","0","1","7","0","0","0","5","0","0","1","0","8","9","9","9","4","9","9","8","9","1","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","5th Grade","113","59","0","54","1","1","0","12","0","8","91","10","0","4","54","1","0","7","0","17","103","113","109","59","112","113","106","113","96","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","6th Grade","121","60","0","61","3","4","0","19","0","9","86","6","0","1","60","0","0","5","2","25","115","121","120","61","121","121","116","119","96","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","7th Grade","132","71","0","61","2","9","0","16","0","13","92","7","1","2","58","0","0","2","4","20","125","131","130","74","132","132","130","128","112","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","8th Grade","121","56","0","65","2","3","0","14","0","9","93","2","1","2","52","0","0","5","8","16","119","120","119","69","121","121","116","113","105","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","AllGrades","487","246","0","241","8","17","0","61","0","39","362","25","2","9","224","1","0","19","14","78","462","485","478","263","486","487","468","473","409","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","1st Grade","117","60","0","57","1","6","0","18","1","9","82","25","0","1","48","0","0","4","0","11","92","117","116","69","117","117","113","117","106","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","2nd Grade","114","48","0","66","0","10","1","9","0","8","86","13","1","1","47","0","0","7","1","14","101","113","113","67","114","114","107","113","100","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","3rd Grade","120","62","0","58","1","5","1","20","0","8","85","21","1","4","49","0","0","8","3","21","99","119","116","71","120","120","112","117","99","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","4th Grade","109","58","0","51","0","5","0","13","0","9","82","16","0","0","51","0","0","4","1","21","93","109","109","58","109","109","105","108","88","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","AllGrades","573","284","0","289","2","37","3","67","1","41","422","96","2","7","233","1","0","30","5","82","477","571","566","340","572","573","543","568","491","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","Half-day Kindergarten","113","56","0","57","0","11","1","7","0","7","87","21","0","1","38","1","0","7","0","15","92","113","112","75","112","113","106","113","98","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","10th Grade","365","189","0","176","1","10","4","34","1","29","286","7","5","3","130","0","0","18","14","44","358","360","362","235","365","365","347","351","321","2020-05-22T00:00:00.000"
"2012-13","School","Lewis","Capital Region ESD 113","100004","21301","Pe Ell School District","100198","2858","Pe Ell School","101852","P","12th Grade","29","15","0","14","0","0","0","2","0","1","26","0","0","6","19","0","0","4","0","4","29","29","23","10","29","29","25","29","25","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","11th Grade","300","139","0","161","1","6","7","25","1","16","244","5","2","3","88","1","0","13","9","34","295","298","297","212","299","300","287","291","266","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","12th Grade","350","193","0","157","0","12","6","24","0","16","292","5","2","5","97","0","0","19","9","30","345","348","345","253","350","350","331","341","320","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","9th Grade","414","201","0","213","1","18","2","43","1","26","323","7","2","5","166","1","0","19","17","42","407","412","409","248","413","414","395","397","372","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","AllGrades","1429","722","0","707","3","46","19","126","3","87","1145","24","11","16","481","2","0","69","49","150","1405","1418","1413","948","1427","1429","1360","1380","1279","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","AllGrades","55","19","0","36","0","2","1","5","0","3","44","0","0","0","15","0","0","11","0","34","55","55","55","40","55","55","44","55","21","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","Pre-Kindergarten","55","19","0","36","0","2","1","5","0","3","44","0","0","0","15","0","0","11","0","34","55","55","55","40","55","55","44","55","21","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","10th Grade","90","41","0","49","1","0","1","1","1","5","81","2","0","6","51","0","0","26","1","10","88","90","84","39","90","90","64","89","80","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","11th Grade","110","53","0","57","0","0","0","8","0","3","99","5","0","7","61","0","0","27","3","6","105","110","103","49","110","110","83","107","104","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","12th Grade","115","54","0","61","0","0","0","4","1","1","109","6","0","8","63","0","0","25","3","3","109","115","107","52","115","115","90","112","112","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","7th Grade","11","5","0","6","0","0","0","1","0","1","9","0","0","1","9","0","0","2","1","3","11","11","10","2","11","11","9","10","8","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","8th Grade","15","2","0","13","0","0","0","0","1","0","14","2","0","1","13","0","0","1","1","2","13","15","14","2","15","15","14","14","13","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","9th Grade","42","18","0","24","0","0","0","3","0","3","36","2","1","3","18","0","0","13","2","3","40","41","39","24","42","42","29","40","39","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","AllGrades","383","173","0","210","1","0","1","17","3","13","348","17","1","26","215","0","0","94","11","27","366","382","357","168","383","383","289","372","356","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","5th Grade","119","61","0","58","1","0","1","7","0","2","108","5","1","2","47","0","0","4","4","24","114","118","117","72","119","119","115","115","95","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","6th Grade","124","65","0","59","0","0","1","12","0","6","105","3","0","2","50","0","0","1","0","30","121","124","122","74","124","124","123","124","94","2020-05-22T00:00:00.000"
"2012-13","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","7th Grade","121","51","0","70","1","0","0","13","0","7","100","6","1","0","49","1","0","4","2","14","115","120","121","72","120","121","117","119","107","2020-05-22T00:00:00.000"
