"schoolyear","esd","countynumber","county","countydistrictnumber","district","buildingnumber","school","schooltypecode","gradespan","totalenrollment","numberamericanindianoral","percentamericanindianora","numberasian","percentasian","numberpacificislander","percentpacificislander","numberasianpacificislander","percentasianpacificislander","numberblack","percentblack","numberhispanic","percenthispanic","numberwhite","percentwhite","numbertwoormoreraces","percenttwoormoreraces","numbermales","percentmales","numberfemales","percentfemales","numbermigrant","percentmigrant","numbertransitionalbilingual","percenttransitionalbilingual","numberspecialeducation","percentspecialeducation","numberfreeorreducedpricedmeals","percentfreeorreducedpric","numbersection504","percentsection504","numberfostercare","percentfostercare","studentsperclassroomteacher","avgyearseducationalexperience","numberteacherswithatleas","percentteacherswithatlea"
"2013-14","Educational Service District 112","6","Clark","6119","Battle Ground School District","2910","Yacolt Primary","P","K-4","825","0","0","0","0","0","0","0","0","0","0","18","2.18","783","94.91","24","2.91","435","52.73","390","47.27","0","0","6","0.72","118","14.1","363","43.37","4","0.48","N<10",,"20","14.1","29","69.05"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3633","Ardmore Elementary School","P","K-5","355","0","0","103","29.01","3","0.85","106","29.86","16","4.51","113","31.83","97","27.32","23","6.48","176","49.58","179","50.42","0","0","129","36.96","25","7.16","157","44.99","7","2.01","N<10",,"10","9.1","19","54.29"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","5240","Bellevue Big Picture School","A","6-12","293","1","0.34","55","18.77","0","0","55","18.77","14","4.78","18","6.14","185","63.14","20","6.83","162","55.29","131","44.71","0","0","2","0.72","46","16.67","37","13.41","38","13.77","N<10",,"11","8","22","81.48"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","2701","Bellevue High School","P","9-12","1504","3","0.2","389","25.86","3","0.2","392","26.06","39","2.59","103","6.85","848","56.38","119","7.91","833","55.39","671","44.61","0","0","83","5.54","91","6.07","173","11.54","129","8.61","N<10",,"17","12.9","68","79.07"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3705","Bennett Elementary School","P","K-5","398","0","0","111","27.89","0","0","111","27.89","6","1.51","31","7.79","218","54.77","32","8.04","208","52.26","190","47.74","0","0","44","11.11","31","7.83","18","4.55","12","3.03","N<10",,"15","9.6","16","61.54"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","5325","Career Education Options Reengagement Program","R","10-12","214","2","0.93","19","8.88","1","0.47","20","9.35","19","8.88","34","15.89","121","56.54","18","8.41","118","55.14","96","44.86","0","0","0","0","1","0.61","2","1.23","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","5281","Central Educational Services","P","PK-13","69","0","0","13","18.84","0","0","13","18.84","4","5.8","12","17.39","35","50.72","5","7.25","46","66.67","23","33.33","0","0","0","0","99","90.83","16","14.68","0","0","N<10",,,"0","0",
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3742","Cherry Crest Elementary School","P","K-5","670","0","0","339","50.6","0","0","339","50.6","2","0.3","15","2.24","260","38.81","54","8.06","334","49.85","336","50.15","0","0","32","4.69","23","3.37","24","3.51","9","1.32","N<10",,"16","11","30","73.17"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3338","Chinook Middle School","P","6-8","936","1","0.11","241","25.75","1","0.11","242","25.85","14","1.5","75","8.01","505","53.95","99","10.58","477","50.96","459","49.04","0","0","65","6.84","47","4.95","119","12.53","63","6.63","N<10",,"17","11.2","35","62.5"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","2847","Clyde Hill Elementary","P","K-5","626","1","0.16","217","34.66","1","0.16","218","34.82","4","0.64","35","5.59","305","48.72","63","10.06","324","51.76","302","48.24","0","0","104","16.3","25","3.92","28","4.39","1","0.16","N<10",,"17","10.3","27","72.97"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3036","Eastgate Elementary School","P","K-5","453","4","0.88","130","28.7","1","0.22","131","28.92","7","1.55","34","7.51","215","47.46","62","13.69","252","55.63","201","44.37","0","0","44","9.71","32","7.06","87","19.21","4","0.88","N<10",,"13","8.6","25","73.53"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","2846","Enatai Elementary School","P","K-5","538","0","0","137","25.46","1","0.19","138","25.65","23","4.28","55","10.22","280","52.04","42","7.81","264","49.07","274","50.93","0","0","86","15.11","17","2.99","94","16.52","5","0.88","N<10",,"16","8.5","26","78.79"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3166","Highland Middle School","P","6-8","518","1","0.19","110","21.24","0","0","110","21.24","17","3.28","137","26.45","214","41.31","39","7.53","256","49.42","262","50.58","0","0","71","13.35","66","12.41","232","43.61","16","3.01","N<10",,"12","8.9","32","72.73"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3588","Interlake Senior High School","P","9-12","1521","1","0.07","506","33.27","1","0.07","507","33.33","45","2.96","210","13.81","637","41.88","121","7.96","811","53.32","710","46.68","0","0","42","2.75","116","7.61","363","23.80","92","6.03","N<10",,"17","11.8","64","70.33"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3522","International School","A","6-12","564","1","0.18","183","32.45","0","0","183","32.45","4","0.71","11","1.95","310","54.96","55","9.75","279","49.47","285","50.53","0","0","0","0","21","3.73","27","4.80","27","4.8","N<10",,"16","12.2","26","72.22"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","5308","Jing Mei Elementary School","P","K-5","96","0","0","54","56.25","0","0","54","56.25","0","0","7","7.29","15","15.63","20","20.83","39","40.63","57","59.38","0","0","31","29.25","1","0.94","6","5.66","3","2.83","N<10",,"10","6.1","7","70"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3225","Lake Hills Elementary","P","K-5","486","6","1.23","104","21.4","0","0","104","21.4","21","4.32","204","41.98","119","24.49","32","6.58","246","50.62","240","49.38","0","0","204","41.63","24","4.9","321","65.51","12","2.45","N<10",,"13","8","24","64.86"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3436","Medina Elementary School","P","K-5","446","0","0","132","29.6","0","0","132","29.6","1","0.22","12","2.69","266","59.64","35","7.85","229","51.35","217","48.65","0","0","30","6.71","22","4.92","16","3.58","16","3.58","N<10",,"14","9.2","20","60.61"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3437","Newport Heights Elementary","P","K-5","624","2","0.32","172","27.56","6","0.96","178","28.53","20","3.21","45","7.21","302","48.4","77","12.34","340","54.49","284","45.51","0","0","56","8.74","46","7.18","133","20.75","18","2.81","N<10",,"13","12.6","34","72.34"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3486","Newport Senior High School","P","9-12","1674","5","0.3","708","42.29","4","0.24","712","42.53","41","2.45","91","5.44","706","42.17","119","7.11","863","51.55","811","48.45","0","0","30","1.81","78","4.7","214","12.88","101","6.08","N<10",,"17","13.7","70","72.92"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3631","Odle Middle School","P","6-8","789","4","0.51","382","48.42","0","0","382","48.42","34","4.31","111","14.07","199","25.22","59","7.48","431","54.63","358","45.37","0","0","39","4.94","43","5.44","227","28.73","25","3.16","N<10",,"14","11","40","72.73"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3168","Phantom Lake Elementary","P","PK-5","318","0","0","62","19.5","1","0.31","63","19.81","8","2.52","50","15.72","171","53.77","26","8.18","167","52.52","151","47.48","0","0","49","13.35","75","20.44","111","30.25","11","3","N<10",,"9","8.9","18","50"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3224","Puesta del Sol Elementary School","P","K-5","572","0","0","63","11.01","0","0","63","11.01","4","0.7","113","19.76","330","57.69","62","10.84","275","48.08","297","51.92","0","0","13","2.27","6","1.05","37","6.46","21","3.66","N<10",,"18","14.2","22","68.75"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3282","Sammamish Senior High","P","9-12","988","5","0.51","191","19.33","1","0.1","192","19.43","57","5.77","199","20.14","458","46.36","77","7.79","521","52.73","467","47.27","0","0","101","10.44","104","10.75","403","41.68","49","5.07","N<10",,"12","9.8","64","79.01"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3339","Sherwood Forest Elementary","P","K-5","429","0","0","112","26.11","1","0.23","113","26.34","30","6.99","115","26.81","138","32.17","33","7.69","231","53.85","198","46.15","0","0","127","29.53","37","8.6","189","43.95","19","4.42","N<10",,"10","9.9","25","60.98"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3789","Somerset Elementary School","P","K-5","567","0","0","331","58.38","1","0.18","332","58.55","7","1.23","14","2.47","165","29.1","49","8.64","301","53.09","266","46.91","0","0","85","14.58","19","3.26","43","7.38","10","1.72","N<10",,"16","11.6","31","88.57"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3634","Spiritridge Elementary School","P","K-5","692","0","0","345","49.86","0","0","345","49.86","8","1.16","23","3.32","260","37.57","56","8.09","349","50.43","343","49.57","0","0","58","8.31","17","2.44","66","9.46","8","1.15","N<10",,"18","9.6","26","66.67"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3100","Stevenson Elementary","P","K-5","449","1","0.22","207","46.1","0","0","207","46.1","25","5.57","146","32.52","62","13.81","8","1.78","238","53.01","211","46.99","0","0","224","49.45","19","4.19","224","49.45","8","1.77","N<10",,"13","6.7","24","70.59"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3435","Tillicum Middle School","P","6-8","661","0","0","93","14.07","0","0","93","14.07","17","2.57","64","9.68","421","63.69","66","9.98","319","48.26","342","51.74","0","0","22","3.34","56","8.51","101","15.35","39","5.93","N<10",,"15","12.3","24","54.55"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3283","Tyee Middle School","P","6-8","882","1","0.11","413","46.83","3","0.34","416","47.17","18","2.04","57","6.46","308","34.92","82","9.3","463","52.49","419","47.51","0","0","48","5.35","45","5.01","148","16.48","34","3.79","N<10",,"17","11.6","36","67.92"
"2013-14","Puget Sound Educational Service District 121","17","King","17405","Bellevue School District","3167","Woodridge Elementary","P","K-5","588","0","0","238","40.48","3","0.51","241","40.99","10","1.7","48","8.16","238","40.48","51","8.67","307","52.21","281","47.79","0","0","117","19.9","34","5.78","132","22.45","13","2.21","N<10",,"13","8.7","32","71.11"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","3200","Alderwood Elementary School","P","PK-5","306","5","1.63","26","8.5","1","0.33","27","8.82","13","4.25","124","40.52","122","39.87","15","4.9","155","50.65","151","49.35","20","6.45","104","33.55","36","11.61","245","79.03","10","3.23","N<10",,"13","11.3","19","79.17"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","2553","Bellingham High School","P","9-12","1117","7","0.63","24","2.15","3","0.27","27","2.42","16","1.43","138","12.35","852","76.28","77","6.89","523","46.82","594","53.18","3","0.28","9","0.84","108","10.1","296","27.69","64","5.99","N<10",,"18","15","47","77.05"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","5340","Bellingham Re-Engagement Program","R","9-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4.44","19","42.22","2","4.44","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","2431","Birchwood Elementary School","P","PK-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","N<10",,,"0","0",
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","2817","Carl Cozier Elementary School","P","PK-5","297","4","1.35","13","4.38","1","0.34","14","4.71","7","2.36","66","22.22","183","61.62","23","7.74","149","50.17","148","49.83","6","1.91","33","10.51","54","17.2","198","63.06","16","5.1","N<10",,"14","14.9","15","68.18"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","2365","Columbia Elementary School","P","PK-5","281","1","0.36","5","1.78","0","0","5","1.78","3","1.07","22","7.83","238","84.7","12","4.27","152","54.09","129","45.91","0","0","3","1.04","26","9","64","22.15","17","5.88","N<10",,"18","14","12","75"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","5239","Cordata Elementary School","P","PK-5","458","4","0.87","47","10.26","6","1.31","53","11.57","10","2.18","92","20.09","258","56.33","41","8.95","242","52.84","216","47.16","3","0.65","103","22.2","68","14.66","309","66.59","18","3.88","N<10",,"15","10.9","17","54.84"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","2066","Fairhaven Middle School","P","6-8","604","6","0.99","35","5.79","1","0.17","36","5.96","8","1.32","46","7.62","466","77.15","42","6.95","299","49.5","305","50.5","0","0","10","1.65","63","10.4","139","22.94","27","4.46","N<10",,"18","12.8","22","64.71"
"2013-14","Northwest Educational Service District 189","37","Whatcom","37501","Bellingham School District","2262","Geneva Elementary School","P","PK-5","437","1","0.23","4","0.92","0","0","4","0.92","12","2.75","44","10.07","346","79.18","30","6.86","230","52.63","207","47.37","0","0","8","1.82","68","15.45","125","28.41","23","5.23","N<10",,"19","13.1","15","65.22"
