"_9298","_2019_20","state","_103300","washington_state","multiple","northwest_educational_service","_100009","_31016","arlington_school_district","_100014","_4327","eagle_creek_elementary","_102568","p","latitude","longitude","physicaladdress","mailingaddress","_2","two_way","_243","spanish","_80_20","kindergarten","_3","https_eaglecreek_asd_wednet","_1","districtcountdlschools","districtcountdlprograms","_2020_09_22_09_07_19_770"
"9666","2019-20","District","100091","Freeman School District","Spokane","Educational Service District 101","100001","32358","Freeman School District","100091","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9667","2019-20","District","100092","Garfield School District","Whitman","Educational Service District 101","100001","38302","Garfield School District","100092","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9668","2019-20","District","100093","Glenwood School District","Klickitat","Educational Service District 112","100003","20401","Glenwood School District","100093","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9669","2019-20","District","100094","Goldendale School District","Klickitat","Educational Service District 105","100002","20404","Goldendale School District","100094","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9670","2019-20","District","100095","Grand Coulee Dam School District","Grant","North Central Educational Service District 171","100008","13301","Grand Coulee Dam School District","100095","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9671","2019-20","District","100096","Grandview School District","Yakima","Educational Service District 105","100002","39200","Grandview School District","100096","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9672","2019-20","District","100097","Granger School District","Yakima","Educational Service District 105","100002","39204","Granger School District","100097","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9673","2019-20","District","100098","Granite Falls School District","Snohomish","Northwest Educational Service District 189","100009","31332","Granite Falls School District","100098","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9674","2019-20","District","100099","Grapeview School District","Mason","Capital Region ESD 113","100004","23054","Grapeview School District","100099","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9675","2019-20","District","100100","Great Northern School District","Spokane","Educational Service District 101","100001","32312","Great Northern School District","100100","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9676","2019-20","District","105806","Green Dot Destiny","Pierce","Washington State Charter School Commission","105798","27904","Green Dot Destiny","105806","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9677","2019-20","District","100101","Green Mountain School District","Clark","Educational Service District 112","100003","6103","Green Mountain School District","100101","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9678","2019-20","District","104294","Green River College","King","NULL","NULL","17935","Green River College","104294","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9679","2019-20","District","100102","Griffin School District","Thurston","Capital Region ESD 113","100004","34324","Griffin School District","100102","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9680","2019-20","District","100103","Harrington School District","Lincoln","Educational Service District 101","100001","22204","Harrington School District","100103","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9681","2019-20","District","100104","Highland School District","Yakima","Educational Service District 105","100002","39203","Highland School District","100104","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9682","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","3163","Cascade Middle School","101283","P","47.502156","-122.346434","11212 10th Ave Sw, Seattle, Washington, 98146-2297","11212 10th Ave Sw, Seattle, Washington, 98146-2297","2","Two-way","243","Spanish","50-50","6","8","https://cascade.highlineschools.org/","1","10","12","1/27/2021"
"9683","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","3163","Cascade Middle School","101283","P","47.502156","-122.346434","11212 10th Ave Sw, Seattle, Washington, 98146-2297","11212 10th Ave Sw, Seattle, Washington, 98146-2297","2","Two-way","280","Vietnamese","50-50","6","8","https://cascade.highlineschools.org/","1","10","12","1/27/2021"
"9684","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","3098","Chinook Middle School","101281","P","47.435258","-122.280379","18650 42nd Ave S, SeaTac, Washington, 98188-5012","18650 42nd Ave S, SeaTac, Washington, 98188-5012","2","Two-way","243","Spanish","50-50","6","8","https://chinook.highlineschools.org/","1","10","12","1/27/2021"
"9685","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","3099","Evergreen High School","101282","P","47.499817","-122.344885","830 SW 116th St, Seattle, Washington, 98146-2298","830 SW 116th St, Seattle, Washington, 98146-2298","2","Two-way","243","Spanish","50-50","9","12","https://evergreen.highlineschools.org/","1","10","12","1/27/2021"
"9686","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","5551","Glacier Middle School","106200","P","47.477253","-122.300016","2450 South 142nd Street, SeaTac, Washington, 98168","2450 South 142nd Street, SeaTac, Washington, 98168","2","Two-way","243","Spanish","50-50","6","8","https://glacier.highlineschools.org/","1","10","12","1/27/2021"
"9687","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","2699","Hazel Valley Elementary","101261","P","47.485667","-122.340694","402 SW 132nd St, Burien, Washington, 98146-3236","402 SW 132nd St, Burien, Washington, 98146-3236","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://hazelvalley.highlineschools.org/","1","10","12","1/27/2021"
"9688","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","3165","Hilltop Elementary","101285","P","47.49302588","-122.3012604","12250 24th Ave S, Seattle, Washington, 98168-2424","12250 24th Ave S, Seattle, Washington, 98168-2424","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://hilltop.highlineschools.org/","1","10","12","1/27/2021"
"9689","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","3278","Madrona Elementary","101290","P","47.42014","-122.292911","20301 32nd Ave South, SeaTac, Washington, 98198-5825","20301 32nd Avenue South, SeaTac, Washington, 98198","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://madrona.highlineschools.org/","1","10","12","1/27/2021"
"9690","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","2984","Midway Elementary","101274","P","47.399956","-122.303486","22447 24th Ave S, Des Moines, Washington, 98198-7199","22447 24th Ave S, Des Moines, Washington, 98198-7199","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://midway.highlineschools.org/","1","10","12","1/27/2021"
"9691","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","2144","Mount View Elementary","101254","P","47.506391","-122.35076","10811 12th Ave SW, Seattle, Washington, 98146-2125","10811 12th Ave SW, Seattle, Washington, 98146-2125","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://mountview.highlineschools.org/","1","10","12","1/27/2021"
"9692","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","2639","White Center Heights Elementary","101260","P","47.513194","-122.34427","10015 6th Ave SW, Seattle, Washington, 98168-1472","10015 6th Avenue Southwest, Seattle, Washington, 98146","2","Two-way","243","Spanish","50-50","Kindergarten","5","https://wch.highlineschools.org/","1","10","12","1/27/2021"
"9693","2019-20","District","100105","Highline School District","King","Puget Sound Educational Service District 121","100006","17401","Highline School District","100105","2639","White Center Heights Elementary","101260","P","47.513194","-122.34427","10015 6th Ave SW, Seattle, Washington, 98168-1472","10015 6th Avenue Southwest, Seattle, Washington, 98146","2","Two-way","280","Vietnamese","50-50","Kindergarten","5","https://wch.highlineschools.org/","1","10","12","1/27/2021"
"9694","2019-20","District","100106","Hockinson School District","Clark","Educational Service District 112","100003","6098","Hockinson School District","100106","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9695","2019-20","District","100107","Hood Canal School District","Mason","Capital Region ESD 113","100004","23404","Hood Canal School District","100107","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9696","2019-20","District","100108","Hoquiam School District","Grays Harbor","Capital Region ESD 113","100004","14028","Hoquiam School District","100108","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9697","2019-20","District","106096","Impact | Puget Sound Elementary","King","Washington State Charter School Commission","105798","17911","Impact | Puget Sound Elementary","106096","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9698","2019-20","District","106254","Impact | Salish Sea Elementary","King","Washington State Charter School Commission","105798","17916","Impact | Salish Sea Elementary","106254","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9699","2019-20","District","100109","Inchelium School District","Ferry","Educational Service District 101","100001","10070","Inchelium School District","100109","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9700","2019-20","District","100110","Index Elementary School District 63","Snohomish","Northwest Educational Service District 189","100009","31063","Index Elementary School District 63","100110","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9701","2019-20","District","106019","Innovation Schools","Walla Walla","Washington State Charter School Commission","105798","36901","Innovation Schools","106019","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9702","2019-20","District","100111","Issaquah School District","King","Puget Sound Educational Service District 121","100006","17411","Issaquah School District","100111","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9703","2019-20","District","100112","Kahlotus School District","Franklin","Educational Service District 123","100007","11056","Kahlotus School District","100112","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9704","2019-20","District","100113","Kalama School District","Cowlitz","Educational Service District 112","100003","8402","Kalama School District","100113","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
"9705","2019-20","District","100114","Keller School District","Ferry","Educational Service District 101","100001","10003","Keller School District","100114","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","1/27/2021"
