"schoolyear","esd","countynumber","county","countydistrictnumber","district","gradetested","readingtotaltestednottested","readingtotalmsp_hspetested","readingmetstandardinclud","readingpercentmetstandar","readingmetstandardwithou","readingpercentmetstandar_1","readingpercentmetstandar_2","readinglevel1","readingpercentlevel1","readinglevel2","readingpercentlevel2","readinglevelbasic","readingpercentlevelbasic","readinglevel3","readingpercentlevel3","readinglevel4","readingpercentlevel4","readingnoscore","readingpercentnoscore","readingnotmet","readingpercentnotmet","readingexcusedabsence","readingexempted","readingwaasport","readingwaasdape","mathtotaltestednottested","mathtotalmsp_hspetested","mathmetstandardincluding","mathpercentmetstandardin","mathmetstandardwithoutprevpass","mathpercentmetstandardwi","mathpercentmetstandardex","mathlevel1","mathpercentlevel1","mathlevel2","mathpercentlevel2","mathlevelbasic","mathpercentlevelbasic","mathlevel3","mathpercentlevel3","mathlevel4","mathpercentlevel4","mathnoscore","mathpercentnoscore","mathnotmet","mathpercentnotmet","mathexcusedabsence","mathexempted","mathwaasport","mathwaasdape","writingtotaltestednottested","writingtotalmsp_hspetested","writingmetstandardinclud","writingpercentmetstandar","writingmetstandardwithou","writingpercentmetstandar_1","writingpercentmetstandar_2","writinglevel1","writingpercentlevel1","writinglevel2","writingpercentlevel2","writinglevelbasic","writingpercentlevelbasic","writinglevel3","writingpercentlevel3","writinglevel4","writingpercentlevel4","writingnoscore","writingpercentnoscore","writingnotmet","writingpercentnotmet","writingexcusedabsence","writingexempted","writingwaasport","writingwaasdape","sciencetotaltestednottested","sciencetotalmsp_hspetested","sciencemetstandardinclud","sciencepercentmetstandar","sciencemetstandardwithou","sciencepercentmetstandar_1","sciencepercentmetstandar_2","sciencelevel1","sciencepercentlevel1","sciencelevel2","sciencepercentlevel2","sciencelevelbasic","sciencepercentlevelbasic","sciencelevel3","sciencepercentlevel3","sciencelevel4","sciencepercentlevel4","sciencenoscore","sciencepercentnoscore","sciencenotmet","sciencepercentnotmet","scienceexcusedabsence","scienceexempted","sciencewaasport","sciencewaasdape","readinglevelindex","mathlevelindex"
"2009-10","Educational Service District 113","21","Lewis","21214","Morton School District","8","21","21","6","28.5","6","28.5","28.6","6","28.5","9","42.79","0","0","2","9.5","4","19","0","0","15","71.4","0","0",,,"21","19","6","28.5","6","28.5","31.6","10","47.6","3","14.19","0","0","4","19","2","9.5","2","9.5","15","71.4","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","20","7","35","7","35","35","8","40","5","25","0","0","5","25","2","10","0","0","13","65","1","0",,,"2.19","1.71"
"2009-10","Educational Service District 113","21","Lewis","21214","Morton School District","10","17","15","11","64.7","11","64.7","73.3","2","11.69","2","11.69","0","0","5","29.39","6","35.2","2","11.69","6","35.2","2","0",,,"16","14","2","12.5","2","12.5","14.3","9","56.2","3","18.69","0","0","2","12.5","0","0","2","12.5","14","87.5","2","1",,,"16","14","11","68.7","11","68.7","78.6","1","6.2","2","12.5","0","0","7","43.7","4","25","2","12.5","5","31.19","3","0",,,"16","15","5","31.2","5","31.19","33.3","8","50","2","12.5","0","0","4","25","1","6.2","1","6.2","11","68.7","2","1",,,"2.64","1.31"
"2009-10","Educational Service District 113","21","Lewis","21226","Adna School District","3","53","53","34","64.09","34","64.09","64.2","10","18.8","9","16.89","0","0","21","39.6","13","24.5","0","0","19","35.79","0","0",,,"53","53","28","52.79","28","52.79","52.8","7","13.19","18","33.89","0","0","24","45.2","4","7.5","0","0","25","47.1","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.69","2.47"
"2009-10","Educational Service District 113","21","Lewis","21226","Adna School District","4","40","40","23","57.39","23","57.39","57.5","2","5","15","37.5","0","0","12","30","11","27.5","0","0","17","42.5","0","0",,,"40","40","20","50","20","50","50","10","25","10","25","0","0","8","20","12","30","0","0","20","50","0","0",,,"40","39","24","60","24","60","61.5","4","10","11","27.5","0","0","13","32.5","11","27.5","1","2.5","16","40","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.8","2.55"
"2009-10","Educational Service District 113","21","Lewis","21226","Adna School District","5","52","52","33","63.39","33","63.39","63.5","3","5.7","16","30.69","0","0","14","26.89","19","36.5","0","0","19","36.5","0","0",,,"52","52","25","48","25","48","48.1","16","30.69","11","21.1","0","0","13","25","12","23","0","0","27","51.89","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","52","8","15.3","8","15.3","15.4","22","42.29","22","42.29","0","0","7","13.4","1","1.89","0","0","44","84.59","0","0",,,"2.94","2.4"
"2009-10","Educational Service District 113","21","Lewis","21226","Adna School District","6","59","59","48","81.29","48","81.29","81.4","2","3.29","9","15.19","0","0","37","62.7","11","18.6","0","0","11","18.6","0","0",,,"59","59","27","45.7","27","45.7","45.8","10","16.89","22","37.2","2","3.29","22","37.2","3","5","0","0","32","54.2","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.96","2.23"
"2009-10","Educational Service District 113","21","Lewis","21301","Pe Ell School District","6","22","22","14","63.6","14","63.6","63.6","2","9","6","27.19","0","0","11","50","3","13.59","0","0","8","36.29","0","0",,,"22","22","6","27.19","6","27.19","27.3","4","18.1","12","54.5","0","0","6","27.19","0","0","0","0","16","72.7","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.68","2.09"
"2009-10","Educational Service District 113","21","Lewis","21226","Adna School District","7","41","41","26","63.39","26","63.39","63.4","5","12.09","10","24.3","1","2.39","19","46.29","6","14.59","0","0","15","36.5","0","0",,,"41","41","19","46.29","19","46.29","46.3","9","21.89","13","31.69","0","0","18","43.89","1","2.39","0","0","22","53.6","0","0",,,"41","41","27","65.79","27","65.79","65.9","3","7.29","11","26.8","1","2.39","25","60.89","1","2.39","0","0","14","34.1","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.58","2.27"
"2009-10","Educational Service District 113","21","Lewis","21226","Adna School District","8","47","47","27","57.39","27","57.39","57.4","9","19.1","11","23.39","0","0","12","25.5","15","31.89","0","0","20","42.5","0","1",,,"47","47","23","48.89","23","48.89","48.9","11","23.39","13","27.6","0","0","15","31.89","8","17","0","0","24","51","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"47","47","26","55.29","26","55.29","55.3","9","19.1","12","25.5","2","4.2","21","44.6","3","6.29","0","0","21","44.6","0","1",,,"2.7","2.42"
"2009-10","Educational Service District 113","21","Lewis","21226","Adna School District","10","46","46","43","91.4","42","91.29","91.3","2","4.29","2","4.29","0","0","12","26","30","65.2","0","0","4","8.59","0","2",,,"48","47","28","58.3","28","58.29","59.6","10","20.8","9","18.69","0","0","17","35.39","11","22.89","1","2","20","41.6","0","0",,,"46",,,,,,,,,,,,,,,,,,,,,,,,,"48","47","33","68.7","33","68.7","70.2","7","14.5","7","14.5","0","0","29","60.39","4","8.3","1","2","15","31.19","0","0",,,"3.52","2.56"
"2009-10","Educational Service District 113",,,"21232","Winlock School District","3","59","59","38","64.4","38","64.4","64.4","7","11.8","14","23.69","0","0","21","35.5","17","28.8","0","0","21","35.5","2","0",,,"59","59","23","38.89","23","38.89","39","20","33.79","16","27.1","0","0","18","30.5","5","8.4","0","0","36","61","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.81","2.13"
"2009-10","Educational Service District 113",,,"21232","Winlock School District","4","59","58","31","52.5","31","52.5","53.4","6","10.09","21","35.5","0","0","17","28.8","14","23.69","1","1.6","28","47.39","0","1",,,"59","58","25","42.29","25","42.29","43.1","14","23.69","19","32.2","0","0","18","30.5","7","11.8","1","1.6","34","57.6","0","1",,,"58","56","17","29.3","17","29.3","30.4","21","36.2","18","31","0","0","9","15.5","8","13.69","2","3.39","41","70.59","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.62","2.27"
"2009-10","Educational Service District 113",,,"21232","Winlock School District","5","61","61","35","57.29","35","57.29","57.4","6","9.8","20","32.7","0","0","24","39.29","11","18","0","0","26","42.6","5","0",,,"60","60","24","40","24","40","40","23","38.29","13","21.6","0","0","15","25","9","15","0","0","36","60","6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"60","60","19","31.6","19","31.6","31.7","21","35","20","33.29","0","0","16","26.6","3","5","0","0","41","68.29","6","0",,,"2.65","2.16"
"2009-10","Educational Service District 113",,,"21232","Winlock School District","6","60","60","39","65","39","65","65","9","15","12","20","1","1.6","22","36.6","16","26.6","0","0","21","35","0","0",,,"60","59","20","33.29","20","33.29","33.9","20","33.29","19","31.6","0","0","18","30","2","3.29","1","1.6","40","66.59","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.71","2"
"2009-10","Educational Service District 113",,,"21232","Winlock School District","7","54","53","24","44.39","24","44.39","45.3","12","22.19","17","31.39","0","0","14","25.89","10","18.5","1","1.8","30","55.5","0","0",,,"53","53","16","30.1","16","30.1","30.2","26","49","11","20.69","0","0","15","28.3","1","1.8","0","0","37","69.79","0","1",,,"54","54","36","66.59","36","66.59","66.7","8","14.8","10","18.5","3","5.5","30","55.5","3","5.5","0","0","18","33.29","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.37","1.82"
"2009-10","Educational Service District 113",,,"21232","Winlock School District","8","71","69","42","59.1","42","59.1","60.9","14","19.69","13","18.3","0","0","17","23.89","25","35.2","2","2.79","29","40.79","0","0",,,"71","69","14","19.69","14","19.69","20.3","29","40.79","26","36.6","0","0","14","19.69","0","0","2","2.79","57","80.2","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","68","29","40.79","29","40.79","42.6","20","28.1","19","26.69","3","4.2","22","30.89","4","5.59","3","4.2","42","59.1","0","0",,,"2.69","1.73"
"2009-10","Educational Service District 113",,,"21232","Winlock School District","10","62","58","45","71.4","44","70.9","75.9","9","14.5","5","8","0","0","12","19.3","32","51.6","4","6.4","18","29","1","3",,,"61","59","16","26.2","16","26.19","27.1","29","47.5","14","22.89","0","0","14","22.89","2","3.2","2","3.2","45","73.7","5","0",,,"60","55","50","80.6","48","80","87.3","2","3.29","5","8.3","0","0","23","38.29","25","41.6","5","8.3","12","20","2","4",,,"66","59","19","28.7","19","28.69","32.2","32","48.39","8","12.09","0","0","16","24.19","3","4.5","7","10.59","47","71.2","0","0",,,"2.95","1.75"
"2009-10","Educational Service District 113","21","Lewis","21234","Boistfort School District","3","8",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113","21","Lewis","21234","Boistfort School District","4","5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113","21","Lewis","21234","Boistfort School District","5","9",,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113","21","Lewis","21234","Boistfort School District","6","15","15","10","66.59","10","66.59","66.7","2","13.3","3","20","0","0","8","53.29","2","13.3","0","0","5","33.29","0","0",,,"15","15","4","26.6","4","26.6","26.7","6","40","5","33.29","0","0","4","26.6","0","0","0","0","11","73.29","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.66","1.86"
"2009-10","Educational Service District 113","21","Lewis","21234","Boistfort School District","7","9",,,,,,,,,,,,,,,,,,,,,,,,,"9",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113","21","Lewis","21234","Boistfort School District","8","8",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,
"2009-10","Educational Service District 113","21","Lewis","21237","Toledo School District","3","70","70","47","67.09","47","67.09","67.1","10","14.19","13","18.5","2","2.79","18","25.69","27","38.5","0","0","23","32.79","1","0","1",,"70","70","46","65.7","46","65.7","65.7","11","15.69","13","18.5","1","1.39","30","42.79","15","21.39","0","0","24","34.2","1","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.82","2.67"
"2009-10","Educational Service District 113","21","Lewis","21237","Toledo School District","4","68","67","39","57.29","39","57.29","58.2","6","8.8","22","32.29","3","4.4","27","39.7","9","13.19","1","1.39","29","42.6","1","0",,,"68","67","18","26.39","18","26.39","26.9","35","51.39","14","20.5","0","0","16","23.5","2","2.89","1","1.39","50","73.5","1","0",,,"68","67","41","60.2","41","60.2","61.2","10","14.69","16","23.5","2","2.89","27","39.7","12","17.6","1","1.39","27","39.7","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.45","1.74"
"2009-10","Educational Service District 113","21","Lewis","21301","Pe Ell School District","7","25","25","18","72","18","72","72","2","8","5","20","0","0","10","40","8","32","0","0","7","28","0","0",,,"25","25","12","48","12","48","48","10","40","3","12","0","0","10","40","2","8","0","0","13","52","0","0",,,"25","25","16","64","16","64","64","4","16","5","20","0","0","9","36","7","28","0","0","9","36","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.96","2.16"
"2009-10","Educational Service District 113","21","Lewis","21237","Toledo School District","5","56","56","38","67.79","38","67.79","67.9","3","5.29","15","26.69","0","0","19","33.89","19","33.89","0","0","18","32.1","0","0",,,"56","56","15","26.69","15","26.69","26.8","22","39.2","19","33.89","0","0","7","12.5","8","14.19","0","0","41","73.2","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"55","55","10","18.1","10","18.1","18.2","14","25.39","31","56.29","0","0","8","14.5","2","3.6","0","0","45","81.79","1","0",,,"2.96","2.01"
"2009-10","Educational Service District 113","21","Lewis","21237","Toledo School District","6","67","67","31","46.2","31","46.2","46.3","13","19.39","23","34.29","0","0","21","31.3","10","14.9","0","0","36","53.7","0","1",,,"67","67","24","35.79","24","35.79","35.8","22","32.79","21","31.3","0","0","16","23.8","8","11.9","0","0","43","64.09","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.41","2.14"
"2009-10","Educational Service District 113","21","Lewis","21237","Toledo School District","7","68","66","35","51.39","35","51.39","53","9","13.19","22","32.29","2","2.89","11","16.1","22","32.29","2","2.89","33","48.5","0","0",,,"68","67","26","38.2","26","38.2","38.8","24","35.2","17","25","0","0","18","26.39","8","11.69","1","1.39","42","61.7","0","0",,,"68","67","43","63.2","43","63.2","64.2","7","10.19","17","25","1","1.39","36","52.89","6","8.8","1","1.39","25","36.7","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.55","2.11"
"2009-10","Educational Service District 113","21","Lewis","21237","Toledo School District","8","60","60","41","68.29","41","68.29","68.3","4","6.59","15","25","0","0","22","36.6","19","31.6","0","0","19","31.6","2","1",,,"60","60","35","58.29","35","58.29","58.3","16","26.6","9","15","0","0","21","35","14","23.3","0","0","25","41.6","2","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"60","60","36","60","36","60","60","10","16.6","14","23.3","0","0","29","48.29","7","11.59","0","0","24","40","2","1",,,"2.93","2.55"
"2009-10","Educational Service District 113","21","Lewis","21237","Toledo School District","10","82","81","56","68.2","56","68.2","69.1","10","12.09","15","18.19","1","1.19","27","32.89","28","34.1","1","1.19","26","31.69","2","0",,,"80","80","16","20","16","20","20","43","53.7","21","26.19","0","0","11","13.69","5","6.2","0","0","64","80","3","1",,,"79","78","66","83.5","66","83.5","84.6","5","6.29","7","8.8","4","5","44","55.6","18","22.69","1","1.19","13","16.39","5","0",,,"78","78","23","29.4","23","29.39","29.5","44","56.39","11","14.09","0","0","21","26.89","2","2.5","0","0","55","70.5","5","1",,,"2.84","1.72"
"2009-10","Educational Service District 113","21","Lewis","21300","Onalaska School District","3","59","59","47","79.59","47","79.59","79.7","3","5","9","15.19","0","0","32","54.2","15","25.39","0","0","12","20.3","1","1",,,"59","59","35","59.29","35","59.29","59.3","7","11.8","17","28.8","0","0","25","42.29","10","16.89","0","0","24","40.6","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","2.64"
"2009-10","Educational Service District 113","21","Lewis","21300","Onalaska School District","4","65","64","43","66.09","43","66.09","67.2","8","12.3","13","20","3","4.59","23","35.29","17","26.1","1","1.5","22","33.79","2","0",,,"65","64","23","35.29","23","35.29","35.9","26","40","15","23","0","0","19","29.19","4","6.09","1","1.5","42","64.59","2","0",,,"65","62","35","53.79","35","53.79","56.5","16","24.6","11","16.89","1","1.5","20","30.69","14","21.5","3","4.59","30","46.1","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.63","1.98"
"2009-10","Educational Service District 113","21","Lewis","21300","Onalaska School District","5","57","57","32","56.1","32","56.1","56.1","7","12.19","18","31.5","0","0","16","28","16","28","0","0","25","43.79","0","0",,,"57","57","18","31.5","18","31.5","31.6","23","40.29","16","28","0","0","14","24.5","4","7","0","0","39","68.4","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"57","57","9","15.69","9","15.69","15.8","28","49.1","20","35","0","0","9","15.69","0","0","0","0","48","84.2","0","0",,,"2.71","1.98"
"2009-10","Educational Service District 113","21","Lewis","21300","Onalaska School District","6","64","64","35","54.6","35","54.6","54.7","14","21.8","15","23.39","2","3.1","24","37.5","9","14","0","0","29","45.29","0","0",,,"64","64","15","23.39","15","23.39","23.4","32","50","17","26.5","0","0","13","20.3","2","3.1","0","0","49","76.5","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.37","1.76"
"2009-10","Educational Service District 113","21","Lewis","21300","Onalaska School District","7","80","80","46","57.39","46","57.39","57.5","9","11.19","25","31.19","0","0","26","32.5","20","25","0","0","34","42.5","2","0",,,"80","80","24","30","24","30","30","38","47.5","18","22.5","0","0","24","30","0","0","0","0","56","70","2","0",,,"80","77","49","61.2","49","61.2","63.6","14","17.5","14","17.5","0","0","42","52.5","7","8.69","3","3.7","31","38.7","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.71","1.83"
"2009-10","Educational Service District 113","21","Lewis","21300","Onalaska School District","8","73","69","38","52","38","52","55.1","15","20.5","16","21.89","0","0","19","26","19","26","4","5.4","35","47.89","1","1","1",,"73","69","13","17.8","13","17.8","18.8","44","60.2","12","16.39","0","0","12","16.39","1","1.3","4","5.4","60","82.09","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"73","69","24","32.79","24","32.79","34.8","24","32.79","21","28.69","0","0","14","19.1","10","13.59","4","5.4","49","67.09","1","1","1",,"2.46","1.47"
"2009-10","Educational Service District 113","21","Lewis","21300","Onalaska School District","10","80","73","59","73.7","59","73.7","80.8","5","6.2","9","11.19","0","0","20","25","39","48.7","7","8.69","21","26.19","3","3",,,"75","69","21","28","21","28","30.4","33","44","15","20","0","0","17","22.6","4","5.29","6","8","54","72","5","6",,,"79","73","61","77.2","61","77.2","83.6","4","5","8","10.09","0","0","34","43","27","34.1","6","7.5","18","22.69","4","3",,,"74","71","27","36.4","27","36.39","38","33","44.5","11","14.8","0","0","22","29.69","5","6.7","3","4","47","63.5","6","6",,,"2.98","1.73"
"2009-10","Educational Service District 113","21","Lewis","21301","Pe Ell School District","3","22","22","19","86.29","19","86.29","86.4","0","0","3","13.59","0","0","8","36.29","11","50","0","0","3","13.59","0","0",,,"22","22","20","90.9","20","90.9","90.9","1","4.5","1","4.5","0","0","13","59","7","31.8","0","0","2","9","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.36","3.18"
"2009-10","Educational Service District 113","21","Lewis","21301","Pe Ell School District","4","22","22","16","72.7","16","72.7","72.7","2","9","4","18.1","0","0","10","45.39","6","27.19","0","0","6","27.19","0","0","1",,"22","22","9","40.89","9","40.89","40.9","9","40.89","4","18.1","0","0","7","31.8","2","9","0","0","13","59","0","0","1",,"22","21","9","40.89","9","40.89","42.9","4","18.1","8","36.29","0","0","6","27.19","3","13.59","1","4.5","13","59","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2.9","2.08"
"2009-10","Educational Service District 113","21","Lewis","21301","Pe Ell School District","5","22","22","14","63.6","14","63.6","63.6","1","4.5","7","31.8","0","0","5","22.69","9","40.89","0","0","8","36.29","0","0","1",,"22","22","15","68.09","15","68.09","68.2","1","4.5","6","27.19","0","0","10","45.39","5","22.69","0","0","7","31.8","0","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,"22","22","6","27.19","6","27.19","27.3","5","22.69","11","50","0","0","5","22.69","1","4.5","0","0","16","72.7","0","0","1",,"3","2.86"
"2009-10","Educational Service District 113","21","Lewis","21301","Pe Ell School District","8","30","30","25","83.29","25","83.29","83.3","1","3.29","4","13.3","0","0","8","26.6","17","56.6","0","0","5","16.6","0","0",,,"30","30","15","50","15","50","50","4","13.3","11","36.6","0","0","12","40","3","10","0","0","15","50","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","30","14","46.6","14","46.6","46.7","6","20","10","33.29","0","0","13","43.29","1","3.29","0","0","16","53.29","0","0",,,"3.36","2.47"
"2009-10","Educational Service District 113","21","Lewis","21301","Pe Ell School District","10","22","22","18","81.8","18","81.79","81.8","1","4.5","3","13.59","0","0","6","27.19","12","54.5","0","0","4","18.1","0","0",,,"22","20","6","27.2","6","27.19","30","5","22.69","9","40.89","0","0","4","18.1","2","9","2","9","16","72.7","0","0",,,"22",,,,,,,,,,,,,,,,,,,,,,,,,"22","20","4","18.1","4","18.1","20","8","36.29","8","36.29","0","0","4","18.1","0","0","2","9","18","81.79","0","0",,,"3.31","1.95"
"2009-10","Educational Service District 113","21","Lewis","21302","Chehalis School District","3","186","183","151","81.09","151","81.09","82.5","13","6.9","19","10.19","0","0","70","37.6","81","43.5","3","1.6","35","18.8","0","1","4",,"186","183","127","68.2","127","68.2","69.4","19","10.19","37","19.8","0","0","75","40.29","52","27.89","3","1.6","59","31.69","0","1","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.14","2.82"
"2009-10","Educational Service District 113","21","Lewis","21302","Chehalis School District","4","185","184","130","70.2","130","70.2","70.7","17","9.09","37","20","8","4.29","72","38.89","50","27","1","0.5","55","29.69","0","0",,,"185","185","105","56.7","105","56.7","56.8","41","22.1","39","21","2","1","61","32.89","42","22.69","0","0","80","43.2","0","0",,,"185","182","134","72.4","134","72.4","73.6","17","9.09","31","16.69","6","3.2","83","44.79","45","24.3","3","1.6","51","27.5","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.74","2.54"
"2009-10","Educational Service District 113","21","Lewis","21302","Chehalis School District","5","214","213","146","68.2","146","68.2","68.5","17","7.9","50","23.3","5","2.29","50","23.3","91","42.5","1","0.4","68","31.69","0","1","3",,"215","214","104","48.29","104","48.29","48.6","55","25.5","55","25.5","0","0","75","34.79","29","13.4","1","0.4","111","51.6","0","0","3",,,,,,,,,,,,,,,,,,,,,,,,,,,"215","213","50","23.19","50","23.19","23.5","68","31.6","95","44.1","0","0","43","20","7","3.2","2","0.9","165","76.7","0","1","2",,"2.94","2.34"
