"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","8th Grade","148","79","0","69","0","8","1","15","1","7","116","6","1","4","69","0","0","2","0","10","142","147","144","79","148","148","146","148","138","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3545","Laurin Middle School","100639","P","AllGrades","548","273","0","275","0","23","3","52","3","32","435","26","1","13","238","0","0","9","8","60","522","547","535","310","548","548","539","540","488","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","1st Grade","61","27","0","34","0","0","1","4","1","5","50","7","0","2","27","0","0","4","1","14","54","61","59","34","61","61","57","60","47","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","2nd Grade","52","29","0","23","0","2","0","9","1","4","36","7","0","1","29","0","0","3","0","4","45","52","51","23","52","52","49","52","48","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","3rd Grade","59","32","0","27","0","1","0","5","1","7","45","12","1","1","38","0","0","5","0","11","47","58","58","21","59","59","54","59","48","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","4th Grade","54","21","0","33","0","4","0","2","1","4","43","6","0","1","30","0","0","1","1","16","48","54","53","24","54","54","53","53","38","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","5th Grade","68","29","0","39","2","2","1","7","1","4","51","5","0","2","38","0","0","0","2","8","63","68","66","30","68","68","68","66","60","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","6th Grade","46","24","0","22","0","1","0","7","0","3","35","4","0","0","25","0","0","1","3","4","42","46","46","21","46","46","45","43","42","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","7th Grade","78","43","0","35","0","4","0","10","0","3","61","2","1","0","35","0","0","3","5","17","76","77","78","43","78","78","75","73","61","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","8th Grade","72","27","0","45","0","1","0","10","1","4","56","3","0","0","36","0","0","3","3","19","69","72","72","36","72","72","69","69","53","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","AllGrades","541","256","0","285","2","16","2","57","6","38","420","57","2","7","286","0","0","21","15","106","484","539","534","255","541","541","520","526","435","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Half-day Kindergarten","24","11","0","13","0","1","0","2","0","0","21","7","0","0","15","0","0","0","0","6","17","24","24","9","24","24","24","24","18","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Kindergarten","23","12","0","11","0","0","0","1","0","3","19","4","0","0","10","0","0","0","0","3","19","23","23","13","23","23","23","23","20","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5291","Maple Grove K-8 (Closed after 2018-2019 school year)","105536","P","Pre-Kindergarten","4","1","0","3","0","0","0","0","0","1","3","0","0","0","3","0","0","1","0","4","4","4","4","1","4","4","3","4","0","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","5th Grade","118","63","0","55","0","5","2","16","1","12","82","13","0","1","61","0","0","4","4","18","105","118","117","57","118","118","114","114","100","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","6th Grade","119","58","0","61","1","1","0","14","1","11","91","11","1","1","62","1","0","3","2","17","108","118","118","57","118","119","116","117","102","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","7th Grade","122","59","0","63","3","2","0","20","0","11","86","3","0","1","59","0","0","3","3","22","119","122","121","63","122","122","119","119","100","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","8th Grade","127","64","0","63","1","9","0","18","0","13","86","3","0","1","59","0","0","2","5","18","124","127","126","68","127","127","125","122","109","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3997","Pleasant Valley Middle","100642","P","AllGrades","486","244","0","242","5","17","2","68","2","47","345","30","1","4","241","1","0","12","14","75","456","485","482","245","485","486","474","472","411","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","1st Grade","127","61","0","66","1","11","4","12","0","8","91","21","0","3","61","1","0","6","1","21","106","127","124","66","126","127","121","126","106","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","2nd Grade","115","61","0","54","1","6","0","17","2","8","81","22","0","2","58","0","0","6","0","12","93","115","113","57","115","115","109","115","103","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","3rd Grade","127","61","0","66","1","12","1","14","0","9","90","14","1","3","53","0","0","2","3","17","113","126","124","74","127","127","125","124","110","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","4th Grade","125","57","0","68","1","5","1","24","0","12","82","21","0","1","51","0","0","1","3","13","104","125","124","74","125","125","124","122","112","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","AllGrades","614","304","0","310","7","39","7","80","5","45","431","98","1","10","277","1","0","18","7","69","516","613","604","337","613","614","596","607","545","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","Half-day Kindergarten","95","54","0","41","2","1","1","10","3","6","72","17","0","1","49","0","0","3","0","4","78","95","94","46","95","95","92","95","91","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","3996","Pleasant Valley Primary","100641","P","Kindergarten","25","10","0","15","1","4","0","3","0","2","15","3","0","0","5","0","0","0","0","2","22","25","25","20","25","25","25","25","23","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","10th Grade","404","192","0","212","1","17","4","45","1","25","311","2","1","4","150","0","0","17","18","46","402","403","400","254","404","404","387","386","358","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","11th Grade","357","186","0","171","1","9","3","36","1","34","273","6","3","5","115","0","0","17","18","41","351","354","352","242","357","357","340","339","316","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","12th Grade","299","146","0","153","1","7","4","28","1","16","242","5","3","6","84","0","0","4","10","37","294","296","293","215","299","299","295","289","262","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","9th Grade","381","191","0","190","1","13","2","45","1","26","293","4","1","7","145","0","0","16","15","43","377","380","374","236","381","381","365","366","338","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4104","Prairie High School","100643","P","AllGrades","1441","715","0","726","4","46","13","154","4","101","1119","17","8","22","494","0","0","54","61","167","1424","1433","1419","947","1441","1441","1387","1380","1274","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","AllGrades","48","19","0","29","0","1","0","5","1","4","37","0","1","1","17","0","0","14","0","36","48","47","47","31","48","48","34","48","12","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4108","Preschool Infant Other","100644","S","Pre-Kindergarten","48","19","0","29","0","1","0","5","1","4","37","0","1","1","17","0","0","14","0","36","48","47","47","31","48","48","34","48","12","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","10th Grade","75","37","0","38","2","0","1","3","0","2","67","2","1","3","39","0","0","23","0","8","73","74","72","36","75","75","52","75","67","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","11th Grade","104","55","0","49","0","1","1","4","0","3","95","4","0","6","53","0","0","25","2","3","100","104","98","51","104","104","79","102","101","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","12th Grade","162","85","0","77","1","0","0","9","2","2","148","1","2","3","84","0","0","42","4","7","161","160","159","78","162","162","120","158","155","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","7th Grade","19","7","0","12","0","0","0","2","0","2","15","1","0","1","11","0","0","0","1","2","18","19","18","8","19","19","19","18","17","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","8th Grade","12","5","0","7","0","0","0","0","0","2","10","0","0","1","7","0","0","2","1","4","12","12","11","5","12","12","10","11","8","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","9th Grade","36","16","0","20","0","0","0","1","0","2","33","0","2","6","21","0","0","11","2","1","36","34","30","15","36","36","25","34","35","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","4450","Summit View High School","100648","A","AllGrades","408","205","0","203","3","1","2","19","2","13","368","8","5","20","215","0","0","103","10","25","400","403","388","193","408","408","305","398","383","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","5th Grade","129","68","0","61","0","1","1","8","0","6","113","5","0","1","52","0","0","4","2","16","124","129","128","77","129","129","125","127","113","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","6th Grade","137","70","0","67","0","1","1","6","0","3","126","1","1","5","54","0","0","3","5","25","136","136","132","83","137","137","134","132","112","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","7th Grade","135","70","0","65","0","0","2","11","0","8","114","1","2","3","57","0","0","2","0","23","134","133","132","78","135","135","133","135","112","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","8th Grade","111","48","0","63","1","0","0","12","0","8","90","2","0","2","43","0","0","4","1","12","109","111","109","68","111","111","107","110","99","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5131","Tukes Valley Middle School","104732","P","AllGrades","512","256","0","256","1","2","4","37","0","25","443","9","3","11","206","0","0","13","8","76","503","509","501","306","512","512","499","504","436","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","1st Grade","122","51","0","71","0","1","0","9","0","6","106","6","0","1","45","0","0","4","0","26","116","122","121","77","122","122","118","122","96","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","2nd Grade","137","68","0","69","0","0","0","15","0","11","111","8","1","2","64","0","0","1","1","21","129","136","135","73","137","137","136","136","116","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","3rd Grade","121","62","0","59","0","0","0","11","0","8","102","9","1","1","57","0","0","2","0","28","112","120","120","64","121","121","119","121","93","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","4th Grade","126","60","0","66","0","0","0","8","0","6","112","7","1","1","62","0","0","3","1","27","119","125","125","64","126","126","123","125","99","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","AllGrades","661","311","0","350","0","1","0","53","0","36","571","41","3","7","283","0","0","18","2","142","620","658","654","378","661","661","643","659","519","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","Half-day Kindergarten","112","54","0","58","0","0","0","6","0","4","102","11","0","1","41","0","0","5","0","16","101","112","111","71","112","112","107","112","96","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","Kindergarten","22","12","0","10","0","0","0","1","0","1","20","0","0","0","6","0","0","0","0","3","22","22","22","16","22","22","22","22","19","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","5132","Tukes Valley Primary","104733","P","Pre-Kindergarten","21","4","0","17","0","0","0","3","0","0","18","0","0","1","8","0","0","3","0","21","21","21","20","13","21","21","18","21","0","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","1st Grade","169","80","0","89","0","0","0","6","0","3","160","1","0","2","80","0","0","4","0","23","168","169","167","89","169","169","165","169","146","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","2nd Grade","152","78","0","74","0","0","0","1","0","4","147","0","1","0","80","0","0","7","1","24","152","151","152","72","152","152","145","151","128","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","3rd Grade","145","65","0","80","0","0","0","4","0","5","136","1","1","3","74","0","0","2","1","22","144","144","142","71","145","145","143","144","123","2020-05-22T00:00:00.000"
"2013-14","School","Skagit",,,"29801","ESD 189 acting as a school district","100009","3420","Whatcom Co Detention Center","103068","J","9th Grade","3","1","0","2","0","0","0","1","0","0","2","0","0","0","0","0","0","3","0","0","3","3","3","3","3","3","0","3","3","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","4th Grade","160","72","0","88","0","0","0","5","0","4","151","2","0","2","82","0","0","2","2","24","158","160","158","78","160","160","158","158","136","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","AllGrades","822","390","0","432","0","0","0","18","0","24","780","6","2","8","405","0","0","22","4","122","816","820","814","417","822","822","800","818","700","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","Half-day Kindergarten","182","86","0","96","0","0","0","2","0","7","173","2","0","1","83","0","0","6","0","15","180","182","181","99","182","182","176","182","167","2020-05-22T00:00:00.000"
"2013-14","School","Clark","Educational Service District 112","100003","6119","Battle Ground School District","100018","2910","Yacolt Primary","100636","P","Pre-Kindergarten","14","9","0","5","0","0","0","0","0","1","13","0","0","0","6","0","0","1","0","14","14","14","14","8","14","14","13","14","0","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","1st Grade","74","37","0","37","0","30","3","23","0","4","14","32","0","0","25","0","0","8","0","6","42","74","74","49","74","74","66","74","68","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","2nd Grade","73","39","0","34","0","15","4","21","1","3","29","23","0","3","34","0","0","3","5","11","50","73","70","39","73","73","70","68","62","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","3rd Grade","45","19","0","26","0","12","3","16","0","1","13","16","0","1","21","0","0","5","0","10","29","45","44","24","45","45","40","45","35","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","4th Grade","60","34","0","26","0","12","5","23","1","11","8","13","0","2","36","0","0","1","2","8","47","60","58","24","60","60","59","58","52","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","5th Grade","40","22","0","18","0","5","0","18","0","1","16","13","0","1","24","0","0","4","1","11","27","40","39","16","40","40","36","39","29","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","AllGrades","362","183","0","179","0","103","17","117","3","23","99","136","0","7","161","0","0","30","8","47","226","362","355","201","362","362","332","354","315","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3633","Ardmore Elementary School","101386","P","Half-day Kindergarten","70","32","0","38","0","29","2","16","1","3","19","39","0","0","21","0","0","9","0","1","31","70","70","49","70","70","61","70","69","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","10th Grade","29","15","0","14","0","5","1","4","0","5","14","0","0","0","4","0","0","4","7","6","29","29","29","25","29","29","25","22","23","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","11th Grade","29","7","0","22","0","2","1","2","0","3","21","0","0","0","4","0","0","7","5","9","29","29","29","25","29","29","22","24","20","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","6th Grade","71","40","0","31","0","12","6","4","0","4","45","1","0","0","15","0","0","2","9","11","70","71","71","56","71","71","69","62","60","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","7th Grade","70","30","0","40","1","16","4","5","0","4","40","1","1","1","9","0","0","1","5","15","69","69","69","61","70","70","69","65","55","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","8th Grade","75","26","0","49","0","17","1","3","0","6","48","0","0","1","10","0","0","0","16","16","75","75","74","65","75","75","75","59","59","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","9th Grade","23","15","0","8","0","3","1","0","0","0","19","0","0","1","3","0","0","3","4","6","23","23","22","20","23","23","20","19","17","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5240","Bellevue Big Picture School","105341","A","AllGrades","297","133","0","164","1","55","14","18","0","22","187","2","1","3","45","0","0","17","46","63","295","296","294","252","297","297","280","251","234","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","10th Grade","392","177","0","215","1","113","12","29","2","30","205","28","0","3","55","0","0","15","37","49","364","392","389","337","392","392","377","355","343","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","11th Grade","360","162","0","198","2","102","10","19","0","24","203","17","1","4","45","0","0","9","42","22","343","359","356","315","360","360","351","318","338","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","12th Grade","377","162","0","215","0","99","14","28","1","19","216","29","0","3","48","0","0","12","39","26","348","377","374","329","377","377","365","338","351","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","9th Grade","373","169","0","204","0","75","2","27","0","46","223","6","0","2","43","0","0","12","27","28","367","373","371","330","373","373","361","346","345","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","2701","Bellevue High School","101357","P","AllGrades","1502","670","0","832","3","389","38","103","3","119","847","80","1","12","191","0","0","48","145","125","1422","1501","1490","1311","1502","1502","1454","1357","1377","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","1st Grade","64","24","0","40","0","13","3","9","0","8","31","4","0","0","3","0","0","2","0","8","60","64","64","61","64","64","62","64","56","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","2nd Grade","68","28","0","40","0","25","0","7","0","4","32","10","0","0","1","0","0","2","3","5","58","68","68","67","68","68","66","65","63","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","3rd Grade","68","36","0","32","0","21","0","4","0","5","38","2","0","0","3","0","0","1","3","10","66","68","68","65","68","68","67","65","58","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","4th Grade","74","37","0","37","0","19","0","2","0","7","46","6","0","0","3","0","0","1","5","11","68","74","74","71","74","74","73","69","63","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","5th Grade","71","37","0","34","0","19","2","7","0","6","37","1","0","1","6","0","0","2","3","6","70","71","70","65","71","71","69","68","65","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","AllGrades","401","191","0","210","0","111","6","31","0","32","221","38","0","1","16","0","0","11","14","44","363","401","400","385","401","401","390","387","357","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","3705","Bennett Elementary School","101388","P","Half-day Kindergarten","56","29","0","27","0","14","1","2","0","2","37","15","0","0","0","0","0","3","0","4","41","56","56","56","56","56","53","56","52","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","1832","Bsd Voc Ed/Career Educ Options (Closed after 2014-2015 school year)","101356","A","11th Grade","14","3","0","11","0","1","0","0","0","3","10","0","0","0","0","0","0","0","0","0","14","14","14","14","14","14","14","14","14","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","1832","Bsd Voc Ed/Career Educ Options (Closed after 2014-2015 school year)","101356","A","12th Grade","18","8","0","10","0","1","0","0","0","2","15","0","0","0","0","0","0","1","0","0","18","18","18","18","18","18","17","18","18","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","1832","Bsd Voc Ed/Career Educ Options (Closed after 2014-2015 school year)","101356","A","AllGrades","32","11","0","21","0","2","0","0","0","5","25","0","0","0","0","0","0","1","0","0","32","32","32","32","32","32","31","32","32","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5325","Career Education Options Reengagement Program","105645","R","11th Grade","11","9","0","2","0","0","0","1","0","2","8","0","0","0","0","0","0","2","0","0","11","11","11","11","11","11","9","11","11","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5325","Career Education Options Reengagement Program","105645","R","12th Grade","203","87","0","116","2","19","19","33","1","16","113","0","1","0","0","0","0","75","0","0","203","202","203","203","203","203","128","203","203","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5325","Career Education Options Reengagement Program","105645","R","AllGrades","214","96","0","118","2","19","19","34","1","18","121","0","1","0","0","0","0","77","0","0","214","213","214","214","214","214","137","214","214","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","10th Grade","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","11th Grade","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","2","2","2","2","2","2","0","2","2","2020-05-22T00:00:00.000"
"2013-14","School","King","Puget Sound Educational Service District 121","100006","17405","Bellevue School District","100019","5281","Central Educational Services","105522","P","12th Grade","42","12","0","30","0","9","3","4","0","3","23","0","1","1","13","0","0","1","0","40","42","41","41","29","42","42","41","42","2","2020-05-22T00:00:00.000"
