"openeddate","openedyear","status","practicecode","practicename","businesscategory","naics","naicsname","businessname","businessstreetline1","businessstreetline2","businesscity","businessstate","businesszip","estimatedsavings","practiceid","actualsavings","complaintid","businessid","id","location"
"2022-09-09T00:00:00.000","2022","Open","318","Charge:Service Not Performed/Product not delivered","Travel","721100-Travel Accomodations",,"AirBnB","888 Brannan St","","San Francisco","CA","94103    ","0.00","40","0.00","625545","259487","40000625545",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Travel","721100-Travel Accomodations",,"Days Inn by Wyndham - Ocean Shores","891 Ocean Shores Blvd NW","","Ocean Shores","WA","98569    ","0.00","60","0.00","625799","314174","60000625799",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Legal Services","541100-Legal Services- Attorneys",,"","","","Tacoma","WA","98402    ","0.00","60","0.00","625753","319232","60000625753",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Zulily LLC","2601 Elliott Ave Ste 200","","Seattle","WA","98121-1389","0.00","60","0.00","625791","273339","60000625791",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Computer & office machine system repair & maintena","811212-Computer & office machine system repair & maintena",,"","","","","WA","         ","0.00","60","0.00","625738","319227","60000625738",
"2022-09-09T00:00:00.000","2022","New","642","Landlord/Tenant - Residential","Government Agencies","920000-Public Administration",,"Seattle Housing Authority","190 Queen Anne Ave N","","Seattle","WA","98109-1028","0.00","159","0.00","625599","258155","159000625599",
"2022-09-09T00:00:00.000","2022","Open","320","Unsatisfactory Repair/Service","Auto Repair","811100-Automotive Repair & Maintenance",,"Willands Auto Tech","2040 Vista Dr","","Ferndale","WA","98248    ","0.00","42","0.00","625407","203679","42000625407",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Contractors","233000-General Contracting, building, & developing",,"","","","Kent","WA","         ","0.00","60","0.00","625736","319226","60000625736",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","60","0.00","625805","215014","60000625805",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Toyota of Seattle","2121 8th Ave","","Seattle","WA","98121-2607","0.00","60","0.00","625782","30280","60000625782",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Collections","561440-Collection Agencies",,"Providence Health and Services","Department of Legal Affairs","PO Box 389672","Seattle","WA","98138-9672","0.00","60","0.00","625737","134748","60000625737",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","60","0.00","625745","215014","60000625745",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Books/Magazines & Directory Publishers","511140-Database & Directory Publishers",,"Zillow Group Inc/Trulia Inc","1301 2nd Ave 31st Fl","","Seattle","WA","98101    ","0.00","60","0.00","625748","237392","60000625748",
"2022-09-09T00:00:00.000","2022","New","999","Other/Miscellaneous","Telecommunications","513320-Telecommunications/Wireless",,"Verizon Wireless","6955 S Morelos Pl","","Chandler","AZ","85226    ","0.00","60","0.00","625768","208328","60000625768",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"","","","Yakima","WA","98901    ","0.00","60","0.00","625620","319180","60000625620",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Security Systems (including locksmiths)","561620-Security Systems (including locksmiths)",,"Brinks Home Security fka Monitronics/Moni Smart Security","PO Box 814530","","Dallas","TX","75381-4530","0.00","60","0.00","625565","288906","60000625565",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Swickard Edmonds LLC dba Swickard Toyota","21300 Hwy 99","","Edmonds ","WA","98026    ","0.00","60","0.00","625619","311442","60000625619",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","621910-Ambulance Services",,"","","","Newport","OR","97365    ","0.00","60","0.00","625714","250419","60000625714",
"2022-09-08T00:00:00.000","2022","New","026","Advertising","Retail Sales","452100-Department Stores",,"","","","Bellevue","WA","98004    ","0.00","19","0.00","625715","319217","19000625715",
"2022-09-08T00:00:00.000","2022","Closed","059","Automatic Dialing","Real Estate Agents & Agencies","531200-Real Estate Agents & Agencies",,"","","","","WA","         ","0.00","21","0.00","625628","319182","21000625628",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","60","0.00","625717","215014","60000625717",
"2022-09-08T00:00:00.000","2022","New","326","New Motor Venhicle Issue","Automobile Manufacturing","336111-Automobile Manufacturing",,"Hyundai Motor America","10550 Talber Ave","","Fountain Valley","CA","92708    ","0.00","234","0.00","625616","259825","234000625616",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Facebook","","","Palo Alto","CA","         ","0.00","60","0.00","625632","215014","60000625632",
"2022-09-08T00:00:00.000","2022","New","303","Questionable Quality Product/Service","Auto Sales","441100-Automotive Dealers",,"Haselwood Volkswagen Hyundai","5008 Auto Ctr Blvd","","Bremerton","WA","98312    ","0.00","35","0.00","625639","287448","35000625639",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Health Care","622000-Hospitals",,"Swedish Hospital Medical Center","Department of Legal Affairs","747 Broadway","Seattle","WA","98122-4307","0.00","60","0.00","625617","11797","60000625617",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Government Agencies","920000-Public Administration",,"Tacoma Housing Authority","902 S L St","","Tacoma","WA","98405    ","0.00","60","0.00","625624","247424","60000625624",
"2022-09-08T00:00:00.000","2022","Open","629","General maintenance","MHU Use Only - MH landlord","531190-MHU Use Only - MH landlord",,"Sunrise Acres","PO Box 3130","","Battleground","WA","98604-2939","0.00","144","0.00","625382","319016","144000625382",
"2022-09-08T00:00:00.000","2022","New","211","Seller Account Issue","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","225","0.00","625647","120419","225000625647",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Personal Care Services","812100-Personal Care Services",,"","","","Lacey","WA","98516    ","0.00","16","0.00","625634","319184","16000625634",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Telecommunications","513320-Telecommunications/Wireless",,"T-Mobile","PO Box 37380","","Albuquerque","NM","87176    ","0.00","107","0.00","625727","118545","107000625727",
"2022-09-08T00:00:00.000","2022","New","640","Fees","Residential Landlord","531311-Residential property managers (includes landlords)",,"First Western Properties","2940 Fairview Ave E","","Seattle","WA","98102    ","0.00","157","0.00","625573","303065","157000625573",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Electronic Shopping","454100-Electronic Shopping & Mail Order Houses",,"Amazon.com","PO Box 81226","","Seattle","WA","98108-1226","0.00","16","0.00","625682","120419","16000625682",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Rental & leasing services","532000-Rental & leasing services",,"U-Haul","2727 N Central Ave","","Phoenix","AZ","85004    ","0.00","60","0.00","625607","36283","60000625607",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Unclassified Establishments","990000-Unclassified Establishments",," Unknown","","","","  ","         ","0.00","60","0.00","625642","207054","60000625642",
"2022-09-08T00:00:00.000","2022","New","022","Failure To Adjust/Refund","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"","","","Hawthorne","CA","90250    ","0.00","16","0.00","625669","319198","16000625669",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Health Care","622000-Hospitals",,"Seattle Children's Hospital","PO Box 5371","","Seattle","WA","98145-5005","0.00","107","0.00","625627","227198","107000625627",
"2022-09-08T00:00:00.000","2022","New","206","Right To Cancel","Contractors","235000-Special trade Contractors (includes plumbers, elec",,"SteelMasters","1023 Laskin Rd Ste 109","","Virginia Beach","VA","23451    ","0.00","30","0.00","625674","266092","30000625674",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Travel","561510-Travel Agents",,"Expedia","1111 Expedia Group Way W","","Seattle","WA","98119    ","0.00","60","0.00","625601","101785","60000625601",
"2022-09-08T00:00:00.000","2022","Open","410","Discrimination","Restaurants and Bars","722000-Restaurants and Bars",,"Taco Bell Corporate Office","1 Glen Bell Wy","","Irvine","CA","92618    ","0.00","47","0.00","625595","289020","47000625595",
"2022-09-08T00:00:00.000","2022","New","642","Landlord/Tenant - Residential","Government Agencies","920000-Public Administration",,"Tacoma Housing Authority","902 S L St","","Tacoma","WA","98405    ","0.00","159","0.00","625624","247424","159000625624",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Promoters of performing arts, sports & similar eve","711300-Promoters of performing arts, sports & similar eve",,"Brown Paper Tickets","220 Nickerson St","","Seattle","WA","98109    ","0.00","60","0.00","625648","234148","60000625648",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Couriers & Express Delivery Services","492110-Couriers & Express Delivery Services",,"Door Dash","901 Market St Fl 6","","San Francisco","CA","94103    ","0.00","60","0.00","625598","290330","60000625598",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Residential Landlord","531311-Residential property managers (includes landlords)",,"Williams Investments","2517 Colby Ave","","Everett","WA","98201    ","0.00","60","0.00","625641","229635","60000625641",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Auto Repair","811100-Automotive Repair & Maintenance",,"Bankers Auto Rebuild & Towing","405 S 7th St","","Renton","WA","98057    ","0.00","107","0.00","625694","273560","107000625694",
"2022-09-08T00:00:00.000","2022","Open","999","Other/Miscellaneous","Health and Diet Clubs","713940-Fitness & Recreational Industries",,"24 Hour Fitness","12647 Alcosta Blvd Ste 500","","San Ramon","CA","94583    ","0.00","60","0.00","625687","94522","60000625687",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Collections","561440-Collection Agencies",,"Valley Empire Collections","PO Box 141248","","Spokane Valley","WA","99214    ","0.00","60","0.00","625654","107732","60000625654",
"2022-09-08T00:00:00.000","2022","Closed","320","Unsatisfactory Repair/Service","Retail Sales","452910-Warehouse Clubs & Superstores",,"Walmart","702 SW 8th St","","Bentonville","AR","72716    ","0.00","42","0.00","625631","100726","42000625631",
"2022-09-08T00:00:00.000","2022","New","203","Internet & Mobile device based transaction","Software Publishers","511210-Software Publishers",,"Microsoft Corporation","One Microsoft Wy","","Redmond","WA","98052    ","0.00","27","0.00","625643","7861","27000625643",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Retail Sales","445110-Supermarkets",,"Safeway","1121 124th Ave NE","","Bellevue","WA","98005-2101","0.00","60","0.00","625651","111037","60000625651",
"2022-09-08T00:00:00.000","2022","New","999","Other/Miscellaneous","Auto Sales","441100-Automotive Dealers",,"Larson Automotive Group","6411 20th St E","","Fife","WA","98424    ","0.00","60","0.00","625652","228077","60000625652",
"2022-09-08T00:00:00.000","2022","New","303","Questionable Quality Product/Service","Admin. & support services (office admin., faciliti","560000-Admin. & support services (office admin., faciliti",,"RocketReach LLC","10400 NE 4th St Fl 5 Unit 133","","Bellevue","WA","98004    ","0.00","35","0.00","625724","305463","35000625724",
"2022-09-08T00:00:00.000","2022","New","448","Student Loan Issue","Consumer Lending & Transfer Agents","522291-Consumer Lending (includes Payday Lenders)",,"Navient","PO Box 4200 ","","Wilkes-Barre","PA","18773    ","0.00","187","0.00","625629","122656","187000625629",
"2022-09-08T00:00:00.000","2022","New","208","Partial Performance","Insurance","524000-Insurance Carriers & Related Activities",,"","","","Renton","WA","98056    ","0.00","31","0.00","625615","319179","31000625615",
"2022-09-08T00:00:00.000","2022","Open","204","Unsolicited E-mail","Dating Clubs and Social Networking","812199-Dating Clubs and Social Networking",,"Classmates.com / Memory Lane","1687 114th Ave SE Ste 200","","Bellevue","WA","98004    ","0.00","28","0.00","625608","119220","28000625608",
"2022-09-08T00:00:00.000","2022","New","316","Billing Issues","Broadband Providers","514191-Internet service providers/info. services (doesn't",,"Comcast","1323 34th Ave","","Fife","WA","98424    ","0.00","107","0.00","625692","204915","107000625692",
"2022-09-08T00:00:00.000","2022","New","318","Charge:Service Not Performed/Product not delivered","Travel","561520-Tour Operators",,"Viking River Cruises","5700 Canoga Ave Ste 200","","Woodland Hills","CA","91367    ","0.00","40","0.00","625699","282378","40000625699",
"2022-09-08T00:00:00.000","2022","Open","301","Failure To Deliver/Perform","Insurance","524000-Insurance Carriers & Related Activities",,"Assurant","11222 Quail Roost Dr","","Miami","FL","33157    ","0.00","33","0.00","625572","287865","33000625572",
