"schoolyear","organizationlevel","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","gradelevel","all_students","female","gender_x","male","american_indian_alaskan_native","asian","black_african_american","hispanic_latino_of_any_race","native_hawaiian_other_pacific","two_or_more_races","white","english_language_learners","foster_care","homeless","low_income","migrant","military_parent","mobile","section_504","students_with_disabilities","non_english_language_learners","non_foster_care","non_homeless","non_low_income","non_migrant","non_military_parent","non_mobile","non_section_504","students_without_disabilities","dataasof"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","5037","Auburn Mountainview High School","104154","P","AllGrades","1426","701","0","725","6","132","128","183","15","81","881","75","8","11","583","0","0","65","41","114","1351","1418","1415","843","1426","1426","1361","1385","1312","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","10th Grade","425","223","0","202","3","41","14","72","4","20","271","14","1","2","139","0","0","12","10","23","411","424","423","286","425","425","413","415","402","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","11th Grade","439","230","0","209","4","38","27","55","3","19","293","19","1","2","140","0","0","11","12","27","420","438","437","299","439","439","428","427","412","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","12th Grade","384","185","0","199","3","37","18","46","5","12","263","16","0","1","104","0","0","20","10","27","368","384","383","280","384","384","364","374","357","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","9th Grade","447","205","0","242","6","33","18","82","4","18","286","26","1","0","154","0","0","31","18","26","421","446","447","293","447","447","416","429","421","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","4474","Auburn Riverside High School","101432","P","AllGrades","1695","843","0","852","16","149","77","255","16","69","1113","75","3","5","537","0","0","74","50","103","1620","1692","1690","1158","1695","1695","1621","1645","1592","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","10th Grade","441","212","0","229","18","27","36","96","17","32","215","33","7","6","244","0","0","28","6","55","408","434","435","197","441","441","413","435","386","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","11th Grade","400","198","0","202","6","18","28","78","16","20","234","27","7","8","210","0","0","38","11","45","373","393","392","190","400","400","362","389","355","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","12th Grade","449","214","0","235","15","22","40","85","22","16","249","30","2","6","247","0","0","30","6","75","419","447","443","202","449","449","419","443","374","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","9th Grade","421","206","0","215","15","24","32","88","9","28","225","31","3","8","266","1","0","50","8","54","390","418","413","155","420","421","371","413","367","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2795","Auburn Senior High School","101417","P","AllGrades","1711","830","0","881","54","91","136","347","64","96","923","121","19","28","967","1","0","146","31","229","1590","1692","1683","744","1710","1711","1565","1680","1482","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","6th Grade","239","121","0","118","3","15","20","51","14","10","126","24","0","2","164","0","0","11","2","32","215","239","237","75","239","239","228","237","207","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","7th Grade","249","110","0","139","4","18","18","40","15","6","148","20","1","2","142","0","0","15","4","30","229","248","247","107","249","249","234","245","219","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","8th Grade","257","130","0","127","3","18","16","38","17","12","153","21","2","3","145","0","0","15","6","39","236","255","254","112","257","257","242","251","218","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2394","Cascade Middle School","101414","P","AllGrades","745","361","0","384","10","51","54","129","46","28","427","65","3","7","451","0","0","41","12","101","680","742","738","294","745","745","704","733","644","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","1st Grade","48","29","0","19","7","2","3","15","1","6","14","9","0","0","37","0","0","1","0","10","39","48","48","11","48","48","47","48","38","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","2nd Grade","74","32","0","42","17","3","5","21","1","10","17","11","0","0","62","0","0","5","0","12","63","74","74","12","74","74","69","74","62","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","3rd Grade","47","29","0","18","7","0","4","15","0","6","15","2","0","0","37","0","0","2","0","6","45","47","47","10","47","47","45","47","41","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","4th Grade","47","17","0","30","7","1","4","15","1","5","14","4","0","0","32","0","0","5","2","15","43","47","47","15","47","47","42","45","32","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","5th Grade","60","32","0","28","13","1","4","13","0","13","16","4","0","0","48","0","0","5","0","18","56","60","60","12","60","60","55","60","42","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","AllGrades","339","163","0","176","64","8","28","97","3","45","94","43","0","0","256","0","0","26","2","80","296","339","339","83","339","339","313","337","259","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Half-day Kindergarten","45","18","0","27","9","1","4","15","0","5","11","13","0","0","30","0","0","3","0","5","32","45","45","15","45","45","42","45","40","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3439","Chinook Elementary School","101421","P","Pre-Kindergarten","18","6","0","12","4","0","4","3","0","0","7","0","0","0","10","0","0","5","0","14","18","18","18","8","18","18","13","18","4","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","1st Grade","65","36","0","29","2","2","7","14","3","0","37","20","0","1","46","0","0","5","0","6","45","65","64","19","65","65","60","65","59","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","2nd Grade","74","35","0","39","0","3","5","19","1","1","45","17","1","0","49","0","0","9","2","12","57","73","74","25","74","74","65","72","62","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","3rd Grade","81","37","0","44","0","6","11","21","7","4","32","20","1","2","70","0","0","8","0","10","61","80","79","11","81","81","73","81","71","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","4th Grade","76","35","0","41","1","3","11","20","6","3","32","14","0","0","60","0","0","5","2","9","62","76","76","16","76","76","71","74","67","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","5th Grade","68","33","0","35","0","9","5","11","4","1","38","13","0","0","47","0","0","7","1","8","55","68","68","21","68","68","61","67","60","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","AllGrades","475","224","0","251","5","32","43","112","29","21","233","118","2","5","338","0","0","53","5","77","357","473","470","137","475","475","422","470","398","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Half-day Kindergarten","81","39","0","42","1","6","2","19","8","9","36","34","0","1","52","0","0","14","0","11","47","81","80","29","81","81","67","81","70","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","2932","Dick Scobee Elementary School","101418","P","Pre-Kindergarten","30","9","0","21","1","3","2","8","0","3","13","0","0","1","14","0","0","5","0","21","30","30","29","16","30","30","25","30","9","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","1st Grade","77","42","0","35","0","7","12","18","1","5","34","18","1","0","50","0","0","4","0","6","59","76","77","27","77","77","73","77","71","2020-05-22T00:00:00.000"
"2010-11","School","King","Puget Sound Educational Service District 121","100006","17408","Auburn School District","100016","3745","Evergreen Heights Elementary","101424","P","2nd Grade","72","37","0","35","0","13","7","13","0","2","37","15","1","2","42","0","0","3","1","8","57","71","70","30","72","72","69","71","64","2020-05-22T00:00:00.000"
