"rowid","schoolyear","organizationlevel","organizationid","organizationname","county","esdname","esdorganizationid","districtcode","districtname","districtorganizationid","schoolcode","schoolname","schoolorganizationid","currentschooltype","latitude","longitude","physicaladdress","mailingaddress","programdesignid","programdesign","languageid","languageofinstruction","programmodel","dl_lowestgradelevelcode","dl_highestgradelevelcode","duallanguagewebsite","hasdlprogramming","districtcountdlschools","districtcountdlprograms","dataasof"
"13619","2020-21","School","106228","Ferndale Virtual Academy","Whatcom","Northwest Educational Service District 189","100009","37502","Ferndale School District","100087","5579","Ferndale Virtual Academy","106228","P","48.85272985","-122.5930899","5830 Golden Eagle Drive PO Box 428, Ferndale, Washington, 98248","5830 Golden Eagle Drive PO Box 428, Ferndale, Washington, 98248","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13620","2020-21","School","101654","Fernwood Elementary","King","Puget Sound Educational Service District 121","100006","17417","Northshore School District","100174","4306","Fernwood Elementary","101654","P","47.820044","-122.178974","3933 Jewell RD, Bothell, Washington, 98012-7331","3933 Jewell RD, Bothell, Washington, 98012-7331","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13621","2020-21","School","102727","Ferris High School","Spokane","Educational Service District 101","100001","32081","Spokane School District","100247","3412","Ferris High School","102727","P","47.619724","-117.365347","3020 E 37Th Ave, Spokane, Washington, 99223-4598","3020 E 37Th Ave, Spokane, Washington, 99223-4598","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13622","2020-21","School","102064","Ferrucci Jr High","Pierce","Puget Sound Educational Service District 121","100006","27003","Puyallup School District","100207","4183","Ferrucci Jr High","102064","P","47.160596","-122.270659","3213 Wildwood Pk Dr, Puyallup, Washington, 98374-1351","3213 Wildwood Pk Dr, Puyallup, Washington, 98374-1351","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","2021-01-27T00:00:00.000"
"13623","2020-21","School","106161","Ferry County Open Doors - Youth Reengagement","Ferry","Educational Service District 101","100001","10050","Curlew School District","100061","5530","Ferry County Open Doors - Youth Reengagement","106161","R","48.93367098","-118.7660103","3 Campus Drive, Curlew, Washington, 99118","PO Box 370, Curlew, Washington, 99118","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13624","2020-21","School","102394","Fidalgo Elementary","Skagit","Northwest Educational Service District 189","100009","29103","Anacortes School District","100013","3182","Fidalgo Elementary","102394","P","48.446439","-122.582668","13590 Gibralter Road, Anacortes, Washington, 98221-9699","13590 Gibralter Road, Anacortes, Washington, 98221-9699","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13625","2020-21","School","102332","Fife High School","Pierce","Puget Sound Educational Service District 121","100006","27417","Fife School District","100088","2773","Fife High School","102332","P","47.238588","-122.353952","5616 20th St E, Tacoma, Washington, 98424-2026","5616 20th St E, Tacoma, Washington, 98424-2026","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13626","2020-21","School","106231","Fife Open Doors","Pierce","Puget Sound Educational Service District 121","100006","27417","Fife School District","100088","5582","Fife Open Doors","106231","R","47.23869878","-122.3517881","5802 20th Street East, Tacoma, Washington, 98424","5802 20th Street East, Tacoma, Washington, 98424","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13627","2020-21","School","102705","Finch Elementary","Spokane","Educational Service District 101","100001","32081","Spokane School District","100247","2312","Finch Elementary","102705","P","47.69222","-117.453191","3717 N Milton St, Spokane, Washington, 99205-2399","3717 N Milton St, Spokane, Washington, 99205-2399","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13628","2020-21","School","100394","Finley Elementary","Benton","Educational Service District 123","100007","3053","Finley School District","100089","3078","Finley Elementary","100394","P","46.143871","-119.053079","213504 E COUGAR RD, KENNEWICK, Washington, 99337-7203","213504 E COUGAR RD, KENNEWICK, Washington, 99337-7203","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13629","2020-21","School","100395","Finley Middle School","Benton","Educational Service District 123","100007","3053","Finley School District","100089","4031","Finley Middle School","100395","P","46.154915","-119.034625","37208 S FINLEY RD, KENNEWICK, Washington, 99337-7574","37208 S FINLEY RD, KENNEWICK, Washington, 99337-7574","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13630","2020-21","School","101535","Finn Hill Middle School","King","Puget Sound Educational Service District 121","100006","17414","Lake Washington School District","100127","3590","Finn Hill Middle School","101535","P","47.719913","-122.232688","8040 NE 132nd ST, Kirkland, Washington, 98034-2522","8040 NE 132nd ST, Kirkland, Washington, 98034-2522","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13631","2020-21","School","100517","Fir Grove Childrens Center","Clark","Educational Service District 112","100003","6037","Vancouver School District","100278","1574","Fir Grove Childrens Center","100517","S","45.64241535","-122.629641","2920 FALK RD, VANCOUVER, Washington, 98661-5604","2920 FALK RD, VANCOUVER, Washington, 98661-5604","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13632","2020-21","School","100604","Fircrest Elementary School","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","3971","Fircrest Elementary School","100604","P","45.62755005","-122.5501411","12001 NE Ninth Street, Vancouver, Washington, 98684-4937","12001 NE Ninth Street, Vancouver, Washington, 98684-4937","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13633","2020-21","School","101487","Fircrest Residential Habilitation","King","Puget Sound Educational Service District 121","100006","17412","Shoreline School District","100236","2612","Fircrest Residential Habilitation","101487","I","47.74120706","-122.3124571","15230 15th N.E., Shoreline, Washington, 98155-0000","15230 15th N.E., Shoreline, Washington, 98155-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
"13634","2020-21","School","102042","Firgrove Elementary","Pierce","Puget Sound Educational Service District 121","100006","27003","Puyallup School District","100207","2496","Firgrove Elementary","102042","P","47.130419","-122.293857","13918 Meridian S, Puyallup, Washington, 98373-5621","13918 Meridian S, Puyallup, Washington, 98373-5621","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","2021-01-27T00:00:00.000"
"13635","2020-21","School","104896","First Creek Middle School","Pierce","Puget Sound Educational Service District 121","100006","27010","Tacoma School District","100261","5170","First Creek Middle School","104896","P","47.209298","-122.405535","1801 E. 56th Street, Tacoma, Washington, 98404","1801 E. 56th Street, Tacoma, Washington, 98404","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","2","2","2021-01-27T00:00:00.000"
"13636","2020-21","School","105684","First Place Scholars Charter School (Closed after 2015-2016 school year)","King","Puget Sound Educational Service District 121","100006","17901","First Place Scholars Charter School District","105683","5341","First Place Scholars Charter School (Closed after 2015-2016 school year)","105684","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13637","2020-21","School","102215","Firwood","Pierce","Puget Sound Educational Service District 121","100006","27400","Clover Park School District","100047","2041","Firwood","102215","I","47.18173097","-122.5604932","8805 Steilacoom Blvd SW, Steilacoom, Washington, 98498-4771","8805 Steilacoom Blvd SW, Steilacoom, Washington, 98498-4771","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13638","2020-21","School","103096","Fisher Elementary School","Whatcom","Northwest Educational Service District 189","100009","37504","Lynden School District","100136","3417","Fisher Elementary School","103096","P","48.944023","-122.467376","501 N 14TH ST, LYNDEN, Washington, 98264-0000","501 N 14TH ST, LYNDEN, Washington, 98264-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13639","2020-21","School","100617","Fishers Landing Elementary School","Clark","Educational Service District 112","100003","6114","Evergreen School District (Clark)","100084","4499","Fishers Landing Elementary School","100617","P","45.59494118","-122.4887765","3800 SE Hiddenbrook Drive, Vancouver, Washington, 98683-8274","3800 SE Hiddenbrook Drive, Vancouver, Washington, 98683-8274","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","5","5","2021-01-27T00:00:00.000"
"13640","2020-21","School","102327","Foothills Elementary","Pierce","Puget Sound Educational Service District 121","100006","27416","White River School District","100294","4309","Foothills Elementary","102327","P","47.160067","-122.115757","10621 234th Ave E., Buckley, Washington, 98321-9209","PO Box 2210, Buckley, Washington, 98321-2210","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13641","2020-21","School","100470","Foothills Middle School","Chelan","North Central Educational Service District 171","100008","4246","Wenatchee School District","100290","4432","Foothills Middle School","100470","P","47.443134","-120.336028","1410 MAPLE ST, WENATCHEE, Washington, 98801-0000","1410 MAPLE ST, WENATCHEE, Washington, 98801-0000","2","Two-way","243","Spanish","50-50","6","8","http://www.wenatcheeschools.org/fms/","1","2","2","2021-01-27T00:00:00.000"
"13642","2020-21","School","101871","Fords Prairie Elementary","Lewis","Capital Region ESD 113","100004","21401","Centralia School District","100040","2704","Fords Prairie Elementary","101871","P","46.734978","-122.988313","1620 Harrison Avenue, Centralia, Washington, 98531-4533","1620 Harrison Avenue, Centralia, Washington, 98531-4533","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13643","2020-21","School","104350","Forest View Elementary School","Snohomish","Northwest Educational Service District 189","100009","31002","Everett School District","100083","5091","Forest View Elementary School","104350","P","47.857294","-122.15632","5601 156th St. SE, Everett, Washington, 98208-8939","5601 156th St. SE, Everett, Washington, 98208-8939","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13644","2020-21","School","100509","Forks Alternative School (Closed after 2019-2020 school year)","Clallam","Olympic Educational Service District 114","100005","5402","Quillayute Valley School District","100210","1500","Forks Alternative School (Closed after 2019-2020 school year)","100509","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13645","2020-21","School","100514","Forks Elementary School","Clallam","Olympic Educational Service District 114","100005","5402","Quillayute Valley School District","100210","3737","Forks Elementary School","100514","P","47.9473","-124.378936","301 South Elderberry Ave, Forks, Washington, 98331-0000","301 South Elderberry Ave, Forks, Washington, 98331-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13646","2020-21","School","100512","Forks High School","Clallam","Olympic Educational Service District 114","100005","5402","Quillayute Valley School District","100210","2349","Forks High School","100512","P","47.948064","-124.382598","261 South Spartan Avenue, Forks, Washington, 98331-0000","261 South Spartan Avenue, Forks, Washington, 98331-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13647","2020-21","School","105790","Forks Intermediate School (Closed after 2019-2020 school year)","Clallam","Olympic Educational Service District 114","100005","5402","Quillayute Valley School District","100210","5363","Forks Intermediate School (Closed after 2019-2020 school year)","105790","P","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13648","2020-21","School","100513","Forks Middle School","Clallam","Olympic Educational Service District 114","100005","5402","Quillayute Valley School District","100210","2609","Forks Middle School","100513","P","47.949356","-124.383496","121 South Spartan Avenue, Forks, Washington, 98331-0000","121 South Spartan Avenue, Forks, Washington, 98331-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13649","2020-21","School","102887","Fort Colville Elementary","Stevens","Educational Service District 101","100001","33115","Colville School District","100053","4180","Fort Colville Elementary","102887","P","48.534443","-117.891327","1212 E Ivy Ave, Colville, Washington, 99114-3400","1212 E Ivy Ave, Colville, Washington, 99114-3400","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13650","2020-21","School","102919","Fort Stevens Elementary","Thurston","Capital Region ESD 113","100004","34002","Yelm School District","100304","4346","Fort Stevens Elementary","102919","P","46.941076","-122.588679","16525 100th Way SE, Yelm, Washington, 98597-9629","PO Box 476, Yelm, Washington, 98597-0476","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","2021-01-27T00:00:00.000"
"13651","2020-21","School","100521","Fort Vancouver High School","Clark","Educational Service District 112","100003","6037","Vancouver School District","100278","2179","Fort Vancouver High School","100521","P","45.636639","-122.612756","5700 E 18TH ST, VANCOUVER, Washington, 98661-6898","5700 E 18TH ST, VANCOUVER, Washington, 98661-6898","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","1","1","2021-01-27T00:00:00.000"
