"hondpt","honmunicipio","hondistrito","honsegmento","idnum","pais","estratopri","upm","sec","cluster","honcluster","ur","tamano","honidioma","hora1","entrev","q1","a4","dem13a","dem13b","dem13c","dem13d","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","prot1","prot2","cp5","cp5a","cp5b","cp5c","cp5d","cp6","cp7","cp8","cp9","cp10","cp13","ls3","it1","l1","np1","np1b","np2","sgl1","sgl2","lgl2","lgl3","muni6","muni8","muni9","muni10","honmun30","honmun31","honmun32","honmun33","honmun34","honmun35","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","jc1","jc4","jc10","jc12","jc13","jc15","jc16","pop1","pop2","pop3","pop4","pop5","vic1","vic2","aoj1","aoj1b","aoj8","aoj11","aoj11a","aoj12","aoj16a","aoj17","aoj18","st1","st2","st3","st4","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b31","b32","b43","b16","b17","b19","b37","b46","b47","n1","n3","n9","n10","n11","n12","m1","ing4","pn2","dem23","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","pp1","pp2","dc1","dc10","dc13","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc19","exc7","gi1","gi2","gi3","gi4","gi5","vb1","vb2","honvb3","vb4","vb8","vb6","vb10","honvb11","pol1","pol2","aa1","aa2","aa3","aa4","dis2","dis3","dis4","dis5","ednivel","ed","edanno","q2","q3","q10","q10a1","q10a","q10a2","q10b","q10c","q14","q10d","q11","q12","honetid","honetida","honleng1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup1","ocup4","ocup1a","ocup1b1","ocup1c","desoc2","mig1","mig2","mig3","hora2","ti"
"7","703","86","86","808","4","404","703","0","86","0","2","5","1","2005-07-11T15:57:54.000","7","2","3.0","3.0","1.0",,"3.0","3","2.0","4.0","4.0","3.0","2.0","4.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","1.0","4.0",,"2.0","4.0","2.0",,"2.0","2.0","1.0","0.0","2.0",,,"1.0","1.0",,,,,,"2.0",,,,,"2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","4.0","4.0","4.0","1.0","1.0","1.0",,,,,"5.0","6.0","7.0","7.0","7.0","3.0","3.0","3.0","1.0","1.0","1.0","3.0","7.0","4.0","5.0","5.0","7.0","3.0","4.0","4.0","7.0","1.0","4.0","1.0","5.0","1.0","4.0","1.0","1.0","2.0","4.0","4.0","4.0","2.0","2.0","8.0","10.0","4.0","2.0","1.0","5.0","4.0","3.0","5.0","3.0","5.0","3.0","3.0","4.0","4.0","2.0","3.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","8.0","3.0",,,,,,"2.0",,"4.0","5.0","6.0","7.0","1.0","7.0","2.0","1.0","2.0","2.0","2","7","1.0","21","1.0",,"2",,,,"4.0","2.0","3.0","3.0","0.0","2.0","2.0","1.0","1","1","0","1","0","0","1","0","1","1","0","13.0",,,,,,"1.0","1.0",,"2005-07-11T16:28:59.000","1865"
"7","703","86","86","809","4","404","703","0","86","0","2","5","1","2006-07-11T13:42:41.000","12","2","4.0","15.0","19.0",,"15.0","2","1.0","2.0","4.0","5.0","3.0","3.0","3.0","2.0","1.0","2.0","3.0",,"1.0","2.0","1.0","2.0","2.0","1","2.0","4.0","4.0","4.0","4.0","1.0","2.0","1.0","2.0","2.0","1.0","3.0","3.0","1.0","1.0","2.0","2.0",,,"1.0","1.0",,,,"2.0","1.0","2.0",,,,,"2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","6.0","2.0","3.0","2.0","3.0","1.0","1.0","2.0","3.0",,"3.0",,,,"5.0","7.0","4.0","4.0","5.0","3.0","4.0","5.0","4.0","4.0","4.0","4.0","7.0","3.0","4.0","5.0","7.0","4.0","4.0","4.0","5.0","4.0","3.0","4.0",,"4.0","4.0","4.0","4.0","3.0","5.0","6.0","7.0","3.0","1.0","10.0","10.0","10.0","4.0","6.0","1.0","1.0","10.0","3.0","1.0","1.0","1.0","1.0","6.0","5.0","6.0","5.0","6.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0",,,"1.0","1.0","2.0",,"3.0","4.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","1","6","6.0","36","1.0","6.0","2",,,,"4.0","2.0","3.0","3.0","2.0","2.0","2.0","1.0","1","1","0","0","0","0","1","0","1","1","0","13.0",,,,,,"2.0","1.0",,"2006-07-11T14:01:28.000","1127"
"7","703","86","86","810","4","404","703","0","86","0","2","5","1","2006-07-11T15:14:23.000","12","2","4.0","0.0","9.0","9.0","0.0","3","1.0","3.0","4.0","5.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0",,"1.0","1.0","1.0","2.0","2.0","1","1.0","4.0","4.0","4.0","4.0","2.0","2.0","10.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","3.0","1.0","3.0","2.0","3.0","1.0",,,,,"4.0","6.0","3.0","3.0","3.0","3.0","2.0","4.0","3.0","3.0","4.0","4.0","5.0","4.0","3.0","3.0","3.0","4.0","4.0","5.0","5.0","4.0","5.0","2.0","3.0","1.0","1.0","2.0","1.0","3.0","2.0","6.0","4.0","3.0","3.0","10.0","10.0","1.0","1.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","6.0","3.0","3.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","1.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","1.0","8.0","2.0",,,,,,"2.0",,"3.0","4.0","1.0","7.0","1.0","1.0","2.0","2.0","2.0","2.0","1","3","3.0","28","5.0","5.0","2",,,,"1.0","2.0","2.0","2.0","3.0","1.0","1.0","1.0","1","1","0","0","0","0","1","0","0","0","0","13.0",,,,,,"2.0","1.0",,"2006-07-11T15:46:05.000","1902"
"7","703","86","86","811","4","404","703","0","86","0","2","5","1","2006-07-11T14:31:03.000","12","2","5.0",,,,,"1","1.0","2.0","4.0","4.0","3.0","4.0","3.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"4","2.0","4.0","4.0","4.0","4.0","2.0","3.0",,"2.0","4.0","2.0",,,"2.0","2.0","1.0","2.0",,,"1.0","1.0",,,,"2.0","1.0","2.0",,,,,"2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0","2.0",,,,"1.0","3.0","2.0","3.0","2.0","3.0","1.0",,,,,"2.0","5.0","4.0","4.0","3.0","1.0","3.0","4.0","2.0","4.0","3.0","3.0","2.0","2.0","2.0","3.0","4.0","2.0","2.0","2.0","7.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","4.0",,"7.0",,,,"10.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0",,"1.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","1.0","8.0","8.0","1.0","1.0","8.0","1.0","2.0",,"3.0",,"2.0","2.0",,"4.0","4.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","1","4","4.0","48",,"2.0","2",,,,"4.0","2.0","4.0","2.0","2.0","3.0","3.0","1.0","1","0","0","0","0","0","0","0","0","0","0","13.0",,,,,,"1.0","1.0",,"2006-07-11T15:08:06.000","2223"
"7","703","86","86","812","4","404","703","0","86","0","2","5","1","2006-07-11T15:59:39.000","12","2","3.0","7.0",,"9.0","7.0","2","2.0","3.0","4.0","4.0","3.0","4.0","3.0","2.0","2.0","2.0","3.0",,"1.0","1.0","2.0","2.0","2.0","4","4.0","4.0","4.0","4.0","4.0","1.0","2.0",,"2.0","4.0","2.0","4.0","4.0","2.0","2.0","0.0","2.0",,,"1.0","1.0","3.0",,,,"2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","3.0","1.0","1.0","2.0","2.0","2.0",,,,,"4.0","5.0","5.0","5.0","4.0","2.0","5.0","5.0","5.0","5.0","5.0","4.0","2.0","3.0","2.0","3.0","7.0","3.0","2.0","2.0","5.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","4.0","3.0","4.0",,"4.0","2.0","10.0","10.0","10.0","6.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","6.0","6.0","6.0","6.0",,"2.0","2.0","3.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","8.0","8.0","1.0","1.0","8.0","1.0","1.0","2.0",,"3.0","1.0","2.0",,"4.0","5.0","1.0","1.0","1.0","7.0","2.0","2.0","2.0","2.0","1","6","6.0","48","4.0","4.0","2",,,,"4.0","1.0","3.0","2.0","2.0","2.0","2.0","1.0","1","1","0","0","0","0","1","0","1","0","0","13.0",,,,,,"2.0","1.0",,"2006-07-11T16:11:58.000","739"
"7","704","87","87","813","4","404","704","0","87","0","2","5","1","2005-07-13T09:58:24.000","7","1","5.0","3.0","17.0",,"3.0","2","1.0","3.0","4.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","3.0",,"1.0","2.0","1.0","2.0","2.0","1","4.0",,"4.0","4.0","4.0","1.0","2.0","4.0","2.0",,"2.0","4.0","3.0","1.0","2.0","2.0","2.0",,,"1.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0",,"3.0","2.0",,,,,"6.0","7.0","7.0","7.0","7.0","7.0","5.0","4.0","5.0","4.0","5.0","3.0","4.0","3.0","4.0","3.0","7.0","5.0","3.0","3.0","7.0","5.0","5.0","4.0","3.0","3.0","2.0","4.0","3.0","3.0","7.0","7.0","7.0","2.0","2.0","8.0","8.0","6.0","2.0","1.0","1.0","4.0","5.0","4.0","4.0","3.0","4.0","4.0","4.0","3.0","3.0","2.0","1.0","2.0","1.0","2.0","3.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","2.0","1.0","2.0","1.0","1.0","8.0","3.0",,,,,,"2.0",,"4.0","5.0","6.0","2.0","2.0","6.0","2.0","2.0","2.0","2.0","2","8","2.0","23","5.0",,"2",,,,"4.0","1.0",,"1.0","0.0","2.0","2.0","1.0","1","0","0","1","0","0","0","0","1","1","0","6.0","1.0","2.0","3.0","2.0",,"1.0","1.0",,"2005-07-13T10:34:52.000","2188"
"7","704","87","87","814","4","404","704","0","87","0","2","5","1","2005-07-13T18:30:37.000","7","1","5.0","3.0","14.0",,"3.0","3","2.0","3.0","4.0","4.0","2.0","3.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"4","4.0","4.0","4.0","4.0","4.0","2.0","2.0","8.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0",,,"1.0","1.0","2.0",,,,,"2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","3.0","1.0","3.0","2.0","3.0","2.0",,,,,"2.0","6.0","3.0","3.0","4.0","3.0","4.0","5.0","4.0","5.0","3.0","3.0","4.0","4.0","4.0","4.0","6.0","4.0","4.0","4.0","5.0","3.0","5.0","2.0","4.0","3.0","4.0","3.0","2.0","4.0","5.0","5.0","3.0","3.0","3.0","8.0","10.0","6.0","2.0","4.0","3.0","1.0","10.0","8.0","8.0","2.0","2.0","2.0","7.0","8.0","3.0","3.0","1.0","2.0","2.0","1.0","4.0","2.0","1.0",,,"0.0","0.0","2.0",,"1.0","0.0","2.0",,"2.0","9","2.0",,"0.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","8.0","3.0",,,,,,"2.0",,"4.0","5.0","1.0","4.0","3.0","6.0","2.0","2.0","2.0","2.0","2","9","3.0","21","4.0","6.0","2",,,,"4.0","1.0","3.0","1.0","0.0","2.0","2.0","1.0","1","1","0","0","0","0","0","0","1","1","0","2.0","1.0","2.0","2.0","2.0",,"1.0","1.0",,"2005-07-13T18:52:54.000","1337"
"7","704","87","87","815","4","404","704","0","87","0","2","5","1","2005-07-13T11:34:57.000","7","1","5.0","2.0","6.0","3.0","6.0","1","2.0","3.0","4.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","2.0","4.0","8.0","2.0",,"2.0","4.0","3.0","2.0","2.0","3.0","1.0","2.0","1.0","2.0","1.0","3.0",,"3.0",,"1.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0",,,,"2.0","3.0","1.0","4.0","1.0","3.0","2.0",,,,,"5.0","5.0","6.0","5.0","6.0","4.0","3.0","4.0","1.0","3.0","1.0","1.0","7.0","5.0","5.0","6.0","7.0","5.0","4.0","3.0","7.0","4.0","3.0","4.0","5.0","4.0","3.0","3.0","4.0","2.0","7.0","6.0","4.0","2.0","1.0","10.0","10.0","7.0","1.0","1.0","1.0","3.0","5.0","4.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","4.0","2.0","1.0","2.0","3.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","0.0","0.0","2.0","8.0","8.0","1.0","1.0","8.0","1.0","1.0","5.0",,"3.0","1.0","2.0",,"3.0","2.0","1.0","7.0","3.0","7.0","2.0","2.0","2.0","2.0","1","6","6.0","25","1.0","2.0","2",,,,"1.0","1.0","3.0","3.0","2.0","2.0","2.0","1.0","1","0","0","1","0","0","0","0","1","1","0","6.0","1.0","2.0","1.0","2.0",,"1.0","1.0",,"2005-07-13T12:19:08.000","2651"
"7","704","87","87","816","4","404","704","0","87","0","2","5","1","2005-07-13T14:25:11.000","7","1","5.0",,,,,"1","1.0","4.0","4.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"1","4.0","2.0","4.0","4.0","4.0","1.0","2.0","6.0","2.0",,"2.0","3.0","2.0","2.0","2.0","2.0","2.0",,,"1.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","7.0","1.0",,"2.0","2.0","1.0","3.0","2.0","3.0","2.0",,,,,"6.0","7.0","6.0","7.0","6.0","4.0","4.0","4.0","5.0","4.0","4.0","5.0","3.0","5.0","5.0","7.0","7.0","5.0","3.0","5.0","3.0","4.0","6.0","2.0","3.0","2.0","4.0","4.0","3.0","3.0","4.0","5.0","3.0","2.0","2.0","4.0","8.0","8.0","4.0","2.0","1.0","1.0","1.0","4.0","4.0","3.0","3.0","3.0","1.0","1.0","3.0","1.0","3.0","2.0","1.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0",,"2.0","1.0","2.0",,"3.0","3.0","3.0","3.0","5.0","7.0","2.0","2.0","2.0","2.0","1","6","6.0","36","1.0","3.0","2",,,,"4.0","2.0","4.0","2.0","4.0","2.0","2.0","1.0","1","1","0","0","0","0","0","0","1","1","0","5.0","1.0","4.0","1.0","2.0",,"1.0","1.0",,"2005-07-13T14:57:52.000","1961"
"7","704","87","87","817","4","404","704","0","87","0","2","5","1","2005-07-13T16:22:48.000","7","1","3.0","3.0","1.0",,"3.0","1","1.0","3.0","4.0","4.0","2.0","4.0","2.0","2.0","2.0","2.0","3.0",,"1.0","1.0","1.0","1.0","2.0","4","4.0","3.0","4.0","4.0","3.0","2.0","2.0","10.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0",,,"2.0","2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","1.0","2.0","2.0","4.0","1.0",,,,"2.0","6.0","7.0","6.0","7.0","6.0","6.0","6.0","6.0","6.0","7.0","6.0","6.0","6.0","6.0","6.0","6.0","7.0","6.0","6.0","6.0","6.0","5.0","6.0","5.0","5.0","5.0","5.0","5.0","5.0","2.0","7.0","7.0","1.0","2.0","1.0","10.0","10.0","10.0","3.0","6.0","4.0","8.0","6.0","3.0","4.0","1.0","1.0","1.0","5.0","5.0","5.0","5.0","1.0","2.0","2.0","2.0","4.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0",,"1.0","0","2.0",,"0.0","1.0",,"2.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","1.0",,"3.0","1.0","1.0","1.0","1.0","2.0","1.0","5.0","5.0",,"2.0","2.0","2.0","2.0","1","6","6.0","40","1.0","6.0","1","2.0",,"4.0","1.0","2.0","3.0","3.0","4.0","2.0","2.0","1.0","1","1","0","0","1","0","0","0","1","1","0","5.0","1.0","4.0","3.0","2.0",,"1.0","1.0",,"2005-07-13T16:56:56.000","2048"
"7","704","87","87","818","4","404","704","0","87","0","2","5","1","2005-07-13T13:36:32.000","7","1","13.0","1.0","13.0","14.0","13.0","1","2.0","3.0","4.0","4.0","3.0","5.0","3.0","2.0","2.0","2.0","1.0",,"2.0",,,,,"4","4.0","3.0","4.0","4.0","4.0","3.0","3.0","6.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0",,,,"1.0","1.0",,"2.0",,"2.0","2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","1.0","1.0","2.0","1.0","2.0","3.0","1.0","3.0","2.0","4.0","2.0","3.0","3.0","2.0","2.0","3.0","7.0","1.0","3.0","4.0","3.0","3.0","4.0","4.0","4.0","3.0","3.0","4.0","2.0","3.0","4.0","7.0","3.0","3.0","4.0","4.0","2.0","4.0","4.0","5.0","4.0","4.0","4.0","3.0","3.0","7.0","7.0","1.0",,"3.0","10.0","10.0","6.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","7.0","3.0","5.0","10.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","2.0","0.0","0.0","2.0",,"1.0","0.0","2.0",,"1.0","0","2.0",,"0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","1.0",,"3.0","1.0","2.0",,"4.0","4.0","3.0","5.0","1.0","7.0","2.0","2.0","2.0","2.0","1","6","6.0","58","1.0","2.0","2",,,,"1.0","2.0","3.0","3.0","5.0","2.0","2.0","1.0","1","1","0","0","0","0","0","0","1","1","0","6.0","1.0","2.0","3.0","2.0",,"1.0","1.0",,"2005-07-13T14:20:59.000","2667"
"7","704","87","87","819","4","404","704","0","87","0","2","5","1","2005-07-13T10:50:00.000","7","2","13.0","1.0","6.0",,"6.0","2","2.0","3.0","4.0","4.0","2.0","3.0","2.0","2.0","1.0","2.0","3.0",,"2.0",,,,,"1","4.0","4.0","4.0","4.0","4.0","1.0","2.0","10.0","1.0","3.0","1.0","3.0","2.0","1.0","2.0","1.0","2.0",,,"2.0","2.0",,,,,,"2.0",,,,,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"1.0","2.0","1.0","3.0","2.0","3.0","1.0",,,,,"5.0","5.0","6.0","6.0","4.0","4.0","4.0","4.0","1.0","4.0","6.0","3.0","7.0","4.0","4.0","4.0","7.0","2.0","7.0","4.0","2.0","6.0","3.0","4.0","5.0","5.0","2.0","3.0","3.0","3.0","5.0","4.0","7.0","3.0","2.0","10.0","10.0","5.0","7.0","4.0","3.0","6.0","5.0","5.0","5.0","6.0","6.0","4.0","5.0","6.0","2.0","3.0","2.0","2.0","2.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","2.0",,"0.0","0.0","0.0","1.0","1.0","2.0","1.0","2.0","8.0","1.0","1.0","1.0",,"2.0","1.0",,,"4.0","4.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","1","6","6.0","22","1.0","2.0","2",,,,"4.0","2.0","4.0","3.0","2.0","2.0","2.0","1.0","1","0","0","0","0","0","0","0","1","1","0","13.0",,,,,,"1.0","1.0",,"2005-07-13T11:21:20.000","1880"
"7","704","87","87","820","4","404","704","0","87","0","2","5","1","2005-07-13T14:58:18.000","7","2","26.0","3.0","6.0",,"3.0","2","1.0","4.0","4.0","3.0","2.0","1.0","1.0","2.0","2.0","2.0","3.0",,"1.0","1.0","2.0","2.0","1.0","4","4.0","2.0","4.0","4.0","4.0","1.0","2.0","7.0","1.0","2.0","2.0","3.0","5.0","1.0","2.0","2.0","2.0",,,"2.0","1.0",,,,,,"2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","1.0","3.0","2.0","2.0","1.0",,,,,"5.0","7.0","7.0","7.0","6.0","5.0","5.0","5.0","5.0","2.0","5.0","4.0","7.0","1.0","4.0","5.0","7.0","4.0","5.0","5.0","5.0","5.0","4.0","4.0","5.0","4.0","3.0","4.0","2.0","2.0","4.0","5.0","3.0","1.0","2.0","5.0","4.0","7.0","3.0","8.0","9.0","6.0","4.0","4.0","5.0","6.0","8.0","5.0","4.0","5.0","8.0","4.0","5.0","2.0","2.0",,"3.0","2.0","1.0","2.0","3.0","0.0","0.0","2.0",,"2.0",,"2.0",,"2.0","9","2.0",,"0.0","0.0","0.0","1.0","1.0","8.0","1.0","1.0","8.0","3.0",,,,,,"1.0","1.0","2.0","4.0","4.0","2.0","5.0","7.0","1.0","1.0","2.0","2.0","2","8","2.0","19","1.0",,"1","3.0",,"2.0","1.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","1","1","0","1","1","0","1","0","1","1","0","12.0",,,,,,"1.0","1.0",,"2005-07-13T15:33:42.000","2124"
"7","704","87","87","821","4","404","704","0","87","0","2","5","1","2005-07-13T12:28:09.000","7","2","3.0","6.0","3.0",,"3.0","2","1.0","3.0","4.0","4.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0",,,,,"1","3.0","4.0","4.0","4.0","4.0","2.0","2.0","5.0","2.0","3.0","2.0","3.0","3.0","1.0","2.0","2.0","2.0",,,"2.0","2.0","3.0",,,"2.0","2.0","2.0",,,,,"2.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0",,,,"2.0","2.0","1.0","2.0","2.0","4.0","1.0",,,,,"7.0","7.0","7.0","7.0","7.0","5.0","4.0","4.0","6.0","5.0","4.0","4.0","7.0","5.0","4.0","4.0","6.0","5.0","4.0","4.0","4.0","5.0","3.0","5.0","6.0","6.0","4.0","5.0","5.0","4.0","5.0","4.0","6.0","2.0","2.0","5.0","5.0","3.0","4.0","2.0","2.0","2.0","4.0","6.0","5.0","4.0","2.0","5.0","5.0","5.0","4.0","3.0","2.0","2.0","1.0","2.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","2.0",,"2.0",,"2.0",,"1.0","0","1.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","8.0","1.0","8.0","1.0","1.0","1.0",,"3.0","1.0","2.0",,"2.0","3.0","3.0","3.0","2.0","3.0","2.0","1.0","2.0","2.0","2","8","2.0","35","1.0","3.0","2",,,,"4.0","2.0","4.0","3.0","4.0","1.0","1.0","1.0","1","1","0","1","0","0","0","0","1","1","0","13.0",,,,,,"1.0","1.0",,"2005-07-13T13:08:47.000","2438"
"7","704","87","87","822","4","404","704","0","87","0","2","5","1","2005-07-13T15:38:51.000","7","2","2.0","3.0",,"9.0","3.0","1","1.0","4.0","4.0","4.0","3.0","4.0","2.0","2.0","2.0","2.0","3.0",,"2.0",,,,,"3","3.0","4.0","4.0","4.0","4.0","2.0","2.0","8.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0",,,"2.0","2.0","2.0",,,,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","1.0","2.0","2.0","4.0","2.0",,,,"2.0","4.0","7.0","4.0","7.0","5.0","4.0","4.0","5.0","5.0","5.0","5.0","3.0","6.0","3.0","4.0","4.0","7.0","4.0","4.0","4.0","5.0","5.0","5.0","1.0","5.0","1.0","3.0","5.0","4.0","2.0","6.0","7.0","1.0",,"2.0","10.0","10.0","6.0","1.0","1.0","1.0","1.0","10.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","1.0","5.0","10.0","2.0","2.0","2.0","4.0","2.0","1.0","2.0","2.0","0.0","1.0","1.0","0.0","1.0","0.0","2.0",,"1.0","0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","8.0","1.0","1.0","2.0",,"1.0","1.0","2.0",,"3.0","4.0","1.0","1.0","1.0",,"2.0","2.0","2.0","2.0","2","12","6.0","32","1.0","4.0","2",,,,"4.0","2.0","3.0","2.0","2.0","1.0","1.0","1.0","1","1","0","0","0","0","1","0","1","1","0","1.0","1.0","1.0","3.0","1.0",,"1.0","1.0",,"2005-07-13T16:13:10.000","2059"
