"questionnaire","village","district","sex","age","education","physc_pca","physc_score","weath_score","sespca","agri_score","agric_pca","hum_capitalpca","hum_score","gov_score","governance_pca","healthpca","health_score","infrast_score","infrastr_pca"
"919","MORU","AMURIA","Male","73","Other","Lowest quantile","-1.751559734","-0.619552016","2nd lowest","-0.221436039","2nd quantile","Atleast Sec  education","0.851217806",,,"Highest quantile","2.497069359","-0.405871511","3rd lowest"
"1654","AMOKOT","AMURIA","Female","69","Other","2nd lowest","-1.083122492","1.136078","4th Lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","Lowest quantile","-3.341797113","-0.578354478","3rd lowest"
"1290","ocauniakolong","AMURIA","Male","36","Primary","Lowest quantile","-4.870688438","-0.690549135","2nd lowest","1.232369065","4th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.55811286","-0.759549558","2nd lowest"
"1419","ODIMAI","AMURIA","Male","45","Primary","2nd lowest","-0.653212368","-0.972629488","2nd lowest","0.120166965","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","Lowest quantile","-3.341797113","-0.759549558","2nd lowest"
"1615","AMOTOT","AMURIA","Female","44","Other","Highest quantile","1.809553862","-0.211068764","3rd lowest","0.606992841","4th quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","Lowest quantile","-2.343851566","1.557944894","Highest quantile"
"1396","AKIMENGA","AMURIA","Female","45","No schooling","4th lowest","1.127486467","-0.216628909","3rd lowest","0.403940201","3rd quantile","None-Primary","-1.358981013","-1.847134471","Lowest","2nd lowest","-0.6402964","-0.759549558","2nd lowest"
"1477","asuksuk","AMURIA","Male","41","Primary","Lowest quantile","-3.029430628","-2.912668943","Lowest quantile","1.934972525","5th quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.684049606","-1.98935461","Lowest quantile"
"1403","KARAMATA","AMURIA","Male","27","No schooling","4th lowest","0.56791991","-0.148329332","3rd lowest","0.403940201","3rd quantile","None-Primary","-1.358981013","-0.298785597","Average",,,"0.405640244","4th lowest"
"1427","KARAMATA","AMURIA","Male","29","Other","4th lowest","1.431917429","-0.448442817","3rd lowest","0.403940201","3rd quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest",,,"0.405640244","4th lowest"
"1304","okular","AMURIA","Male","65","Primary","Lowest quantile","-3.04251647",,,"-0.221436039","2nd quantile","None-Primary","-0.253881603",,,"Lowest quantile","-3.341797113","-0.759549558","2nd lowest"
"1500","OKOONA","AMURIA","Male","30","Primary","2nd lowest","-1.022311687","-3.083778143","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.558996201","-1.55817616","Lowest quantile"
"1319","muru","AMURIA","Male","74","Primary","Lowest quantile","-1.719040871","0.129992455","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","1.787580252",,
"1579","acumet","AMURIA","Male","74","Primary","Lowest quantile","-2.246757746","0.093777008","3rd lowest","-0.644805551","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Lowest quantile","-2.746722937","-0.759549558","2nd lowest"
"1776","asukusuk","AMURIA","Male","43","Primary","2nd lowest","-0.654597759","-0.582179368","2nd lowest","-0.380429715","2nd quantile","None-Primary","-0.253881603","-1.847134471","Lowest","3rd lowest","0.088011399","-0.759549558","2nd lowest"
"1365","AKUNA KARIBU","AMURIA","Male","27","No schooling","Lowest quantile","-3.661346912","-2.20876193","Lowest quantile","0.403940201","3rd quantile","None-Primary","-1.358981013","-1.491975188","Lowest","2nd lowest","-0.507707715","-0.759549558","2nd lowest"
"1442","AMOOTOM","AMURIA","Male","25","Primary","4th lowest","1.212814212","-1.573830128","Lowest quantile","-0.722032726","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","3rd lowest","0.33760044","-0.392986298","3rd lowest"
"1578","acumet","AMURIA","Male","33","Other","2nd lowest","-1.372603655","-1.16061461","2nd lowest","-0.221436039","2nd quantile","Atleast Sec  education","0.851217806","-1.847134471","Lowest","Lowest quantile","-3.341797113","-0.759549558","2nd lowest"
"1324","torongole","AMURIA","Female","22","No schooling","Lowest quantile","-2.272925615","-3.083778143","Lowest quantile","-2.536838293","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","4th lowest","1.107232213","-1.55817616","Lowest quantile"
"1663","ABWOLOIT","AMURIA","Female","28","No schooling","Lowest quantile","-1.82383132","-0.753288567","2nd lowest","-1.083033085","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest",,,"-0.759549558","2nd lowest"
"1269","MORU","AMURIA","Female","60","Primary","3rd lowest","-0.441515952","-1.86733222","Lowest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","-1.491975188","Lowest","4th lowest","0.799057603","0.405640244","4th lowest"
"1753","ODIDING","AMURIA","Female","44","Primary","Lowest quantile","-3.270867348","-2.220409632","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","0.377367437","-1.55817616","Lowest quantile"
"1359","OKUNGURO","AMURIA","Male","29","No schooling","2nd lowest","-0.941301048","-2.45086813","Lowest quantile","-1.911461949","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1594","TAKARAMIEM","AMURIA","Male","49","No schooling","Lowest quantile","-2.070139647","-1.402720928","2nd lowest","-0.221436039","2nd quantile","None-Primary","-1.358981013","-0.394746125","Average","Lowest quantile","-2.035676718","-1.55817616","Lowest quantile"
"1322","muru","AMURIA","Female","27","Primary","2nd lowest","-0.516754866","-1.440093637","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.847134471","Lowest","4th lowest","1.394131541","-0.392986298","3rd lowest"
"1332","abwulutet","AMURIA","Male","47","Primary","2nd lowest","-1.368992209","-2.912668943","Lowest quantile","0.481167376","3rd quantile","None-Primary","-0.253881603","1.943272233","Highest","4th lowest","0.799057603","0.405640244","4th lowest"
"1364","OKUNGURO","AMURIA","Male","60","No schooling","2nd lowest","-0.69413501","-3.619386435","Lowest quantile","-1.911461949","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.341797113","-0.759549558","2nd lowest"
"1621","AKULAR","AMURIA","Female","46","No schooling","2nd lowest","-0.635945678","1.312641501","4th Lowest","0.606992841","4th quantile","None-Primary","-1.358981013","1.943272233","Highest","2nd lowest","-0.708437324",,
"1325","torongole","AMURIA","Female","38","No schooling","3rd lowest","-0.408997089","-2.15226531","Lowest quantile","-1.347408891","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","4th lowest","1.394131541","-0.392986298","3rd lowest"
"1647","AMOTOT","AMURIA","Female","24","Primary","Lowest quantile","-2.16118741","-2.15226531","Lowest quantile","1.232369065","4th quantile","None-Primary","-0.253881603","0.750082731","Average","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1523","ADUKUL","AMURIA","Male","65","Other","3rd lowest","-0.044721778","-0.405615956","3rd lowest","0.606992841","4th quantile","Atleast Sec  education","0.851217806","0.798443437","Average","Highest quantile","2.558996201","-0.759549558","2nd lowest"
"2042","ACOMAT","AMURIA","Female","48","Primary","4th lowest","1.349913597","-0.582179368","2nd lowest","0.481167376","3rd quantile","None-Primary","-0.253881603","0.798443437","Average","Lowest quantile","-2.570381165","1.557944894","Highest quantile"
"1317","PIT BER","AMURIA","Female","55","Primary","Lowest quantile","-4.675937176","-2.37160635","Lowest quantile","-1.347408891","1st quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","-0.045222402","-1.55817616","Lowest quantile"
"1610","ABILET","AMURIA","Female","81","No schooling","Lowest quantile","-3.431740522",,,"-0.518980086","2nd quantile","None-Primary","-1.358981013","0.798443437","Average","Lowest quantile","-2.147791386","0.405640244","4th lowest"
"1362","OKUNGURO","AMURIA","Male","25","No schooling","3rd lowest","-0.433655769","-2.798845053","Lowest quantile","-2.536838293","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-1.55817616","Lowest quantile"
"1405","KARAMATA","AMURIA","Female","20","Other","4th lowest","0.842795849","-0.163205519","3rd lowest","-1.370777607","1st quantile","Atleast Sec  education","0.851217806","-0.298785597","Average",,,"1.557944894","Highest quantile"
"1417","ODODING","AMURIA","Male","38","Other","3rd lowest","-0.261549443","0.093777008","3rd lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","1.943272233","Highest","Lowest quantile","-3.054897547","-0.759549558","2nd lowest"
"1724","LAKWAR","AMURIA","Female","20","Primary","2nd lowest","-1.415882707","0.217221156","3rd lowest","-1.410865307","1st quantile","None-Primary","-0.253881603","-1.491975188","Lowest","3rd lowest","0.424431473","-1.55817616","Lowest quantile"
"1357","ACHOMAIT","AMURIA","Male","29","Other","2nd lowest","-0.84005177","-0.448442817","3rd lowest","0.106396146","3rd quantile","Atleast Sec  education","0.851217806","-0.394746125","Average","3rd lowest","0.000284617","-1.55817616","Lowest quantile"
"1653","ABILET","AMURIA","Female","27","No schooling","3rd lowest","-0.242704332","0.093777008","3rd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","0.750082731","Average",,,"-0.392986298","3rd lowest"
"1360","OKUNGURO","AMURIA","Female","54","No schooling","Lowest quantile","-2.55171895","-3.029303551","Lowest quantile","-2.536838293","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-1.55817616","Lowest quantile"
"1279","TORONGOLE","AMURIA","Female","23","Primary","Highest quantile","2.225942373","-1.975701928","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.497069359","0.759318352","4th lowest"
"1660","AMUSUS","AMURIA","Female","32","No schooling","Lowest quantile","-1.732957959","-1.230361223","2nd lowest","-2.434381485","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest",,,"-1.55817616","Lowest quantile"
"1612","AMOTOT","AMURIA","Male","53","No schooling","Highest quantile","2.692040205","0.129992455","3rd lowest","0.606992841","4th quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-2.630750895","-0.392986298","3rd lowest"
"1480","AMOTOM","AMURIA","Male","36","Other","3rd lowest","0.356693208","-2.263236523","Lowest quantile","-2.536838293","1st quantile","Atleast Sec  education","0.851217806","-1.491975188","Lowest","Lowest quantile","-3.054897547","0.405640244","4th lowest"
"1460","AMONI","AMURIA","Male","39","Primary","3rd lowest","0.259911627","0.129992455","3rd lowest","-1.410865307","1st quantile","None-Primary","-0.253881603","-0.394746125","Average","2nd lowest","-1.364397645","-0.025538282","3rd lowest"
"1659","AMUSUS","AMURIA","Male","29","Other","2nd lowest","-1.591620564","0.093777008","3rd lowest","1.934972525","5th quantile","Atleast Sec  education","0.851217806","-1.847134471","Lowest",,,"-1.55817616","Lowest quantile"
"1408","AMONI","AMURIA","Male","31","Primary","3rd lowest","-0.289904416","-2.798845053","Lowest quantile","0.403940201","3rd quantile","None-Primary","-0.253881603","-1.491975188","Lowest",,,"-0.759549558","2nd lowest"
"1538","OKUNGURO","AMURIA","Male","35","Primary","Highest quantile","1.994749427","0.501103044","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","-1.847134471","Lowest",,,"-0.392986298","3rd lowest"
"1412","OCORIKOIT","AMURIA","Male","25","Primary","2nd lowest","-1.017794609","0.093777008","3rd lowest","1.934972525","5th quantile","None-Primary","-0.253881603","1.58811295","Highest",,,"-1.55817616","Lowest quantile"
"1298","ogudo","AMURIA","Male","23","Other","Lowest quantile","-3.118687868","-1.331723809","2nd lowest","0.606992841","4th quantile","Atleast Sec  education","0.851217806","0.798443437","Average","4th lowest","0.861883938","0.392755061","4th lowest"
"1693","ABOLOIT","AMURIA","Female","35","No schooling","3rd lowest","-0.0662627","-3.040951252","Lowest quantile","-3.888186455","1st quantile","None-Primary","-1.358981013","-1.491975188","Lowest","Lowest quantile","-3.054897547","-1.55817616","Lowest quantile"
"1585","atiira","AMURIA","Male","25","Other","4th lowest","1.606866837","-0.984051228","2nd lowest","1.10654366","4th quantile","Atleast Sec  education","0.851217806","-0.298785597","Average","Lowest quantile","-2.570381165","-1.55817616","Lowest quantile"
"1501","AKUNAKARIBU","AMURIA","Female","31","Primary","3rd lowest","-0.458319128","-1.331723809","2nd lowest","-0.644805551","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Lowest quantile","-1.890033126","1.557944894","Highest quantile"
"1389","takaramiem","AMURIA","Female","72","Primary","Lowest quantile","-4.160495281","-1.86733222","Lowest quantile","-1.996153831","1st quantile","None-Primary","-0.253881603","-1.491975188","Lowest","Lowest quantile","-3.341797113","-1.55817616","Lowest quantile"
"1388","TAKARAMIEM","AMURIA","Female","65","No schooling","2nd lowest","-1.645642638","-3.040951252","Lowest quantile","1.309596181","5th quantile","None-Primary","-1.358981013","0.798443437","Average","2nd lowest","-0.980702698","-1.55817616","Lowest quantile"
"1562","atira","AMURIA","Male","71","Other","3rd lowest","0.393785685","0.129992455","3rd lowest","1.232369065","4th quantile","Atleast Sec  education","1.956317186","0.750082731","Average","2nd lowest","-0.583267808","-1.55817616","Lowest quantile"
"1665","ABWOLOIT","AMURIA","Female","40","No schooling","Lowest quantile","-2.160491228","-2.50534296","Lowest quantile","1.232369065","4th quantile","None-Primary","-1.358981013","1.943272233","Highest",,,"-1.55817616","Lowest quantile"
"1548","mambasa","AMURIA","Female","27","Primary","2nd lowest","-0.746361315","-3.077166796","Lowest quantile","0.606992841","4th quantile","None-Primary","-0.253881603","-1.847134471","Lowest","4th lowest","1.394131541","0.405640244","4th lowest"
"1443","AMOOTUM","AMURIA","Male","50","Primary","Highest quantile","2.7902565","-1.98115623","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Lowest quantile","-3.054897547","0.759318352","4th lowest"
"1493","MAMBASA","AMURIA","Female","28","Primary","4th lowest","1.055956483","-1.86733222","Lowest quantile","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","Highest quantile","2.981585979","0.405640244","4th lowest"
"1536","HAKUNAKARIBU","AMURIA","Female","45","No schooling","Lowest quantile","-2.195346594","-3.083778143","Lowest quantile","-1.083033085","2nd quantile","None-Primary","-1.358981013","1.943272233","Highest","Highest quantile","2.558996201","0.759318352","4th lowest"
"1606","AMUSU","AMURIA","Female","25","Primary","Highest quantile","2.387186527","0.672212243","4th Lowest","-1.410865307","1st quantile","None-Primary","-0.253881603","-1.491975188","Lowest","2nd lowest","-0.6402964","-1.55817616","Lowest quantile"
"1291","ocauniakolong","AMURIA","Male","32","Primary","Lowest quantile","-1.936957359","-0.576725125","2nd lowest","0.606992841","4th quantile","None-Primary","-0.253881603",,,"3rd lowest","0.113166362","-0.759549558","2nd lowest"
"1308","0kokoro","AMURIA","Female","20","Primary","3rd lowest","0.400260627","0.184467092","3rd lowest","-0.221436039","2nd quantile","None-Primary","-0.253881603","1.943272233","Highest","2nd lowest","-0.583267808","-0.759549558","2nd lowest"
